"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","day","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus","sex"
"685","2019-11-21 14:44:58-03","UFJF","CESJ","34860","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil.) Hieron. ex Niederl.","A.S.M. Valente","L.C.S. Assis; R.C. Forzza; R.M. Castro; A.S.M. Valente; M.C.M. Garcia; L.M.S.Assis; M.K. Lade","2001","10","Brasil","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,"CESJ034860",NA,"315","20","2004","02","14","Mata do Baú",NA,NA,"Arvoreta ca. 4m, encontrada na borda da mata. Caule acinzentado, frutos verdes imaturos, axilas das nervuras principais muito pilosas. Freqüente.","7934","auto","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2019-11-21 14:44:58-03","UFJF","CESJ","31492","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil.) Hieron. ex Niederl.","A.S.M. Valente","L.D. Meireles; P. Siranka; L.F. Fazza; L. Fernandes","2000","11","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,"CESJ031492",NA,"s.n.","19","2004","02","14","Reserva Biológica da Represa do Grama",NA,NA,"Árvore na borda da mata com pequenos frutos verdes.","11991","auto","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2019-11-21 14:44:58-03","UFJF","CESJ","47997","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil.) Hieron. ex Niederl.","P.O. Garcia","P.O. Garcia; A.O. Cordeiro","2005","01","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ047997",NA,"s.n.","14",NA,NA,NA,"Reserva Biologica de Santa Cândida",NA,NA,"Árvore, ca. 7,5m, indivíduo 163 da fitossociologia no interior da mata.","36144","auto","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2019-11-21 14:44:58-03","UFJF","CESJ","47981","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil.) Hieron. ex Niederl.","P.O. Garcia","P.O. Garcia; P.C. Lobo-Faria; A.O. Cordeiro","2005","12","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ047981",NA,"s.n.",NA,"2006","04","17","Reserva Biologica de Santa Cândida",NA,NA,"Árvore, ca. 5m, à beira da estrada que corta a reserva com flores.","36144","auto","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2019-11-21 14:44:58-03","UFJF","CESJ","31272","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil.) Hieron. ex Niederl.","L.D. Meirelles","R.G. Silveira; F.E.S.Pires; K. Oliveira; L.G. Canani","1996","12","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ031272",NA,"s.n.","13","2000","10",NA,"AHE de Mello, CE 19",NA,NA,"Árvore com 3,0m, estrada para as parcelas, frutos verdes imaturos.","20815","auto","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2019-11-21 14:44:58-03","UFJF","CESJ","41445","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil.) Hieron. ex Niederl.","G. Sommer","A.S.M. Valente; K. Antunes; C.N. Matozinhos; L.C.S. Assis; A.J. Fernandes Júnior; F.R.G. Salime","2004","02","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ041445",NA,"350","23","2012","09",NA,"Serra Negra, Fazenda da Tiririca",NA,NA,"Árvore, ca. 4m alt., próximo ao curso d'água. Frutos vermelhos ou amarelos a alaranjados.","20815","auto","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2019-11-21 14:44:58-03","UFJF","CESJ","40472","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil.) Hieron. ex Niederl.","A.S.M. Valente","A.S.M. Valente; K. Almeida; R.O.Garcia; D.S. Pifano; R.M. Castro","2003","02","Brasil","Minas Gerais","São João Nepomuceno","-43.0106010437012","-21.5400009155273",NA,NA,"CESJ040472",NA,"273","17","2003","04",NA,"Serra dos Núcleos",NA,NA,"Arvoreta ca. 2m, no interior da mata.","20981","auto","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2019-11-21 14:44:58-03","UFJF","CESJ","66913","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil.) Hieron. ex Niederl.","L.D. Santana","L.D. Santana; J.H.C. Ribeiro; S. Weideveld; D.R. Gonzaga","2014","12","Brasil","MInas Gerais","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,"CESJ066913",NA,"83","03","2015","01","13","Parque Estadual da Serra do Papagaio, Vale do Rio Santo Angostinho/ Interior da FOM Aluvial",NA,NA,"Árvore, ca 6m. Frutos imaturos verdes. Dentro da parcela 12 da fitossociologia, indivíduo 484. Próximo ao curso d'água. Altitude 1650 m.s.m","29865","auto","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2019-11-21 14:44:58-03","UFJF","CESJ","41542","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil.) Hieron. ex Niederl.","R.L.G. Coelho","G. Hatschbach; O.S. Ribas; E. Barbosa","2001","08","Brasil","Paraná","Nova Tebas","-51.9453010559082","-24.4381008148193",NA,NA,"CESJ041542",NA,"72323","26","2014","04","24","Rod. PR-460, próximo do trevo para Nova Tebas",NA,NA,"Arbusto, 2m, flor alvacenta. Mata degradada.","21547","auto","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2019-11-21 14:44:58-03","UFJF","CESJ","33250","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil.) Hieron. ex Niederl.","R.L.G. Coelho","G. Hatschbach; J.M. Silva","1999","08","Brasil","Paraná","Paranavaí","-52.4653015136719","-23.0730991363525",NA,NA,"CESJ033250",NA,"69275","18","2014","04","24","Bosque da Cidade",NA,NA,"Arvoreta, 4m, flor alvacenta. Floresta.","51763","auto","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2021-04-07 11:48:33-03","UFMS","CGMS","52387","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"G.A. Damasceno-Junior; G.A. Damasceno Junior","2000","10","Brasil","Mato Grosso do Sul","Ladário","-57.5813889","-19.1875","-57,5813889","-19,1875","CGMS1082361",NA,"1960","06",NA,NA,NA,"Rancho do Sr Buguinho e arredores - Fazenda São Marcelo.",NA,NA,"Fruto vermelho. Habitat: Mata semidecídua- Mata ciliar do córrego Bandalta. Solo com afloramento de rochas. Relevo plano. Habito: Arbusto. 4,00 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2021-04-07 11:48:33-03","UFMS","CGMS","73627","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","G.A.D. Junior","L.P. Oliveira; C. Estodutto, E.O. Souza, G.A. Damasceno Junior","2018","11","Brasil","Mato Grosso do Sul","Bonito","-56.8022222","-20.9086111","-56,8022222","-20,9086111","CGMS1106434",NA,"128","08","2018","11","08","Fazenda Muralha. Parque Nacional da Serra da Bodoquena","591","591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2021-04-07 11:48:33-03","UFMS","CGMS","73625","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","F. Macedo","R. M. Fernandes; V.A. Nakamura, D. Cuadrado, F.M. Alves","2018","10","Brasil","Mato Grosso do Sul","Bonito","-56.7077778","-20.9644444","-56,7077778","-20,9644444","CGMS1106432",NA,"31","30","2018","10","30","Fazenda Marambaia. Parque Nacional da Serra da Bodoquena","666","666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2021-04-07 11:48:33-03","UFMS","CGMS","10524","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","G.A. Damasceno-Junior","G.A. Damasceno-Junior; M.M. Garcia","1999","11","Brasil","Mato Grosso do Sul","Bonito","-56.5905555","-21.1419444","-56,5905555","-21,1419444","CGMS1039818",NA,"1813","29",NA,NA,NA,"Entorno da Gruta do Lago Azul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2021-04-07 11:48:33-03","UFMS","CGMS","7405","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"A. Amaral-Júnior; J.O. Mendonça; O. Dias; V. Evangelista","1998","10","Brasil","Mato Grosso do Sul","Anaurilândia","-52.9458333","-22.3977777","-52,9458333","-22,3977777","CGMS1012888",NA,"243","17",NA,NA,NA,"Rio Paraná, ilha a montante da Barragem de Porto Primavera.",NA,NA,"Flores brancas. Habitat: Ilha na represa da barragem de Porto Primavera. Solo arenoso. Habito: Arbusto. 3,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2021-04-07 11:48:33-03","UFMS","CGMS","73626","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"L.E. Silva; S.G. Batista, C.O. Miranda, F.M. Alves","2018","11","Brasil","Mato Grosso do Sul","Porto Murtinho","-56.725","-21.2541667","-56,725","-21,2541667","CGMS1106433",NA,"41","01",NA,NA,NA,"Fazenda La Harmonia. Parque Nacional da Serra da Bodoquena","5186","5186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2021-04-07 11:48:33-03","UFMS","CGMS","35630","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"C. Faxina","2009","09","Brasil","Mato Grosso do Sul","Naviraí","-54.2166667","-23.1205556","-54,2166667","-23,1205556","CGMS1065033",NA,"165","25",NA,NA,NA,"Córrego Tarumã.",NA,NA,"Fruto vermelho. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar. Solo seco. Relevo plano. Habito: Árvore. 4,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2021-04-07 11:48:33-03","UFMS","CGMS","39200","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","Rosado","E.M. Alves; E.R. Lorenzetti; A.A. Silva; H. Carniato; C.A. Neves","2005","09","Brasil","Paraná","Porto Brasílio",NA,NA,NA,NA,"CGMS1068582",NA,"62","10","2012",NA,NA,"Área de Proteção Ambiental (APA), Ilha Floresta, Trilha Apiário Clóvis.",NA,NA,"Flores brancas pequenas. Folhas compostas trifolioladas. Doação HUEM.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2021-04-07 11:48:33-03","UFMS","CGMS","35637","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"C. Faxina","2009","09","Brasil","Mato Grosso do Sul","Naviraí","-54.2166667","-23.0652778","-54,2166667","-23,0652778","CGMS1065040",NA,"172","25",NA,NA,NA,"Córrego do Touro.",NA,NA,"Fruto imaturo verde-limão. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar. Solo alagado. Relevo plano. Habito: Árvore. 2,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2021-04-07 11:48:33-03","UFMS","CGMS","17413","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"V.R.B. Maria; F.S. Maria","2004","11","Brasil","Mato Grosso do Sul","Bonito","-56.5597222","-21.2466666","-56,5597222","-21,2466666","CGMS1046711",NA,"112","26",NA,NA,NA,"Fazenda América - rio Formoso.","200","200","Flor vermelho vivo. Fruto vermelho. Habitat: Mata ciliar do rio Formoso. Área degradada. Habito: Árvore. 5,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2021-04-07 11:48:33-03","UFMS","CGMS","39736","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","A. Pott; G.A. Damasceno-Junior","L.M.M. Arakaki; A.P. Costa; I.P.P.Araújo; M.F. Barros","2012","10","Brasil","Mato Grosso do Sul","Bonito","-56.7166667","-21.1222223","-56,7166667","-21,1222223","CGMS1069115",NA,"56","18","2012","10","18","Parque Estadual da Serra da Bodoquena. Fazenda Boqueirão.","520","520","Flor ausente. Fruto laranja. Habitat: Floresta Estacional Semidecidual (Mata Atlantica de interior). Mata ciliar do rio Perdido. Solo argiloso calcimorforfico. Relevo ondulado. Habito: Arbusto. 4,00 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2021-04-07 11:48:33-03","UFMS","CGMS","35642","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"C. Faxina","2009","10","Brasil","Mato Grosso do Sul","Naviraí","-54.2","-23.1361111","-54,2","-23,1361111","CGMS1065046",NA,"177","24",NA,NA,NA,"Córrego Tarumã.",NA,NA,"Fruto vermelho. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar. Solo seco. Relevo plano. Habito: Árvore. 3,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2021-04-07 11:48:33-03","UFMS","CGMS","61523","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","A. Pott","A. Pott; V.J. Pott; S.N. Moreira","2015","10","Brasil","Mato Grosso do Sul","Sidrolândia","-54.8972222","-21.0086111","-54,8972222","-21,0086111","CGMS1094519",NA,"16971","02","2015","12","02","Fazenda Ribeirãozinho.","463","463","Flor ausente. Fruto vermelho. Habitat: Cerradão raleado e perturbado. Solo argiloso raso sobre laterita. Relevo suave ondulado. Habito: Arbusto. Esparso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2021-04-07 11:48:33-03","UFMS","CGMS","76674","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","Maria Ana Farinaceo","L. M. Oliveira; M.A.Farinaccio; C.F.Hall","2019","09","Brasil","Mato Grosso do Sul","Jateí","-53.63","-22.8952777","-53,63","-22,8952777","CGMS1109662",NA,"2","24",NA,NA,NA,"Parque Estadual das Várzeas do Rio Ivinhema. Parque Estadual das Várzeas do Rio Ivinhema","245","245","flores cheiro adocicado, ovário laranja, sem látex Habitat: Area aberta em regeneração, plana Habito: Arbusto escandente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2021-04-07 11:48:33-03","UFMS","CGMS","17834","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","J.L. Battilani","J.L. Battilani","2003","09","Brasil","Mato Grosso do Sul","Jardim","-56.3666667","-21.4","-56,3666667","-21,4","CGMS1047129",NA,"52","19","2003","09","20","Mata Ciliar, Rio da Prata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2021-04-07 11:48:33-03","UFMS","CGMS","33846","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"G.A. Damasceno-Junior; I.H. Ishii","2001","10","Brasil","Mato Grosso do Sul","Ladário","-57.5166667","-19.1080556","-57,5166667","-19,1080556","CGMS1063243",NA,"2802","14",NA,NA,NA,"Fazenda São Sebastião do Carandá, área 5 da Fitossociologia.","120","120","Flor creme. Fitossociologia 6406. Habitat: Sombra de Mata decídua. Solo argiloso. Relevo plano. Habito: Arbusto. 4,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2021-04-07 11:48:33-03","UFMS","CGMS","30486","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","G.A. Damasceno-Junior","T.S. Yule; M.T. Oliveira; C.O. Dourado; G.A. Damasceno-Junior; M.L. Bueno","2010","11","Bolívia",NA,"Puerto Isabel","-57.5","-18.1969444","-57,5","-18,1969444","CGMS1059895",NA,"74","23","2010","11","23","Baía Mandioré.",NA,NA,"Flor branca. Habitat: Cerradão. Solo com afloramento rochoso. Habito: Árvore. 2,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2021-04-07 11:48:33-03","UFMS","CGMS","7406","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"A. Amaral-Júnior; J.O. Mendonça; O. Dias","1998","10","Brasil","Mato Grosso do Sul","Bataguassu","-52.4852777","-21.8938889","-52,4852777","-21,8938889","CGMS1012889",NA,"207","15",NA,NA,NA,"Estrada Bataguassu-Anaurilândia. Ribeirão Caraguatá.","270","270","Frutos vermelhos. Habitat: Vegetação de transição cerrado-mata de galeria. Habito: Arbusto. 2,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2021-04-07 11:48:33-03","UFMS","CGMS","7407","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"L.R.H. Bicudo; C.J. Campos; S.B. Barbosa","1998","10","Brasil","São Paulo","São Paulo","-52.8738889","-22.4619444","-52,8738889","-22,4619444","CGMS1012890",NA,"267","17",NA,NA,NA,"Margem do Rio Paraná, a montante da barragem de Porto Primavera.","276","276","Corola branca-creme, sem odor. Habitat: Mata de galeria. Habito: 2,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2021-04-07 11:48:33-03","UFMS","CGMS","76494","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Laura Bonin; Cecília Ferracini, Cynthia Cunha, Débora Nocrato & Andresa Kreutzer","2018","09","Brasil","Mato Grosso do Sul","Bonito","-56.4541667","-21.1341666","-56,4541667","-21,1341666","CGMS1109482",NA,"6","29",NA,NA,NA,"Gruta São Mateus.",NA,NA,"Flores diminutas e brancas. Habitat: Afloramento rochoso. Habito: Árvore, 2,5 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2021-04-07 11:48:33-03","UFMS","CGMS","73099","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","A. Pott","A. Pott; V.J. Pott; S.N. Moreira","2012","09","Brasil","Mato Grosso do Sul","Fátima do Sul","-54.3861111","-22.3108333","-54,3861111","-22,3108333","CGMS1105906",NA,"16550","09",NA,NA,NA,"Distrito de Culturama, 6ª linha, próximo ao arrozal do Rio Dourados.","293","293","Flor creme. Fruto ausente. Habitat: Vegetação secundária em área de Floresta Estacional Semidecidual. Solo argiloso. Relevo quase plano. Esparsa. Habito: Arvoreta. 2,50 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2021-04-07 11:48:33-03","UFMS","CGMS","77382","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","D.R.M. Neves, F.M. Alves","P.F Oliveira; A.K.P. Santos, M. Arouche, D.R.M. Neves, F.M. Alves","2019","09","Brasil","Mato Grosso do Sul","Jateí","-53.7480555","-22.9072222","-53,7480555","-22,9072222","CGMS1110370",NA,"41","24","2019","09","24","Trilha próxima a entrada principal do parque. Parque Estadual das Várzeas do Ivinhema (PEVRI)","232","232","Duplicata no Herbário BHCB Habitat: Margens da estrada Habito: Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2021-04-07 11:48:33-03","UFMS","CGMS","78231","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","G.A.Damasceno-junior","K.S.P. Raposo; G.D. Montanha; T.P. Raposo.","2018","08","Brasil","Mato Grosso do Sul","Campo Grande","-54.5213889","-20.4066667","-54,5213889","-20,4066667","CGMS1111242",NA,"17","11",NA,NA,NA,"Chácara dos Poderes. Área com chácaras ao redor.","668","668","Folhas trifolioladas, com margem serrada. Habitat: Cerrado Habito: Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2021-04-07 11:48:33-03","UFMS","CGMS","54873","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","A. Pott","A. Pott; V.J. Pott; S.N. Moreira","2009","11","Brasil","Mato Grosso do Sul","Bonito","-56.6005556","-20.1666667","-56,6005556","-20,1666667","CGMS1084839",NA,"15843","22",NA,NA,NA,"Retiro do Ruivo, próximo ao Córrego Taquaral, Fazenda América, Bacia do Rio Formoso, Serra da Bodoquena.","385","385","Flor ausente. Fruto verde, imaturo.Folha usada no tereré como refrescante. Habitat: Cerradão próximo à Floresta Estacional Semidecidual. Solo argiloso vermelho com afloramento de rocha calcária. Habito: Arbusto de 2,0 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2021-04-07 11:48:33-03","UFMS","CGMS","53332","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","G.A. Damasceno-Junior","G.A. Damasceno-Junior; R.R. Laps","2015","09","Brasil","Mato Grosso do Sul","Alcinópolis","-53.4108333","-18.1588889","-53,4108333","-18,1588889","CGMS1083295",NA,"5366","18","2015","09","18","Trilha do Cateto - Parque estadual das nascentes do Taquari.",NA,NA,"Flor creme. Habitat: Floresta estacional secundária. Solo arenoso. Relevo plano. Habito: Arvoreta. 5,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2021-04-07 11:48:33-03","UFMS","CGMS","41128","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","T.E. Lima","T.E. Lima; A.L.B. Sartori; E.S.S. Lima; F.J. Kochanovski","2011","10","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.7194445","-21.6861111","-57,7194445","-21,6861111","CGMS1071116",NA,"180","01","2011","10","01","Estrada para Fazenda CampoFlorido.",NA,NA,"Fruto maduro laranjado. Habitat: Chaco Arborizado. Habito: Arbusto trepador.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2021-04-07 11:48:33-03","UFMS","CGMS","5759","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"U.M. Resende; S. Terricilha",NA,NA,"Brasil","Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,"CGMS1018248",NA,NA,NA,NA,NA,NA,"Fazenda São Geraldo.",NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2021-04-07 11:48:33-03","UFMS","CGMS","24713","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","M.L. Bueno","M.L. Bueno","2008","10","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"CGMS1054055",NA,"577","21","2009","01","05","APA do Guariroba.",NA,NA,"Fruto vermelho. Habitat: Mata ciliar. Habito: Árvore. 6,00m de altura.","161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
