"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus","infraspecificEpithet"
"148","2020-12-21 16:19:27-03","MBM","MBM","126047","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Lois.) L.B.Sm.","Smith, L.B.","Wasum, R.; et al.; et al.","4768","1988","10","29","Brazil","Rio Grande do Sul","Caxias do Sul","Criuva, Ilhéus","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM126047","MBM126047",NA,NA,NA,NA,NA,NA,"49662",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:19:27-03","MBM","MBM","408008","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Lois.) L.B.Sm.","Valduga, E.","Salinas, A.; Wasum, R.; Wasum, R.","s.n.","1995","08","28","Brazil","Rio Grande do Sul","Uruguaiana","Parque do Espinilho","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,"MBM408008","MBM408008","2014",NA,NA,"Sobre arbustos, inteior do parque.",NA,NA,"93142",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"150","2015-09-04 02:09:15-03","MNHN","RECOLNAT_MNHN_P","P00713156","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Smith","Urville, J.S.C.D.d'",NA,"1822","10",NA,"Brésil",NA,NA,"Ste Catherine",NA,NA,NA,NA,NA,NA,"P00713156","P00713156_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00713156' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"151","2015-09-28 20:01:51-03","MNHN","RECOLNAT_MNHN_P","P00713157","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Smith","Urville, J.S.C.D.d'",NA,"1822","10",NA,"Brésil",NA,NA,"Ste Catherine",NA,NA,NA,NA,NA,NA,"P00713157","P00713157_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00713157' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"152","2015-09-03 21:13:58-03","MNHN","RECOLNAT_MNHN_P","P01677741","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.",NA,"Sellow",NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P01677741","P01677741_01",NA,NA,NA,". . Herb. Reg. Berolinense. Specimen in monographia Bromeliacearum citatum <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01677741' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,"93",NA,NA,NA,NA
"153","2015-09-03 21:13:58-03","MNHN","RECOLNAT_MNHN_P","P01677742","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.",NA,"Sellow",NA,NA,NA,NA,"Brasil",NA,NA,". Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P01677742","P01677742_01",NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01677742' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,"92",NA,NA,NA,NA
"154","2015-09-03 21:13:58-03","MNHN","RECOLNAT_MNHN_P","P01677747","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.",NA,"Langeron",NA,"1927","2","10","Uruguai",NA,NA,"Montevideo. Uruguai",NA,NA,NA,NA,NA,NA,"P01677747","P01677747_01",NA,NA,NA,". . N. vulgar Flor de Laire. Reçu le 12 Octobre 1983 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01677747' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"155","2015-09-03 21:13:58-03","MNHN","RECOLNAT_MNHN_P","P01677748","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.",NA,"[Lallouch]",NA,"1864","1","1","Uruguai",NA,NA,"Montevideo. Uruguai",NA,NA,NA,NA,NA,NA,"P01677748","P01677748_01",NA,NA,NA,". . Hort. Paris mai 1865. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01677748' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"156","2015-09-03 21:13:58-03","MNHN","RECOLNAT_MNHN_P","P01677749","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.",NA,"Courbon",NA,"1856","1","1","Uruguai",NA,NA,"Montevideo, (Plata). Uruguai",NA,NA,NA,NA,NA,NA,"P01677749","P01677749_01",NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01677749' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,"103",NA,NA,NA,NA
"157","2015-09-03 21:13:58-03","MNHN","RECOLNAT_MNHN_P","P01677750","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.",NA,"Cristóbal, C.L.",NA,"1970","10","11","Uruguai",NA,NA,"Minas, Cerro Arequita, Depto. Lavalleja. Uruguai",NA,NA,NA,NA,NA,NA,"P01677750","P01677750_01",NA,NA,NA,"Plantas del Uruguay. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01677750' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,"16229",NA,NA,NA,NA
"158","2015-09-03 21:13:58-03","MNHN","RECOLNAT_MNHN_P","P01677751","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.",NA,"s.c.",NA,NA,NA,NA,"Uruguai",NA,NA,"Montevideo. Uruguai",NA,NA,NA,NA,NA,NA,"P01677751","P01677751_01",NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01677751' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"159","2015-09-03 21:13:58-03","MNHN","RECOLNAT_MNHN_P","P01677752","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.",NA,"Langeron",NA,NA,NA,NA,"Uruguai",NA,NA,". Uruguai",NA,NA,NA,NA,NA,NA,"P01677752","P01677752_01",NA,NA,NA,". s.d. Reçu le Octobre 1933 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01677752' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"160","2015-09-03 21:05:03-03","MNHN","RECOLNAT_MNHN_P","P01761443","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.",NA,"Pedersen, T.M.",NA,"1979","9","23","Argentina",NA,NA,"Between Ceibas e Médanos, Dep. Gualeguaychú, Prov. Entre Rios. Argentina, América do Sul",NA,NA,NA,NA,NA,NA,"P01761443","P01761443_01",NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01761443' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,"12476",NA,NA,NA,NA
"161","2015-09-03 21:13:58-03","MNHN","RECOLNAT_MNHN_P","P01677744","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.",NA,"Reineck, E.M.|Czermak, J.",NA,"1898","10","1","Brasil","Rio Grande do Sul","Porto Alegre","Zwischem Navegantes und Canôas. Porto Alegre, Rio Grande do Sul, Sul, Brasil, América do Sul","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"P01677744","P01677744_01",NA,NA,NA,"E.M. Reineck et Jos. Czermak, Herbarium Brasiliense. . Reçu le 18 mai 1911 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01677744' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"29946",NA,"auto",NA,"hb",NA,NA,"561",NA,NA,NA,NA
"162","2015-09-03 21:13:58-03","MNHN","RECOLNAT_MNHN_P","P01677743","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.",NA,"Reineck, E.M.|Czermak, J.",NA,"1898","10","1","Brasil","Rio Grande do Sul","Porto Alegre","Zwischen Navegantes und Canôas. Porto Alegre, Rio Grande do Sul, Sul, Brasil, América do Sul","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"P01677743","P01677743_01",NA,NA,NA,". . Ded. Dr. Brioquet Genf. Reçu le 18 mai 1911 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01677743' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"29946",NA,"auto",NA,"hb",NA,NA,"561",NA,NA,NA,NA
"163","2015-09-03 21:02:00-03","MNHN","RECOLNAT_MNHN_P","P01761410","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","bicolor","Tillandsia bicolor","Brongn.",NA,"Rambo, B.",NA,"1934","1","15","Brasil","Rio Grande do Sul","Porto Alegre","Brésil. Etat du Rio Grande do Sul, à Porto Aligre. Porto Alegre, Rio Grande do Sul, Sul, Brasil, América do Sul","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"P01761410","P01761410_01",NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01761410' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"29946",NA,"auto",NA,"hb",NA,NA,"II 971",NA,NA,NA,NA
"164","2015-09-03 21:02:00-03","MNHN","RECOLNAT_MNHN_P","P01761409","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","dianthoidea","Tillandsia dianthoidea","Rossi",NA,"Rambo, B.",NA,"1933","10","2","Brasil","Rio Grande do Sul","Porto Alegre","Brésil. Etat du Rio Grande do Sul. Porto Aligre. Porto Alegre, Rio Grande do Sul, Sul, Brasil, América do Sul","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"P01761409","P01761409_01",NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01761409' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"29946",NA,"auto",NA,"hb",NA,NA,"II 973",NA,NA,NA,NA
"165","2013-01-28 05:13:00-02","MO","MOBOT","1396960","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","L. Sánchez (USZ)","René Guillén V.|Lupita Sánchez A.|S. Ortiz|L. Surubí","Guillén Villarroel 4830","1999","11","27","Bolivia","Santa Cruz","Chiquitos","Serranía Santiago, bosque de galeria.","-59.5658333","-18.3408333",NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","3012515","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","P. Simon","S. Torres Robles","Torres Robles 2065","2004",NA,NA,"Argentina","Buenos Aires","Campana","Reserva Natural Estricta Otamendi. Barranca. Bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-03-17 10:42:00-03","MO","MOBOT","3012559","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","R.C. Tardivo","G. Mariuzzi","Mariuzzi 1","1988","3","18","Argentina","Buenos Aires","Magdalena","Magdalena.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"168","2014-02-07 22:25:00-02","MO","MOBOT","3012605","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","L.B. Smith","V. Wasum|Ronaldo Wasum","Wasum 1787","1986",NA,NA,"Brazil","Rio Grande do Sul",NA,"Otávio Rocha-Flores da Cunha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"169","2011-12-09 12:31:00-02","MO","MOBOT","3012809","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.",NA,"Juan P. Gallinal H.|Aragone|Bergalli|Campal|Bernardo Rosengurtt","Gallinal H. B-2383",NA,NA,NA,"Uruguay","Río Negro",NA,"Cerro Largo. Estancia: Palleros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"170","2009-08-21 21:06:00-03","MO","MOBOT","3012858","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","Lyman B. Smith","Ronaldo Wasum|et al.","Wasum 4742","1988",NA,NA,"Brazil","Rio Grande do Sul",NA,"Caxias do Sul-Ana Rech-Faxinal sobre troncos.",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-05-05 04:12:00-03","MO","MOBOT","3012927","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","R.C. Tardivo","Malagarriga, Ramón Peñafort","Malagarriga c544","1939",NA,NA,"Brazil","Rio Grande do Sul",NA,"Canoas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","3012976","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","Lyman B. Smith","* STEFFEN","STEFFEN 4508","1988","8",NA,"Brazil","Rio Grande do Sul",NA,"São Leopoldo.",NA,NA,NA,NA,"8.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"173","2015-06-18 21:27:00-03","MO","MOBOT","3013032","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","L.B. Smith","O.V. Aplin","Aplin s.n.","1892",NA,NA,"Uruguay","Soriano",NA,"Sta. Elena.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"174","2013-08-23 04:12:00-03","MO","MOBOT","3013251","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","R.C. Tardivo","W.G. Herter","Herter 628d","1930","9","20","Uruguay","Maldonado",NA,"Assoc., Edaph.: silv. dediv. Humid., Illum.,: hum. umbrac. Loc. Dict.: Pan de Azeicas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"175","2011-03-30 20:29:00-03","MO","MOBOT","3013402","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","M.M. Ponce","Osvaldo Bottino","Bottino 7","1981",NA,NA,"Argentina","Entre Ríos","Villaguay","Arroyo Villaguay, puente Urquiza viejo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"176","2011-02-25 07:02:00-03","MO","MOBOT","3013448","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.",NA,"Julio A. Hurrell|et al.","Hurrell 1849","1994",NA,NA,"Argentina","Buenos Aires",NA,"Isla Martín García, zona urbana sobre Melia ozedarach.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"177","2009-08-21 21:06:00-03","MO","MOBOT","3013625","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","Lyman B. Smith","Ronaldo Wasum|et al.","Wasum 3439","1987",NA,NA,"Brazil","Rio Grande do Sul",NA,"São Francisco de Paula-Lajeado Grande.",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"178","2009-10-23 14:33:00-02","MO","MOBOT","3013778","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","Lyman B. Smith","Ronaldo Wasum|et al.","Wasum 6187","1989","10","1","Brazil","Rio Grande do Sul",NA,"Otavio Rocha-Flores da Cunha. Sobre troncos de araucária",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"179","2015-02-07 13:50:00-02","MO","MOBOT","3013864","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","Lyman B. Smith","G. Grazziotin|et al.","Grazziotin 6180","1989",NA,NA,"Brazil","Rio Grande do Sul",NA,"Otavio Rocha-Flores da Cunha.",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-03-17 11:01:00-03","MO","MOBOT","3015954","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","R.C. Tardivo","David S. Seigler","Seigler 10102","1976","9","28","Argentina","Buenos Aires","San Isidro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"181","2011-02-24 17:43:00-03","MO","MOBOT","3012496","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","bicolor","Tillandsia bicolor","Lorentz",NA,"J.S. d'Urville","d'Urville s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-08-01 18:19:23-03","UNESP-IBILCE","SJRP","33948","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.",NA,"Link, O.; Demeda, C. ; Gaio, J. & Gonzatti, F.","3.0","2015","09","12","Brasil","Rio Grande do Sul","Osório","Fazenda do Arroio","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífito, flores com coloração roxa e rosa.","Tracheophyta","Poales","27350",NA,"auto","America do Sul",NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"183","2016-08-26 09:16:14-03","UFSM","HDCF","2872","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Marchiori, J. N. C.","Marchiori, J. N. C.","492","1986","09","13","Brasil","Rio Grande do Sul","Taim",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986","10","01","Epífita",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-03-29 10:41:16-03","UFSM","HDCF","1740","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Waechter, J.","Marchiori, J. N. C.",NA,"1985","07","14","Brasil","Rio Grande do Sul","Pinheiro Machado","Castelo de Pedras Altas","-53.584639","-31.738194","-53.584639","-31.738194",NA,NA,NA,NA,"1985","08","01","Epífita em Pinus radiata",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"185","2016-08-26 09:16:14-03","UFSM","HDCF","6574","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Büneker, H. M.","Büneker, H. M.; Witeck, L.","41","2012","06","16","Brasil","Rio Grande do Sul","Santa Maria","Santo Antão","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,"2014","05","16","Saxícola, planta robusta, folhas eretas e secundas. Brácteas florais rubro-róseas, pétalas violáceas",NA,NA,"37819",NA,"auto","América",NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-03-29 10:41:16-03","UFSM","HDCF","6283","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Büneker, H. M.","Büneker, H. M.; Witeck, L.; Soares, K. P.",NA,"2012","07","14","Brasil","Rio Grande do Sul","Caçapava do Sul","Pedra do Segredo","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,"2012","07","14","Brácteas roseas e pétalas roxas, planta epífita",NA,NA,"50525",NA,"auto","América",NA,NA,NA,NA,NA,NA,NA,NA
"187","2016-08-26 09:16:14-03","UFSM","HDCF","2666","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Büneker, H. M.","Longhi, S. J.","838","1987","08","13","Brasil","Rio Grande do Sul","Canela","FLONA","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,"2016","03",NA,NA,NA,NA,"16452",NA,"auto","América",NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-03-29 10:41:16-03","UFSM","HDCF","6573","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Büneker, H. M.","Büneker, H. M.",NA,"2013",NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Campus UFSM","-53.717086","-29.717328","-53.717086","-29.717328",NA,NA,NA,NA,"2014","05","16","Planta epífita",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"189","2016-08-26 09:16:14-03","UFSM","HDCF","6284","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Büneker, H. M.","Büneker, H. M.; Pontes, R.; Witeck, L.","71","2012","08","10","Brasil","Rio Grande do Sul","Santa Maria","Morro Link","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,"2012","08","10","Epífita, brácteas roseas e pétalas roxas",NA,NA,"37819",NA,"auto","América",NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-03-29 10:41:16-03","UFSM","HDCF","6291","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Büneker, H. M.","Büneker, H. M.; Strauss, L.; Witeck, L.; Pontes, R.",NA,"2012","08","09","Brasil","Rio Grande do Sul","Santa Maria","Às margens do Rio Vacacaí","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,"2012","08","09","Epífita",NA,NA,"37819",NA,"auto","América",NA,NA,NA,NA,NA,NA,NA,NA
"191","2016-08-26 09:16:14-03","UFSM","HDCF","2456","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Büneker, H. M.","Longhi, S. J.","636","1986","06","27","Brasil","Rio Grande do Sul","Santa Maria","Morro Cechella","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flores com pétalas azuis e bráctea vermelha",NA,NA,"37819",NA,"auto","América",NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-08-31 09:20:19-03","INPA","INPA","282387","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.",NA,"Hagelund, K","13012","1979","08","24","Brasil","Rio Grande do Sul","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"INPA0282387",NA,NA,NA,NA,NA,"Monocotyledon","Poales","29956",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"193","2017-11-24 14:10:18-02","UFLA","ESAL","80","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","M. L. Gavilanes","Gavilanes, ML","274",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-07 11:44:02-03","FUVATES","HVAT","962","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","H. M. Buneker","T. Klein; E. Freitas","s.n.","2002","07","12","Brasil","Rio Grande do Sul","Bom Retiro do Sul",NA,"-51.943056","-29.608889","-51º56'35''W","-29º36'32''S",NA,NA,"HVAT00000962",NA,"2013","11","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-07 11:44:02-03","FUVATES","HVAT","141","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","H. M. Buneker","C. Rempel","s.n.","1997","11","16","Brasil","Rio Grande do Sul","Teutônia","Lagoa da Harmonia.","-51.806389","-29.448056","-51º48'23''W","-29º26'53''S",NA,NA,"HVAT00000141",NA,"2013","11","14","bosque da encosta do morro, ao lado da lagoa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
