"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","yearIdentified","monthIdentified","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","typeStatus","previousCatalogNumber","sex"
"661","2020-05-08 11:12:02-03","UEFS","HUEFS","103315","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubens","(DC.) Rudd",NA,"Colaço, M.","57","2005","09","19",NA,"Brasil","Bahia","Glória","Aldeia Serrota.","-38.716667","-9.333333",NA,"Caatinga arbórea arbustiva com palmeiras. Areias quartzosas.","HUEFS0103315",NA,NA,NA,NA,NA,"38W43'","9S20'","var. pubens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2020-05-08 11:12:02-03","UEFS","HUEFS","129104","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Conceição, A.S.","972","2007","06","07",NA,"Brasil","Bahia","Glória","BA 210, sentido Glória -Rodelas, ca. 3,5Km do Centro Administrativo José Messias.","-38.408056","-9.231389",NA,"Caatinga subarbustiva, solo areno-argiloso.","HUEFS0129104",NA,"310","310",NA,NA,"38W24'29''","9S13'53''","var. pubescens","Rosanae","2009","01",NA,NA,NA,NA,NA,NA,NA
"663","2020-05-08 11:12:02-03","UEFS","HUEFS","129131","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Conceição, A.S.","1002","2007","06","07",NA,"Brasil","Bahia","Glória","BA 210, sentido Glória-Rodelas, ca. De 3,5 Km do centro Administrativo José Messias.","-38.408056","-9.231389",NA,"Caatinga subarbustiva, solo areno-argiloso.","HUEFS0129131",NA,"310","310",NA,NA,"38W24'29''","9S13'53''","var. pubescens","Rosanae","2010","01",NA,NA,NA,NA,NA,NA,NA
"664","2020-05-08 11:12:03-03","UEFS","HUEFS","166744","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Souza, E.B.","1724","2009","07","11",NA,"Brasil","Ceará","Ubajara","Distrito de Tucuns. Vegetação de Carrasco as margens do rio Pitanga, com solo arenoso profundo e afloramentos areníticos próximos ao leito do rio.","-40.026389","-3.845556",NA,"Carrasco.","HUEFS0166744",NA,"752","752",NA,NA,"40W1'35''","3S50'44''","var. pubescens","Rosanae","2011","04",NA,NA,NA,NA,NA,NA,NA
"665","2020-05-08 11:12:02-03","UEFS","HUEFS","213033","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.",NA,"São-Mateus, W.M.B.","216","2012","09","13",NA,"Brasil","Rio Grande do Norte","Maxaranguape","RN 160 ca de 7 Km para Maxaranguape.","-35.334167","-5.452778",NA,"Fácies de cerrado próximo a uma lagoa temporária.","HUEFS0213033",NA,"44","44",NA,NA,"35W20'3''","5S27'10''",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2020-05-08 11:12:02-03","UEFS","HUEFS","137578","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.",NA,"Melo, E.","5706","2008","05","23",NA,"Brasil","Bahia","Delfino","Rio Salitre.","-41.330833","-10.505278",NA,"Caatinga, encosta e vale do rio dos Morins, afluente do rio Salitre.","HUEFS0137578",NA,"750","750",NA,NA,"41W19'51''","10S30'19''",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2020-05-08 11:12:02-03","UEFS","HUEFS","30077","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","A.P.Fortuna-Perez","Coradin, L.","2048","1979","06","19",NA,"Brasil","Ceará","Novo Oriente",NA,"-40.7742004394531","-5.53444004058838",NA,NA,"HUEFS0030077",NA,NA,NA,"28544","auto",NA,NA,"var. pubescens","Rosanae","2011","03",NA,NA,NA,NA,NA,NA,NA
"668","2020-05-08 11:12:02-03","UEFS","HUEFS","24753","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd",NA,"Queiroz, L.P.de","4656","1996","08","26",NA,"Brasil","Bahia","Apora","Ca. 12 km Se de Crisópolis na estrada para Acajutiba.","-38.0814018249512","-11.6603002548218",NA,"Transição cerrado/caatinga. Sobre Tabuleiro, com vegetação predominante arbustiva com algumas cactáceas emergentes (Pilosocereus sp.).","HUEFS0024753",NA,NA,NA,"32664","auto",NA,NA,"var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2020-05-08 11:12:02-03","UEFS","HUEFS","16783","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd",NA,"Queiroz, L.P.de","3869","1994","04","27",NA,"Brasil","Bahia","Boa Vista do Tupim","ca. 3 km após a balsa para travessia do Rio Paraguaçu, para João Amaro, na estrada para Boa Vista do Tupim.","-40.6091995239258","-12.6603002548218",NA,"Caatinga arbustiva densa em solo arenoso.","HUEFS0016783",NA,NA,NA,"54602","auto",NA,NA,"var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2020-05-08 11:12:02-03","UEFS","HUEFS","77295","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Souza, E.R.de","403","2003","11","11",NA,"Brasil","Pernambuco","Buíque","Caminho Sítio Zé Paulo a Cachoeira.","-37.1557998657227","-8.62306022644043",NA,NA,"HUEFS0077295",NA,NA,NA,"38964","auto",NA,NA,"var. pubescens","Rosanae","2004","02",NA,NA,NA,NA,NA,NA,NA
"671","2020-05-08 11:12:02-03","UEFS","HUEFS","17995","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.",NA,"Dutra, E.de A.","37","1994","11","07",NA,"Brasil","Bahia","Ipirá","Fazenda Macambira","-39.7372016906738","-12.1583003997803",NA,NA,"HUEFS0017995",NA,NA,NA,"44834","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2020-05-08 11:12:02-03","UEFS","HUEFS","169733","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.",NA,"Cardoso, D.","3009","2010","08","03",NA,"Brasil","Bahia","Quijingue","Serra das Candeias, na divisa entre os municípios de Quijingue e Tucano, a ca. 5 km do povoado de Quixaba do Mandacaru.","-39.2092018127441","-10.7524995803833",NA,"Caatinga.","HUEFS0169733",NA,NA,NA,"59649","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2020-05-08 11:12:02-03","UEFS","HUEFS","141061","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.",NA,"Bocage, A.","1077",NA,NA,NA,NA,"Brasil","Pernambuco","Buíque","Vale do Catimbau, estrada para Igreginha.","-37.1557998657227","-8.62306022644043",NA,NA,"HUEFS0141061",NA,NA,NA,"38964","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2020-05-08 11:12:02-03","UEFS","HUEFS","124668","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","E.Córdula","Córdula, E.","274","2007","06","19",NA,"Brasil","Pernambuco","Mirandiba","Sítio Chacal.","-38.708056","-8.1275",NA,"Caatinga arbustiva densa em solo de origem sedimentar.","HUEFS0124668",NA,"508","508",NA,NA,"38W42'29''","8S7'39''",NA,"Rosanae","2007","06",NA,NA,NA,NA,NA,NA,NA
"675","2020-05-08 11:12:02-03","UEFS","HUEFS","128779","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.",NA,"Queiroz, L.P.de","13255","2007","10","06",NA,"Brasil","Bahia","Morro do Chapéu","Distrito de Ventura, ca. 26 Km E de Morro do Chapéu na estrada para Mundo Novo.","-40.983333","-11.616667",NA,"Caatinga.","HUEFS0128779",NA,"883","883",NA,NA,"40W59'","11S37'",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2020-05-08 11:12:02-03","UEFS","HUEFS","211569","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.",NA,"Nascimento, F.H.F.","1309","2014","08","08",NA,"Brasil","Bahia","Sento Sé","Brejo do Zacarias.","-42.911667","-10.032222",NA,NA,"HUEFS0211569",NA,"420","425",NA,NA,"42W54'42''","10S1'56''",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2020-05-08 11:12:02-03","UEFS","HUEFS","24934","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","L.P.de Queiroz","Harley, R.M.","28242","1996","08","31",NA,"Brasil","Bahia","Maracás","Fazenda Cana Brava.","-40.416667","-12.433333",NA,NA,"HUEFS0024934",NA,"900","1000",NA,NA,"40W25'","12S26'",NA,"Rosanae","1998","05",NA,NA,NA,NA,NA,NA,NA
"678","2020-05-08 11:12:02-03","UEFS","HUEFS","175902","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.",NA,"Lima, J.L.S.","231a","1985","09","04",NA,"Brasil","Bahia","Saúde","Margem de estrada próximo a Saúde.","-40.666667","-11.775833",NA,NA,"HUEFS0175902",NA,NA,NA,NA,NA,"40W40'0''","11S46'33''",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2020-05-08 11:12:02-03","UEFS","HUEFS","179691","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","L.P.de Queiroz","Mansano, V.F.","855","2011","06","15",NA,"Brasil","Bahia","Araci","Beira do Rio Itapicurú, Cachoeira do Inferno, acesso pelo estrada Araci em direção a Barreira.","-39.065833","-11.04",NA,NA,"HUEFS0179691",NA,NA,NA,NA,NA,"39W3'57''","11S2'24''",NA,"Rosanae","2012","09",NA,NA,NA,NA,NA,NA,NA
"680","2020-05-08 11:12:02-03","UEFS","HUEFS","193281","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.",NA,"Melo, E.","11881","2012","12","14",NA,"Brasil","Bahia","Itatim","Riacho Sebastião ou Rio Milagres, divisa Itatim com Milagres.","-39.827778","-12.825",NA,"Mata ciliar.","HUEFS0193281",NA,"488","488",NA,NA,"39W49'40''","12S49'30''",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2020-05-08 11:12:02-03","UEFS","HUEFS","211703","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.",NA,"Nascimento, F.H.F.","1443","2014","06","25",NA,"Brasil","Ceará","Quixadá","Assentamento Palmares.","-39.082778","-4.913056",NA,NA,"HUEFS0211703",NA,"220","230",NA,NA,"39W4'58''","4S54'47''",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2020-05-08 11:12:02-03","UEFS","HUEFS","213041","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.",NA,"Trindade, M.R.O.","70","2012","07","02",NA,"Brasil","Rio Grande do Norte","João Câmara","Cauassú: Margem da trilha principal.","-35.930556","-5.568889",NA,"Caatinga.","HUEFS0213041",NA,NA,NA,NA,NA,"35W55'50''","5S34'8''",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2020-05-08 11:12:02-03","UEFS","HUEFS","220211","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.",NA,"Pimentel, L.B.","16","2014","06","03",NA,"Brasil","Rio Grande do Norte","Luís Gomes","Riacho da Areia, Sítio Jecém","-38.343889","-6.388611",NA,NA,"HUEFS0220211",NA,"324","324",NA,NA,"38W20'38''","6S23'19''",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2020-05-08 11:12:02-03","UEFS","HUEFS","26457","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","E.Melo","Melo, E.","2051","1997","02","22",NA,"Brasil","Bahia","Iaçu","Morro da garrafa.","-39.856667","-12.755",NA,"Orla interna da mata da base.","HUEFS0026457",NA,"280","280",NA,NA,"39W51'24''","12S45'18''",NA,"Rosanae","1997","06",NA,NA,NA,NA,NA,NA,NA
"685","2020-05-08 11:12:02-03","UEFS","HUEFS","78282","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.",NA,"Queiroz, L.P.de","9005","2004","02","06",NA,"Brasil","Bahia","Tucano","Bizamum, ca. 30 km de Tucano.","-39.021944","-10.878611",NA,NA,"HUEFS0078282",NA,"359","359",NA,NA,"39W1'19''","10S52'43''",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2020-05-08 11:12:02-03","UEFS","HUEFS","82410","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.",NA,"Cardoso, D.","11","2004","04","09",NA,"Brasil","Bahia","Tucano","Sítio do Mandacaru, ca. 11 km de Tucano.","-38.7725","-10.876111",NA,"Caatinga arbóreo-arbustiva. Solo arenoso e pedregoso.","HUEFS0082410",NA,"382","382",NA,NA,"38W46'21''","10S52'34''",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2020-05-08 11:12:02-03","UEFS","HUEFS","91043","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.",NA,"Pereira-Silva, G.","9090","2004","05","20",NA,"Brasil","Bahia","Caetité","BR - 030 - Caetité - Brumado, 16,2 Km marcado da praça do Posto Vencedor.","-42.393056","-14.130833",NA,"Caatinga. Solo areno-argiloso.","HUEFS0091043",NA,NA,NA,NA,NA,"42W23'35''","14S7'51''",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2020-05-08 11:12:02-03","UEFS","HUEFS","96854","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.",NA,"Silva, M.F.B.L.da","37","2005","04","09",NA,"Brasil","Bahia","Itatim","Pedra Grande.","-39.761389","-12.716389",NA,"Vegetação do entorno.","HUEFS0096854","HUEFS0096854","320","320",NA,NA,"39W45'41''","12S42'59''",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2020-05-08 11:12:02-03","UEFS","HUEFS","24667","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.",NA,"Queiroz, L.P.de","4569","1996","08","24",NA,"Brasil","Bahia","Monte Santo","Ca. 11 km E de Monte Santo na estrada para Euclides da Cunha (Bazzo).","-39.3328018188477","-10.4378004074097",NA,"Muito degrada.","HUEFS0024667",NA,NA,NA,"74832","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2020-05-08 11:12:02-03","UEFS","HUEFS","231562","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.",NA,"Ribeiro, C.L.","62","2016","07","05",NA,"Brasil","Bahia","Feira de Santana","São José Serra de São José","-38.9667015075684","-12.2666997909546",NA,NA,"HUEFS0231562",NA,NA,NA,"46325","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2020-05-08 11:12:02-03","UEFS","HUEFS","125054","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.",NA,"Fernandes, A.","EAC10444","1981","06","04",NA,"Brasil","Ceará","Quixadá","Serra do Estevão.","-39.0153007507324","-4.97138977050781",NA,"Mata seca.","HUEFS0125054",NA,NA,NA,"41968","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2020-05-08 11:12:02-03","UEFS","HUEFS","38059","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","L.P.de Queiroz","Lima, J.E.G.de","29","1996","04","29",NA,"Brasil","Pernambuco","Arcoverde","Serra do Mimoso.","-37.0539016723633","-8.41888999938965",NA,NA,"HUEFS0038059",NA,NA,NA,"23066","auto",NA,NA,NA,"Rosanae","2002","08",NA,NA,NA,NA,NA,NA,NA
"693","2020-05-08 11:12:02-03","UEFS","HUEFS","149181","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","A.M.Miranda","Oliveira, H.B.","16","2008","02","13",NA,"Brasil","Pernambuco","Buíque","Vale do Catimbau, trilha prox. A pedra do cachorro.","-37.1557998657227","-8.62306022644043",NA,"Caatinga.","HUEFS0149181",NA,NA,NA,"38964","auto",NA,NA,NA,"Rosanae","2008","02",NA,NA,NA,NA,NA,NA,NA
"694","2020-05-08 11:12:02-03","UEFS","HUEFS","240417","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd",NA,"Equipe Projeto Abelhas.","87","1997","02","25",NA,"Brasil","Bahia","Milagres","Fazenda Bastião(cerca de 114km antes de Milagres) na BR 116.","-39.85","-12.883333",NA,"Caatinga com lagedo e Palmeira.","HUEFS0240417",NA,"280","280",NA,NA,"39W51'","12S53'","pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2020-05-08 11:12:02-03","UEFS","HUEFS","240439","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd",NA,"Equipe Projeto Abelhas.","114","1997","04","30",NA,"Brasil","Bahia","Milagres","Fazenda Bastião(cerca de 114km antes de Milagres) na BR 116.","-39.85","-12.883333",NA,"Caatinga com lagedo e Palmeira.","HUEFS0240439",NA,"280","280",NA,NA,"39W51'","12S53'","pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2020-05-08 11:12:02-03","UEFS","HUEFS","1057","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Grupo Pedra do Cavalo","363","1980","07",NA,NA,"Brasil","Goiás","Cachoeira",NA,"-39.083333","-12.533333",NA,NA,"HUEFS0001057",NA,"40","120",NA,NA,"39W5'","12S32'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2020-05-08 11:12:02-03","UEFS","HUEFS","99085","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Carvalho-Sobrinho, J.G.de","542","2005","08","11",NA,"Brasil","Bahia","Paulo Afonso","Raso da Catarina, base nova, casa 2.","-38.683056","-9.733889",NA,"Caatinga arbustiva. Solo arenoso.","HUEFS0099085",NA,"600","600",NA,NA,"38W40'59''","9S44'2''","var. pubescens","Rosanae","2010","01",NA,NA,NA,NA,NA,NA,NA
"698","2020-05-08 11:12:02-03","UEFS","HUEFS","103138","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Moraes, A.O.","84","2005","12","01",NA,"Brasil","Bahia","Paulo Afonso","Reserva Ecológica Raso da Catarina.","-38.4","-9.651389",NA,NA,"HUEFS0103138",NA,"454","454",NA,NA,"38W24'0''","9S39'5''","var. pubescens","Rosanae","2006","06",NA,NA,NA,NA,NA,NA,NA
"699","2020-05-08 11:12:02-03","UEFS","HUEFS","1059","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Grupo Pedra do Cavalo","157","1980","07",NA,NA,"Brasil","Bahia","Cachoeira",NA,"-39.083333","-19.533333",NA,NA,"HUEFS0001059",NA,"40","120",NA,NA,"39W5'","19S32'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2020-05-08 11:12:02-03","UEFS","HUEFS","105936","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Silva-Castro, M.M.","833","2004","07","07",NA,"Brasil","Bahia","Maracás","Estrada Maracás-Pé de Serra.","-40.583611","-13.531944",NA,NA,"HUEFS0105936",NA,NA,NA,NA,NA,"40W35'1''","13S31'55''","var. pubescens","Rosanae","2006","06",NA,NA,NA,NA,NA,NA,NA
"701","2020-05-08 11:12:02-03","UEFS","HUEFS","107111","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Souza, E.B.","1595","2006","03","19",NA,"Brasil","Bahia","Pilão Arcado","Goiabeira.","-42.91","-10.106667",NA,"Vegetação de caatinga arbustiva, esparsa, sobre solo arenoso.","HUEFS0107111",NA,"435","435",NA,NA,"42W54'36''","10S6'24''","var. pubescens","Rosanae","2006","07",NA,NA,NA,NA,NA,NA,NA
"702","2020-05-08 11:12:02-03","UEFS","HUEFS","107422","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd",NA,"Carneiro-Torres, D.S.","649","2006","03","20",NA,"Brasil","Bahia","Pilão Arcado","Brejo do Carrasco.","-43.110556","-10.179167",NA,"Caatinga arbórea, solo arenoso.","HUEFS0107422",NA,"452","452",NA,NA,"43W6'38''","10S10'45''","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
