"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"502","2020-11-04 17:29:18-03","UEM","HUEM","11003","S","Plantae","Leguminosae","Abarema","langsdorffii","Abarema langsdorffii","Benth.","Hatschbach, G","1997","06","25","Soares, A; W.Maschio","1997","04","09","Brasil","Paraná","Morretes","Ambiente úmido; pouco frequente no local; floresta do banestado","-48.834400177002","-25.476900100708",NA,NA,"Árvore com 20 m de altura; frutos marrom","HUEM000005860","HUEM000005860","182",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"503","2020-11-12 16:59:15-03","UEL","FUEL","7248","PreservedSpecimen","Plantae","Leguminosae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Tamashiro, JY","1999","02",NA,"Hatschbach, G","1986","02","20","Brasil","Paraná","Antonina","Mangue Maior","-48.7118988037109","-25.4286003112793",NA,NA,NA,"FUEL012729",NA,"50355",NA,NA,"Tracheophyta","Fabales",NA,NA,"38300","auto",NA,NA,NA,NA,NA
"504","2020-11-12 16:59:15-03","UEL","FUEL","40038","PreservedSpecimen","Plantae","Leguminosae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Hatschbach, G","1997","06","25","Soares, A; Maschio, W","1997","07","17","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,"FUEL012728",NA,"183",NA,NA,"Tracheophyta","Fabales",NA,NA,"37295","auto",NA,NA,NA,NA,NA
"505","2020-11-12 16:59:15-03","UEL","FUEL","38935","PreservedSpecimen","Plantae","Leguminosae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Hatschbach, G","2005",NA,NA,"Cervi, AC; Silva, JM","2004","11","04","Brasil","Paraná","Guaratuba","Barra do Saí","-48.5746994018555","-25.8827991485596",NA,NA,NA,"FUEL012726",NA,"8745",NA,NA,"Tracheophyta","Fabales",NA,NA,"41937","auto",NA,NA,NA,NA,NA
"506","2020-11-12 16:59:15-03","UEL","FUEL","9825","PreservedSpecimen","Plantae","Leguminosae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Tamashiro, JY","1999","02",NA,"Britez, RM","1987","04","25","Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica (caminho da figueira)","-48.5092010498047","-25.5200004577637",NA,NA,NA,"FUEL012725",NA,"1448",NA,NA,"Tracheophyta","Fabales",NA,NA,"24916","auto",NA,NA,NA,NA,NA
"507","2020-11-12 16:59:15-03","UEL","FUEL","10121","PreservedSpecimen","Plantae","Leguminosae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Tamashiro, JY","1999","02",NA,"Britez, RM; Silva, SM","1986","11","07","Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica (próx. Morro da Baleia)","-48.5092010498047","-25.5200004577637",NA,NA,NA,"FUEL012730",NA,"1056",NA,NA,"Tracheophyta","Fabales",NA,NA,"24916","auto",NA,NA,NA,NA,NA
"508","2020-11-12 16:59:15-03","UEL","FUEL","37695","PreservedSpecimen","Plantae","Leguminosae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Vieira, FCS","2005","02","11","Mancinelli, WS","2004","10","04","Brasil","Santa Catarina","São Francisco do Sul","Ilha das Flores","-48.6380996704102","-26.2432994842529",NA,NA,NA,"FUEL012732",NA,"29","20","20","Tracheophyta","Fabales",NA,NA,"23627","auto",NA,NA,NA,NA,NA
"509","2020-11-12 16:59:15-03","UEL","FUEL","37696","PreservedSpecimen","Plantae","Leguminosae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Vieira, FCS","2005","06","20","Vieira, FCS","2004","12","23","Brasil","Santa Catarina","São Francisco do Sul","Ilha das Flores","-48.6380996704102","-26.2432994842529",NA,NA,NA,"FUEL012733",NA,"615","5","5","Tracheophyta","Fabales",NA,NA,"23627","auto",NA,NA,NA,NA,NA
"510","2020-11-12 16:59:40-03","UEL","FUEL","43674","PreservedSpecimen","Plantae","Leguminosae","Pithecellobium","langsdorfii","Pithecellobium langsdorfii","Benth.","Franco, GADC","2007","10","31","Souza, FM; Esteves, R; Sousa, RC; Corrêa, W","2007","05","24","Brasil","São Paulo","São Paulo","Parque Estadual do Jaraguá, Trilha do Pai Zé, SAD69, 23K. UTM x 319625, UTM y 7405340.","-46.766111","-23.4525","-46.766111","-23.4525",NA,NA,NA,"751","1010","1010","Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2020-11-12 16:59:40-03","UEL","FUEL","39128","PreservedSpecimen","Plantae","Leguminosae","Pithecellobium","langsdorfii","Pithecellobium langsdorfii","Benth.","Hatschbach, G","1985",NA,NA,"Ziller, SR","1995","11","19","Brasil","Paraná","Guaraqueçaba","Estrada para Guaraqueçaba, margens do Rio Tagaçaba, margens do Rio Tagaçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"958","100","100","Tracheophyta","Fabales",NA,NA,"37295","auto",NA,NA,NA,NA,NA
"512","2019-11-01 14:58:12-03","UnB","UB","113572","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Fernandes, JM","2011","05","17","Heringer, EP","1969","07","18","Brasil","Minas Gerais",NA,"Mucungê próximo de Juiz de Fora",NA,NA,NA,NA,"Árvore 15m x 30cm. Flor creme; .",NA,NA,"2758",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-11-01 15:00:35-03","UnB","UB","140509","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii","Benth.","Hatschbach, G","1981",NA,NA,"Hatschbach, G","1980","10","22","Brasil","Paraná ","Morretes","Porto de Cima","-48.834400177002","-25.476900100708",NA,NA,"Flores alvas.; Árvore 8m.; Mata pluvial",NA,NA,"43300",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
"514","2019-11-01 15:00:35-03","UnB","UB","140510","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii","Benth.",NA,NA,NA,NA,"Hoehne, W","1941","12","01","Brasil","São Paulo","São Paulo","Campo de Congonhas","-46.6300010681152","-23.5400009155273",NA,NA,"Campo seco",NA,NA,"SPF13157",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA
"515","2019-11-01 15:00:35-03","UnB","UB","140508","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii","Benth.",NA,NA,NA,NA,"Hodgson, A","1960","10","08","Brasil","São Paulo","São Paulo","Nativa do Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"21",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA
"516","2019-10-03 10:03:37-03","UFSCar","SORO","6054","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","N.M. Ivanauskas",NA,NA,NA,"Ivanauskas, N.M.; Gomes, A.; Dias Filho, S.","1995",NA,NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico. Floresta Ombrófila.","-47.866667","-24.6","47°52'W","24°36'S","Árvore de 6m. Flores.",NA,NA,"957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2020-08-20 14:55:53-03","UFSC","FLOR","17343","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Morim, M.P.","2003","07",NA,"Braga, J.M.A.; et alii","1995","11","21","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, proximidades do Abrigo 3.","-44.566667","-22.25","44º34'W","22º15'S","árvore, flor verde com estames alvos, 12m altura. Recebido de RB Nº 353570.","FLOR0017343",NA,"2984","650","650",NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-08-20 14:55:53-03","UFSC","FLOR","40731","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Korte, A.","2009","11","10","Korte, A.; Kniess, A.","2009","11","10","Brasil","Santa Catarina","Presidente Nereu","Rio Novo.","-49.230556","-27.180278","49º13'50''W","27º10'49''S","árvore, flor branca, 16m altura. Fito IFFSC 518/O/57; Estádio Suces.: Avançado.","FLOR0040731",NA,"911","617","617",NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-08-20 14:55:53-03","UFSC","FLOR","40741","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Oliveira, A.A. de","2011","01","24","Korte, A.","2010","12","02","Brasil","Santa Catarina","Palhoça","Parque Estadual da Serra do Tabuleiro, Guarda do Embaú.","-48.599444","-27.904722","48º35'58''W","27º54'17''S","arbórea, flor branca, 5m altura. Florística IFFSC 228 (Arbórea), Estádiio Suces. Avançado.","FLOR0040741",NA,"5285","15","15",NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-08-20 14:55:53-03","UFSC","FLOR","50812","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Korte, A.","2010","09","30","Korte, A.; Kniess, A.","2010","02","22","Brasil","Santa Catarina","Rio do Campo","Anta Branca (antigo Alto Rio do Oeste).","-50.220278","-26.91","50º13'13''W","26º54'36''S","arbórea, Fruto Imaturo, com fruto, 8m altura. Florística IFFSC 681,Floresta Ombrófila,Estádio Suces.:Avançado","FLOR0050812",NA,"3969","786","786",NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-08-20 14:55:54-03","UFSC","FLOR","68305","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Espindola, A.","2019","09","20","Espindola, A.; Caddah, M.K.","2019","09","13","Brasil","Santa Catarina","Florianópolis","Dunas da Lagoa da Conceição. Trilha p/ o campo de futebol, atrás da escola de adestramento de cães Cãofiança.","-48.458889","-27.608333","48º27'32''W","27º36'30''S","Em Dunas/Restinga. Arbórea, 5m alt. Coletada com fruto ja deiscido. Planta coletada para estudos no projeto 'Flora da Ilha de Santa Catarina'","FLOR0068305",NA,"116","15","15",NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2020-08-20 20:38:41-03","UFSC","FLOR","17464","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Baptista, L.R.M.","1988",NA,NA,"Waechter, J.L.","1987","12","21","Brasil","Rio Grande do Sul","Torres","Itapeva.","-49.7268981933594","-29.3353004455566",NA,NA,"árvore, flor branca (estames !), 8m altura","FLOR0017464",NA,"2281",NA,NA,NA,"Fabales",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"523","2020-08-20 20:38:41-03","UFSC","FLOR","26621","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Jarenkow, J.A.","1992",NA,NA,"Jarenkow, J.A.","1992","10","30","Brasil","Rio Grande do Sul","Torres","Lajeadinho.","-49.7268981933594","-29.3353004455566",NA,NA,"arbusto, flor cálice verde, corola verde-clara e estames brancos, 1,5m altura","FLOR0026621",NA,"2170",NA,NA,NA,"Fabales",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"524","2020-08-20 20:38:41-03","UFSC","FLOR","5634","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Silva Filho, F.A. da","1984",NA,NA,"Silva Filho, F.A. da","1984","10","30","Brasil","Santa Catarina","Florianópolis","Canto da Cachoeira, Ratones, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arvoreta, Fruto Maduro, marrom, 5m altura. Semente: preta com pinta branca","FLOR0005634",NA,"169","50","50",NA,"Fabales",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"525","2020-08-20 20:38:41-03","UFSC","FLOR","22140","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Falkenberg, D.B.","1992",NA,NA,"Falkenberg, D.B.; Gerber, A.L.","1991","11","10","Brasil","Santa Catarina","Florianópolis","Costeira do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arvoreta, estames brancos. Folíolos levemente discolores.","FLOR0022140",NA,"5548",NA,NA,NA,"Fabales",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"526","2020-08-20 20:38:41-03","UFSC","FLOR","35267","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","2005","01","25","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo da Av. das Rendeiras.","-48.5491981506348","-27.596700668335",NA,NA,"arvoreta, Fruto Imaturo, verde, 3,5m altura","FLOR0035267",NA,"1086",NA,NA,NA,"Fabales",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"527","2020-08-20 20:38:41-03","UFSC","FLOR","35266","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","2004","12","20","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo da Av. das Rendeiras.","-48.5491981506348","-27.596700668335",NA,NA,"arvoreta, pétalas creme, estilete e estames brancos, 3,5m altura","FLOR0035266",NA,"844",NA,NA,NA,"Fabales",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"528","2020-08-20 20:38:41-03","UFSC","FLOR","35268","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","2005","02","21","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo da região do Rio Tavares.","-48.5491981506348","-27.596700668335",NA,NA,"arvoreta, corola creme, 3,5m altura","FLOR0035268",NA,"934",NA,NA,NA,"Fabales",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"529","2020-08-20 14:55:53-03","UFSC","FLOR","27821","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Falkenberg, D.B.; Silva Filho, F.A. da",NA,NA,NA,"Souza, M.L.; et alii","1984","09","14","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"árvore pequena, flor deiscente, 3m altura","FLOR0027821",NA,"234",NA,NA,NA,"Fabales",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"530","2020-08-20 20:38:41-03","UFSC","FLOR","21952","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Falkenberg, D.B.","1991",NA,NA,"Souza, M.L.; Falkenberg, D.B.","1984","10","26","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"árvore","FLOR0021952",NA,"413",NA,NA,NA,"Fabales",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"531","2020-08-20 14:55:54-03","UFSC","FLOR","6043","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1966","11","23","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arvoreta, flor branca, 5m altura","FLOR0006043",NA,"6893","100","100",NA,"Fabales",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"532","2020-08-20 14:55:53-03","UFSC","FLOR","39365","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,"Queiroz, M.H. de","1989","11","09","Brasil","Santa Catarina","Florianópolis","Santo Antônio de Lisboa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,"FLOR0039365",NA,"126",NA,NA,NA,"Fabales",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"533","2020-08-20 14:55:53-03","UFSC","FLOR","26040","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,"Klein, R.M.","1971","11","16","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"árvore, flor branca, 10m altura","FLOR0026040",NA,"9895","200","200",NA,"Fabales",NA,NA,"13751","auto",NA,NA,NA,NA,NA
"534","2020-08-20 20:38:41-03","UFSC","FLOR","9291","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Souza, M.L.; Meruvia, M.","1985",NA,NA,"Souza, M.L.; Zanin, A.; Meruvia, M.Y.L. & Andrade, A.B.","1985","10","10","Brasil","Santa Catarina","Guabiruba","Fazenda Renaux-Hering.","-48.9810981750488","-27.0858001708984",NA,NA,"árvore","FLOR0009291",NA,"834","700","700",NA,"Fabales",NA,NA,"16046","auto",NA,NA,NA,NA,NA
"535","2020-08-20 20:38:41-03","UFSC","FLOR","9292","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Souza, M.L.; Meruvia, M.","1985",NA,NA,"Souza, M.L.; Zanin, A.; Meruvia, M.Y.L. & Andrade, A.B.","1985","10","10","Brasil","Santa Catarina","Guabiruba","Fazenda Renaux-Hering.","-48.9810981750488","-27.0858001708984",NA,NA,"árvore","FLOR0009292",NA,"833","700","700",NA,"Fabales",NA,NA,"16046","auto",NA,NA,NA,NA,NA
"536","2020-08-20 20:38:41-03","UFSC","FLOR","26079","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Smith, S.F.","1992",NA,NA,"Bresolin, A.","1973","12","11","Brasil","Santa Catarina","Imaruí","Alto Rio D#?#Una.","-48.8199996948242","-28.3414001464844",NA,NA,"árvore, 18m altura","FLOR0026079",NA,"1030","400","400",NA,"Fabales",NA,NA,"29971","auto",NA,NA,NA,NA,NA
"537","2020-08-20 14:55:54-03","UFSC","FLOR","746","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,"Klein, R.M.","1955","11","18","Brasil","Santa Catarina","Itajaí","Morro da Ressacada.","-48.6618995666504","-26.9078006744385",NA,NA,"árvore, flor branca, 16m altura","FLOR0000746",NA,"1759","150","150",NA,"Fabales",NA,NA,"27253","auto",NA,NA,NA,NA,NA
"538","2020-08-20 14:55:53-03","UFSC","FLOR","50139","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Grings, M.; Mello, A.S.","2013","05","24","Grings, M.; Mello, A.S.","2013","05","24","Brasil","Santa Catarina","Itapoá",NA,"-48.6161003112793","-26.1168994903564",NA,NA,"árvore, flor Já sem sementes","FLOR0050139",NA,"1761",NA,NA,NA,"Fabales",NA,NA,"18121","auto",NA,NA,NA,NA,NA
"539","2020-08-20 20:38:41-03","UFSC","FLOR","26068","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Smith, S.F.","1992",NA,NA,"Bresolin, A.","1972","04","05","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"arvoreta, Fruto Imaturo, verde, 3m altura","FLOR0026068",NA,"556","900","900",NA,"Fabales",NA,NA,"31105","auto",NA,NA,NA,NA,NA
"540","2020-08-20 14:55:53-03","UFSC","FLOR","26065","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1971","11","17","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"arvoreta, flor branca, 6m altura","FLOR0026065",NA,"9911","600","600",NA,"Fabales",NA,NA,"31105","auto",NA,NA,NA,NA,NA
"541","2020-08-20 14:55:53-03","UFSC","FLOR","26082","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,"Klein, R.M.","1971","10","19","Brasil","Santa Catarina","Paulo Lopes","Costa do Morro de Paulo Lopes.","-48.6836013793945","-27.9617004394531",NA,NA,"árvore, flor branca, 20m altura","FLOR0026082",NA,"9797","100","100",NA,"Fabales",NA,NA,"23385","auto",NA,NA,NA,NA,NA
"542","2020-08-20 14:55:53-03","UFSC","FLOR","37167","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,"Falkenberg, D.B.","2007","11","23","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Vargem do Braço, subindo trilha cerca de 1 km após a ponte destruída, Parque Estadual da Serra do Tabuleiro.","-48.7785987854004","-27.6881008148193",NA,NA,"arvoreta, flor creme, 6m altura","FLOR0037167",NA,"11019","800","800",NA,"Fabales",NA,NA,"22435","auto",NA,NA,NA,NA,NA
"543","2020-08-20 14:55:54-03","UFSC","FLOR","740","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,"Klein, R.M.","1957","11","27","Brasil","Santa Catarina","Vidal Ramos","Sabiá.","-49.3558006286621","-27.3918991088867",NA,NA,"árvore, flor branca, 10m altura","FLOR0000740",NA,"2272","750","750",NA,"Fabales",NA,NA,"21797","auto",NA,NA,NA,NA,NA
"544","2020-08-20 14:56:11-03","UFSC","FLOR","38321","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii","(Benth.) Barneby & J. W.Grimes",NA,NA,NA,NA,"Mattos, J.","2003","12","19","Brasil","Santa Catarina","Florianópolis","Jurerê Internacional, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"árvore, Fruto Maduro, com, 3m altura","FLOR0038321",NA,"32615",NA,NA,NA,"Fabales",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"545","2020-08-20 14:56:11-03","UFSC","FLOR","9416","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii","(Benth.) Barneby & J. W.Grimes",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","1965","12","10","Brasil","Santa Catarina","Itaiópolis","Itaió.","-49.9063987731934","-26.3363990783691",NA,NA,"arvoreta, flor branca, 4m altura","FLOR0009416",NA,"17371","800","800",NA,"Fabales",NA,NA,"51919","auto",NA,NA,NA,NA,NA
"546","2021-03-04 15:43:03-03","IF","SPSF","31775","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) (Barneby & J.W. Grimes)","R.R.Rodrigues",NA,NA,NA,"R.G.Udulutsch et. al","2002","04","20","Brasil","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho - Núcleo São Miguel Arcanjo","-47.968889","-24.0675",NA,NA,"COLETA: Árvore com aprox. 10 m de altura. Frutos secos de coloração marrom, que já dispersaram sementes.; GEOGRAFIA: Floresta Estacional Semidecidual / Floresta Ombrófila Densa Montana. Coletado na borda da mata.;",NA,NA,"553",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"547","2021-03-04 15:43:03-03","IF","SPSF","31779","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) (Barneby & J.W. Grimes)","N.M.Ivanauskas",NA,NA,NA,"S.Bortoleto","2002","04","22","Brasil","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho - Núcleo São Miguel Arcanjo","-47.993333","-24.053889",NA,NA,"COLETA: Árvore com aprox. 10 m de altura. Fruto maduro negro.; GEOGRAFIA: Floresta Estacional Semidecidual / Floresta Ombrófila Densa Montana. Coletado na beira da Trilha do Rio Taquaral.;",NA,NA,"77",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"548","2021-03-04 15:43:03-03","IF","SPSF","36790","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) (Barneby & J.W. Grimes)","F.A.R.D.P. Arzolla","2006","08","04","F.A.R.D.P.Arzolla & G.R.C.de Paula & F.E.S.P.Vilela & M.O.Leite","2006","07","18","Brasil","SP","São Paulo","Parque Estadual da Cantareira","-46.629722","-23.445",NA,NA,"COLETA: Árvore de 20 m de altura, com frutos.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;",NA,NA,"1012","900","900","Magnoliophyta","Fabales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"549","2021-03-04 15:43:03-03","IF","SPSF","39093","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) (Barneby & J.W. Grimes)","G.A.D.C.Franco","2007","03","01","R.T. Polisel","2007","01","20","Brasil","SP","Juquitiba","Recanto Maria Teresa","-47.1","-23.966667",NA,NA,"COLETA: Arvoreta de 3 m de altura. Inflorescência com estames vináceos.; GEOGRAFIA: Estrada da Palestina Km 4 (BR 116, Km 330). Próximo à casa do caseiro.;",NA,NA,"412",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
