"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","individualCount","relatedCatalogItem"
"98","2015-03-13 18:44:59-03","F","FMNH-SEEDPLANTS","V0220609F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0220609F","V0220609F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"99","2019-01-25 15:42:05-02","IAC","IAC","53325","S","Plantae",NA,NA,"Malpighiaceae-1.Byrsonimoideae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","A. Francener","L.C. Bernacci","4709","2010","02","25",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,NA,"2012","04","27","-47.077171","-22.870251",NA,NA,NA,NA,NA
"100","2020-07-23 12:10:47-03","CEPLAC","CEPEC","117525","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis",NA,"A. Francener","J. Paula-Souza","3940","2005","01","16",NA,"Brasil","Goiás","JATAÍ","BR-158, 90Km de Calapônia em direção a Jataí.","-51.832778","-17.716389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51W49'58","17S42'59",NA,NA,NA,NA,"04/12/2013"
"101","2020-07-23 12:10:47-03","CEPLAC","CEPEC","65866","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis",NA,"E. P. Queiroz","P. I. Oliveira","38","1979","09","11",NA,"Brasil","Rio Grande do Sul","RIO VERDE","5Km ao N da cidade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/03/2011"
"102","2020-07-23 12:10:47-03","CEPLAC","CEPEC","78311","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis",NA,"E. P. Queiroz","D. Sucre","10358","1973","12","24",NA,"Brasil","Mato Grosso","campo grande","Sítio do Dr. Alfredo Neder.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2008"
"103","2020-07-23 12:10:47-03","CEPLAC","CEPEC","78359","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis",NA,"A. M. S. da F. Vaz","R. Becker","36","1978","03","13",NA,"Brasil","Mato Grosso",NA,"Km 244 da BR-364.","-56.816667","-14.15",NA,NA,NA,"<ll>dwc_commonname:</ll> Muricí-preto",NA,NA,NA,NA,NA,NA,"56W49'","14S9'",NA,NA,NA,NA,"30/07/1979"
"104","2020-07-23 12:10:47-03","CEPLAC","CEPEC","73714","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis",NA,"E. P. Queiroz","A. E. Ramos","427","1988","01","22",NA,"Brasil","Goiás","caiaponia","Estrada para Doverlândia.","-51.8102989196777","-16.9566993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77016","auto",NA,"30/04/2008"
"105","2020-07-23 12:10:47-03","CEPLAC","CEPEC","95749","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis",NA,"E. P. Queiroz","F. M. Ferreira","247","2002","09","18",NA,"Brasil","Minas Gerais","são tomé das letras","Fazenda dos Correia. Paredão.","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16076","auto",NA,"23/03/2011"
"106","2019-11-01 15:02:51-03","UnB","UB","151206","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","Queiroz, EP","Irwin, HS","25736","1970","01","31","Southern America","Brasil","Minas Gerais",NA,"Ca 4km N. of Patrocínio. Elev. 1000m.",NA,NA,NA,NA,NA,"Gnarled tree 5mx20cm. Corolla yellow.; Cerrado",NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-01 15:02:51-03","UnB","UB","151217","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","Queiroz, EP","Mendonça, RC","1217","1989","02","28","Southern America","Brasil","Minas Gerais",NA,"BR- 365 (Uberlandia - Patos de Minas)","-46.915278","-18.885",NA,NA,NA,"ARvore de 3m de altura; flores alaranjadas; botão floral alaranjado; folhas quebradiças.; Cerrado",NA,NA,NA,"2010",NA,NA,"-46.915278","-18.885",NA,NA,NA,NA,NA
"108","2019-11-01 15:02:51-03","UnB","UB","151163","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","Queiroz, EP","Dias, BJ","64","1989","07","31","Southern America","Brasil","Minas Gerais","Formoso","Parq. Nacional Grandes Sertões, próximos a Faz. Barbatimão.","-46.2318992614746","-14.9467000961304",NA,NA,NA,"Arvore ca. 3,6m de altura, cacho com uma média, 3 frutos. Frutos maduros de cor marela e imaturos verdes, folhas bicolores com pilosidade aboxial. Ocasional; Cerrado",NA,NA,NA,"2010",NA,NA,NA,NA,NA,"79140","auto",NA,NA
"109","2019-11-01 15:02:51-03","UnB","UB","202307","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson",NA,"Munhoz, CBR; Turma de Vegetação do Cerrado","8081","2014","04","11","Southern America","Brasil","Goiás","Paraúna",NA,"-50.627222","-16.992056","716","716",NA,"Árvore, 5 metros, com frutos novos e frutos verdes.; Cerrado sensu stricto",NA,NA,NA,NA,NA,NA,"-50.627222","-16.992056",NA,NA,NA,NA,NA
"110","2019-11-01 15:02:51-03","UnB","UB","214127","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","Faria, JEQ","Faria, JEQ; Zanatta, MRV; Martins, RC; Villarroel, D","4639","2015","06","25","Southern America","Brasil","Mato Grosso do Sul","Costa Rica","Parque Estadual Nascentes do Rio Taquari, entrando pelo algodoal chegando no topo do Canyon","-53.306667","-18.234167","783","783",NA,"Árvore ca 5 m de altura, tronco com cortiça espessa profundamente fissurada, frutos imaturos verdes e maduros verdes claros; Cerrado rupestre",NA,NA,NA,"2015","06",NA,"-53.306667","-18.234167",NA,NA,NA,NA,NA
"111","2019-11-01 15:02:51-03","UnB","UB","37304","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","Queiroz, EP","Simon, MF","581","2005","01","10","Southern America","Brasil","Mato Grosso","Nobres","Nobres, Parque Estadual Águas do Cuiabá","-55.4","-14.316667",NA,NA,NA,NA,NA,NA,NA,"2010","07","08","-55.4","-14.316667",NA,NA,NA,NA,NA
"112","2019-11-01 15:02:51-03","UnB","UB","94334","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","Anderson, WR","Anderson, WR","9518","1973","04","30","Southern America","Brasil","Goiás","Caiapônia","Caiapônia, 12km ao S de Caiapônia","-51.8103","-16.9567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.8103","-16.9567",NA,NA,NA,NA,NA
"113","2019-11-01 15:02:51-03","UnB","UB","94337","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","Incógnito","Ratter, JA","7122","1993","11","12","Southern America","Brasil","Goiás","Caiapônia","Caiapônia, Fazenda Maracaná","-51.8103","-16.9567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.8103","-16.9567",NA,NA,NA,NA,NA
"114","2019-11-01 15:02:52-03","UnB","UB","94535","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","Ratter, JA","Ramos, AE","427","1988","01",NA,"Southern America","Brasil","Goiás","Doverlândia","Doverlândia","-52.3194","-16.7203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.3194","-16.7203",NA,NA,NA,NA,NA
"115","2019-11-01 15:02:52-03","UnB","UB","94685","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","Queiroz, EP","Irwin, HS","12760","1966","02","13","Southern America","Brasil","Goiás",NA,"1km ao W de Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","07","08",NA,NA,NA,NA,NA,NA,NA
"116","2019-11-01 15:02:52-03","UnB","UB","94545","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","Ratter, JA","Santos, RR","R1244","1968","05",NA,"Southern America","Brasil","Mato Grosso",NA,"Base Camp, 5km ao S de Base Camp","-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA
"117","2019-11-01 15:02:51-03","UnB","UB","2610","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","Queiroz, EP","Viollati, LG; Machado, JWB; Eira, MTS","165","1991","03","02","Southern America","Brasil","Bahia","Correntina","Fazenda Jatobá","-44.6366996765137","-13.3432998657227",NA,NA,NA,"Coordenadas entre 45°45'-46°15' e 13°-14°. Em touceira.; Arbusto ramoso 0,6m; Campo cerrado.",NA,NA,NA,"2010","07","08",NA,NA,NA,"182507","auto",NA,NA
"118","2019-11-01 15:02:51-03","UnB","UB","151177","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","Queiroz, EP","Rezende, AV","292","1991",NA,NA,"Southern America","Brasil","Bahia","Correntina","Faz. Jatobá","-44.6366996765137","-13.3432998657227",NA,NA,NA,"Arbusto 1,20m. Frutos imaturos.; Cerrado ss",NA,NA,NA,"2010",NA,NA,NA,NA,NA,"182507","auto",NA,NA
"119","2019-11-01 15:02:51-03","UnB","UB","120319","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","Miranda, SC","Miranda, SC; Pinto, JRR; Silva Júnior, MC; Faria, JEQ","1177","2009","02","04","Southern America","Brasil","Goiás","Mossâmedes","Serra Dourada, Estância Quinta da Serra","-50.2150001525879","-16.1266994476318",NA,NA,NA,"árvore 5 m, flores / botões / glândulas - amarelas, inflorescência com pêlos ferrugíneos; cerrado sentido restrito típico, cambissolo (parcela 10)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30139","auto",NA,NA
"120","2019-11-01 15:02:51-03","UnB","UB","151161","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","Queiroz, EP","Davis, PH","D59687","1976","07","31","Southern America","Brasil","Minas Gerais","Ouro Preto","Between Itabirita and junction with Belo Horizonte road, at km16. Alt. 1200m.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Tree 3m. FLowers yellow; Northerly campo rupestre",NA,NA,NA,"2010",NA,NA,NA,NA,NA,"44599","auto",NA,NA
"121","2019-05-06 11:58:43-03","UFU","HUFU","44175","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Araújo, G.M.; Schiavini, I.","s.n.","2006","01","09",NA,"Brasil","Minas Gerais","Araguari","Capim Branco I, Funil I.","-48.187198638916","-18.6471996307373",NA,NA,NA,"Árvore, ca. 7 m. Flor amarela.; Mata decidua.","HUFU00010686","HUFU00010686",NA,"2014","12","22",NA,NA,NA,"58653","auto",NA,NA
"122","2019-05-06 11:58:43-03","UFU","HUFU","3904","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Rossi, D.A.; et al.","5","1993","01","19",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Arbóreo, ca. 7 m. Flor amarela.; Borda de campo sujo.","HUFU00013613","HUFU00013613",NA,"2014","12","22",NA,NA,NA,"58223","auto",NA,NA
"123","2019-05-06 11:58:43-03","UFU","HUFU","50300","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Bordon, N.; Réu Jr, W.","s.n.","2007","04","10",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Água Limpa","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00013620","HUFU00013620",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA
"124","2019-05-06 11:58:43-03","UFU","HUFU","30754","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, M.C.H.","Tamashiro, J.Y.; Rodrigues, R.R.; Goldenberg, R.; Ivanauskas, N.; Belinello, R. & Galvão, J.C.","1083","1995","06","12",NA,"Brasil","São Paulo","Lençois Paulista","Estrada de terra, Estrada entre Lençois Paulista e Águas de Santa Bárbara.","-48.7999992370605","-22.5900001525879",NA,NA,NA,"Árvore, ca. 4 m. Frutos imaturos verdes.; Cerrado.","HUFU00013614","HUFU00013614",NA,"1998",NA,NA,NA,NA,NA,"29915","auto",NA,NA
"125","2019-05-06 11:58:43-03","UFU","HUFU","13175","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Mota, A.L.P.","54","1991","01","15",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari",NA,NA,NA,NA,NA,"Flores amarelas, botões alaranjados.; Cerrado.","HUFU00013627","HUFU00013627",NA,"2014","12","22",NA,NA,NA,NA,NA,NA,NA
"126","2019-05-06 11:58:43-03","UFU","HUFU","13212","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Mota, A.L.P.","124","1991","03","07",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari",NA,NA,NA,NA,NA,"Árvore, ca. de 6 m. Frutos imaturos.; Cerrado.","HUFU00013623","HUFU00013623",NA,"2014","12","22",NA,NA,NA,NA,NA,NA,NA
"127","2019-05-06 11:58:43-03","UFU","HUFU","13559","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Mota, A.L.P.","1066","1991","12","18",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Macacos.",NA,NA,NA,NA,NA,"Árvore, ca. 7,0 m. Flores amarelas.; Cerrado.","HUFU00013626","HUFU00013626",NA,"2014","12","22",NA,NA,NA,NA,NA,NA,NA
"128","2019-05-06 11:58:43-03","UFU","HUFU","13641","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Mota, A.L.P.","1151","1992","04","28",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Estrada de terra da Fazenda Nonô.",NA,NA,NA,NA,NA,"Árvore ca. de 8 m. Flores amarelas.","HUFU00013624","HUFU00013624",NA,"2014","12","22",NA,NA,NA,NA,NA,NA,NA
"129","2019-05-06 11:58:43-03","UFU","HUFU","14647","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Mota, A.L.P.","1616","1993","03","12",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Área 4.",NA,NA,NA,NA,NA,"Árvore ca. de 8 m. Frutos imaturos.; Cerrado.","HUFU00013625","HUFU00013625",NA,"2014","12","22",NA,NA,NA,NA,NA,NA,NA
"130","2019-05-06 11:58:43-03","UFU","HUFU","14649","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Mota, A.L.P.","1606","1993","03","15",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Área 4.",NA,NA,NA,NA,NA,"Árvore, ca. 6,6 m. Botões florais.; Cerrado.","HUFU00013622","HUFU00013622",NA,"2014","12","22",NA,NA,NA,NA,NA,NA,NA
"131","2019-05-06 11:58:43-03","UFU","HUFU","18491","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Mota, A.L.P.; et al.","1606","1993","03","15",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Mata Zé Costa.","-48.041667","-18.9125",NA,NA,NA,"Árvore, ca. 6,6 m.; Cerrado.","HUFU00013629","HUFU00013629",NA,"2014","12","22","-48.041667","-18.9125",NA,NA,NA,NA,NA
"132","2019-05-06 11:58:43-03","UFU","HUFU","18492","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Mota, A.L.P.; et al.","1616",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Mata Zé Costa.","-48.041667","-18.9125",NA,NA,NA,"Cerrado.","HUFU00013630","HUFU00013630",NA,"2014","12","22","-48.041667","-18.9125",NA,NA,NA,NA,NA
"133","2019-05-06 11:58:43-03","UFU","HUFU","34033","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Mendes, S.; Araújo, G.M.","939","2003","07","04",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Macega.","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Árvore, ca. de 3,5 m. Frutos verdes.; Cerrado.","HUFU00013612","HUFU00013612",NA,"2014","12","22",NA,NA,NA,"45889","auto",NA,NA
"134","2019-05-06 11:58:43-03","UFU","HUFU","801","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, M.C.H.","Araújo, G.M.","s.n.","1987","01","16",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore ca. de 4 m. Flores amarelas.; Cerrado.","HUFU00013617","HUFU00013617",NA,"1994","03","22",NA,NA,NA,"58223","auto",NA,NA
"135","2019-05-06 11:58:43-03","UFU","HUFU","44233","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Silva, C.I.","s.n.","2006","01","27",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00013621","HUFU00013621",NA,"2014","12","22",NA,NA,NA,"58223","auto",NA,NA
"136","2019-05-06 11:58:43-03","UFU","HUFU","3135","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Volopi, R.L.","FEEP","190","1992","05","29",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Cerrado.","HUFU00013616","HUFU00013616",NA,"2005","11","14",NA,NA,NA,"58223","auto",NA,NA
"137","2019-05-06 11:58:43-03","UFU","HUFU","2421","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Araújo, G.M.","552","1989","10","30",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore 8 m.; Mata mesofítica.","HUFU00013628","HUFU00013628",NA,"2014","12","22",NA,NA,NA,"58223","auto",NA,NA
"138","2019-05-06 11:58:43-03","UFU","HUFU","2755","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, M.C.H.","Martins, S.M.","36","1989","01","07",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore. Flores amarelas dispostas em cachos.","HUFU00013618","HUFU00013618",NA,"1994","03","22",NA,NA,NA,"58223","auto",NA,NA
"139","2019-05-06 11:58:43-03","UFU","HUFU","43309","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson",NA,"Paula, F.S.; Barbosa, J.M.","80","2004","02","03",NA,"Brasil","Minas Gerais","Uberlândia","Olhos D'água, Quintal.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, 8 m. Flor amarela. Uso medicinal na região.","HUFU00069655","HUFU00069655",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA
"140","2019-05-06 11:58:43-03","UFU","HUFU","27566","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Fleury-Silva, H.R.","Pinheiro, L.; Silva, W.F.","s.n.","2002","02","05",NA,"Brasil","Minas Gerais","Uberlândia","Parque Municipal Victorio Siquierolli","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore ca. de 6 m. Flores com cálice marrom, glândulas amarelas, corola amarela até laranja, filete e anteras amarelos.; Cerrado alterado.","HUFU00013619","HUFU00013619",NA,"2003","07","04",NA,NA,NA,"58223","auto",NA,NA
"141","2019-05-06 11:58:43-03","UFU","HUFU","30774","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Fleury-Silva, H.R.","Araújo, B.B.; Paula, F.S.; Alvarenga, V.B. & Santos, W.K.F.","s.n.","1992","02","22",NA,"Brasil","Minas Gerais","Uberlândia","Parque Municipal Victório Siquierolli","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 5 m. Flor completa, cálice amarelo, corola amarelo-alaranjada.; Beira de cerradão.","HUFU00013615","HUFU00013615",NA,"2003","07","04",NA,NA,NA,"58223","auto",NA,NA
"142","2019-05-06 11:58:43-03","UFU","HUFU","93","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Vieira, R.C.; Araújo, G.M.","128","1981","03","06",NA,"Brasil","Minas Gerais","Uberlândia","Rodovia BR 365, Km 6.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore ca. de 5 m. Inflorescência amarela.; Cerrado.","HUFU00013631","HUFU00013631",NA,"2014","12","22",NA,NA,NA,"58223","auto",NA,NA
"143","2021-03-05 18:39:10-03","UFMT","UFMT","37097","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Golin, V.; Silva, M.C.","0006","2007","04","11",NA,"Brasil","Mato Grosso","Tangará da Serra","Faz. Aparecida da Serra.","-58.755278","-14.315556",NA,NA,NA,"Coleta de Trabalho de dissertação Frugivoria e Dispersão de Sementes de Annona crassiflora Mart. por Tapirus terrestris (Linnaus) em Área de Cerrado Mato-Grossense.; Arbóreo, flor amarela.; Cerrado stricto sensu.",NA,NA,NA,"2012","05","07","-58.755278","-14.315556",NA,NA,NA,NA,NA
"144","2021-03-05 18:39:10-03","UFMT","UFMT","39747","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Francener, A.; Gonzaga, A.F.N.; Gonzaga, L.N.","831","2009","07","31",NA,"Brasil","Mato Grosso","Araguainha","Fazenda Ribeirão das Pedras na conhecida piçarrinha.","-53.115278","-16.7275",NA,NA,NA,"Árvore, 4m, heliófila. Folhas discolores verdes com face abaxial lanosa. Botão floral e glândula verde. Presença de galhas.; Área de cerrado sensu strictu.",NA,NA,NA,"2012",NA,NA,"-53.115278","-16.7275",NA,NA,NA,NA,NA
"145","2021-03-05 18:39:10-03","UFMT","UFMT","31539","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16451","1997","05","19",NA,"Brasil","Mato Grosso","Nobres","Cerca de 30 km NE (em linha reta) de Nobres. BR-242, ca. 2 km do entroncamento com a BR 364/163. Serra da Caixa Furada.","-56.183333","-14.533333",NA,NA,NA,"Árvore, ca. 7 m alt. Frutos imaturos verdes, passando a amarelos.; Savana arborizada (cerrado).",NA,NA,NA,"2012","05","07","-56.183333","-14.533333",NA,NA,NA,NA,NA
"146","2021-03-05 18:39:10-03","UFMT","UFMT","31512","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Nave, A.G.; Dário, F.R.; Lopes, R.F.; Carneiro, P.H.M.","1016","1997","02","18",NA,"Brasil","Mato Grosso","Chapada dos Guimarães",NA,"-55.733611","-15.483889",NA,NA,NA,"Árvore com altura de 2.5m e com flor amarela.; Campo cerrado. Antropizado, fogo, exploração madeireira, solo latosso vermelho escuro.",NA,NA,NA,"2012","05","07","-55.733611","-15.483889",NA,NA,NA,NA,NA
"147","2016-10-27 13:32:45-02","UFMT","UFMT","43024","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson",NA,"Francener, A.; Hall, C.F.; Silva, G.O.","1161","2012","08","13",NA,"Brasil","Mato Grosso","Araguainha","Fazenda Ribeirão das pedraws, na região conhecida como Piçarrinha em cerrado com muitas pedras","-53.115278","-16.7275","740","740",NA,"Árvore, 4m , heliófila, folhas crassas discolores com face abaxial lanosa, fruto imaturo verde e maduro amarelo",NA,NA,NA,NA,NA,NA,"-53.115278","-16.7275",NA,NA,NA,NA,NA
"148","2021-03-05 18:39:10-03","UFMT","UFMT","31499","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16515","1997","05","19",NA,"Brasil","Mato Grosso","Nobres","Cerca de 62 km NE (em linha reta) de Nobres. BR-242.","-56.883333","-14.383333",NA,NA,NA,"Árvore, ca. 9m alt. Frutos amarelos.; Savana arborizada (Cerrado).",NA,NA,NA,"2012","05","07","-56.883333","-14.383333",NA,NA,NA,NA,NA
