"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","typeStatus","previousCatalogNumber"
"396","2019-09-05 15:43:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,NA,NA,NA,NA,"H. Ruíz L. & J. A. Pavón",NA,"1778",NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isotype",NA
"397","2015-03-07 08:09:30-03","F","FMNH-SEEDPLANTS","V0244595F","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0244595F","V0244595F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"398","2015-03-07 08:09:30-03","F","FMNH-SEEDPLANTS","V0244593F","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0244593F","V0244593F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"399","2015-03-07 08:09:30-03","F","FMNH-SEEDPLANTS","V0244594F","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0244594F","V0244594F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"400","2017-09-20 12:46:02-03","F","FMNH-SEEDPLANTS","V0323136F","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,NA,NA,NA,NA,"E. Ortiz V. & J. Mateo","491","2005","3","16","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0323136F","V0323136F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"401","2015-03-07 08:09:30-03","F","FMNH-SEEDPLANTS","V0244592F","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0244592F","V0244592F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"occidentalis",NA,NA
"402","2019-01-25 15:42:32-02","IAC","IAC","16332","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","D.M. Dedecca","1953","07","06","D.M. Dedecca","408","1953","07","06","Brasil","São Paulo","Campinas","IAC","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-01-27 18:25:04-03","IAC","IAC","35387","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","s/det.","1996","06","30","N.M. Ivanauskas","848","1996","06","30","Brasil","São Paulo","Pariquera-Açu","IAC, Estção Experimental","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"coordenadas do material: 24°36#?#30S, 47°52#?#37W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-01-27 18:25:04-03","IAC","IAC","35467","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","s/det.","1996","06","01","N.M. Ivanauskas & F.F. Mazine-Capelo","821","1996","06","01","Brasil","São Paulo","Pariquera-Açu","Propriedade de Antônio Povinski","-47.876944","-24.675833","-47.876944","-24.675833",NA,NA,"coordenadas do material: 24°40#?#33S, 47°52#?#37W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-01-25 15:42:32-02","IAC","IAC","50607","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","J.A.M.A. Gomes et al.","2007","08","14","J.A.M.A. Gomes; O.A. Santos & S. Santos","732","2007","08","14","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela E (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-44.8325","-23.334444","-44.832500","-23.334444",NA,NA,"23°20#?#04#?##?#S , 44°49#?#57#?##?#W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-01-25 15:42:31-02","IAC","IAC","5783","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","A.S. Lima","1941","02","28","A.C. Smith","s/nº","1940","09","01","Brasil","São Paulo","Ubatuba","IAC, Estação Experimental (Horto)","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-01-25 15:42:32-02","IAC","IAC","6037","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","A. Custódio Filho","1986","06","09","A.S. Lima & L. Silva","s/nº","1940","12","19","Brasil","São Paulo","Salesópolis","Estação Experimental de Boracéia/Estação Experimental de Quina (atual Estação Biológica de Boracéia, Museu de Zoologia/USP)","-45.889778","-23.653806","-45.889778","-23.653806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-08-06 12:35:38-03","CEPLAC","CEPEC","113441","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,"SpeciesLink network",NA,NA,NA,"A. M. Amorim","5134","2005","06","04","Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7Km a W de Camacan na estrada para Jacarecí, daí, 6Km Sw na estrada para a RPPN e Torre.","-39.565278","-15.391667","39W33'55","15S23'30",NA,NA,"UNICATA <ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-07-23 12:12:32-03","CEPLAC","CEPEC","122358","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,"M. Borgo",NA,NA,NA,"F. B. Matos","1139","1983","06","01","Brasil","Paraná","antonina","Reserva Natural Rio Cachoeira (SPVS). Trilha do Bezerra.","-48.683333","-25.3","48W41'","25S18'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/2006",NA,NA,NA,NA,NA
"410","2020-07-23 12:12:32-03","CEPLAC","CEPEC","136364","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,NA,NA,NA,NA,"L.C. Marinho","435","2013","06","16","Brasil","Bahia","UNA","Serra da Boa Sorte.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA
"411","2020-07-23 12:12:32-03","CEPLAC","CEPEC","129118","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,"G. Ferreira",NA,NA,NA,"H. C. de Lima","2304",NA,NA,NA,"Brasil","Rio de Janeiro","GUAPIMIRIM",NA,"-42.9818992614746","-22.5372009277344",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"21463","auto",NA,NA,NA,NA,NA,NA,NA
"412","2020-07-23 12:12:32-03","CEPLAC","CEPEC","125968","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,"M. Del Rei",NA,NA,NA,"C. N. Fraga","1969",NA,NA,NA,"Brasil","Espírito Santo","castelo",NA,"-41.184700012207","-20.6035995483398",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA
"413","2020-09-22 13:48:54-03","USP","SPFW","1050","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","P.R. Reitz 1961",NA,NA,NA,"Reitz ;Klein","8596","1959","03","14","Brasil","Santa Catarina","Rio do Sul",NA,"-49.6431007385254","-27.2141990661621",NA,NA,"400","400",NA,NA,NA,NA,NA,NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA,NA
"414","2019-11-13 16:04:50-03","UNISANTA","HUSC","1723","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Rossi, L.","1999","05",NA,"Sampaio, P.S.P.; Martins, S.E.; Magenta, M.A.G.","224","1999","04","15","Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arbusto, 4m alt., botões florais verdes com manchas vináceas, nectários verdes. Prensada com álcool.; Floresta de restinga úmida",NA,NA,"Magnoliophyta",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"415","2019-11-13 16:04:50-03","UNISANTA","HUSC","2217","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Martins, S.E.","2000","05",NA,"Sampaio, P.S.P.; Lima, E.S.","374","1999","11","04","Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Trepadeira, frutos marrons expondo as sementes recobertas por tecido carnoso vermelho.; Floresta de restinga úmida",NA,NA,"Magnoliophyta",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"416","2019-11-13 16:04:50-03","UNISANTA","HUSC","2040","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Rossi, L.","1999","08",NA,"Magenta, M.A.G.; Martins, S.E.","190","1999","08","19","Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Trepadeira com botões florais verdes.; Floresta de restinga úmida",NA,NA,"Magnoliophyta",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"417","2019-11-13 16:04:50-03","UNISANTA","HUSC","8908","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Sampaio, P.S.P.","2007","08",NA,"Moraes, J.N.; Lima, B.","45","2007","05","05","Brasil","São Paulo","Peruíbe","Estância Balneária Garça Vermelha, praia do Guaraú","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Liana lenhosa, raízes adventiceas fixadoras.; Floresta alta de restinga",NA,NA,"Magnoliophyta",NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA
"418","2019-07-02 15:55:52-03","UEM","HUEM","11229","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","G.Hatschbach","1995","10","13","S.R.Ziller; W.Maschio","879","1995","08","18","Brasil","Paraná","Morretes","Estrada da Graciosa, PR-410. Beira da estrada.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"HUEM000007057","HUEM000007057",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"419","2019-07-02 15:55:52-03","UEM","HUEM","4792","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","A. Cervi","1992","08",NA,"RS Moro; Takeda","547","1992","08","14","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Arbusto decumbente, porção inicial epifita, porção apical com nectaris extraflorais, sobre arenitos.","HUEM000007058","HUEM000007058",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"420","2020-11-04 17:29:42-03","UEM","HUEM","25760","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Silva Filho, PJS",NA,NA,NA,"Silva Filho, PJS","1751","2012","06","10","Brasil","Rio Grande do Sul","Nova Hartz","Interior da mata.","-50.9021987915039","-29.5825004577637",NA,NA,NA,NA,"Interior de mata; trepadeira subindo em árvores, alcançando quase 15m de altura. DOAÇÃO - ICN 190321.","HUEM000007059","HUEM000007059",NA,NA,NA,NA,"6017","auto",NA,NA,NA,NA,NA,NA,NA
"421","2016-08-23 11:00:34-03","NHMLondon","NHM-LONDON-BOT","BM000016583","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Dressler, Stefan - FR, Forschungsinstitut Senckenberg - Forschungsinstitut Senckenberg","1994","11",NA,"George Gardner; b.1812; d.1849; Gardner","4455","1840","08",NA,"Brasil","Minas Gerais",NA,NA,"-44.096503","-19.690239","-44.096503","-19.690239",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/ee20018d6462059e5f5d2cc7d432c52ca56b9099/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Angiosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isolectotype","NHMUK:ecatalogue:434064"
"422","2021-02-12 15:02:14-03","UFSCar","SPSC","8502","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","F.A. Botoghin",NA,NA,NA,"F.A. Botoghin",NA,"2012","11","28","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"Planta de habito epífita.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-11-12 16:59:05-03","UEL","FUEL","15445","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","dasyantha","Marcgravia dasyantha","Gilg","Smith, SF","1995",NA,NA,"Hatschbach, G; Kummrow, R","49669","1985","09","14","Brasil","Minas Gerais","Gouveia","Córrego do Tigre, margem do córrego","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA
"424","2020-11-12 16:59:05-03","UEL","FUEL","43109","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Marestoni, TM","2001","08","14","Ferreira, JA; et al.","s.n.","2001","08","14","Brasil","Paraná","Congoinhas","Sitio Alilaris, Borda da Mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-11-12 16:59:05-03","UEL","FUEL","2188","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Tamashiro, JY","1988","06",NA,"Francisco das Chagas e Silva; Soares-Silva, LH","982","1986","02","26","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"426","2020-11-12 16:59:05-03","UEL","FUEL","24089","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Laurito, SF","2000",NA,NA,"Pavão, OC; et al.","s.n.","1999","02","25","Brasil","Paraná","Mauá da Serra","Sítio São João, Rio dos Arcanjos, Rio dos Arcanjos","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"16036","auto",NA,NA,NA,NA,NA,NA,NA
"427","2020-11-12 16:59:05-03","UEL","FUEL","23812","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Torezan, JMD","2000",NA,NA,"Francisco, EM; Alves, J","s.n.","1998","09","22","Brasil","Paraná","Mauá da Serra","Sítio São Jorge","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"16036","auto",NA,NA,NA,NA,NA,NA,NA
"428","2020-11-12 16:59:05-03","UEL","FUEL","39163","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Hatschbach, G","1995","10","13","Ziller, SR","879","1995","08","18","Brasil","Paraná","Morretes","Estrada da Graciosa, PR-410, PR-410.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"429","2020-11-12 16:59:05-03","UEL","FUEL","7333","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Hatschbach, G","1986","10",NA,"Silva, JM; Cordeiro, J","162","1986","08","28","Brasil","Paraná","Morretes","Véu da Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"430","2020-11-12 16:59:05-03","UEL","FUEL","22804","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM; Mazine, FF","821","1996","06","01","Brasil","São Paulo","Pariquera-Açu","Propriedade de Antônio Povinski","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"431","2020-11-12 16:59:05-03","UEL","FUEL","39617","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Custódio Filho, A; Romaniuc Neto, S","1985",NA,NA,"Kulhmann, M","4598","1959","06","09","Brasil","São Paulo","Salesópolis","Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"432","2019-11-01 15:03:47-03","UnB","UB","189950","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Del Rei, M","2013","03","18","Anderson, W; Stieber, M; Lima, H","35732","1972","02","09","Brasil","Minas Gerais",NA,"South-eastern drainage of Pico Itambé, about 5km directly west and north of Santo Antonio de Itambé",NA,NA,NA,NA,"950","950","Vine. Fruit green.; Hillsides with second growth forest and bracken-covered campo, sloping down to river with block sandstone and sandy soil",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2021-02-23 13:22:41-03","MN","R-TIPOS","78761","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","dasyantha","Marcgravia dasyantha","Gilg","Roon, A.C.","1980",NA,NA,"Araujo, F.P.L.","s.n.","1888",NA,NA,"Brasil","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,NA,NA,"R000078761","R000078761_001",NA,NA,NA,NA,"14119","auto",NA,NA,NA,NA,NA,"Isotypus",NA
"434","2020-08-20 14:55:47-03","UFSC","FLOR","63942","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Schmitt, J.","2010","03","29","Schmitt, J.L.; Cristofolini, C.; Caglioni, E.","1793","2010","03","29","Brasil","Santa Catarina","Benedito Novo","Local: Fazenda Campo do Zinco.","-49.497778","-26.91","49º29'52''W","26º54'36''S","788","788","Florística IFFSC e689b (liana). Forófito 19; Estádio suces.: avançado; Hábito: liana; Fruto: imaturo verde","FLOR0063942","FLOR0063942",NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-08-20 14:55:47-03","UFSC","FLOR","65456","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Cadorin, T.J.","2010","02","16","Cadorin, T.J.; Schimitt, J.L.; Gasper, A.L. de","1228","2010","02","16","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Spitzkopf.","-49.118056","-27.006944","49º7'5''W","27º0'25''S","249","249","epífita. Epífita Projeto IFFSC (Inventário Florístico Florestal de Santa Catarina) e8001b (Acima de 4m). Forófito 1. (exsicata recebida de FURB 21523)","FLOR0065456","FLOR0065456",NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-08-20 20:38:33-03","UFSC","FLOR","15281","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Hatschbach, G.","1985",NA,NA,"Hatschbach, G.","49853","1985","10","02","Brasil","Paraná","Morretes","Estr. da Graciosa, Ferradura.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"FLOR0015281",NA,NA,"Ericales",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"437","2020-08-20 20:38:33-03","UFSC","FLOR","26549","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Jarenkow, J.A.","1992",NA,NA,"Jarenkow, J.A.","2103","1992","04","03","Brasil","Rio Grande do Sul","Torres","Perdida.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"trepadeira, Fruto Imaturo, verde","FLOR0026549",NA,NA,"Ericales",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"438","2020-08-20 14:55:47-03","UFSC","FLOR","3090","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Klein, R.M.","7111","1967","01","17","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300",NA,"FLOR0003090",NA,NA,"Ericales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"439","2020-08-20 20:38:33-03","UFSC","FLOR","3087","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Klein, R.M.","1974",NA,NA,"Bresolin, A.","1125","1974","02","22","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"5","5","liana, flor botão verde","FLOR0003087",NA,NA,"Ericales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"440","2020-08-20 20:38:33-03","UFSC","FLOR","17403","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Falkenberg, D.B.; Souza, M.L.","1987",NA,NA,"Falkenberg, D.B.; Andrade, A.B.","4410","1987","08","01","Brasil","Santa Catarina","Florianópolis","Saco dos Limões, Morro da Cruz, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","subarbusto, flor esbranquiçada","FLOR0017403",NA,NA,"Ericales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"441","2020-08-20 20:38:33-03","UFSC","FLOR","3086","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Klein, R.M.","1974",NA,NA,"Bresolin, A.","730","1973","05","10","Brasil","Santa Catarina","Imaruí","Alto Rio D#?#Una.","-48.8199996948242","-28.3414001464844",NA,NA,"300","300","escandente","FLOR0003086",NA,NA,"Ericales",NA,NA,"29971","auto",NA,NA,NA,NA,NA,NA,NA
"442","2020-08-20 14:55:47-03","UFSC","FLOR","3084","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","10828","1973","02","19","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"400","400","flor em botão","FLOR0003084",NA,NA,"Ericales",NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA,NA
"443","2020-08-20 14:55:47-03","UFSC","FLOR","3082","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Klein, R.M.","9496","1971","05","20","Brasil","Santa Catarina","Paulo Lopes","Morro de Paulo Lopes.","-48.6836013793945","-27.9617004394531",NA,NA,"200","200","liana, flor em botão","FLOR0003082",NA,NA,"Ericales",NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA,NA
"444","2020-08-20 14:55:47-03","UFSC","FLOR","139","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","6818","1958","08","01","Brasil","Santa Catarina","Rio do Sul","Serra do Matador.","-49.6431007385254","-27.2141990661621",NA,NA,"700","700",NA,"FLOR0000139",NA,NA,"Ericales",NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA,NA
"445","2020-08-20 20:38:33-03","UFSC","FLOR","62162","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Daltrini, C.","2007",NA,NA,"Equipe Acaraú","892","2006","08","02","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,"10","10","Fruto imaturo e verde","FLOR0062162","FLOR0062162",NA,"Ericales",NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"446","2017-11-17 14:34:25-02","UFMT","UFMT","41767","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Caxambu, M.G.","2010","06","02","Siqueira, E.L.; Caxambu, M.G.","338","2010","05","14","Brasil","Paraná","Ponta Grossa","Buraco do Padre.","-49.968444","-25.171806","-49.968444","-25.171806","927","927","Hemiepífita, rupícola, botões florais verdes , flores com cálice verde , filetes e estamos alvos.; Relevo ondulado, vegetação estepe ( campos gerais).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2021-03-04 15:46:51-03","IF","SPSF","31022","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","dasyantha","Marcgravia dasyantha",NA,NA,NA,NA,NA,"G. Hatschbach & R.Kummrow","49669","1985","09","14","Brasil","MG","Gouveia","corrego do Tigre","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo rupestre&nf;;",NA,NA,"Magnoliophyta","Theales","América do Sul",NA,"37970","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
