"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","00941185","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","H. S. Irwin","15950","1966","05","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007604' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941185","Ca. 60 km. N. of Xavantina. Serra do Roncador.","-52.15","-14.13",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","L. Marcano-Berti","Mato Grosso","550","550","NY00941185_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","424578","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","R. M. Harley","19019","1977","02","24","South America","Brazil","sheet",NA,"See carpological material <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=677551' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424578","Serra do Açurua. 1.5 km. S. of Sao Inácio on Gentio do Ouro road","-42.73","-11.12",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","S. M. Cooper","Bahia","500","500","NY00424578_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","2026953","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","R. Vilhena","317","1978","12","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2175987' target='other'> <mi>dwc_moreinfo</mi></a>","NY02026953","Alter do Chão, as proximidades da serra Piroca.","-54.9624538","-2.4820477",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.",NA,"Pará",NA,NA,"NY02026953_01","Santarém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00941224","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","M. L. M. Azevedo","1029","1996","06","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007749' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941224","Km 05 da estrada de chão em direção à Reserva do IBAMA.","-48.45","-14.4961",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","M. L. Fonseca","Goiás",NA,NA,"NY00941224_01","Niquelândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00941190","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","J. R. Pirani","1232","1985","10","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007617' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941190","Ilha do Bananal, na divisa com o Parque Nacional do Araguaia; coletas no Parque Indígena","-50.5","-10.42",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","S. A. Mori","Mato Grosso",NA,NA,"NY00941190_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00941221","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","G. Martinelli","11308","1985","07","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007732' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941221","Estrada para Januária, ramal Pau D'oleo.","-44.4333","-16.2064",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.",NA,"Minas Gerais",NA,NA,"NY00941221_01","Brasília de Minas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00941191","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","G. G. Hatschbach","32017","1973","05","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007615' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941191","Rod. Campo Grande-Cuiaba.","-54.6356","-16.4708",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","G. G. Hatschbach","Mato Grosso",NA,NA,"NY00941191_01","Rondonópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00941173","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","H. A. Weddell","s.n.","1844",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007525' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941173","Brésil. Minas Geraes",NA,NA,NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","F. A. Stafleu","Minas Gerais",NA,NA,"NY00941173_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00941195","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","J. A. Ratter","R158","1967","07","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007632' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941195","1 km E of Xavantina.","-52.33","-14.73",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","J. A. Ratter","Mato Grosso",NA,NA,"NY00941195_01","Nova Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00941172","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","R. de Oliveira","s.n.","1992","05",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007433' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941172","Próximo a Estaçao Ecológica do Panga.","-48.2769","-18.9186",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.",NA,"Minas Gerais",NA,NA,"NY00941172_01","Uberlândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","424574","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","H. S. Irwin","14776","1966","04","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=677558' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424574","(Drainage of the Rio Corrente, Western Bahia) Cerrado, near Rio Piau, ca. 150 km S.W. of Barreiras","-44.9731","-12.3633",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","L. Marcano-Berti","Bahia","850","850","NY00424574_01","Sao Desidério",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00941162","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","G. Gardner","s.n.","1841",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007408' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941162","Prov. Piauhy",NA,NA,NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","F. A. Stafleu","Piauí",NA,NA,"NY00941162_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00941196","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","J. A. Ratter","R.577","1967","09","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007633' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941196","7 km SW of Xavantina.","-52.33","-14.73",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","J. A. Ratter","Mato Grosso","500","500","NY00941196_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00941171","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","G. M. Araújo","9","1986","04","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007431' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941171","Estrada para Campo Florido, 30 km. do Prata.","-48.2769","-18.9186",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","I. Schiavini","Minas Gerais",NA,NA,"NY00941171_01","Uberlândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00941218","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","J. H. Kirkbride Jr.","4840","1982","06","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007722' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941218","Perto de Córrego Barreiro.","-48.18","-15.58",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.",NA,"Distrito Federal","1000","1000","NY00941218_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","424576","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","W. R. Anderson","36865","1972","03","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=677554' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424576","Espigao Mestre, ca. 100 km WSW of Barreiras","-44.99","-12.15",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","H. Balslev","Bahia","750","800","NY00424576_01","Barreiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00940716","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","D. Alvarenga","1206","1998","06","23","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009292' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940716","Fazenda ca. 8 km. da cidade em direção ao lago Serra da Mesa. Folha: SD-22-Z-B (Uruaçú).","-49.1042","-14.2953",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","M. L. Fonseca","Goiás","490","490","NY00940716_01","Campinorte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00941168","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","B. Maguire","49005","1960","08","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007422' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941168","Km. 85-95 along road from Belo Horizonte to Serra do Cipó.",NA,NA,NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.",NA,"Minas Gerais",NA,NA,"NY00941168_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00941189","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","M. Macedo","1535","1980","05","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007612' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941189","Varginha Road, St. Antonio de Leverger, Cuiabá.","-56.0767","-15.8658",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","R. Callejas Posada","Mato Grosso",NA,NA,"NY00941189_01","Santo Antônio do Leverger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00941165","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","B. Maguire","44783","1959","12","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007421' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941165","198 miles from Paracatu, on road from Curvelo","-46.1725","-17.7428",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.",NA,"Minas Gerais","2650","2650","NY00941165_01","João Pinheiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","2026952","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","C. A. Cid Ferreira","2447","1980","08","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2175986' target='other'> <mi>dwc_moreinfo</mi></a>","NY02026952","Rio Nhamunda, atrás do Lago Mamuriacá, Campos Nazaré","-56.7447","-2.1717",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.",NA,"Pará",NA,NA,"NY02026952_01","Faro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00941197","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","J. A. Ratter","1954","1968","06","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007635' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941197","8km NE of the Base Campo of the Expidition (Base Campo c. 270km N of Xavantina)","-51.87","-12.9",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","J. A. Ratter","Mato Grosso",NA,NA,"NY00941197_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00941208","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","H. S. Irwin","14535","1966","04","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007686' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941208","Serra Geral de Goiás, Rio da Prata, vicinity of Posse","-46.37","-14.13",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","L. Marcano-Berti","Goiás","800","800","NY00941208_01","Posse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","2026951","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","C. A. Cid Ferreira","2447","1980","08","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2175985' target='other'> <mi>dwc_moreinfo</mi></a>","NY02026951","Rio Nhamunda, atrás do Lago Mamuriacá, Campos Nazaré","-56.7447","-2.1717",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.",NA,"Pará",NA,NA,"NY02026951_01","Faro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","2026949","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","G. T. Prance","26325","1980","10","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2175983' target='other'> <mi>dwc_moreinfo</mi></a>","NY02026949","Alter do Chão. Rio Tapajós","-54.9647","-2.5175",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.",NA,"Pará",NA,NA,"NY02026949_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","02026968","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","N. A. Rosa","956","1976","09",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2176304' target='other'> <mi>dwc_moreinfo</mi></a>","NY02026968","Marajó, Joanes","-48.5123152","-0.875396",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.",NA,"Pará",NA,NA,"NY02026968_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00941222","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","J. M. Felfili","325","1995","06","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007738' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941222","PARNA, Chapada dos Veadeiros, Alto Paraíso.","-47.6378","-14.0664",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.",NA,"Goiás",NA,NA,"NY00941222_01","Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","424571","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","J. S. Blanchet","2896","1839",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=677557' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424571","Serra de Acurua","-42.5","-11.42",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","F. A. Stafleu","Bahia",NA,NA,"NY00424571_01","Gentio do Ouro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00941204","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","C. E. O. Kuntze","s.n.","1892","07",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007656' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941204","Mattogrosso",NA,NA,NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","F. A. Stafleu","Mato Grosso",NA,NA,"NY00941204_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","2026966","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","D. F. Austin","7401","1979","11","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2176302' target='other'> <mi>dwc_moreinfo</mi></a>","NY02026966","Curiau de Dentro, ca 12 km NE de Macapá","-51.0475","0.1364",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.",NA,"Amapá",NA,NA,"NY02026966_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00941236","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","J. A. Rizzo","9932","1974","08","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007779' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941236","Atravessando o Rio Javaé até a Faz. S. Pedro as margens do Rio Araguaia. A 200 Mts. da sede",NA,NA,NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","M. L. Kawasaki","Goiás",NA,NA,"NY00941236_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00941181","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","R. de Mello-Silva","1021","1995","04","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007576' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941181","Cerca 7 km. da ponte do Rio das Velhas, na estrada Lagoa Santa - Jaboticatubas.","-43.7447","-19.5136",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","R. de Mello-Silva","Minas Gerais",NA,NA,"NY00941181_01","Jaboticatubas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-09-27 07:31:00-03","NY","NYBG","424567","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","F. H. F. Oldenburger","ON229","1968","10","09","South America","Suriname","sheet",NA,"one of 2 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=677548' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424567","Dry hill W. of '4-Gebroeders' Mts",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"F. H. F. Oldenburger",NA,"325","325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00941248","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","R. C. de Mendonça","2126","1994","09","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007812' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941248","Chapada dos Veadeiros, estrada de Alto Paraíso/Colinas, a 72 km. de Alto Paraíso.","-48.0781","-14.1517",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","O. Kosovsky","Goiás",NA,NA,"NY00941248_01","Colinas do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00941184","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","H. S. Irwin","15950","1966","05","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007598' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941184","Ca. 60 km. N. of Xavantina. Serra do Roncador.","-52.15","-14.13",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","L. Marcano-Berti","Mato Grosso","550","550","NY00941184_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00941206","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","W. R. Anderson","8010","1973","04","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007682' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941206","12 km by road N of Cristalina. Serra dos Cristais.","-47.68","-16.7",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","H. Balslev","Goiás","1060","1060","NY00941206_01","Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00941194","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","J. A. Ratter","R158","1967","07","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007628' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941194","1 km E of Xavantina.","-52.33","-14.73",NA,NA,"Magnoliophyta","Myrtales","A.St.-Hil.","J. A. Ratter","Mato Grosso",NA,NA,"NY00941194_01","Nova Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
