"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","typeStatus","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber","sex"
"49","2021-03-15 16:37:00-03","NY","NYBG","441228","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","S. F. Smith",NA,NA,NA,"R. A. Wasum","5170","1989","01","18","Brazil","Rio Grande do Sul","Farroupilha","-51.339909","-29.218747",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768150' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441228","NY00441228_01","Farroupilha. Sao Roque",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","441235","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","M. Sobral",NA,NA,NA,"J. A. Jarenkow","1917","1983","04","14","Brazil","Rio Grande do Sul","Tenente Portela","-53.7581","-27.3711",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768115' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441235","NY00441235_01","Parque est. Turvo.",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","441217","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","I. Friis; C. M. Wilmot-Dear",NA,NA,NA,"L. Riedel",NA,NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768134' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441217","NY00441217_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","441252","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","E. P. Killip",NA,NA,NA,"J. I. Puiggari",NA,"1888",NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768140' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441252","NY00441252_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","441210","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","M. Sobral",NA,NA,NA,"M. Sobral","5961",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"-53.57","-29.53",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768114' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441210","NY00441210_01","Cerro Comprido, Faxinal do Soturno",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","441219","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","I. Friis; C. M. Wilmot-Dear",NA,NA,NA,"L. Riedel",NA,NA,NA,NA,"Brazil","Rio de Janeiro","Magé","-43.0406","-22.6531",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768136' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441219","NY00441219_01","Mandiocca",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","777760","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","P. Brack",NA,NA,NA,"W. Hoehne","6253","1968","08","17","Brazil","São Paulo","Aguas de Lindóia","-46.63","-22.47",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768148' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777760","NY00777760_01","Agua de Lindoia",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","441298","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","M. H. Nee",NA,NA,NA,"S. Tsugaru","B2303","1987","12","08","Brazil","São Paulo","Miracatu","-47.4597","-24.2803",NA,NA,"30","30","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768121' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441298","NY00441298_01","Vicinity of Panela, 150 km SW from Sao Paulo, along the Rt. BR-116",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","441296","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","I. Friis; C. M. Wilmot-Dear",NA,NA,NA,"S. Tsugaru","B33","1987","07","04","Brazil","São Paulo","Sao Paulo","-46.63","-23.5403",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=165373' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441296",NA,"Parque de Anhanguera, Vairo de Pelusu[Bairro de Perus], Sao Paulo",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01021835","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","E. P. Killip",NA,NA,NA,"Y. E. J. Mexia","4923","1930","07","30","Brazil","Minas Gerais","Viçosa","-42.860644","-20.766686",NA,NA,"670","670","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1118699' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021835","NY01021835_01","Viçosa. Agricultural College lands; upper Chacha Valley",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","441211","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","I. Friis; C. M. Wilmot-Dear",NA,NA,NA,"L. Riedel","2368",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768128' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441211","NY00441211_01","Brasilia",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","441248","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","J. P. P. Carauta",NA,NA,NA,"J. P. P. Carauta","467B","1967","10","28","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9031",NA,NA,"100","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768144' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441248","NY00441248_01","Vila da Floresta, base da Serra Carioca, lado SE",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","441250","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Palacios-Cuezzo","1409","1948","02","19","Brazil","Rio Grande do Sul","Caçapava do Sul","-53.4914","-30.5122",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768180' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441250","NY00441250_01","Caçapava do Sul",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","441229","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","S. F. Smith",NA,NA,NA,"F. Branchi","5311","1989","02","09","Brazil","Rio Grande do Sul","Nova Petrópolis","-51.1142","-29.3767",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768151' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441229","NY00441229_01","Nova Petrópolis",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","441218","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","I. Friis; C. M. Wilmot-Dear",NA,NA,NA,"L. Riedel",NA,NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768135' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441218","NY00441218_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","441251","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"J. M. Silva","2103","1997","10","15","Brazil","Paraná","Cruzeiro do Iguaçu","-53.1278","-25.6158",NA,NA,"315","315","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768181' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441251","NY00441251_01","Fazenda Rotavo",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","441221","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","I. Friis; C. M. Wilmot-Dear",NA,NA,NA,"J. E. Leite","2225",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768138' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441221","NY00441221_01","São Salvador",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","441249","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","J. P. P. Carauta",NA,NA,NA,"J. P. P. Carauta","467","1967","10","28","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9031",NA,NA,"100","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768145' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441249","NY00441249_01","Vila da Floresta, base da Serra Carioca, lado SE",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","441216","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","I. Friis; C. M. Wilmot-Dear",NA,NA,NA,"L. Riedel",NA,"1835",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768133' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441216","NY00441216_01","Brasilia",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","441243","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"A. P. Duarte","8440","1964","10","23","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768179' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441243","NY00441243_01","Serra de Friburgo, Cascatinha",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","441255","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Palacios-Cuezzo","1617","1948","02","29","Brazil","Rio Grande do Sul","Santa Maria","-53.8067","-29.6844",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768183' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441255","NY00441255_01","Santa Maria",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01405433","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","O. Kosovsky",NA,NA,NA,"J. D. Boeke","3037","1980","08","15","Peru","Puno","Carabaya","-70.461977","-13.649963",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2956660' target='other'> <mi>dwc_moreinfo</mi></a>","NY01405433","NY01405433_01","Ollachea-San Goban road, just north of Camatane",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","441215","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","I. Friis; C. M. Wilmot-Dear",NA,NA,NA,"L. Riedel",NA,"1835",NA,NA,"Brazil","Rio de Janeiro","Magé","-43.0406","-22.6531",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768132' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441215","NY00441215_01","Mandiocca",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01021836","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","E. P. Killip",NA,NA,NA,"Y. E. J. Mexia","5058","1930","09","17","Brazil","Minas Gerais","Viçosa","-42.8817","-20.7542",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1118701' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021836","NY01021836_01","Fazenda de Aguada.",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01021833","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","E. P. Killip",NA,NA,NA,"Y. E. J. Mexia","4923","1930","07","30","Brazil","Minas Gerais","Viçosa","-42.860644","-20.766686",NA,NA,"670","670","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1118695' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021833","NY01021833_01","Viçosa. Agricultural College lands; upper Chacha Valley",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","441258","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","A. Schinini",NA,NA,NA,"A. Schinini","34758","1998","04","23","Argentina","Salta","Orán","-64.86717","-23.0894",NA,NA,"1800","1800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768113' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441258",NA,"Cordillera Oriental, Sierra de Zenta. San Andrés",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","309905","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","M. H. Nee",NA,NA,NA,"M. H. Nee","49875","1998","06","26","Bolivia","Tarija","Burnet O'Connor","-64.12","-21.67",NA,NA,"1700","1750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768122' target='other'> <mi>dwc_moreinfo</mi></a>","NY00309905",NA,"20 km SSE (by air) of Entre Ríos, on road from Comunidad El Puesto to Chiquiacá, slope and top of ridge.",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","441226","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","L. B. Smith",NA,NA,NA,"R. M. Klein","2201","1957","01","26","Brazil","Santa Catarina","Ibirama","-49.5178","-27.0569",NA,NA,"350","350","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768165' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441226","NY00441226_01","Hôrto Florestal, I.N.P., Ibirama",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","441208","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"A. F. C. P. Saint-Hilaire","99","1816",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768172' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441208","NY00441208_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","441297","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","M. H. Nee",NA,NA,NA,"S. Tsugaru","B2345","1987","12","09","Brazil","São Paulo","Jacupiranga","-48","-24.6903",NA,NA,"500","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768120' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441297","NY00441297_01","Vicinity of Capelinha, 250 km SW from Sao Paulo, along the Rt. BR-116",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","441236","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","E. P. Killip",NA,NA,NA,"J. E. Leite","726","1941","12",NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768141' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441236","NY00441236_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","441240","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","S. F. Smith",NA,NA,NA,"R. A. Wasum",NA,"1989","12","02","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768153' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441240","NY00441240_01","Serra do Faxinal. Estrada p. Itaimbezinho",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","441234","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"A. Lourteig","2372","1967","12","23","Brazil","Santa Catarina","Ilhota","-48.8269","-26.8997",NA,NA,"250","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768175' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441234","NY00441234_01","Morro do Baú",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","441223","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","P. K. H. Dusén",NA,NA,NA,"P. K. H. Dusén","14216","1914","01","03","Brazil","Paraná","Morretes","-48.8342","-25.4769",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768123' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441223","NY00441223_01","Morretes",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","441239","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","L. B. Smith",NA,NA,NA,"L. B. Smith","11708","1957","02","23","Brazil","Santa Catarina","Dionísio Cerqueira","-53.6394","-26.255",NA,NA,"700","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768168' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441239","NY00441239_01","41 km south of Dionísio Cerqueira",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","441238","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"B. D. Sucre","3472","1968","08","10","Brazil","Rio de Janeiro","Petrópolis","-43.1783","-22.505",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768177' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441238","NY00441238_01","Petrópolis, Araras, base da Pedra Maria Comprida",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","441227","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","L. B. Smith",NA,NA,NA,"A. Gevieski","16","1953","11","20","Brazil","Santa Catarina","Ibirama","-49.534691","-27.013976",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768163' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441227","NY00441227_01","Ibirama",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-15 16:37:00-03","NY","NYBG","441244","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","G. G. Hatschbach",NA,NA,NA,"R. X. Lima","157","1993","11","16","Brazil","Paraná","Guaraqueçaba","-48.32","-25.27",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768169' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441244","NY00441244_01","Tagaçaba-de-cima",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-15 16:37:00-03","NY","NYBG","441254","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"B. Rambo","49887","1951","02","06","Brazil","Santa Catarina","Itapiranga","-53.7119","-27.1694",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768182' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441254","NY00441254_01","Itapiranga. Ad fl. Uruguay-Pepery",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-15 16:37:00-03","NY","NYBG","777757","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","M. Kuhlmann",NA,NA,NA,"M. Kuhlmann","1892","1949","07","27","Brazil","São Paulo","Monte Alegre do Sul","-46.68","-22.6803",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768158' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777757","NY00777757_01","Margem do Rio Camanducaia",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-15 16:37:00-03","NY","NYBG","441247","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","P. K. H. Dusén",NA,NA,NA,"P. K. H. Dusén","13668","1911","12","26","Brazil","Paraná","Guaratuba","-48.5744","-25.8831",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=768126' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441247","NY00441247_01","Cubatao",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
