"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","infraspecificEpithet","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","maximumDepthInMeters","fieldNumber"
"760","2010-08-10 14:58:00-03","MO","MOBOT","313314","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin (MVFA)",NA,NA,NA,"Alwyn H. Gentry|Robert Neumann|Carlos A. Palací|L. Malmierca","1985","9","22","Argentina","Salta",NA,"-64.7","-24.5833333",NA,NA,NA,NA,"ANTA: Parque Nacional El Rey, Rey, Myrtaceae forest tree plot and trail from Intendencia to Arroyo Aguas Negras, mature, mossy forest. ca. 1400 mm of rain per year.","Gentry 51772","950.00000000","1000.00000000",NA,NA,NA,"octandrum","South America",NA,NA,NA,NA,NA,NA,NA,"5",NA,"85-313"
"761","2008-05-27 22:02:00-03","MO","MOBOT","313682","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.",NA,NA,NA,NA,"Wendell H. Camp","1945","2","26","Ecuador","Azuay",NA,NA,NA,NA,NA,NA,NA,NA,"Camp E-1882",NA,NA,NA,NA,NA,"octandrum","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2010-12-01 17:36:00-02","MO","MOBOT","3210356","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin (MVFA)",NA,NA,NA,"Aurelio Schinini|Elsa L. Cabral|Ricardo O. Vanni","1979","2","16","Argentina","Corrientes","Paso de los Libres",NA,NA,NA,NA,NA,NA,"2 km NE del Rio Miriñay, por Ruta 127.","Schinini Cacace 17284",NA,NA,NA,NA,NA,"octandrum","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"763","2013-08-23 04:12:00-03","MO","MOBOT","3210944","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin (MVFA)",NA,NA,NA,"David S. Seigler","1976","9","28","Argentina","Buenos Aires","San Isidro",NA,NA,NA,NA,NA,NA,NA,"Seigler 10101",NA,NA,NA,NA,NA,"octandrum","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"764","2010-08-10 15:00:00-03","MO","MOBOT","3215847","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin (MVFA)",NA,NA,NA,"R. Kummrow","1986","9","1","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Pien, arredores.","Kummrow 2792",NA,NA,NA,NA,NA,"octandrum","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"765","2010-08-10 14:59:00-03","MO","MOBOT","3216047","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin (MVFA)",NA,NA,NA,"Armando T. Hunziker","1970","9","20","Argentina","Catamarca","Paclin",NA,NA,NA,NA,NA,NA,"Cuesta de Totoral (ruta 38): Alrededores de Agua de Mato.","Hunziker 20690","1100.00000000",NA,NA,NA,NA,"octandrum","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"766","2010-08-10 15:01:00-03","MO","MOBOT","3216190","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin (MVFA)",NA,NA,NA,"Susana E. Ricci","1980","9","25","Argentina","Entre Ríos","Colón",NA,NA,NA,NA,NA,NA,"Parque Nacional El Palmar.","Ricci 1",NA,NA,NA,NA,NA,"octandrum","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"767","2015-01-25 12:14:00-02","MO","MOBOT","3216606","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin (MVFA)",NA,NA,NA,"M. Rossato","1989",NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"Nova Prata-Cascata da Usina. Habitat; Beira da mata-arvore.","Rossato 5359","750.00000000",NA,NA,NA,NA,"octandrum","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"768","2010-08-10 15:12:00-03","MO","MOBOT","3216665","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin (MVFA)",NA,NA,NA,"Ronaldo Wasum","1989","2","7","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"Otavio Rocha - Flores da Cunha.","Wasum 5297","700.00000000",NA,NA,NA,NA,"octandrum","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"769","2010-11-21 08:38:00-02","MO","MOBOT","3217261","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin (MVFA)",NA,NA,NA,"G.J. Schwarz","1946","8","22","Argentina","Misiones","Iguazú",NA,NA,NA,NA,NA,NA,"Arroyo Apepú.","Schwarz 3211",NA,NA,NA,NA,NA,"octandrum","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"770","2010-12-01 17:36:00-02","MO","MOBOT","3217511","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin (MVFA)",NA,NA,NA,"Aurelio Schinini|Elsa L. Cabral|Ricardo O. Vanni","1979","2","17","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,"Ruta 127 y Arroyo Ayui.","Schinini Cacace 17221",NA,NA,NA,NA,NA,"octandrum","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"771","2019-09-03 04:36:00-03","MO","MOBOT","914774","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","B.K. Holst (SEL)",NA,NA,NA,"P.M. Jørgensen|Carmen Ulloa|Homero Vargas|Pablo Lozano","1994","12","15","Ecuador","Loja",NA,"-79.6413889","-4.0638889",NA,NA,NA,NA,"Catacocha-Guano-Cariamanga, Km 1.2-4.5. Pastures, hedges and roadside.","Jørgensen 1544","1950.00000000","2100.00000000",NA,NA,NA,"octandrum","South America",NA,NA,NA,NA,NA,NA,NA,"6",NA,"73"
"772","2010-08-10 15:00:00-03","MO","MOBOT","3216956","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin (MVFA)",NA,NA,NA,"J.M. Silva","1986","10","10","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Parque Nautico.","Silva 200",NA,NA,NA,NA,NA,"octandrum","South America",NA,NA,"25180","auto",NA,NA,NA,"1",NA,NA
"773","2008-05-27 22:02:00-03","MO","MOBOT","2408091","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","loranthoides","Myrrhinium loranthoides","(Hook. & Arn.) Burret","Bacigalupo, N. M.",NA,NA,NA,"Maevia N. Correa|Osvaldo Boelcke","1973","10","31","Argentina","Corrientes","Curuzú Cuatiá",NA,NA,NA,NA,NA,NA,"RN 126, a pocos km de Curuzú-Cuatiá.","Correa 5196",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","2010-06-18 17:08:00-03","MO","MOBOT","3214609","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","loranthoides","Myrrhinium loranthoides","(Hook. & Arn.) Burret",NA,NA,NA,NA,"Arturo E. Burkart|et al.","1974",NA,NA,"Argentina","Entre Ríos",NA,NA,NA,NA,NA,NA,NA,"Dpto Federacion, Salto Grande.","Burkart 31004",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","2011-03-01 10:04:00-03","MO","MOBOT","3213350","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg",NA,NA,NA,NA,"Balduino Rambo","1947",NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"BomJesus. Fazenda Bernardo Velho. In silvila campestri.","Rambo 35110",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","2008-05-27 22:02:00-03","MO","MOBOT","3213796","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","R.L. Liesner",NA,NA,NA,"Santiago Venturi","1922","10","5","Argentina","Tucumán",NA,NA,NA,NA,NA,NA,NA,"Habitat; Orilla del bosque. Alto or las Calinas. Nervs o oscuro.","Venturi 1906","900.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","2013-08-23 04:12:00-03","MO","MOBOT","3214111","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Herter",NA,NA,NA,"W.G. Herter","1928","9","28","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"Tacuarembo. Valle Eden.","Herter 754","200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","2013-08-23 04:12:00-03","MO","MOBOT","3214239","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg","Herter",NA,NA,NA,"W.G. Herter","1937","2",NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"Tacuarembo. Tambores.","Herter 754C","300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","2008-05-27 22:02:00-03","MO","MOBOT","3214418","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg",NA,NA,NA,NA,"Aurelio Schinini","1973",NA,NA,"Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,"Ruta 23 Rio Mirinay. En bosquetes marginales, flor color violeta","Schinini Cacace 7128",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2013-04-18 09:30:00-03","MO","MOBOT","3214547","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg",NA,NA,NA,NA,"Bernardo Rosengurtt|Juan P. Gallinal H.","1946",NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"Estancia Rincon de Santa Elena . Picada Castro.","Rosengurtt 5682",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"781","2008-05-27 22:02:00-03","MO","MOBOT","3214772","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg",NA,NA,NA,NA,"Balduino Rambo","1950",NA,NA,"Argentina","Tucumán",NA,NA,NA,NA,NA,NA,NA,"Rio Grande do Sul, P. Osorio.","Rambo 48754",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","2008-05-27 22:02:00-03","MO","MOBOT","3215162","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg",NA,NA,NA,NA,"Santiago Venturi","1929","9","25","Argentina","Salta",NA,NA,NA,NA,NA,NA,NA,"Sierra or la Candelaria. Habitat; Falda al cerro en bosque alto. Arbol 020 in diam.","Venturi 9512","1100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2008-05-27 22:02:00-03","MO","MOBOT","3215307","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","rubriflorum","Myrrhinium rubriflorum","O. Berg",NA,NA,NA,NA,"Balduino Rambo","1949",NA,NA,"Argentina","Tucumán",NA,NA,NA,NA,NA,NA,NA,"Rio Grande do Sul, Vila Oliva P. Carias.","Rambo 44628",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","2020-06-22 14:18:54-03","UNESP-IBILCE","SJRP","20080","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott",NA,NA,NA,NA,"W. Hoehne",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Barra da Tijuca",NA,NA,NA,"Árvore pequena, ramificada, 4 m, flores caulinares vermelho-escuro, na restinga;","Tracheophyta","Myrtales",NA,"América do Sul",NA,NA,"57442","auto","Magnoliopsida",NA,NA,NA,NA,NA
"785","2020-06-22 14:18:54-03","UNESP-IBILCE","SJRP","12306","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","M. Sobral",NA,NA,NA,"G. Hatschbach",NA,NA,NA,"Brasil","Rio Grande do Sul","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"Rio Uruguai, Estreito",NA,NA,NA,"Arbusto 1,5 m, flor bordô,pétala lilás-claro;","Tracheophyta","Myrtales",NA,"América do Sul",NA,NA,"18635","auto","Magnoliopsida",NA,NA,NA,NA,NA
"786","2019-03-29 10:41:35-03","UFSM","HDCF","5925","S","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Andrioll; Diefenthäeler, J. R.","2009","03","27","Diefenthäeler, J. R.; Andriollo, D. D.; Redin, C. G.","2009","03","26","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Jardim Botânico - UFSM",NA,NA,NA,"Com frutos",NA,NA,NA,"América",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"787","2016-09-05 16:03:13-03","UFSM","HDCF","3763","S","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Figueira, M.","2015","04","22","Longhi, S. J.","1988","08","08","Brasil","Rio Grande do Sul","Nova Palma","-53.4688987731934","-29.471700668335",NA,NA,NA,NA,"Remanso","1121",NA,NA,"Flores vermelhas. Beira do Rio Jacuí",NA,NA,NA,"América",NA,NA,"23222","auto",NA,NA,NA,NA,NA,NA
"788","2019-03-29 10:41:35-03","UFSM","HDCF","4966","S","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Sobral, M.",NA,NA,NA,"Filho, A. A.","1995","11","07","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"FLONA",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"789","2019-03-29 10:41:35-03","UFSM","HDCF","5773","S","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Longhi, S. J.","2006","01","20","Scipioni, M. C.","2006","01","20","Brasil","Rio Grande do Sul","Itaara","-54.358125","-29.900922","-54.358125","-29.900922",NA,NA,"Reserva ecológica do Ibicuí-mirim",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","2019-03-29 10:41:35-03","UFSM","HDCF","6050","S","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Longhi, S. J.","2006","01","20","Scipioni, M. C.","2006","01","20","Brasil","Rio Grande do Sul","Itaara","-54.358125","-29.900922","-54.358125","-29.900922",NA,NA,"Reserva Ecológica do Ibicuí-Mirim",NA,NA,NA,"Com frutos",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2019-03-29 10:41:35-03","UFSM","HDCF","5354","S","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Figueira, M.","2015","04","15","Longhi, S. J.; Sangoi Rodrigues, T. E.","2003","09","22","Brasil","Rio Grande do Sul","Pantano Grande","-52.3736000061035","-30.1914005279541",NA,NA,NA,NA,"Monte Castelo - Área da Seta",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"34187","auto",NA,NA,NA,NA,NA,NA
"792","2019-03-29 10:41:35-03","UFSM","HDCF","5230","S","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Lerner, L.","2014","06","10","Longhi, S. J.","1999","08","25","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Chacara Tabor",NA,NA,NA,"Cultivado em residência",NA,NA,NA,"América",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"793","2016-09-05 16:03:13-03","UFSM","HDCF","7187","S","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Lerner, L.","2014","12","25","Lerner, L.","2014","12","25","Brasil","Rio Grande do Sul","Teutônia","-51.798939","-29.4665","-51.798939","-29.4665",NA,NA,"Bairro Languiru","6",NA,NA,"6 metros de altura, frutos de coloração verde, na borda de um fragmento florestal, próximo ao Arroio Boa Vista, HVAT 2980",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2016-09-05 16:03:13-03","UFSM","HDCF","7206","S","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Lerner, L.","2015","08","23","Lerner, L.","2015","08","23","Brasil","Rio Grande do Sul","Itaara","-53.763064","-29.618794","-53.763064","-29.618794",NA,NA,NA,"20",NA,NA,"Arvoreta de 3 metros de altura, ao lado da cascata da usina",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2019-03-29 10:41:35-03","UFSM","HDCF","5226","S","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Sobral, M.",NA,NA,NA,"Sobral, M.","1999",NA,NA,"Brasil","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"Ibirapuitã",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA
"796","2019-03-29 10:41:35-03","UFSM","HDCF","4947","S","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Marchiori, J. N. C.","1993",NA,NA,"Machado, P. F. S.","1993",NA,NA,"Brasil","Rio Grande do Sul","Itaara","-53.7647018432617","-29.6096992492676",NA,NA,NA,NA,NA,NA,NA,NA,"Projeto financiado pela fundação Boticário",NA,NA,NA,"América",NA,NA,"17818","auto",NA,NA,NA,NA,NA,NA
"797","2019-03-29 10:41:35-03","UFSM","HDCF","5052","S","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Figueira, M.","2015","04","22","Longhi, S. J.","1995","09","12","Brasil","Rio Grande do Sul","Itaara","-53.7647018432617","-29.6096992492676",NA,NA,NA,NA,"Chácara Augusto",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"17818","auto",NA,NA,NA,NA,NA,NA
"798","2019-03-29 10:41:35-03","UFSM","HDCF","4798","S","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Figueira, M.","2015","04","02","?",NA,NA,NA,"Brasil","Rio Grande do Sul","Nova Prata","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"18634","auto",NA,NA,NA,NA,NA,NA
"799","2019-03-29 10:41:35-03","UFSM","HDCF","4855","S","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Sobral, M.","1998","01","17","Longhi, S. J.",NA,NA,NA,"Brasil","Rio Grande do Sul","Nova Prata","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"Fazenda Tupi",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"18634","auto",NA,NA,NA,NA,NA,NA
"800","2019-03-29 10:41:35-03","UFSM","HDCF","4681","S","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Figueira, M.","2015","04","02","Longhi, S. J.","1996","11","15","Brasil","Rio Grande do Sul","Nova Prata","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"Fazenda Tupi",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"18634","auto",NA,NA,NA,NA,NA,NA
"801","2019-03-29 10:41:35-03","UFSM","HDCF","4630","S","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Figueira, M.","2015","04","02","Longhi, S. J.","1996","11","17","Brasil","Rio Grande do Sul","Nova Prata","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"Fazenda Tupi",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"18634","auto",NA,NA,NA,NA,NA,NA
"802","2019-03-29 10:41:35-03","UFSM","HDCF","5878","S","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Sobral, M.","2002","05","28","Nilson","2001","02","24","Brasil","Rio Grande do Sul","Porto Xavier","-55.1375007629395","-27.9055995941162",NA,NA,NA,NA,NA,NA,NA,NA,"Inventário Florestal, carta 01, parcela 16, árvore 20",NA,NA,NA,"América",NA,NA,"14548","auto",NA,NA,NA,NA,NA,NA
"803","2019-03-29 10:41:35-03","UFSM","HDCF","5769","S","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Longhi, S. J.","2006","01","20","Scipioni, M. C.","2006","01","20","Brasil","Rio Grande do Sul","Itaara","-54.358125","-29.900922","-54.358125","-29.900922",NA,NA,"Reserva ecológica do Ibicuí-mirim",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2019-03-29 10:41:35-03","UFSM","HDCF","5928","S","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Andrioll; Diefenthäeler, J. R.","2009","03","26","Diefenthäeler, J. R.; Andriollo, D. D.; Redin, C. G.","2009","03","26","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Jardim Botânico - UFSM",NA,NA,NA,"Com frutos",NA,NA,NA,"América",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"805","2019-03-29 10:41:35-03","UFSM","HDCF","4560","S","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Figueira, M.","2015","04","02","Longhi, S. J.","1991","10","30","Uruguai",NA,"Artigas",NA,NA,NA,NA,NA,NA,"Tres Cerros de Catalán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2019-03-29 10:41:35-03","UFSM","HDCF","4565","S","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Longhi, S. J.","1991","10","30","Longhi, S. J.","1991","10","30","Uruguai",NA,"Artigas",NA,NA,NA,NA,NA,NA,"Tres Cerros de Catalán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2019-03-29 10:41:35-03","UFSM","HDCF","1553","S","Plantae","Myrtaceae","Myrrhinium","loranthoides","Myrrhinium loranthoides","(Hook. & Arn.) Burret","Marchiori, J. N. C.","1984","07","27","Marchiori, J. N. C.","1984","07","27","Brasil","Rio Grande do Sul","Pinheiro Machado","-53.584639","-31.738194","-53.584639","-31.738194",NA,NA,"Castelo de Pedras Altas",NA,NA,NA,"Inflorescências vermelho-vivo. Coletada no potreiro da Capororoca",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2019-03-29 10:41:35-03","UFSM","HDCF","1543","S","Plantae","Myrtaceae","Myrrhinium","loranthoides","Myrrhinium loranthoides","(Hook. & Arn.) Burret","Marchiori, J. N. C.","1985","04","14","Marchiori, J. N. C.","1984","05","16","Brasil","Rio Grande do Sul","Pinheiro Machado","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,"Pedras Altas",NA,NA,NA,"Árvore pequena de folhas opostas em matinho do cerro da guarda. Material estéril",NA,NA,NA,"América",NA,NA,"70026","auto",NA,NA,NA,NA,NA,NA
"809","2019-03-29 10:41:35-03","UFSM","HDCF","688","S","Plantae","Myrtaceae","Myrrhinium","loranthoides","Myrrhinium loranthoides","(Hook. & Arn.) Burret","Marchiori, J. N. C.","1985","04","29","Marchiori, J. N. C.","1982","09","09","Brasil","Rio Grande do Sul","Silveira Martins","-53.5856018066406","-29.6424999237061",NA,NA,NA,NA,"Ivo Cattani",NA,NA,NA,"Arvoreta com inflorescências diacasiais caulinares. p/ ident. ler HBR-FIC-Myrtáceas pg 635",NA,NA,NA,"América",NA,NA,"11353","auto",NA,NA,NA,NA,NA,NA
"810","2019-03-29 10:41:35-03","UFSM","HDCF","1716","S","Plantae","Myrtaceae","Myrrhinium","loranthoides","Myrrhinium loranthoides","(Hook. & Arn.) Burret","Sobral, M.","1985","12","28","Marchiori, J. N. C.","1985","05","01","Brasil","Rio Grande do Sul","Passo Fundo","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,"FLONA",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2016-08-26 09:17:17-03","UFSM","HDCF","2918","S","Plantae","Myrtaceae","Myrrhinium","loranthoides","Myrrhinium loranthoides","(Hook. & Arn.) Burret","Marchiori, J. N. C.","1986","09","13","Marchiori, J. N. C.","1986","09","13","Brasil","Rio Grande do Sul","Taim",NA,NA,NA,NA,NA,NA,NA,"538",NA,NA,"Com flores. Abundante na restinga",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2016-08-26 09:17:17-03","UFSM","HDCF","884","S","Plantae","Myrtaceae","Myrrhinium","loranthoides","Myrrhinium loranthoides","(Hook. & Arn.) Burret","Marchiori, J. N. C.","1983","07","11","Longhi, S. J.","1981","10","29","Brasil","Rio Grande do Sul","Júlio de Castilhos","-53.6817016601562","-29.226900100708",NA,NA,NA,NA,"Val de Serra","218",NA,NA,"Inventário de nativas (am. 27/35)",NA,NA,NA,"América",NA,NA,"41205","auto",NA,NA,NA,NA,NA,NA
"813","2016-08-26 09:17:17-03","UFSM","HDCF","3731","S","Plantae","Myrtaceae","Myrrhinium","loranthoides","Myrrhinium loranthoides","(Hook. & Arn.) Burret","Longhi, S. J.","1988","09","01","Freire, E.; Longhi, S. J.","1988","08","29","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Boca do Monte","1089",NA,NA,"Coletada na Estação Experimental de Silvicultura. Flores vermelhas",NA,NA,NA,"América",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
