"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","occurrenceRemarks","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","coordinatePrecision","geoFlag","class","order","relatedCatalogItem","individualCount","fieldNumber"
"144","2021-03-04 11:17:48-03","UEFS","HUEFS","105050","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","L.A.Pereira","2017","05",NA,"Machado, M.","724","2005","12","07","Brasil","Rio Grande do Sul","Quaraí","BR-293 de Santana do Livramento em direção a Quaraí, ca. 30.9 km da entrada oeste de Santana do Livramento (35.6 km da entrada leste de Santana do Livramento), dobra-se à direita (norte) na estrada RS-183 para Passo da Guarda e Harmonia, após 52 km dobra-se à esquerda em bifurcação (estrada para Quaraí), após 10 km morro rochoso à esquerda (leste) da estrada.","-56.0725","-30.314722","56W4'21''","30S18'53''","295","295","HUEFS0105050",NA,"HUEFS0105050",NA,NA,NA,NA,"Angiospermae",NA,NA,"Rosanae","Rosales",NA,NA,NA
"145","2019-10-07 09:36:32-03","UEFS","HUEFS","208518","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"Brotto, M.L.","1594","2014","04","02","Brasil","Santa Catarina","São Joaquim",NA,"-49.764167","-28.262222","49W45'51''","28S15'44''","1342","1342","HUEFS0208518","Floresta Ombrófila Mista Altomontana.","HUEFS0208518",NA,NA,NA,NA,"Angiospermae",NA,NA,"Rosanae","Rosales",NA,NA,NA
"146","2018-04-04 16:45:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa",NA,"RRC ID Flag",NA,NA,NA,"B. Rambo","37323",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,"-54","-30",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,"37323"
"147","2020-11-12 17:02:57-03","UEL","FUEL","45716","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Verdi, M","2008","04","17","Verdi, M; Carneiro, FE","621","2008","04","17","Brasil","Santa Catarina","São Joaquim","Floresta Ombrófila MIsta.","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","48290","auto",NA,"Rosales",NA,NA,NA
"148","2020-08-20 15:00:19-03","UFSC","FLOR","59793","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Campestrini, S.","2012","04","20","Weber, P.","107","2012","04","20","Brasil","Santa Catarina","Bom Jardim da Serra","Fazenda Invernada Grande.","-49.671111","-28.329722","49º40'16''W","28º19'47''S","1271","1271","FLOR0059793",NA,"FLOR0059793",NA,NA,NA,NA,NA,NA,NA,NA,"Rosales",NA,NA,NA
"149","2020-08-20 15:00:19-03","UFSC","FLOR","67039","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Funez, L.A.","2019","04","05","Funez, L.A.; Costa-Rezende, D.H.; Ribeiro-Nardes, W.; Lemes, G.","8772","2018","12","16","Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim. Santa Bárbara, próximo ao alojamento. Parque Nacional de São Joaquim","-49.635278","-28.141667","49º38'7''W","28º8'30''S","1360","1360","FLOR0067039","Arbusto. Frutos imaturos brancos. Projeto Peld-PPBio + MIND Funga Habitat: Borda da floresta ripária Habito: Arbusto","FLOR0067039",NA,NA,NA,NA,NA,NA,NA,NA,"Rosales",NA,NA,NA
"150","2020-08-20 15:00:19-03","UFSC","FLOR","6985","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Záchia, N.R.B.","2018","02","02","Smith, L.B.; Reitz, R.","14301","1965","01","05","Brasil","Santa Catarina","São Joaquim","10km south of São Joaquim","-49.933333","-28.35","49º56'W","28º21'S","1200","1200","FLOR0006985","5m altura Habitat: dry woods",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosales",NA,NA,NA
"151","2020-08-20 15:00:19-03","UFSC","FLOR","26984","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Záchia, N.R.B.","2018","02","02","Jarenkow, J.A.; Waechter, J.L.","1288","1989","05","26","Brasil","Rio Grande do Sul","Santa Vitória do Palmar","Chuí, mata ciliar do arroio Chuí.","-53.3680992126465","-33.5189018249512",NA,NA,NA,NA,"FLOR0026984","arbusto, 0,5 a 1m altura Habitat: borda de mata ciliar",NA,NA,NA,NA,NA,NA,"130170","auto",NA,"Rosales",NA,NA,NA
"152","2020-08-20 20:41:57-03","UFSC","FLOR","21995","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Sobral, M.","1991",NA,NA,"Sobral, M.; et alii","6441","1989","02","01","Brasil","Santa Catarina","Bom Jardim da Serra","Desfiladeiro do Funil.","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"FLOR0021995","arvoreta, 3m altura",NA,NA,NA,NA,NA,NA,"32577","auto",NA,"Rosales",NA,NA,NA
"153","2020-08-20 15:00:19-03","UFSC","FLOR","5197","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Záchia, N.R.B.","2018","02","02","Reitz, R.; Klein, R.M.","18140","1968","05","31","Brasil","Santa Catarina","São Joaquim","Vacas Gordas.","-49.9317016601562","-28.2938995361328",NA,NA,"1200","1200","FLOR0005197","arvoreta, flor branca, 4m altura Habitat: pasto",NA,NA,NA,NA,NA,NA,"48290","auto",NA,"Rosales",NA,NA,NA
"154","2020-01-31 10:39:24-03","IFAM","EAFM","6343","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Kinupp, V.F.","2002","09","14","Kinupp, V.F.; et al.","2454","2002","09","14","Brasil","Rio Grande do Sul","Cambará do Sul","RS 020; ponte chegando à cidade; beira de corpo d'água.","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"; DESC: Arvoreta; 5,0 m de altura; ramos achatados verdes (fotossintetizantes) e com ápice espinescente; folhas nos ramos jovens com textura membranácea e borda serrilhada; frutos imaturos verdes; espécie ameaçada de extinção (vulnerável).",NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"155","2020-01-31 10:39:24-03","IFAM","EAFM","6343","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Kinupp, V.F.","2002","09","14","Kinupp, V.F.; et al.","2454","2002","09","14","Brasil","Rio Grande do Sul","Cambará do Sul","RS 020; ponte chegando à cidade; beira de corpo d'água.","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"; DESC: Arvoreta; 5,0 m de altura; ramos achatados verdes (fotossintetizantes) e com ápice espinescente; folhas nos ramos jovens com textura membranácea e borda serrilhada; frutos imaturos verdes; espécie ameaçada de extinção (vulnerável).",NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"156","2021-03-04 15:45:55-03","IF","SPSF","49977","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","M.L.Brotto","2014","04","15","M.L.Brotto & Y.S.Kuniyoshi & C.V.Roderjam","1594","2014","04","02","Brasil","SC","São Joaquim",NA,"-49.764167","-28.262222",NA,NA,"1342","1342",NA,"COLETA: Árvore de 4m; flores brancas. Floresta Ombrófila Mista Altamontana.;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta",NA,NA,"Magnoliopsida","Rosales",NA,NA,NA
"157","2017-09-11 17:13:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rhamnaceae","Colletia","cruciata","Colletia cruciata","Gillies & Hook.",NA,NA,NA,NA,"Gillies, J","s.n.",NA,NA,NA,"?",NA,NA,"In collibus arenosis prope Maldonado ad Rio de la Plata",NA,NA,NA,NA,NA,NA,NA,NA,"P11P1N0034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2017-09-11 17:13:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rhamnaceae","Colletia","cruciata","Colletia cruciata","Gillies & Hook.",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,"P11P1N0034",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-02-08 12:45:02-03","UFRGS","ICN","021661","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Bastos, NR","1998","06","16","Irgang, BE","s.n.","1973","03","05","Uruguai","Rocha","Parque Santa Tereza",NA,NA,NA,NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Arvoreta; Caule 10cm de diâmetro. Altura 3,5m; cálice branco.; Comum em todo o Parque, formando moitas desde a beira do mar até coxilias.Em bosque.",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"160","2021-02-08 12:45:02-03","UFRGS","ICN","189312","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"Stehmann, JR; Mentz, LA; Fregonezi, JN; Teles, AM","4364","2005","11","26","Brasil","SC","Urubici","SC430 em direção à Pericó Lat. 28 08' 55 96694'' S Long. 49 42' 59 81104'' O","-49.716389","-28.148611","-49.716389","-28.148611","1159","1159",NA,"Doação do herbáreo BHCB; Arbusto, ca. 1,6m de altura; Região de campos junto à Floresta Ombrófila Mista",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"161","2021-02-08 12:45:02-03","UFRGS","ICN","026736","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Bastos, NR","1998","06","16","Girardi, AM; Irgang, BE","s.n.","1974","07","10","Brasil","RS","Bagé","estrada para Bagé-Pinheiro Machado","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"América do Sul",NA,NA,"Dicotyledon","74087","auto",NA,NA,NA,NA,NA
"162","2021-02-08 12:45:02-03","UFRGS","ICN","020667","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Bastos, NR","1998","06","16","Lindeman, JC; et al.","s.n.","1972","10","11","Brasil","RS","Piratini","15 Km W de Canguçu beira da estrada para Piratini","-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Arbustinho.",NA,NA,"América do Sul",NA,NA,"Dicotyledon","62286","auto",NA,NA,NA,NA,NA
"163","2021-02-08 12:45:02-03","UFRGS","ICN","162263","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Grings, M",NA,NA,NA,"Grings, M; Camejo, V","768",NA,NA,NA,"Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"arbusto áfilo, de 0,5 m de alt., todo espinhento; flores brancas com anteras pretas, muito aromáticas; em campo pedregoso do topo do morro",NA,NA,"América do Sul",NA,NA,"Dicotyledon","29946","auto",NA,NA,NA,NA,NA
"164","2021-02-08 12:45:02-03","UFRGS","ICN","018707","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Bastos, NR","1998","06","16","Irmão Augusto","s.n.","1939","08","26","Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"América do Sul",NA,NA,"Dicotyledon","29946","auto",NA,NA,NA,NA,NA
"165","2021-02-08 12:45:02-03","UFRGS","ICN","002375","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Bastos, NR","1998","06","16","Baptista, LRM","s.n.",NA,NA,NA,"Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"América do Sul",NA,NA,"Dicotyledon","29946","auto",NA,NA,NA,NA,NA
"166","2021-02-08 12:45:02-03","UFRGS","ICN","116115","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Waechter, JL",NA,NA,NA,"Jarenkow, JA; Waechter, JA","1288","1989","05","26","Brasil","RS","Santa Vitória do Palmar","Cural do Arroio","-53.3680992126465","-33.5189018249512",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; arbustos com 50-100 cm de alt..; em borda de mata ciliar do Arroio Chui.",NA,NA,"América do Sul",NA,NA,"Dicotyledon","130170","auto",NA,NA,NA,NA,NA
"167","2021-02-08 12:45:02-03","UFRGS","ICN","140271","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"Ritter, MR","1170","2000","05","10","Brasil","RS","São Francisco de Paula","Passo da Ilha-Tainhas","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"América do Sul",NA,NA,"Dicotyledon","76715","auto",NA,NA,NA,NA,NA
"168","2021-02-08 12:45:02-03","UFRGS","ICN","002376","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Bastos, NR","1998","06","16","Baptista, LRM","s.n.","1960","08","20","Brasil","RS","São Francisco de Paula","Tainhas","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"América do Sul",NA,NA,"Dicotyledon","76715","auto",NA,NA,NA,NA,NA
"169","2021-02-08 12:45:02-03","UFRGS","ICN","193384","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Barboza, E","2014","08","07","Ariati, V; Felitto, G; Bianchin, JE; Czelusnik, BH; Dutra, MM","960","2014","03","21","Brasil","RS","São José dos Ausentes","Cachoeirão dos Rodrigues","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,NA,"Arbusto; flor branca, na borda entre campo e floresta.; Campos",NA,NA,"América do Sul",NA,NA,"Dicotyledon","42598","auto",NA,NA,NA,NA,NA
"170","2021-02-08 12:45:02-03","UFRGS","ICN","020765","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Santos, SR","2007","06","08","Lima, DA; Schultz, AR; Irgang, BE","s.n.","1972","11","06","Brasil","SC","Araranguá","Morro dos Conventos","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Solo arenoso, baixada.",NA,NA,"América do Sul",NA,NA,"Dicotyledon","19353","auto",NA,NA,NA,NA,NA
"171","2021-02-08 12:45:02-03","UFRGS","ICN","198284","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"Alff, CC; Rabuske, C; Külkamp, J","55","2017","10","21","Brasil","RS","São José dos Ausentes","beira do rio Pelotas","-49.737778","-28.511944","-49.737778","-28.511944","1038","1038",NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"172","2021-02-08 12:45:02-03","UFRGS","ICN","092243","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Fernandes, I",NA,NA,NA,"Fernandes, I; Giacchin, J","907","1991","07","01","Brasil","RS","Bagé","Casa de Pedra","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Arvoreta com 2,20m de altura. Flores brancas.; entre os rochedos.",NA,NA,"América do Sul",NA,NA,"Dicotyledon","74087","auto",NA,NA,NA,NA,NA
"173","2021-02-08 12:45:02-03","UFRGS","ICN","094965","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Santos, SR","2007","06","08","Mentz, LA","s.n.","1984","05","06","Brasil","RS","Bom Jesus","Caraúna-Jaquinona","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"América do Sul",NA,NA,"Dicotyledon","55856","auto",NA,NA,NA,NA,NA
"174","2021-02-08 12:45:02-03","UFRGS","ICN","094966","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Santos, SR","2007","06","08","Mentz, LA","s.n.","1984","05","06","Brasil","RS","Bom Jesus","Fazenda Arvoredo","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"América do Sul",NA,NA,"Dicotyledon","55856","auto",NA,NA,NA,NA,NA
"175","2021-02-08 12:45:02-03","UFRGS","ICN","150841","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Santos, SR","2007","06","08","Mentz, LA","s.n.","1984","05","06","Brasil","RS","Bom Jesus","Fazenda Arvoredo","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"América do Sul",NA,NA,"Dicotyledon","55856","auto",NA,NA,NA,NA,NA
"176","2021-02-08 12:45:02-03","UFRGS","ICN","119652","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Santos, SR","2007","06","08","Rodrigues, RS","865","1998","11","25","Brasil","RS","Cambará do Sul","entrada para Lageado das Margaridas","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Arvoreta ca. 3m alt., em beira de mata com Araucaria; flores verdes.",NA,NA,"América do Sul",NA,NA,"Dicotyledon","30776","auto",NA,NA,NA,NA,NA
"177","2021-02-08 12:45:02-03","UFRGS","ICN","040225","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Bastos, NR","1998","06","16","Fleig, M","889","1978","01","04","Brasil","RS","Cambará do Sul","estrada para Jaquirana","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Em mato.",NA,NA,"América do Sul",NA,NA,"Dicotyledon","30776","auto",NA,NA,NA,NA,NA
"178","2021-02-08 12:45:02-03","UFRGS","ICN","065576","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Bastos, NR","1998","06","16","Miotto, STS","943","1984","05","06","Brasil","RS","Cambará do Sul","Fazenda do Arvoredo","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Flores brancas.",NA,NA,"América do Sul",NA,NA,"Dicotyledon","30776","auto",NA,NA,NA,NA,NA
"179","2021-02-08 12:45:02-03","UFRGS","ICN","118514","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Boldrini, II",NA,NA,NA,"Boldrini, II; et al.","1038","1992","05","15","Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"América do Sul",NA,NA,"Dicotyledon","29946","auto",NA,NA,NA,NA,NA
"180","2021-02-08 12:45:02-03","UFRGS","ICN","047046","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Bastos, NR","1998","06","16","Ferreira, LAB","s.n.","1980","02","23","Brasil","RS","São Francisco de Paula","Passo da Ilha","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"América do Sul",NA,NA,"Dicotyledon","76715","auto",NA,NA,NA,NA,NA
"181","2021-02-08 12:45:02-03","UFRGS","ICN","009128","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Bastos, NR","1998","06","16","Lindeman, JC; Porto, ML","s.n.","1971","11","15","Brasil","SC","Araranguá","zona pantanosa na beira da lagoa na restinga atrás do Morro dos Conventos","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto de 50cm.",NA,NA,"América do Sul",NA,NA,"Dicotyledon","19353","auto",NA,NA,NA,NA,NA
"182","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","86050","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,NA,"s.n.","1972","11",NA,"Brasil","Santa Catarina","Laguna (Araranguá - SC)","Morro dos Conventos",NA,NA,NA,NA,NA,NA,"HAS0086050",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"183","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","86063","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"Mattos, J.","4786-a","1957","01",NA,"Brasil","Rio Grande do Sul","Bom Jesus","perto do Rio Pelotas,","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"HAS0086063","; arbusto ;",NA,NA,NA,NA,NA,"Magnoliophyta","55856","auto",NA,NA,NA,NA,NA
"184","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","86062","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"Mattos, J.","30804","1966","02",NA,"Brasil","Rio Grande do Sul","Canguçu","a 6 km da cidade,","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,"HAS0086062",NA,NA,NA,NA,NA,NA,"Magnoliophyta","68702","auto",NA,NA,NA,NA,NA
"185","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","86059","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"Mattos, J.","19203","1979","01",NA,"Brasil","Rio Grande do Sul","Pinheiro Machado","A 3 km de Pinheiro Machado, rodovia P. Machado - Bagé","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,"HAS0086059",NA,NA,NA,NA,NA,NA,"Magnoliophyta","70026","auto",NA,NA,NA,NA,NA
"186","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","86051","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"Mattos, J.","25559","1983","12",NA,"Brasil","Rio Grande do Sul","Pinheiro Machado","Ca. de 10km de Pinheiro Machado, rodovia para Pelotas","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,"HAS0086051","; Frutos imaturos.",NA,NA,NA,NA,NA,"Magnoliophyta","70026","auto",NA,NA,NA,NA,NA
"187","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","86047","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"Mattos, J.","27118","1983","05",NA,"Brasil","Rio Grande do Sul","Pinheiro Machado","Perto de Pinheiro Machado,","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,"HAS0086047","; arbusto ; Cerca de 1,5 m de altura.",NA,NA,NA,NA,NA,"Magnoliophyta","70026","auto",NA,NA,NA,NA,NA
"188","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","86060","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"Mattos, J.","18642","1978","03",NA,"Brasil","Rio Grande do Sul","Pinheiro Machado","Rodovia para Bagé,","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,"HAS0086060","; arbusto ; Espinhoso.",NA,NA,NA,NA,NA,"Magnoliophyta","70026","auto",NA,NA,NA,NA,NA
"189","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","12211","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"Aguiar, L.","470","1980","06",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro da Polícia,","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HAS0012211","Raro, disperso, espinhoso.",NA,NA,NA,NA,NA,"Magnoliophyta","29946","auto",NA,NA,NA,NA,NA
"190","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","45045","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.","Senna, R. M.",NA,NA,NA,"Senna, R.M.","1061","2005","12",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Campos de Cima da Serra; Passo da Ilha, Parque Estadual do Tainhas.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"HAS0045045","; beira de mata; arbusto;",NA,NA,NA,NA,NA,"Magnoliophyta","76715","auto",NA,NA,NA,NA,NA
"191","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","86061","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"Mattos, J.","13296","1966","02",NA,"Brasil","Santa Catarina","São Joaquim","Invernadinha,","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"HAS0086061","; arbusto ; Ca. de 2,5m. de altura. Flores brancas.",NA,NA,NA,NA,NA,"Magnoliophyta","48290","auto",NA,NA,NA,NA,NA
"192","2020-12-10 11:28:22-03","IBt","SP","392494","S","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Spreng.) Escal.",NA,NA,NA,NA,"Forzza, RC","3383","2004","05","25","Uruguai","Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2015-11-09 14:36:01-02","GH","HU-HERB","GH 00521092","PreservedSpecimen","Plantae","Rhamnaceae","Colletia","paradoxa","Colletia paradoxa","(Sprengel) Escalante",NA,NA,NA,NA,"V. Solis Neffa, G. I. Lavia & G. J. Seijo","139","1994","4","8","Uruguay","Lavalleja",NA,"Ruta 39 a 8 km S del cruce rutae 39 y 13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"139"
