"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","individualCount","occurrenceRemarks","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","barcode","imagecode","month","day","locality","yearIdentified","monthIdentified","dayIdentified","county","verbatimLongitude","verbatimLatitude","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","typeStatus"
"152","2021-03-03 22:00:02-03","FLAS","FLAS","181454","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"[Label footing:] Voucher for NSF grant Chemosystematics and Pollination Biology of Gongora","(E. Morren) Lindl. & Paxton",NA,"Harold Hills","F1231",NA,NA,"Brazil",NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-03 22:00:02-03","FLAS","FLAS","181450","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"[Label footing:] Voucher for NSF grant Chemosystematics and Pollination Biology of Gongora","(E. Morren) Lindl. & Paxton",NA,"Harold G. Hills","86082",NA,NA,"Brazil",NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-04-30 16:07:31-03","UFMT","CNMT","6807","S","Plantae","Angiosperma",NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"Flores não ressupinadas.Flores(masculinas)e(femininas).Tépalas verdes pintageadas de marrom-avermelhado,labelo em formato de concha verde;bordas densamente denticulada;lobofrontal com grande calo transversal de ápice tuncado.Projeto:","(C.Morren) Lindl.","Petini-Benelli, A.","Semedo, T.B.","1387","2015",NA,"Brasil","Mato Grosso",NA,"CNMT006807",NA,"03","14","Fazenda Santa Maria","2015","03","14","Poconé","56°49'12.74W","16°14'23.22S","-56.820206","-16.239783",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-04-30 16:07:31-03","UFMT","CNMT","6765","S","Plantae","Angiosperma",NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"Flores não resupinadas .Flores masculinas.Tépalas cor-de-vinho intenso;labelo trilobado ,vermelho-escuro,com margens denticuladas e apice apiculado.Projeto: Filogenia de Catasetum L.C.Rich. Ex Kunth (Orchidaceae) e monografia do gêner","(C.Morren) Lindl.","Petini-Benelli, A.","Andrade, A.C.","1447","2015",NA,"Brasil","Goiás",NA,"CNMT006765",NA,"06","19","Ex.hort.Alessandro Carvalho de Andrade.","2015","06","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-04-30 16:07:31-03","UFMT","CNMT","6777","S","Plantae","Angiosperma",NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,"Flores não ressupinadas.Flores(masculinas)em solução (SPIRIT ADA002).Tépalas verdespintalgadas marrom.;labelo trilobado verde,margens fimbriadas.Projeto: Filogenia de Catasetum L.C.Rich. Ex Kunth (Orchidaceae) e monografia do gênero p","(C.Morren) Lindl.","Petini-Benelli, A.","Martins, C.R.","2","2014",NA,"Brasil","Rio de Janeiro",NA,"CNMT006777",NA,"12","01",NA,"2014","12","01","Petrópolis",NA,NA,"-43.1786003112793","-22.5049991607666","36524","auto",NA,NA,NA,NA,NA,NA,NA
"157","2019-11-21 10:12:59-03","IBt","SP","25245","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.",NA,"Hoehne, FC","s.n.","1930",NA,"Bolívia",NA,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-21 10:12:58-03","IBt","SP","110039","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Brolio, P","s.n.",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Entre Campinas Verde e Comendador Gomes","1970","06","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-21 10:12:58-03","IBt","SP","110041","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Brolio, P","s.n.",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Entre Cosmorama e Ecatú. Cult. em São Paulo, fl. 23/IV/1965","1970","06","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-21 10:12:58-03","IBt","SP","110043","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Kuhlmann, M","s.n.",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Entre Planalto e Zacarias. Cult. em São Paulo, fl. 8/IV/1965","1970","06","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-21 10:12:58-03","IBt","SP","110044","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.",NA,"Brolio, P","s.n.",NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,"Porto Santana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-21 10:12:58-03","IBt","SP","175161","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Brolio, P","s.n.","1964",NA,"Brasil","Mato Grosso",NA,NA,NA,"07","23","Porto Santana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-21 10:12:58-03","IBt","SP","175176","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Bicalho, HD","s.n.","1967",NA,"Brasil","Paraná",NA,NA,NA,"04","27","Entre Caivá e Querência",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-21 10:12:59-03","IBt","SP","221703","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.",NA,"Kuhlmann, M","s.n.","1961",NA,"Brasil",NA,NA,NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-21 10:12:59-03","IBt","SP","221716","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.",NA,"Kuhlmann, M","s.n.","1961",NA,"Brasil","São Paulo",NA,NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-21 10:12:59-03","IBt","SP","329686","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.",NA,"Brolio, P","s.n.",NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,"Porto Santana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-21 10:12:59-03","IBt","SP","329695","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.",NA,"Brolio, P","s.n.",NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,"Porto Santana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-21 10:12:59-03","IBt","SP","329700","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.",NA,"Brolio, P","s.n.",NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,"Porto Santana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-21 10:12:59-03","IBt","SP","37960","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Mamede, MCH","Schulz, AG","572","1936","Southern America","Argentina",NA,NA,NA,NA,"02",NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-21 10:12:59-03","IBt","SP","69753","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Handro, O","Handro, O","231","1951",NA,"Brasil","São Paulo",NA,NA,NA,"03",NA,"Entre Tietê e Tatuí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-21 10:12:59-03","IBt","SP","28373","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum fissum",NA,NA,"Rchb.f.","Hoehne, FC","Gehrt, A","s.n.","1931",NA,"Brasil","São Paulo",NA,NA,NA,"10","15","Rio Jaguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fissum",NA,NA
"172","2019-11-21 10:12:59-03","IBt","SP","28784","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum fissum",NA,NA,"Rchb.f.","Bicalho, HD","Zoéga, F","s.n.","1932",NA,"Brasil","São Paulo",NA,NA,NA,"02","10",NA,"1963","07","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fissum",NA,NA
"173","2019-11-21 10:12:59-03","IBt","SP","30181","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum fissum",NA,NA,"Rchb.f.","Bicalho, HD","Muus, R","s.n.","1933",NA,"Brasil","São Paulo",NA,NA,NA,"03","02",NA,"1963","07","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fissum",NA,NA
"174","2019-11-21 10:12:59-03","IBt","SP","32307","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum fissum",NA,NA,"Rchb.f.","Bicalho, HD","Figliolini, F","s.n.","1935",NA,"Brasil","São Paulo",NA,NA,NA,"02","21",NA,"1963","07","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fissum",NA,NA
"175","2019-11-21 10:12:59-03","IBt","SP","31537","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum inconstans",NA,NA,"(Hoehne) Mansf.","Hoehne, FC","Figliolini, F","s.n.","1935",NA,"Brasil","São Paulo",NA,NA,NA,"02","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconstans",NA,NA
"176","2019-11-21 10:12:59-03","IBt","SP","200225","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Barros, F","Freire, EMDL","s.n.",NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,"Margens do Rio Paraguai, próximo a Ilha Taiamã","1984","05",NA,"Cáceres",NA,NA,"-57.6789016723633","-16.0706005096436","172193","auto",NA,NA,NA,NA,NA,NA,NA
"177","2019-11-21 10:12:59-03","IBt","SP","270027","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Barros, F; Chaparro, MAC","Chaparro, MAC; Cardoso, WNA; Bortolotto, JM; Damasceno Jr, GA","s.n.","1994",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"05","06","Na base do Morro localizado ás margens da Baía -Negra","1994","08",NA,"Ladário",NA,NA,"-57.6016998291016","-19.0046997070312","23141","auto",NA,NA,NA,NA,NA,NA,NA
"178","2019-11-21 10:12:59-03","IBt","SP","329699","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.",NA,"Brolio, P","s.n.",NA,NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,"6 km da Aparecida do Tabuado e Paranaiba",NA,NA,NA,"Paranaíba",NA,NA,"-51.1907997131348","-19.6772003173828","84424","auto",NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:12:59-03","IBt","SP","329697","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.",NA,"Brolio, P","s.n.",NA,NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,"6 km de Aparecida do Tabuado e Paranaiba",NA,NA,NA,"Paranaíba",NA,NA,"-51.1907997131348","-19.6772003173828","84424","auto",NA,NA,NA,NA,NA,NA,NA
"180","2019-11-21 10:12:58-03","IBt","SP","175162","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Brolio, P","s.n.","1964",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"07","23","A 6 km de Aparecida do Tabuado e Paranaiba",NA,NA,NA,"Paranaíba",NA,NA,"-51.1907997131348","-19.6772003173828","84424","auto",NA,NA,NA,NA,NA,NA,NA
"181","2019-11-21 10:12:59-03","IBt","SP","221793","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Brolio, P","s.n.","1964",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"07","23","A 6 km de Aparecida do Tabuado e Parnaíba",NA,NA,NA,"Paranaíba",NA,NA,"-51.1907997131348","-19.6772003173828","84424","auto",NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 10:12:58-03","IBt","SP","117664","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Brolio, P","s.n.",NA,NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,"Aparecida do Tabuado","1972","07","13","Paranaíba",NA,NA,"-51.1907997131348","-19.6772003173828","84424","auto",NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 10:12:58-03","IBt","SP","110035","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.",NA,"Brolio, P","s.n.",NA,NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,"Entre Aparecida do Tabuado e Paranaiba",NA,NA,NA,"Paranaíba",NA,NA,"-51.1907997131348","-19.6772003173828","84424","auto",NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:12:59-03","IBt","SP","237313","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Barros, F","Cruz, MAV","34","1981",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"04","13",NA,"1981","04",NA,"Três Lagoas",NA,NA,"-51.6782989501953","-20.7511005401611","150618","auto",NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 10:12:58-03","IBt","SP","110040","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.",NA,"Correa Gomes Jr, J","s.n.",NA,NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,"Fazenda Beija Flor",NA,NA,NA,"Três Lagoas",NA,NA,"-51.6782989501953","-20.7511005401611","150618","auto",NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 10:12:59-03","IBt","SP","329687","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.",NA,"Correa Gomes Jr, J","s.n.",NA,NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,"Fazenda Beija Flor",NA,NA,NA,"Três Lagoas",NA,NA,"-51.6782989501953","-20.7511005401611","150618","auto",NA,NA,NA,NA,NA,NA,NA
"187","2019-11-21 10:12:59-03","IBt","SP","329698","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.",NA,"Correa Gomes Jr, J","s.n.","1965",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"04","26","Fazenda Beija-Flor",NA,NA,NA,"Três Lagoas",NA,NA,"-51.6782989501953","-20.7511005401611","150618","auto",NA,NA,NA,NA,NA,NA,NA
"188","2019-11-21 10:12:59-03","IBt","SP","329703","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.",NA,"Brolio, P","s.n.",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Comendador Gomes",NA,NA,"-49.0806007385254","-19.698299407959","33550","auto",NA,NA,NA,NA,NA,NA,NA
"189","2019-11-21 10:12:58-03","IBt","SP","117665","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Brolio, P","s.n.",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"1972","07","13","Comendador Gomes",NA,NA,"-49.0806007385254","-19.698299407959","33550","auto",NA,NA,NA,NA,NA,NA,NA
"190","2019-11-21 10:12:58-03","IBt","SP","117658","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Brolio, P","s.n.",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"1982","07","13","Comendador Gomes",NA,NA,"-49.0806007385254","-19.698299407959","33550","auto",NA,NA,NA,NA,NA,NA,NA
"191","2019-11-21 10:12:58-03","IBt","SP","110038","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Brolio, P","s.n.",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Comendador Gomes",NA,NA,"-49.0806007385254","-19.698299407959","33550","auto",NA,NA,NA,NA,NA,NA,NA
"192","2019-11-21 10:12:59-03","IBt","SP","330896","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Barros, F","Brolio, P","s.n.","1964",NA,"Brasil","Minas Gerais",NA,NA,NA,"07","28","Fazenda São Mateus","1996","04",NA,"Comendador Gomes",NA,NA,"-49.0806007385254","-19.698299407959","33550","auto",NA,NA,NA,NA,NA,NA,NA
"193","2019-11-21 10:12:58-03","IBt","SP","110029","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Brolio, P","s.n.",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Fazenda Monte Alto","1970","06","18","Iturama",NA,NA,"-50.1955986022949","-19.728099822998","52356","auto",NA,NA,NA,NA,NA,NA,NA
"194","2019-11-21 10:12:58-03","IBt","SP","174978","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Brolio, P","s.n.","1964",NA,"Brasil","Minas Gerais",NA,NA,NA,"07","24","Fazenda Monte Alto",NA,NA,NA,"Iturama",NA,NA,"-50.1955986022949","-19.728099822998","52356","auto",NA,NA,NA,NA,NA,NA,NA
"195","2019-11-21 10:12:59-03","IBt","SP","27145","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Mamede, MCH","Decker, O","s.n.","1934",NA,"Brasil","Minas Gerais",NA,NA,NA,"03","07","Jaguará","2011","03",NA,"Pará de Minas",NA,NA,"-44.6082992553711","-19.8603000640869","21843","auto",NA,NA,NA,NA,NA,NA,NA
"196","2019-11-21 10:12:58-03","IBt","SP","109787","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Figueiredo, JG","s.n.","1962",NA,"Brasil","Paraná",NA,NA,NA,"11","21",NA,"1970","03","17","Carlópolis",NA,NA,"-49.7207984924316","-23.4249992370605","17441","auto",NA,NA,NA,NA,NA,NA,NA
"197","2019-11-21 10:12:59-03","IBt","SP","175181","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Bicalho, HD","s.n.","1967",NA,"Brasil","Paraná",NA,NA,NA,"04","29","Parque Nacional de Sete Quedas",NA,NA,NA,"Guaíra",NA,NA,"-54.2557983398438","-24.0799999237061","33984","auto",NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 10:12:58-03","IBt","SP","175180","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Bicalho, HD","s.n.","1968",NA,"Brasil","Paraná",NA,NA,NA,"01","29","Parque Nacional de Sete Quedas",NA,NA,NA,"Guaíra",NA,NA,"-54.2557983398438","-24.0799999237061","33984","auto",NA,NA,NA,NA,NA,NA,NA
"199","2019-11-21 10:12:58-03","IBt","SP","175179","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Bicalho, HD","s.n.","1967",NA,"Brasil","Paraná",NA,NA,NA,"04","29","Parque Nacional de Sete Quedas",NA,NA,NA,"Guaíra",NA,NA,"-54.2557983398438","-24.0799999237061","33984","auto",NA,NA,NA,NA,NA,NA,NA
"200","2019-11-21 10:12:58-03","IBt","SP","175177","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Bicalho, HD","s.n.","1967",NA,"Brasil","Paraná",NA,NA,NA,"05","29","Parque Nacional de Sete Quedas",NA,NA,NA,"Guaíra",NA,NA,"-54.2557983398438","-24.0799999237061","33984","auto",NA,NA,NA,NA,NA,NA,NA
"201","2019-11-21 10:12:58-03","IBt","SP","175175","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Bicalho, HD","s.n.","1967",NA,"Brasil","Paraná",NA,NA,NA,"04","29","Parque Nacional de Sete Quedas",NA,NA,NA,"Guaíra",NA,NA,"-54.2557983398438","-24.0799999237061","33984","auto",NA,NA,NA,NA,NA,NA,NA
"202","2019-11-21 10:12:59-03","IBt","SP","221815","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Bicalho, HD","s.n.",NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,"Próximo a Icaraima",NA,NA,NA,"Icaraíma",NA,NA,"-53.613899230957","-23.3955993652344","21289","auto",NA,NA,NA,NA,NA,NA,NA
"203","2019-11-21 10:12:58-03","IBt","SP","109788","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Bicalho, HD; Kuhlmann, M","41",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Fazenda Barreiro Rico. Cult. em São Paulo, fl. 27/I/1965","1970","03","17","Anhembi",NA,NA,"-48.1199989318848","-22.7800006866455","25656","auto",NA,NA,NA,NA,NA,NA,NA
"204","2019-11-21 10:12:58-03","IBt","SP","175157","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Bicalho, HD; Kuhlmann, M","s.n.","1963",NA,"Brasil","São Paulo",NA,NA,NA,"08","17","Fazenda Barreiro Rico. Cult. em São Paulo, fl. 28/XI/1967",NA,NA,NA,"Anhembi",NA,NA,"-48.1199989318848","-22.7800006866455","25656","auto",NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 10:12:59-03","IBt","SP","316420","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum fissum",NA,NA,"Rchb.f.","Amaral Jr, A","Amaral Jr, A","1274","1972",NA,"Brasil","São Paulo",NA,NA,NA,"12","08","Margem direita do rio Capivara","1973","01","31","Botucatu",NA,NA,"-48.439998626709","-22.8799991607666","40412","auto",NA,NA,NA,NA,"fissum",NA,NA
"206","2019-11-21 10:12:58-03","IBt","SP","109782","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Nascimento, LC; Pereira, MA","s.n.","1963",NA,"Brasil","São Paulo",NA,NA,NA,"07",NA,"fazenda Boa Vista a 10 km da cidade. Cult. em São paulo, fl. 19/I/1965","1970","03","17","Brotas",NA,NA,"-48.1199989318848","-22.2800006866455","26585","auto",NA,NA,NA,NA,NA,NA,NA
"207","2019-11-21 10:12:58-03","IBt","SP","175156","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Brolio, P","s.n.",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Fazenda Boa Vista, a 10 km da cidade. Cultiv. em São Paulo, fl. 29/I/1968",NA,NA,NA,"Brotas",NA,NA,"-48.1199989318848","-22.2800006866455","26585","auto",NA,NA,NA,NA,NA,NA,NA
"208","2019-11-21 10:12:58-03","IBt","SP","175155","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Bicalho, HD","s.n.",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Fazenda Boa Vista. Cult. em São Paulo, fl. 19/XII/1967",NA,NA,NA,"Brotas",NA,NA,"-48.1199989318848","-22.2800006866455","26585","auto",NA,NA,NA,NA,NA,NA,NA
"209","2019-11-21 10:12:58-03","IBt","SP","110037","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Pereira, MA; Nascimento, LC","s.n.",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"fazenda Boa Vista, mata ciliar do rio Jacaré. Cult. em São Paulo, fl. 8/III/1965","1970","06","18","Brotas",NA,NA,"-48.1199989318848","-22.2800006866455","26585","auto",NA,NA,NA,NA,NA,NA,NA
