"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"139","2020-05-08 11:12:37-03","UEFS","HUEFS","238733","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","H.C.de Lima","Lima, H.C.de","8553","2017","09","28",NA,"Brasil","Bahia","Tanquinho, estrada para Cachoeira do Mosquito, Fazenda Santo Antonio, próximo a sede.",NA,"Floresta estacional degradada.","HUEFS0238733",NA,"Lençóis","-41.363333","-12.423333","400","400","41W21'48''","12S25'24''","2017","09",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"140","2020-05-08 11:12:37-03","UEFS","HUEFS","238746","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","H.C.de Lima","Lima, H.C.de","8551","2017","09","28",NA,"Brasil","Bahia","Serrano, próximo ao Salão das Areias Coloridas.",NA,"Campo rupestre com capões de mata em grota.","HUEFS0238746",NA,"Lençóis","-41.399167","-12.563333","443","443","41W23'57''","12S33'48''","2017","09",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"141","2020-05-08 11:12:37-03","UEFS","HUEFS","238927","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"Cardoso, D.","3540","2015","01","12",NA,"Brasil","Bahia","Serra da Jibóia. Reserva do Projeto GAMBA.",NA,NA,"HUEFS0238927",NA,"Elísio Medrado","-39.475556","-12.864167",NA,NA,"39W28'32''","12S51'51''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"142","2020-05-08 11:12:37-03","UEFS","HUEFS","239185","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"Cardoso, D.","3828","2015","10","19",NA,"Brasil","Bahia","Parque Estadual Sete Passagens, área de pastagem do lado esquerdo logo na portaria de entrada do parque.",NA,NA,"HUEFS0239185",NA,"Miguel Calmon","-40.547222","-11.399722","822","822","40W32'50''","11S23'59''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"143","2020-05-08 11:12:37-03","UEFS","HUEFS","239356","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"Cardoso, D.","4201","2017","10","02",NA,"Brasil","Bahia","BA-142, sentido Mucugê-Andaraí, logo depois do portal da entrada da cidade de Andaraí.",NA,NA,"HUEFS0239356",NA,"Andaraí","-41.328889","-12.787778","482","482","41W19'44''","12S47'16''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"144","2020-05-08 11:12:37-03","UEFS","HUEFS","243233","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","M.F.Santos","Santos, M.F.","494","2007","12","15",NA,"Brasil","Minas Gerais","Santana do Rio Preto (Cabeça de Boi). APA do Parque do Parque Nacional da Serra do Cipó. Terras de José Agostinho, na mata.",NA,NA,"HUEFS0243233",NA,"Itambé do Mato Dentro","-43.401944","-19.396389",NA,NA,"43W24'7''","19S23'47''","2008",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"145","2020-05-08 11:12:37-03","UEFS","HUEFS","244121","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","B.Melchor-Castro","Lozano, E.D.","3912","2017","10","12",NA,"Brasil","Bahia","Área de Restauração Natural da Fibria.",NA,"Floresta estacional semidecidual.","HUEFS0244121",NA,"Caravelas","-39.763333","-17.7025",NA,NA,"39W45'48''","17S42'9''","2017",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"146","2020-05-08 11:12:37-03","UEFS","HUEFS","244484","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"Melchor-Castro, B.","683","2017","08","06",NA,"Brasil","Bahia","Poço Halley",NA,"Mata ciliar em campo rupestre","HUEFS0244484",NA,"Lençóis","-41.4","-12.55","490","490","41W24'","12S33'",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"147","2020-05-08 11:12:37-03","UEFS","HUEFS","244538","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"Melchor-Castro, B.","740","2018","02","27",NA,"Brasil","Espírito Santo","Reserva do Vale",NA,NA,"HUEFS0244538",NA,NA,"-39.964167","-19.2275",NA,NA,"39W57'51''","19S13'39''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"148","2020-05-08 11:12:37-03","UEFS","HUEFS","245627","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"Lima. H.C.de","8581","2017","11","27",NA,"Brasil","Rio de Janeiro","Reserva Biológica União. Rocha Leão, próximo ao portão de entrada da Rebio. União, BR-101, Km 185.",NA,"Mata de terras baixas degradadas","HUEFS0245627",NA,"Rio das Ostras","-42.033611","-22.431944","40","40","42W2'1''","22S25'55''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"149","2020-05-08 11:12:37-03","UEFS","HUEFS","248731","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"Cardoso, D.","3813","2015","09","25",NA,"Brasil","Bahia","Parque Estadual Sete Passagens, área de pastagem do lado esquerdo, logo na portaria de entrada do parque.",NA,"Floresta estacional semidecidual.","HUEFS0248731",NA,"Miguel Calmon","-40.547222","-11.399722","822","822","40W32'50''","11S23'59''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"150","2020-05-08 11:12:37-03","UEFS","HUEFS","252640","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"Nogueira, P.E.","235","1991","03","25",NA,"Brasil","Bahia","Barragem de Mirorós",NA,"Caatinga baixa com escrube","HUEFS0252640",NA,"Ibipeba","-42.4","-11.5",NA,NA,"42W24'","11S30'",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"151","2020-05-08 11:12:37-03","UEFS","HUEFS","244514","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"Melchor-Castro, B.","713","2017","10","04",NA,"Brasil","Bahia","Trilha do Serrano",NA,NA,"HUEFS0244514",NA,"Lençóis","-41.399167","-51.256389","479","479","41W23'57''","51S15'23''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"152","2020-05-08 11:12:37-03","UEFS","HUEFS","244515","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"Melchor-Castro, B.","714","2017","10","04",NA,"Brasil","Bahia","Trilha do Serrano",NA,NA,"HUEFS0244515",NA,"Lençóis","-41.399167","-51.256389","513","513","41W23'57''","51S15'23''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"153","2020-05-08 11:12:37-03","UEFS","HUEFS","203874","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","B.Melchor-Castro","Thomaz, L.D.","1006","1993","07","22",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia.",NA,"Mata Atlântica de encosta.","HUEFS0203874",NA,"Santa Teresa","-40.6002998352051","-19.9356002807617","650","800",NA,NA,"2018","10","23813","auto",NA,"Rosanae",NA,NA,NA,NA
"154","2020-05-08 11:12:37-03","UEFS","HUEFS","46325","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","B.Melchor-Castro","Ribeiro-Filho, A.A.","84","1999","10","27",NA,"Brasil","Bahia","Parque Municipal da Chapada Diamantina.",NA,NA,"HUEFS0046325",NA,"Lençóis","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,"2018","10","47385","auto",NA,"Rosanae",NA,NA,NA,NA
"155","2020-05-08 11:12:37-03","UEFS","HUEFS","233960","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","B.Melchor-Castro","Flores, T.B.","951","2010","10","26",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Aceiro Aracruz-João Pedro.",NA,"Mata de tabuleiro.","HUEFS0233960",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"2018","10","48094","auto",NA,"Rosanae",NA,NA,NA,NA
"156","2020-05-08 11:12:37-03","UEFS","HUEFS","229533","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","B.Melchor-Castro","Flores, T.B.","951","2010","10","26",NA,"Brasil","Espírito Santo","Reseva Natural Vale. Estrada Aceiro Aracruz-João Pedro.",NA,"Mata de tabuleiro.","HUEFS0229533",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"2018","10","48094","auto",NA,"Rosanae",NA,NA,NA,NA
"157","2020-05-08 11:12:37-03","UEFS","HUEFS","130942","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","B.Melchor-Castro","Cardoso, D.","2192","2007","11","02",NA,"Brasil","Rio de Janeiro","Vista Chinesa.",NA,"Fragmento de floresta semi-decídua.","HUEFS0130942",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"2018","10","57442","auto",NA,"Rosanae",NA,NA,NA,NA
"158","2020-05-08 11:12:37-03","UEFS","HUEFS","233971","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","B.Melchor-Castro","Victorio","RB112784","1930","07","31",NA,"Brasil","Rio de Janeiro","Vista Chineza.",NA,"Mata.","HUEFS0233971",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"2018","10","57442","auto",NA,"Rosanae",NA,NA,NA,NA
"159","2020-05-08 11:12:37-03","UEFS","HUEFS","233955","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Hymenolobium","janeirense","var.","Hymenolobium janeirense var.","Kuhlm.","B.Melchor-Castro","Kuhlmann, J.G.","RB41495","1939","10","31",NA,"Brasil","Rio de Janeiro","Vista Cinesa.",NA,NA,"HUEFS0233955",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"2018","10","57442","auto",NA,"Rosanae",NA,NA,NA,NA
"160","2019-09-04 18:39:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense",NA,NA,"Kuhlmann & A. Ducke",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA
"161","2018-03-20 10:45:40-03","F","FMNH-SEEDPLANTS","V0449659F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense",NA,NA,"Y. Mexía","5387","1930","12","9","South America","Brazil",NA,NA,NA,NA,"V0449659F","V0449659F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"162","2020-04-29 16:29:50-03","UFVJM","HDJF","4711","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Pinheiro, AC","Soares, CCC; Gomes, RR; Rabelo, LC; Pereira, TKR","92","2016","05","14","Southern America","Brasil","Minas Gerais","Área perticular da empresa Anglo American, Extensão Sul da Cava Step 2.",NA,NA,"HDJF004711","HDJF004711_01","Conceição do Mato Dentro","-43.423611","-18.909722","774","774","-43.423611","-18.909722","2016","11",NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-01-25 15:40:50-02","IAC","IAC","21284","S","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","H.F. Leitão Filho","H.F. Leitão Filho","1106","1970","10","27",NA,"Brasil","São Paulo",NA,NA,"Nome popular:garacuí",NA,NA,"Pariquera-Açu","-47.8811","-24.715",NA,NA,"-47.8811","-24.7150","1970","11",NA,NA,"20",NA,NA,NA,NA,NA
"164","2019-01-25 15:40:50-02","IAC","IAC","35477","S","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","N.M. Ivanauskas","N.M. Ivanauskas","355","1995","09","13",NA,"Brasil","São Paulo","IAC, Estação Experimental",NA,"cordenadas originais: 24°36#?#30S, 47°53#?#06W",NA,NA,"Pariquera-Açu","-47.885","-24.608333",NA,NA,"-47.885000","-24.608333","1995","10",NA,NA,"24",NA,NA,NA,NA,NA
"165","2019-01-25 15:40:50-02","IAC","IAC","35510","S","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","N.M. Ivanauskas","N.M. Ivanauskas","445","1995","09","29",NA,"Brasil","São Paulo","IAC, Estação Experimental",NA,"coordenadas originais: 24°36#?#30S, 47°53#?#06W",NA,NA,"Pariquera-Açu","-47.885","-24.608333",NA,NA,"-47.885000","-24.608333","1995","10",NA,NA,"24",NA,NA,NA,NA,NA
"166","2020-08-11 15:55:39-03","CEPLAC","CEPEC","146634","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense",NA,"G. B. da Silva","H. F. Leitão Filho","323","1968","01","31",NA,"Brasil","São Paulo","Parique-Açú. Estação Experimental. Obs.: nativa na mata.",NA,"<ll>dwc_commonname:</ll> Garacuí",NA,NA,"pariquera-açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"167","2020-07-23 12:07:37-03","CEPLAC","CEPEC","135779","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense",NA,"Sem Informação","Carvalho, G. M.",NA,NA,NA,NA,NA,"Brasil","Bahia","RPPN Estação Veracel",NA,"Indivíduo P16-16",NA,NA,"PORTO SEGURO","-39.133333","-16.333333","100","100","39W8'0","16S20'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-07-23 12:07:37-03","CEPLAC","CEPEC","128434","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense",NA,"Sem Informação","D. Rocha","1182","2010","05","18",NA,"Brasil","Bahia","RPPN Serra Bonita, área da fitossociologia.",NA,"Coleta testemunho do inventário na RPPN Serra Bonita (Rocha & Amorim 2011). Indivíduo nº P14-28",NA,NA,"CAMACAN","-39.566111","-15.395833","500","500","39W33'58","15S23'45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-07-23 12:07:37-03","CEPLAC","CEPEC","87963","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense",NA,"H. C. Lima","J G. Jardim","3163","2000","04","04",NA,"Brasil","Bahia","Rod. Itambé/Encruzilhada, ntrada para Fazenda de café. 22,3Km. Região do Tomba.",NA,NA,NA,NA,"RIBEIRÃO DO LARGO","-49.751111","-15.328333",NA,NA,"49W45'4","15S19'42",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2009"
"170","2020-07-23 12:07:37-03","CEPLAC","CEPEC","61999","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense",NA,"B. B. Klitgaard","B. B. Klitgaard","63","1986","02","02",NA,"Brasil","Bahia","BR-415 Itambe/Conquista.",NA,NA,NA,NA,"VITÓRIA DA CONQUISTA","-40.8394012451172","-14.8661003112793",NA,NA,NA,NA,NA,NA,"70493","auto",NA,NA,NA,NA,NA,"30/12/1994"
"171","2020-07-23 12:07:37-03","CEPLAC","CEPEC","51181","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense",NA,"H. C. de Lima","S. C. de Sant'Ana","25","1991","08","29",NA,"Brasil","Bahia","Reserva Estadual da cidade. Ca. 40Km ao W de Teolândia, próx. Ao povoado de Cocão.",NA,"<ll>dwc_commonname:</ll> Araroba",NA,NA,"WENCESLAU GUIMARÃES","-39.4794006347656","-13.686900138855",NA,NA,NA,NA,NA,NA,"37469","auto",NA,NA,NA,NA,NA,"30/08/2001"
"172","2020-07-23 12:07:37-03","CEPLAC","CEPEC","30084","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense","stipulatum","Hymenolobium janeirense stipulatum",NA,"G. P. Lewis","G. P. Lewis","865","1981","12","19",NA,"Brasil","Bahia","5-6Km ao N Lencois, BR-242.",NA,NA,NA,NA,"LENÇÓIS","-41.366667","-12.516667",NA,NA,"41W22'0","12S31'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1983"
"173","2020-07-23 12:07:37-03","CEPLAC","CEPEC","30084","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense","stipulatum","Hymenolobium janeirense stipulatum",NA,"G. P. Lewis","G. P. Lewis","865","1981","12","19",NA,"Brasil","Bahia","5-6Km ao N Lencois, BR-242.",NA,NA,NA,NA,"LENÇÓIS","-41.366667","-12.516667",NA,NA,"41W22'0","12S31'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1983"
"174","2019-11-13 16:04:43-03","UNISANTA","HUSC","8119","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","P. Sampaio","A. Santos; F. Santos","34","2012","05","17",NA,"Brasil","São Paulo","Serra do Guararu, condomínio Iporanga, Área C, parcela 21.",NA,"Árvore com 16 metros de altura, material estéril, com nº de placa 1192.; Floresta ombrofila densa",NA,NA,"Guarujá","-46.25","-23.9899997711182",NA,NA,NA,NA,"2012","05","18989","auto",NA,NA,NA,NA,NA,NA
"175","2020-11-12 16:59:28-03","UEL","FUEL","28572","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Melchor-Castro, B","Ivanauskas, NM","445","1995","09","29",NA,"Brasil","São Paulo","Estação Experimental do IAC., 24o36#?#30S e 47o 53#?#06W",NA,NA,"FUEL018268",NA,"Pariquera-Açu","-47.885","-24.608333",NA,NA,"-47.885","-24.608333","2018","10",NA,NA,"28",NA,NA,NA,NA,NA
"176","2020-07-29 09:04:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Castro, BM","Heringer, EP","14010","1974","09","20","Southern America","Brasil","Minas Gerais","Parque Estadual do Rio Doce",NA,"Flores claras com listras roxas.; Árvore.",NA,NA,"Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"2019","07","28215","auto",NA,NA,NA,NA,NA,NA
"177","2020-07-29 09:04:34-03","UnB","UB","142011","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Castro, BM","Heringer, EP","14010","1974","09","20","Southern America","Brasil","Minas Gerais","Parque Estadual do Rio Doce",NA,"Flores claras com listras roxas.; Árvore.",NA,NA,"Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"2019","07","28215","auto",NA,NA,NA,NA,NA,NA
"178","2020-07-29 09:04:34-03","UnB","UB","142007","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Castro, BM","Heringer, EP; Eiten, G","15087","1975","09","18","Southern America","Brasil","Minas Gerais","Parque Estadual do Rio Doce",NA,"Ínclined tree 4m.Petals light pink, standard same with purple median stripe; Very deep light tan sandy clay. On peninsula at Lake Helvécio near Casa de Tábua guest house",NA,NA,"Marliéria","-42.6","-19.766667","400","400","-42.6","-19.766667","2019","07",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-07-29 09:04:34-03","UnB","UB","142009","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Castro, BM","Heringer, EP; Eiten, G","15000","1975","09",NA,"Southern America","Brasil","Minas Gerais","Parque Estadual do Rio Doce.On peninsula at Lake Helvécio. On steep slop between guest hotel & lake.",NA,"Secondary forest 5-8 (-10)m tall; ndergrowth forest 5-8 (-10)m tall; undergrowth mostly tall Scleria clumps. (This forest regrown from virgin forest burned 10 years previosly); Tree 25m tall; Remnant of original forest. Native evergreen broadleaf for",NA,NA,"Marliéria","-42.6","-19.766667",NA,NA,"-42.6","-19.766667","2019","07",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-07-29 09:04:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Castro, BM","Heringer, EP; Eiten, G","15087","1975","09","18","Southern America","Brasil","Minas Gerais","Parque Estadual do Rio Doce",NA,"Ínclined tree 4m.Petals light pink, standard same with purple median stripe; Very deep light tan sandy clay. On peninsula at Lake Helvécio near Casa de Tábua guest house",NA,NA,"Marliéria","-42.6","-19.766667","400","400","-42.6","-19.766667","2019","07",NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-01-31 10:38:17-03","IFAM","EAFM","11675","PreservedSpecimen","Plantae",NA,NA,"Fabaceae-Faboideae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Miranda, T.","Miranda, T.","310","2005","04","14",NA,"Brasil","São Paulo","Ilha do Cardoso - Pereirinha",NA,NA,NA,NA,"Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"2005","04","37574","auto","14",NA,NA,NA,NA,NA
"182","2021-03-04 15:43:14-03","IF","SPSF","25869","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense",NA,NA,"M.R.F.Melo","1039","1994","11","21","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de planicie&nf;;",NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"55628","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"183","2020-04-27 14:50:42-03","UFVJM","HDJFW","5","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Pinheiro, AC","Soares, CCC; Gomes, RR; Rabelo, LC; Pereira, TKR","92","2016","05","14",NA,"Brasil","Minas Gerais","Área perticular da empresa Anglo American, Extensão Sul da Cava Step 2.",NA,"Tronco retilínio , base cilindrica, súber de tonalidade acinzentada com manchas esbranquiçadas. CAP de 60 cm.; Floresta Estacional Semidecidual","HDJFW000005",NA,"Conceição do Mato Dentro","-43.423611","-18.909722","774","774","-43.423611","-18.909722","2016","11",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:05:44-03","IBt","SP","244695","S","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.","Pinto, RP","Sugiyama, M","843","1990","04","09",NA,"Brasil","São Paulo","Parque Estadual da Ilha do Cardoso, Restinga do Pereirinha",NA,NA,NA,NA,"Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"2013","11","37574","auto",NA,NA,NA,NA,NA,NA
"185","2019-11-21 10:05:44-03","IBt","SP","275139","S","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense",NA,"Hymenolobium janeirense","Kuhlm.",NA,"Melo, MMRF; Cordeiro, I; Jardim, JG; Barros, M","1039","1994","11","21",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Mata de planície, às margens do Rio Verde, próximo ao alojamento",NA,"Árvore ca. 15m alt., cálice verde acastanhados, frutos imaturos verdes","SP027025","SP027025","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"186","2019-11-21 10:05:44-03","IBt","SP","153078","S","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense","janeirense","Hymenolobium janeirense janeirense","Kuhlm.","Lima, HC","Gibbs, PE; et al.","6636","1977","09","28",NA,"Brasil","São Paulo","Rodovia São Miguel Arcanjo a Sete Barras",NA,NA,NA,NA,"São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"1984",NA,"27904","auto",NA,NA,NA,NA,NA,NA
"187","2019-11-21 10:05:44-03","IBt","SP","49492","S","Plantae",NA,NA,"Fabaceae","Hymenolobium","janeirense","janeirense","Hymenolobium janeirense janeirense","Kuhlm.","Lima, HC","Hoehne, FC; Kuhlmann, M","1063","1943","11","13",NA,"Brasil","São Paulo","Prainha",NA,NA,"SP027024","SP027024","São Vicente","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,"1984",NA,"25482","auto",NA,NA,NA,NA,NA,NA
