"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"345","2020-11-04 11:05:13-03","ESALQ","ESA","113478","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Boschetti, L.B.","2006","07","08",NA,"Brasil",NA,NA,NA,"ESA113478","Magnoliophyta",NA,"Planch.","371.0","Goiás","Pirenópolis",NA,"-48.9592018127441","-15.852499961853",NA,NA,"Toledo, C.A.P.",NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-11-04 11:05:13-03","ESALQ","ESA","77054","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Árbocz, G.F. et al.","1997","01","01",NA,"Brasil",NA,NA,NA,"ESA077054","Magnoliophyta",NA,"Planch.","4759.0","Mato Grosso","Cocalinho",NA,"-50.9958000183105","-14.3971996307373","ESA077054",NA,"Toledo, C.A.P.",NA,NA,"293587","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-11-04 11:05:13-03","ESALQ","ESA","77056","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Árbocz, G.F. et al.","1997","01","01",NA,"Brasil",NA,NA,NA,"ESA077056","Magnoliophyta",NA,"Planch.","4754.0","Mato Grosso","Cocalinho",NA,"-50.9958000183105","-14.3971996307373","ESA077056",NA,"Toledo, C.A.P.",NA,NA,"293587","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-11-04 11:05:13-03","ESALQ","ESA","49834","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Viana, R.H.O.","1998","07","23",NA,"Brasil",NA,NA,NA,"ESA049834","Magnoliophyta",NA,"Planch.","20.0","Mato Grosso","Nova Xavantina",NA,"-52.353099822998","-14.6732997894287","ESA049834",NA,"Ivanauskas, N.M.",NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-11-04 11:05:13-03","ESALQ","ESA","25712","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Sakuragui, C.M. et al.","1994","03","22",NA,"Brasil",NA,NA,NA,"ESA025712","Magnoliophyta",NA,"Planch.",NA,"Minas Gerais","Francisco Dumont",NA,"-44.2341995239258","-17.3150005340576","ESA025712",NA,"Toledo, C.A.P.",NA,NA,"45152","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-11-04 11:05:13-03","ESALQ","ESA","70878","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Farah, F.T. et al.","1998","12","14",NA,"Brasil",NA,NA,NA,"ESA070878","Magnoliophyta",NA,"Planch.","708.0","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631","ESA070878_1 ESA070878_2",NA,"Toledo, C.A.P.",NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-11-04 11:05:13-03","ESALQ","ESA","79351","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Romão, G.O. ; Chaddad Jr., J.","2002","03","21",NA,"Brasil",NA,NA,NA,"ESA079351","Magnoliophyta",NA,"Planch.","832.0","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25","ESA079351",NA,"Romão, G.O.",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-11-04 11:05:13-03","ESALQ","ESA","67053","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C. et al.","2000","07","22",NA,"Brasil",NA,NA,NA,"ESA067053","Magnoliophyta",NA,"Planch.","24511.0","Tocantins","Almas",NA,"-47.1702995300293","-11.5735998153687","ESA067053",NA,"Toledo, C.A.P.",NA,NA,"70348","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-11-04 11:05:13-03","ESALQ","ESA","78931","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Oliveira, J.E.","1940","10","16",NA,"Brasil",NA,NA,NA,"ESA078931","Magnoliophyta",NA,"Planch.","199.0",NA,"Arcos","Água Limpa - Calciolândia","-45.5393981933594","-20.2819004058838","ESA078931",NA,"Mello Barreto",NA,NA,"25000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-11-04 11:05:13-03","ESALQ","ESA","25932","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C.; Souza, J.P.; Sanches, I.D.; Mazine, F.F.; Isaac,M.S.; Zandoval, J.A.","1995","11","10",NA,"Brasil",NA,NA,"Arbusto, até 1,5 m alt.; pétalas alvas; frutos avermelhados.","ESA025932","Magnoliophyta",NA,"Planch.","9342.0","São Paulo","São Carlos","Estrada entre Itirapina e a Represa do Lobo. Próximo ao pedágio municipal. Cerrado.","-47.8899993896484","-22.0100002288818","ESA025932",NA,"M.M.M.Chaves",NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-11-04 11:05:13-03","ESALQ","ESA","61711","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Tameirão Neto, E.","1996","09","25",NA,"Brasil",NA,NA,NA,"ESA061711","Magnoliophyta",NA,NA,"2092.0","Minas Gerais","Nova Ponte",NA,"-47.6747016906738","-19.1525001525879","ESA061711",NA,NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-11-04 11:05:13-03","ESALQ","ESA","43108","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","1997","10","07",NA,"Brasil",NA,NA,"Arbusto, ca. 2m alt.; botões verdes.","ESA043108","Magnoliophyta",NA,"Planch.","20289.0","Mato Grosso","Rosário Oeste","ca. 29km de Marzagão em direção a Planalto da Serra. Savana arborizada (cerrado) sobre solo pedregoso","-55.45",NA,"ESA043108",NA,"Souza, V.C.",NA,NA,NA,NA,"-55.45","-14,683,333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-11-04 11:05:13-03","ESALQ","ESA","33045","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Campos, F.J.","1996","01","08",NA,"Brasil",NA,NA,"Arbusto, até 1, 5 m alt.; frutos vermelho-vináceos.","ESA033045","Magnoliophyta",NA,"Planch.","9778.0","Minas Gerais","Delfinópolis","Serra da Gurita, próximo à estrada Delfinópolis - Sacramento. 20º17'21, 8S, 46º52'04, 8W. Campo rupestre com cerrado e mata ciliar adjacentes. 900 m.s.m.","-46.868",NA,NA,NA,"Toledo, C.A.P.","900","900",NA,NA,"-46,868","-20,289,389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-11-04 11:05:13-03","ESALQ","ESA","31461","PreservedSpecimen","Plantae","Connaraceae?","Rourea","induta","Rourea induta","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Campos, F.J.","1996","01","11",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m alt.; frutos alaranjados.","ESA031461","Magnoliophyta",NA,"Planch.","10164.0","Minas Gerais","Jaboticatubas","MG-020, Km 56, ca. 6 Km de Jaboticatubas. Cerrado.","-434.605","-193.415",NA,NA,"Groppo Jr., M.",NA,NA,NA,NA,"-434,605","-193,415",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-11-04 11:05:13-03","ESALQ","ESA","66925","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C. et al.","2000","07","21",NA,"Brasil",NA,NA,NA,"ESA066925","Magnoliophyta",NA,"Planch.","24383.0","Bahia","Barreiras",NA,"-44.9900016784668","-12.1527996063232",NA,NA,"Toledo, C.A.P.",NA,NA,"152720","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-11-04 11:05:13-03","ESALQ","ESA","61696","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Brina, A.E. ; Costa, L.V.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA061696","Magnoliophyta",NA,"Planch.",NA,"Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,"Groppo, M.",NA,NA,"12338","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-11-04 11:05:13-03","ESALQ","ESA","20696","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Barraca, S.A. et al.","1994","10","12",NA,"Brasil",NA,NA,NA,"ESA020696","Magnoliophyta",NA,"Planch.","20.0","São Paulo","Icém",NA,"-49.189998626709","-20.3400001525879","ESA020696",NA,"Toledo, C.A.P.",NA,NA,"14956","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-11-04 11:05:13-03","ESALQ","ESA","66715","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C. et al.","2000","07","18",NA,"Brasil",NA,NA,NA,"ESA066715","Magnoliophyta",NA,NA,"24173.0","Tocantins","Ponte Alta do Tocantins",NA,"-47.5360984802246","-10.7439002990723","ESA066715",NA,"Antar, G.M.",NA,NA,"134131","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-11-04 11:05:13-03","ESALQ","ESA","89396","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Paula-Souza, J.; Souza, V.C.; Ferrucci, M.S.; Duarte, A.R.; Rando, J.G.","2005","01","15",NA,"Brasil",NA,NA,"Arbusto, ca. 1m alt. Frutos vermelhos","ESA089396","Magnoliophyta",NA,"Planch.","3879.0","Minas Gerais","Campina Verde","Cerca de 18km da cidade em direção a Ituiutaba (estrada de terra). Entrada à esquerda da estrada. Cerrado","-49.486400604248","-19.5356006622314","ESA089396",NA,"Toledo, C.A.P.","695","695","79993","auto","-49,596,111","-19,422,778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-11-04 11:05:13-03","ESALQ","ESA","43107","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","1997","10","08",NA,"Brasil",NA,NA,"Arbusto, ca. 1,2 m alt.; corola alva.","ESA043107","Magnoliophyta",NA,"Planch.","20347.0","Mato Grosso","Chapada dos Guimarães","Estrada Nova Brasilândia-Campo Verde. ca 20km de Nova Brasilândia. Savana arborizada (cerrado)","-55.04","-15.01","ESA043107",NA,"Souza, V.C.",NA,NA,NA,NA,"-55.04","-15.01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-11-04 11:05:13-03","ESALQ","ESA","47332","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","1997","04","26",NA,"Brasil",NA,NA,"Arbusto, ca. 2,5 m alt.; frutos castanhos.","ESA047332","Magnoliophyta",NA,"Planch.","15765.0","Mato Grosso","Guarantã do Norte","Serra do Cachimbo. Estrada Guarantã do Norte - Cachimbo, ca. 18 Km antes da divisa com o Estado do Pará. Savana arborizada com solo pedregoso (cerrado).","-54.53","-9.38","ESA047332",NA,"Toledo, C.A.P.",NA,NA,NA,NA,"-54.53","-9.38","2015","03","01",NA,NA,NA,NA,NA,NA
"366","2020-11-04 11:05:13-03","ESALQ","ESA","43105","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","1997","06","12",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m alt.; flores alvas.","ESA043105","Magnoliophyta",NA,"Planch.","17803.0","Mato Grosso","Tapurah","Estrada MT-010. Cerca de 5km do entroncamento com MT-338. Savana arborizada com trechos alagáveis","-56.26","-12.49","ESA043105",NA,"Souza, J.P.",NA,NA,NA,NA,"-56.26","-12.49",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-11-04 11:05:13-03","ESALQ","ESA","61715","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Salino, A.","1998","01","08",NA,"Brasil",NA,NA,NA,"ESA061715","Magnoliophyta",NA,NA,"3877.0","Maranhão","São Luís",NA,"-44.3027992248535","-2.52972006797791",NA,NA,"Toledo, C.A.P.",NA,NA,"33693","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-11-04 11:05:13-03","ESALQ","ESA","60706","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Ribas, O.S. ; Pereira L.B.S.","1998","02","04",NA,"Brasil",NA,NA,NA,"ESA060706","Magnoliophyta",NA,"Planch.","2520.0","Mato Grosso do Sul","Nioaque",NA,"-55.8300018310547","-21.1352996826172","ESA060706",NA,"Hatschbach, G.",NA,NA,"49299","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-11-04 11:05:13-03","ESALQ","ESA","82023","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Mazine, F.F.","2002","11","08",NA,"Brasil",NA,NA,NA,"ESA082023","Magnoliophyta",NA,"Planch.","623.0","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717","ESA082023",NA,"Toledo, C.A.P.",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-11-04 11:05:13-03","ESALQ","ESA","82001","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Mazine, F.F. Araújo, A.O.; Duarte, A.R.; Tsuji, R.","2002","11","08",NA,"Brasil",NA,NA,NA,"ESA082001","Magnoliophyta",NA,"Planch.","601.0","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717","ESA082001",NA,"Toledo, C.A.P.",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-11-04 11:05:13-03","ESALQ","ESA","48768","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Mazine, F.F.","1998","09","06",NA,"Brasil",NA,NA,NA,"ESA048768","Magnoliophyta",NA,"Planch.","21175.0","Minas Gerais","Ibiraci",NA,"-47.122200012207","-20.4622001647949",NA,NA,"Toledo, C.A.P.",NA,NA,"29018","auto",NA,NA,"2015","05","01",NA,NA,NA,NA,NA,NA
"372","2020-11-04 11:05:13-03","ESALQ","ESA","70875","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Farah, F.T. et al.","1998","12","15",NA,"Brasil",NA,NA,NA,"ESA070875","Magnoliophyta",NA,"Planch.","803.0","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631","ESA070875",NA,"Toledo, C.A.P.",NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-11-04 11:05:13-03","ESALQ","ESA","102904","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Amorim, E.H.","2002","11","24",NA,"Brasil",NA,NA,NA,"ESA102904","Magnoliophyta",NA,NA,"384.0","Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627","ESA102904",NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-11-04 10:55:24-03","ESALQ","ESA","137914","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C.; Flores, T.B.; Colletta, G.D.; Coelho, R.L.G.; Souza, M.A.S.S.C.","2015","12","18",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m alt.; pétalas alvas.","ESA137914",NA,NA,NA,"39861.0","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Arredores da nascente do Córrego Escondido. Cerrado.","-47.9296989440918","-15.7797002792358",NA,NA,"Souza, V.C.",NA,NA,"70570","auto",NA,NA,"2015","12","18",NA,NA,NA,NA,NA,NA
"375","2020-11-04 10:55:24-03","ESALQ","ESA","137715","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C.; Flores, T.B.; Colletta, G.D.; Coelho, R.L.G.; Souza, M.A.S.S.C.","2015","12","15",NA,"Brasil",NA,NA,"Arbusto, até 2,5 m alt.; frutos vermelhos.","ESA137715",NA,NA,NA,"39662.0","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Cerrado.","-47.9296989440918","-15.7797002792358",NA,NA,"Souza, V.C.",NA,NA,"70570","auto",NA,NA,"2015","12","15",NA,NA,NA,NA,NA,NA
"376","2020-11-04 10:55:24-03","ESALQ","ESA","137771","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C.; Flores, T.B.; Colletta, G.D.; Coelho, R.L.G.; Souza, M.A.S.S.C.","2015","12","16",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; flores creme.","ESA137771",NA,NA,NA,"39718.0","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Estrada na diagonal do canto nordeste da reserva. Cerrado.","-47.9296989440918","-15.7797002792358",NA,NA,"Colletta, G.D.",NA,NA,"70570","auto",NA,NA,"2015","12","16",NA,NA,NA,NA,NA,NA
"377","2020-11-04 11:05:13-03","ESALQ","ESA","61712","PreservedSpecimen","Plantae","Connaraceae","Rourea","psammophila","Rourea psammophila","Lombardi, J.A. et al.","1996","09","26",NA,"Brasil",NA,NA,NA,"ESA061712","Magnoliophyta",NA,"Forero","1371.0","Minas Gerais","Sete Lagoas",NA,"-44.2467002868652","-19.465799331665","ESA061712",NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-11-04 11:05:13-03","ESALQ","ESA","132316","PreservedSpecimen","Plantae","Connaraceae","Rourea","cf. psammophila","Rourea cf. psammophila","Paula-Souza, J.","2013","02","11",NA,"Brasil",NA,NA,"Arbusto, 1m alt. Frutos vermelhos, semente negra com arilo amarelo","ESA132316","Magnoliophyta",NA,"Forero","11622.0","Mato Grosso","Alto Araguaia","Arredores do rio Ariranha, propriedade do Sr. Valdir. Cerrado","-53.2153015136719","-17.3146991729736","ESA132316",NA,"Toledo, C.A.P.","540","540","100273","auto",NA,NA,"2015","05","01",NA,NA,NA,NA,NA,NA
"379","2021-01-14 15:27:15-03","MN","R","63951","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Smith, H.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Planch.",NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-03-31 13:37:06-03","MN","R","204747","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Barcia, J.C.C.; Emmerich, M.","1983","05","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Planch.","1280","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-03-31 13:37:06-03","MN","R","52995","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta",NA,"1914","10",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Planch.",NA,"Mato Grosso","Linha do Rosario",NA,NA,NA,NA,NA,"Forero, E.",NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-01-14 15:27:15-03","MN","R","52996","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta",NA,"1914","11",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Planch.",NA,"Minas Gerais","Paranatinga",NA,NA,NA,NA,NA,"Forero, E.",NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-01-14 15:27:15-03","MN","R","63945","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Ule, E.H.G.","1892","09",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Planch.","66","Goiás",NA,NA,NA,NA,NA,NA,"Forero, E.",NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-01-14 15:27:15-03","MN","R","63948","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Claussen, C.","1838",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Planch.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"Forero, E.",NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-01-14 15:27:15-03","MN","R","63986","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Netto, L.S.M.","1862",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Planch.","249","Minas Gerais","Morada Nova",NA,NA,NA,NA,NA,"Forero, E.",NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-01-14 15:27:15-03","MN","R","8467","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Glaziou, A.F.M.","1894","10","25",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R010054919",NA,NA,"Planch.","20872","Goiás",NA,"entre Capelinha e Ponte Alta",NA,NA,"R010054919_001",NA,"Forero, E.",NA,NA,NA,NA,NA,NA,"1971","06","07",NA,NA,NA,NA,NA,NA
"387","2021-03-31 13:37:06-03","MN","R","27124","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta var.reticulata","Malme, G.O.A.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Planch.) Baker",NA,"Mato Grosso",NA,NA,NA,NA,NA,"var.reticulata","Forero, E.",NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-01-14 15:27:15-03","MN","R","27696","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta var.reticulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Planch.) Baker",NA,NA,NA,NA,NA,NA,NA,"var.reticulata","Forero, E.",NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-03-31 13:37:06-03","MN","R","53001","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta var.reticulata",NA,"1909","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Planch.) Baker",NA,NA,NA,NA,NA,NA,NA,"var.reticulata","Forero, E.",NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-03-31 13:37:06-03","MN","R","63940","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta var.reticulata","Smith, H.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Planch.) Baker",NA,"Mato Grosso",NA,NA,NA,NA,NA,"var.reticulata","Forero, E.",NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"391","2021-03-31 13:37:06-03","MN","R","63941","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta var.reticulata","Löfgren, A.","1887","10","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","286","São Paulo","Vargem do Sarapuí",NA,NA,NA,NA,"var.reticulata","Forero, E.",NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"392","2021-03-31 13:37:06-03","MN","R","63946","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta var.reticulata","Smith, H.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Planch.) Baker",NA,"Mato Grosso",NA,NA,NA,NA,NA,"var.reticulata","Forero, E.",NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-01-14 15:27:15-03","MN","R","63934","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Ule, E.H.G.","1892","09",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Planch.","132","Goiás","Formosa",NA,"-47.334400177002","-15.5371999740601",NA,NA,"Forero, E.",NA,NA,"113054","auto",NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"394","2021-03-31 13:37:06-03","MN","R","178155","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta var.reticulata","Oliveira, J.E.","1947","08","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Planch.) Baker",NA,"Goiás","Anapolis",NA,"-48.9528007507324","-16.3267002105713",NA,"var.reticulata","Forero, E.",NA,NA,"31830","auto",NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"395","2021-01-14 15:27:15-03","MN","R","222322","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Sobral, M.; Larocca, J. & Oliveira, E.","2005","10",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Planch.","10282","Mato Grosso","Porto Alegre do Norte",NA,"-51.6324996948242","-10.8768997192383",NA,NA,"Foreso, E.",NA,NA,"74171","auto",NA,NA,"2010","03","12",NA,NA,NA,NA,NA,NA
"396","2021-01-14 15:27:15-03","MN","R","33684","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Mello Barreto, H.L.","1939","12","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Planch.","10471","Minas Gerais","Jaboticatubas",NA,"-43.7449989318848","-19.513599395752",NA,NA,"Forero, E.",NA,NA,"31264","auto",NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-01-14 15:27:15-03","MN","R","178056","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Becker, J.","1956","10","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Planch.",NA,"Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,"Forero, E.",NA,NA,"12338","auto",NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-01-14 15:27:15-03","MN","R","35389","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Mello Barreto, H.L.","1933","11","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Planch.","2267","Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,"Forero, E.",NA,NA,"19939","auto",NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
