"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","class","order","individualCount","continentOcean","preparationType","previousCatalogNumber","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","relatedCatalogItem","infraspecificEpithet","fieldNumber","sex"
"46","2021-03-15 16:37:00-03","NY","NYBG","02111056","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","T. B. Croat",NA,NA,NA,"F. Mereles","3802","1990","02","15","Paraguay","Presidente Hayes",NA,"Trans-Chaco road km 120","-59.27","-23.17",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1152512' target='other'> <mi>dwc_moreinfo</mi></a>","NY02111056","Magnoliophyta",NA,"Alismatales",NA,"South America","sheet",NA,"NY02111056_01",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-08 11:07:10-03","UNESP-IBB","BOTU","22504","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Amaral Jr., A.","434","1999","04","11","Brasil","Mato Grosso do Sul","Bataguassu",NA,"-52.277694","-21.643833","52°16'39.7w","21°38'37.8s","Aquática.","BOTU022504",NA,NA,NA,NA,NA,NA,NA,"BOTU022504",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-08 11:07:10-03","UNESP-IBB","BOTU","21038","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Aona, L.Y.","2000","08",NA,"Amaral, M.C.E.","95/135","1995","07","24","Brasil","São Paulo","Campinas",NA,"-46.95","-22.883333","46°57'w","22°53's","Erva flutuante locatizada na borda da lagoa entre aguapés.","BOTU021038",NA,NA,NA,NA,NA,NA,NA,"BOTU021038",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-08 11:07:10-03","UNESP-IBB","BOTU","22871","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Amaral Jr., A.","397","1999","04","11","Brasil","São Paulo","Panorama",NA,"-51.951917","-21.53","51°57'06.9w","21°31'48s","Aquática.","BOTU022871",NA,NA,NA,NA,NA,NA,NA,"BOTU022871",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-08 11:07:10-03","UNESP-IBB","BOTU","21773","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Amaral Jr., A.","202","1998","10","14","Brasil","Mato Grosso do Sul","Bataguassu",NA,"-52.400106","-21.673361","52°24'0.38w","21°40'24.1s","Erva.","BOTU021773",NA,NA,NA,NA,NA,NA,NA,"BOTU021773",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-08 11:07:10-03","UNESP-IBB","BOTU","22860","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Amaral Jr., A.","386","1999","04","10","Brasil","São Paulo","Presidente Epitácio",NA,"-52.057944","-21.700611","52°03'28.6w","21°42'02.2s","Aquática.","BOTU022860",NA,NA,NA,NA,NA,NA,NA,"BOTU022860",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-01-06 11:41:55-03","UFPI-MRV","HDELTA","2194","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Sousa, L. N.B.","2013","12","09","Souza, L.N.B.","18","2013","12","09","Brasil","Piauí",NA,NA,"-41.779167","-2.943056","41°46'45,00''W","02°56'35,00''S","<ll>dwc_commonname:</ll> Alface d'água","HDELTA002194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-01-06 11:41:55-03","UFPI-MRV","HDELTA","247","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Miranda, J. A. L.","1","2012","09","18","Brasil","Piauí","Rio igaraçu",NA,NA,NA,NA,NA,"Flutuante, ca. de 0,1 m","HDELTA000247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-01-06 11:41:55-03","UFPI-MRV","HDELTA","2431","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Silva, J. S.O.","2016","01","15","Silva, J.O.; Silva, M. F.S.","01","2016","01","15","Brasil","Ceará",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Alface d'água","HDELTA002431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-01-06 11:41:55-03","UFPI-MRV","HDELTA","161","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Costa, M. C. A.",NA,NA,NA,"Costa, M. C. A.","47","2010","01","26","Brasil","Piauí","Ilha Grande","Tatus","-41.832333","-2.82825","41°49'56,40''W","02°49'41,70''S","Planta aquática, bio indicadora <ll>dwc_commonname:</ll> Alface d'água","HDELTA000161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-01-06 11:41:55-03","UFPI-MRV","HDELTA","985","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,"2012","11","30","Lima, A.A.","78","2012","11","26","Brasil","Piauí","Parnaíba","Lagoa da Prata","-41.769972","-2.979278","41°46'11,90''W","02°58'45,40''S","Erva aquática <ll>dwc_commonname:</ll> Alface d'agua","HDELTA000985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-01-06 11:41:55-03","UFPI-MRV","HDELTA","963","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,"2013","06","07","Lima, A.A.","161","2013","04","26","Brasil","Piauí","Parnaíba","Lagoa do Bebedouro","-41.766928","-2.929333","41°46'00,94''W","02°55'45,60''S","Erva <ll>dwc_commonname:</ll> Alface d'agua","HDELTA000963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-01-06 11:41:55-03","UFPI-MRV","HDELTA","1384","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Freitas, R.N.",NA,NA,NA,"Freitas, R. N.","36","2011","09","09","Brasil","Piauí","Ilha Grande","Barro vermelho","-41.801528","-2.88125","41°48'05,50''W","02°52'52,50''S","Aquática <ll>dwc_commonname:</ll> Alface d'água","HDELTA001384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-01-06 11:41:55-03","UFPI-MRV","HDELTA","268","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Freitas, R. N.","36","2011","09","30","Brasil","Piauí","Parnaíba","Antigo braço do rio igaraçu","-41.772611","-2.927694","41°46'21,40''W","02°55'39,70''S","Aquática, propaga - se por semente e atraves de estolão","HDELTA000268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-01-06 11:41:55-03","UFPI-MRV","HDELTA","646","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Lima, A. A.","2014","02","04","Freitas, R. N.","06","2010","09","23","Brasil","Piauí","Parnaíba","Lagoa do Bebedouro","-41.7766990661621","-2.90472006797791",NA,NA,"Flutuante livre","HDELTA000646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25571","auto",NA,NA,NA,NA
"61","2020-06-29 11:29:00-03","UFRJ","RFA","243","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"A. R. Soares; N. Nocchi",NA,"2008","09","03","Brasil","Rio de Janeiro","Macaé","PARNA Restinga de Jurubatiba, Lagoa de Cabiúnas","-41.7868995666504","-22.3708000183105",NA,NA,NA,"RFA48143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47209","auto",NA,NA,NA,NA
"62","2020-11-24 17:10:26-03","UTFPR","DVPR","6370","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Silva, DR","2018","11","19","Silva, DR; Piva, J","443","2018","08","22","Brasil","Paraná","Capanema","Futuro reservatório da UHE Baixo Iguaçu, estrada do bota-fora, frente as Corredeira de Faraday.","-53.39","-25.311","-53.39","-25.311","Erva aquática flutuante. Folhas carnosas, pilosas. Espádice alva, espata verde-pálida.; Ambiente aquático, lagoa de piscicultura.","DVPR006370","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"256","256",NA,NA,NA,NA,NA,NA
"63","2019-09-10 21:42:20-03","UNEMAT","TANG","1813","S","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Abdo, MSA","2012","06","20","Abdo, MSA","101","2012","06","02","Brasil","Mato Grosso","VBS Trindade","Baía Fazendinha, Rio Guaporé- Baia Fazendinha","-59.993417","-14.856939","-59.993417","-14.856939",NA,"TANG000001813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-11-19 15:45:17-03","UNEB","HUNEB","9818","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"da Silva, E. M.","ALCB 61591","2003","11","19","Brasil","Bahia","Cruz das Almas","Recôncavo Sul, EMBRAPA.","-39.1","-12.666667","39W6'0''","12S40'0''",NA,"HUNEB0009818","Angiospermae","Monocotyledoneae","Florideophycidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-11-19 15:45:17-03","UNEB","HUNEB","9989","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Jesus, N.G.","2006","08",NA,"Jesus, N.G.","883","2006","08","24","Brasil","Bahia","Alagoinhas","campus II","-38.4192008972168","-12.1356000900269",NA,NA,NA,"HUNEB0009989","Angiospermae","Monocotyledoneae","Florideophycidae",NA,NA,NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA
"66","2021-03-30 12:51:22-03","EAO","IAN","54474","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Hawkes, AD","1951",NA,NA,"Black, GA","509173","1950","03","16","Brasil","Pará",NA,"Municipio de Soure, Fazenda Desterro.",NA,NA,NA,NA,NA,"IAN054474","Monocotiledônea",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:51:22-03","EAO","IAN","59437","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Hawkes, AD","1951",NA,NA,"Black, GA","16","1950","05","17","Brasil","Pará",NA,"Baixa da Canoa, entre o Parana do Tapara e o Lago Grande de Monte Alegre.",NA,NA,NA,NA,NA,"IAN059437","Monocotiledônea",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:51:22-03","EAO","IAN","59445","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Hawkes, AD","1951",NA,NA,"Sioli, H","24","1950","10","20","Brasil","Pará",NA,"Rio Cupari, Afluente do Rio Tapajos.",NA,NA,NA,NA,NA,"IAN059445","Monocotiledônea",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:51:22-03","EAO","IAN","77063","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Black, GA","15173","1952","06","20","Brasil","Pará","Territorio do Guaporé","Rio Sao Miguel, Afluente do Guapore entre Limoeiro e campo de Urucum.",NA,NA,NA,NA,NA,"IAN077063","Monocotiledônea",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:51:22-03","EAO","IAN","83979","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Barroso, GM","1957",NA,NA,"Black, GA; Pires, JM","16581","1954","07","06","Brasil","Maranhão","Perizes",NA,NA,NA,NA,NA,"Ramo florífero","IAN083979","Monocotiledônea",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:51:22-03","EAO","IAN","99061","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Pickel, B",NA,NA,NA,"Pickel, B","1864","1928","12","30","Brasil","Pernambuco",NA,"Tapera. S. Bento, Natante nas cacimbas.",NA,NA,NA,NA,NA,"IAN099061","Monocotiledônea",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:51:22-03","EAO","IAN","159237","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Nivaldo, S",NA,NA,NA,"Cordeiro, MR; Nivaldo, S","1777","1982","09","02","Brasil","Pará","Breves","Igarapé do Lago Braço do Rio Pararaú.","-50.4803009033203","-1.68221998214722",NA,NA,"Aguática.","IAN159237","Monocotiledônea",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"134266","auto",NA,NA,NA,NA
"73","2021-03-30 12:51:22-03","EAO","IAN","59442","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Sioli, H","21","1950","05","12","Brasil","Pará","Santarém","Canal do Piapo, Cacaual Grande.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"IAN059442","Monocotiledônea",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA
"74","2021-03-30 12:51:22-03","EAO","IAN","67604","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Barroso, GM","1957",NA,NA,"Rambo, B","41956","1949","06","11","Brasil","Rio Grande do Sul","Guaíba","ad flumen Guaiba, Vila Elsa.","-51.3250007629395","-30.113899230957",NA,NA,NA,"IAN067604","Monocotiledônea",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA
"75","2020-02-27 21:09:29-03","PUCPR","HUCP","10639","S","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","Bittencourt","Pott, VJ",NA,NA,NA,"Cervi, AC; Pott, VJ; Bueno, N","4226","1993","12","09","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Nhumirim","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Monocotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"76","2020-02-27 21:09:29-03","PUCPR","HUCP","4021-B","S","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","Bittencourt","Jaszczerski, JC","1991","06","02","Karam, KM","009",NA,NA,NA,"Brasil","Paraná","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Monocotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA
"77","2020-11-26 18:07:05-03","CPAN-UFMS","COR","916","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Almeida Rego","758","1986","08","07","Brasil","Mato Grosso do Sul","Corumbá",NA,"-57.6533012390137","-19.0091991424561",NA,NA,"Com Flor: branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"78","2020-11-26 18:07:05-03","CPAN-UFMS","COR","771","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Almeida Rego","599","1986","07","25","Brasil","Mato Grosso do Sul","Corumbá","Estrada para Morrinho; rodovia federal BR-262","-57.4225","-19.461111","57º25'21''W","19º27'40''S","Erva aquática flutuante livre Habito: Erva aquática",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","84",NA,NA,NA,NA,NA,NA
"79","2020-11-26 18:07:05-03","CPAN-UFMS","COR","3599","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Lima,D.S. et al.","13","1992","10","17","Brasil","Mato Grosso do Sul","Corumbá",NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"80","2020-11-26 18:07:05-03","CPAN-UFMS","COR","690","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Almeida Rego","511","1986","07","22","Brasil","Mato Grosso do Sul","Corumbá",NA,"-57.6533012390137","-19.0091991424561",NA,NA,"Com espata branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"81","2020-11-26 18:07:05-03","CPAN-UFMS","COR","2100","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Mendes,C.R.; ;Bueno,N.R.;Ishii,I.H.;Damasceno,G.A.","47","1990","11","01","Brasil","Mato Grosso do Sul","Corumbá","Baía do Jacadigo. Aquático; ; Planície.","-57.6533012390137","-19.0091991424561",NA,NA,"Folhas Habito: Flutuante livre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"82","2020-11-26 18:07:05-03","CPAN-UFMS","COR","14021","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Conceição, C.A.","1533","1984","07","08","Brasil","Mato Grosso do Sul","Corumbá","margem da baía do Tamengo. aquático; ;.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"83","2021-03-29 18:02:02-03","CPAN-UFMS","COR","11212","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Souza Jr, A.F.; Siqueira, C.S.","26","2004","11","10","Brasil","Mato Grosso do Sul","Corumbá","Margem direita do rio Paraguai porto da Cerãmica Vista Bela. beira de rio; ;.","-57.6533012390137","-19.0091991424561",NA,NA,"Habito: erva estolonífera de 3-30cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"84","2020-11-26 18:07:05-03","CPAN-UFMS","COR","708","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Christopher D.K. Cook",NA,NA,NA,"Almeida Rego","529","1986","07","22","Brasil","Mato Grosso do Sul","Ladário",NA,"-57.6016998291016","-19.0046997070312",NA,NA,"Flutuante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA
"85","2020-11-26 18:07:05-03","CPAN-UFMS","COR","3543","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Sanches,A.L. et al.","9","1994","05","31","Brasil","Mato Grosso do Sul","Ladário",NA,"-57.6016998291016","-19.0046997070312",NA,NA,"flutuante livre Habito: Erva aquática",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA
"86","2020-11-26 18:07:05-03","CPAN-UFMS","COR","3586","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Sanches,A.L. et al.","52","1994","09","12","Brasil","Mato Grosso do Sul","Ladário",NA,"-57.6016998291016","-19.0046997070312",NA,NA,"flutuante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA
"87","2020-11-26 18:07:05-03","CPAN-UFMS","COR","14131","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"I.M.Bortolotto, Denilson A.Santos, Diógenes P. Rodrigues, R.R.Silva",NA,"1995","09","01","Brasil","Mato Grosso do Sul","Ladário","Borda do Morro do Rabicho. área inundada; ;.","-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA
"88","2020-11-26 18:07:05-03","CPAN-UFMS","COR","5433","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Damasceno, Pott e Pott",NA,NA,NA,"Bezerra,M.A.O.",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Ladário","Lagoa Negra. área de inundação; ;.","-57.6016998291016","-19.0046997070312",NA,NA,"Tese da Prof. Mª Angélica Bezerra de Oliveira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA
"89","2020-11-26 18:07:05-03","CPAN-UFMS","COR","6649","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Assis,E.M.L.;Arruda,J.A.O.Brandão,M.C.;Silva,P.C.","21","1999","08","22","Brasil","Mato Grosso do Sul","Ladário","Margem do Rio Paraguai no fundo do hotel Anzol de Ouro. Rio; ;.","-57.6016998291016","-19.0046997070312",NA,NA,"Com Flor: branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA
"90","2021-03-29 18:02:02-03","CPAN-UFMS","COR","11286","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Coelho, A.G.; Carvalho Jr, J.C.; Ferreira, F.C.; Almeida, F.L.; Sá, W.A.; Gaeta, D.F.; Pereira Jr, R.","10","2005","10","22","Brasil","Mato Grosso do Sul","Ladário","Margem esquerda do rio Paraguai- Codrasa. rio; argiloso; plano.","-57.6016998291016","-19.0046997070312",NA,NA,"Com Flor: amarela Habito: erva aquática flutuante livre de 3 a 30 cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA
"91","2020-11-26 18:07:05-03","CPAN-UFMS","COR","33","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Conceição, C.A.","1413","1983","06","10","Brasil","Mato Grosso do Sul","Ladário","Polder.","-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA
"92","2019-10-09 11:27:26-03","UFBA","ALCB","122934","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Guedes, ML","2016","03",NA,"Guedes, ML; Alunos de Botânica BIOC05","24275","2016","03","11","Brasil","Bahia","Anguera","Chapada Diamantina, Ponto nº01, lagoa próxima a estrada.","-39.194722","-12.366667","-39.194722","-12.366667","Flores sobre um eixo carnoso, o espádice associado a uma bráctea foliácea, branca, a espata.","ALCB010229","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,"ALCB010229",NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-10-09 11:27:26-03","UFBA","ALCB","119009","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Melo, E; França, F; Barreto, KL; et al.","12071","2013","07","15","Brasil","Bahia","Ipirá","BA-052. Lagoa a margem da estrada. Área antropizada.","-39.886944","-12.886111","-39.886944","-12.886111","aquática flutuante livre. Folhas em rosetas, verde-claras. Inflorescência branco-esverdeadas.","ALCB004834","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,"ALCB004834","253","253",NA,NA,NA,NA,NA,NA
"94","2020-02-14 14:11:10-03","UFBA","ALCB","134371","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Guedes, ML","2018","11",NA,"Guedes, ML; Alunos de Botânica BIOC05","31050","2018","11","08","Brasil","Bahia","Abaré","no Rioo São Francisco.","-39.193889","-9.200556","-39.193889","-9.200556","flutuante. Folhas espiraladas, paralelinérvias. Inflorescência do tipo espádice, pouco vistosa.","ALCB059146","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,"ALCB059146",NA,NA,NA,NA,NA,NA,NA,NA
