"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","infraspecificEpithet","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"48","2021-03-15 16:37:00-03","NY","NYBG","00896066","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","H. S. Irwin","1970","01","25","Brazil","Goiás","Catalão","-47.78961","-18.01337",NA,NA,"NY00896066","NY00896066_01","Contraforte Central, ca. 24 km N.E. of Catalão","875","875","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969671' target='other'> <mi>dwc_moreinfo</mi></a>","J. F. Pensiero",NA,NA,NA,NA,NA,"25416","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","782156","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","G. P. Viegas","1938","12","18","Brazil","São Paulo","Campinas","-47.06","-22.9",NA,NA,"NY00782156","NY00782156_01","Faz. Campo Grande, Campinas",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186947' target='other'> <mi>dwc_moreinfo</mi></a>","J. F. Pensiero",NA,NA,NA,NA,NA,"s.n.","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","783637","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","R. M. Klein","1953","10","20","Brazil","Santa Catarina","Ibirama","-49.534691","-27.013976",NA,NA,"NY00783637","NY00783637_01","Ibirama","100","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186897' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"634","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00896080","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","H. S. Irwin","1958","12","19","Brazil","Minas Gerais","Viçosa","-42.868031","-20.7613428",NA,NA,"NY00896080","NY00896080_01","State Agricultural School, Viçosa.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969697' target='other'> <mi>dwc_moreinfo</mi></a>","J. F. Pensiero",NA,NA,NA,NA,NA,"2294","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"52","2016-10-28 16:32:00-02","NY","NYBG","00896104","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora",NA,"R. R. Brooks","1988","04","07","Brazil","Goiás","Hidrolândia","-49.23","-16.9",NA,NA,"NY00896104","NY00896104_01","Morro Feio, 5 km N de Hidrolandia.","950","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969750' target='other'> <mi>dwc_moreinfo</mi></a>","G. Davidse",NA,NA,NA,NA,NA,"BRASPEX #10","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"53","2016-11-01 14:39:00-02","NY","NYBG","782138","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora",NA,"M. A. Chase","1924","12","05","Brazil","Alagoas",NA,NA,NA,NA,NA,"NY00782138","NY00782138_01","Bebedoura, vicinity of Maceió",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186948' target='other'> <mi>dwc_moreinfo</mi></a>","J. F. Pensiero",NA,NA,NA,NA,NA,"7841","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00896093","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","D. Philcox","1967","12","21","Brazil","Mato Grosso",NA,"-51.77","-12.82",NA,NA,"NY00896093","NY00896093_01","E. of Km. 229, Xavantina - Cachimbo road",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969725' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"3683","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00896073","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","H. S. Irwin","1969","03","16","Brazil","Goiás","Cavalcante","-47.5167","-13.77324",NA,NA,"NY00896073","NY00896073_01","Chapada dos Veadeiros, ca. 38 km north of Veadeiros","1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969667' target='other'> <mi>dwc_moreinfo</mi></a>","J. F. Pensiero",NA,NA,NA,NA,NA,"24522","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","782166","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","R. Reitz","1953","03","12","Brazil","Santa Catarina",NA,"-48.62515","-27.834087",NA,NA,"NY00782166","NY00782166_01","Massiambú, Palhoça","3","3","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186932' target='other'> <mi>dwc_moreinfo</mi></a>","J. F. Pensiero",NA,NA,NA,NA,NA,"384","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00896091","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","D. Philcox","1967","12","31","Brazil","Mato Grosso","Nova Xavantina","-52.23","-14.63",NA,NA,"NY00896091","NY00896091_01","2 km. S. of Xavantina on Aragarças road.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969721' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"3803","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","782170","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","B. Rambo","1947","01","04","Brazil","Rio Grande do Sul",NA,"-50.388347","-28.558459",NA,NA,"NY00782170","NY00782170_01","Fazenda B. Velho, Bom Jesus",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186944' target='other'> <mi>dwc_moreinfo</mi></a>","J. F. Pensiero",NA,NA,NA,NA,NA,"35161","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","782146","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","R. M. Harley","1980","04","13","Brazil","Bahia",NA,"-42.5","-14.12",NA,NA,"NY00782146","NY00782146_01","Serra Geral de Caitité. 9.5km. S. of Caitité on road to Brejinhos das Ametistas. G5","1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186953' target='other'> <mi>dwc_moreinfo</mi></a>","J. F. Pensiero",NA,NA,NA,NA,NA,"21313","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00896106","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","G. Eiten","1970","02","15","Brazil","Maranhão","Loreto","-45.07","-7.38",NA,NA,"NY00896106","NY00896106_01","Ilha de Balsas region between the Balsas and Parnaíba Rivers. 35 km S of Loreto. Ca. 1 km E of main house of Fazenda Morros","300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969754' target='other'> <mi>dwc_moreinfo</mi></a>","J. F. Pensiero",NA,NA,NA,NA,NA,"10645","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00896062","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","H. S. Irwin","1968","02","12","Brazil","Minas Gerais",NA,"-43.8","-20.2",NA,NA,"NY00896062","NY00896062_01","Serra de Itabirito, ca. 45 km S.E. of Belo Horizonte.","1600","1600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969652' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"19930","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00896058","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","H. S. Irwin","1966","02","10","Brazil","Goiás","Alto Paraíso de Goiás","-47.70192","-14.1167",NA,NA,"NY00896058","NY00896058_01","Chapada dos Veadeiros, ca. 20 km W. of Alto Paraíso de Goiás (formerly Veadeiros).","1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969649' target='other'> <mi>dwc_moreinfo</mi></a>","J. F. Pensiero",NA,NA,NA,NA,NA,"12503","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"63","2016-11-01 14:40:00-02","NY","NYBG","782143","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora",NA,"B. L. Stannard","1992","02","03","Brazil","Bahia","Abaíra","-41.92","-13.25",NA,NA,"NY00782143","NY00782143_01","Riacho da Taquara","1650","1650","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186920' target='other'> <mi>dwc_moreinfo</mi></a>","S. A. Renvoize",NA,NA,NA,NA,NA,"H51144","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00896089","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","S. L. M. Moore","1891",NA,NA,"Brazil","Mato Grosso",NA,NA,NA,NA,NA,"NY00896089","NY00896089_01","Iter Matogrossense",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969716' target='other'> <mi>dwc_moreinfo</mi></a>","J. F. Pensiero",NA,NA,NA,NA,NA,"756","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00896098","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","E. P. Heringer","1980","03","03","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"NY00896098","NY00896098_01","Bacia do Rio São Bartolomeu.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969731' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"3636","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","783640","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","J. R. Swallen","1945","12","17","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"NY00783640","NY00783640_01","Valhino, 3-4 km. from Passo Fundo",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186907' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"7742","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","783627","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","H. E. Strang","1962","11","25","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"NY00783627","NY00783627_01","Aterro do Flamengo",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186901' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"451","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","782162","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","L. B. Smith","1957","02","07","Brazil","Santa Catarina","Caçador","-51.001528","-26.7096209",NA,NA,"NY00782162","NY00782162_01","8 km north of Caçador","950","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186942' target='other'> <mi>dwc_moreinfo</mi></a>","J. F. Pensiero",NA,NA,NA,NA,NA,"10968","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","782172","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","G. Gardner","1836",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NY00782172","NY00782172_01","Brasilia",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186927' target='other'> <mi>dwc_moreinfo</mi></a>","J. F. Pensiero",NA,NA,NA,NA,NA,"3516","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00896087","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","S. L. M. Moore","1891",NA,NA,"Brazil","Mato Grosso",NA,NA,NA,NA,NA,"NY00896087","NY00896087_01","Iter Matogrossense",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969717' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"829","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00896079","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","H. S. Irwin","1972","01","22","Brazil","Goiás",NA,NA,NA,NA,NA,"NY00896079","NY00896079_01","ca. 14 km S. of Niquelândia.","750",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969696' target='other'> <mi>dwc_moreinfo</mi></a>","J. F. Pensiero",NA,NA,NA,NA,NA,"34835","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","782144","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","J. G. Jardim","1997","12","28","Brazil","Bahia","Rio de Contas","-41.8114","-13.5792",NA,NA,"NY00782144","NY00782144_01","Estrada Real, entrada a ca. 1,5 km ao L de Rio de Contas",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186916' target='other'> <mi>dwc_moreinfo</mi></a>","G. Davidse",NA,NA,NA,NA,NA,"1177","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","782164","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","R. Reitz","1953","01","24","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"NY00782164","NY00782164_01","Rio Negrinho",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186930' target='other'> <mi>dwc_moreinfo</mi></a>","J. F. Pensiero",NA,NA,NA,NA,NA,"5196","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","783631","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","S. M. de Campos","1960","03","16","Brazil","São Paulo","Itapetininga","-48.0497","-23.5903",NA,NA,"NY00783631","NY00783631_01","Fazenda Santa Luzia do Campo Largo, SSE da cidade de Itapetininga",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186898' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"193","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"75","2016-10-28 16:32:00-02","NY","NYBG","00896095","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora",NA,"N. Lima","1968","03","29","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"NY00896095","NY00896095_01","Campus da UnB",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969727' target='other'> <mi>dwc_moreinfo</mi></a>","J. F. Pensiero",NA,NA,NA,NA,NA,"144","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"76","2016-09-30 02:18:00-03","NY","NYBG","1174431","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora",NA,"G. A. Black",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,"NY01174431","NY01174431_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1400627' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"48-2247","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","783632","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","T. S. d. Silva","1975","11","05","Brazil","São Paulo","Sao Paulo","-46.621883","-23.654505",NA,NA,"NY00783632","NY00783632_01","Sao Paulo, Sao Paulo, Parque Estadual das Fontes do Ipiranga",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186910' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"215","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00896105","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","G. Eiten","1962","03","24","Brazil","Maranhão","Loreto","-45.07","-7.37",NA,NA,"NY00896105","NY00896105_01","Ilha de Balsas region, between the Rios Balsas & Parnaíba. 2 km north of main house of Fazenda Morros, about 35 km south of Loréto. Along trail Morros-Picada","300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969751' target='other'> <mi>dwc_moreinfo</mi></a>","J. F. Pensiero",NA,NA,NA,NA,NA,"3769","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","1174423","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","R. Spruce","1949","11",NA,"Brazil","Pará",NA,"-54.740486","-2.449614",NA,NA,"NY01174423","NY01174423_01","In vicinibus Santarem",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1400634' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"s.n.","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"80","2016-11-01 14:40:00-02","NY","NYBG","782137","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora",NA,"K. Andrade","1995","07","09","Brazil","Pernambuco",NA,"-37.17","-8.62",NA,NA,"NY00782137","NY00782137_01","Buíque, Fazenda Laranjeiras","790","790","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186914' target='other'> <mi>dwc_moreinfo</mi></a>","G. Davidse",NA,NA,NA,NA,NA,"116","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","783628","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","A. P. Duarte","1959","11",NA,"Brazil","Rio de Janeiro",NA,"-43.207919","-22.973835",NA,NA,"NY00783628","NY00783628_01","Lagôa Rodrigo de Freitas",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186892' target='other'> <mi>dwc_moreinfo</mi></a>","J. F. Pensiero",NA,NA,NA,NA,NA,"5167","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"82","2016-11-01 14:40:00-02","NY","NYBG","782142","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora",NA,"B. L. Stannard","1992","03","04","Brazil","Bahia","Abaíra","-41.88","-13.27",NA,NA,"NY00782142","NY00782142_01","Bem Querer","1330","1330","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186919' target='other'> <mi>dwc_moreinfo</mi></a>","S. A. Renvoize",NA,NA,NA,NA,NA,"H51760","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","783639","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","F. Vieira","1989","01","01","Brazil","Rio Grande do Sul",NA,"-51.173697","-29.165735",NA,NA,"NY00783639","NY00783639_01","Caxias do Sul",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186906' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"s.n.","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","00896081","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","H. S. Irwin","1958","12","20","Brazil","Minas Gerais","Viçosa","-42.868031","-20.7613428",NA,NA,"NY00896081","NY00896081_01","State Agricultural School, Viçosa.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969699' target='other'> <mi>dwc_moreinfo</mi></a>","J. F. Pensiero",NA,NA,NA,NA,NA,"2301","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","783633","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","C. Kozera","1996","11","29","Brazil","Paraná","Curitiba","-49.22","-25.37",NA,NA,"NY00783633","NY00783633_01","Parque Barigui",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186903' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"395","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"86","2021-03-15 16:37:00-03","NY","NYBG","00896071","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","H. S. Irwin","1972","01","15","Brazil","Goiás","Pirenópolis","-48.85664","-15.85",NA,NA,"NY00896071","NY00896071_01","Serra dos Pirineus, ca. 10 km E. of Pirenópolis","1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969694' target='other'> <mi>dwc_moreinfo</mi></a>","J. F. Pensiero",NA,NA,NA,NA,NA,"34205","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"87","2021-03-15 16:37:00-03","NY","NYBG","782174","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","A. F. M. Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NY00782174","NY00782174_01","Brasilia",NA,NA,"donné par Mme Simard, sa fille, en 1907 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186926' target='other'> <mi>dwc_moreinfo</mi></a>","J. F. Pensiero",NA,NA,NA,NA,NA,"2087","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA
