"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","previousCatalogNumber","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","477201","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"F. Encarnación","E1074","1977","03","22","Peru","Loreto","Requena","A 1 km de la Base Yarina, margen derecha del caño Yarina en la Zona Reservada del rio Pacaya",NA,NA,NA,NA,NA,NA,"NY00477201",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=524558' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01304013","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"G. T. Prance","6176","1968","07","18","Brazil","Rondônia",NA,"N. bank of Rio Abunã between Cachoeira Tres S and Fortaleza, 4-16 km above mouth. Forest on terra firme, near river.","-65.489763","-9.716549",NA,NA,NA,NA,"NY01304013","NY01304013_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1635799' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01304014","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"U. N. Maciel","805","1982","08","12","Brazil","Pará",NA,"Marabá, Carajás, Serra Norte, Parauapebas, Km 31 da Estrada de Ferro Carajás","-49.9245572","-6.0004751",NA,NA,NA,NA,"NY01304014","NY01304014_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1635808' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01304012","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"B. A. Krukoff","5102","1933",NA,NA,"Brazil","Amazonas",NA,"Near mouth of Rio Embira (tributary of Rio Tarauaca).","-70.25","-7.5",NA,NA,NA,NA,"NY01304012","NY01304012_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1635797' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01405652","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"H. S. Irwin","28010","1970","03","21","Brazil","Minas Gerais",NA,"Serra do Espinhaço, Rio Jequití, ca. 25 km E. of Diamantina","-43.50795","-18.1448",NA,NA,"790","790","NY01405652","NY01405652_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2251425' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01022840","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"Y. E. J. Mexia","5458","1930","12","27","Brazil","Minas Gerais",NA,"Districto Rio Branco. Retiro de Antonio Avelino",NA,NA,NA,NA,"750","750","NY01022840","NY01022840_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162334' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","477246","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"R. Reitz","1644","1954","03","02","Brazil","Santa Catarina","Ibirama","Horto Florestal","-49.5178","-27.0569",NA,NA,"300","300","NY00477246","NY00477246_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=516155' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","477224","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"R. Reitz","5144","1953","01","09","Brazil","Santa Catarina","Araquari","Barra do Sul","-48.7219","-26.3703",NA,NA,"5","5","NY00477224","NY00477224_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331600' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","684864","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"L. Riedel","s.n.",NA,NA,NA,"Brazil",NA,NA,"Mandiocca",NA,NA,NA,NA,NA,NA,"NY00684864","NY00684864_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=882265' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-11-01 11:45:00-02","NY","NYBG","477202","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana",NA,NA,NA,NA,NA,"N. Soria","2167","1988","04","06","Paraguay",NA,NA,"Dto. Cordillera Tobaté Cerro Tobaté","-57.12","-25.2",NA,NA,"297","297","NY00477202",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=524563' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","477219","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"R. M. Klein","41","1950",NA,NA,"Brazil","Santa Catarina","Brusque","Mata do Hoffmann","-48.9","-27.1",NA,NA,"50","50","NY00477219","NY00477219_01","Eq. Ecologia nr. 9 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=524569' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01806841","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","L. C. Marinho",NA,NA,NA,"W. W. Thomas","12684","2001","10","30","Brazil","Bahia","Aurelino Leal","11.2 km W of BR 101 on road from Aurelino Leal towards Laje do Banco","-39.381867","-14.34533",NA,NA,"175","200","NY01806841","NY01806841_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=362309' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","477259","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"P. K. H. Dusén","s.n.","1911",NA,NA,"Brazil","Paraná","Paranaguá","Alexandra","-48.631716","-25.548936",NA,NA,NA,NA,"NY00477259","NY00477259_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=516167' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","02098734","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Determiner unspecified",NA,NA,NA,"W. W. Thomas","12188","2000","10","03","Brazil","Bahia","Jussari","Fazenda Serra do Teimoso, RPPN Serra do Teimoso","-39.52908","-15.1555",NA,NA,"300","330","NY02098734","NY02098734_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=516117' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1183943","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. Sobral; M. A. Nadruz Coelho",NA,NA,NA,"M. A. Nadruz Coelho","1948","2007","09","25","Brazil","Rio de Janeiro","Magé","Distrito de Santo Aleixo, Fazenda Floresta do Pico. Picada do córrego das pedras negras, trilha para o para pico grande.","-43.0406","-22.6531",NA,NA,"200","500","NY01183943","NY01183943_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1458971' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","477204","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"W. L. Balée","408","1985","11","05","Brazil","Pará","Altamira","Igarapé Ipixuna, affluent of Rio Xingu; 5 km S of settlement, Araweté Indian Reserve.","-52.2064018249512","-3.20333003997803",NA,NA,NA,NA,"NY00477204","NY00477204_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=524559' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,"748499","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","477226","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"H. C. de Lima","3684","1989","09","12","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecologica Municipal de Macae de Cima, Sitio Faz. Velha, margens do rio Macae","-42.5311012268066","-22.2819004058838",NA,NA,"1000","1100","NY00477226","NY00477226_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=524578' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","676552","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","J. J. Pipoly",NA,NA,NA,"A. R. S. de Oliveira","721","1995","12","01","Brazil","Acre","Feijó","Rio Muru, Seringal Lancha, colocaçao Laranjeira, proprietário Sr. Valdo Juliao.","-70.8678","-8.4953",NA,NA,NA,NA,"NY00676552","NY00676552_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=72909' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","02704996","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","L. C. Marinho",NA,NA,NA,"P. Fiaschi","1112","2002","10","16","Brazil","Bahia","Maraú","Estrada de Itacaré para Maraú, 7 km após a desembocadura do Rio de Contas","-39","-14.25",NA,NA,NA,NA,"NY02704996","NY02704996_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2475138' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01304043","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"R. de Lemos Fróes","23389","1946","09","04","Brazil","Pará",NA,"Remansão, Rio Tocantins.",NA,NA,NA,NA,NA,NA,"NY01304043","NY01304043_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1636789' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","477265","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"R. Reitz","1583","1954","03","01","Brazil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5178","-27.0569",NA,NA,"300","300","NY00477265","NY00477265_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=516171' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01304019","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"R. P. Bahia","87","1978","08","19","Brazil","Pará","Altamira","Altamira, Estação Experimental da EMBRAPA","-52.3978758","-3.271835",NA,NA,NA,NA,"NY01304019","NY01304019_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1635818' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","868505","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"D. G. Campbell","9197","1985","09","27","Brazil","Acre",NA,"Fazenda Bom Sossego. Entre Igarapé do Cujubim e Igarapé Jacamin.","-73.15","-7.67",NA,NA,NA,NA,"NY00868505","NY00868505_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1014262' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01304017","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"R. de Lemos Fróes","24603","1949","06","20","Brazil","Pará",NA,"Rio Itacaiuna; Seco - Grande, beira d'agua.",NA,NA,NA,NA,NA,NA,"NY01304017","NY01304017_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1635816' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","477207","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"B. Rambo","29141","1945","09","12","Brazil","Rio Grande do Sul","Porto Alegre","Morro da Gloria","-51.23","-30.0331",NA,NA,NA,NA,"NY00477207","NY00477207_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=524560' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01806424","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","R. A. S. de Pontes",NA,NA,NA,"R. A. S. de Pontes","823","2012","10","25","Brazil","Pernambuco",NA,"Água Preta, Fazenda Camarão: Mata da sede da fazenda.",NA,NA,NA,NA,NA,NA,"NY01806424","NY01806424_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2197071' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1015765","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D. C. Zappi",NA,NA,NA,"R. M. Harley","26645","1988","11","28","Brazil","Bahia","Rio de Contas","Pico das Almas. Vertente leste. Campo e mata ao NW do Campo do Queiroz","-41.97","-13.52",NA,NA,"1500","1550","NY01015765","NY01015765_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1112127' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","477215","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"W. A. Ducke","16408","1931","08","19","Brazil","Rio de Janeiro",NA,"Dois Irmaos","-43.241306","-22.991674",NA,NA,NA,NA,"NY00477215","NY00477215_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=524565' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01304018","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"M. J. P. Pires-O'Brien","2316","1988","07","15","Brazil","Pará","Almeirim","Monte Dourado Gleba Itapeuara da Reserva Genetica do Jari","-52.65","-0.58",NA,NA,NA,NA,"NY01304018","NY01304018_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1635817' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","477220","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"R. Reitz","6805","1957","10","06","Brazil","Santa Catarina","Garuva","Mina Velha, Garuva, Sao Francisco do Sul","-48.8547","-26.0269",NA,NA,"10","10","NY00477220","NY00477220_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=524570' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01304011","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"J. A. Ratter","R6192","1988","02","01","Brazil","Roraima",NA,"SEMA Ecological Reserve, Ilha de Maracá. In Terra firme forest on road to Santa Rosa.","-61.42","3.37",NA,NA,NA,NA,"NY01304011","NY01304011_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1635792' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","477208","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"F. C. Hoehne","27156","1931","11","11","Brazil","São Paulo","Sao Paulo","Jardim Botanico","-46.618358","-23.646109",NA,NA,NA,NA,"NY00477208","NY00477208_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=331601' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","477263","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"P. K. H. Dusén","s.n.",NA,NA,NA,"Brazil","Paraná","Lapa","Volta Grande","-49.7156","-25.7697",NA,NA,NA,NA,"NY00477263","NY00477263_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=516170' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-10-25 12:51:00-02","NY","NYBG","01304281","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana",NA,"L. Biral",NA,NA,NA,"C. A. Cid Ferreira","5778","1985","04","24","Brazil","Amazonas","Manicoré","BR-230, Rodovia Transamazônica Km 302. Rio Aripuanã entre a Rod. e a Cachoeira de Matamatá","-60.666667","-7.583333",NA,NA,NA,NA,"NY01304281","NY01304281_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1641069' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","477242","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"R. M. Klein","1703","1955","10","14","Brazil","Santa Catarina","Itajaí","Morro da Ressacada","-48.6617","-26.9081",NA,NA,"100","100","NY00477242","NY00477242_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=516153' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","477211","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. H. Nee",NA,NA,NA,"R. M. Klein","39","1949","12","30","Brazil","Santa Catarina","Brusque","Mata do Hoffman","-48.9","-27.1",NA,NA,"50","50","NY00477211","NY00477211_01","Eq. Ecologia No. 9 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=524568' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
