"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","year","month","day","continentOcean","preparationType","previousCatalogNumber","typeStatus","recordNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1558","2020-09-12 05:00:02-03","US","US","939697","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"E. H. Ule","Brazil","Santa Catarina",NA,"Stranch am Sumpfe bei Estive dos Pregos bei Tubarao. Pr. St. Catharina",NA,NA,NA,NA,NA,"US02149034","US02149034_01","1889","1",NA,"South America",NA,NA,NA,"1012",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1559","2020-09-12 05:00:02-03","US","US","2646765","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"F. C. Hoehne","Brazil","São Paulo",NA,"Sao Paulo (Capital), nativa no Jardim Botanico",NA,NA,NA,NA,NA,"US02149041","US02149041_01","1932","2","18","South America - Neotropics",NA,NA,NA,"s.n.",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1560","2020-09-12 05:00:02-03","US","US","3561120","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"W. Hoehne","Brazil","São Paulo",NA,"Pq. Estado de Sao Paulo.",NA,NA,NA,NA,NA,"US02149038","US02149038_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"SPF 11430",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1561","2020-09-12 05:00:02-03","US","US","2639120","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","Brazil","Minas Gerais",NA,"Planalto do Brasil. Serra do Espinhaco. Cerrado and gallery forest, ca. 7km N. of Sao Joao da Chapada, road to Inhai",NA,NA,NA,NA,NA,"US02148997","US02148997_01","1970","3","30","South America - Neotropics",NA,NA,NA,"28653",NA,"Rosales","1150",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1562","2020-09-12 05:00:02-03","US","US","2646768","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"F. C. Hoehne","Brazil","São Paulo",NA,"Brasil. Itu",NA,NA,NA,NA,NA,"US02149036","US02149036_01","1934","1","25","South America - Neotropics",NA,NA,NA,"s.n.",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1563","2020-09-12 05:00:02-03","US","US","1560986","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"J. C. B. Mutis","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"US02148976",NA,"1760",NA,NA,"South America - Neotropics",NA,NA,NA,"2349",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1564","2020-09-12 05:00:02-03","US","US","3466723","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"G. Hatschbach & J. Saldanha","Brazil","Paraná",NA,"Rio Iguacu, margem esquerda, proximo a barra dp Rio Carpinteiro (mun. Mangueirinha).",NA,NA,NA,NA,NA,"US02149048","US02149048_01","1991","3","12","South America",NA,NA,NA,"55282",NA,"Rosales","600",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1565","2020-09-12 05:00:02-03","US","US","3712079","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"M. Nee","Bolivia","Santa Cruz",NA,"Depto. Santa Cruz, Prov. Sara, 7 km (by air) W of La Belgica.","-63.2906","-17.5631",NA,NA,NA,"US03472862",NA,"2010","12","2","South America - Neotropics",NA,NA,NA,"57322",NA,"Rosales","370",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1566","2020-09-12 05:00:02-03","US","US","1593105","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"E. Pérez Arbeláez","Colombia","Cundinamarca",NA,"Tocaima",NA,NA,NA,NA,NA,"US02148966",NA,"1932","7",NA,"South America - Neotropics",NA,NA,NA,"2054",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1567","2020-09-12 05:00:02-03","US","US","2632071","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"J. C. Lindeman & J. H. Haas","Brazil","Paraná",NA,"Brasiliae Australis, small serra in Mun. Paicandu.",NA,NA,NA,NA,NA,"US02149052","US02149052_01","1967","1","18","South America",NA,NA,NA,"423 (Ha. 15719)",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1568","2020-09-12 05:00:02-03","US","US","1418605","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"H. H. Rusby","Bolivia",NA,NA,"Near Yungas",NA,NA,NA,NA,NA,"US02148985",NA,"1885",NA,NA,"South America - Neotropics",NA,NA,NA,"2366",NA,"Rosales","1219",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1569","2020-09-12 05:00:02-03","US","US","2632070","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"G. Hatschbach","Brazil","Paraná",NA,"Mun. Paranagua, Cambara",NA,NA,NA,NA,NA,"US02149051","US02149051_01","1968","2","14","South America",NA,NA,NA,"18614",NA,"Rosales","20","50",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1570","2020-09-12 05:00:02-03","US","US","2752933","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","Brazil","Minas Gerais",NA,"Ca. 7km N. of Sao Joao da Chapada, road to Inhai",NA,NA,NA,NA,NA,"US02149008","US02149008_01","1970","3","30","South America - Neotropics",NA,NA,NA,"28653",NA,"Rosales","1150",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1571","2020-09-12 05:00:02-03","US","US","1999407","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"J. Araque Molina & F. A. Barkley","Colombia","Norte de Santander",NA,"Colombianas. En suelos ricos y arenosos, pero poco secos, en el valle del rio Peralonso en los alrededores de Santiago",NA,NA,NA,NA,NA,"US02148957",NA,"1948","12","21","South America - Neotropics",NA,NA,NA,"18N.S.152",NA,"Rosales","120",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1572","2020-09-12 05:00:02-03","US","US","2429603","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"Cardenas, --","Bolivia","Santa Cruz",NA,"Near Angoztura [interpreted] Sta. Cruz",NA,NA,NA,NA,NA,"US02148979","US02148979_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"5892",NA,"Rosales","600",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1573","2020-09-12 05:00:02-03","US","US","1544156","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"Y. Mexia","Brazil","Minas Gerais",NA,"Vicosa. Road to Sao Miguel. Near Corriga Turba",NA,NA,NA,NA,NA,"US02149004","US02149004_01","1930","3","31","South America - Neotropics",NA,NA,NA,"4535",NA,"Rosales","720",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1574","2020-09-12 05:00:02-03","US","US","2646767","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"F. C. Hoehne","Brazil","São Paulo",NA,"Sao Paulo (Capital), Butantan",NA,NA,NA,NA,NA,"US02149043","US02149043_01","1918","2","5","South America - Neotropics",NA,NA,NA,"s.n.",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1575","2020-09-12 05:00:02-03","US","US","388586","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"C. Novaes","Brazil","São Paulo",NA,"Campinas",NA,NA,NA,NA,NA,"US02149045","US02149045_01","1900","1",NA,"South America - Neotropics",NA,NA,NA,"275",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1576","2020-09-12 05:00:02-03","US","US","1419184","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"H. H. Rusby","Bolivia",NA,NA,"Guanai",NA,NA,NA,NA,NA,"US02148983",NA,"1886","5",NA,"South America - Neotropics",NA,NA,NA,"1324",NA,"Rosales","610",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1577","2020-09-12 05:00:02-03","US","US","1900164","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"A. Dugand & R. Jaramillo M.","Colombia",NA,NA,"Depto. Atlantico (en el limite con el Depto. de Bolivar): Los Pendales, hacienda Riodulce",NA,NA,NA,NA,NA,"US02148958",NA,"1946","1","21","South America - Neotropics",NA,NA,NA,"4168",NA,"Rosales","20","50",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1578","2020-09-12 05:00:02-03","US","US","2580398","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"-- Reitz & Klein, --","Brazil","Santa Catarina",NA,"Brasil. Barra de Areia, Vidal Ramos",NA,NA,NA,NA,NA,"US02149029","US02149029_01","1958","1","28","South America",NA,NA,NA,"6308",NA,"Rosales","200",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1579","2020-09-12 05:00:02-03","US","US","1604295","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"F. C. Hoehne","Brazil","São Paulo",NA,"Jardim Botanico de S. Paulo.",NA,NA,NA,NA,NA,"US02149042","US02149042_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"236",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1580","2020-09-12 05:00:02-03","US","US","3186173","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"S. de Souza e Silva, E. Freire & L. Dambrós","Brazil","Goiás",NA,"15Km a Noroeste de Divinopolis de Go","-46.78","-13.18",NA,NA,NA,"US02149009","US02149009_01","1990","4","27","South America - Neotropics",NA,NA,NA,"21.274-90",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1581","2020-09-12 05:00:02-03","US","US","2822001","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"J. H. Kirkbride","Colombia","Magdalena",NA,"In forest along mule trail from Pueblito to Calabazo, Parque Nacional Tayrona","-73.97","11.32",NA,NA,NA,"US02148950",NA,"1972","10","26","South America - Neotropics",NA,NA,NA,"2573",NA,"Rosales","250","450",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1582","2020-09-12 05:00:02-03","US","US","1563128","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"J. C. B. Mutis","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"US02148977",NA,"1760",NA,NA,"South America - Neotropics",NA,NA,NA,"2349",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1583","2020-09-12 05:00:02-03","US","US","2322769","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"J. G. Kuhlmann","Brazil","Minas Gerais",NA,"Procedensia: ESA. Vicosa- Minas",NA,NA,NA,NA,NA,"US02149002","US02149002_01","1936","3","3","South America - Neotropics",NA,NA,NA,"1329",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1584","2020-09-12 05:00:02-03","US","US","1044427","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"B. Heriberto","Colombia",NA,NA,"Vicinity of Cartagena",NA,NA,NA,NA,NA,"US02148974","US02148974_01","1920",NA,NA,"South America - Neotropics",NA,NA,NA,"344",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1585","2020-09-12 05:00:02-03","US","US","2027763","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"R. M. Klein","Brazil","Santa Catarina",NA,"Mata do Hoffmann. Brusque: Sta. Cat.",NA,NA,NA,NA,NA,"US02149032","US02149032_01","1950","2","4","South America",NA,NA,NA,"158",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1586","2020-09-12 05:00:02-03","US","US","2999432","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"R. M. Harley, G. L. Bromley, A. M. Carvalho, J. Hage & H. S. Brito","Brazil","Bahia",NA,"Chapadao Ocidental da Bahia. Islets and banks of the Rio Corrente by Correntina","-44.63","-13.33",NA,NA,NA,"US02149017","US02149017_01","1980","4","23","South America - Neotropics",NA,NA,NA,"21655",NA,"Rosales","580",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1587","2020-09-12 05:00:02-03","US","US","1523224","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,NA,"Brazil","Pernambuco",NA,"In field, Tapera",NA,NA,NA,NA,NA,"US02149028","US02149028_01","1930","10",NA,"South America - Neotropics",NA,NA,NA,"s.n.",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1588","2020-09-12 05:00:02-03","US","US","2883561","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"P. E. Gibbs & H. Leitao Filho","Brazil","São Paulo",NA,"25 Km. NW de Mogi Guacu, Estacao Experimental de Mogi-Guacu (Fazenda Campininha), Cerrado-cerradao.",NA,NA,NA,NA,NA,"US02149040","US02149040_01","1976","12","16","South America - Neotropics",NA,NA,NA,"4051",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1589","2020-09-12 05:00:02-03","US","US","1352038","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"E. P. Killip & A. C. Smith","Colombia","Santander",NA,"Eastern Cordillera. Upper Rio Lebrija valley, northwest of Bucaramanga",NA,NA,NA,NA,NA,"US02148970",NA,"1926","12","29","South America - Neotropics",NA,NA,NA,"16286",NA,"Rosales","400","700",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1590","2020-09-12 05:00:02-03","US","US","2617648","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"-. Lanna & Castellanos, --","Brazil","Rio de Janeiro",NA,"Angra dos Reis",NA,NA,NA,NA,NA,"US02149014","US02149014_01","1965","3","1","South America - Neotropics",NA,NA,NA,"838/25567/4885",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1591","2020-09-12 05:00:02-03","US","US","1441948","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"P. Campos Porto","Brazil","Rio de Janeiro",NA,"Horta Florestal al urbem, spontaneum",NA,NA,NA,NA,NA,"US02149015","US02149015_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"11741",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1592","2020-09-12 05:00:02-03","US","US","2120130","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"R. M. Klein","Brazil","Santa Catarina",NA,"Mata do Hoffmann. Brusque: Sta. Cat.",NA,NA,NA,NA,NA,"US02149031","US02149031_01","1951","6","21","South America",NA,NA,NA,"158",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1593","2020-09-12 05:00:02-03","US","US","2564593","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"G. Hatschbach","Brazil","Paraná",NA,"Serrinha (mun. Paissandu)",NA,NA,NA,NA,NA,"US02149053","US02149053_01","1967","1","18","South America",NA,NA,NA,"15718",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1594","2020-09-12 05:00:02-03","US","US","2339204","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"H. Daniel","Colombia","Antioquia",NA,"La Pintada",NA,NA,NA,NA,NA,"US02148954",NA,"1954","1",NA,"South America - Neotropics",NA,NA,NA,"4674",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1595","2020-09-12 05:00:02-03","US","US","2403828","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"S. Tavares","Brazil","Pernambuco",NA,"Espinho de Judeu. Espinheiro. margem da Estrada entre Vicencia e a Usina Barra",NA,NA,NA,NA,NA,"US02149025","US02149025_01","1962","1","4","South America - Neotropics",NA,NA,NA,"885",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1596","2020-09-12 05:00:02-03","US","US","2453621","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"A. Dugand","Colombia","Atlántico",NA,"Colombiensis. Costa Del Caribe. Region de Barranquilla, llanada de Juanmina",NA,NA,NA,NA,NA,"US02148951",NA,"1962","1","21","South America - Neotropics",NA,NA,NA,"6005",NA,"Rosales","10",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1597","2020-09-12 05:00:02-03","US","US","98482","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"Wilkes Explor. Exped.","Brazil","Rio de Janeiro",NA,"Rio Janeiro",NA,NA,NA,NA,NA,"US00991365","US00991365_01 US00991365_02","1838",NA,NA,"South America - Neotropics",NA,NA,NA,"s.n.",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1598","2020-09-12 05:00:02-03","US","US","1999618","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"J. Zainúm, J. Araque Molina & F. A. Barkley","Colombia","Bolívar",NA,"Colombianas. En una pequana montana de suelos ricos y poco secos al suroeste de Monteria 10 kilometros",NA,NA,NA,NA,NA,"US02148956",NA,"1949","1","19","South America - Neotropics",NA,NA,NA,"19Bo222*",NA,"Rosales","50",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1599","2020-09-12 05:00:02-03","US","US","1800737","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"A. Dugand & H. García Barriga","Colombia","Magdalena",NA,"Colombianae. Orilla del rio Ariguani cerca de Caracolicito",NA,NA,NA,NA,NA,"US02148961",NA,"1940","1","21","South America - Neotropics",NA,NA,NA,"2504",NA,"Rosales","100","150",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1600","2020-09-12 05:00:02-03","US","US","3181627","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"P. Bettella","Bolivia","Santa Cruz",NA,"8 Km al Sur de la plaza central de Santa Cruz rumbo a Palmasola","-63.18","-17.85",NA,NA,NA,"US02148978","US02148978_01","1988","3","5","South America - Neotropics",NA,NA,NA,"52",NA,"Rosales","425",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1601","2020-09-12 05:00:02-03","US","US","2055361","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"E. Hassler","Paraguay",NA,NA,"Paraguarienses",NA,NA,NA,NA,NA,"US02148995",NA,NA,NA,NA,"South America",NA,NA,NA,"8391",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1602","2020-09-12 05:00:02-03","US","US","1705986","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"A. Dugand","Colombia","Atlántico",NA,"Near Sabanalarga",NA,NA,NA,NA,NA,"US02148963",NA,"1938","10",NA,"South America - Neotropics",NA,NA,NA,"1247",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1603","2020-09-12 05:00:02-03","US","US","2724566","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"-- Bertoni","Paraguay",NA,NA,"Dep. Hernandaria. Sta. Teresa",NA,NA,NA,NA,NA,"US02148993",NA,NA,NA,NA,"South America",NA,NA,NA,"4413",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1604","2020-09-12 05:00:02-03","US","US","1337420","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"A. Regnell","Brazil","São Paulo",NA,"S. paulo.",NA,NA,NA,NA,NA,"US02149046","US02149046_01","1848","5","5","South America - Neotropics",NA,NA,NA,"III 463",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1605","2020-09-12 05:00:02-03","US","US","3561175","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"W. Hoehne","Brazil","São Paulo",NA,"Brasil, S.P., Proximo ao Jaragua",NA,NA,NA,NA,NA,"US02149037","US02149037_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"SPF13205",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1606","2020-09-12 05:00:02-03","US","US","1155924","PreservedSpecimen","Plantae","Fabaceae","Machaerium","jacarandifolium","Machaerium jacarandifolium","Rusby",NA,NA,NA,NA,"R. S. Williams","Bolivia","La Paz",NA,"Apolo.",NA,NA,NA,NA,NA,"US00002432",NA,"1902","7","19","South America - Neotropics",NA,NA,"Isotype","1434",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1607","2020-09-12 05:00:02-03","US","US","USw33550","PreservedSpecimen","Plantae","Fabaceae","Machaerium","pilosum","Machaerium pilosum",NA,NA,NA,NA,NA,"E. Schmidt","Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"146",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1608","2020-09-12 05:00:02-03","US","US","2743661","PreservedSpecimen","Plantae","Fabaceae","Machaerium","pilosum","Machaerium pilosum",NA,NA,NA,NA,NA,"G. T. Prance, E. Forero, L. F. Coelho, J. F. Ramos & L. G. Farias","Brazil","Rondônia",NA,"Brazilian Amazonia, Territory of Rondonia, Basin of Rio Madeira, Km. 167-169 Madeira-Mamore railroad near Mutumparana",NA,NA,NA,NA,NA,"US02149505","US02149505_01","1968","7","6","South America - Neotropics",NA,NA,NA,"5659",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1609","2020-09-12 05:00:02-03","US","US","2341550","PreservedSpecimen","Plantae","Fabaceae","Machaerium","pilosum","Machaerium pilosum",NA,NA,NA,NA,NA,"R. L. Fróes","Brazil","Pará",NA,"Da Amazonia, Estado do Para, Monte Alegre, regiao do Igarape da Mulata terra firme, mata virgem",NA,NA,NA,NA,NA,"US02149503","US02149503_01","1953","9","27","South America - Neotropics",NA,NA,NA,"30394",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1610","2020-09-12 05:00:02-03","US","US","3345567","PreservedSpecimen","Plantae","Fabaceae","Machaerium","pilosum","Machaerium pilosum",NA,NA,NA,NA,NA,"B. Rabelo & S. A. Mori","Brazil","Amapá",NA,"Brazil, Amapa: Road from Macapa to Santana (Estrada Duque de Caxias), 18 km S of Macapa",NA,NA,NA,NA,NA,"US02149501","US02149501_01","1983","10","19","South America - Neotropics",NA,NA,NA,"2493",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1611","2020-09-12 05:00:02-03","US","US","1040515","PreservedSpecimen","Plantae","Fabaceae","Machaerium","pilosum","Machaerium pilosum",NA,NA,NA,NA,NA,"A. Ducke","Brazil","Pará",NA,"Obidos, Etat de Para",NA,NA,NA,NA,NA,"US02149507","US02149507_01","1910","9","10","South America - Neotropics",NA,NA,NA,"11034",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
