"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","infraspecificEpithet","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem","sex"
"408","2019-12-09 17:29:44-03","UFPR","EFC","10913","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Dunaiski Jr., A.","2011","03","21","Dunaiski Jr., A.; Amaral, W.; Dunaiski, F.A.","2011","03","20","Brasil","Paraná","Palmeira","RPPN Botuquara","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"EFC010913",NA,NA,NA,"4214",NA,NA,"Erva com inflorescência castanha, solo lodoso.","35166","auto",NA,NA,NA,NA,NA,NA,NA
"409","2019-11-13 11:18:39-03","USP","SPF","150936","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Anônimo",NA,NA,NA,"Araújo, AC","2000","01","27","Brasil","Bahia","Mucugê",NA,"-41.318067","-12.9596","-41.318067","-12.9596",NA,NA,"SPF00150936",NA,NA,NA,"1221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-03-15 18:26:35-03","USP","SPF","210029","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Araújo, AC","2011","06",NA,"Araújo, AC","2010","03","05","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Vilarejo Inhame. Subida partindo da antiga estrada da mina de manganês","-43.78915","-18.925709","-43.78915","-18.925709",NA,NA,"SPF00210029",NA,NA,NA,"1835",NA,NA,"Erva cespitosa, folhas conduplicadas, glumas castanho-escuras.; Campo brejoso, local úmido, solo arenoso",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2021-03-15 18:26:35-03","USP","SPF","68600","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Roque, N; Vitta, FA",NA,NA,NA,"Oliveira, AA","1990","06","13","Brasil","Minas Gerais","Grão Mogol","Vale do corrego Escurona. Solo arenoso, campo sujo.","-42.966667","-16.6","-42.966667","-16.6","750","750","SPF00068600",NA,NA,NA,"CFCR12861",NA,NA,"Erva. Inflorescências acastanhadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2021-03-15 18:26:35-03","USP","SPF","68609","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Roque, N; Vitta, FA","1993",NA,NA,"Oliveira, AA","1990","06","13","Brasil","Minas Gerais","Grão Mogol","Vale do corrego Escurona. Solo arenoso de campo sujo.","-42.966667","-16.6","-42.966667","-16.6","750","750","SPF00068609",NA,NA,NA,"CFCR12872",NA,NA,"Erva, heliófila. Inflorescências castanhas. Simpátrica com CFCR 12873.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-11-13 11:18:39-03","USP","SPF","150935","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Anônimo",NA,NA,NA,"Araújo, AC","1997","11","22","Brasil","Goiás","Cristalina","Fazenda Topázio. Cachoeira Topázio.","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"SPF00150935",NA,NA,NA,"889",NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA
"414","2021-03-15 18:26:35-03","USP","SPF","22747","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Roque, N; Vitta, FA","1993",NA,NA,"Cordeiro, I","1981","04","13","Brasil","Minas Gerais","Grão Mogol","Campo rupestre atrás da cidade. Solo arenoso, próximo de riacho.","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"SPF00022747",NA,NA,NA,"817",NA,NA,"Erva. Inflorescências castanhas.","67219","auto",NA,NA,NA,NA,NA,NA,NA
"415","2019-11-13 11:18:39-03","USP","SPF","162660","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Anônimo",NA,NA,NA,"Araújo, AC","1998","03","19","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira das Rolinhas.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"SPF00162660",NA,NA,NA,"1088",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"416","2020-03-05 14:13:31-03","UNEMAT","HPAN","4157","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) R. & Sch.","Schessl, M","2002","11","06","Schessl, M","2002","11","02","Brasil","Mato Grosso","Cáceres","Rio Paraguai, West of the city.","-57.65","-16.05","-57.65","-16.05",NA,NA,"HPAN000004157",NA,"Magnoliidae","Poales","6320","América",NA,"Projeto Diversidade florística e variedade fitossociológica de comunidades vegetacionais na região de Cáceres-MT (CNPq Processo 3000060/98).",NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2014-04-04 18:27:05-03","PNFM","IRAI","627","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Cordeiro, J.; Martin, V.C.","2010","01","01","Dunaiski Jr, A.","2009","03","27","Brasil","Paraná","Pinhais","Parque Newton Freire Maia, Jardim Boa Vista","-49.120722","-25.384028","-49.120722","-25.384028",NA,NA,"IRAI00000627",NA,"Magnoliophyta",NA,"s.n.",NA,NA,"Campo úmido",NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2014-04-04 18:27:05-03","PNFM","IRAI","4285","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Ribas, O.S.","2007","07","10","Pegorini, F.","2007","04","30","Brasil","Paraná","Curitiba","Região de foz do Rio Barigui, Caximba",NA,NA,NA,NA,NA,NA,"IRAI00004285",NA,"Magnoliophyta",NA,"s.n.",NA,NA,"Solo úmido, próximo à borda da cava",NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2021-03-25 13:52:02-03","UNIVILLE","JOI","14711","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","J.C.F. Melo Jr.",NA,NA,NA,"Melo-Júnior, J.C.F.",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","Tapera.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI014711",NA,NA,NA,"1268",NA,NA,"Data de coleta: Julho/2014; HABITAT: Ambiente degradado em antigo aterro sanitário; HABITO: erva","23627","auto",NA,NA,NA,NA,NA,NA,NA
"420","2021-03-25 13:52:02-03","UNIVILLE","JOI","15389","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Silva, A.C.","2008","10","22","Brasil","Sergipe","Capela","Refúgio da Vida Silvestre - Mata do Junco.","-37.0527992248535","-10.5032997131348",NA,NA,NA,NA,"JOI015389",NA,NA,NA,"179",NA,NA,NA,"19889","auto",NA,NA,NA,NA,NA,NA,NA
"421","2021-03-25 13:52:02-03","UNIVILLE","JOI","15390","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Silva, A.C.","2008","11","17","Brasil","Sergipe","Capela","Refúgio de vida Silvestre Mata do Junco.","-37.0527992248535","-10.5032997131348",NA,NA,NA,NA,"JOI015390",NA,NA,NA,"240",NA,NA,NA,"19889","auto",NA,NA,NA,NA,NA,NA,NA
"422","2019-10-07 09:20:54-03","UEFS","HUEFS","141857","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Rezende, S.G.","2008","03","07","Brasil","Minas Gerais","Catas Altas","Região da Mina de Fabrica Nova.","-43.432222","-20.197222","43W25'56''","20S11'50''","1011","1011","HUEFS0141857","HUEFS0141857","Angiospermae","Poales","2366",NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"423","2019-10-07 09:20:54-03","UEFS","HUEFS","188315","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Farias, B.F.","2011","06",NA,"Brasil","Bahia","Lençóis","Nas margens do rio Lençóis e afloramentos rochosos da vegetação ciliar.","-41.403056","-12.560278","41W24'11''","12S33'37''","500","500","HUEFS0188315","HUEFS0188315","Angiospermae","Poales","62",NA,NA,"Mata ciliar.",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"424","2019-10-07 09:20:54-03","UEFS","HUEFS","36913","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","M.Alves","2000","02",NA,"Queiroz, L.P.de","1999","04","11","Brasil","Bahia","Umburanas","Delfino Serra do Curral Feio (localmente referida como Serra da Empreitada): Cachoeirinha, à beira do rio Tabuleiro, ca. 10 km NW de Delfino na estrada que sai pelo depósito de lixo.","-41.216667","-10.35","41W13'","10S21'","1000","1200","HUEFS0036913","HUEFS0036913","Angiospermae","Poales","5344",NA,NA,"Campo rupestre com afloramentos de quartzito e solo de areia branca.",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"425","2019-10-07 09:20:54-03","UEFS","HUEFS","47857","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Alves, M.","2000","01","26","Brasil","Bahia","Palmeiras","Prox. Ao Morro do Pai Inácio, ao longo da BR-242, logo após o rio Santo Antônio.","-41.433333","-12.466667","41W26'0''","12S28'0''",NA,NA,"HUEFS0047857","HUEFS0047857","Angiospermae","Poales","1816",NA,NA,"Campo rupestre - paredão cochoso com nascente natural.",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"426","2019-10-07 09:20:54-03","UEFS","HUEFS","237066","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Chagas, D.B.das","2016","05","06","Brasil","Tocantins","Porto Nacional","Faz. São Judas - Porto Nacional - TO","-48.416667",NA,"48W25'","10S48'122''","278","278","HUEFS0237066","HUEFS0237066","Angiospermae","Poales","50",NA,NA,"Cerrado stricto sensu",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"427","2019-10-07 09:20:54-03","UEFS","HUEFS","8887","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","M.Alves","2000","02",NA,"Sazima, M.","1985","12","08","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"HUEFS0008887","HUEFS0008887","Angiospermae","Poales","18220",NA,NA,NA,"34265","auto",NA,"Lilianae",NA,NA,NA,NA,NA
"428","2019-10-07 09:20:54-03","UEFS","HUEFS","172874","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Silva, A.C.","2007","06","15","Brasil","Sergipe","Capela","Mata do Junco, Área 3.","-37.0527992248535","-10.5032997131348",NA,NA,NA,NA,"HUEFS0172874","HUEFS0172874","Angiospermae","Poales","93",NA,NA,"Mata.","19889","auto",NA,"Lilianae",NA,NA,NA,NA,NA
"429","2019-10-07 09:20:54-03","UEFS","HUEFS","47867","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Jardim, J.G.","1999","02","23","Brasil","Bahia","Una","Rod. BR-101Ilhéus/Una, ca. 38 Km S de Ilhéus.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"HUEFS0047867","HUEFS0047867","Angiospermae","Poales","2027",NA,NA,"Restinga arbórea com campos alagados.","36070","auto",NA,"Lilianae",NA,NA,NA,NA,NA
"430","2019-10-07 09:20:54-03","UEFS","HUEFS","40739","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","M.Alves","2000","02",NA,"Funch, R.","1998","03","15","Brasil","Bahia","Lençóis","Vale do Rio São José.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,"HUEFS0040739","HUEFS0040739","Angiospermae","Poales","9",NA,NA,"Área degradada pelo garimpo mecanisado de diamantes.","47385","auto",NA,"Lilianae",NA,NA,NA,NA,NA
"431","2017-04-20 13:39:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis",NA,"RRC ID Flag",NA,NA,NA,"G. G. Hatschbach","1993","2","8","Brazil","Mato Grosso do Sul",NA,NA,"-55","-21",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"58706","South America",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"58706",NA,NA,NA
"432","2019-01-25 15:34:40-02","IAC","IAC","19729","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","C. Aranha","1968","03","02","H.F. Leitão Filho","1968","01","20","Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,"288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-10-03 14:20:40-03","IAC","IAC","16823","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Charles M. Ek",NA,NA,NA,"Charles M. Ek",NA,NA,NA,"Estados Unidos","Indiana","Cass county",NA,"-86.35","40.75","-86.3500","40.7500",NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,"obtido da Universidade da Califórnia, Berkeley",NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2019-01-25 15:34:40-02","IAC","IAC","17434","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","F. Walthier","1947","02","19","F. Walthier","1947","02","19",NA,NA,"San Martín","Tarapoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35098",NA,NA,"obtida da Universidade da Califórnia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-10-03 14:20:40-03","IAC","IAC","24711","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","O. Ahumada","1979","02","17","O. Ahumada","1979","02","17","Argentina","Corrientes","Paso de los Libres","estrada para Pucheta","-57.15","-29.7167","-57.1500","-29.7167",NA,NA,NA,NA,NA,NA,"2531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-06-28 16:52:39-03","IAC","IAC","27209","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","A.C. Araújo","1997","05","09","s/col.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,"doada por José de Campos Novaes",NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-01-25 15:34:40-02","IAC","IAC","3237","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","H.K. Svenson","1941","06","17","A.P. Viégas et al.","1938","12","18","Brasil","São Paulo","Campinas","Fazenda Campo Grande","-47.169767","-22.922308","-47.169767","-22.922308",NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-07-23 12:04:23-03","CEPLAC","CEPEC","81384","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis",NA,"M. Alves",NA,NA,NA,"J. G. Jardim","1988","11","23","Brasil","Bahia","UNA","Ca. 38Km ao S Rod. Ilheus/Una BR-001.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,"2027",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,"30/06/2000",NA
"439","2020-07-23 12:04:23-03","CEPLAC","CEPEC","83849","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis",NA,"M. Alves",NA,NA,NA,"M. Alves","2000","01","26","Brasil","Bahia","palmeiras","Prox. ao Morro do Pai Inacio, ao longo BR-242, logo após rio Sto. Antonio.Área parcialmente alagada.","-41.433333","-12.466667","41W26'","12S28'",NA,NA,NA,NA,NA,NA,"1816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2000",NA
"440","2020-07-23 12:04:23-03","CEPLAC","CEPEC","116443","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis",NA,"C. S. D. Souza",NA,NA,NA,"Souza, C. S. D.","2007","02","28","Brasil","Bahia","MARAÚ","Beira da Estrada Ubaitaba - Maraú, dos lados esquerdo e direito, cerca de 4 km do fim do desvio para Itacaré.","-39.021667","-14.178056","39W1'18","14S10'41",NA,NA,NA,NA,NA,NA,"125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-07-23 12:04:23-03","CEPLAC","CEPEC","83911","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis",NA,"A. C. Araujo",NA,NA,NA,"A. C. Araújo","2000","01","27","Brasil","Bahia","MUCUGÊ","10Km na Rod. Mucuge/Andarai, prox. a torre de energia.","-41.316667","-12.95","41W19'","12S57'",NA,NA,NA,NA,NA,NA,"1221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2000",NA
"442","2020-02-17 11:30:38-03","UEG","HUEG","1850","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Ravenna, P.F.",NA,NA,NA,"Ramos, P.C.M.; Ramos, M.V.V.",NA,NA,NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUEG001850",NA,"Monocotyledonae",NA,"s.n.","Southern America",NA,"Vereda","58223","auto",NA,NA,NA,NA,NA,NA,NA
"443","2020-11-19 14:06:07-03","Unimontes","MCMG","3790","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Saraiva, C |",NA,NA,NA,"Brasil","Minas Gerais","Serra das Araras","Vereda do Acari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-11-13 16:04:40-03","UNISANTA","HUSC","4391","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Alves, M.","2002","04",NA,"Martins, S.E.; Sampaio, P.S.P.","2002","02","20","Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"788",NA,NA,"Erva com espiguetas marrons.; Beira de trilha. Floresta Alta de restinga úmida.","37616","auto",NA,NA,NA,NA,NA,NA,NA
"445","2020-11-04 17:28:58-03","UEM","HUEM","8944","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Alves, A","2009","06","10","Rosa, CILF; Lorenzetti, E","2001","12","05","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Represa Faz. Baixo da onça.","-52.822778","-22.599167","-52.822778","-22.599167","265","367","HUEM000003557","HUEM000003557",NA,NA,"133",NA,NA,"Até 50cm de altura. Inflorescência acastanhadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-12-17 17:07:09-03","UEM","HUEM","17240","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","R. Trevisan","2013","06","06","V.Tomazini; e col.","2005","04","07","Brasil","Paraná","Candói","rio Jordão, margem direita, ponto 1: pastagem abandonada (área a ser alagada pelo reservátorio da UHE Santa Clara)","-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,"HUEM000029419",NA,NA,NA,"145",NA,NA,"Herbácea de 30 cm; fase reprodutiva.","42664","auto",NA,NA,NA,NA,NA,NA,NA
"447","2016-03-14 08:31:37-03","UEM","HUEM","24453","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","A. Gil","2015","10","21","K.Fidanza; R.P.Mormul; J.L.Antiqueira; L.D.Estevam","2014","01","06","Brasil","Paraná","Porto Rico","rio Paraná, Ilha Carioca","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Erva, cerca de 30cm. Solo arenoso, sujeito a alagamento.","18063","auto",NA,NA,NA,NA,NA,NA,NA
"448","2021-02-12 15:02:01-03","UFSCar","SPSC","7001","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"L.B. Santis;F. Periotto","2000","12","12","Brasil","São Paulo","São Carlos","Lago UFSCar.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brejo",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-03-06 11:04:31-03","UNIRIO","HUNI","3034","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"A.C. Silva","2008","11","17","Brasil","Sergipe","Capela","Mata do Junco. Refúgio da vida silvestre da Mata do Junco.","-37.0527992248535","-10.5032997131348",NA,NA,NA,NA,"HUNI00003034",NA,NA,NA,"240",NA,NA,"Material doado pelo ASE. Inflorescência castanho-avermelhada.","19889","auto",NA,NA,NA,NA,NA,NA,NA
"450","2019-11-01 15:14:07-03","UnB","UB","125127","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Argent, GCG; Ramos, J; Richards, PW; Souza, R","1967","09","12","Brasil","Mato Grosso",NA,"Xavantina, Ferry.","-52.233333","-14.633333","-52.233333","-14.633333",NA,NA,"UB0008512","UB0008512","Monocotyledonae",NA,"6365","Southern America",NA,"Coletas do Royal Geographic Society Expedition de 1967-68.&nf;Rótulos preparados a posteriori no UB com informação parcial.&nf;Dados completos no herbário do Royal Botanic Gardens Kew (K) e New York Botanical Garden (NY).; Tufted. Phenolog",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-11-01 15:14:07-03","UnB","UB","163435","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Eiten, LT","1962",NA,NA,"Eiten, G; Eiten, LT","1960","04","22","Brasil","São Paulo","Mogi Guaçu","Campos das Sete Lagoas. Fazenda Campininha, just north of rio Moji-Guaçu. 3.7km NNW of Padua Sales (About 27km NW of city Moji-Mirim).","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"UB0008515","UB0008515","Monocotyledonae",NA,"1966","Southern America",NA,"Inflorescences dark brown. Scape flattened and clumps flattened. &nf;; Side of brook in water or in soaking soil alongside.","39309","auto",NA,NA,NA,NA,NA,NA,NA
"452","2019-11-01 15:14:07-03","UnB","UB","184783","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Barros, M",NA,NA,NA,"Smith, LB; Reita, R","1952","03",NA,"Brasil","Santa Catarina","Brusque",NA,"-48.9","-27.1","-48.9","-27.1","35","135","UB0010043",NA,"Monocotyledonae",NA,"6108","Southern America",NA,"Open banks Azambuja.; Moist.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-11-01 15:14:07-03","UnB","UB","109789","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Eugênio, CUO","2007",NA,NA,"Amaral, AG; Eugênio, CUO","2007","04",NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa (FAL)","-47.905556","-15.593056","-47.905556","-15.593056","1050","1050","UB0007386","UB0007386","Monocotyledonae",NA,"2290","Southern America",NA,"Coleta de inventário na linha (L) 02, unidade amostral (UA) 27, apelidada em campo como Cyperaceae folha fina; Erva; Campo Sujo.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2019-11-01 15:14:07-03","UnB","UB","163434","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Araujo, AC","1999","05",NA,"Irwin, HS; Fonseca, SF; Souza, R; Santos, RR; Ramos, J; Onishi, E","1970","01","28","Brasil","Minas Gerais","Patrocínio","Ca. 25km NE of Patrocínio.","-46.99","-18.94","-46.99","-18.94","1050","1050","UB0008517","UB0008517","Monocotyledonae",NA,"25547","Southern America",NA,"Culms to ca. 40 cm tall.; Campo on red clay, with very low generally sparse shrubs.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-11-01 15:14:07-03","UnB","UB","163440","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Godfrey, RK; Houk, RD","1962","10","08","USA","Florida",NA,"Bay",NA,NA,NA,NA,NA,NA,"UB0010054",NA,"Monocotyledonae",NA,"62588","Northern America",NA,"Sandy shores of marshes, between Bayhead and Southport.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2019-11-01 15:14:07-03","UnB","UB","163441","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Mackeever, FC","1965","09","08","USA","Massachusetts",NA,"Squam, Nantucket Island, Mass.",NA,NA,NA,NA,NA,NA,"UB0010052",NA,"Monocotyledonae",NA,"923","Northern America",NA,"Shore of dried out pot hole.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2019-11-01 15:14:07-03","UnB","UB","180955","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Smith, LB",NA,NA,NA,"Woolston, AL","1958","12","22","Paraguay","San Pedro",NA,"Alto Paraguay, Primavera.",NA,NA,NA,NA,NA,NA,"UB0010048",NA,"Monocotyledonae",NA,"1044","Southern America",NA,"Ex herb Kew.; Cespitose herb, culms 30-60 cm.; Wet low campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA
