"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"387","2020-09-02 16:22:31-03","Cenargen","CEN","23283","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Taciana Barbosa Cavalcanti","730","1990","08","16",NA,"Brasil","Exsicatas",NA,NA,"CEN00023283",NA,NA,"Engl.","J. R. Pirani","GO","DIVINOPOLIS DE GOIAS","A 7 km de Divinópolis de Goiás, na estrada de terra Divinópolis de Goiás - BR-020.","-46.3931007385254","-13.2950000762939","CEN00023283","650","650",NA,NA,NA,"2001","03","35017","auto",NA,NA,NA,"4",NA
"388","2020-09-02 16:22:31-03","Cenargen","CEN","23985","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Roberto Fontes Vieira","1892","1994","07","05",NA,"Brasil","Exsicatas",NA,"Frutos imaturos verdes; pétalas cremes. Material coletado com o Sr. binômio (Seu Neco) e o raizeiro Sr. Zequinha.","CEN00023985",NA,NA,"Engl.","J. R. Pirani","GO","JATAI","Área de cerrado próximo à sede da fazenda Bela Vista de Bonsucesso, proprietário Sr. Neco.","-51.7144012451172","-17.8813991546631","CEN00023985","750","750",NA,"-5170000.0","-1786667.0","2001","03","75073","auto",NA,NA,NA,"5",NA
"389","2020-09-02 16:22:31-03","Cenargen","CEN","16754","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Roberto Fontes Vieira","973","1991","11","12",NA,"Brasil","Exsicatas",NA,NA,"CEN00016754",NA,NA,"Engl.","D. C. Daly","MG","MORADA NOVA DE MINAS","Cerrado recorde acima do cerrado virgem da Fazenda Boa Vista; a 18.2 km da cidade.","-45.3567008972168","-18.6044006347656","CEN00016754","620","620",NA,"-4536667.0","-1858333.0","2001","05","44039","auto",NA,NA,NA,"4",NA
"390","2020-09-02 16:22:31-03","Cenargen","CEN","68563","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Francisco Ricardo Ferreira","229","1982","10","07",NA,"Brasil","Unicata",NA,"Planta pequena (mais ou menos 0,5 m). Frutos bem vermelhos.","CEN00068563",NA,NA,"Engl.","D. C. Daly","RO","VILHENA","Campo experimental da EMBRAPA (UEPAE/Porto Velho) BR-364, mais ou menos no km 696.","-60.1458015441895","-12.7405996322632","CEN00068563","625","625",NA,NA,NA,"2015","10","196523","auto",NA,NA,NA,"1",NA
"391","2020-09-02 16:22:31-03","Cenargen","CEN","88414","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Dijalma Barbosa da Silva","344","2014","07","02",NA,"Brasil","Exsicatas",NA,"Foram coletadas folhas e flores para extraçã do óleo essencial. Coleta as 12h30. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00088414",NA,NA,"Engl.","B. M. T. Walter","DF","BRASILIA","Planaltina, Embrapa Cerrados (CPAC), trilha da Coruja","-47.9296989440918","-15.7797002792358","CEN00088414","1151","1151",NA,NA,NA,"2015","03","70570","auto",NA,NA,NA,"2",NA
"392","2020-09-02 16:22:31-03","Cenargen","CEN","7237","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Cilúlia Maria Maury","429","1983","04","06",NA,"Brasil","Unicata",NA,"Botões jovens. Folhas com cheiro forte parecido ao cheiro de manga. Lat.: entre 15º 32#?#S - 15º 38#?#S e Long.: 47º 33#?#O e 47º 37#?#O. Alt.: 1000m-1150m. Doação Fundação Zoobotânica do Distrito Federal. Herbário Ezechias Paulo Heringer. Flora do Brasil.","CEN00007237",NA,NA,"Engl.",NA,"DF","BRASILIA","Reserva Ecológica Águas Emendadas cerca de 40 Km a nordeste de Brasília.","-47.9296989440918","-15.7797002792358","CEN00007237",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,"1",NA
"393","2020-09-02 16:22:35-03","Cenargen","CEN","96262","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Aelton Biasi Giroldo","397","2014","11","23",NA,"Brasil","Exsicatas",NA,NA,"CEN00096262",NA,NA,"Engl.","B. M. T. Walter","MG","GRAO MOGOL","Assentamento Americana.","-42.8897018432617","-16.5594005584717","CEN00096262",NA,NA,NA,NA,NA,"2017","01","67219","auto",NA,NA,NA,"2",NA
"394","2020-05-07 10:21:07-03","UFG","HJ","437","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Souza, L.F.","437","2000","11","24",NA,"Brasil",NA,NA,NA,"HJ00000437",NA,NA,"Engl.","Luzia Francisca de Souza","Goiás","Aporé","GO 060, região de Itumirim.","-52.140833","-18.544167","HJ00000437","700","700",NA,"52º8'27''W","18º32'39''S","2009","09",NA,NA,NA,"24",NA,NA,NA
"395","2019-09-18 16:17:02-03","UFG","HJ","1570","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Souza, L.F.","3538","2007","10","12",NA,"Brasil",NA,NA,NA,"HJ00001570",NA,NA,"Engl.","Luzia Francisca de Souza","Goiás","Jataí","UFG, Campus Jatobá.","-51.717222","-17.923056","HJ00001570","700","700",NA,"51º43'2''W","17º55'23''S","2009","09",NA,NA,NA,"24",NA,NA,NA
"396","2019-09-18 16:17:02-03","UFG","HJ","2094","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Souza, L.F.","1117","2004","08","30",NA,"Brasil",NA,NA,NA,"HJ00002094",NA,NA,"Engl.",NA,"Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","HJ00002094","620","620",NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-09-18 16:17:02-03","UFG","HJ","2092","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Souza, L.F.","1136","2004","09","29",NA,"Brasil",NA,NA,NA,"HJ00002092",NA,NA,"Engl.",NA,"Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","HJ00002092","620","620",NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-09-18 16:17:02-03","UFG","HJ","1111","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Souza, L.F.","3305","2004","11","05",NA,"Brasil",NA,NA,NA,"HJ00001111",NA,NA,"Engl.",NA,"Goiás","Jataí","41 BIMTZ.","-51.711944","-17.900278","HJ00001111","700","700",NA,"51º42'43''W","17º54'1''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-09-18 16:17:02-03","UFG","HJ","2095","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Souza, L.F.","992","2004","07","28",NA,"Brasil",NA,NA,NA,"HJ00002095",NA,NA,"Engl.",NA,"Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","HJ00002095","620","620",NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-09-18 16:17:02-03","UFG","HJ","2091","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Souza, L.F.","1411","2004","10","27",NA,"Brasil",NA,NA,NA,"HJ00002091",NA,NA,"Engl.",NA,"Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","HJ00002091","620","620",NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-09-18 16:17:02-03","UFG","HJ","2093","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Souza, L.F.","1299","2004","10","27",NA,"Brasil",NA,NA,NA,"HJ00002093",NA,NA,"Engl.",NA,"Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","HJ00002093","620","620",NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-06-05 10:33:16-03","UFG","HJ","6870","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Souza, L.F.","4555","2009","05","28",NA,"Brasil",NA,NA,NA,"HJ00006870",NA,NA,"Engl.",NA,"Goiás","Mineiros","BR 364, próximo ao posto 71.","-52.5511016845703","-17.5694007873535","HJ00006870",NA,NA,NA,NA,NA,NA,NA,"100343","auto",NA,NA,NA,NA,NA
"403","2019-09-18 16:17:02-03","UFG","HJ","7420","S","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Estevam, B.B.","1","2015","09","28",NA,"Brasil",NA,NA,NA,"HJ00007420",NA,NA,"Engl.",NA,"Goiás","Rio Verde","Universidade de Rio Verde.","-51.931389","-17.798056","HJ00007420","748","748",NA,"51º55'53''W","17º47'53''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-03-15 18:26:18-03","USP","SPF","159170","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Fonseca, ML","4809","2003","05","21",NA,"Brasil",NA,NA,"Arbusto ca. 1.20 m alt.; folhas discolores, cartáceas; botões cor verde; frutos imaturos verde avermelhados.","SPF00159170",NA,NA,"Engl.","Fonseca, ML","Distrito Federal","Gama","APA Gama e Cabeça de Veado, Fazenda Água Limpa (FAL-UnB). R.A. do Lago Sul. Solo hidromórfico seco/argiloso. Campo de murundum, próximo a reflorestamento de pinus.","-47.915833","-15.931556",NA,"985","985",NA,"-47.915833","-15.931556","2003","05",NA,NA,NA,NA,NA,NA,NA
"405","2021-03-15 18:26:18-03","USP","SPF","159166","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Mendonça, RC","4890","2002","09","02",NA,"Brasil",NA,NA,"Subarbusto heliófilo com até 1 m alt, folhas cartáceas, frutos imaturos verdes passando ao vermelho na maturação,quando então se abre expondo semente recoberta por ailo branco. Freqüente no local.","SPF00159166",NA,NA,"Engl.","Lima, LR","Distrito Federal","Gama","APA Gama e Cabeça de Veado, Fazenda Água Limpa, UnB, Área da MOA, Região Administrativa do Lago Sul, cerrado denso em latossolo vermelho.","-47.913056","-15.921389",NA,"1025","1025",NA,"-47.913056","-15.921389","2003","09",NA,NA,NA,"08",NA,NA,NA
"406","2019-11-13 11:17:12-03","USP","SPF","221102","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Matos, MQ","39","2006","09","21",NA,"Brasil",NA,NA,NA,"SPF00221102",NA,NA,"Engl.","Matos, MQ","Distrito Federal","Brasília","Estação Ecológica de Águas Emendadas","-47.607222","-15.573056",NA,"1031","1031",NA,"-47.607222","-15.573056","2006","10",NA,NA,NA,"02",NA,NA,NA
"407","2019-11-13 11:17:12-03","USP","SPF","221103","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Marana, JC","18","2007","06","06",NA,"Brasil",NA,NA,NA,"SPF00221103",NA,NA,"Engl.","Proença, C","Distrito Federal","Brasília","Fazenda Água Limpa.","-47.9","-15.916667",NA,"1150","1150",NA,"-47.9","-15.916667","2007","07",NA,NA,NA,NA,NA,NA,NA
"408","2021-03-15 18:26:18-03","USP","SPF","109794","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Aragaki, S","100","1994","06","27",NA,"Brasil",NA,NA,"Arbustiva, 1.5 m alt. Frutos verdes.","SPF00109794",NA,NA,"Engl.","Pirani, JR; Lima, LR","São Paulo","Pirassununga","Cerrado de Emas.","-47.5","-22.033333",NA,NA,NA,NA,"-47.5","-22.033333","1997",NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-03-15 18:26:18-03","USP","SPF","110566","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Mendonça, RC","2366","1995","08","25",NA,"Brasil",NA,NA,"Subarbusto 1 m de alt., heliófila, frutos imaturos de cor verde, reluzentes, folhas quebradiças; planta com cheiro de breu, quando cortada.","SPF00110566",NA,NA,"Engl.","Pirani, JR","Bahia","Correntina","Velha da Galinha, cerrado próximo a uma verda entre Velha da Galinha e a Cachoeira da Fumaça.","-45.443056","-13.560278",NA,"718","718",NA,"-45.443056","-13.560278","1996",NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-03-15 18:26:18-03","USP","SPF","131222","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Landim, M","890","1996","03","22",NA,"Brasil",NA,NA,"Arvoreta c/ frutos maduros (deiscentes, c/ 2 sementes e arilóide branco) e imaturos. Raro.; Cerrado (em encosta laterítica).","SPF00131222",NA,NA,"Engl.","Lima, LR","Bahia",NA,"Serra de Itabaiana",NA,NA,NA,NA,NA,NA,NA,NA,"2001","04",NA,NA,NA,"12",NA,NA,NA
"411","2021-03-15 18:26:18-03","USP","SPF","131513","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Batalha, M","730","1995","10","03",NA,"Brasil",NA,NA,"Arbusto 1.3 m alt.; Cerrado sensu stricto.","SPF00131513",NA,NA,"Engl.","Lima, LR","São Paulo","Santa Rita do Passa Quatro","ARIE Cerrado Pé-de-Gigante","-47.578056","-21.612222",NA,NA,NA,NA,"-47.578056","-21.612222","1998","07",NA,NA,NA,NA,NA,NA,NA
"412","2021-03-15 18:26:18-03","USP","SPF","131514","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Batalha, M","1413","1996","07","05",NA,"Brasil",NA,NA,"Arbusto 1.5 m alt.; Cerrado sensu stricto.","SPF00131514",NA,NA,"Engl.","Lima, LR","São Paulo","Santa Rita do Passa Quatro","ARIE Cerrado Pé-de-Gigante","-47.578056","-21.612222",NA,NA,NA,NA,"-47.578056","-21.612222","1998","07",NA,NA,NA,NA,NA,NA,NA
"413","2021-03-15 18:26:18-03","USP","SPF","133186","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Mendonça, RC","3480","1998","05","21",NA,"Brasil",NA,NA,"Arbusto ca. 1.40 m de alt., heliófto; tronco com casca lisa; folhas cartáceas; concolor verde; flores com cálice verde e corola creme; fruto imaturo cor verde.","SPF00133186",NA,NA,"Engl.","Pirani, JR","Minas Gerais","Formoso","Parque Nacional Grande Sertão Veredas, Local próximo à barra do Rio Preto com Córrego Santa Rita. Cerrado; relevo plano; solo com textura arenosa (areiaquartzosa).","-45.769167","-15.176389",NA,"635","635",NA,"-45.769167","-15.176389","1998",NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-03-15 18:26:18-03","USP","SPF","134850","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Pereira-Silva, G","2015","1993","10","10",NA,"Brasil",NA,NA,"Árvore de 3 m.; Cerrado. Solo argilo-arenoso.","SPF00134850",NA,NA,"Engl.","Pirani, JR","Distrito Federal","Brasília","Reserva Ecológica do Guará","-47.966667","-15.8",NA,"1035","1035",NA,"-47.966667","-15.8","1999",NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-03-15 18:26:18-03","USP","SPF","134876","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Pereira-Silva, G","2288","1994","02","15",NA,"Brasil",NA,NA,"Surbarbusto de até 2 m. Botões florais verdes.; Campo de Murundum. Solo argiloso.","SPF00134876",NA,NA,"Engl.","Pirani, JR","Distrito Federal","Brasília","Reserva Ecológica do Guará","-47.966667","-15.8",NA,"1035","1035",NA,"-47.966667","-15.8","1999",NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-03-15 18:26:18-03","USP","SPF","137039","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Aparecida da Silva, M","3900","1998","08","19",NA,"Brasil",NA,NA,"Arbusto ca. 0.60 m de alt., frutos verde claros; folhas concolores verdes, cheiro característico. Cerrado em solo arenoso.","SPF00137039",NA,NA,"Engl.","Lima, LR","Goiás","Serranópolis","RPPN Reserva Santuário de Vida Silvestre Pousada das Araras. Ca. 39 km da cidade. Fazenda Pedreiras. Sítio Arqueológico Manoel Braga. FOLHA: SE-22-Y-BII.","-52.003611","-18.440278",NA,"495","495",NA,"-52.003611","-18.440278","2001","04",NA,NA,NA,"12",NA,NA,NA
"417","2021-03-15 18:26:18-03","USP","SPF","140111","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Cavalcanti, TB","496","1990","07","12",NA,"Brasil",NA,NA,"Arbustivo. 0.8 - 1.0 m alt.","SPF00140111",NA,NA,"Engl.","Daly, D","Distrito Federal","Sobradinho II","Chapada da Contagem, DF 001; km 11.3 do Posto Colorado. Cerrado típico. Latossolo vermelhol.",NA,NA,NA,"1160","1160",NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-03-15 18:26:18-03","USP","SPF","140112","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Assis, MC","23","1994","05","05",NA,"Brasil",NA,NA,"Arbusto com ca. de 50 cm. Botões creme-vináceos.","SPF00140112",NA,NA,"Engl.","Daly, D","Distrito Federal","Brasília","Cerrado a 500 m da Fazenda Sucupira; logo após o açude da fazenda. Latossolo.","-48.016667","-15.916667",NA,"1080","1080",NA,"-48.016667","-15.916667","2004",NA,NA,NA,NA,NA,NA,NA,NA
"419","2021-03-15 18:26:18-03","USP","SPF","141824","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Batalha, MA","3560","1999","07","06",NA,"Brasil",NA,NA,"Arbust., 1.3 m alt. Frutos.","SPF00141824",NA,NA,"Engl.","Pirani, JR","Goiás",NA,"Parque Nacional das Emas, Municípios de Chapadão do Céu e Mineiros. Em campo sujo.","-52.65","-17.816667",NA,NA,NA,NA,"-52.65","-17.816667","2007",NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-03-15 18:26:18-03","USP","SPF","141825","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Batalha, MA","1930","1998","11","01",NA,"Brasil",NA,NA,"Arbust., 1 m alt. Frutos vermelhos.","SPF00141825",NA,NA,"Engl.","Pirani, JR","Goiás",NA,"Parque Nacional das Emas, Municípios de Chapadão do Céu e Mineiros. Em campo sujo.","-52.65","-17.816667",NA,NA,NA,NA,"-52.65","-17.816667","2000",NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-03-15 18:26:18-03","USP","SPF","141826","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Batalha, MA","3418","1999","06","08",NA,"Brasil",NA,NA,"Arbust., 0.6 m alt. Flores.","SPF00141826",NA,NA,"Engl.","Pirani, JR","Goiás",NA,"Parque Nacional das Emas, Municípios de Chapadão do Céu e Mineiros. Em campo cerrado. Próximo ao ponto V.","-52.65","-17.816667",NA,NA,NA,NA,"-52.65","-17.816667","2000",NA,NA,NA,NA,NA,NA,NA,NA
"422","2019-11-13 11:17:12-03","USP","SPF","221105","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Passos, FB","65","2005","05","24",NA,"Brasil",NA,NA,NA,"SPF00221105",NA,NA,"Engl.","Correia, CAS","Distrito Federal","Brasília","Parque das Sucupiras","-47.916667","-15.766667",NA,"1150","1150",NA,"-47.916667","-15.766667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-03-15 18:26:18-03","USP","SPF","144556","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Sampaio, AB","321","1999","01","21",NA,"Brasil",NA,NA,"Arbusto 1.50 m alt. Botões verdes.","SPF00144556",NA,NA,"Engl.","Pirani, JR","Distrito Federal","Brasília","Cerrados a nordeste da Fazenda Sucupira (CENARGEN/EMBRAPA). Cerrado sensu stricto.","-48.016667","-15.916667",NA,"1080","1080",NA,"-48.016667","-15.916667","2001",NA,NA,NA,NA,NA,NA,NA,NA
"424","2021-03-15 18:26:18-03","USP","SPF","148591","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Mendonça, RC","4250","2001","05","15",NA,"Brasil",NA,NA,"Subarbusto ca. de 1 m de alt; heliófto; exudado incolor com cheiro de almécega; folhas cartáceas, concolor verde; flor com cálice e corola verdes.","SPF00148591",NA,NA,"Engl.","Mendonça, RC","Bahia","Cocos","Fazendas Trijunção; Cerrado sobre encosta com afloramentos de tapiocanga, local muito próximo ao Marco VT Paredão do IBGE, nas divisas dos estados Bahia, Minas Gerais e Goiás. Solo com textura arenosa, relevo inclinado.","-46.046667","-14.880556",NA,NA,NA,NA,"-46.046667","-14.880556","2001","05",NA,NA,NA,NA,NA,NA,NA
"425","2021-03-15 18:26:18-03","USP","SPF","144790","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Cavalcanti, TB","496","1990","07","12",NA,"Brasil",NA,NA,"Arbustivo. 0.8 - 1.0 m altura.","SPF00144790",NA,NA,"Engl.","Pirani, JR","Distrito Federal","Sobradinho II","Chapada da Contagem, DF 001, km 11.3 do Posto Colorado. Cerrado típico. Latossolo vermelho.",NA,NA,NA,"1160","1160",NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA
"426","2021-03-15 18:26:18-03","USP","SPF","144791","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Vieira, RF","1892","1994","07","05",NA,"Brasil",NA,NA,"Frutos imaturos verdes; pétalas cremes.","SPF00144791",NA,NA,"Engl.","Vieira, RF","Goiás","Jataí","Área de cerrado próximo à sede da Fazenda Bela Vista de Bonsussesso, do Sr. Neco. Cerrado perturbado. Latossolo vermelho-escuro.","-51.7","-17.866667",NA,NA,NA,NA,"-51.7","-17.866667","1994","07",NA,NA,NA,NA,NA,NA,NA
"427","2021-03-15 18:26:18-03","USP","SPF","148117","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Boaventura, M","179","1995","08","08",NA,"Brasil",NA,NA,"3.0 m, fruto vermelho. Frutos maduros, frutos com odor forte lembrando manga.","SPF00148117",NA,NA,"Engl.","Boaventura, M","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667",NA,"1025","1150",NA,"-47.85","-15.866667","1995","08",NA,NA,NA,"08",NA,NA,NA
"428","2021-03-15 18:26:18-03","USP","SPF","151330","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Souza, VC","16665","1997","05","20",NA,"Brasil",NA,NA,"Arbusto, até 1.5 m alt.; botões verdes.","SPF00151330",NA,NA,"Engl.","Ivanauskas, NM","Mato Grosso","Alto Paraguai","9 km WSW (em linha reta) de Alto Paraguai. Estrada para Tira Sentido. Arredores da Serra da Baocaina. Savana arborizada (cerrado) com solo trecho bastante perturbado por pasto abandonado. Solo arenoso.","-56.583333","-14.6",NA,NA,NA,NA,"-56.583333","-14.6","1997","10",NA,NA,NA,NA,NA,NA,NA
"429","2021-03-15 18:26:18-03","USP","SPF","151331","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Barreto, KD","2435","1994","05","05",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m alt.; flores verdes-claras.","SPF00151331",NA,NA,"Engl.","Lima, LR","São Paulo","São Carlos","Represa do Lobo. Cerrado.","-47.879056","-22.142333",NA,NA,NA,NA,"-47.879056","-22.142333","1998","02",NA,NA,NA,NA,NA,NA,NA
"430","2021-03-15 18:26:18-03","USP","SPF","159164","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Fonseca, ML","3559","2002","10","07",NA,"Brasil",NA,NA,"Subarbusto heliófito, ca. de 0.80 m de alt.; folhas concolores; cartáceas; frutos imaturos cor verde e maduros cor vermelha. Comum.","SPF00159164",NA,NA,"Engl.","Fonseca, ML","Distrito Federal","Gama","APA Gama e Cabeça de Veado, Lago Sul, fundos da QI-17; campo cerrado próximo ao Córrego Mato Grande; solo argiloso/pedregoso; relevo ondulado.","-47.8825","-15.867778",NA,"970","970",NA,"-47.8825","-15.867778","2003","04",NA,NA,NA,NA,NA,NA,NA
"431","2021-03-15 18:26:18-03","USP","SPF","159165","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Mendonça, RC","4856","2002","08","28",NA,"Brasil",NA,NA,"Subarbusto ca. de 90 cm alt., heliófilo, exudado incolor com cheiro forte, caule com casca lisa, folhas cartáceas concolor verde, fruto vistoso, seco, imaturo cor vermelha.","SPF00159165",NA,NA,"Engl.","Lima, LR","Distrito Federal","Gama","APA Gama e Cabeça de Veado, Região Administrativa do Núcleo Bandeirante, Park Way, entrada que dá acesso à Vargem Bonita, Lagoa do Córrego do Cetro, cerrado ralo em área alterada, solo argiloso.","-47.944389","-15.897722",NA,"990","990",NA,"-47.944389","-15.897722","2003","09",NA,NA,NA,"08",NA,NA,NA
"432","2021-03-15 18:26:18-03","USP","SPF","153794","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Kirkbride, MCG","1492","1981","02","25",NA,"Brasil",NA,NA,"Arbustinho 1-1.50 m Flores verdes com partes vermelhas.","SPF00153794",NA,NA,"Engl.","Lima, LR","Distrito Federal","Brasília","Fazenda Água Limpa. Campo experimental da UnB. Campos de Murundus.","-47.9","-15.95",NA,"1100","1100",NA,"-47.9","-15.95","2002","10",NA,NA,NA,"04",NA,NA,NA
"433","2021-03-15 18:26:18-03","USP","SPF","153795","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Kirkbride, MCG","1515","1981","05","20",NA,"Brasil",NA,NA,"Arbustinho 70 cm. Flores amarelas. Fruto vermelho.","SPF00153795",NA,NA,"Engl.","Pirani, JR","Distrito Federal","Brasília","Campus de murundus. Córrego da Onça, área sempre alagada. Fazenda Água Limpa. Campo Experimental da UnB.","-47.9","-15.95",NA,"1100","1100",NA,"-47.9","-15.95","1995",NA,NA,NA,NA,NA,NA,NA,NA
"434","2021-03-15 18:26:18-03","USP","SPF","153796","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Pereira-Silva, G","2015","1993","10","10",NA,"Brasil",NA,NA,"Árvoare 3 m.; Cerrado. Solo argilo-arenoso (latossolo).","SPF00153796",NA,NA,"Engl.","Lima, LR","Distrito Federal","Brasília","Reserva Ecológica do Guará","-47.966667","-15.8",NA,"1035","1035",NA,"-47.966667","-15.8","2002","10",NA,NA,NA,"04",NA,NA,NA
"435","2021-03-15 18:26:18-03","USP","SPF","153797","PreservedSpecimen","Plantae","Burseraceae","Protium","ovatum","Protium ovatum","Pereira-Silva, G","2288","1994","02","15",NA,"Brasil",NA,NA,"Subarbustos de até 2 m. Botões florais verdes.; Solo argiloso.","SPF00153797",NA,NA,"Engl.","Proença, C","Distrito Federal","Brasília","Reserva Ecológica do Guará","-47.966667","-15.8",NA,"1548","1548",NA,"-47.966667","-15.8","1995",NA,NA,NA,NA,NA,NA,NA,NA
