"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"99","2019-11-13 11:29:33-03","USP","SPF","109178","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Assis, MA","113",NA,"Brasil","Picinguaba",NA,NA,NA,"SPF00109178",NA,NA,"(Vell.) I.M.Johnst.","Lupo, R","1993","03","15","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,NA,"1996","06",NA,NA,NA,NA,NA
"100","2019-11-13 11:29:33-03","USP","SPF","62586","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Garcia, FCP","97",NA,"Brasil","Picinguaba",NA,NA,NA,"SPF00062586",NA,NA,"(Vell.) I.M.Johnst.","Lupo, R","1988","09","03","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,NA,"1996","06",NA,NA,NA,NA,NA
"101","2021-03-25 13:53:24-03","UNIVILLE","JOI","8354","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"O.S. Ribas","5781",NA,"Brasil","Serra da Bocaina.",NA,NA,"; HABITAT: mata da encosta do morro; HABITO: Árvore","JOI008354",NA,NA,"(Vell.) I.M.Johnst.","G. Hatschbach","2004","01","16","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,"61623","auto",NA,NA,NA,"2004","01","01",NA,NA,NA,NA
"102","2019-10-07 09:23:39-03","UEFS","HUEFS","182153","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Nascimento, F.H.F.","577",NA,"Brasil","Serra das Almas. Campo do Queiroz. Mata do Gambá.",NA,NA,"Floresta Alto Montana.","HUEFS0182153","Angiospermae","Proteales","(Vell.) I.M.Johnst.",NA,"2008","11",NA,"Bahia","Rio de Contas","-41.945278","-13.524167","HUEFS0182153","1500","1500",NA,NA,"Proteanae",NA,NA,NA,NA,NA,"41W56'43''","13S31'27''",NA,NA
"103","2019-10-07 09:23:39-03","UEFS","HUEFS","182218","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Nascimento, F.H.F.","642",NA,"Brasil","Serra da Mesa, Bela Vista, Base do Pico do Itoibira, capão de mata, lado direito do caminho Caiambola-Catolés, mata do Cabecinha.",NA,NA,"Floresta alto montana.","HUEFS0182218","Angiospermae","Proteales","(Vell.) I.M.Johnst.",NA,"2008","12",NA,"Bahia","Rio de Contas","-41.887778","-13.365278","HUEFS0182218 HUEFS0182218_01","1550","1550",NA,NA,"Proteanae",NA,NA,NA,NA,NA,"41W53'16''","13S21'55''",NA,NA
"104","2019-10-07 09:23:39-03","UEFS","HUEFS","182254","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Nascimento, F.H.F.","678",NA,"Brasil","Serra da Mesa, base do Pico do Itoibira, mata da Campina Estreita, caminho Caiambola-Catolés.",NA,NA,"Floresta alto montana","HUEFS0182254","Angiospermae","Proteales","(Vell.) I.M.Johnst.",NA,"2008","12",NA,"Bahia","Rio de Contas","-41.885278","-13.365556","HUEFS0182254","1600","1700",NA,NA,"Proteanae",NA,NA,NA,NA,NA,"41W53'7''","13S21'56''",NA,NA
"105","2019-10-07 09:23:39-03","UEFS","HUEFS","208491","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Brotto, M.L.","1481",NA,"Brasil","Rodovia PR-092.",NA,NA,"Transição entre a Floresta Ombrófila Mista e Floresta Ombrófila Densa.","HUEFS0208491","Angiospermae","Proteales","(Vell.) I.M.Johnst.",NA,"2013","12","11","Paraná","Cerro Azul","-49.293611","-24.938333","HUEFS0208491","606","606",NA,NA,"Proteanae",NA,NA,NA,NA,NA,"49W17'37''","24S56'18''",NA,NA
"106","2019-10-07 09:23:39-03","UEFS","HUEFS","250867","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Nascimento, F.H.F.","1788",NA,"Brasil","Serra das Almas. Campo do Queiroz. Mata do Gambá.",NA,NA,"Mata Atlântica lato sensu. Floresta Montana.","HUEFS0250867","Angiospermae","Proteales","(Vell.) I.M.Johnst.",NA,"2008","11",NA,"Bahia","Rio de Contas","-41.945278","-13.524167",NA,"1500","1500",NA,NA,"Proteanae",NA,NA,NA,NA,NA,"41W56'43''","13S31'27''",NA,NA
"107","2019-10-07 09:23:39-03","UEFS","HUEFS","32317","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Giulietti, A.M.","CFCR14575",NA,"Brasil","Abaíra-Catolés. Serra do Barbado.",NA,NA,"Campo ruipestre com mata no vale, ao longo do caminho da forquilha da Serra.","HUEFS0032317","Angiospermae","Proteales","(Vell.) I.M.Johnst.",NA,"1994","02","26","Bahia","Abaíra","-41.901667","-13.290833","HUEFS0032317","1750","2035",NA,NA,"Proteanae",NA,NA,NA,NA,NA,"41W54'6''","13S17'27''",NA,NA
"108","2019-10-07 09:23:39-03","UEFS","HUEFS","36414","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Nascimento, F.H.F.","78",NA,"Brasil","Mata da base do pico do Itoibira.",NA,NA,"Mata de Altitude.","HUEFS0036414","Angiospermae","Proteales","(Vell.) I.M.Johnst.","F.H.F.Nascimento","1998","11","14","Bahia","Rio de Contas","-41.884167","-13.368611","HUEFS0036414","1700","1700",NA,NA,"Proteanae",NA,NA,"1999","07",NA,"41W53'3''","13S22'7''",NA,NA
"109","2019-10-07 09:23:39-03","UEFS","HUEFS","36420","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Nascimento, F.H.F.","84",NA,"Brasil","Mata da base do pico do Itoibira.",NA,NA,"Mata de Altitude.","HUEFS0036420","Angiospermae","Proteales","(Vell.) I.M.Johnst.","F.H.F.Nascimento","1998","11","14","Bahia","Rio de Contas","-41.884167","-13.368611","HUEFS0036420","1700","1700",NA,NA,"Proteanae",NA,NA,"1999","07",NA,"41W53'3''","13S22'7''",NA,NA
"110","2019-10-07 09:23:39-03","UEFS","HUEFS","44114","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Nascimento, F.H.F.","291",NA,"Brasil","Bela Vista Mata da base do pico do Itobira.",NA,NA,"Floresta ombrófila denso montana antropizada.","HUEFS0044114","Angiospermae","Proteales","(Vell.) I.M.Johnst.","F.H.F.Nascimento","1999","11","21","Bahia","Rio de Contas","-41.866667","-13.5","HUEFS0044114","1650","1700",NA,NA,"Proteanae",NA,NA,"2004","04",NA,"41W52'","13S30'",NA,NA
"111","2019-10-07 09:23:39-03","UEFS","HUEFS","44154","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Nascimento, F.H.F.","331",NA,"Brasil","Bela Vista Mata da base do pico do Itobira.",NA,NA,"Floresta Ombrófila Denso Montana.","HUEFS0044154","Angiospermae","Proteales","(Vell.) I.M.Johnst.","F.H.F.Nascimento","1999","12","24","Bahia","Rio de Contas","-41.866667","-13.5","HUEFS0044154","1660","1740",NA,NA,"Proteanae",NA,NA,"2004","04",NA,"41W52'","13S30'",NA,NA
"112","2019-10-07 09:23:39-03","UEFS","HUEFS","52437","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Nascimento, F.H.F.","397",NA,"Brasil","Pedra Lisa Campo do Cigano. Mata do Cigano.",NA,NA,"Floresta ombrófila montana.","HUEFS0052437","Angiospermae","Proteales","(Vell.) I.M.Johnst.","F.H.F.Nascimento","2000","12","05","Bahia","Rio do Pires","-41.924722","-13.261944","HUEFS0052437","1650","1750",NA,NA,"Proteanae",NA,NA,"2004","04",NA,"41W55'29''","13S15'43''",NA,NA
"113","2019-10-07 09:23:39-03","UEFS","HUEFS","52439","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Nascimento, F.H.F.","399",NA,"Brasil","Pedra Lisa Campo do Cigano. Mata do Cigano.",NA,NA,"Mata ombrófila Montana.","HUEFS0052439","Angiospermae","Proteales","(Vell.) I.M.Johnst.","F.H.F.Nascimento","2000","12","05","Bahia","Rio do Pires","-41.924722","-13.261944","HUEFS0052439","1650","1750",NA,NA,"Proteanae",NA,NA,"2004","04",NA,"41W55'29''","13S15'43''",NA,NA
"114","2019-10-07 09:23:39-03","UEFS","HUEFS","36431","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Nascimento, F.H.F.","100",NA,"Brasil","Mata da base do pico do Itoibira.",NA,NA,"Mata de Altitude.","HUEFS0036431","Angiospermae","Proteales","(Vell.) I.M.Johnst.","F.H.F.Nascimento","1999","01","28","Bahia","Rio de Contas","-41.8114013671875","-13.5789003372192","HUEFS0036431","1700","1700","49773","auto","Proteanae",NA,NA,"1999","07",NA,NA,NA,NA,NA
"115","2015-03-13 18:56:20-03","F","FMNH-SEEDPLANTS","V0177271F","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0177271F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0177271F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-06-11 12:40:20-03","F","FMNH-SEEDPLANTS","V0354791F","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis legalis",NA,"P. E. Gibbs","4603","South America","Brazil",NA,NA,NA,NA,"V0354791F","Spermatophyta",NA,NA,"RRC ID Flag","1977","3","30","São Paulo",NA,"-49","-22","V0354791F_01 V0354791F_02",NA,NA,NA,NA,"Dicotyledoneae",NA,"legalis",NA,NA,NA,NA,NA,"4603",NA
"117","2020-07-23 12:19:35-03","CEPLAC","CEPEC","136305","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"F. H. F. Nascimento","397",NA,"Brasil","Campo do Cigano. Mata do Cigano.",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"F. H. F. Nascimento","2000","12","05","Bahia","RIO DO PIRES","-41.924722","-13.261944",NA,"1650","1650",NA,NA,NA,NA,NA,NA,NA,NA,"41W55'29","13S15'43",NA,NA
"118","2020-07-23 12:19:35-03","CEPLAC","CEPEC","136438","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"F. H. F. Nascimento","291",NA,"Brasil","Mata da base do pico do Itobira.",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"F. H. F. Nascimento","1999","11","21","Bahia","RIO DE CONTAS","-41.866667","-13.5",NA,"1650","1650",NA,NA,NA,NA,NA,NA,NA,NA,"41W52'","13S30'",NA,NA
"119","2020-07-23 12:19:35-03","CEPLAC","CEPEC","136887","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"F. H. F. Nascimento","291",NA,"Brasil","Mata da base do Pico do Itobira.",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"F. H. F. Nascimento","1999","11","21","Bahia","RIO DE CONTAS","-41.866667","-13.5",NA,"1650","1650",NA,NA,NA,NA,NA,NA,NA,NA,"41W52'","13S30'",NA,NA
"120","2020-07-23 12:19:35-03","CEPLAC","CEPEC","137445","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"F. H. F. Nascimento","642",NA,"Brasil","Serra da Mesa, Bela Vista. Base do Pico do Itobira. Capão de matao lado direito do caminho Caimabola-Catolés. Mata do Cabecinha.",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"F. H. F. Nascimento",NA,NA,NA,"Bahia","RIO DE CONTAS","-41.887778","-13.365278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W53'16","13S21'55",NA,NA
"121","2020-07-23 12:19:35-03","CEPLAC","CEPEC","137460","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"E. A. Nascimento","678",NA,"Brasil","Serra da Mesa, base do Pico do Itobira. Mata da Campina estreita, caminho Caiambola-Catolés.",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"E. A. Nascimento",NA,NA,NA,"Bahia","RIO DE CONTAS","-41.885278","-13.365556",NA,"1600","1600",NA,NA,NA,NA,NA,NA,NA,NA,"41W53'7","13S21'56",NA,NA
"122","2020-07-23 12:19:35-03","CEPLAC","CEPEC","137917","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"F. H. F. Nascimento","577",NA,"Brasil","Serra das Almas. Campo do Queiroz. Mata do Gambá.",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"F. H. F. Nascimento",NA,NA,NA,"Bahia","RIO DE CONTAS","-41.945278","-13.524167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W56'43","13S31'27",NA,NA
"123","2020-07-23 12:19:35-03","CEPLAC","CEPEC","138300","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"F. H. F. Nascimento","331",NA,"Brasil","Mata da base do Pico do Itobira",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"F. H. F. Nascimento","1999","12","24","Bahia","RIO DE CONTAS","-41.866667","-13.5",NA,"1660","1660",NA,NA,NA,NA,NA,NA,NA,NA,"41W52'","13S30'",NA,NA
"124","2020-07-23 12:19:35-03","CEPLAC","CEPEC","138352","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"F. H. F. Nascimento","331",NA,"Brasil","Mata da base do pico do Itobira.",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"F. H. F. Nascimento",NA,NA,NA,"Bahia","RIO DE CONTAS","-41.866667","-13.5",NA,"1660","1660",NA,NA,NA,NA,NA,NA,NA,NA,"41W52'","13S30'",NA,NA
"125","2020-07-23 12:19:35-03","CEPLAC","CEPEC","138378","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"F. H. F. Nascimento","399",NA,"Brasil","Campo do Cigano.",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"F. H. F. Nascimento","2000","12","05","Bahia","RIO DO PIRES","-41.924722","-13.261944",NA,"1650","1650",NA,NA,NA,NA,NA,NA,NA,NA,"41W55'29","13S15'43",NA,NA
"126","2020-07-23 12:19:35-03","CEPLAC","CEPEC","139838","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"F. H. F. Nascimento","399",NA,"Brasil","Campo do Cigano. Mata do Cigano.",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"F. H. F. Nascimento","2000","12","05","Bahia","RIO DO PIRES","-41.924722","-13.261944",NA,"1650","1650",NA,NA,NA,NA,NA,NA,NA,NA,"41W55'29","13S15'43",NA,NA
"127","2020-11-04 17:30:31-03","UEM","HUEM","11182","S","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Soares, A; W.Maschio","230",NA,"Brasil","Estrada de Bocaiuva para Campina Mandaçaio",NA,NA,"Floresta Ombrófila Mista.","HUEM000010814",NA,NA,"I.M.Johnst.","G.Hatschbach","1992","08","28","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672","HUEM000010814",NA,NA,"61623","auto",NA,NA,NA,"1992","08","28",NA,NA,NA,NA
"128","2020-11-12 17:02:48-03","UEL","FUEL","41148","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Silva, JM; Ribas, OS","3136",NA,"Brasil","Serra da Bocaina",NA,NA,NA,"FUEL017067","Tracheophyta","Proteales","(Vell.) Johnst.","Hatschbach, G","2000","01","07","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,"61623","auto",NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA
"129","2020-11-12 17:02:48-03","UEL","FUEL","38855","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Ribas, OS; et al.","5781",NA,"Brasil","Serra da Bocaina",NA,NA,NA,"FUEL017068","Tracheophyta","Proteales","(Vell.) Johnst.","Hatschbach, G","2004","01","16","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,"61623","auto",NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA
"130","2020-08-20 20:41:56-03","UFSC","FLOR","30097","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Silva, J.M.; Poliquesi, C.B. & Abe, L.M.","2302",NA,"Brasil","Serra de Santana.",NA,NA,"árvore, Fruto Imaturo, , 10m altura","FLOR0030097",NA,"Proteales","(Vell.) I.M.Johnst.","Hatschbach, G.","1998","03","17","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,"61623","auto",NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA
"131","2021-03-04 15:45:51-03","IF","SPSF","17470","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis var. villanovae",NA,"J.R.Pirani",NA,"América do Sul","Brasil","beira de mata mesofila",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Proteales",NA,NA,"1981","01","10","MG","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto","Magnoliopsida",NA,"var. villanovae",NA,NA,NA,NA,NA,NA,NA
"132","2021-03-04 15:45:51-03","IF","SPSF","53680","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"N.M.Ivanauskas & F.M.Souza & D.Souza","6864","América do Sul","Brasil","Estação Ecológica de Bananal",NA,NA,"COLETA: Árvore. Coleta vegetativa 23 do Plano de Manejo.; GEOGRAFIA: Floresta Ombrófila Densa. CC.III - Trilha do Pico do Caracol.;",NA,"Magnoliophyta","Proteales","((Vell.)) I.M.Johnst.","N.M.Ivanauskas","2011","03","31","SP","Bananal","-44.360278","-22.779722",NA,"1884","1884",NA,NA,"Magnoliopsida",NA,NA,"2012","01","24",NA,NA,NA,NA
"133","2021-03-04 15:45:51-03","IF","SPSF","33454","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"O.S.Ribas","5781","América do Sul","Brasil","serra da Bocaina",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: encosta de morro, mata&nf;;",NA,"Magnoliophyta","Proteales",NA,NA,"2004","01","16","PR","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,"61623","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-04 15:45:51-03","IF","SPSF","30809","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"J.M.Silva & O.S.Ribas","3136","América do Sul","Brasil","serra da Bocaina",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Proteales",NA,NA,"2000","01","07","PR","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,"61623","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-04 15:45:51-03","IF","SPSF","40602","PreservedSpecimen","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"A.L.Cavalheiro",NA,"América do Sul","Brasil","Sítio Pinheiro",NA,NA,"COLETA: Árvore 6m, botão floral amarelo queimado e estigma verde.; GEOGRAFIA: mata acima para atrás da casa;",NA,"Magnoliophyta","Proteales","(Vell.) I.M.Johnst.","J.B.Baitello","1998","12","11","PR","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,NA,"32424","auto","Magnoliopsida",NA,NA,"2011","04","18",NA,NA,NA,NA
"136","2021-02-08 12:45:02-03","UFRGS","ICN","179368","S","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Brotto, ML; et al.","1481","América do Sul","Brasil","Rodovia PR-092",NA,NA,"Doação MBM; Árvore 8m altura, flores cremes; Transição entre floresta ombrófila mista e floresta ombrófila densa",NA,"Dicotyledon",NA,"(Vell.) I.M.Johnst.","Brotto, ML","2013","12","11","PR","Cerro Azul","-49.293611","-24.938333",NA,"606","606",NA,NA,NA,NA,NA,NA,NA,NA,"-49.293611","-24.938333",NA,NA
"137","2020-09-17 08:58:30-03","IBt","SP","316584","S","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Marcondes Ferreira, W","1615",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Vell.) I.M.Johnst.",NA,"1997","11","06","São Paulo","Estreito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-08-13 18:02:58-03","IBt","SP","293261","S","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Campos, MTVA","CFSCs.n.",NA,"Brasil","Serra do Cipó",NA,NA,NA,NA,NA,NA,"(Vell.) I.M.Johnst.",NA,"1994","03","03","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-10 11:28:22-03","IBt","SP","387949","S","Plantae","Proteaceae","Euplassa","legalis","Euplassa legalis",NA,"Ribas, OS","5781",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Vell.) I.M.Johnst.",NA,"2004","01","16","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
