"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","relationshipType","fieldNumber","individualCount","typeStatus","sex"
"140","2019-10-07 09:19:33-03","UEFS","HUEFS","30878","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2293",NA,"Brasil",NA,NA,NA,"HUEFS0030878","Angiospermae","Alismatales","Phil.",NA,"1997","02","16","Bahia","Feira de Santana","Lagoa 1.","-38.966667","-12.25","160","160","HUEFS0030878",NA,"38W58'","12S15'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-10-07 09:19:33-03","UEFS","HUEFS","30883","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2298",NA,"Brasil",NA,NA,NA,"HUEFS0030883","Angiospermae","Alismatales","Phil.",NA,"1997","02","16","Bahia","Anguera","Lagoa 5.","-39.151944","-12.193889","200","200","HUEFS0030883",NA,"39W9'7''","12S11'38''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-10-07 09:19:33-03","UEFS","HUEFS","30891","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2305",NA,"Brasil",NA,NA,NA,"HUEFS0030891","Angiospermae","Alismatales","Phil.",NA,"1997","02","16","Bahia","Anguera","Lagoa 6.","-39.21","-12.166667","200","200","HUEFS0030891",NA,"39W12'36''","12S10'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-10-07 09:19:33-03","UEFS","HUEFS","30893","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2307",NA,"Brasil",NA,NA,NA,"HUEFS0030893","Angiospermae","Alismatales","Phil.",NA,"1997","03","02","Bahia","Feira de Santana","Lagoa 1.","-38.966667","-12.25","160","160","HUEFS0030893",NA,"38W58'","12S15'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-10-07 09:19:33-03","UEFS","HUEFS","30903","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2317",NA,"Brasil",NA,NA,NA,"HUEFS0030903","Angiospermae","Alismatales","Phil.",NA,"1997","03","02","Bahia","Anguera","Lagoa 4.","-39.116389","-12.223333","170","170","HUEFS0030903",NA,"39W6'59''","12S13'24''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-10-07 09:19:33-03","UEFS","HUEFS","30908","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2322",NA,"Brasil",NA,NA,NA,"HUEFS0030908","Angiospermae","Alismatales","Phil.",NA,"1997","03","02","Bahia","Anguera","Lagoa 6.","-39.21","-12.166667","200","200","HUEFS0030908",NA,"39W12'36''","12S10'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-10-07 09:19:33-03","UEFS","HUEFS","30913","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2327",NA,"Brasil",NA,NA,NA,"HUEFS0030913","Angiospermae","Alismatales","Phil.",NA,"1997","04","06","Bahia","Feira de Santana","Lagoa 1.","-38.966667","-12.25","160","160","HUEFS0030913",NA,"38W58'","12S15'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-10-07 09:19:33-03","UEFS","HUEFS","30916","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2330",NA,"Brasil",NA,NA,NA,"HUEFS0030916","Angiospermae","Alismatales","Phil.",NA,"1997","04","06","Bahia","Anguera","Lagoa 4.","-39.116389","-12.223333","170","170","HUEFS0030916",NA,"39W6'59''","12S13'24''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-10-07 09:19:33-03","UEFS","HUEFS","30922","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2335",NA,"Brasil",NA,NA,NA,"HUEFS0030922","Angiospermae","Alismatales","Phil.",NA,"1997","04","06","Bahia","Anguera","Lagoa 5.","-39.151944","-12.193889","200","200","HUEFS0030922",NA,"39W9'7''","12S11'38''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-10-07 09:19:33-03","UEFS","HUEFS","30925","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2338",NA,"Brasil",NA,NA,NA,"HUEFS0030925","Angiospermae","Alismatales","Phil.",NA,"1997","04","06","Bahia","Anguera","Lagoa 6.","-39.21","-12.166667","200","200","HUEFS0030925",NA,"39W12'36''","12S10'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-10-07 09:19:33-03","UEFS","HUEFS","30928","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2341",NA,"Brasil",NA,NA,NA,"HUEFS0030928","Angiospermae","Alismatales","Phil.",NA,"1997","05","04","Bahia","Feira de Santana","Lagoa 1.","-38.966667","-12.25","160","160","HUEFS0030928",NA,"38W58'","12S15'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-10-07 09:19:33-03","UEFS","HUEFS","30935","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2348",NA,"Brasil",NA,NA,NA,"HUEFS0030935","Angiospermae","Alismatales","Phil.",NA,"1997","05","04","Bahia","Anguera","Lagoa 5.","-39.151944","-12.193889","200","200","HUEFS0030935",NA,"39W9'7''","12S11'38''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-10-07 09:19:33-03","UEFS","HUEFS","30866","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2283A",NA,"Brasil",NA,NA,NA,"HUEFS0030866","Angiospermae","Alismatales","Phil.",NA,"1997","01","28","Bahia","Anguera","Lagoa 4.","-39.116389","-12.223333","170","170",NA,NA,"39W6'59''","12S13'24''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-10-07 09:19:33-03","UEFS","HUEFS","101940","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","5262",NA,"Brasil",NA,NA,"Lagoa","HUEFS0101940","Angiospermae","Alismatales","Phil.",NA,"2005","07","19","Bahia","Iaçu",NA,"-40.084167","-12.815833","290","290","HUEFS0101940",NA,"40W5'3''","12S48'57''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-10-07 09:19:33-03","UEFS","HUEFS","101943","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","5265",NA,"Brasil",NA,NA,"Lagoa","HUEFS0101943","Angiospermae","Alismatales","Phil.",NA,"2005","03","12","Bahia","Iaçu",NA,"-39.969444","-12.838611","365","365",NA,NA,"39W58'10''","12S50'19''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-10-07 09:19:33-03","UEFS","HUEFS","128297","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Ferreira, J.L.","118C",NA,"Brasil",NA,NA,NA,"HUEFS0128297","Angiospermae","Alismatales","Phil.",NA,"2007","10","12","Bahia","Jacobina","Lagoa Antônio Sobrinho.","-40.557222","-11.186944","476","476","HUEFS0128297",NA,"40W33'26''","11S11'13''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-10-07 09:19:33-03","UEFS","HUEFS","92893","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","5105",NA,"Brasil",NA,NA,"Lagoa","HUEFS0092893","Angiospermae","Alismatales","Phil.",NA,"2004","09",NA,"Bahia","Feira de Santana",NA,"-39.052778","-12.275556","160","160","HUEFS0092893 HUEFS0092893_01",NA,"39W3'10''","12S16'32''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-10-07 09:19:33-03","UEFS","HUEFS","157357","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","7005",NA,"Brasil",NA,NA,"Beira de rio com água. Mata ciliar degradada.","HUEFS0157357","Angiospermae","Alismatales","Phil.",NA,"2009","10","30","Bahia","Rodelas","Ca. 14,5 Km da cidade.","-38.923333","-8.881389","368","368","HUEFS0157357",NA,"38W55'24''","8S52'53''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-10-07 09:19:33-03","UEFS","HUEFS","166958","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","8428B",NA,"Brasil",NA,NA,"Lagoa na beira da estrada. Caatinga antropizada.","HUEFS0166958","Angiospermae","Alismatales","Phil.",NA,"2010","06","26","Bahia","Ipirá","Estrada Ipirá-Itaberaba.","-39.811944","-12.248056","258","258","HUEFS0166958",NA,"39W48'43''","12S14'53''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-10-07 09:19:33-03","UEFS","HUEFS","23252","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","1657",NA,"Brasil",NA,NA,"Beira da lagoa.","HUEFS0023252","Angiospermae","Alismatales","Phil.",NA,"1996","08","25","Bahia","Feira de Santana","Estrada do Feijão.","-39.05","-12.266667","160","160","HUEFS0023252",NA,"39W3'","12S16'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-10-07 09:19:33-03","UEFS","HUEFS","23255","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","1658B",NA,"Brasil",NA,NA,"Beira de Estrada.","HUEFS0023255","Angiospermae","Alismatales","Phil.",NA,"1996","08","25","Bahia","Feira de Santana","Estrada do Feijão.","-39.05","-12.266667","160","160","HUEFS0023255",NA,"39W3'","12S16'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-10-07 09:19:33-03","UEFS","HUEFS","23264","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","1664A",NA,"Brasil",NA,NA,"Margem da Lagoa.","HUEFS0023264","Angiospermae","Alismatales","Phil.",NA,"1996","08","25","Bahia","Anguera","Lagoa VI, km 11,5 lado NE.","-39.1","-12.216667","170","170","HUEFS0023264",NA,"39W6'","12S13'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-10-07 09:19:33-03","UEFS","HUEFS","23267","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","1674A",NA,"Brasil",NA,NA,"Margem da lagoa.","HUEFS0023267","Angiospermae","Alismatales","Phil.",NA,"1996","08","25","Bahia","Anguera","Lagoa V, km 16,2 lado NE.","-39.15","-12.183333","200","200","HUEFS0023267",NA,"39W9'","12S11'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-10-07 09:19:33-03","UEFS","HUEFS","233818","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Moura, E.O.","1052",NA,"Brasil",NA,NA,NA,"HUEFS0233818","Angiospermae","Alismatales","Phil.",NA,"2017","04","14","Rio Grande do Norte","Jucurutu","Alagadiço às margens da RN 118.","-37.056944","-6.080278","89","89","HUEFS0233818",NA,"37W3'25''","6S4'49''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-10-07 09:19:33-03","UEFS","HUEFS","23422","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","1909A",NA,"Brasil",NA,NA,"Lagoa.","HUEFS0023422","Angiospermae","Alismatales","Phil.",NA,"1996","10","06","Bahia","Anguera","Lagoa IV, Km 11,5.","-39.1","-12.216667","108","108","HUEFS0023422",NA,"39W6'","12S13'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-10-07 09:19:33-03","UEFS","HUEFS","23423","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","1681",NA,"Brasil",NA,NA,"Margem da lagoa.","HUEFS0023423","Angiospermae","Alismatales","Phil.",NA,"1996","08","25","Bahia","Anguera","Lagoa VI, km 23,1, lado SW.","-39.2","-12.166667","100","100","HUEFS0023423",NA,"39W12'","12S10'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-10-07 09:19:33-03","UEFS","HUEFS","23922","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","1903",NA,"Brasil",NA,NA,"Lagoa.","HUEFS0023922","Angiospermae","Alismatales","Phil.",NA,"1996","10","06","Bahia","Feira de Santana","Lagoa l. Km 03, BA 052.","-39.05","-12.266667","102","102","HUEFS0023922",NA,"39W3'","12S16'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-10-07 09:19:33-03","UEFS","HUEFS","23932","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","1913",NA,"Brasil",NA,NA,"Lagoa.","HUEFS0023932","Angiospermae","Alismatales","Phil.",NA,"1996","10","06","Bahia","Anguera","Lagoa V, Km 16.2","-39.15","-12.183333","130","130","HUEFS0023932",NA,"39W9'","12S11'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-10-07 09:19:33-03","UEFS","HUEFS","23934","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","1766A",NA,"Brasil",NA,NA,"Lagoa.","HUEFS0023934","Angiospermae","Alismatales","Phil.",NA,"1996","09","15","Bahia","Feira de Santana","Lagoa 1, km 03, BA 052.","-39.05","-12.266667",NA,NA,"HUEFS0023934",NA,"39W3'","12S16'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-10-07 09:19:33-03","UEFS","HUEFS","24421","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","1772",NA,"Brasil",NA,NA,NA,"HUEFS0024421","Angiospermae","Alismatales","Phil.",NA,"1996","09","15","Bahia","Anguera","Lagoa 3. BA 052.","-39.1","-12.216667","130","130","HUEFS0024421",NA,"39W6'","12S13'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-10-07 09:19:33-03","UEFS","HUEFS","24427","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","1778",NA,"Brasil",NA,NA,NA,"HUEFS0024427","Angiospermae","Alismatales","Phil.",NA,"1996","09","15","Bahia","Anguera","Lagoa 4. BA 052.","-39.1","-12.216667",NA,NA,"HUEFS0024427",NA,"39W6'","12S13'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-10-07 09:19:33-03","UEFS","HUEFS","24433","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","1777A",NA,"Brasil",NA,NA,NA,"HUEFS0024433","Angiospermae","Alismatales","Phil.",NA,"1996","09","15","Bahia","Anguera","Lagoa IV, Ba 052.","-39.1","-12.216667",NA,NA,"HUEFS0024433",NA,"39W6'","12S13'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-10-07 09:19:33-03","UEFS","HUEFS","24451","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","1802",NA,"Brasil",NA,NA,NA,"HUEFS0024451","Angiospermae","Alismatales","Phil.",NA,"1996","08","18","Bahia","Anguera","Lagoa 4, km 11,5.","-39.1","-12.216667","170","170","HUEFS0024451",NA,"39W6'","12S13'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-10-07 09:19:33-03","UEFS","HUEFS","24469","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","1790A",NA,"Brasil",NA,NA,NA,"HUEFS0024469","Angiospermae","Alismatales","Phil.",NA,"1996","09","15","Bahia","Anguera","Lagoa V, Ba 052.","-39.15","-12.183333",NA,NA,"HUEFS0024469",NA,"39W9'","12S11'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-10-07 09:19:33-03","UEFS","HUEFS","25157","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","2036",NA,"Brasil",NA,NA,NA,"HUEFS0025157","Angiospermae","Alismatales","Phil.",NA,"1996","12","08","Bahia","Feira de Santana","Lagoa 1, km 3 BA 052 - NE.","-39.05","-12.266667","102","102","HUEFS0025157",NA,"39W3'","12S16'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-10-07 09:19:33-03","UEFS","HUEFS","25159","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","2038",NA,"Brasil",NA,NA,NA,"HUEFS0025159","Angiospermae","Alismatales","Phil.",NA,"1996","12","08","Bahia","Feira de Santana","Lagoa 1, km 3 BA 052 - NE.","-39.05","-12.266667","102","102","HUEFS0025159",NA,"39W3'","12S16'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-10-07 09:19:33-03","UEFS","HUEFS","25170","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","2050A",NA,"Brasil",NA,NA,NA,"HUEFS0025170","Angiospermae","Alismatales","Phil.",NA,"1996","12","08","Bahia","Anguera","Lagoa 3, km 11, BA 052, SW.","-39.1","-12.216667","160","160","HUEFS0025170",NA,"39W6'","12S13'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-10-07 09:19:33-03","UEFS","HUEFS","25174","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","2053",NA,"Brasil",NA,NA,NA,"HUEFS0025174","Angiospermae","Alismatales","Phil.",NA,"1996","12","08","Bahia","Anguera","Lagoa 4, km 11,5, BA 052 - SW.","-39.1","-12.216667","170","170","HUEFS0025174",NA,"39W6'","12S13'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-10-07 09:19:33-03","UEFS","HUEFS","25177","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","2056",NA,"Brasil",NA,NA,NA,"HUEFS0025177","Angiospermae","Alismatales","Phil.",NA,"1996","12","08","Bahia","Anguera","Lagoa 4, km 11,5, BA 052 - SW.","-39.1","-12.216667","170","170","HUEFS0025177 HUEFS0025177_01",NA,"39W6'","12S13'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-10-07 09:19:33-03","UEFS","HUEFS","25178","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","2057",NA,"Brasil",NA,NA,NA,"HUEFS0025178","Angiospermae","Alismatales","Phil.",NA,"1996","12","08","Bahia","Anguera","Lagoa 5, km 16,2, BA 052 - NE.","-39.15","-12.183333","200","200","HUEFS0025178",NA,"39W9'","12S11'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-10-07 09:19:33-03","UEFS","HUEFS","25183","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","2062",NA,"Brasil",NA,NA,NA,"HUEFS0025183","Angiospermae","Alismatales","Phil.",NA,"1996","12","08","Bahia","Anguera","Lagoa 5, km 16,2, BA 052 - NE.","-39.15","-12.183333","200","200","HUEFS0025183",NA,"39W9'","12S11'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-10-07 09:19:33-03","UEFS","HUEFS","25187","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","2066",NA,"Brasil",NA,NA,NA,"HUEFS0025187","Angiospermae","Alismatales","Phil.",NA,"1996","12","08","Bahia","Anguera","Lagoa 6, Km 23,1, BA -052, SW.","-39.2","-12.166667","200","200","HUEFS0025187",NA,"39W12'","12S10'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-10-07 09:19:33-03","UEFS","HUEFS","30712","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","2367",NA,"Brasil",NA,NA,NA,"HUEFS0030712","Angiospermae","Alismatales","Phil.",NA,"1997","08","24","Bahia","Feira de Santana","Lagoa 1.","-38.966667","-12.25",NA,NA,NA,NA,"38W58'","12S15'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-10-07 09:19:33-03","UEFS","HUEFS","30719","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","2374",NA,"Brasil",NA,NA,NA,"HUEFS0030719","Angiospermae","Alismatales","Phil.",NA,"1997","08","24","Bahia","Anguera","Lagoa 4.","-39.116389","-12.223333",NA,NA,"HUEFS0030719",NA,"39W6'59''","12S13'24''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-10-07 09:19:33-03","UEFS","HUEFS","30723","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","2378",NA,"Brasil",NA,NA,NA,"HUEFS0030723","Angiospermae","Alismatales","Phil.",NA,"1997","08","24","Bahia","Anguera","Lagoa 5.","-39.151944","-12.193889",NA,NA,"HUEFS0030723",NA,"39W9'7''","12S11'38''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-10-07 09:19:33-03","UEFS","HUEFS","30726","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","2381",NA,"Brasil",NA,NA,NA,"HUEFS0030726","Angiospermae","Alismatales","Phil.",NA,"1997","08","24","Bahia","Anguera","Lagoa 6.","-39.21","-12.166667",NA,NA,"HUEFS0030726",NA,"39W12'36''","12S10'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-10-07 09:19:33-03","UEFS","HUEFS","30859","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2276",NA,"Brasil",NA,NA,NA,"HUEFS0030859","Angiospermae","Alismatales","Phil.",NA,"1997","01","28","Bahia","Feira de Santana","Lagoa 1.","-38.966667","-12.25","160","160","HUEFS0030859",NA,"38W58'","12S15'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-10-07 09:19:33-03","UEFS","HUEFS","30937","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2350",NA,"Brasil",NA,NA,NA,"HUEFS0030937","Angiospermae","Alismatales","Phil.",NA,"1997","06","01","Bahia","Feira de Santana","Lagoa 1.","-38.966667","-12.25","160","160","HUEFS0030937",NA,"38W58'","12S15'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-10-07 09:19:33-03","UEFS","HUEFS","30943","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2356",NA,"Brasil",NA,NA,NA,"HUEFS0030943","Angiospermae","Alismatales","Phil.",NA,"1997","06","01","Bahia","Anguera","Lagoa 3.","-39.111667","-12.225","170","170","HUEFS0030943",NA,"39W6'42''","12S13'30''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-10-07 09:19:33-03","UEFS","HUEFS","30945","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2358",NA,"Brasil",NA,NA,NA,"HUEFS0030945","Angiospermae","Alismatales","Phil.",NA,"1997","06","01","Bahia","Anguera","Lagoa 4.","-39.116389","-12.223333","170","170","HUEFS0030945",NA,"39W6'59''","12S13'24''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-10-07 09:19:33-03","UEFS","HUEFS","30951","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2364",NA,"Brasil",NA,NA,NA,"HUEFS0030951","Angiospermae","Alismatales","Phil.",NA,"1997","06","01","Bahia","Anguera","Lagoa 6.","-39.21","-12.166667","200","200","HUEFS0030951",NA,"39W12'36''","12S10'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-10-07 09:19:33-03","UEFS","HUEFS","30954","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2367",NA,"Brasil",NA,NA,NA,"HUEFS0030954","Angiospermae","Alismatales","Phil.",NA,"1997","07","06","Bahia","Feira de Santana","Lagoa 1.","-38.966667","-12.25","160","160","HUEFS0030954 HUEFS0030954_01",NA,"38W58'","12S15'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-10-07 09:19:33-03","UEFS","HUEFS","30962","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2375",NA,"Brasil",NA,NA,NA,"HUEFS0030962","Angiospermae","Alismatales","Phil.",NA,"1997","07","06","Bahia","Anguera","Lagoa 4.","-39.116389","-12.223333","170","170","HUEFS0030962",NA,"39W6'59''","12S13'24''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-10-07 09:19:33-03","UEFS","HUEFS","30966","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Melo, E.","2379",NA,"Brasil",NA,NA,NA,"HUEFS0030966","Angiospermae","Alismatales","Phil.",NA,"1997","07","06","Bahia","Anguera","Lagoa 5.","-39.151944","-12.193889","200","200","HUEFS0030966",NA,"39W9'7''","12S11'38''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-10-07 09:19:33-03","UEFS","HUEFS","92883","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","5095",NA,"Brasil",NA,NA,"Lagoa","HUEFS0092883","Angiospermae","Alismatales","Phil.",NA,"2004","07",NA,"Bahia","Gavião","Arredores da Cidade","-38.788333","-11.471389","255","255","HUEFS0092883 HUEFS0092883_01",NA,"38W47'18''","11S28'17''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
