"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber","typeStatus"
"532","2015-10-07 01:04:15-03","MNHN","RECOLNAT_MNHN_P","P00700749","PreservedSpecimen",NA,"Ochnaceae","Ouratea","parviflora","Ouratea parviflora parviflora","Engl.","Sastre & Offroy","Vellozo, J.M.",NA,NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,"Fragment de l'échantillon original, récolté au Brésil par Vellozo, envoyé à Lisbonne par Vandelli à A.L. de Jussieu, en 1790 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00700749' target='other'> <mi>dwc_moreinfo</mi></a>","P00700749","P00700749_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"parviflora",NA,NA,NA,NA
"533","2015-10-10 03:01:19-03","MNHN","RECOLNAT_MNHN_P","P00700751","PreservedSpecimen",NA,"Ochnaceae","Ouratea","parviflora","Ouratea parviflora parviflora","Engl.","Sastre & Offroy","Riedel, L.",NA,NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00700751' target='other'> <mi>dwc_moreinfo</mi></a>","P00700751","P00700751_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"parviflora",NA,NA,NA,NA
"534","2015-10-05 08:47:22-03","MNHN","RECOLNAT_MNHN_P","P00700784","PreservedSpecimen",NA,"Ochnaceae","Ouratea","parviflora","Ouratea parviflora parviflora","Engl.","Sastre & Offroy","Guillemin, J.B.A.",NA,"1839","2",NA,"Brésil méridional",NA,NA,"Serra de Cubatao",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00700784' target='other'> <mi>dwc_moreinfo</mi></a>","P00700784","P00700784_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"parviflora",NA,NA,"471",NA
"535","2015-09-05 08:48:28-03","MNHN","RECOLNAT_MNHN_P","P05466094","PreservedSpecimen",NA,"Ochnaceae","Ouratea","parviflora","Ouratea parviflora","Engl.",NA,"Mosén",NA,"1875","4","1","Brasil","São Paulo","Santos",NA,"-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05466094' target='other'> <mi>dwc_moreinfo</mi></a>","P05466094","P05466094_01",NA,NA,NA,"26836","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"2807",NA
"536","2015-09-05 08:54:36-03","MNHN","RECOLNAT_MNHN_P","P05541533","PreservedSpecimen",NA,"Ochnaceae","Ouratea","parviflora","Ouratea parviflora","Engl.",NA,"Hatschbach, G.",NA,"1962","3","15","Brasil","Paraná","Tijucas do Sul","Araçatuba.","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05541533' target='other'> <mi>dwc_moreinfo</mi></a>","P05541533","P05541533_01",NA,NA,NA,"25228","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"9049",NA
"537","2015-09-05 08:57:45-03","MNHN","RECOLNAT_MNHN_P","P05602966","PreservedSpecimen",NA,"Ochnaceae","Ouratea","parviflora","Ouratea parviflora","Engl.",NA,"Reitz|Klein",NA,"1956","2","12","Brasil","Santa Catarina","Luiz Alves",".Braço Joaquim.","-48.9328002929688","-26.7206001281738",NA,NA,"300",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05602966' target='other'> <mi>dwc_moreinfo</mi></a>","P05602966","P05602966_01",NA,NA,NA,"16079","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"2681",NA
"538","2015-09-05 08:54:44-03","MNHN","RECOLNAT_MNHN_P","P05603173","PreservedSpecimen",NA,"Ochnaceae","Ouratea","parviflora","Ouratea parviflora","Engl.",NA,"Kuhlmann, J.G.",NA,"1945","7","13","Brasil","Rio de Janeiro","Rio de Janeiro","Estado da Guanabara, Ilha de Paquetá.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05603173' target='other'> <mi>dwc_moreinfo</mi></a>","P05603173","P05603173_01",NA,NA,NA,"57442","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2016-08-22 12:59:13-03","MNHN","RECOLNAT_MNHN_P","P05541538","PreservedSpecimen",NA,"Ochnaceae","Ouratea","parviflora","Ouratea parviflora","Engl.",NA,"Reitz|Klein",NA,"1957","6","21","Brasil","Santa Catarina","Joinville","Estrada Dona Francisca.","-48.8456001281738","-26.3043994903564",NA,NA,"650",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05541538' target='other'> <mi>dwc_moreinfo</mi></a>","P05541538","P05541538_01",NA,NA,NA,"37150","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"4409",NA
"540","2015-09-05 08:54:36-03","MNHN","RECOLNAT_MNHN_P","P05541534","PreservedSpecimen",NA,"Ochnaceae","Ouratea","parviflora","Ouratea parviflora","Engl.",NA,"Gevieski, A.",NA,"1955","4","25","Brasil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"250",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05541534' target='other'> <mi>dwc_moreinfo</mi></a>","P05541534","P05541534_01",NA,NA,NA,"18533","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"154",NA
"541","2015-09-05 08:54:45-03","MNHN","RECOLNAT_MNHN_P","P05603195","PreservedSpecimen",NA,"Ochnaceae","Ouratea","parviflora","Ouratea parviflora","Engl.",NA,"Hoehne, F.C.",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05603195' target='other'> <mi>dwc_moreinfo</mi></a>","P05603195","P05603195_01",NA,NA,NA,"53584","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2015-09-05 08:54:45-03","MNHN","RECOLNAT_MNHN_P","P05603193","PreservedSpecimen",NA,"Ochnaceae","Ouratea","parviflora","Ouratea parviflora","Engl.",NA,"Altamiro|Walter",NA,"1945","10","24","Brasil","Rio de Janeiro","Itatiaia","Lote 17.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05603193' target='other'> <mi>dwc_moreinfo</mi></a>","P05603193","P05603193_01",NA,NA,NA,"19648","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2015-09-05 08:54:36-03","MNHN","RECOLNAT_MNHN_P","P05541537","PreservedSpecimen",NA,"Ochnaceae","Ouratea","parviflora","Ouratea parviflora","Engl.",NA,"Klein, R.",NA,"1950","2","9","Brasil","Santa Catarina","Brusque","Mata da Azambuja, Brusque.","-48.9174995422363","-27.0981006622314",NA,NA,"50",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05541537' target='other'> <mi>dwc_moreinfo</mi></a>","P05541537","P05541537_01",NA,NA,NA,"19684","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"121",NA
"544","2015-09-05 08:57:45-03","MNHN","RECOLNAT_MNHN_P","P05602967","PreservedSpecimen",NA,"Ochnaceae","Ouratea","parviflora","Ouratea parviflora","Engl.",NA,"Klein, R.",NA,"1949","8","11","Brasil","Santa Catarina","Brusque","Mata da Azambuja, Brusque.","-48.9174995422363","-27.0981006622314",NA,NA,"50",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05602967' target='other'> <mi>dwc_moreinfo</mi></a>","P05602967","P05602967_01",NA,NA,NA,"19684","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"115",NA
"545","2015-09-05 08:54:36-03","MNHN","RECOLNAT_MNHN_P","P05541535","PreservedSpecimen",NA,"Ochnaceae","Ouratea","parviflora","Ouratea parviflora","Engl.",NA,"Klein, R.",NA,"1955","1","7","Brasil","Santa Catarina","Itajaí","Morro da Fazenda.","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05541535' target='other'> <mi>dwc_moreinfo</mi></a>","P05541535","P05541535_01",NA,NA,NA,"27253","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1028",NA
"546","2015-09-05 08:48:28-03","MNHN","RECOLNAT_MNHN_P","P05466098","PreservedSpecimen",NA,"Ochnaceae","Ouratea","parviflora","Ouratea parviflora","Engl.",NA,"Hoehne, J.C.",NA,"1932","2","27","Brasil","São Paulo","São Paulo","Parque do Estado S. Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05466098' target='other'> <mi>dwc_moreinfo</mi></a>","P05466098","P05466098_01",NA,NA,NA,"53584","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"28828",NA
"547","2015-09-05 08:57:12-03","MNHN","RECOLNAT_MNHN_P","P05602954","PreservedSpecimen",NA,"Ochnaceae","Ouratea","parviflora","Ouratea parviflora","Engl.",NA,"Hoehne, W.",NA,"1933","5","31","Brasil","São Paulo","São Paulo","Pinheiros.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05602954' target='other'> <mi>dwc_moreinfo</mi></a>","P05602954","P05602954_01",NA,NA,NA,"53584","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2015-09-05 08:48:28-03","MNHN","RECOLNAT_MNHN_P","P05466093","PreservedSpecimen",NA,"Ochnaceae","Ouratea","parviflora","Ouratea parviflora","Engl.",NA,"Hatschbach, G.",NA,"1965","11","21","Brasil","Paraná","Campina Grande do Sul","Rod. BR-2, Ribeirão Branco.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05466093' target='other'> <mi>dwc_moreinfo</mi></a>","P05466093","P05466093_01",NA,NA,NA,"55154","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"12491",NA
"549","2015-09-05 08:54:36-03","MNHN","RECOLNAT_MNHN_P","P05541536","PreservedSpecimen",NA,"Ochnaceae","Ouratea","parviflora","Ouratea parviflora","Engl.",NA,"Pereira, E.|Brade, A.C.",NA,"1941","4","21","Brasil","Rio de Janeiro","Teresópolis","Serra dos Orgãos.","-42.9655990600586","-22.4122009277344",NA,NA,"1600",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05541536' target='other'> <mi>dwc_moreinfo</mi></a>","P05541536","P05541536_01",NA,NA,NA,"38539","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"16773",NA
"550","2015-09-05 08:54:44-03","MNHN","RECOLNAT_MNHN_P","P05603192","PreservedSpecimen",NA,"Ochnaceae","Ouratea","parviflora","Ouratea parviflora","Engl.",NA,"Lima, S.|Brade",NA,"1934","3","7","Brasil","Rio de Janeiro","Santa Maria Madalena","Sta Magdalena.","-42.0080986022949","-21.9552993774414",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05603192' target='other'> <mi>dwc_moreinfo</mi></a>","P05603192","P05603192_01",NA,NA,NA,"30526","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"13285",NA
"551","2020-10-01 14:22:57-03","JBB","HEPH","23140","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Chacon, RG","Baitello, JB","s.n.","1977","03","09","Brasil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","01","03",NA,NA,"Southern America",NA,NA,"Dicotyledon","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"552","2020-10-01 14:22:57-03","JBB","HEPH","31221","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Verdi, M","Verdi, M","1299","2009","01","12","Brasil","Santa Catarina","Pouso Redondo","Corruchel","-49.942222","-27.334444","-49.942222","-27.334444","616","616",NA,NA,NA,"2009","01","12",NA,NA,"Southern America",NA,NA,"Dicotyledon","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"553","2020-10-01 14:22:57-03","JBB","HEPH","23145","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Chacon, RG","Pastore, JA","s.n.","1984","02","10","Brasil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","01","03",NA,NA,"Southern America",NA,NA,"Dicotyledon","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"554","2020-10-01 14:22:57-03","JBB","HEPH","31240","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Korte, A","Korte, A; Kniess, A","2149","2010","03","17","Brasil","Santa Catarina","Apiúna","Faxinalzinho","-49.393611","-27.180278","-49.393611","-27.180278","793","793",NA,NA,NA,"2010","03","17",NA,NA,"Southern America",NA,NA,"Dicotyledon","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"555","2020-10-01 14:22:57-03","JBB","HEPH","31243","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Korte, A","Korte, A; Kniess, A","3461","2010","05","27","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí, Área Virgem","-49.14","-27.09","-49.14","-27.09","803","803",NA,NA,NA,"2010","05","27",NA,NA,"Southern America",NA,NA,"Dicotyledon","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"556","2020-10-01 14:22:57-03","JBB","HEPH","32845","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Vieira, RS","Vieira, RS","674","2015","02","25","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,NA,"2015","02","25","49901","auto","Southern America",NA,NA,"Dicotyledon","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"557","2020-10-01 14:22:57-03","JBB","HEPH","32842","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Selusniaki, M","Tiepolo, G","218","1993","08","04","Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,NA,"2012","03","26","17116","auto","Southern America",NA,NA,"Dicotyledon","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"558","2020-10-01 14:22:57-03","JBB","HEPH","32856","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Chacon, RG","Kuniyoshi, YS; Pizani, AJ","4716","1985","03","15","Brasil","Paraná ","Guaraqueçaba","Fazenda Madezzatti","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,"2018","10","03","37295","auto","Southern America",NA,NA,"Dicotyledon","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"559","2020-10-01 14:22:57-03","JBB","HEPH","19197","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Hatschbach, G","Silva, JM da","3367","2002","02","10","Brasil","Santa Catarina","Itapoá","Rio Sai Guaçu, ponte do Quinze","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,"18121","auto","Southern America",NA,NA,"Dicotyledon","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"560","2020-10-01 14:22:57-03","JBB","HEPH","29066","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Garcia, RJF","Garcia, RJF","2642","2005","11","22","Brasil","São Paulo","Cubatão","Indústria COPEBRÁS - Trilha 2 (10a 100 m.s.m.)","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,"15123","auto","Southern America",NA,NA,"Dicotyledon","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"561","2020-10-01 14:22:57-03","JBB","HEPH","23143","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora microphylla","(A.DC.) Baill.","Ribeiro, AP","Souza, FM","660","2006","09","19","Brasil","São Paulo","Ribeirão Grande","Estação Ecológica de Xitue","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,"25028","auto","Southern America",NA,NA,"Dicotyledon","Malpighiales",NA,NA,"microphylla",NA,NA,NA,NA
"562","2017-02-14 08:23:35-02","JBB","HEPH","29447","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Chacon, RG","Cruz, AMR; Camara, MC","s.n.","1976","08","31","Brasil","São Paulo","São Paulo","Parque do Morumbi","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"2016","03","10","53584","auto","Southern America",NA,NA,"Dicotyledon","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"563","2020-10-01 14:22:57-03","JBB","HEPH","29067","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Santos, TLT; Rosa, AS","Honda, S","689","2008","07","01","Brasil","São Paulo","São Paulo","Sitio Roda D`Agua. Projeto FEMA-Bugio","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"2010","03",NA,"53584","auto","Southern America",NA,NA,"Dicotyledon","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"564","2020-10-01 14:22:57-03","JBB","HEPH","23142","S","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.","Pastore, JA","Pastore, JFB","897","2001","01","05","Brasil","São Paulo","São Vicente","Parque Estadual Xixova Japuí, regiao de Paranapua","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,"25482","auto","Southern America",NA,NA,"Dicotyledon","Malpighiales",NA,NA,NA,NA,NA,NA,NA
"565","2020-12-11 11:39:47-03","UFMG","BHCB","1257","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.",NA,"Schwacke, CAW","12153","1904",NA,NA,"Brasil","Minas Gerais",NA,"Taquaral.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"566","2020-12-11 11:39:47-03","UFMG","BHCB","136765","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.",NA,"Santos, MF; Serafim, H","293","2008","03","14","Brasil","Minas Gerais","Itambé do Mato Dentro","Distrito de Santana do Rio Preto (Cabeça de Boi)., APA. do Parque Nacional da Serra do Cipó. Margem do córrego Cipó, à meia altura da serra.","-43.431333","-19.414444","-43.431333","-19.414444",NA,NA,"Arvoreta, 4 m. Folhas discolores. Frutículos verdes, receptáculo vermelho. Material prensado em álcool.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"567","2020-12-11 11:39:47-03","UFMG","BHCB","186158","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.",NA,"Gontijo, FD","529","2014","11","18","Brasil","Minas Gerais","Itabira",NA,"-43.265856","-19.514139","-43.265856","-19.514139",NA,NA,"Arbustivo/Subarbustivo; Frutificação; Próximo do córrego. Altura 1,5m; Floresta estacional semidecidual","BHCB186158",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"568","2020-12-11 11:39:47-03","UFMG","BHCB","185914","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.",NA,"Vidal, CV","1285","2014","09","09","Brasil","Minas Gerais","Itambé do Mato Dentro",NA,"-43.329075","-20.253656","-43.329075","-20.253656",NA,NA,"Arbóreo; Floração; Flores amarelas, planta coletada em margem de curso d'água; Floresta estacional semidecidual","BHCB185914",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"569","2020-12-11 11:39:47-03","UFMG","BHCB","76464","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.",NA,"Silva, JM","3367","2002","02","10","Brasil","Santa Catarina","Itapoá",NA,"-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18121","auto","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"570","2020-12-11 11:39:47-03","UFMG","BHCB","9194","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.",NA,"Carvalho, RCF de","159","1983","09","15","Brasil","Minas Gerais","Sete Lagoas","CNPMS. Fazenda EMBRAPA.","-44.2467002868652","-19.465799331665",NA,NA,NA,NA,"Cerrado;arbusto;",NA,NA,NA,NA,NA,"22227","auto","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"571","2020-12-11 11:39:47-03","UFMG","BHCB","28681","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(A.DC.) Baill.",NA,NA,"s.n.",NA,NA,NA,"Brasil","São Paulo","Peruíbe","Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"572","2021-02-11 17:20:49-03","UFPR","UPCB","2003","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(DC.) Baill.","Salvador, G.S.","Reitz, R.","4639","1957","07","27","Brasil","Santa Catarina",NA,"Mina Velha, Garuva, São Francisco do Sul",NA,NA,NA,NA,"10","10","Arvoreta, 4m, fruto imaturo, verde. Mata..",NA,NA,"2005","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2021-02-11 17:20:49-03","UFPR","UPCB","2002","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(DC.) Baill.","Salvador, G.S.","Reitz, R.","2681","1956","02","16","Brasil","Santa Catarina",NA,"Braço Joaquim, Luis Alves",NA,NA,NA,NA,"300","300","Arvoreta, 4m, flor amarela. Mata. Nome vulgar: guarapirim miudo..",NA,NA,"2005","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2021-02-11 17:20:49-03","UFPR","UPCB","28570","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(DC.) Baill.","Salvador, G.S.","Athayde, S.F.","237","1995","01","18","Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.333333","-25.283333","-48.333333","-25.283333",NA,NA,"Árvore, 4m, flor amarelo-ouro. Freqüente no subosque da floresta secundária, Trilha do Quitumbê..",NA,NA,"2005","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2021-02-11 17:20:49-03","UFPR","UPCB","30083","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(DC.) Baill.","Salvador, G.S.","Athayde, S.F.","293","1995","04","15","Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.333333","-25.283333","-48.333333","-25.283333",NA,NA,"Árvore, 4m, fruto amarelado. Comum no interior e na orla da floresta secundária..",NA,NA,"2005","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2021-02-11 17:20:49-03","UFPR","UPCB","44789","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(DC.) Baill.","Salvador, G.S.","Reitz, R.","2681","1956","02","16","Brasil","Santa Catarina",NA,"Braço Joaquim, Luis Alves",NA,NA,NA,NA,"300","300","Arvoreta, 4m, flor amarela. Mata. Nome vulgar: guarapirim miudo..",NA,NA,"2005","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2021-02-11 17:20:49-03","UFPR","UPCB","44830","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(DC.) Baill.","Salvador, G.S.","Reitz, R.","4639","1957","07","27","Brasil","Santa Catarina",NA,"Mina Velha, Garuva, São Francisco do Sul",NA,NA,NA,NA,"10","10","Arvoreta, 4m, fruto imaturo, verde. Mata..",NA,NA,"2005","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2021-02-11 17:20:49-03","UFPR","UPCB","61371","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(DC.) Baill.","Brotto, M.L.","Brotto, M.L.","261","2008","11","25","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.717778","-24.858333","-48.717778","-24.858333","900","900","Arvoreta de 2 m de alt., frutos verdes. Sub-bosque de Floresta Ombrófila Densa Montana..",NA,NA,"2008","12","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2021-02-11 17:20:49-03","UFPR","UPCB","67267","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(DC.) Baill.","Brotto, M.L.","Brotto, M.L.","420","2010","02","05","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48","-26","-48","-26","600","600","Arvoreta de 3 m alt., flores amarelas. Sub-bosque de Floresta Ombrófila Densa Montana..",NA,NA,"2010","02","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2021-02-11 17:20:49-03","UFPR","UPCB","67271","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","parviflora","Ouratea parviflora","(DC.) Baill.","Brotto, M.L.","Brotto, M.L.","409","2009","02","17","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato.","-48","-25","-48","-25","50","50","Arvoreta de 2,5 m de alt., flores amarelas. Sub-bosque de Floresta Ombrófila Densa Submontana..",NA,NA,"2010","02","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
