"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet"
"102","2020-11-12 17:01:14-03","UEL","FUEL","20978","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Silva, RAG; et al.",NA,"Brasil",NA,NA,NA,"FUEL055681",NA,"s.n.","Tracheophyta","Malpighiales","(Planch.) Engl.","Salvador, GS","1996","09","14","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,"56988","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-11-12 17:01:14-03","UEL","FUEL","20792","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Depieri, R; et al.",NA,"Brasil",NA,NA,NA,"FUEL055680",NA,"s.n.","Tracheophyta","Malpighiales","(Planch.) Engl.","Yamamoto, KY","1997","09","14","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,"56988","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-11-12 17:01:14-03","UEL","FUEL","20793","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Nakano, EM; Medri, IM",NA,"Brasil",NA,NA,NA,"FUEL055678",NA,"s.n.","Tracheophyta","Malpighiales","(Planch.) Engl.","Yamamoto, KY","1997","09","12","Paraná","Tibagi","Canyon Guartelá- margem do rio, margem do rio","-50.4136009216309","-24.5093994140625",NA,"56988","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-11-12 17:01:14-03","UEL","FUEL","20804","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Francisco das Chagas e Silva; et al.",NA,"Brasil",NA,NA,NA,"FUEL055676",NA,"1929","Tracheophyta","Malpighiales","(Planch.) Engl.","Salvador, GS","1996","08","21","Paraná","Tibagi","Proxima area de Tibagi cidade","-50.4136009216309","-24.5093994140625",NA,"56988","auto","2005",NA,NA,NA,NA,NA,"06","09",NA,NA,NA
"106","2020-11-12 17:01:14-03","UEL","FUEL","36659","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Estevan, DA; et al.",NA,"Brasil",NA,NA,NA,"FUEL055675",NA,"456","Tracheophyta","Malpighiales","(Planch.) Engl.","Yamamoto, KY","2004","09","10","Paraná","Ventania","Fazenda Califórnia de Henrique Sato, Henrique Sato","-50.2428016662598","-24.2458000183105",NA,"32424","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-11-12 17:01:14-03","UEL","FUEL","32743","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Almeida, JB",NA,"Brasil",NA,NA,NA,"FUEL055677",NA,"1671","Tracheophyta","Malpighiales","(Planch.) Engl.","Yamamoto, KY","2004","01","09","São Paulo","São Paulo","Parque Estadual da Serra do Mar, núcleo Curucutu, mata baixa de meia encosta","-46.6300010681152","-23.5400009155273",NA,"53584","auto","2007",NA,NA,NA,"870","870",NA,NA,NA,NA,NA
"108","2019-11-01 15:07:14-03","UnB","UB","185552","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Hatschbach, G","Southern America","Brasil",NA,NA,"Arbusto 1,50m, flor amarela.; Zona de campo matinhas as margens do rio.",NA,NA,"20003","Dicotyledoneae",NA,"(Planch.) Engl.","Yamamoto, K","1968","10","11","Paraná ","Arapoti","Rio das Perdizes.","-49.83","-24.16",NA,NA,NA,"1979","-49.83","-24.16",NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-01 15:07:14-03","UnB","UB","185553","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Hatschbach, G","Southern America","Brasil",NA,NA,"Arbusto 3m, flores amarelas.; Mata encosta de morro.",NA,NA,"46659","Dicotyledoneae",NA,"(Planch.) Engl.","Hatschbach, G","1983","03","23","Paraná ","Bocaiúva do Sul","Serra S' Ana.","-49.12","-25.21",NA,NA,NA,"1983","-49.12","-25.21",NA,NA,NA,"07",NA,NA,NA,NA
"110","2020-08-20 20:39:44-03","UFSC","FLOR","30919","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Silva, J.M.; Cordeiro, J. & Barbosa, E.",NA,"Brasil",NA,NA,"arbusto, flor amarela, 3m altura","FLOR0030919",NA,"2327",NA,"Malpighiales","(Planch.) Engl.","Hatschbach, G.","1998","04","20","Paraná","Bocaiúva do Sul","Serra da Bocaina.","-49.1150016784668","-25.2061004638672",NA,"61623","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-04 15:46:52-03","IF","SPSF","40600","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","D.A.Estevam","América do Sul","Brasil",NA,NA,"COLETA: Arvoreta, flor amarela.; GEOGRAFIA: Henrique Sato.;",NA,NA,"456","Magnoliophyta","Theales","Engl.","K.Yamamoto","2004","09","10","PR","Ventania","Fazenda Califórnia","-50.2428016662598","-24.2458000183105",NA,"32424","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"112","2021-03-04 15:46:52-03","IF","SPSF","14586","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","C.A.F.Silva","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Magnoliophyta","Theales",NA,NA,"1990","06","20","SP","São Bernardo do Campo","P.Municipal Chico Mendes","-46.560001373291","-23.6900005340576",NA,"31119","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"113","2021-03-04 15:46:52-03","IF","SPSF","29641","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","L.D.Meireles","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"93","Magnoliophyta","Theales",NA,NA,"2001","04","11","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"114","2021-03-04 15:46:52-03","IF","SPSF","41601","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","J.A.Pastore & R.Cielo-Filho & C.R.Lima","América do Sul","Brasil",NA,NA,"COLETA: Arbusto 2-3m altura; flores amarelas e frutos imaturos verdes.; GEOGRAFIA: Trilha do Pinheiro II.;",NA,NA,"1584","Magnoliophyta","Theales","((Planch.) Engler)","J.A.Pastore","2009","05","27","SP","Itapeva","Estação Experimental","-49.074444","-24.0525",NA,NA,NA,"2011",NA,NA,"Magnoliopsida","750","750","07","08",NA,NA,NA
"115","2021-03-04 15:46:52-03","IF","SPSF","42538","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","R.Cielo-Filho & C.R.Lima","América do Sul","Brasil",NA,NA,"COLETA: Arbusto 2m, flores amarelas.; GEOGRAFIA: Trilha do Poço da Peroba - Floresta, na margem do rio;",NA,NA,"960","Magnoliophyta","Theales","Engl.","N.O.Costa","2009","08","26","SP","Itapeva","Estação Experimental","-49.067222","-24.052778",NA,NA,NA,"2009",NA,NA,"Magnoliopsida","700","700","09","21",NA,NA,NA
"116","2021-03-04 15:46:52-03","IF","SPSF","29640","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","L.D.Meireles","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"65","Magnoliophyta","Theales",NA,NA,"2001","04","11","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"117","2021-03-04 15:46:52-03","IF","SPSF","32947","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","J.B.Baitello","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 7m altura, flores amarelas;",NA,NA,"1671","Magnoliophyta","Theales","(Planch.) Engler",NA,"2004","01","09","SP","São Paulo","P.E.Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"118","2017-09-11 17:11:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Sello, HL","Southern America","Brazil",NA,NA,NA,NA,NA,"1960",NA,NA,"(Planch.) Engl.",NA,NA,NA,NA,NA,NA,"ad Rio das Pedras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2017-09-11 17:11:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Glaziou, AFM","Southern America","Brazil",NA,NA,NA,NA,NA,"2861",NA,NA,"(Planch.) Engl.",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2017-09-11 17:11:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Sello, HL","Southern America","Brazil",NA,NA,NA,NA,NA,"1470",NA,NA,"(Planch.) Engl.",NA,NA,NA,NA,NA,NA,"ad Rio das Pedras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2017-09-11 17:11:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Sello, HL","Southern America","Brazil",NA,NA,NA,NA,NA,"1471",NA,NA,"(Planch.) Engl.",NA,NA,NA,NA,NA,NA,"ad Rio das Pedras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2017-09-11 17:11:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Lund, PW","Southern America","Brazil",NA,NA,NA,NA,NA,"s.n",NA,NA,"(Planch.) Engl.",NA,NA,NA,NA,"São Paulo",NA,"pr. Lorena et Mugy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2017-09-11 17:11:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Riedel, L","Southern America","Brazil",NA,NA,NA,NA,NA,"1494",NA,NA,"(Planch.) Engl.",NA,NA,NA,NA,"São Paulo",NA,"pr. Lorena et Mugy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-21 10:12:45-03","IBt","SP","175220","S","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Kirizawa, M; et al.",NA,"Brasil",NA,NA,"Margem da picada, perto da estrada",NA,NA,"591",NA,NA,"(Planch.) Engl.",NA,"1981","11","20","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.333333","-23.783333",NA,NA,NA,NA,"-46.333333","-23.783333",NA,"850","850",NA,NA,NA,NA,NA
"125","2019-11-21 10:12:45-03","IBt","SP","14044","S","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii sellowii","Loefgren, A",NA,"Brasil",NA,NA,NA,"SP007501",NA,"CGG500",NA,NA,"(Planch.) Engl.","Yamamoto, K","1885","06",NA,"São Paulo",NA,"Marcoda meia légua",NA,NA,"SP007501",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,"sellowii"
"126","2019-11-21 10:12:45-03","IBt","SP","2597","S","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Hoehne, FC",NA,"Brasil",NA,NA,NA,NA,NA,"s.n.",NA,NA,"(Planch.) Engl.","Yamamoto, K","1918","12","05","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Alto da Serra","-46.5299987792969","-23.6599998474121",NA,"27258","auto","1978",NA,NA,NA,NA,NA,"07","27",NA,NA,NA
"127","2019-11-21 10:12:45-03","IBt","SP","1110","S","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Hoehne, FC",NA,"Brasil",NA,NA,"Arbusto, flor amarela",NA,NA,"s.n.",NA,NA,"(Planch.) Engl.","Yamamoto, K","1917","12","19","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Alto da Serra","-46.5299987792969","-23.6599998474121",NA,"27258","auto","1978",NA,NA,NA,NA,NA,"07","27",NA,NA,NA
"128","2019-11-21 10:12:45-03","IBt","SP","106080","S","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Mattos, JR; Mattos, NF",NA,"Brasil",NA,NA,"Na mata secundária, arbusto com ca. de 2m de alt., flores amareladas",NA,NA,"15074",NA,NA,"(Planch.) Engl.","Sugiyama, M","1967","10","18","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, mais ou menos no Km 3 da rodovia Estação de Campo Grande","-46.5299987792969","-23.6599998474121",NA,"27258","auto","1984",NA,NA,NA,NA,NA,"03","14",NA,NA,NA
"129","2019-11-21 10:12:45-03","IBt","SP","101750","S","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Mattos, JR",NA,"Brasil",NA,NA,"Na mata virgem, árvore fina e com ca. de 4m de alt., frutos maduros",NA,NA,"13657",NA,NA,"(Planch.) Engl.",NA,"1966","07","14","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos","-46.5299987792969","-23.6599998474121",NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-08-13 18:02:46-03","IBt","SP","292791","S","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Godoy, SAP",NA,"Brasil",NA,NA,NA,NA,NA,"462",NA,NA,"(Planch.) Engl.",NA,"1995","04","19","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-08-13 18:02:46-03","IBt","SP","292794","S","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Godoy, SAP",NA,"Brasil",NA,NA,NA,NA,NA,"753",NA,NA,"(Planch.) Engl.",NA,"1995","08","16","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-21 10:12:45-03","IBt","SP","14047","S","Plantae","Ochnaceae","Ouratea","sellowii","Ouratea sellowii","Loefgren, A; Edwall, G",NA,"Brasil",NA,NA,NA,"SP007500",NA,"CGG2578",NA,NA,"(Planch.) Engl.","Yamamoto, K","1894","07","29","São Paulo","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273","SP007500","53584","auto","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
