"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"49","2021-03-15 16:37:00-03","NY","NYBG","396035","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","R. Reitz",NA,NA,NA,"R. Reitz","2217","1954","10","28","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6617","-26.9081",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705357' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396035","NY00396035_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","396078","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","G. G. Hatschbach",NA,NA,NA,"G. G. Hatschbach","18111","1967","12","14","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3289","-25.3069",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705382' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396078","NY00396078_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","396071","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. O. Sleumer",NA,NA,NA,"P. K. H. Dusén","6903","1908","10","19","Brazil","Paraná","Morretes","Porto de Cima","-48.87","-25.43",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705388' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396071","NY00396071_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","396036","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","R. Reitz",NA,NA,NA,"R. Reitz","3812","1956","10","12","Brazil","Santa Catarina","Ibirama",NA,"-49.5178","-27.0569",NA,NA,"100","100","Pollen collected by Sylvia Feuerin 5-18-76. Voucher for wood samples <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705363' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396036","NY00396036_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","396076","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. O. Sleumer",NA,NA,NA,"F. C. Hoehne","27186","1931","10","26","Brazil","São Paulo","Sao Paulo","Jardim Botanico","-46.618358","-23.646109",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705390' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396076","NY00396076_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","396067","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. C. de Lima",NA,NA,NA,"G. Martinelli","9910","1984","10","02","Brazil","Rio de Janeiro","Magé","Paraiso, área do Centro de Primatologia do RJ-FEEMA","-43.0406","-22.6531",NA,NA,"200","200","Quadrat II - Arvore no. 6 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705369' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396067","NY00396067_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","396051","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","A. Gehrt",NA,NA,NA,"F. C. Hoehne",NA,"1939","07","25","Brazil","São Paulo","Caraguatatuba",NA,"-45.4097","-23.6203",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705367' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396051","NY00396051_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","396064","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. O. Sleumer",NA,NA,NA,"H. de F. Leitão Filho","10799","1979","12","11","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.992538","-25.197304",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705371' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396064","NY00396064_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","396053","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. O. Sleumer",NA,NA,NA,"F. C. Hoehne",NA,"1931",NA,NA,"Brazil","São Paulo","Sao Paulo","Nativa no Parque do Estado e Jardim Botánico","-46.621883","-23.654505",NA,NA,NA,NA,"fr. 25/II/1931; fl. 26/X/1931 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705374' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396053","NY00396053_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01080901","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","X. Cornejo",NA,NA,NA,"A. Custodio Filho","358","1980","10","02","Brazil","São Paulo","São Paulo","Cantareira, Reserva Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"1100","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1222228' target='other'> <mi>dwc_moreinfo</mi></a>","NY01080901","NY01080901_01","Magnoliophyta","Santalales","South America","sheet","53584","auto",NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","396075","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. O. Sleumer",NA,NA,NA,"P. K. H. Dusén","15373","1914","08","13","Brazil","Paraná","Jaguariaíva","Jacarehý","-49.7056","-24.2511",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705376' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396075","NY00396075_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","687190","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","O. Bastos",NA,NA,NA,"M. R. F. Melo","720","1989","02","15","Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, mata da estrada da Captação","-47.9197","-25.0103",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=859420' target='other'> <mi>dwc_moreinfo</mi></a>","NY00687190","NY00687190_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","687189","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","O. Bastos",NA,NA,NA,"F. de Barros","2013","1990","12","03","Brazil","São Paulo","Cananéia","Ilha do Cardoso, trilha para captação de água.","-47.9197","-25.0103",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=859419' target='other'> <mi>dwc_moreinfo</mi></a>","NY00687189","NY00687189_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","396066","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. C. de Lima",NA,NA,NA,"H. C. de Lima","2279","1984","10","22","Brazil","Rio de Janeiro","Magé","Paraiso, área do Centro de Primatologia do RJ","-43.0406","-22.6531",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705368' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396066","NY00396066_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","396052","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","F. C. Hoehne",NA,NA,NA,"F. C. Hoehne",NA,"1937","02","01","Brazil","São Paulo","Sao Paulo","Jabaquara","-46.63","-23.5403",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705379' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396052","NY00396052_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","396046","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","R. Reitz",NA,NA,NA,"R. M. Klein","1735","1955","11","03","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6617","-26.9081",NA,NA,"250","250","Pollen collected by Sylvia Feuer <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705361' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396046","NY00396046_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","396073","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. O. Sleumer",NA,NA,NA,"P. K. H. Dusén","15324","1914","07","22","Brazil","Paraná","Jaguariaíva","Jacarehy. Serra do Prata","-49.7056","-24.2511",NA,NA,"40","40","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705389' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396073","NY00396073_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","396059","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","J. B. Baitello; J. A. Pastore",NA,NA,NA,"M. Koscinsky","126","1935","12","01","Brazil","São Paulo","Sao Paulo","Serra da Cantareira. Camino da Cachoeirinha","-46.63","-23.5403",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705356' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396059","NY00396059_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","396072","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. O. Sleumer",NA,NA,NA,"P. K. H. Dusén","6998","1908","11","04","Brazil","Paraná","Morretes","Porto de Lima","-48.8342","-25.4769",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705392' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396072","NY00396072_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00841235","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. O. Sleumer",NA,NA,NA,"L. Emygdio de Mello Filho","3428","1972","07","17","Brazil","Minas Gerais",NA,"Gandarela",NA,NA,NA,NA,"1300","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924334' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841235","NY00841235_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-09-29 17:37:00-03","NY","NYBG","396060","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"A. Krapovickas","34855","1979","04","11","Bolivia","El Beni",NA,"Prov. Itenez. Huacaraje","-63.75","-13.52",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705395' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396060",NA,"Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","396037","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","R. Reitz",NA,NA,NA,"R. Reitz","3890a","1958","10","25","Brazil","Santa Catarina","Palhoça","Piloes","-48.694057","-27.77489",NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705364' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396037","NY00396037_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","396042","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. O. Sleumer",NA,NA,NA,"R. M. Klein","2148","1956","12","19","Brazil","Santa Catarina","Ibirama",NA,"-49.5178","-27.0569",NA,NA,"100","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705386' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396042","NY00396042_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","396041","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. O. Sleumer",NA,NA,NA,"R. M. Klein","598","1953","10","20","Brazil","Santa Catarina","Ibirama",NA,"-49.5178","-27.0569",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705373' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396041","NY00396041_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","396048","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","A. Schinini",NA,NA,NA,"A. Krapovickas","43542","1990","02","01","Brazil","Santa Catarina","Barra Velha","Itajuba","-48.6844","-26.6322",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705352' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396048","NY00396048_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","396043","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. O. Sleumer",NA,NA,NA,"R. M. Klein","1787","1955","11","18","Brazil","Santa Catarina","Itajaí","Morro da Ressacada","-48.6617","-26.9081",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705385' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396043","NY00396043_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","396056","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","O. Handro",NA,NA,NA,"O. Handro",NA,"1935","11","01","Brazil","São Paulo","Sao Paulo","Nativa no Jardim Botánico","-46.618358","-23.646109",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705354' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396056","NY00396056_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","396049","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","E. H. A. Rodrigues",NA,NA,NA,"E. H. A. Rodrigues","337","1995","09","12","Brazil","São Paulo","Sao Paulo","Instituto de Botanica, mata em frente ao predio da Administraçao","-46.63","-23.5403",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705370' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396049","NY00396049_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","396062","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,NA,NA,NA,"A. C. Cervi","3186","1990","12","06","Brazil","Paraná","Quatro Barras","Estrada de Graciosa, Volta Grande","-49.0767","-25.3658",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705396' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396062","NY00396062_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","396065","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","E. F. Guimarães",NA,NA,NA,"B. D. Sucre","5956","1969","09","23","Brazil","Rio de Janeiro","Rio de Janeiro","Guanabara. Restinga de Jacarepaguá, Restinga arbustiva situada do lado Sul da Pedra de Itauna","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705377' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396065","NY00396065_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","396047","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","R. Reitz",NA,NA,NA,"R. M. Klein","598","1953","10","20","Brazil","Santa Catarina","Ibirama",NA,"-49.5178","-27.0569",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705362' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396047","NY00396047_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","396034","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","R. Reitz",NA,NA,NA,"R. Reitz","7635","1958","11","25","Brazil","Santa Catarina","Rio do Sul","Serra do Matador, Rio do Sul","-49.6431","-27.2144",NA,NA,"550","550","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705365' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396034","NY00396034_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","00841233","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,NA,NA,NA,"L. Riedel","754","1824",NA,NA,"Brazil",NA,NA,"Iter Brasiliense",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2751848' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841233","NY00841233_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","396040","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. O. Sleumer",NA,NA,NA,"R. Reitz","5780","1953","10","29","Brazil","Santa Catarina","Araquari","Barra do Sul, Araquari","-48.7219","-26.3703",NA,NA,"5","5","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705387' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396040","NY00396040_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","396050","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. O. Sleumer",NA,NA,NA,"F. C. Hoehne","27186",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"sheet 2 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705391' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396050","NY00396050_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","396039","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","R. Reitz",NA,NA,NA,"R. Reitz","8477","1959","02","20","Brazil","Santa Catarina","Lauro Muller","Novo Horizonte, Lauro Muller","-49.483071","-28.387264",NA,NA,"450","450","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705366' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396039","NY00396039_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","396038","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","R. Reitz",NA,NA,NA,"R. Reitz","2074","1954","09","23","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6617","-26.9081",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=705358' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396038","NY00396038_01","Magnoliophyta","Santalales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
