"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"45","2021-02-18 09:30:15-03","UNESP-IBB","BOTU","33940","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Berg) D. Legrand","Soares-Silva, L.H.","Chagas e Silva das, F.","2123","1996","11","28","Brasil","Paraná","Apucarana",NA,NA,"9999","9999",NA,NA,NA,"BOTU033940",NA,"2016",NA,NA,"Parque da Raposa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-11-13 09:20:24-03","UFRJ","RFA","9717","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","D. Legrand.","G.G. Hatschbach","17975","1967","12","04","Brasil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"Arbusto; flor alva","RFA28821",NA,"1969",NA,NA,"Rio Papagaios",NA,NA,NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA
"47","2020-11-13 09:20:24-03","UFRJ","RFA","15722","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","G.G. Hatschbach","G.G. Hatschbach","26403","1971","02","21","Brasil","Paraná","Marmeleiro","-53.0261001586914","-26.1494007110596",NA,NA,NA,NA,"Arbusto 2 m de altura; flor alva","RFA13602",NA,"1971","02","21","Estrada Marmeleiro 0 Campo Ere",NA,NA,NA,NA,NA,NA,NA,"27396","auto",NA,NA,NA,NA,NA
"48","2020-06-29 11:31:39-03","UFRJ","RFA","13502","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","M. Sobral","P. Occhioni","5278","1972","11","22","Brasil","Paraná","Paraná",NA,NA,NA,NA,NA,NA,"Arvoreta 6 m de altura; flor alva","RFA12226",NA,"2001",NA,NA,"Estrada Curitiba - Lages",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-06-29 11:31:39-03","UFRJ","RFA","18509","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","G. Hatschbach","Paulo Carvalho","59","1972","10","12","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Arvoreta do erval","RFA15584",NA,"1972",NA,NA,"Colégio Estadual Florestal",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA
"50","2020-11-24 17:10:53-03","UTFPR","DVPR","1346","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Estevan, DA","Moura, APC","79","2013","11","17","Brasil","Paraná","Dois Vizinhos","-53.0604","-25.413","-53.0604","-25.413",NA,NA,"Árvore.; Ecótono entre Floresta Estacional Semidecidual e Floresta Ombrófila Mista.","DVPR001346",NA,"2013","11",NA,"Mata Nativa, UTFPR - DV. Parcela 19, sub-parcela arvoreta 3",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-24 17:10:53-03","UTFPR","DVPR","1345","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Estevan, DA","Moura, APC","78","2013",NA,NA,"Brasil","Paraná","Dois Vizinhos","-53.0604","-25.413","-53.0604","-25.413",NA,NA,"Árvore.; Ecótono entre Floresta Estacional Semidecidual e Floresta Ombrófila Mista.","DVPR001345",NA,"2013","11",NA,"Mata Nativa, UTFPR - DV. Parcela 2, sub-parcela regeneração 7",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-24 17:10:53-03","UTFPR","DVPR","5471","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Barboza, E","Caxambu, MG; et al.","3894","2012","03","07","Brasil","Paraná","Tuneiras do Oeste","-5.24513","-23.54564","-5.24513","-23.54564","509","509","arbusto heliófito ca. 2 m. Frutos imaturos verdes e os maduros arroxeados.; Relevo: suave-ondulado - Vegetação: savana (cerrado sensu strictu)","DVPR005471",NA,"2014",NA,NA,"Cerrado alterado",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-12-04 15:25:31-03","PUCPR","HUCP","1906","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(B.G. Briggs) Legi.","Hatschbach, GG","Kummrow, R","1980",NA,NA,NA,"Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"HUCP00015223","HUCP00015223","1982","09","02",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"49965","auto",NA,NA,NA,NA,NA
"54","2019-12-04 15:25:31-03","PUCPR","HUCP","22233","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(B.G. Briggs) Legi.","Cordeiro, J; Barboza, E","Felitto, G; Lozano, E; Santos, EL; Roher, D","312","2012","07","15","Brasil","Paraná","Cruz Machado","-51.3466987609863","-26.0174999237061",NA,NA,NA,NA,NA,"HUCP00015158","HUCP00015158",NA,NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"52323","auto",NA,NA,NA,NA,NA
"55","2019-12-04 15:25:31-03","PUCPR","HUCP","13962","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(B.G. Briggs) Legi.","Ribas, OS","Libsch, D","401","2002","01","08","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"HUCP00015119","HUCP00015119",NA,NA,NA,"Lagoinha",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25228","auto",NA,NA,NA,NA,NA
"56","2019-12-04 15:25:31-03","PUCPR","HUCP","20872","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(B.G. Briggs) Legi.","Selusniaki, M","Ariati, V; Selusniaki, M","319/2865","2009","11","05","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"HUCP00015106","HUCP00015106",NA,NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"27346","auto",NA,NA,NA,NA,NA
"57","2019-12-04 15:25:31-03","PUCPR","HUCP","17225","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(B.G. Briggs) Legi.","Selusniaki, M","Selusniaki, M","660","2005","12","08","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00015236","HUCP00015236",NA,NA,NA,"Bosque da Fazendinha",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"58","2019-12-04 15:25:31-03","PUCPR","HUCP","18829","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(B.G. Briggs) Legi.","Selusniaki, M","Selusniaki, M","1325","2006","04","22","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00015054","HUCP00015054","2007",NA,NA,"Bosque da Fazendinha",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"59","2019-12-04 15:25:31-03","PUCPR","HUCP","17135","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(B.G. Briggs) Legi.","Selusniaki, M","Selusniaki, M; Beltrami, L","621","2005","10","29","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00015184","HUCP00015184",NA,NA,NA,"Capão da Imbuia, Bosque.",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"60","2019-12-04 15:25:31-03","PUCPR","HUCP","7375","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(B.G. Briggs) Legi.","Sobral, M","Ribas, OS; Silva, JM","191","1989","11","30","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"HUCP00015171","HUCP00015171",NA,NA,NA,"Seg. Faxinal, Monte Alegre.",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"49965","auto",NA,NA,NA,NA,NA
"61","2019-12-04 15:25:31-03","PUCPR","HUCP","18184","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(B.G. Briggs) Legi.","Cordeiro, J; Rodrigues, R","Shirata, MT","4136","2000","02","04","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"HUCP00015067","HUCP00015067","2007",NA,NA,"Lagoa",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25228","auto",NA,NA,NA,NA,NA
"62","2019-10-09 11:21:18-03","UFBA","ALCB","34125","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Bg.) D.Legrand","Sobral, M","Ribas, OS; Cordeiro, J; Poliquesi, CB","1194","1996","02","10","Brasil","Paraná","Otacílo Costa",NA,NA,NA,NA,NA,NA,"Ca. 3 m de altura. Frutos amaduscendo, vermelhos.","ALCB058609",NA,"1996",NA,NA,"Fazenda do Cardoso","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:21:18-03","UFBA","ALCB","43335","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Bg.) D.Legrand","Dombrowski, LT","Dombrowski, LT","5095","1974","01","12","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"ALCB058610",NA,NA,NA,NA,"Barigui","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"64","2019-10-09 11:21:18-03","UFBA","ALCB","34526","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Bg.) D.Legrand","Landrum, L","Silva, JM","1422","1995","01","05","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Ca. 3 m de altura. Flor alva.","ALCB058611",NA,"1995",NA,NA,"Uberaba","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"65","2020-02-08 10:06:43-03","NBC","NL-BOTANY","L.1132494","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Smith LB; Klein RM",NA,"1957","02","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1132494 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1132494","NL-L1132494",NA,NA,NA,"Santa Catarina, Mun. Campo Alegre: pinheiral, lower fazenda of Ernesto Scheide, campo Alegre.","Southern America",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"66","2020-02-08 10:06:43-03","NBC","NL-BOTANY","L.2527347","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Reitz R; Klein RM",NA,"1958","12","10","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527347 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2527347","NL-L2527347",NA,NA,NA,"Plantas De Santa Catarina, Fazenda da Laranja, Bom jardim, S. Joaquim.","Southern America",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"67","2020-02-08 10:06:43-03","NBC","NL-BOTANY","L.2527348","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Klein RM",NA,"1962","12","11","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527348 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2527348","NL-L2527348",NA,NA,NA,"Plantas De Santa Catarina, Barra Grandem Canoinhas.","Southern America",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"68","2020-02-08 10:06:43-03","NBC","NL-BOTANY","L.2527349","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Smith LB; Klein RM",NA,"1957","02","02","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527349 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2527349","NL-L2527349",NA,NA,NA,"Santa Catarina, 14 km Mun. Rio Negrinho: pinheiral, 5-14 km west of Rio Negrinho.","Southern America",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"69","2020-02-08 10:06:43-03","NBC","NL-BOTANY","L.2527350","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Smith LB; Klein RM",NA,"1957","02","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527350 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2527350","NL-L2527350",NA,NA,NA,"Santa Catarina, Mun. Campo Alegre: pinheiral, lower fazenda of Ernesto Scheide, campo Alegre.","Southern America",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"70","2020-02-08 10:06:43-03","NBC","NL-BOTANY","L.2527351","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Hatschbach GG",NA,"1960","10","22","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527351 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2527351","NL-L2527351",NA,NA,NA,"Est: Parana, Mun: Guarapuava, Palmeirinha.","Southern America",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"71","2020-02-08 10:06:43-03","NBC","NL-BOTANY","L.2527352","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Klein RM",NA,"1962","12","08","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527352 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2527352","NL-L2527352",NA,NA,NA,"Plantas de Santa Catarina, Matos Costa. orla de capão.","Southern America",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"72","2020-02-08 10:06:43-03","NBC","NL-BOTANY","L.2527353","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Smith LB; Klein RM",NA,"1957","02","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527353 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2527353","NL-L2527353",NA,NA,NA,"Santa Catarina, Mun. Campo Alegre: Campo lower fazenda of Ernesto Scheide, Campo Alegre.","Southern America",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"73","2020-02-08 10:06:43-03","NBC","NL-BOTANY","L.4149848","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Wasum R; Bordin J",NA,"2003","11","15","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4149848 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4149848","NL-L4149848",NA,NA,NA,"RS - Mun. de Bom Jesus - Estrada p/ Jaquirana em orla da mata.","Southern America",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"74","2020-02-08 10:06:43-03","NBC","NL-BOTANY","L.4149988","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Wasum R",NA,"2001","12","05","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4149988 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4149988","NL-L4149988",NA,NA,NA,"RS-Mun. de São Francisco de Paula.","Southern America",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"75","2020-02-08 10:06:43-03","NBC","NL-BOTANY","U 0005084","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Landrum LR","Sello F",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200005084 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0005084","NL-U0005084",NA,NA,NA,NA,"Southern America",NA,NA,"isotype",NA,"Myrtales",NA,NA,NA,"Magnoliopsidae","104066 B",NA,NA,NA
"76","2020-02-08 10:06:43-03","NBC","NL-BOTANY","U 0285036","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285036 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0285036",NA,NA,NA,NA,"Fazenda S.Joao da Cia.Fiat Lu","Southern America",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae","Uw13408",NA,NA,NA
"77","2020-02-08 10:06:43-03","NBC","NL-BOTANY","U 0285037","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Araucaria forest on yellow sandy loam<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285037 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0285037",NA,NA,NA,NA,"W of S. Joao do Triunfo","Southern America",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae","Uw13404",NA,NA,NA
"78","2020-02-08 10:06:43-03","NBC","NL-BOTANY","U.1451316","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Reitz R",NA,"1948","01","09","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451316 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1451316","NL-U1451316",NA,NA,NA,"Santa Catarina, Bom Getiro, Mata, Arvoré.","Southern America",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"79","2020-02-08 10:06:43-03","NBC","NL-BOTANY","U.1451317","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Lindeman JC; Haas JH de",NA,"1966","07","22","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451317 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1451317","NL-U1451317",NA,NA,NA,"Brasiliae Australis, Est. Paraná, Fazenda S.João da Cia. Fiat Lux, W of S.João do Triunfo.","Southern America",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"80","2020-02-08 10:06:43-03","NBC","NL-BOTANY","U.1451319","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Lindeman JC; Haas JH de",NA,"1966","07","22","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451319 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1451319","NL-U1451319",NA,NA,NA,"Brasiliae Australis, Est. Paraná, Fazenda S.João da Cia. Fiat Lux, W of S.João do Triunfo.","Southern America",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"81","2020-02-08 10:06:43-03","NBC","NL-BOTANY","U.1451320","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Lindeman JC; Haas JH de",NA,"1967","01","10","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451320 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1451320","NL-U1451320",NA,NA,NA,"Brasiliae Australis, Est. Paraná, Parque Santa Maria near Alm.Tamandaré, 15 km N of Curitiba, in campo.","Southern America",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"82","2020-02-08 10:06:43-03","NBC","NL-BOTANY","U.1451321","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Lindeman JC; Haas JH de",NA,"1966","12","28","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451321 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1451321","NL-U1451321",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae","U 0082938",NA,NA,NA
"83","2020-02-08 10:06:43-03","NBC","NL-BOTANY","U.1451322","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Lindeman JC; Haas JH de",NA,"1967","02","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451322 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1451322","NL-U1451322",NA,NA,NA,"Brasiliae Australis, Rio de Janeiro margin of capoeira near Brejo da Lapa along road Eng.Passos-Abrigo Reboucas on planalto of Itatiaia.","Southern America",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"84","2020-02-08 10:06:43-03","NBC","NL-BOTANY","U.1451323","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Lindeman JC; Haas JH de",NA,"1967","04","16","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451323 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1451323","NL-U1451323",NA,NA,NA,"Brasiliae Australis, Rio de Janeiro Parque Nacional do Itatiaia, scrub wood along road from the seat of the park to the planalto.","Southern America",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"85","2020-02-08 10:06:43-03","NBC","NL-BOTANY","U.1451324","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand",NA,"Lindeman JC; Haas JH de",NA,"1967","07","03","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451324 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1451324","NL-U1451324",NA,NA,NA,"Brasiliae Australis, Rio de Janeiro Parque Nacional do Itatiaia, planalto near Abrigo Rebouças, wet spot between boulders.","Southern America",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
