"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","stateProvince","coordinatePrecision","geoFlag","class","typeStatus","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"390","2019-10-07 09:34:17-03","UEFS","HUEFS","38617","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","A.K.A.Santos","2004","04",NA,"Nascimento, F.H.F.","189","1999","04","20","Brasil","Rio de Contas","Caiambola Mata da base do pico do Itoibira.","-41.8114013671875","-13.5789003372192",NA,NA,"1700","1700","Mata de Altitude.","HUEFS0038617","HUEFS0038617",NA,NA,NA,"Angiospermae","Myrtales","Bahia","49773","auto","Rosanae",NA,NA,NA,NA,NA
"391","2019-10-07 09:34:17-03","UEFS","HUEFS","38636","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","F.H.F.Nascimento","2004","05",NA,"Nascimento, F.H.F.","208","1999","05","06","Brasil","Rio de Contas","Caiambola Mata do Itoibira, interior de mata.","-41.8114013671875","-13.5789003372192",NA,NA,"1700","1700","Mata de altitude.","HUEFS0038636","HUEFS0038636",NA,NA,NA,"Angiospermae","Myrtales","Bahia","49773","auto","Rosanae",NA,NA,NA,NA,NA
"392","2019-10-07 09:34:17-03","UEFS","HUEFS","116063","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Ribas, O.S.","5798","2004","01","16","Brasil","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Matinha nebular da encosta do morro","HUEFS0116063","HUEFS0116063",NA,NA,NA,"Angiospermae","Myrtales","Paraná","61623","auto","Rosanae",NA,NA,NA,NA,NA
"393","2019-10-07 09:34:17-03","UEFS","HUEFS","29374","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Silva, J.M.","1498","1995","10","15","Brasil","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Matinha nebular","HUEFS0029374","HUEFS0029374",NA,NA,NA,"Angiospermae","Myrtales","Paraná","41937","auto","Rosanae",NA,NA,NA,NA,NA
"394","2019-10-07 09:34:17-03","UEFS","HUEFS","115992","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Cordeiro, J.","907","1992","02","19","Brasil","Campo Alegre","Serra do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,"1000","1000","Matinha nebular","HUEFS0115992","HUEFS0115992",NA,NA,NA,"Angiospermae","Myrtales","Santa Catarina","37493","auto","Rosanae",NA,NA,NA,NA,NA
"395","2019-10-07 09:34:17-03","UEFS","HUEFS","34080","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Ribas, O.S.","949","1996","01","10","Brasil","Morretes","Serra Marumbi, Pico Olimpo.","-48.834400177002","-25.476900100708",NA,NA,"1539","1539","Matinha nebular ao alto do pico.","HUEFS0034080","HUEFS0034080",NA,NA,NA,"Angiospermae","Myrtales","Paraná","30514","auto","Rosanae",NA,NA,NA,NA,NA
"396","2019-09-04 19:57:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,NA,NA,NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA,NA
"397","2018-04-04 16:45:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"RRC ID Flag",NA,NA,NA,"G. Hatschbach","31441",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"Minas Gerais",NA,NA,"Dicotyledoneae",NA,NA,"31441",NA,NA
"398","2018-04-04 16:45:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"RRC ID Flag",NA,NA,NA,"G. Hatschbach","17855",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"Paraná",NA,NA,"Dicotyledoneae",NA,NA,"17855",NA,NA
"399","2018-04-04 16:44:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"RRC ID Flag",NA,NA,NA,"T. Plowman","10136",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"Rio de Janeiro",NA,NA,"Dicotyledoneae",NA,NA,"10136",NA,NA
"400","2015-03-07 08:51:47-03","F","FMNH-SEEDPLANTS","V0133371F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0133371F","V0133371F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"401","2015-03-07 08:51:48-03","F","FMNH-SEEDPLANTS","V0133372F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0133372F","V0133372F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"402","2015-03-07 08:51:48-03","F","FMNH-SEEDPLANTS","V0133373F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0133373F","V0133373F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"403","2015-03-07 08:51:48-03","F","FMNH-SEEDPLANTS","V0133376F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0133376F","V0133376F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"404","2019-09-04 19:30:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata depauperata",NA,NA,NA,NA,NA,"A. Glaziou","8696",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]","depauperata",NA,NA,NA
"405","2019-09-04 19:30:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata depauperata",NA,NA,NA,NA,NA,"A. Glaziou","8696",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]","depauperata",NA,NA,NA
"406","2019-01-25 15:42:36-02","IAC","IAC","27196","S","Plantae","Melastomataceae-2.Melastomoideae","Leandra","quinquedentata","Leandra quinquedentata","(Mart. & Schr.) Cogn.","J.A.C. Loefgren","1896","11","21","J.A.C. Loefgren","s/nº","1896","11","21","Brasil","Delfim Moreira","São Francisco dos Campos, Mantiqueira","-45.30004","-22.59992","-45.30004","-22.59992",NA,NA,"Planta doada por José de Campos Novaes",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-01-25 15:42:36-02","IAC","IAC","39167","S","Plantae","Melastomataceae-2.Melastomoideae","Leandra","quinquedentata","Leandra quinquedentata","(Mart. & Schr.) Cogn.","R. Goldenberg","2001","05","02","R.B. Torres; A. Butta; J.R. Stehmann & R.C. Mota","1152","2000","03","02","Brasil","Camanducaia","Sertão dos Lopes","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,"UTM(23)= 404262 L, 7487791 N, 1899 m.s.m.",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-07-23 12:12:55-03","CEPLAC","CEPEC","118672","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"M. Reginato",NA,NA,NA,"M. L. Guedes","12396","2006","04","30","Brasil","Catolés","Chapada Diamantina. Caminho para a Serra do Barbado.","-41.833333","-13.283333","41W50'","13S17'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,"30/01/2012"
"409","2020-07-23 12:12:55-03","CEPLAC","CEPEC","108447","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"M. Reginato",NA,NA,NA,"R. M. Harley","26318","1988","11","10","Brasil","RIO DE CONTAS","Pico das Almas. Vertente leste. Subida do pico do campo norte do Queiroz","-41.966667","-13.533333","41W58'","13S32'","1600","1600",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-07-23 12:12:55-03","CEPLAC","CEPEC","119869","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"Baumgratz & Chiavegatto",NA,NA,NA,"R. C. Forzza","2655","2000","02","06","Brasil","LIMA DUARTE","Parque Estadual do Ibitipoca, trilha para o Cruzeiro, após a Lombada.","-43.883611","-21.684167","43W53'1","21S41'3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"30/12/2006"
"411","2020-07-23 12:12:55-03","CEPLAC","CEPEC","111099","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"R. Goldenberg",NA,NA,NA,"Paixão, J. L.","733","2006","02","26","Brasil","RIO DE CONTAS","Pico das Almas. 25 km do centro da cidade em direção ao Campo do Queiroz.","-41.950278","-13.550278","41W57'1","13S33'1","1250","1250","Foto e material para DNA.",NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-07-23 12:12:55-03","CEPLAC","CEPEC","136967","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"F. H. F. Nascimento",NA,NA,NA,"F. H. F. Nascimento","238","1999","08","14","Brasil","RIO DE CONTAS","Riacho do Itoibirinha.","-41.884167","-13.368611","41W53'3","13S22'7","1450","1450","<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-07-23 12:12:55-03","CEPLAC","CEPEC","136995","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"F. H. F. Nascimento",NA,NA,NA,"F. H. F. Nascimento","15","1998","06","30","Brasil","ÁGUA QUENTE","Base do Pico do Itobira.",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-07-23 12:12:55-03","CEPLAC","CEPEC","137723","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"F. H. F. Nascimento",NA,NA,NA,"F. H. F. Nascimento","431","1993","07","07","Brasil","RIO DO PIRES","Campo do Cigano. Mata do Cigano.","-41.924722","-13.261944","41W55'29","13S15'43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,"30/12/2000"
"415","2020-07-23 12:12:55-03","CEPLAC","CEPEC","139341","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"F. H. F. Nascimento",NA,NA,NA,"F. H. F. Nascimento","377","1980","05","01","Brasil","RIO DO PIRES","Campo do Cigano.","-41.919722","-13.264444","41W55'11","13S15'52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,"30/12/2000"
"416","2020-07-23 12:12:55-03","CEPLAC","CEPEC","46270","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"M. L. Souza",NA,NA,NA,"R. M. Harley","26318","1988","11","10","Brasil","RIO DE CONTAS","Pico das Almas. Vertente leste. Subida do pico do campo norte do Queiroz.","-41.966667","-13.533333","41W58'","13S32'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,"30/12/1993"
"417","2020-07-23 12:12:55-03","CEPLAC","CEPEC","85038","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"E. M. Woodgyer",NA,NA,NA,"T. Laessoe",NA,"1992","03","22","Brasil","ABAÍRA","Mata do Cigano.","-41.916667","13.25","41W55'","13N15'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,"30/12/1999"
"418","2020-07-23 12:12:55-03","CEPLAC","CEPEC","84946","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"E. M. Woodgyer",NA,NA,NA,"P. T. Sano",NA,"1992","02","26","Brasil","ABAÍRA","Tijuquinho.","-41.9","13.266667","41W54'","13N16'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,"30/12/1999"
"419","2020-07-23 12:12:55-03","CEPLAC","CEPEC","136898","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"R. Goldenberg",NA,NA,NA,"F. H. F. Nascimento","189","1999","04","20","Brasil","RIO DE CONTAS","Mata da base do Pico do Itobira.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","49773","auto",NA,NA,NA,NA,NA,"30/12/2014"
"420","2020-07-23 12:12:55-03","CEPLAC","CEPEC","136559","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"F. H. F. Nascimento",NA,NA,NA,"F. H. F. Nascimento","208","1987","06","08","Brasil","RIO DE CONTAS","Mata do Itobira.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","49773","auto",NA,NA,NA,NA,NA,"30/12/1999"
"421","2020-07-23 12:12:55-03","CEPLAC","CEPEC","147802","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"L. A. F. Santos-Filho",NA,NA,NA,"L. A. F. Santos-Filho","133",NA,NA,NA,"Brasil","nova friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro","33190","auto",NA,NA,NA,NA,NA,NA
"422","2020-07-23 12:12:55-03","CEPLAC","CEPEC","137981","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"J. F. A. Baumgratz",NA,NA,NA,"S. de V. A. Pessoa","524",NA,NA,NA,"Brasil","nova friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro","33190","auto",NA,NA,NA,NA,NA,NA
"423","2020-07-23 12:12:55-03","CEPLAC","CEPEC","137111","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"J. F. A. Baumgratz",NA,NA,NA,"J. F. A. Baumgratz","480",NA,NA,NA,"Brasil","nova friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro","33190","auto",NA,NA,NA,NA,NA,NA
"424","2020-07-23 12:12:55-03","CEPLAC","CEPEC","137539","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"J. F. A. Baumgratz",NA,NA,NA,"J. F. A. Baumgratz","547",NA,NA,NA,"Brasil","rio de janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA
"425","2020-07-23 12:12:55-03","CEPLAC","CEPEC","146225","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"M. K. Caddah",NA,NA,NA,"J. Meirelles","431",NA,NA,NA,"Brasil","TERESÓPOLIS",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro","38539","auto",NA,NA,NA,NA,NA,NA
"426","2020-07-23 12:12:55-03","CEPLAC","CEPEC","124812","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"L. A. F. Santos-Filho",NA,NA,NA,"L. A. F. Santos-Filho","25","2008","04","21","Brasil","ITATIAIA","Trilha Maromba-Macieiras.","-44.5633010864258","-22.4960994720459",NA,NA,"1100","1100","<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro","19648","auto",NA,NA,NA,NA,NA,NA
"427","2020-07-23 12:12:55-03","CEPLAC","CEPEC","132594","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"E. Camargo",NA,NA,NA,"J. M. Silva","4125","2004","10","16","Brasil","GARUVA","Serra do Quiriri.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"Santa Catarina","22441","auto",NA,NA,NA,NA,NA,NA
"428","2020-11-04 17:29:44-03","UEM","HUEM","7182","S","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Meyer, F.S.","2017","08","18","Barreto, KD; Fernandes, GD; Vitti, FX","1049","1993","08","19","Brasil","Campos do Jordão","Parque da Ferradura, Clareira","-47.55","-22.566667","-47.55","-22.566667",NA,NA,"Arbusto; 1,5m alt.; tronco liso; sem látex; fruto preto","HUEM000007145","HUEM000007145",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-07-02 15:55:56-03","UEM","HUEM","6734","S","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Meyer, F.S.","2017","08",NA,"K.D. Barreto; G.D. Fernandes; J. Gouveia","2692","1994","06","29","Brasil","São José do Barreiro","Mata de altitude.","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,"Arbórea 3m de alt., frutos imaturos verdes.","HUEM000007274","HUEM000007274",NA,NA,NA,NA,NA,"São Paulo","30784","auto",NA,NA,NA,NA,NA,NA
"430","2020-11-12 17:01:37-03","UEL","FUEL","16884","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.","Goldenberg, R","2001","05",NA,"Torres, RB; et al.","1152","2000","03","02","Brasil","Camanducaia","Sertão dos Lopes, UTM = 23/ 404262L, 7484 791N","-45.932222","-22.714444","-45.932222","-22.714444","1899","1899",NA,"FUEL009977",NA,NA,NA,NA,"Tracheophyta","Myrtales","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-11-12 17:01:37-03","UEL","FUEL","49234","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.","A.A. de Oliveira","2011","01","17","Korte, A; Kniess, A","4627","2010","10","20","Brasil","Santo Amaro da Imperatriz","Rio da Nova Descoberta, Floresta Ombrófila Densa; Estádio Suces: Avançado","-48.780833","-27.81","-48.780833","-27.81","558","558",NA,"FUEL009975",NA,NA,NA,NA,"Tracheophyta","Myrtales","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-11-01 15:04:02-03","UnB","UB","149558","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.","Hoehne, FC",NA,NA,NA,"Duarte, C","HERB14366","1902","11","27","Brasil",NA,"Alto da Serra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-11-01 15:04:02-03","UnB","UB","149559","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.","Chiea, SC","1987",NA,NA,"Confúcio, U","9352","1970","09","29","Brasil",NA,"Serra de Ibitipoca.",NA,NA,NA,NA,NA,NA,"Flores brancas com tons róseos.; Arbusto 1,5m.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA
"434","2019-11-01 15:04:02-03","UnB","UB","149560","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.","Wurdack, JJ","1973",NA,NA,"Anderson, WR","35813","1972","02","11","Brasil",NA,"Pico do Itambé.",NA,NA,NA,NA,NA,NA,"Petals and stamens white.; Tree 2m tall.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-05-06 11:59:27-03","UFU","HUFU","64793","S","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Rezende, A.R.; Souza, P.M.","520","2011","10","26","Brasil","Belo Horizonte","Parque Municipal das Mangabeiras, Trilha do Lago dos Sonhos.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Arbusto, ca. 2 m alt. Hipanto e lacínias do cálice verde, corola , filetes e estiletes brancos, anteras amarelas.; Borda de Mata.","HUFU00061415","HUFU00061415",NA,NA,NA,NA,NA,"Minas Gerais","17082","auto",NA,NA,NA,NA,NA,NA
"436","2019-05-06 11:59:27-03","UFU","HUFU","24298","S","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Wurdack, J.J.","1993",NA,NA,"Cordeiro, J.; Poliquesi, C.B.","907","1992","02","19","Brasil","Campo Alegre","Serra do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"Subarbusto, ca. 90 cm. Flor alva.; Matina nebular.","HUFU00061413","HUFU00061413",NA,NA,NA,NA,NA,"Santa Catarina","37493","auto",NA,NA,NA,NA,NA,NA
"437","2019-05-06 11:59:27-03","UFU","HUFU","57600","S","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Romero, R.; Rolim, T.P.","2010","08",NA,"Rolim, T.P.","365","2010","04","16","Brasil",NA,"Parque Estadual do Itacolomi, Sertão CGS",NA,NA,NA,NA,NA,NA,"Arbusto ca. 0,9 m. Botões florais creme. Frutos imaturos verdes e maduros púrpuros.; Campo Rupestre","HUFU00061414","HUFU00061414",NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-05-06 11:59:27-03","UFU","HUFU","59759","S","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Goldenberg, R.","2012","02",NA,"Rezende, A.R.; Romero, R.; Versiane, A.F.A.; Bacci, L.F.; Araújo, I.M. & Machado, A.I.M.R.","406","2011","05","19","Brasil","Diamantina","Parque Estadual do Biribiri, Lapa do Forno, estrada Diamantina - Medanha, ca. 10 Km da UFVJM - Campus JK.","-43.550833","-18.1675","-43.550833","-18.1675","1300","1300","Arbusto, ca. 1,5 m alt. Botões florais brancos.; Mata.","HUFU00061412","HUFU00061412",NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-05-06 11:59:27-03","UFU","HUFU","25257","S","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Souza, M.L.","2000",NA,NA,"Silva, J.M.; Barbosa, E. & Cruz, J.M.","2654","1998","12","01","Brasil","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Arbusto 2 m. Fruto esverdeado.; Orla da mata nebular.","HUFU00061416","HUFU00061416",NA,NA,NA,NA,NA,"Paraná","41937","auto",NA,NA,NA,NA,NA,NA
"440","2021-02-23 13:22:45-03","MN","R-TIPOS","10035","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Baumgratz, J.F.A. & Souza, M.L.D.","2004",NA,NA,"Glaziou, A.F.M.","16008","1887","01","22","Brasil",NA,"Serra dos Órgãos",NA,NA,NA,NA,NA,NA,NA,"R000010035","R000010035_001",NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"Isosyntypus de Leandra neurotricha Cogn.",NA,NA,NA,NA
"441","2020-08-20 14:57:50-03","UFSC","FLOR","41210","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Oliveira, A.A. de","2011","01","17","Korte, A.; Kniess, A.","4627","2010","10","20","Brasil","Santo Amaro da Imperatriz","Rio da Nova Descoberta.","-48.780833","-27.81","48º46'51''W","27º48'36''S","558","558","arbusto. Florística IFFSC 255 (Arbusto), Estádio Suces.: avançado.","FLOR0041210",NA,NA,NA,NA,NA,"Myrtales","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-08-20 14:57:50-03","UFSC","FLOR","41215","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Oliveira, A.A. de","2010","10","05","Koehler, A.; Kniess, A.","4127","2010","08","19","Brasil","Joinville","Serra Queimada.","-49.049722","-26.100278","49º2'59''W","26º6'1''S","1167","1167","arbustiva, flor branca. Florística IFFSC 1065b (Arbusto), Estádio Suces.: avançado.","FLOR0041215",NA,NA,NA,NA,NA,"Myrtales","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA
