"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"1628","2019-10-07 09:32:44-03","UEFS","HUEFS","148560","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Mendes, I.","HST16101",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0148560","2009","03","12","Angiospermae","Malpighiales","Cambess.",NA,"Maranhão","Barão de Grajaú",NA,"-43.0242004394531","-6.75639009475708",NA,"HUEFS0148560",NA,"61445","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1629","2019-10-07 09:32:44-03","UEFS","HUEFS","237272","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Miranda, A.M.","6801",NA,"Brasil",NA,NA,NA,"HUEFS0237272","2017","10","17","Angiospermae","Malpighiales","Cambess.","A.M.Miranda","Bahia","Saubara","Cabuçu Fazenda Cabuçu.","-38.7686004638672","-12.7375001907349",NA,"HUEFS0237272",NA,"14104","auto",NA,NA,NA,"2017","11",NA,"Rosanae",NA,NA,NA,NA,NA
"1630","2019-10-07 09:32:44-03","UEFS","HUEFS","241650","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Miranda, A.M.","6880",NA,"Brasil",NA,NA,NA,"HUEFS0241650","2017","12","12","Angiospermae","Malpighiales","Cambess.","A.M.Miranda","Bahia","Saubara","Cabuçu. Fazenda Cabuçu.","-38.7686004638672","-12.7375001907349",NA,"HUEFS0241650",NA,"14104","auto",NA,NA,NA,"2017","12",NA,"Rosanae",NA,NA,NA,NA,NA
"1631","2019-10-07 09:32:44-03","UEFS","HUEFS","202368","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Saraiva, M.E.","126",NA,"Brasil",NA,NA,NA,"HUEFS0202368","2013","05","07","Angiospermae","Malpighiales","Cambess.","F.A.A.Nepomuceno","Pernambuco","Exu","Chapada do Araripe, Serra das Abelhas. Cerradão.","-39.7242012023926","-7.51194000244141",NA,"HUEFS0202368",NA,"29194","auto",NA,NA,NA,"2017","08",NA,"Rosanae",NA,NA,NA,NA,NA
"1632","2019-10-07 09:32:44-03","UEFS","HUEFS","169077","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Marquete, R.","4276",NA,"Brasil",NA,NA,NA,"HUEFS0169077","2010","12","11","Angiospermae","Malpighiales","Cambess.",NA,"Goiás","Pirenópolis","Estrada para o parque Estadual da serra dos pirineus, APA da serra dos pirineus, à 3 km após o restaurante pedreiras, lado direito subindo a estrada.vegetação: savana arborizada (campo cerrado).","-48.9592018127441","-15.852499961853",NA,"HUEFS0169077",NA,"40887","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1633","2019-10-07 09:32:44-03","UEFS","HUEFS","135890","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Barros, R.","2960",NA,"Brasil",NA,NA,NA,"HUEFS0135890","2007","03","29","Angiospermae","Malpighiales","Cambess.","T.B.Oliveira","Piauí","Caracol","PARNA Serra das Confusões-Olho D'Água da Santa.","-43.3300018310547","-9.27861022949219",NA,"HUEFS0135890",NA,"21070","auto",NA,NA,NA,"2011","11",NA,"Rosanae",NA,NA,NA,NA,NA
"1634","2019-10-07 09:32:44-03","UEFS","HUEFS","83933","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Proença, C.","2168",NA,"Brasil",NA,NA,NA,"HUEFS0083933","2000","04","07","Angiospermae","Malpighiales","Cambess.",NA,"Distrito Federal","Brasília","Parque Recreativo e Reserva Ecológica do Gama.","-47.9296989440918","-15.7797002792358",NA,"HUEFS0083933",NA,"70570","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1635","2019-10-07 09:32:44-03","UEFS","HUEFS","229055","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Torres, J.E.L.","7",NA,"Brasil",NA,NA,NA,"HUEFS0229055","2016","08","12","Angiospermae","Malpighiales","Cambess.","F.A.A.Nepomuceno","Pernambuco","Exu","Serra das Abelhas.","-39.7242012023926","-7.51194000244141",NA,"HUEFS0229055 HUEFS0229055_01",NA,"29194","auto",NA,NA,NA,"2017","08",NA,"Rosanae",NA,NA,NA,NA,NA
"1636","2019-10-07 09:32:44-03","UEFS","HUEFS","161448","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"van den Berg, C.","1712",NA,"Brasil",NA,NA,NA,"HUEFS0161448","2005","06","08","Angiospermae","Malpighiales","Cambess.","F.A.A.Nepomuceno","Bahia","Lençóis","Serrano, acima da cidade.","-41.3899993896484","-12.563099861145",NA,"HUEFS0161448",NA,"47385","auto",NA,NA,NA,"2017","08",NA,"Rosanae",NA,NA,NA,NA,NA
"1637","2019-10-07 09:32:44-03","UEFS","HUEFS","34056","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Jesus, N.G.","12",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0034056","1997","11","11","Angiospermae","Malpighiales","Cambess.","F.A.A.Nepomuceno","Bahia","Alagoinhas","UNEB/Campus II.","-38.4192008972168","-12.1356000900269",NA,"HUEFS0034056",NA,"24621","auto",NA,NA,NA,"2017","08",NA,"Rosanae",NA,NA,NA,NA,NA
"1638","2018-03-07 14:54:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"M. Ferreira Fernandes da Silva","1139","South America","Brazil",NA,NA,NA,NA,"1983","4","15","Spermatophyta",NA,NA,"RRC ID Flag","Maranhão",NA,NA,"-45","-5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"1139",NA,NA
"1639","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246289F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0246289F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,"V0246289F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1640","2019-09-04 17:57:01-03","F","FMNH-SEEDPLANTS","V0060161F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora","Isotype","A. Saint-Hilaire","[C 1, nr. 472]","South America","Brazil",NA,NA,NA,"V0060161F",NA,NA,NA,"Spermatophyta",NA,NA,NA,"Minas Gerais",NA,NA,"-44","-18",NA,"V0060161F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1641","2015-03-13 18:56:48-03","F","FMNH-SEEDPLANTS","V0244451F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0244451F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0244451F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1642","2015-03-13 18:57:09-03","F","FMNH-SEEDPLANTS","V0246265F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246265F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246265F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1643","2015-03-13 18:57:09-03","F","FMNH-SEEDPLANTS","V0246266F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246266F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246266F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1644","2015-03-13 18:57:09-03","F","FMNH-SEEDPLANTS","V0246267F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246267F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246267F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1645","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246268F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0246268F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,"V0246268F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1646","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246269F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246269F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246269F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1647","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246270F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246270F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246270F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1648","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246271F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246271F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246271F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1649","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246272F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246272F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246272F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1650","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246277F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0246277F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,"V0246277F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1651","2016-06-27 08:41:46-03","F","FMNH-SEEDPLANTS","V0246273F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"J. Cuatrecasas","4593","South America","Colombia",NA,NA,NA,"V0246273F","1938","11","10","Spermatophyta",NA,NA,NA,"Meta",NA,NA,"-73","3.5",NA,"V0246273F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1652","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246274F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246274F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246274F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1653","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246275F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246275F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246275F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1654","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246276F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","French Guiana",NA,NA,NA,"V0246276F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.9708","3.8558",NA,"V0246276F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1655","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246278F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0246278F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,"V0246278F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1656","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246279F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0246279F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,"V0246279F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1657","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246280F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246280F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246280F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1658","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246281F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246281F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246281F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1659","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246282F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246282F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246282F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1660","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246287F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246287F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246287F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1661","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246283F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","French Guiana",NA,NA,NA,"V0246283F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.9708","3.8558",NA,"V0246283F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1662","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246284F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246284F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246284F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1663","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246285F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246285F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246285F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1664","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246286F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246286F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246286F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1665","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246288F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246288F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246288F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1666","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246290F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246290F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246290F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1667","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246291F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0246291F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,"V0246291F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1668","2015-03-13 18:57:10-03","F","FMNH-SEEDPLANTS","V0246292F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246292F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246292F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1669","2015-03-13 18:57:11-03","F","FMNH-SEEDPLANTS","V0246293F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246293F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246293F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1670","2015-03-13 18:57:11-03","F","FMNH-SEEDPLANTS","V0246294F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246294F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246294F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1671","2015-03-13 18:57:11-03","F","FMNH-SEEDPLANTS","V0246295F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246295F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246295F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1672","2015-03-13 18:57:11-03","F","FMNH-SEEDPLANTS","V0246296F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246296F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246296F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1673","2015-03-13 18:57:13-03","F","FMNH-SEEDPLANTS","V0246366F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246366F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246366F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1674","2015-03-13 18:57:13-03","F","FMNH-SEEDPLANTS","V0246367F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246367F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246367F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1675","2015-03-13 18:57:13-03","F","FMNH-SEEDPLANTS","V0246369F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246369F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246369F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1676","2015-03-13 18:57:13-03","F","FMNH-SEEDPLANTS","V0246370F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246370F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246370F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1677","2015-03-13 18:57:13-03","F","FMNH-SEEDPLANTS","V0246371F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246371F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246371F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1678","2015-03-13 18:57:13-03","F","FMNH-SEEDPLANTS","V0246372F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246372F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246372F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1679","2015-03-13 18:57:13-03","F","FMNH-SEEDPLANTS","V0246373F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246373F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246373F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1680","2015-03-13 18:57:13-03","F","FMNH-SEEDPLANTS","V0246374F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246374F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246374F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1681","2015-03-13 18:57:14-03","F","FMNH-SEEDPLANTS","V0246375F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246375F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246375F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1682","2015-03-13 18:57:14-03","F","FMNH-SEEDPLANTS","V0246376F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246376F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246376F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1683","2015-03-13 18:57:14-03","F","FMNH-SEEDPLANTS","V0246377F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0246377F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0246377F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
