"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","relatedCatalogItem","coordinatePrecision","geoFlag","individualCount","typeStatus"
"92","2020-09-12 05:00:02-03","US","US","2776955","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15163A","1974","1","17","South America - Neotropics","Brazil","Bahia",NA,"Serra do Rio de Contas, 12-14 km. N. of town of Rio de Contas on the road to Mato Grosso","-41.83","-13.47","1200",NA,NA,NA,"US01772409","US01772409_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"93","2020-09-12 05:00:02-03","US","US","2776954","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15402","1974","1","22","South America - Neotropics","Brazil","Bahia",NA,"Serra do Rio de Contas, Lower northern slopes of the Pico das Almas, ca. 25 km. W.N.W. of the town of Rio de Contas","-41.92","-13.53","1500",NA,NA,NA,"US01772508","US01772508_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"94","2020-09-12 05:00:02-03","US","US","3256652","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"W. Ganev","1799","1993","1","5","South America - Neotropics","Brazil","Bahia",NA,"Municipio de Abaira: Catoles de Cima-Bem Querer","-41.88","-13.28","1350",NA,NA,NA,"US01772505","US01772505_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"95","2020-09-12 05:00:02-03","US","US","3015855","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"G. Hatschbach","47414","1984","1","20","South America","Brazil",NA,NA,"Mato Grosso (mun. Rio de Contas) Bahia",NA,NA,"1350",NA,NA,NA,"US01772509","US01772509_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"96","2020-09-12 05:00:02-03","US","US","3255438","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"R. M. Harley, B. L. Stannard & D. J. N. Hind","26502","1988","11","30","South America - Neotropics","Brazil","Bahia",NA,"Mun. Agua Quente. Pico das Almas. Vertente norte. Vale ao noroeste de Pico","-41.98","-13.5","1400",NA,NA,NA,"US01772411","US01772411_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"97","2020-09-12 05:00:02-03","US","US","3255382","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H. Rob.) H. Rob.",NA,"R. M. Harley, J. R. Pirani & A. Furlan","27575","1988","12","17","South America - Neotropics","Brazil","Bahia",NA,"Mun. Agua Quente. Pico das Almas. Vertente oeste. Entre Paramirim das Crioulas e a face NNW do pico","-42","-13.52","1140",NA,NA,NA,"US01772410","US01772410_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"98","2019-10-07 09:11:23-03","UEFS","HUEFS","233928","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","M.Alves","Azevêdo-Gonçalves, C.F.de",NA,"2006","11","13",NA,"Brasil","Bahia","Piatã",NA,"-41.7728004455566","-13.1519002914429",NA,NA,NA,NA,"HUEFS0233928","HUEFS0233928 HUEFS0233928_e1","2018","11",NA,NA,"Asteranae",NA,NA,"41184","auto",NA,NA
"99","2019-10-07 09:11:23-03","UEFS","HUEFS","32912","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","M.Alves","Queiroz, L.P.de","4930","1998","01","25",NA,"Brasil","Bahia","Rio de Contas","Subida do morro ao lado da barragem no rio Brumado.","-41.845556","-11.574167","1157","1157",NA,"Carraco na base e campo rupestre mais acima sobre solo arenoso.","HUEFS0032912","HUEFS0032912","2015","03","41W50'44''","11S34'27''","Asteranae",NA,NA,NA,NA,NA,NA
"100","2019-10-07 09:11:23-03","UEFS","HUEFS","105384","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","M.Alves","Conceição, A.A.","1689","2006","01","19",NA,"Brasil","Bahia","Piatã","Cerrado na base do Morro de Três Morros.","-41.883333","-13.033333","1400","1400",NA,NA,"HUEFS0105384","HUEFS0105384","2016","05","41W53'","13S2'","Asteranae",NA,NA,NA,NA,NA,NA
"101","2019-10-07 09:11:23-03","UEFS","HUEFS","11358","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","D.J.N.Hind","Ganev, W.","915","1992","08","20",NA,"Brasil","Bahia","Piatã",NA,"-41.916667","-13.116667","1420","1420",NA,NA,"HUEFS0011358","HUEFS0011358","1996","11","41W55'","13S7'","Asteranae",NA,NA,NA,NA,NA,NA
"102","2019-10-07 09:11:23-03","UEFS","HUEFS","12416","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","D.J.N.Hind","Ganev, W.","1352","1992","10","26",NA,"Brasil","Bahia","Abaíra",NA,"-41.883333","-13.3","1300","1450",NA,NA,"HUEFS0012416","HUEFS0012416","1996","11","41W53'","13S18'","Asteranae",NA,NA,NA,NA,NA,NA
"103","2019-10-07 09:11:23-03","UEFS","HUEFS","12891","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","D.J.N.Hind","Ganev, W.","1626","1992","12","05",NA,"Brasil","Bahia","Piatã",NA,"-41.916667","-13.1","1400","1400",NA,NA,"HUEFS0012891","HUEFS0012891","1996","11","41W55'","13S6'","Asteranae",NA,NA,NA,NA,NA,NA
"104","2019-10-07 09:11:23-03","UEFS","HUEFS","13064","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","D.J.N.Hind","Ganev, W.","1799","1993","01","05",NA,"Brasil","Bahia","Abaíra",NA,"-41.883333","-13.283333","1350","1350",NA,NA,"HUEFS0013064","HUEFS0013064","1996","11","41W53'","13S17'","Asteranae",NA,NA,NA,NA,NA,NA
"105","2019-10-07 09:11:23-03","UEFS","HUEFS","16223","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","M.Alves","Ganev, W.","2625","1993","10","25",NA,"Brasil","Bahia","Abaíra","Caminho Capão de Levi-Serrinha.","-41.85","-13.316667","1260","1340",NA,"Campo rupestre com solo arenoso.","HUEFS0016223","HUEFS0016223","2015","03","41W51'","13S19'","Asteranae",NA,NA,NA,NA,NA,NA
"106","2019-10-07 09:11:23-03","UEFS","HUEFS","16483","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","D.J.N.Hind","Ganev, W.","2885","1994","01","27",NA,"Brasil","Bahia","Rio de Contas","Riacho da Pedra de Amolar.","-41.766667","-13.383333","930","930",NA,"Solo arenoso.","HUEFS0016483","HUEFS0016483","1996","11","41W46'","13S23'","Asteranae",NA,NA,NA,NA,NA,NA
"107","2019-10-07 09:11:23-03","UEFS","HUEFS","186282","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.",NA,"Gandara, A.","87","2015","07","01",NA,"Brasil","Bahia","Abaíra","Distrito de Catolés. Subida para o Pico do Barbado.","-41.891667","-13.291944","1416","1416",NA,"Campo rupestre.","HUEFS0186282","HUEFS0186282",NA,NA,"41W53'30''","13S17'31''","Asteranae",NA,NA,NA,NA,NA,NA
"108","2019-10-07 09:11:23-03","UEFS","HUEFS","218684","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.",NA,"Alves, M.","329","2014","07","25",NA,"Brasil","Bahia","Rio de Contas","Distrito de Arapiranga. Trilha a partir do Sítio Seco em direção ao Porco Gordo.","-41.757778","-13.456389","904","904",NA,NA,"HUEFS0218684","HUEFS0218684",NA,NA,"41W45'28''","13S27'23''","Asteranae",NA,NA,NA,NA,NA,NA
"109","2019-10-07 09:11:23-03","UEFS","HUEFS","218685","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.",NA,"Alves, M.","330","2014","07","26",NA,"Brasil","Bahia","Rio de Contas","Distrito de Arapiranga. Estrada da Cruzinha com acesso à Mato Grosso.","-41.805833","-13.489722","1151","1151",NA,NA,"HUEFS0218685","HUEFS0218685",NA,NA,"41W48'21''","13S29'23''","Asteranae",NA,NA,NA,NA,NA,NA
"110","2019-10-07 09:11:23-03","UEFS","HUEFS","28929","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.",NA,"Hind, D.J.N.","PCD4211","1996","11","11",NA,"Brasil","Bahia","Piatã","Estrada Inúbia/Piatã, a 8 km de Inúbia.","-41.938333","-13.084167","1320","1320",NA,NA,"HUEFS0028929","HUEFS0028929",NA,NA,"41W56'18''","13S5'3''","Asteranae",NA,NA,NA,NA,NA,NA
"111","2019-10-07 09:11:23-03","UEFS","HUEFS","55838","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.",NA,"Harley, R.M.","54091","2001","02","01",NA,"Brasil","Bahia","Rio de Contas","Estrada para o Pico das Almas, 9,1 km da cidade.","-41.8775","-13.534444",NA,NA,NA,"Cerrado de altitude com campo.","HUEFS0055838","HUEFS0055838",NA,NA,"41W52'39''","13S32'4''","Asteranae",NA,NA,NA,NA,NA,NA
"112","2019-10-07 09:11:23-03","UEFS","HUEFS","58741","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.",NA,"Harley, R.M.","H50387","1991","12","26",NA,"Brasil","Bahia","Piatã","Quebrada da Serra do Atalho.","-41.833333","-13.216667","1600","1700",NA,"Campo rupestre.","HUEFS0058741","HUEFS0058741",NA,NA,"41W50'","13S13'","Asteranae",NA,NA,NA,NA,NA,NA
"113","2019-10-07 09:11:23-03","UEFS","HUEFS","58747","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.",NA,"Hind, D.J.N.","H50292","1991","12","23",NA,"Brasil","Bahia","Abaíra","Subida da Forquilha da Serra. Beira de estrada.","-41.883333","-13.283333","1400","1600",NA,NA,"HUEFS0058747","HUEFS0058747",NA,NA,"41W53'","13S17'","Asteranae",NA,NA,NA,NA,NA,NA
"114","2019-10-07 09:11:23-03","UEFS","HUEFS","58799","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.",NA,"Hind, D.J.N.","H50292","1991","12","23",NA,"Brasil","Bahia","Abaíra","Subida da Forquilha da Serra, beira da estrada.","-41.883333","-13.283333","1400","1600",NA,"Campo gerais.","HUEFS0058799","HUEFS0058799",NA,NA,"41W53'","13S17'","Asteranae",NA,NA,NA,NA,NA,NA
"115","2019-10-07 09:11:23-03","UEFS","HUEFS","58833","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","M.Alves","Harley, R.M.","H50677","1992","01","07",NA,"Brasil","Bahia","Piatã","Estrada Piatã-Abaíra, 4 km após Piatã.","-41.783333","-13.15","1200","1300",NA,NA,"HUEFS0058833","HUEFS0058833","2015","03","41W47'","13S9'","Asteranae",NA,NA,NA,NA,NA,NA
"116","2019-10-07 09:11:23-03","UEFS","HUEFS","58838","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.",NA,"Hind, D.J.N.","H51335","1992","01","30",NA,"Brasil","Bahia","Abaíra","Catolés de Cima.","-41.883333","-13.266667","1300","1300",NA,NA,"HUEFS0058838","HUEFS0058838",NA,NA,"41W53'","13S16'","Asteranae",NA,NA,NA,NA,NA,NA
"117","2019-10-07 09:11:23-03","UEFS","HUEFS","58848","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.",NA,"Hind, D.J.N.","H50933","1992","01","21",NA,"Brasil","Bahia","Abaíra","Campo de Ouro Fino (alto).","-41.9","-13.25","1700","1800",NA,NA,"HUEFS0058848","HUEFS0058848",NA,NA,"41W54'","13S15'","Asteranae",NA,NA,NA,NA,NA,NA
"118","2019-10-07 09:11:23-03","UEFS","HUEFS","69837","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","N.Roque","França, F.","4215","2003","02","03",NA,"Brasil","Bahia","Abaíra","Catolés: Trilha para a Serra do Barbado.","-41.891667","-13.288611","1245","1334",NA,"Vegetação arbustiva de encosta pedregosa.","HUEFS0069837","HUEFS0069837","2003","10","41W53'30''","13S17'19''","Asteranae",NA,NA,NA,NA,NA,NA
"119","2019-10-07 09:11:23-03","UEFS","HUEFS","69890","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","M.Alves","França, F.","4277","2003","02","04",NA,"Brasil","Bahia","Abaíra","Catolés: Guarda-Mor","-41.865833","-13.304167","1270","1318",NA,"Vegetação herbáceo-arbustiva com árvores esparsas.","HUEFS0069890","HUEFS0069890","2015","03","41W51'57''","13S18'15''","Asteranae",NA,NA,NA,NA,NA,NA
"120","2019-10-07 09:11:23-03","UEFS","HUEFS","71107","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.",NA,"Harley, R.M.","26502","1988","11","30",NA,"Brasil","Bahia","Água Quente","Pico das Almas, vertente norte, vale ao nordeste do Pico.","-41.983333","-13.5","1400","1400",NA,NA,"HUEFS0071107","HUEFS0071107",NA,NA,"41W59'","13S30'","Asteranae",NA,NA,NA,NA,NA,NA
"121","2019-10-07 09:11:23-03","UEFS","HUEFS","79860","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","M.Alves","Harley, R.M.","55024","2004","03","04",NA,"Brasil","Bahia","Rio de Contas","Próximo a barragem, nos arredores da cidade, na estrada para o Pico das Almas.","-41.829722","-13.571111","1016","1016",NA,"Cerrado pertubado.","HUEFS0079860","HUEFS0079860","2016","05","41W49'47''","13S34'16''","Asteranae",NA,NA,NA,NA,NA,NA
"122","2019-10-07 09:11:23-03","UEFS","HUEFS","71109","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.",NA,"Harley, R.M.","27575","1988","12","17",NA,"Brasil","Bahia","Água Quente","Pico das Almas. Vertente oeste. Entre Paratimim das Crioulas e a face NNW do pico.Perto do local chamado Morro do Chapéu.","-42","-13.516667",NA,NA,NA,"cerrado de altitude, entre pedras perto do riacho.","HUEFS0071109","HUEFS0071109",NA,NA,"42W0'","13S31'","Asteranae",NA,NA,NA,NA,NA,NA
"123","2019-10-07 09:11:23-03","UEFS","HUEFS","10942","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","D.J.N.Hind","Ganev, W.","499","1992","06","15",NA,"Brasil","Bahia","Piatã",NA,"-41.7728004455566","-13.1519002914429","1200","1200",NA,NA,"HUEFS0010942","HUEFS0010942","1996","11",NA,NA,"Asteranae",NA,NA,"41184","auto",NA,NA
"124","2019-10-07 09:11:23-03","UEFS","HUEFS","66514","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.",NA,"King, R.M.","8633","1981","01","24",NA,"Brasil","Bahia","Rio de Contas","14 km N.W. from the town of Rio de Contas along road to Pico das Almas. Elevation 3300 Ft.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"HUEFS0066514",NA,NA,NA,NA,NA,"Asteranae",NA,NA,"49773","auto",NA,"Isótipo"
"125","2019-10-07 09:11:23-03","UEFS","HUEFS","71108","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.",NA,"Atkins, S.","14765","1994","03","03",NA,"Brasil","Bahia","Rio de Contas","Pico das Almas. Ao longo da estrada, a ca. 2-3 km da Fazenda Morro Redondo, em direção à cidade.","-41.8114013671875","-13.5789003372192",NA,NA,NA,"Área de Cerrado de altitude com alguns afloramentos rochosos esparsos.","HUEFS0071108","HUEFS0071108",NA,NA,NA,NA,"Asteranae",NA,NA,"49773","auto",NA,NA
"126","2019-12-10 11:24:12-03","FFCLRP","SPFR","4010","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob)H.Rob.","Panero,J.L.","Vichnewski,W.; Lunardello,M.","391","1996","04","01",NA,"Brasil","Bahia","Rio das Contas","Pico das Almas.",NA,NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-07-23 11:59:02-03","CEPLAC","CEPEC","96847","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale",NA,"D. J. N. Hind","D. J. N. Hind",NA,"1991","12","23",NA,"Brasil","Bahia","ABAÍRA","Subida da Forquilha da Serra. Beira da estrada.","-41.883333","13.283333",NA,NA,NA,NA,NA,NA,NA,NA,"41W53'","13N17'",NA,NA,"30/12/1991",NA,NA,NA,NA
"128","2020-07-23 11:59:02-03","CEPLAC","CEPEC","87717","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale",NA,"D. J. N. Hind","R. M. Harley","50677","1993","02","09",NA,"Brasil","Bahia","PIATÃ","Estrada Piatã/Abaíra, 4Km após Piatã.","-41.783333","13.15",NA,NA,NA,NA,NA,NA,NA,NA,"41W47'","13N9'",NA,NA,"29/10/2002",NA,NA,NA,NA
"129","2020-07-23 11:59:02-03","CEPLAC","CEPEC","95766","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale",NA,"D. J. N. Hind","R. M. Harley","50387","1991","12","26",NA,"Brasil","Bahia","PIATÃ","Quebrada da Serra do Atalho.","-41.833333","13.216667",NA,NA,NA,NA,NA,NA,NA,NA,"41W50'","13N13'",NA,NA,"30/12/1998",NA,NA,NA,NA
"130","2020-07-23 11:59:02-03","CEPLAC","CEPEC","97057","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale",NA,"D. J. N. Hind","R. M. Harley","27203","1988","12","11",NA,"Brasil","Bahia","ÁGUA QUENTE","Pico das Almas. Vale ao N-O da Serra do Pau Queimado. Próximo da Casa Folheta.","-42","-13.483333",NA,NA,NA,NA,NA,NA,NA,NA,"42W0'","13S29'",NA,NA,"30/05/1989",NA,NA,NA,NA
"131","2020-07-23 11:59:02-03","CEPLAC","CEPEC","48898","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale",NA,"D. J. N. Hind","R. M. Harley","26502","1988","11","30",NA,"Brasil","Bahia","ÁGUA QUENTE","Vertente norte. Vale ao NW do Pico das Almas.","-41.983333","-13.5",NA,NA,NA,NA,NA,NA,NA,NA,"41W59'","13S30'",NA,NA,"30/05/1989",NA,NA,NA,NA
"132","2020-07-23 11:59:02-03","CEPLAC","CEPEC","47344","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale",NA,"D. J. N. Hind","R. M. Harley","27575","1988","12","17",NA,"Brasil","Bahia","ÁGUA QUENTE","Vertente oeste. Entre Paramirim das Crioulas e ao NNW de Pico das Almas, perto do riacho.","-42","-13.516667",NA,NA,NA,NA,NA,NA,NA,NA,"42W0'","13S31'",NA,NA,"30/05/1989",NA,NA,NA,NA
"133","2020-07-23 11:59:02-03","CEPLAC","CEPEC","18032","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale",NA,"D. J. N. Hind","R. M. Harley","19936","1977","03","24",NA,"Brasil","Bahia","RIO DE CONTAS","3Km ao S do povoado de Mato Grosso, Rod. p/ Vila do Rio de Contas.","-41.816667","-13.483333",NA,NA,NA,NA,NA,NA,NA,NA,"41W49'","13S29'",NA,NA,"31/01/1991",NA,NA,NA,NA
"134","2020-07-23 11:59:02-03","CEPLAC","CEPEC","17997","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale",NA,"D. J. N. Hind","R. M. Harley","19904","1977","03","24",NA,"Brasil","Bahia","RIO DE CONTAS","Área da Estação Ecológica do Pau-brasil (ESPAB). (CEPLAC), ca.16Km ao W Porto Seguro, Rod. BR-367 (Porto Seguro/Eunápolis).367. Área do Arboreto, quadra nº 943.","-41.316667","-13.483333",NA,NA,NA,NA,NA,NA,NA,NA,"41W19'","13S29'",NA,NA,"31/01/1991",NA,NA,NA,NA
"135","2020-07-23 11:59:02-03","CEPLAC","CEPEC","95712","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale",NA,"D. J. N. Hind","D. J. N. Hind",NA,"1992","01","30",NA,"Brasil","Bahia","ABAÍRA","Catolés de Cima. Perto de catolés de Cima, abaixo cruz. Rio Água Limpa.","-41.883333","13.266667",NA,NA,NA,NA,NA,NA,NA,NA,"41W53'","13N16'",NA,NA,"30/12/1992",NA,NA,NA,NA
"136","2020-07-23 11:59:02-03","CEPLAC","CEPEC","86403","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale",NA,"D. J. N. Hind","D. J. N. Hind","4211","1996","11","11",NA,"Brasil","Bahia","PIATÃ","A 8Km da estrada Inúbia/Piatã.","-41.938056","-13.084167",NA,NA,NA,NA,NA,NA,NA,NA,"41W56'17","13S5'3",NA,NA,"30/11/1996",NA,NA,NA,NA
"137","2020-07-23 11:59:02-03","CEPLAC","CEPEC","95924","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale",NA,"D. J. N. Hind","D. J. N. Hind",NA,"1992","01","21",NA,"Brasil","Bahia","ABAÍRA","Extremo rochoso do Campo de Ouro Fino (alto).","-41.9","13.25",NA,NA,NA,NA,NA,NA,NA,NA,"41W54'","13N15'",NA,NA,"30/12/1992",NA,NA,NA,NA
"138","2020-07-23 11:59:02-03","CEPLAC","CEPEC","95861","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale",NA,"D. J. N. Hind","D. J. N. Hind",NA,"1991","12","23",NA,"Brasil","Bahia","ABAÍRA","Subida da Forquilha da Serra.","-41.883333","13.283333",NA,NA,NA,NA,NA,NA,NA,NA,"41W53'","13N17'",NA,NA,"30/12/1991",NA,NA,NA,NA
"139","2020-07-23 11:59:02-03","CEPLAC","CEPEC","11846","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale",NA,"D. J. N. Hind","R. M. Harley","15402","1974","01","22",NA,"Brasil","Bahia","RIO DE CONTAS","25Km ao WNW da cidade. Rampa baixa ao N do Pico das Almas.","-41.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W55'",NA,NA,NA,"07/02/1991",NA,NA,NA,NA
"140","2020-07-23 11:59:02-03","CEPLAC","CEPEC","48429","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale",NA,"H. Robinson","G. Hatschbach","53432","1989","09","17",NA,"Brasil","Bahia","RIO DE CONTAS","Povoado de Mato Grosso.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1990","49773","auto",NA,NA
"141","2020-07-23 11:59:02-03","CEPLAC","CEPEC","35391","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale",NA,"H. Robinson","G. Hatschbach","47414","1984","01","20",NA,"Brasil","Bahia","RIO DE CONTAS","Povoado de Mato Grosso.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,"30/12/1984","49773","auto",NA,NA
"142","2019-11-01 14:53:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","Moraes, MD","King, RM; Bishop, LE","8633","1981","01","24","Southern America","Brasil","Bahia",NA,"14km NW from the town of Rio das Contas along road to Pico das Almas",NA,NA,NA,NA,NA,"Slender shrub 1,5m. Flowers yellow",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-01 14:53:44-03","UnB","UB","123549","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Dimerostemma","episcopale","Dimerostemma episcopale","(H.Rob.) H.Rob.","Hind, DJN","Hind, DJN","50933","1992","01","21","Southern America","Brasil","Bahia","Abaíra","Campo de Ouro Fino","-41.9","-13.25","1700","1800",NA,"Flores do raio amarelas.; Arbusto 1,5m; Extremo rochoso",NA,NA,"1992",NA,"-41.9","-13.25",NA,NA,NA,NA,NA,NA,NA
