"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"142","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615576","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Eiten G; Eiten LT","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615576 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615576",NA,"1966","07","26",NA,"Ericales","eriophylla",NA,NA,NA,"State of Rio de Janeiro. Municipio de Resende: Itatiaia National Park. Near television relay tower on south face of Mt. Itatiaia on ridge that separates valleys of Rio Campo Belo and Rio Itatiaia. On slope just below tower.",NA,NA,NA,NA,"NL-L2615576",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"143","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615577","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Alleizette AC d'","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615577 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615577",NA,NA,NA,NA,NA,"Ericales","eriophylla",NA,NA,NA,"Bresil: Minas Gerais-forets.",NA,NA,NA,NA,"NL-L2615577",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"144","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615578","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Lutz A","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615578 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615578",NA,"1915","06","01",NA,"Ericales","eriophylla",NA,NA,NA,"Montane. Fazenda do Bonito - Serra da Bocaina-Est. de S. Paulo e Rio de Janeiro.",NA,NA,NA,NA,"NL-L2615578",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"145","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615579","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Hatschbach GG; Ahumada Z","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615579 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615579",NA,"1973","02","16",NA,"Ericales","eriophylla",NA,NA,NA,"Parque Nac. de Caparao (mun. Caparao) Minas Gerais.",NA,NA,NA,NA,"NL-L2615579",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"146","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615581","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Segadas-Vianna F; Dau L; Ormond WT; Machline GC","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615581 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615581",NA,"1953","01","01",NA,"Ericales","eriophylla",NA,NA,NA,"St. of Rio de Janeiro, Resende Co., Serra do Itatiaia.",NA,NA,NA,NA,"NL-L2615581",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"147","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615582","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Gouvea LSK; Gouvêa MA","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615582 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615582",NA,NA,NA,NA,NA,"Ericales","eriophylla",NA,NA,NA,"Plantas Do Brasil. Est. Sp., Mun. Campos do Jordao, Reserva do Instituto Florestal, S. Jose dos Alpes.",NA,NA,NA,NA,"NL-L2615582",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"148","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615583","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Capell P","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615583 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615583",NA,"1951","06","01",NA,"Ericales","eriophylla",NA,NA,NA,"Est-do Rio, Novo Friburgo, Cascada Pinel.",NA,NA,NA,NA,"NL-L2615583",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"149","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615584","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Carauta JPP","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615584 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615584",NA,"1978","06","04",NA,"Ericales","eriophylla",NA,NA,NA,"RJ, Itatiaia, Planalto, perto do Abrigo Reboucas, caminho para as Prateleiras.",NA,NA,NA,NA,"NL-L2615584",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"150","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615585","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Aguiar LF","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615585 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615585",NA,"1978","06","04",NA,"Ericales","eriophylla",NA,NA,NA,"RJ, Itatiaia, proximo ao Abrigo Reboucas, a margem da estrada.",NA,NA,NA,NA,"NL-L2615585",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"151","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615586","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Santos E; Fromm E; Trinta Z","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615586 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615586",NA,"1962","04","29",NA,"Ericales","eriophylla",NA,NA,NA,"Est. Rio de Janeiro, Teresopolis, Parque Nacional da Serra dos Orgaos, entre Abrigos 3 e 4.",NA,NA,NA,NA,"NL-L2615586",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"152","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615587","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Santos N","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615587 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615587",NA,"1964","02","07",NA,"Ericales","eriophylla",NA,NA,NA,"Rio de Janeiro: Itatiaya, Abrigo R. (Abrigo Reboucas).",NA,NA,NA,NA,"NL-L2615587",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"153","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615588","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Martius CFP von","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615588 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615588",NA,NA,NA,NA,NA,"Ericales","eriophylla",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2615588",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"154","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615589","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Shepherd GJ; Semir J; Andrade JB de; Leite V","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615589 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615589",NA,"1977","09","06",NA,"Ericales","eriophylla",NA,NA,NA,"Plantas Do Brasil. Estado de Minas Gerais, Pico da Bandeira perto de Caparao. Em mata e beira de mata.",NA,NA,NA,NA,"NL-L2615589",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"155","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615590","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Brade AC","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615590 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615590",NA,"1940","09","01",NA,"Ericales","eriophylla",NA,NA,NA,"Serra dos Orgaos - Soberbo.",NA,NA,NA,NA,"NL-L2615590",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"156","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615591","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Rizzini CT","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615591 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615591",NA,"1952","11","11",NA,"Ericales","eriophylla",NA,NA,NA,"Pedra da Baleia - Serra des Orgaes.",NA,NA,NA,NA,"NL-L2615591",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"157","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615592","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Vidal JE","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615592 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615592",NA,"1952","07","28",NA,"Ericales","eriophylla",NA,NA,NA,"Soberbo - Serra dos Orgaos.",NA,NA,NA,NA,"NL-L2615592",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"158","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615593","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Martius CFP von","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615593 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615593",NA,NA,NA,NA,NA,"Ericales","eriophylla",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2615593",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"159","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615595","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Riedel JGF","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615595 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615595",NA,NA,NA,NA,NA,"Ericales","eriophylla",NA,NA,NA,"Brasilia.",NA,NA,NA,NA,"NL-L2615595",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"160","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615596","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Bittencourt H; Bittencourt JA","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615596 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615596",NA,"1978","06","04",NA,"Ericales","eriophylla",NA,NA,NA,"RJ, Itatiaia, Caminho das Prateleiras.",NA,NA,NA,NA,"NL-L2615596",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"161","2020-02-08 09:01:17-03","NBC","NL-BOTANY","U.1280787","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Lindeman JC; Haas JH de","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1280787 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1280787",NA,"1967","02","02",NA,"Ericales","eriophylla",NA,NA,NA,"BRASILIAE AUSTRALIS. Est. Rio de Janeiro. Parque Nacional do Itatiaia; planalto near Abrigo Rebouças.",NA,NA,NA,NA,"NL-U1280787",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"162","2020-02-08 09:01:17-03","NBC","NL-BOTANY","U.1280788","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Lindeman JC; Haas JH de","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1280788 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1280788",NA,"1967","04","16",NA,"Ericales","eriophylla",NA,NA,NA,"BRASILIAE AUSTRALIS. Est. Rio de Janeiro. Parque Nacional do Itatiaia; moist valley near radio station.",NA,NA,NA,NA,"NL-U1280788",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"163","2020-02-08 09:01:17-03","NBC","NL-BOTANY","U.1280790","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Lems K","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1280790 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1280790",NA,"1964","03","19",NA,"Ericales","eriophylla",NA,NA,NA,"RIO DE JANEIRO STATE - Parque Nacional da Serra dos Orgaos, near Theresopolis. Pedra do Sino.",NA,NA,NA,NA,"NL-U1280790",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"164","2020-02-08 09:01:17-03","NBC","NL-BOTANY","U.1280791","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Brade AC","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1280791 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1280791",NA,"1940","07","30",NA,"Ericales","eriophylla",NA,NA,NA,"Fatado do Rio de Janeiro-Serra dos Orgãos, Pedra Chapadão.",NA,NA,NA,NA,"NL-U1280791",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"165","2020-02-08 09:01:17-03","NBC","NL-BOTANY","U.1280792","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Camerik AM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1280792 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1280792",NA,"1975","07","15",NA,"Ericales","eriophylla",NA,NA,NA,"Est. R.J.; Serra dos Orgãos.",NA,NA,NA,NA,"NL-U1280792",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"166","2020-02-08 09:01:17-03","NBC","NL-BOTANY","U.1280793","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Maas PJM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1280793 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1280793",NA,"1977","10","11",NA,"Ericales","eriophylla",NA,NA,NA,"BRASILIENSIS. Edo. Rio de Janeiro, Parque Nacional do Itatiaia, Abrigo Rebouças, low vegetation on rocky hills.",NA,NA,NA,NA,"NL-U1280793",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"167","2020-02-08 09:01:17-03","NBC","NL-BOTANY","U.1280794","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Camerik AM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1280794 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1280794",NA,"1975","04","12",NA,"Ericales","eriophylla",NA,NA,NA,"Est. Rio de Janeiro, Itatiaia, Prateleiras.",NA,NA,NA,NA,"NL-U1280794",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"168","2020-02-08 09:01:17-03","NBC","NL-BOTANY","U.1280795","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Camerik AM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1280795 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1280795",NA,"1975","05","08",NA,"Ericales","eriophylla",NA,NA,NA,"Est. Rio de Janeiro; Itatiaia.",NA,NA,NA,NA,"NL-U1280795",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"169","2020-02-08 09:01:17-03","NBC","NL-BOTANY","U.1280796","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Camerik AM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1280796 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1280796",NA,"1975","05","08",NA,"Ericales","eriophylla",NA,NA,NA,"Est. Rio de Janeiro; Itatiaia.",NA,NA,NA,NA,"NL-U1280796",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"170","2020-02-08 09:01:17-03","NBC","NL-BOTANY","U.1280797","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Camerik AM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1280797 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1280797",NA,"1975","06","25",NA,"Ericales","eriophylla",NA,NA,NA,"Est. Rio de Janeiro; Itatiaia; Prateleiras.",NA,NA,NA,NA,"NL-U1280797",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"171","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L 0007095","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata","isotype","Pentland JB","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200007095 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0007095",NA,NA,NA,NA,NA,"Ericales","mucronata","(J.Rémy) Luteyn","Luteyn JL","La Paz","BoliviaLa Paz: Yungas & Yuracares",NA,NA,NA,NA,"NL-L0007095",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","535970",NA,NA
"172","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L 0007096","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata","isotype","Orbigny ACVMD d'","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200007096 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0007096",NA,NA,NA,NA,NA,"Ericales","mucronata","(J.Rémy) Luteyn","Luteyn JL","La Paz","BoliviaLa Paz: Yungas & Yuracares",NA,NA,NA,NA,"NL-L0007096",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","535970",NA,NA
"173","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615511","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"Liberman M","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615511 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615511",NA,"1982","12","14",NA,"Ericales","mucronata","(J.Rémy) Luteyn",NA,NA,"Dpto. La Paz, Prov. Murillo. Valle de Zongo; estancia Cambaya.",NA,NA,NA,NA,"NL-L2615511",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"174","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615512","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"Luteyn JL; Dorr LJ","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615512 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615512",NA,"1990","05","10",NA,"Ericales","mucronata","(J.Rémy) Luteyn",NA,NA,"La Paz: Murillo: Valle de Zongo, 33.2 km N of (below) La Cumbre, along rd. through cloud forest, disturbed roadside.","-68.066667","-16.066667",NA,NA,"NL-L2615512",NA,NA,NA,NA,NA,NA,"-68.066667","-16.066667","Magnoliopsidae",NA,NA,NA
"175","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615515","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla remyana",NA,"Bang M","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615515 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615515",NA,"1890","01","01",NA,"Ericales","remyana",NA,NA,NA,"Yungas.",NA,NA,NA,NA,"NL-L2615515",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"176","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615514","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla remyana",NA,"Beck SG","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615514 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615514",NA,"1980","01","12",NA,"Ericales","remyana",NA,NA,NA,"Dpto. La Paz, Prov. Murillo, Valle de Zongo.",NA,NA,NA,NA,"NL-L2615514",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"177","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615513","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla remyana",NA,"Beck SG","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615513 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615513",NA,"1985","07","16",NA,"Ericales","remyana",NA,NA,NA,"Dpto. La Paz, Prov. Murillo, bajando de la cumbre del Valle de Zongo 32, 5 kms.",NA,NA,NA,NA,"NL-L2615513",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"178","2020-02-08 09:01:17-03","NBC","NL-BOTANY","L.2615516","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla remyana",NA,"Mandon G","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2615516 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2615516",NA,"1852","10","01",NA,"Ericales","remyana",NA,NA,NA,"Prov. Larecaja, viciniis Sorata, ad rivum Challasuyo, in silvulis et scopulosis.",NA,NA,NA,NA,"NL-L2615516",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"179","2020-11-04 11:06:28-03","ESALQ","ESA","69130","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Souza, J.P.; Souza, V.C.; Salino, A.; Paranaguá, P.A.; Oliveira, R.C.; Scarpa, F.M.; Gajardo, I.S.M.; Liesenfeld, M.A.",NA,"Brasil",NA,NA,"Arbusto, ca. 0,5m alt.; flores alaranjadas","ESA069130","3495.0","2000","04","25","Magnoliophyta",NA,NA,"(Pearson) Sleumer ex Burtt","Romão, G.O.","São Paulo","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Estrada intermediária, ca. Km 41. Floresta Ombrófila Densa. Beira de estrada, ca. 1100msm","-454.021","-233.844","1100","1100","ESA069130","Caraguatatuba",NA,NA,NA,NA,NA,"-454,021","-233,844",NA,NA,NA,NA
"180","2020-11-04 11:06:28-03","ESALQ","ESA","79011","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Krieger, L. ; Eliana",NA,"Brasil",NA,NA,NA,"ESA079011","9561.0","1971","01","01","Magnoliophyta",NA,NA,"(Pearson) Sleumer ex Burtt","Romão, G.O.","Minas Gerais",NA,NA,NA,NA,NA,"ESA079011","Paty de Alferes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-11-04 11:06:28-03","ESALQ","ESA","131803","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Weinberg, B.",NA,"Brasil",NA,NA,NA,"ESA131803","400.0","1982","06","01","Magnoliophyta",NA,NA,NA,"Romão, G.O.","Espírito Santo",NA,"-41.0069007873535","-20.6714000701904",NA,NA,"ESA131803","Vargem Alta","27188","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
