"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","individualCount","typeStatus","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","relationshipType","fieldNumber","sex"
"654","2012-09-12 05:06:00-03","MO","MOBOT","1855108","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","R. Callejas (HUA)",NA,NA,NA,"Narel Paniagua Zambrana","2002","4","10","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Hondo, trayecto de aproximadamente 5 km por la senda turistica hacia el Tuichi. Bosque amazonico estacional humedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; en terraza antigua. Parcela Temporal de Muestreo (0,1 ha) 28.","-67.65111","-14.61166",NA,NA,NA,NA,NA,NA,"Paniagua Zambrana 4166",NA,NA,"South America",NA,NA,"290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"02-09",NA
"655","2012-09-12 05:06:00-03","MO","MOBOT","1856143","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","R. Callejas (HUA)",NA,NA,NA,"Narel Paniagua Zambrana","2002","4","11","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Hondo, senda turistica que sale al Tuichi. Bosque amazonico estacional humedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; en terraza proxima al rio con claros con vegetacion secundaria. Parcela temporal de muestreo (0,1 ha) 30.","-67.65111","-14.61166",NA,NA,NA,NA,NA,NA,"Paniagua Zambrana 4224","3",NA,"South America",NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"02-10",NA
"656","2017-04-11 09:47:00-03","MO","MOBOT","1856639","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","R. Callejas (HUA)",NA,NA,NA,"Carla Maldonado|Renate Seidel|F. Bascopé|Honorio Pariamo|Marcelino Villanueva","2002","4","9","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, río Hondo, trayecto de aproximadamente 4 km por la senda turística hacia el Tuichi.","-67.6552778","-14.6072222",NA,NA,NA,NA,NA,NA,"Maldonado Goyzueta 2250","4",NA,"South America",NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"02-27",NA
"657","2020-07-14 20:29:00-03","MO","MOBOT","1856750","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","R. Callejas (HUA)",NA,NA,NA,"Renate Seidel","2002","4","3","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, arroyo Negro. Bosque húmedo de llanura aluvial con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; semiplanicie en terraza aluvial. Parcela Temporal de Muestreo (0.1 ha) 25.","-67.7902777","-14.6483333",NA,NA,NA,NA,NA,NA,"Seidel 9244","8",NA,"South America",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"02-29",NA
"658","2012-04-12 05:10:00-03","MO","MOBOT","1858633","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","R. Callejas (HUA)",NA,NA,NA,"Tatiana B. Miranda","2002","4","9","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, trayecto de aproximadamente 3 km por la senda turística hacia el Tuichi. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; en terraza antigua. Parcela temporal de Muestreo (0.1 ha) 27.","-67.65277","-14.61416",NA,NA,NA,NA,NA,NA,"Miranda Gonzáles 32","6",NA,"South America",NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"02-02",NA
"659","2020-07-04 11:23:00-03","MO","MOBOT","2329387","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","R. Callejas (HUA)",NA,NA,NA,"Alejandro Araujo M.|Christopher Davidson|Sharon R. Christoph|Paola Gismondi|Tatiana B. Miranda","2004","11","28","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi. Chalalan, sector arroyo Rudidi.","-67.9708334","-14.3491666",NA,NA,NA,NA,NA,NA,"Araujo Murakami 1183","1",NA,"South America",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"04-10",NA
"660","2020-07-04 11:25:00-03","MO","MOBOT","2329388","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","R. Callejas (HUA)",NA,NA,NA,"Alejandro Araujo M.|Christopher Davidson|Sharon R. Christoph|Paola Gismondi|Tatiana B. Miranda","2004","11","28","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi. Chalalan, sector arroyo Rudidi.","-67.9708334","-14.3491666",NA,NA,NA,NA,NA,NA,"Araujo Murakami 1186","1",NA,"South America",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"04-10",NA
"661","2020-07-04 14:28:00-03","MO","MOBOT","2329395","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","R. Callejas (HUA)",NA,NA,NA,"Alejandro Araujo M.|Christopher Davidson|Sharon R. Christoph|Paola Gismondi|Tatiana B. Miranda","2004","11","30","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Intgrado Madidi, San Jose-Bala, Chalalan, senderos Anta, Tucan y Wabucuro,","-67.9238889","-14.4230556",NA,NA,NA,NA,NA,NA,"Araujo Murakami 1233","1",NA,"South America",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"04-12",NA
"662","2008-05-27 22:02:00-03","MO","MOBOT","3072164","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","Trelease",NA,NA,NA,"Guillermo Klug","1932","9",NA,"Peru","San Martín",NA,"Pongo de cainarachi, Río Cainarachi, Tribuitry of Rio Huallaga, forest.",NA,NA,NA,NA,NA,NA,NA,NA,"Klug 2630",NA,NA,"South America",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2009-12-04 16:24:00-02","MO","MOBOT","3072316","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.",NA,NA,NA,NA,"Gert G. Hatschbach|J.M. Silva","1984","12","4","Brazil","Espírito Santo",NA,"Corrego Espraiado (mun. Ibatiba)",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 48608",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2009-07-13 12:30:00-03","MO","MOBOT","3072391","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.",NA,NA,NA,NA,"Felix Woytkowski","1960","2","23","Peru","Junín",NA,"Huasiroque, In secondary forest,",NA,NA,NA,NA,NA,NA,NA,NA,"Woytkowski 1400",NA,NA,"South America",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2009-08-21 21:03:00-03","MO","MOBOT","3072500","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.",NA,NA,NA,NA,"Richard Spruce","1855",NA,NA,"Peru",NA,NA,"Prope Tarapoto Peruviae orientalis.",NA,NA,NA,NA,NA,NA,NA,NA,"Spruce 4032",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2014-08-23 05:35:00-03","MO","MOBOT","3072910","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.",NA,NA,NA,NA,"Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","1969","2","12","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Gallery shade. Wooded slopes and adjacent cerrado, ca. 10km N.E. of Francisco Sá, road to Salinas.",NA,NA,NA,NA,NA,NA,NA,NA,"Irwin 23154",NA,NA,"South America",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2008-05-27 22:02:00-03","MO","MOBOT","3073271","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.",NA,NA,NA,NA,"Howard S. Irwin","1972","1","16","Brazil","Goiás",NA,"Serra dos Pireneus. Shrub ca 75 cm tall. Infructescences erect, green. Dense shade. Slope forest, Serra dos Pireneus, ca. 20 km. E. of Pirenopolis.",NA,NA,NA,NA,NA,NA,NA,NA,"Irwin 34353",NA,NA,"South America",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2016-12-17 05:24:00-02","MO","MOBOT","3288615","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","R. Callejas (HUA)",NA,NA,NA,"Alfredo F. Fuentes|A. T. Fernández C.|I. Loza|Modesto Chambi|Rubén Cuqui","2007","4","24","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Mojos, sector Fuertecillo, por el camino a Queara. Bosque de yungas montano inferior pluvial transicionando a estacional. Parcela temporal 216 (0.1 ha). Plantas secadas en campo.","-68.9352777","-14.6002778",NA,NA,NA,NA,NA,NA,"Fuentes Claros 11460","3",NA,"South America",NA,NA,"1930.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"07-19",NA
"669","2008-05-27 22:02:00-03","MO","MOBOT","680593","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","R. Callejas (HUA)",NA,NA,NA,"O. L. Phillips|Percy Núñez V.","1989","5","18","Peru","Madre de Dios","Tambopata","Cusco Amazonico. Edge of Lago Sandoval.","-69.05","-12.08333",NA,NA,NA,NA,NA,NA,"Phillips 40","6",NA,"South America",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"670","2012-05-24 05:04:00-03","MO","MOBOT","689800","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","R. Callejas (HUA)",NA,NA,NA,"Alwyn H. Gentry|Juan Revilla|Doris Alfaro C.|Douglas C. Daly","1977","4","21","Peru","Madre de Dios",NA,"Madre de Dios. Road to Tambopata, N of Pureto Maldonado, forest edge.","-69.14305","-12.45888",NA,NA,NA,NA,NA,NA,"Gentry 19616","4",NA,"South America",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1227",NA
"671","2014-04-04 05:46:00-03","MO","MOBOT","692310","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","R. Callejas",NA,NA,NA,"Alwyn H. Gentry|Rodolfo Vásquez","1983","6","28","Peru","Loreto","Maynas","Yanamono. Explorama Tourist Camp, halfway between Indiana and mouth of Río Napo. Mature upland forest on yellowish lateritic soil.","-72.83333","-3.46666",NA,NA,NA,NA,NA,NA,"Gentry 42299","4",NA,"South America",NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"83-149",NA
"672","2011-06-13 15:13:00-03","MO","MOBOT","692355","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","R. Callejas (HUA)",NA,NA,NA,"Alwyn H. Gentry","1989","12","14","Peru","Madre de Dios","Tambopata","Cusco Amazónico, 15 km ENE of Puerto Maldonado. Transect # 7","-69.08333","-12.58333",NA,NA,NA,NA,NA,NA,"Gentry 68749","4",NA,"South America",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"396",NA
"673","2008-05-27 22:02:00-03","MO","MOBOT","692791","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","R. Callejas (HUA)",NA,NA,NA,"Alwyn H. Gentry|Nestor Jaramillo","1987","5","29","Peru","Madre de Dios","Tambopata","Tambopata Nature Reserve; junction of Ríos La Torre and Tambopata. Swamp Trail Transect No. 3","-69.28333","-12.83333",NA,NA,NA,NA,NA,NA,"Gentry 57847","2",NA,"South America",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"87-110",NA
"674","2014-04-04 05:47:00-03","MO","MOBOT","693251","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","R. Callejas",NA,NA,NA,"Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","1983","7","5","Peru","Loreto","Maynas","Quebrada Sucursari, Río Napo. Mature forest on lateritic soil.","-72.91666","-3.25",NA,NA,NA,NA,NA,NA,"Gentry 42616","6",NA,"South America",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"83-166",NA
"675","2008-05-27 22:02:00-03","MO","MOBOT","814881","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","R. Callejas (HUA)",NA,NA,NA,"César E. Barbosa","1990",NA,NA,"Colombia","Meta","La Macarena","Centro Internacional de Primates La Macarena.","-74.16666","2.66666",NA,NA,NA,NA,NA,NA,"Barbosa 6796","1",NA,"South America",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"37",NA
"676","2008-05-27 22:02:00-03","MO","MOBOT","922682","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","R. Callejas (HUA)",NA,NA,NA,"Rosa Ortiz|et al.","1994","8","11","Peru","Loreto","Maynas","Distrito Las Amazonas, Quebrada Sucusari. Bosque maduro en tierra firme.","-72.91666","-3.25",NA,NA,NA,NA,NA,NA,"Ortiz 70","2",NA,"South America",NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"677","2011-03-07 14:58:00-03","MO","MOBOT","782248","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum grande","Trel.","A. Gentry",NA,NA,NA,"Felix Woytkowski","1963","3",NA,"Peru","Huánuco","Huamalies","Cachicoto, tropical forests. South of the village of Monsón.","-76.15","-9.0833333",NA,NA,NA,NA,NA,NA,"Woytkowski 7851","3",NA,"South America",NA,NA,"800.00000000",NA,NA,"grande",NA,NA,NA,NA,NA,"30",NA
"678","2011-06-27 08:43:00-03","MO","MOBOT","3100846","PreservedSpecimen","Plantae","Piperaceae","Piper","sellowianum","Piper sellowianum","Kunth",NA,NA,NA,NA,"F. Sellow","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sellow s.n.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2016-06-16 10:16:57-03","UNIOESTE","UNOP","3069","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Guimarães, E.","2009",NA,NA,"Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","1995","04","18","Brasil","Paraná","Adrianópolis","Estrada velha da Ribeira, 5 Km ao Sul de Adrianópolis","-48.9911003112793","-24.6571998596191","49901","Arbusto, 2m, espigas alvacentas. Mata pluvial.",NA,"auto",NA,NA,"1464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2018-09-12 14:48:27-03","UNIOESTE","UNOP","3241","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Cordeiro, J.; Felitto, G.","2011",NA,NA,"Caxambu, M.G.; et al.; et al.","2010","03","11","Brasil","Paraná","Luiziana","Estação Ecológica Luiziana","-52.459175","-24.521117",NA,"Arbusto ciófilo, ca. 2,5 m. Flores amareladas em espigas. Subosque. - Relevo: suave-ondulado.",NA,NA,NA,NA,"2989",NA,NA,NA,NA,NA,"671","671",NA,NA,"-52.459175","-24.521117",NA,NA,NA,NA,NA
"681","2015-05-20 10:36:18-03","UFERSA","MOSS","11105","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Omonteirão","2008",NA,NA,"Nobre, P.H.","2001","07","28","Brasil","Rio de Janeiro","Macaé","Macaé, rio Sana","-41.7869","-22.3708","47209","arbusto, em mata ciliar.",NA,"auto",NA,NA,"s.n.",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2020-08-31 09:14:00-03","INPA","INPA","241177","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Guimarães, EF","2001",NA,NA,"Braga, JMA","1996","03","13","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Lago Azul.","-44.566667","-22.25",NA,NA,"INPA0241177",NA,"Dicotyledon Magnoliids","Piperales","3266",NA,NA,"Southern America",NA,NA,NA,NA,"INPA0241177 INPA0241177_e",NA,"-44.566667","-22.25",NA,NA,NA,NA,NA
"683","2020-08-31 09:14:00-03","INPA","INPA","56969","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Tepe, EJ","2018","03",NA,"Ramos, JF","1976","03","05","Brasil","Acre","Cruzeiro do Sul","BR 174, km 39, EEST, Sub-base do Projeto RADAM/Brasil, SC-18-XB-Pto. 04, Serra Divisor.","-60.03","-2.57",NA,NA,"INPA0056969",NA,"Dicotyledon Magnoliids","Piperales","297",NA,NA,"Southern America",NA,NA,NA,NA,"INPA0056969 INPA0056969_e",NA,"-60.03","-2.57",NA,NA,NA,NA,NA
"684","2020-08-31 09:14:00-03","INPA","INPA","94157","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Callejas, R","1980",NA,NA,"Schunke-Vigo, J","1973","05","08","Venezuela","San Martín","Lamas","ZF3 km 24, Alonso de Alvarado; Cerro Blanco (Carretera a Moyobamba)","-59.833333","-2.433333",NA,NA,"INPA0094157",NA,"Dicotyledon Magnoliids","Piperales","6205",NA,NA,"Southern America",NA,NA,"1000","1000","INPA0094157 INPA0094157_e INPA0094157_e1",NA,"-59.833333","-2.433333",NA,NA,NA,NA,NA
"685","2020-08-31 09:14:00-03","INPA","INPA","12295","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Yuncker, TG","1960","01",NA,"Ducke, A","1908","07","24","Brasil","Ceará",NA,"Guaramiranga. Riacho do Capim.","-39.55","-4.433333",NA,NA,"INPA0012295",NA,"Dicotyledon Magnoliids","Piperales","MG1390",NA,NA,"Southern America",NA,NA,NA,NA,"INPA0012295 INPA0012295_e",NA,"-39.55","-4.433333",NA,NA,NA,NA,NA
"686","2020-08-31 09:14:00-03","INPA","INPA","160053","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Gosts","1988",NA,NA,"Granville, JJ de","1986","01","12","French Guiana",NA,NA,"Mont Galbao, Secteur Est.","-53.283333","3.6",NA,NA,"INPA0160053",NA,"Dicotyledon Magnoliids","Piperales","8634",NA,NA,"Southern America",NA,NA,"550","550","INPA0160053 INPA0160053_e",NA,"-53.283333","3.6",NA,NA,NA,NA,NA
"687","2020-08-31 09:14:00-03","INPA","INPA","169520","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Callejas, R","1986",NA,NA,"Wachter, TS","1985","12","04","Peru","Cusco","Paucartambo","Cosnipata Valley: Tio Tono First foothill ridge on road N of Patricia","-71.2","-13.116667",NA,NA,"INPA0169520",NA,"Dicotyledon Magnoliids","Piperales","205",NA,NA,"Southern America",NA,NA,"800","800","INPA0169520 INPA0169520_e",NA,"-71.2","-13.116667",NA,NA,NA,NA,NA
"688","2020-08-31 09:14:00-03","INPA","INPA","169522","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Callejas, R","1986",NA,NA,"Wachter, TS","1985","12","04","Peru","Cusco","Paucartambo","Cosnipata Valley: Tio Tono First foothill ridge on road N of Patricia","-71.2","-13.116667",NA,NA,"INPA0169522",NA,"Dicotyledon Magnoliids","Piperales","210",NA,NA,"Southern America",NA,NA,"800","800","INPA0169522 INPA0169522_e",NA,"-71.2","-13.116667",NA,NA,NA,NA,NA
"689","2020-08-31 09:14:00-03","INPA","INPA","173950","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Callejas, R","1993",NA,NA,"Daly, DC","1991","06","05","Brasil","Acre","Rio Branco","Universidade Federal do Acre, Parque Zoobotânico","-67.8","-9.966667",NA,NA,"INPA0173950",NA,"Dicotyledon Magnoliids","Piperales","6852",NA,NA,"Southern America",NA,NA,"160","160","INPA0173950 INPA0173950_e INPA0173950_nd",NA,"-67.8","-9.966667",NA,NA,NA,NA,NA
"690","2020-08-31 09:14:00-03","INPA","INPA","277080","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Tepe, EJ","2016","07","19","Massad, TJ","2016","06",NA,"Brasil","São Paulo","Mogi Guaçu","Martinho Prado, Rua Joaquim Cipriano de Carvalho, s/nº. Dentro da Reserva Biológica de Mogi Guaçu","-47.11","-22.18",NA,NA,"INPA0277080",NA,"Dicotyledon Magnoliids","Piperales","12",NA,NA,"Southern America",NA,NA,"600","600",NA,NA,"-47.11","-22.18",NA,NA,NA,NA,NA
"691","2020-08-31 09:14:00-03","INPA","INPA","40259","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Guimarães, EF","1977",NA,NA,"Lleras, E","1973","08","02","Brasil","Amazonas",NA,"Rio Javari, Palmeiras Army Post, Rio Javari, Palmeiras Army Post. Forest on terra firme.","-72.842006","-5.578378",NA,NA,"INPA0040259",NA,"Dicotyledon Magnoliids","Piperales","P17066",NA,NA,"Southern America",NA,NA,NA,NA,"INPA0040259 INPA0040259_e INPA0040259_e1 INPA0040259_nd",NA,"-72.842006","-5.578378",NA,NA,NA,NA,NA
"692","2020-08-31 09:14:00-03","INPA","INPA","93836","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Tepe, EJ","2018","03",NA,"Sneidern, K von","1941","09","29","Colômbia",NA,NA,"Caquetá: Morelia.",NA,NA,NA,NA,"INPA0093836",NA,"Dicotyledon Magnoliids","Piperales","1039",NA,NA,"Southern America",NA,NA,"150","150","INPA0093836 INPA0093836_e",NA,NA,NA,NA,NA,NA,NA,NA
"693","2020-08-31 09:14:00-03","INPA","INPA","93840","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Tepe, EJ","2018","03",NA,"Sneidern, K von","1941","10","07","Colômbia",NA,NA,"Caquetá: Morelia.",NA,NA,NA,NA,"INPA0093840",NA,"Dicotyledon Magnoliids","Piperales","1092",NA,NA,"Southern America",NA,NA,"150","150","INPA0093840 INPA0093840_e",NA,NA,NA,NA,NA,NA,NA,NA
"694","2020-08-31 09:14:00-03","INPA","INPA","94741","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Callejas, R","1979",NA,NA,"Irwin, HS","1969","02","23","Brasil","Minas Gerais",NA,"Serra do Espinhaço. Ca. 33 km west of Monte Claros, road to Água Boa",NA,NA,NA,NA,"INPA0094741",NA,"Dicotyledon Magnoliids","Piperales","23736",NA,NA,"Southern America",NA,NA,"1000","1000","INPA0094741 INPA0094741_e",NA,NA,NA,NA,NA,NA,NA,NA
"695","2020-08-31 09:14:00-03","INPA","INPA","99157","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Callejas, R","1980",NA,NA,"Schunke-Vigo, J","1973","05","08","Venezuela","San Martín",NA,NA,NA,NA,NA,NA,"INPA0099157",NA,"Dicotyledon Magnoliids","Piperales","6205",NA,NA,"Southern America",NA,NA,NA,NA,"INPA0099157 INPA0099157_e",NA,NA,NA,NA,NA,NA,NA,NA
"696","2020-08-31 09:14:00-03","INPA","INPA","92630","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Silva, MF da","1980","07",NA,"Coêlho, LF","1980","05","13","Brasil","Acre","Rio Branco","Campus UFAC, Campus Universitário.","-67.954702","-9.829928",NA,NA,"INPA0092630",NA,"Dicotyledon Magnoliids","Piperales","1747",NA,NA,"Southern America",NA,NA,NA,NA,"INPA0092630 INPA0092630_e",NA,"-67.954702","-9.829928",NA,NA,NA,NA,NA
"697","2020-08-31 09:14:00-03","INPA","INPA","31354","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Guimarães, EF","1975",NA,NA,"Maas, PJM","1971","05","15","Brasil","Acre","Cruzeiro do Sul","Porongaba, Porongaba, Rio Juruá-Mirim","-72.7439","-8.2686",NA,NA,"INPA0031354",NA,"Dicotyledon Magnoliids","Piperales","P12990",NA,NA,"Southern America",NA,NA,NA,NA,"INPA0031354 INPA0031354_e INPA0031354_e1",NA,"-72.7439","-8.2686",NA,NA,NA,NA,NA
"698","2020-08-31 09:14:00-03","INPA","INPA","173973","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Guimarães, EF","2007",NA,NA,"Daly, DC","1991","06","07","Brasil","Acre","Rio Branco","BR-317 (Estrada Rio Branco - Brasiléia), approx. 10 km W of km 68. Primary moist forest on terra firme, undulating terrain. Occasional.","-67.75","-10.5",NA,NA,"INPA0173973",NA,"Dicotyledon Magnoliids","Piperales","6885",NA,NA,"Southern America",NA,NA,NA,NA,"INPA0173973 INPA0173973_e",NA,"-67.75","-10.5",NA,NA,NA,NA,NA
"699","2020-07-10 09:48:51-03","MBML","MBML-HERBARIO","14225",NA,"Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","H.B.K.","E. F. Guimarães/2003",NA,NA,NA,"L. Kollmann; et al","2001","06","13","Brasil","Espírito Santo","Santa Teresa","Cabeceira do Rio Bonito","-40.583333","-19.984167",NA,"Arbusto 3m. Espigas verdes.","MBML014225",NA,NA,NA,"3937",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W34'60","19S59'3",NA,NA,NA,NA,NA
