"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"43","2021-03-15 16:37:00-03","NY","NYBG","00934649","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","H. S. Irwin","5118","1964","08","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=945142' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934649","Magnoliophyta","Fabales","(Mart.) Coville","V. R. Scalon","Distrito Federal","Brasília","near science center of University.","-47.875","-15.758","NY00934649_01","700","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","459551","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","P. K. H. Dusén","9663","1910","04","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=250258' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459551","Magnoliophyta","Fabales","(Mart.) Coville","E. Forero","São Paulo","Itararé",NA,"-49.34","-24.1103","NY00459551_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2016-11-01 11:05:00-02","NY","NYBG","00934659","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","J. A. Ratter","R3571","1976","09","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946241' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934659",NA,"Fabales",NA,"V. R. Scalon","Distrito Federal","Brasília","Fazenda Água Limpa (University of Brasilia field station), near Vargem Bonita, c. 18 km SSW of Brasília TV Tower.","-47.9294","-15.7797","NY00934659_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00934638","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","W. R. Anderson","8638","1973","04","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=943621' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934638","Magnoliophyta","Fabales","(Mart.) Coville","V. R. Scalon","Minas Gerais",NA,"Serra do Espinhaço, 30 km by road SW of Gouvêia, at km 60 on road to Curvelo","-43.93412","-18.64165","NY00934638_01","1150","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","459571","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","R. M. Harley","25632","1988","10","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=250247' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459571","Magnoliophyta","Fabales","(Mart.) Coville","G. P. Lewis","Bahia","Rio de Contas","9km ao norte da cidade na estrada para o povoado de Mato Grosso","-41.83","-13.5","NY00459571_01","1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-11-01 11:09:00-02","NY","NYBG","00934623","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","G. F. J. Pabst","7078","1962","10","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944352' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934623","Magnoliophyta","Fabales",NA,"V. R. Scalon","Minas Gerais",NA,"Km 403 da BR-3 entre Viaduto das Almas e Belo Horizonte",NA,NA,"NY00934623_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","590315","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","W. Ganev","1237","1992","10","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=250248' target='other'> <mi>dwc_moreinfo</mi></a>","NY00590315","Magnoliophyta","Fabales","(Mart.) Coville","G. P. Lewis","Bahia","Piata","Malhada da Areia de Baixo, Campo Grande","-41.75","-13.25","NY00590315_01","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-11-01 14:07:00-02","NY","NYBG","459566","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","J. Semir","6809","1977","10","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=250261' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459566","Magnoliophyta","Fabales",NA,NA,"São Paulo","Santo Antônio de Posse","Fazenda Done Amelia","-46.9097","-22.6003","NY00459566_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00934650","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","H. S. Irwin","7880","1965","08","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=945212' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934650","Magnoliophyta","Fabales","(Mart.) Coville","V. R. Scalon","Distrito Federal","Brasília","Chapada da Contagem, ca. 20 km E. of Brasília","-47.73004","-15.7833","NY00934650_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-09-29 21:01:00-03","NY","NYBG","00934641","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","I. Schiavini","13","1986","10","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944119' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934641","Magnoliophyta","Fabales",NA,"V. R. Scalon","Minas Gerais",NA,"Estação Ecológica do Panga, Uberlândia",NA,NA,"NY00934641_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-11-01 11:05:00-02","NY","NYBG","00934681","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","E. P. Heringer","5532","1980","10","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946369' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934681",NA,"Fabales",NA,"V. R. Scalon","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9294","-15.7797","NY00934681_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00934665","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","W. R. Anderson","7624","1973","03","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946505' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934665","Magnoliophyta","Fabales","(Mart.) Coville","V. R. Scalon","Goiás","São João d'Aliança","4 km by road S of São João da Aliança. Serra Geral do Paraná.","-47.5","-14.75","NY00934665_01","1070","1070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","459567","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","W. Mantovani","1025","1980","09","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=250241' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459567","Magnoliophyta","Fabales","(Mart.) Coville","W. Mantovani","São Paulo","Moji-Guaçu","Martinho Prado; Reserva Biologica da Fazenda Campininha","-47.164784","-22.242395","NY00459567_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00934686","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","H. S. Irwin","34585","1972","01","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946401' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934686","Magnoliophyta","Fabales","(Mart.) Coville","V. R. Scalon","Goiás","Corumbá de Goiás","Serra dos Pirineus, ca. 21 km E. of Pirenópolis.","-48.75395","-15.85","NY00934686_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","459561","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","G. Eiten","7793","1966","10","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=250242' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459561","Magnoliophyta","Fabales","(Mart.) Coville","E. M. Occhioni","São Paulo","Indaiatuba","2km SW of Indaiatuba on road to Salto (14km NE of Salto)","-47.2097","-23.0903","NY00459561_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","459563","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","G. Eiten","5767","1964","10","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=250244' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459563","Magnoliophyta","Fabales","(Mart.) Coville","E. M. Occhioni","São Paulo","Sao José dos Campos","Along road to Paraibuna, at 6.7-6.8km south and 2.15-2.2km east of main plaza city of Sao Jose dos Campos","-45.88","-23.1703","NY00459563_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","459559","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","G. Eiten","2865","1961","05","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=250253' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459559","Magnoliophyta","Fabales","(Mart.) Coville","E. Forero","São Paulo","Sao José dos Campos","Ca. 7km S of main plaza at Sao Jose dos Campos, along road to Paraibuna. Medium dense cerrado near edge of west-facing slope, about 100m. from highway","-45.88","-23.1703","NY00459559_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","459555","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","G. Eiten","2696","1961","04","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=250256' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459555","Magnoliophyta","Fabales","(Mart.) Coville","E. Forero","São Paulo","Moji-Guaçu","Campos das Sete Lagoas. Fazenda Campininha just north of Rio Moji-Guaçu. 3.6km NNW of Padua Sales. (About 27km NW of city of Moji-Mirim)",NA,NA,"NY00459555_01","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-11-01 11:05:00-02","NY","NYBG","00934682","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","M. C. Garcia Kirkbride","1372","1980","09","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946383' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934682",NA,"Fabales",NA,"V. R. Scalon","Distrito Federal","Brasília","Córrego da Onça, Fazenda Agua Limpa, Campo Experimental da UnB","-47.9","-15.95","NY00934682_01","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2016-09-29 21:01:00-03","NY","NYBG","00934642","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","B. A. S. Pereira","2659","1994","10","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944126' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934642","Magnoliophyta","Fabales",NA,"V. R. Scalon","Minas Gerais","Unaí","No lado esquerdo do trevo Unai/Bonfinopolis/Garapuava","-46.9058","-16.3578","NY00934642_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-09-29 09:43:00-03","NY","NYBG","459568","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","R. Goodland","18","1965","09","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=250263' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459568",NA,"Fabales",NA,"E. M. Occhioni","São Paulo","Pirassununga","Emas","-47.370228","-21.932532","NY00459568_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00934639","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","G. G. Hatschbach","27984","1971","11","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=943636' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934639","Magnoliophyta","Fabales","(Mart.) Coville","V. R. Scalon","Minas Gerais","Diamantina","Biri-Biri","-43.6003","-18.2494","NY00934639_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00934637","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","W. R. Anderson","35597","1972","02","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=943612' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934637","Magnoliophyta","Fabales","(Mart.) Coville","V. R. Scalon","Minas Gerais","Gouveia","Serra do Espinhaço, ca. 17 km SW of Gouevia, km 258 on MG-259","-43.83445","-18.56465","NY00934637_01","1000","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00934647","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","B. Maguire","30903","1951","01","14","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944611' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934647","Magnoliophyta","Fabales","(Mart.) Coville","V. R. Scalon","Amazonas",NA,"Cerro Moriche, Río Ventuari",NA,NA,"NY00934647_01","300","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-11-01 11:06:00-02","NY","NYBG","00934678","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","R. F. Vieira","711","1991","04","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=945386' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934678","Magnoliophyta","Fabales",NA,"V. R. Scalon","Distrito Federal","Brasília","Campo próximo a farmacia verde em Brazlandia","-48.17","-15.3","NY00934678_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00934661","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","H. S. Irwin","17829","1966","06","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946398' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934661","Magnoliophyta","Fabales","(Mart.) Coville","V. R. Scalon","Goiás","Caiapônia","Ca. 50 km. S. of Caiapônia, road to Jataí. Serra do Caiapó.","-51.77","-17.35","NY00934661_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00934667","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","W. R. Anderson","10119","1973","05","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946633' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934667","Magnoliophyta","Fabales","(Mart.) Coville","V. R. Scalon","Goiás","Goiás","Serra Dourada, ca. 16 km (straight line) S of Goiás Velho; cerrado on SE slopes","-50.1333","-16.06885","NY00934667_01","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","459569","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","H. F. L. Filho","4224","1977","01","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=250239' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459569","Magnoliophyta","Fabales","(Mart.) Coville","E. M. Occhioni","São Paulo","Moji-Guaçu","25km NW de Mogi-Guaçu. Estaçao Experimental de Mogi-Guaçu (Fazenda Campininha)","-47.164784","-22.242395","NY00459569_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","459557","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","G. Eiten","2579","1961","04","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=250251' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459557","Magnoliophyta","Fabales","(Mart.) Coville","E. Forero","São Paulo","Moji-Guaçu","Campos das Sete Lagoas. Fazenda Campininha, just north of Rio Moji-Guaçu 4.6km NNW of Padua Sales (About 27km NW of city of Moji-Morim)","-47.142","-22.242","NY00459557_01","575","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-11-01 11:09:00-02","NY","NYBG","00934644","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","A. P. Duarte","9925","1964",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944482' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934644","Magnoliophyta","Fabales",NA,"V. R. Scalon","Minas Gerais","Barbaçena","Barbacena","-43.7733","-21.2258","NY00934644_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00934618","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","G. Davidse","12225","1976","04","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944283' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934618","Magnoliophyta","Fabales","(Mart.) Coville","V. R. Scalon","Minas Gerais","Monte Alegre","2 km S of the intersection of Highways BR-365 and BR-153",NA,NA,"NY00934618_01","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2016-11-01 11:06:00-02","NY","NYBG","00934677","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","R. F. Vieira","473","1990","09","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=945371' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934677","Magnoliophyta","Fabales",NA,"V. R. Scalon","Distrito Federal","Brasília","Fazenda do Irmao de Seu Beija; próximo a Brazlandia","-48.17","-15.58","NY00934677_01","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-09-29 21:02:00-03","NY","NYBG","00934662","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","M. L. Fonseca","377","1995","06","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946406' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934662","Magnoliophyta","Fabales",NA,"V. R. Scalon","Goiás","Niquelândia","Baixada ca. 20 km de Niquelandia. Estrada de terra que vai para a Mina de Niquel","-48.4056","-14.3575","NY00934662_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2016-11-01 11:09:00-02","NY","NYBG","00934643","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","B. A. S. Pereira","2943","1995","10","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944140' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934643","Magnoliophyta","Fabales",NA,"V. R. Scalon","Minas Gerais","Unaí","No km 11 da rodovia Unaí/Paracatu","-46.75","-16.25","NY00934643_01","650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-11-01 14:07:00-02","NY","NYBG","459549","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","F. C. Hoehne","28327","1931","10","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=250254' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459549",NA,"Fabales",NA,"E. Forero","São Paulo","Moji-Mirim","Moji-Mirim",NA,NA,"NY00459549_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
