"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","infraspecificEpithet","coordinatePrecision","individualCount","geoFlag","recordNumber","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","fieldNumber","sex"
"257","2020-09-12 05:00:02-03","US","US","1455040","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia","Haw.",NA,NA,NA,NA,"H. Klopfer","1929","10","8","Peru","Loreto",NA,NA,NA,NA,NA,NA,"100","100",NA,NA,NA,NA,"Caryophyllales","grandifolia",NA,"1",NA,"40","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"258","2020-09-12 05:00:02-03","US","US","2946205","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia","Haw.",NA,NA,NA,NA,"H. F. Pittier","1913",NA,NA,"Venezuela","Federal District",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","grandifolia",NA,"1",NA,"6129","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"259","2020-09-12 05:00:02-03","US","US","987276","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia","Haw.",NA,NA,NA,NA,"H. F. Pittier","1917","5","12","Venezuela","Miranda",NA,NA,NA,NA,NA,NA,"800","800",NA,NA,NA,NA,"Caryophyllales","grandifolia",NA,"1",NA,"7151","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"260","2020-09-12 05:00:02-03","US","US","2876202","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia","Haw.",NA,NA,NA,NA,"L. H. Bailey & E. Z. Bailey","1921","1","7","Venezuela","Federal District",NA,NA,NA,NA,NA,NA,"915","1068",NA,NA,NA,NA,"Caryophyllales","grandifolia",NA,"1",NA,"798","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"261","2020-09-12 05:00:02-03","US","US","762046","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia","Haw.",NA,NA,NA,NA,"J. N. Rose & P. G. Russell","1915","5","27","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00182119","US00182119_01",NA,"Caryophyllales","grandifolia",NA,"1",NA,"19656","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"262","2020-09-12 05:00:02-03","US","US","763337","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia","Haw.",NA,NA,NA,NA,"J. N. Rose & J. S. Rose","1916","10","28","Venezuela","Carabobo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","grandifolia",NA,"1",NA,"21850","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"263","2020-09-12 05:00:02-03","US","US","876204","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia","Haw.",NA,NA,NA,NA,"H. F. Pittier","1913","7","11","Venezuela","Federal District",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","grandifolia",NA,"1",NA,"6480","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"264","2020-09-12 05:00:02-03","US","US","987556","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia","Haw.",NA,NA,NA,NA,"H. F. Pittier","1917","9","30","Venezuela","Federal District",NA,NA,NA,NA,NA,NA,"800","1000",NA,NA,NA,NA,"Caryophyllales","grandifolia",NA,"1",NA,"7433","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"265","2020-09-12 05:00:02-03","US","US","1188210","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia","Haw.",NA,NA,NA,NA,"E. W. D. Holway & M. M. Holway","1921","9","18","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00182120","US00182120_01",NA,"Caryophyllales","grandifolia",NA,"1",NA,"1123","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"266","2020-09-12 05:00:02-03","US","US","2876206","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia","Haw.",NA,NA,NA,NA,"H. F. Pittier","1913",NA,NA,"Venezuela","Federal District",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","grandifolia",NA,"1",NA,"6129","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"267","2020-09-12 05:00:02-03","US","US","1460734","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia","Haw.",NA,NA,NA,NA,"E. P. Killip & A. C. Smith","1929","8","2","Peru","Loreto",NA,NA,NA,NA,NA,NA,"100","100",NA,NA,NA,NA,"Caryophyllales","grandifolia",NA,"1",NA,"26912","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"268","2020-09-02 16:22:36-03","Cenargen","CEN","97367","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","B. M. T. Walter","2017","04",NA,"Anderson Cássio Sevilha","2008","12","15","Brasil","MG","RIO PARDO DE MINAS","Vereda Funda. Próximo ao córrego.","-42.5396995544434","-15.6097002029419",NA,NA,"836","836","Estames amarelos. Coletada em frente à casa do Sr. João Pereira.","CEN00097367","CEN00097367",NA,NA,NA,"62891","3","auto","5185",NA,"Exsicatas",NA,NA,NA,NA,NA
"269","2020-09-02 16:22:36-03","Cenargen","CEN","55508","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","A. G. Christo","2010","01",NA,"Inês Cordeiro","1997","10","17","Brasil","MG","SANTA CRUZ DO ESCALVADO","Estrada São Sebastião do Soberbo a Santana do Escalvado, próx. a Pedra do Escalvado, pasto encapoeirado.","-42.8138999938965","-20.2360992431641",NA,NA,NA,NA,"Pétalas rosa-escuras brilhantes. Doação do Instituto de Botânica - SP. São Paulo.","CEN00055508","CEN00055508",NA,NA,NA,"14334","1","auto","1662",NA,"Exsicatas",NA,NA,NA,NA,NA
"270","2020-09-02 16:22:36-03","Cenargen","CEN","14833","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","R. Kiesling","1997","11",NA,"Ladislau Araújo Skorupa","1988","04","13","Brasil","TO","ARAGUAINA","Rua Novo Norte 926 - Setor Itapoa. Sr. José Domingos Dias.","-48.2071990966797","-7.19111013412476",NA,NA,"290","290","Tônico. Folhas refogadas. Planta rica em lisina. (UFV). Crescimento anômalo.","CEN00014833","CEN00014833",NA,NA,NA,"117559","4","auto","452",NA,"Exsicatas",NA,NA,NA,NA,NA
"271","2020-09-02 16:22:36-03","Cenargen","CEN","28011","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","A. G. Christo","2010","01",NA,"Bruno Machado Teles Walter","1996","06","27","Brasil","GO","URUACU","Estrada de terra da BR-153, passando pela Vila Água Branca, para a Fazenda Porteira Grande e Rio Maranhão.",NA,NA,NA,NA,"450","450","Pétalas rosa, estames amarelos. Planta coletada em antigo pomar abandonado. Futuro reservatório do AHE Serra da Mesa.","CEN00028011","CEN00028011",NA,NA,NA,NA,"5",NA,"3374",NA,"Exsicatas",NA,NA,NA,NA,NA
"272","2020-09-02 16:22:36-03","Cenargen","CEN","113460","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","D. B. Silva","2009","01",NA,"Dijalma Barbosa da Silva","2009","01","10","Brasil","DF","BRASILIA","Coleção CENARGEN. Campus da Embrapa Recursos Genéticos e Biotecnologia.","-47.9296989440918","-15.7797002792358",NA,NA,"1097","1097",NA,"CEN00113460","CEN00113460",NA,NA,NA,"70570","2","auto","18",NA,"Exsicatas",NA,NA,NA,NA,NA
"273","2020-09-02 16:22:36-03","Cenargen","CEN","110054","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Dijalma Barbosa da Silva","2017","01","26","Brasil","DF","BRASILIA","Coleção de Plantas Medicinais do Cenargen.","-47.9296989440918","-15.7797002792358",NA,NA,"1097","1097","Acesso utilizado no projeto Nanoverde Dra. Vera Polez.","CEN00110054",NA,NA,NA,NA,"70570","2","auto","564",NA,"Exsicatas",NA,NA,NA,NA,NA
"274","2019-12-09 17:29:46-03","UFPR","EFC","17832","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","DALL AGNOL, R. T.","2018","11","26","DALL AGNOL, R. T.","2018","11","26","Brasil","Paraná","Curitiba","Av. Sete de Setembro - estacionamento da Igreja Universal.","-49.2708388888889","-25.4393694444444","-49,2708388888889","-25,4393694444444",NA,NA,"Árvore armada, 4 m; folhas e ramos carnosos, inflorescências multifloras por proliferação a partir do receptáculo, corola rósea brilhante. PANC. __COMMOM_NAME__: rosa-madeira","EFC017832",NA,NA,NA,NA,NA,NA,NA,"760",NA,NA,NA,NA,NA,NA,NA
"275","2019-12-09 17:29:46-03","UFPR","EFC","17827","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","DALL AGNOL, R. T.","2018","11","25","DALL AGNOL, R. T.","2018","11","25","Brasil","Paraná","Curitiba","R. José Ferreira Barros, 349.","-49.2734833333333","-25.4869722222222","-49,2734833333333","-25,4869722222222",NA,NA,"Arbusto armado, 60 cm; folhas e ramos carnosos, inflorescências multifloras por proliferação a partir do receptáculo, corola rósea brilhante. PANC. __COMMOM_NAME__: rosa-madeira","EFC017827",NA,NA,NA,NA,NA,NA,NA,"753",NA,NA,NA,NA,NA,NA,NA
"276","2019-11-13 11:17:22-03","USP","SPF","177975","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Melo-Pinna, GFA",NA,NA,NA,"Melo-Pinna, GFA","2007","01","15","Brasil","Bahia",NA,"Estrada de Barro entre Palmeiras e Pratinha (saída pela BR 242) após entrada para Lapa.","-41.516667","-12.366667","-41.516667","-12.366667",NA,NA,NA,"SPF00177975",NA,NA,NA,NA,NA,NA,NA,"116",NA,NA,NA,NA,NA,NA,NA
"277","2019-11-13 11:17:22-03","USP","SPF","177976","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Melo-Pinna, GFA",NA,NA,NA,"Melo-Pinna, GFA","2007","01","15","Brasil","Bahia",NA,"Estrada de Barro entre Palmeiras e Pratinha (saída pela BR 242) após entrada para Lapa.","-41.516667","-12.366667","-41.516667","-12.366667",NA,NA,NA,"SPF00177976",NA,NA,NA,NA,NA,NA,NA,"114",NA,NA,NA,NA,NA,NA,NA
"278","2019-11-13 11:17:22-03","USP","SPF","177977","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Melo-Pinna, GFA",NA,NA,NA,"Melo-Pinna, GFA","2007","01","15","Brasil","Bahia",NA,"Estrada de Barro entre Palmeiras e Pratinha (saída pela BR 242) após entrada para Lapa.","-41.516667","-12.366667","-41.516667","-12.366667",NA,NA,NA,"SPF00177977",NA,NA,NA,NA,NA,NA,NA,"115",NA,NA,NA,NA,NA,NA,NA
"279","2019-11-13 11:17:22-03","USP","SPF","195575","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Santos, LB","2009","11",NA,"Santos, LB","2009","11","09","Brasil","São Paulo","Rio Claro","Campus Unesp Bela Vista.","-47.533333","-22.383333","-47.533333","-22.383333","625","625",NA,"SPF00195575",NA,NA,NA,NA,NA,NA,NA,"422",NA,NA,NA,NA,NA,NA,NA
"280","2019-11-13 11:17:22-03","USP","SPF","196103","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Gonzaga, DR","2015","08",NA,"Paixão, JL","2009","09","26","Brasil","Bahia","Caetité",NA,"-42.268056","-13.827778","-42.268056","-13.827778",NA,NA,NA,"SPF00196103",NA,NA,NA,NA,NA,NA,NA,"1608",NA,NA,NA,NA,NA,NA,NA
"281","2019-11-13 11:17:22-03","USP","SPF","80920","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Anônimo",NA,NA,NA,"Harley, RM","1988","10","10","Brasil","Minas Gerais","Lavras",NA,"-45.116667","-21.25","-45.116667","-21.25","880","880",NA,"SPF00080920",NA,NA,NA,NA,NA,NA,NA,"24802",NA,NA,NA,NA,NA,NA,NA
"282","2019-11-13 11:17:22-03","USP","SPF","80917","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia violacea","(Leuenb.) N.P.Taylor & Zappi","Zappi, DC","2006",NA,NA,"Harley, RM","1988","10","19","Brasil","Minas Gerais","Pedra Azul",NA,"-41.283333","-16.016667","-41.283333","-16.016667","700","700",NA,"SPF00080917",NA,NA,NA,"violacea",NA,NA,NA,"25218",NA,NA,NA,NA,NA,NA,NA
"283","2019-11-13 11:17:22-03","USP","SPF","100653","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia violacea","(Leuenb.) N.P.Taylor & Zappi","Zappi, DC","2006",NA,NA,"Pirani, JR","1994","12","09","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Morro Grande","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,NA,"SPF00100653",NA,NA,NA,"violacea","35694",NA,"auto","3533",NA,NA,NA,NA,NA,NA,NA
"284","2019-11-13 11:17:22-03","USP","SPF","63511","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Zappi, DC","1989","05",NA,"Krieger, L","1970","04",NA,"Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,"SPF00063511",NA,NA,NA,NA,"36144",NA,"auto","8244",NA,NA,NA,NA,NA,NA,NA
"285","2019-11-13 11:17:22-03","USP","SPF","63512","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Zappi, DC","1989","05",NA,"Krieger, L","1969","10",NA,"Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,"SPF00063512",NA,NA,NA,NA,"36144",NA,"auto","7707",NA,NA,NA,NA,NA,NA,NA
"286","2019-11-13 11:17:22-03","USP","SPF","73185","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia violacea","(Leuenb.) N.P.Taylor & Zappi","Zappi, DC","2006",NA,NA,"Pirani, JR","1991","03","25","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00073185",NA,NA,NA,"violacea","26557",NA,"auto","CFSC12042",NA,NA,NA,NA,NA,NA,NA
"287","2019-11-13 11:17:22-03","USP","SPF","198471","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Anônimo",NA,NA,NA,"Dias-Melo, R","2010","01","20","Brasil","Rio de Janeiro","Itaguaí",NA,"-43.7752990722656","-22.8521995544434",NA,NA,NA,NA,NA,"SPF00198471",NA,NA,NA,NA,"17747",NA,"auto","993",NA,NA,NA,NA,NA,NA,NA
"288","2019-11-13 11:17:22-03","USP","SPF","193509","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Calvente, AM",NA,NA,NA,"Antenesca, A","2004","11","08","Brasil","São Paulo","Mogi das Cruzes","Serra do Itapeti","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,"SPF00193509",NA,NA,NA,NA,"28666",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA
"289","2019-11-13 11:17:22-03","USP","SPF","61184","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Coelho, JCR",NA,NA,NA,"Lewkowicz, C","1985","10","18","Brasil","São Paulo","São Paulo","Ibirapuera.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00061184",NA,NA,NA,NA,"53584",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA
"290","2019-11-13 11:17:22-03","USP","SPF","11361","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Hoehne, W",NA,NA,NA,"Hoehne, W","1944","10","19","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00011361",NA,NA,NA,NA,"53584",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA
"291","2019-11-13 11:17:22-03","USP","SPF","44009","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Rossi, L",NA,NA,NA,"Soares, I","1984","10","09","Brasil","São Paulo","São Paulo","Rua Macau.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00044009",NA,NA,NA,NA,"53584",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA
"292","2019-10-07 09:18:43-03","UEFS","HUEFS","157781","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandiflora","Pereskia grandiflora","Haw.",NA,NA,NA,NA,"Melo, E.","2009","12","10","Brasil","Bahia","Lícinio de Almeida","Distrito de São Domingos. Fazenda São Domingos.","-42.500833","-14.471111","42W30'3''","14S28'16''","770","770","Beira de estrada.","HUEFS0157781",NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,"7429",NA,NA,"Caryophyllanae",NA,NA,NA,NA
"293","2019-10-07 09:18:43-03","UEFS","HUEFS","207110","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandiflora","Pereskia grandiflora","Haw.",NA,NA,NA,NA,"Melo, E.","2014","04","20","Brasil","Bahia","Jussiape","Estrada para Lagoinha, próximo ao povoado.","-41.609444","-13.47","41W36'34''","13S28'12''","646","646","Caatinga com elementos de transição para cerrado.","HUEFS0207110",NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,"12782",NA,NA,"Caryophyllanae",NA,NA,NA,NA
"294","2019-10-07 09:18:43-03","UEFS","HUEFS","249083","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandiflora","Pereskia grandiflora","Haw.",NA,NA,NA,NA,"Moonlight, P.W.","2019","02","22","Brasil","Bahia","Macaúbas","Nordeste plot MAC-02. Accessed from dirt road leading south from BA-245 at Acude de Macaubus, ca. 6km along road.","-42.517222","-13.060833","42W31'2''","13S3'39''","545","545","Open, heavily grazed caatinga with semi-closed canopy at ca. 5m. Sparse herb and shrub layer. Many terrestrial CAM plants.","HUEFS0249083",NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,"1464",NA,NA,"Caryophyllanae",NA,NA,NA,NA
"295","2019-10-07 09:18:43-03","UEFS","HUEFS","43726","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","M.Machado","2003","02",NA,"Queiroz, L.P.de","2000","02","13","Brasil","Bahia","Santa Maria da Vitória","ca. 7,7 km S de Santa Maria da Vitória na estrada para Lagoinha. Extremidade setentrional da Serra do Ramalho.","-44.171111","-13.45","44W10'16''","13S27'0''",NA,NA,"Caatinga arbórea com dossel de ca. 10 m alt. e afloramentos calcáreos.","HUEFS0043726","HUEFS0043726","Angiospermae","Caryophyllales",NA,NA,NA,NA,"5979",NA,NA,"Caryophyllanae",NA,NA,NA,NA
"296","2019-10-07 09:18:43-03","UEFS","HUEFS","193231","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Melo, E.","2012","12","14","Brasil","Bahia","Itatim","Rio Ribeirão.","-39.899444","-12.933889","39W53'58''","12S56'2''","478","478","Caatinga na base de pontões rochosos, nas proximidades do rio.","HUEFS0193231","HUEFS0193231","Angiospermae","Caryophyllales",NA,NA,NA,NA,"11831",NA,NA,"Caryophyllanae",NA,NA,NA,NA
"297","2019-10-07 09:18:43-03","UEFS","HUEFS","2938","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Santos, T.S.dos","1982","12","02","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"50","50",NA,"HUEFS0002938","HUEFS0002938","Angiospermae","Caryophyllales",NA,"61245",NA,"auto","3827",NA,NA,"Caryophyllanae",NA,NA,NA,NA
"298","2019-10-07 09:18:43-03","UEFS","HUEFS","97076","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","M.Machado","2010","12",NA,"Miranda, A.M.","2005","03","03","Brasil","Piauí","Amarante","Arara.","-42.8546981811523","-6.24110984802246",NA,NA,NA,NA,"Área antropizada.","HUEFS0097076","HUEFS0097076","Angiospermae","Caryophyllales",NA,"54144",NA,"auto","4857",NA,NA,"Caryophyllanae",NA,NA,NA,NA
"299","2019-10-07 09:18:43-03","UEFS","HUEFS","126148","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","M.Machado","2010","12",NA,"Melo, P.A.de","2006","11","24","Brasil","Bahia","Mundo Novo","Fazenda Jequitibá.","-40.483333","-12.033333","40W29'0''","12S2'0''","604","604","Beira de estrada","HUEFS0126148","HUEFS0126148","Angiospermae","Caryophyllales",NA,NA,NA,NA,"144",NA,NA,"Caryophyllanae",NA,NA,NA,NA
"300","2019-10-07 09:18:43-03","UEFS","HUEFS","202000","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Santos, L.B.","2009","11","09","Brasil","São Paulo","Rio Claro","Campus Unesp Bela Vista.","-47.533333","-22.383333","47W32'","22S23'","626","626",NA,"HUEFS0202000","HUEFS0202000","Angiospermae","Caryophyllales",NA,NA,NA,NA,"422",NA,NA,"Caryophyllanae",NA,NA,NA,NA
"301","2019-10-07 09:18:43-03","UEFS","HUEFS","1231","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Grupo Pedra do Cavalo","1980","12",NA,"Brasil","Bahia","Castro Alves",NA,"-39.083333","-12.533333","39W5'","12S32'","40","120",NA,"HUEFS0001231","HUEFS0001231","Angiospermae","Caryophyllales",NA,NA,NA,NA,"1011",NA,NA,"Caryophyllanae",NA,NA,NA,NA
"302","2019-10-07 09:18:43-03","UEFS","HUEFS","83545","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","M.Machado","2006","02",NA,"Silva, S.C.C.C.","2003","10","29","Brasil","Piauí","Teresina","CCA/UFPI.","-42.780556","-5.045278","42W46'50''","5S2'43''","96","96","Mata Ciliar.","HUEFS0083545","HUEFS0083545","Angiospermae","Caryophyllales",NA,NA,NA,NA,"18",NA,NA,"Caryophyllanae",NA,NA,NA,NA
"303","2019-10-07 09:18:43-03","UEFS","HUEFS","3196","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Noblick, L.R.","1984","03","07","Brasil","Bahia","Lençóis",NA,"-41.383333","-12.566667","41W23'","12S34'",NA,NA,NA,"HUEFS0003196","HUEFS0003196","Angiospermae","Caryophyllales",NA,NA,NA,NA,"3038",NA,NA,"Caryophyllanae",NA,NA,NA,NA
"304","2019-10-07 09:18:43-03","UEFS","HUEFS","14850","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia subsp. violacea","(Leuenb.) N.P.Taylor & Zappi","M.Machado","2003","02",NA,"Queiroz, L.P.de","1993","10","28","Brasil","Bahia","Caetité",NA,"-42.466667","-14.016667","42W28'","14S1'",NA,NA,NA,"HUEFS0014850","HUEFS0014850","Angiospermae","Caryophyllales","subsp. violacea",NA,NA,NA,"3631",NA,NA,"Caryophyllanae",NA,NA,NA,NA
"305","2020-04-29 16:29:40-03","UFVJM","HDJF","4994","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Otoni, TCO","2016","10","28","Brasil","Minas Gerais","Araçuaí","Comunidade Indígena Cinta Vermelha-Jundiba","-42.038889","-16.751111","-42.038889","-16.751111","349","349",NA,"HDJF004994","HDJF004994_01","Dicotyledoneae",NA,NA,NA,NA,NA,"MCF177","Southern America",NA,NA,NA,NA,NA,NA
"306","2019-01-25 15:34:20-02","IAC","IAC","18729","S","Plantae","Cactaceae","Pereskia","grandiflora","Pereskia grandiflora","Pfeiff.","H.M. Souza","1962","03","16","C. Pacheco","1962","03","15","Brasil","São Paulo","Campinas","Rua Camargo Paes","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA
"307","2019-01-25 15:34:20-02","IAC","IAC","4399","S","Plantae","Cactaceae","Pereskia","grandiflora","Pereskia grandiflora","Pfeiff.","A. Gehrt","1942","08","24","A.S. Costa (1)","1939","02","06","Brasil","São Paulo","Campinas","Fazenda Mato Dentro","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA
"308","2019-01-25 15:39:08-02","IAC","IAC","45223","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","A.M. Calvente","2004","03","17","I. Cordeiro","1997","10","17","Brasil","Minas Gerais","Santa Cruz do Escalvado","Vila de São Sebastião do Soberbo, estrada de São Sebastião do Soberbo a Santa Cruz do Escalvado, próximo a Pedra do Escalvado","-42.8756","-20.2383","-42.8756","-20.2383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1662",NA,NA,NA,NA,NA,NA,NA
"309","2020-07-23 12:01:19-03","CEPLAC","CEPEC","32911","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia",NA,"Pessoal do Herbario",NA,NA,NA,"Grupo Pedra do Cavalo","1980","12","01","Brasil","Bahia","CACHOEIRA","Vale Rios Parguaçu e Jacuipe. Porto Castro Alves.","-39.083333","-12.533333","39W5'0","12S32'0",NA,NA,"<ll>dwc_commonname:</ll> Orai-pro-nobis, Quiabento",NA,NA,NA,NA,NA,NA,NA,NA,"1011",NA,NA,NA,NA,NA,NA,NA
"310","2020-07-23 12:01:19-03","CEPLAC","CEPEC","30972","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia",NA,"N. P. Taylor",NA,NA,NA,"L. A. Mattos-Silva","1983","01","12","Brasil","Bahia","ANDARAÍ","Km 0 da Rod. Andarai/Entroncamento com a BR-242. Marg. Esq. Rod.","-41.3314018249512","-12.8072004318237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58558",NA,"auto","1592",NA,NA,NA,"30/12/1992",NA,NA,NA
