"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"144","2020-12-21 16:36:28-03","MBM","MBM","242671","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Tressens, S.G.","Tressens, S.G.; et al.; et al.","1999","04","27","Argentina",NA,NA,NA,NA,NA,NA,"MBM242671","MBM242671","6115","Misiones",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:36:28-03","MBM","MBM","260498","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M.","Hatschbach, G.; Ribas, O.S.; Barboza, E.; Ribas, O.S.; Barboza, E.","2001","08","26","Brazil","Bahia","Roncador",NA,NA,NA,NA,"MBM260498","MBM260498","72312","Rod. PR-460, próximo do Rio Muquilão",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:36:28-03","MBM","MBM","387463","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Selusniaki, M.","Perret, L.","2012","10","10","Brazil","Paraná","Telêmaco Borba","-50.706944","-24.100556","-50.706944","-24.100556","MBM387463","MBM387463","32A","UHE Mauá","520","750","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:36:28-03","MBM","MBM","390427","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Santos, T.F.","Silva, J.M.; Motta, J.T.; Barboza, E.; Motta, J.T.; Barboza, E.","2014","05","20","Brazil","Paraná","São José dos Pinhais","-48.981667","-25.774722","-48.981667","-25.774722","MBM390427","MBM390427","8565","Estrada entre Colônia Castelhanos e usina de Chaminé","755","755","Southern America",NA,NA,"Árvore de 5m; frutos imaturos.; Floresta Ombrófila Densa.",NA,NA,NA,NA,"2014","07","28",NA,NA,NA,NA,NA
"148","2020-12-21 16:36:28-03","MBM","MBM","390429","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","David, F.","Silva, J.M.; Motta, J.T.; Motta, J.T.","2014","06","24","Brazil","Paraná","Piraquara","-48.996944","-25.491944","-48.996944","-25.491944","MBM390429","MBM390429","8574","Mananciais da Serra","960","960","Southern America",NA,NA,"Árvore de 4m; frutos imaturos.; Floresta Ombrófila Mista.",NA,NA,NA,NA,"2014","07","28",NA,NA,NA,NA,NA
"149","2020-12-21 16:36:28-03","MBM","MBM","409023","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Rau, T.G.","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","2016","08","27","Brazil","Paraná","Castro","-50.142222","-24.716111","-50.142222","-24.716111","MBM409023","MBM409023","9371","PCH Rio Iapó, Fazenda do Pulo","975","975","Southern America",NA,NA,"Arbusto com 2 m de altura; fruto vinoso.; Floresta Ombrófila Mista Aluvial.",NA,NA,NA,NA,"2017","03","31",NA,NA,NA,NA,NA
"150","2020-12-21 16:36:28-03","MBM","MBM","411552","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Seubert, R.C.","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A.; Gebien, W.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A.; Gebien, W.","2014","08","18","Brazil","Santa Catarina","Indaial","-49.221389","-27.117222","-49.221389","-27.117222","MBM411552","MBM411552","32","Parque Nacional da Serra do Itajaí, Faxinal do Bepe","649","649","Southern America",NA,NA,"Arbórea,; F.O.D. Montana; Encosta",NA,NA,NA,NA,"2014","08","14",NA,NA,NA,NA,NA
"151","2020-12-21 16:36:28-03","MBM","MBM","27553","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M.","Hatschbach, G.","1972","08","23","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM027553","MBM027553","30242","Horto Sapitanduva",NA,NA,"Southern America",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:36:28-03","MBM","MBM","14404","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M.","Lindeman, J.; et al.; et al.","1966","08","05","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"MBM014404","MBM014404","2003",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:36:28-03","MBM","MBM","297136","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Ribas, O.S.","Ribas, O.S.; Straube, F.C.; Marques, P.H.C.; Straube, F.C.; Marques, P.H.C.","2004","03","19","Brazil","Paraná","Céu Azul","-53.8485984802246","-25.1466999053955",NA,NA,"MBM297136","MBM297136","6077","Rio Floriano, Parque Nacional do Iguaçu",NA,NA,"Southern America",NA,NA,NA,NA,NA,"51148","auto",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:36:28-03","MBM","MBM","7664","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Legrand, D.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","1968","06","09","Brazil","Paraná","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,"MBM007664","MBM007664","19324","Foz do Chopim",NA,NA,"Southern America",NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:36:28-03","MBM","MBM","322522","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Matos, W.H.","Matos, W.H.","2006","04","20","Brazil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"MBM322522","MBM322522","2","Faz. Sta. Catarina",NA,NA,"Southern America",NA,NA,"Árvore; Indiv. nº 408; Presença botões florais",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:36:28-03","MBM","MBM","6554","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M.","Hatschbach, G.","1968","04","25","Brazil","Paraná","Marechal Cândido Rondon","-54.0567016601562","-24.5561008453369",NA,NA,"MBM006554","MBM006554","19153","Dois Irmãos",NA,NA,"Southern America",NA,NA,NA,NA,NA,"27823","auto",NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:36:28-03","MBM","MBM","48826","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Hatschbach, G.","Diziewa, A.","1975","08","30","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM048826","MBM048826","22","Prainhas",NA,NA,"Southern America",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:36:28-03","MBM","MBM","102615","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M.","Cordeiro, J.; Silva, J.M.; Silva, J.M.","1985","08","21","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM102615","MBM102615","124","Véu de Noiva",NA,NA,"Southern America",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:36:28-03","MBM","MBM","116633","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M.","Kummrow, R.; et al.; et al.","1987","08","18","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM116633","MBM116633","2938","Véu de Noiva",NA,NA,"Southern America",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:36:28-03","MBM","MBM","14384","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M.","Lindeman, J.; Haas, H.; Haas, H.","1966","06","30","Brazil","Paraná","Palotina","-53.8400001525879","-24.283899307251",NA,NA,"MBM014384","MBM014384","1811","Palotina",NA,NA,"Southern America",NA,NA,NA,NA,NA,"20826","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:36:28-03","MBM","MBM","301418","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M.","Ziller, S.R.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.","1996","03","26","Brazil","Paraná","Pinhão","-51.6596984863281","-25.6956005096436",NA,NA,"MBM301418","MBM301418","1327","Rio Jordão, Salto da Tia Chica",NA,NA,"Southern America",NA,NA,"Árvora em subosque de floresta de galeria. Flores brancas.; Floresta Estacional Semidecidual Aluvial.",NA,NA,"37408","auto","2015",NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:36:28-03","MBM","MBM","259742","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Menezes, S.S.","Cervi, A.C.","1999","09","21","Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"MBM259742","MBM259742","6788","Borda do Campo",NA,NA,"Southern America",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:36:28-03","MBM","MBM","386677","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Larocca, P.","Engels, M.E.","2013","09","25","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM386677","MBM386677","1708","Resgate FLORA Linha de transmissão elétrica Curitiba a Joinville",NA,NA,"Southern America",NA,NA,"Arbórea, ca 5m. Caule castanho. Folhas e frutos verdes. Frutos imaturos.; Floresta Ombrófila Mista.",NA,NA,"45291","auto","2013","12","10",NA,NA,NA,NA,NA
"164","2020-12-21 16:36:28-03","MBM","MBM","386677","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Larocca, P.","Engels, M.E.","2013","09","25","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM386677","MBM386677","1708","Resgate FLORA Linha de transmissão elétrica Curitiba a Joinville",NA,NA,"Southern America",NA,NA,"Arbórea, ca 5m. Caule castanho. Folhas e frutos verdes. Frutos imaturos.; Floresta Ombrófila Mista.",NA,NA,"45291","auto","2013","12","10",NA,NA,NA,NA,NA
"165","2020-12-21 16:36:28-03","MBM","MBM","117667","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M.","Britez, R.M.; et al.; et al.","1987","02","23","Brazil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,"MBM117667","MBM117667","1296","Fazenda do Durgo",NA,NA,"Southern America",NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:36:28-03","MBM","MBM","117690","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Silveira, N.","Britez, R.M.; et al.; et al.","1987","06","26","Brazil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,"MBM117690","MBM117690","1618","Fazenda do Durgo",NA,NA,"Southern America",NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:36:28-03","MBM","MBM","423869","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Pimenta, J.A.","1991","07","01","Brazil","Paraná","Teixeira Soares","-50.4606018066406","-25.3682994842529",NA,NA,"MBM423869",NA,"s.n.","Fazenda Capão Bonito, Área de Estudo",NA,NA,"Southern America",NA,NA,"Árvore, 5.0m de altura, CAP 16.0cm, indivíduo 1380.",NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:36:28-03","MBM","MBM","73969","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M.","Brack, P.; et al.; et al.","1981","10","11","Brazil","Rio Grande do Sul","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,"MBM073969","MBM073969","s.n.","Parque Estadual do Turvo",NA,NA,"Southern America",NA,NA,NA,NA,NA,"14404","auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:36:28-03","MBM","MBM","103664","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Legrand, D.","Klein, R.M.","1967","05","18","Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"MBM103664","MBM103664","7443","Morro Costa da Lagoa",NA,NA,"Southern America",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:36:28-03","MBM","MBM","61393","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M.","Landrum, L.R.","1977","11","21","Brazil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"MBM061393","MBM061393","2634","15km E of Otacilio Costa",NA,NA,"Southern America",NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2015-09-04 22:18:19-03","MNHN","RECOLNAT_MNHN_P","P05238255","PreservedSpecimen",NA,"Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Hatschbach, G.","1968","5","30","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"P05238255","P05238255_01",NA,"Rio Sagrado de Cima.",NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05238255' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,"19281",NA
"172","2020-10-01 14:24:02-03","JBB","HEPH","31308","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Seubert, RC","Seubert, RC; Sampaio, DK; Hofschneider, E; Rezini, JA; Gebien, W","2014","08","14","Brasil","Santa Catarina","Indaial","-49.221389","-27.117222","-49.221389","-27.117222",NA,NA,"32","Parque Nacional da Serra do Itajaí, Faxinal do Bepe","649","649","Southern America",NA,NA,NA,"Dicotyledon","Myrtales",NA,NA,"2014","08","14",NA,NA,NA,NA,NA
"173","2020-12-11 11:39:08-03","UFMG","BHCB","76314","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Hatschbach, G","2001","08","26","Brasil","Paraná","Roncador","-52.2750015258789","-24.6028003692627",NA,NA,NA,NA,"72312",NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,"31309","auto",NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-11 11:39:08-03","UFMG","BHCB","92149","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Soares-Silva, LH; Chagas, F","1996","05","06","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"595","Porcão. Norte- Parque Estadual Mata dos Godoy",NA,NA,"Southern America",NA,NA,"Árvore 9m; botões florais e flores creme; odorífera.","Dicotyledon",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-11 11:39:08-03","UFMG","BHCB","92197","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Hatschbach, G","2001","08","26","Brasil","Paraná","Roncador","-52.2750015258789","-24.6028003692627",NA,NA,"BHCB001884","BHCB001884","72312","Rodovia PR-460, Próximo do Rio Muquilão.",NA,NA,"Southern America",NA,NA,"Arbusto, 3m, margem do rio.","Dicotyledon",NA,"31309","auto","2003",NA,NA,NA,NA,NA,NA,NA
"176","2021-02-11 17:20:39-03","UFPR","UPCB","41308","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(Legr.) Legr.","Tressens, S.G.","Tressens, S.G.","1999","04","27","Argentina","Misiones","Guaraní","-54.205","-26.9","-54.205","-26.9",NA,NA,"6115","Misiones, Dep. Guaraní, Predio Guaraní, 26°54-59'S 54°12-18'W",NA,NA,NA,NA,NA,"Arbolito 4m. Interior de selva..",NA,NA,NA,NA,"1999","01","01",NA,NA,NA,NA,NA
"177","2021-02-11 17:20:39-03","UFPR","UPCB","43520","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(Legr.) Legr.","Menezes, S.S.","Cervi, A.C.","1999","09","21","Brasil","Paraná","Borda do Campo",NA,NA,NA,NA,NA,NA,"6788",NA,NA,NA,NA,NA,NA,"Frutos rimosos em arvoreta de 6m de altura..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-11 17:20:39-03","UFPR","UPCB","74061","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(Legr.) Legr.","Lima, D.F.S.","Blum, C.T.","2010","09","07","Brasil","Paraná","Tijucas do Sul","-49.073611","-25.824167","-49.073611","-25.824167",NA,NA,"10-097","Remanescentes florestais marginais à represa de Vossoroca","850","850",NA,NA,NA,"Árvore 6 m, frutos vinosos, Floresta Ombrófila Mista no estágio médio da sucessão. UPCB-DNA N° 1735.",NA,NA,NA,NA,"2011","06","20",NA,NA,NA,NA,NA
"179","2021-02-11 17:20:39-03","UFPR","UPCB","6750","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(Legr.) Legr.","Legrand, D.","Hatschbach, G.","1966","08","12","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"14598","Col. S. Andrade",NA,NA,NA,NA,NA,"Árvore pequeno porte, fruto vermelho. Matinha da beira do campo ácido..",NA,NA,"45291","auto","1967","12",NA,NA,NA,NA,NA,NA
"180","2021-02-11 17:20:39-03","UFPR","UPCB","43171","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(Legr.) Legr.","Guimarães, O.A.","Marcondes, A.A.","2001","01","25","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"Estrada da Graciosa, km 44, Fazenda Terra Viva",NA,NA,NA,NA,NA,"Árvore 8m..",NA,NA,"17116","auto","2001","01","29",NA,NA,NA,NA,NA
"181","2021-02-11 17:20:39-03","UFPR","UPCB","20687","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(Legr.) Legr.","Silva, S.M.","Marques, M.C.M.","1993","02","22","Brasil","Paraná","Três Barras do Paraná","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,NA,"Fazenda Guaraní",NA,NA,NA,NA,NA,"Arvoreta, 4m, botão branco..",NA,NA,"20611","auto","1993","05",NA,NA,NA,NA,NA,NA
"182","2021-02-11 17:20:39-03","UFPR","UPCB","85955","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(Legr.) Legr.",NA,"Ribas, O.S | Silva, J.M.","2006","06","30","Brasil","Paraná","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"7318","Parque Estadual Vila Rica do Espírto Santo",NA,NA,NA,NA,NA,"Árvore, 8m, flor alva. Floresta estacional semidecídua. .",NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-02-11 17:20:39-03","UFPR","UPCB","18250","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(Legr.) Legr.","Sobral, M.","Hatschbach, G.","1989","07","14","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"53203","Rio Bromado","100","300",NA,NA,NA,"Árvore, 5m, fruto avermelhado. Mata pluvial..",NA,NA,"30514","auto","1990","01","01",NA,NA,NA,NA,NA
"184","2021-02-11 17:20:39-03","UFPR","UPCB","6763","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(Legr.) Legr.","Legrand, C.D.","Hatschbach, G.","1966","08","17","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"14612","Sítio do Belizário",NA,NA,NA,NA,NA,"Árvore, 8m, fruto maduro vermelho escuro. Mata pluvial..",NA,NA,"55154","auto","1967","12",NA,NA,NA,NA,NA,NA
"185","2021-02-11 17:20:39-03","UFPR","UPCB","6548","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(Legr.) Legr.","Soares e Silva, L.H.","Klein, R.M.","1952","01","30","Brasil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"154","Mata do Hoffmann","50","50",NA,NA,NA,"Árvore, 15m. Mata..",NA,NA,"19684","auto","1997","05",NA,NA,NA,NA,NA,NA
"186","2018-11-16 10:11:00-02","MO","MOBOT","3459761","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","B.K.Holst (SEL)","Nélida Soria","1989","7","5","Paraguay","Caazapá",NA,"-55.2833333","-26.1666667",NA,NA,NA,NA,"Soria Rey 3983","Tavai-Castor cue. Orillas del camino.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"187","2008-05-27 22:02:00-03","MO","MOBOT","1068847","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","F.F. Mazine (ESA)","Elsa M. Zardini|Leongino Guerrero","1995","11","27","Paraguay","Alto Paraná",NA,"-54.80472","-25.63194",NA,NA,NA,NA,"Zardini 43747","Estancia Río Bonito: Forest II (around Río Bonito on eastern side of property). Tall forest on red sandy soil.","240.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1033","4"
"188","2014-03-21 16:49:00-03","MO","MOBOT","1126009","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","F.F.Mazine (ESA)","Elsa M. Zardini","1996","2","28","Paraguay","Alto Paraná",NA,"-54.8166667","-25.6333333",NA,NA,NA,NA,"Zardini 44773","Estancia Río Bonito. Forest VI, along Río Bonito. Gallery forest on border of swamp.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1056","4"
"189","2008-05-27 22:02:00-03","MO","MOBOT","1847069","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","E. Zardini (MO)","Rosa Degen","1987","12","4","Paraguay","Cordillera",NA,"-57.11666","-25.2",NA,NA,NA,NA,"Degen 583","Tobati. Cerro Ybyty silla. 2 Km al sur de la ciudad.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2009-08-21 04:37:00-03","MO","MOBOT","2227832","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Rotman, A. D.","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","1999","5","8","Argentina","Misiones","Guaraní","-53.88333","-27.06666",NA,NA,NA,NA,"Deginani 1201","Orillas del Arroyo Yabotí, ca. puente, Ruta proyectada 102","270.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2017-08-25 05:21:00-03","MO","MOBOT","2255547","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Keller, H. A., //","H. A. Keller","2003","7","23","Argentina","Misiones","Eldorado",NA,NA,NA,NA,NA,NA,"Keller 2240","Parque Natural Municipal Saltos Küpers, arroyo Patycuá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2014-09-05 10:59:00-03","MO","MOBOT","2288950","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Rotman, A. D.","Bernadino S. Bertoni","1947","2","5","Argentina","Misiones","San Javier",NA,NA,NA,NA,NA,NA,"Bertoni 3293","Acaraguá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"193","2010-11-21 08:41:00-02","MO","MOBOT","2342447","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand",NA,"G.J. Schwarz","1947","2","4","Argentina","Misiones","San Javier","-54.7","-27.55",NA,NA,NA,NA,"Schwarz 4048","Alba Posse",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2018-08-26 04:35:00-03","MO","MOBOT","2407854","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Rotman, A. D.","F. Biganzoli|Paola Peralta|S. A. Catalano|A.M. Girscht|G. Irrazabal|G. Massaccesi|Y. Sasal","1999","9","21","Argentina","Misiones","Cainguás",NA,NA,NA,NA,NA,NA,"Biganzoli 547","Predio UNLP : valle del arroyo Cuña Pirú, borde del arroyo Cuña Pirú",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
