"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","stateProvince","preparationType","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","typeStatus","individualCount","fieldNumber"
"48","2019-08-27 13:32:12-03","IAP","PACA-AGP","104108","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Houssem, M.","Jagmin, N.","1991","04","03","Brasil","Ana Rech","Barragem Faxinal",NA,NA,NA,NA,"Xiloteca nº 331&nf;Altura: 13m;&nf;Circunferência: 112cm;&nf;Fuste: 6m.","PACA104108",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"49","2019-08-27 13:32:12-03","IAP","PACA-AGP","104153","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"Jagmin, N.","1992","04","02","Brasil","Ana Rech",NA,NA,NA,NA,NA,"Xiloteca nº 393&nf;Altura: 10m; Circunferência: 45cm; Fuste 7m.","PACA104153",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"50","2019-08-27 13:32:12-03","IAP","PACA-AGP","104255","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"Jagmin, N.","1992","05","14","Brasil","Ana Rech",NA,NA,NA,NA,NA,"Xiloteca nº 406&nf;Altura: 7m; Fuste: 4m.","PACA104255",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"51","2019-08-27 13:32:12-03","IAP","PACA-AGP","104268","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"Jagmin, N.","1992","08","13","Brasil","Ana Rech","Barragem do Faxinal",NA,NA,NA,NA,"Xiloteca nº 418&nf;Altura: 9m; Circunferência: 49cm; Fuste: 5m.","PACA104268",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"52","2019-08-27 13:32:12-03","IAP","PACA-AGP","117793","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Maluf, R. W.","Lourenço, D.","2007","02",NA,"Brasil","Canela","comunidade do entorno da FLONA de Canela, Banhado Grande","-50.815601348877","-29.3656005859375",NA,NA,NA,"PACA117793",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,NA,"16452","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"53","2019-08-27 13:32:12-03","IAP","PACA-AGP","82026.1","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","A. Sehnem","Sehnem, A.","1970","02","22","Brasil","Dois Irmãos","Morro Reuter","-51.0853004455566","-29.5802993774414",NA,NA,"Árvore com 10m de altura.. Habitat: in silva","PACA082026-1",NA,"Magnoliophyta","Rosales","10903",NA,"RS",NA,NA,NA,NA,"7716","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"54","2019-08-27 13:32:12-03","IAP","PACA-AGP","86289","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","A. Sehnem","Sehnem, A.","1971","02","12","Brasil","Lavras do Sul","p. cidade","-53.8950004577637","-30.8131008148193",NA,NA,"Habitat: arbor in pascuis nativa","PACA086289",NA,"Magnoliophyta","Rosales","11873",NA,"RS",NA,NA,NA,"1971","76406","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"55","2019-08-27 13:32:12-03","IAP","PACA-AGP","28622","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Emrich-Rambo","Rambo, B.","1945","03",NA,"Brasil","Nonoai","ad fl. Uruguay","-52.7714004516602","-27.3617000579834",NA,NA,"Habitat: In araucarieto Fenofase: estéril","PACA028622",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,"1954","35080","auto","Magnoliatae",NA,"09","12",NA,NA,NA
"56","2019-08-27 13:32:12-03","IAP","PACA-AGP","46517","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Emrich-Rambo","Rambo, B.","1950","03","27","Brasil","Osório","Lagoa da Pinquela","-50.2696990966797","-29.8866996765137",NA,NA,"Habitat: In silvua arenosa Fenofase: fruto maturo","PACA046517",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,"1954","27350","auto","Magnoliatae",NA,"09","12",NA,NA,NA
"57","2019-08-27 13:32:12-03","IAP","PACA-AGP","10967","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Emrich-Rambo","O. Machado","1943",NA,NA,"Brasil","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,"Habitat: In silva campestri Fenofase: fruto submaturo","PACA010967",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,"1954","51462","auto","Magnoliatae",NA,"09","12",NA,NA,NA
"58","2019-08-27 13:32:12-03","IAP","PACA-AGP","86291","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","A. Sehnem","Sehnem, A.","1973","01","24","Brasil","Pelotas","Horto Botânico Ir. Luiz Teodoro","-52.3424987792969","-31.771900177002",NA,NA,"Habitat: arbustum ad silva","PACA086291",NA,"Magnoliophyta","Rosales","13286",NA,"RS",NA,NA,NA,"1973","51462","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"59","2019-08-27 13:32:12-03","IAP","PACA-AGP","39151","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Emrich-Rambo","Rambo, B.","1948","12","24","Brasil","Porto Alegre","Espirito Santo","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: In silva campestri Fenofase: flor subaperto","PACA039151",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,"1954","29946","auto","Magnoliatae",NA,"09","12",NA,NA,NA
"60","2019-08-27 13:32:12-03","IAP","PACA-AGP","45835","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Emrich-Rambo","Rambo, B.","1950","02","16","Brasil","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: In silva campestri Fenofase: fruto submaturo","PACA045835",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,"1954","29946","auto","Magnoliatae",NA,"09","12",NA,NA,NA
"61","2019-08-27 13:32:12-03","IAP","PACA-AGP","50577","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Emrich-Rambo","Sehnem, A.","1950","02","03","Brasil","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"Árvore. Habitat: In silva campestri Fenofase: flor","PACA050577",NA,"Magnoliophyta","Rosales","4383",NA,"RS",NA,NA,NA,"1954","29946","auto","Magnoliatae",NA,"09","12",NA,NA,NA
"62","2019-08-27 13:32:12-03","IAP","PACA-AGP","50253","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Emrich-Rambo","Rambo, B.","1951","03","26","Brasil","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"SEM MATERIAL Habitat: In silva campestri Fenofase: fruto maturo","PACA050253",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,"1954","29946","auto","Magnoliatae",NA,"09","12",NA,NA,NA
"63","2019-08-27 13:32:12-03","IAP","PACA-AGP","41551","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Emrich-Rambo","Rambo, B.","1949","05","14","Brasil","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"SEM MATERIAL Habitat: In silva campestri Fenofase: fruto aperto","PACA041551",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,"1954","29946","auto","Magnoliatae",NA,"09","12",NA,NA,NA
"64","2019-08-27 13:32:12-03","IAP","PACA-AGP","388","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Emrich-Rambo","Rambo, B.","1932","09","21","Brasil","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: In silva campestri Fenofase: flor","PACA000388",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,"1954","29946","auto","Magnoliatae",NA,"09","12",NA,NA,NA
"65","2019-08-27 13:32:12-03","IAP","PACA-AGP","32795","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Emrich-Rambo","Rambo, B.","1945","12","12","Brasil","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: In silva campestri Fenofase: flor","PACA032795",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,"1954","29946","auto","Magnoliatae",NA,"09","12",NA,NA,NA
"66","2019-08-27 13:32:12-03","IAP","PACA-AGP","26162","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Emrich-Rambo","Rambo, B.","1945","01",NA,"Brasil","Quaraí","Faz. do Jarau","-56.4514007568359","-30.3875007629395",NA,NA,"Habitat: In silva campestri Fenofase: juvenilis","PACA026162",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,"1954","74636","auto","Magnoliatae",NA,"08","12",NA,NA,NA
"67","2019-08-27 13:32:12-03","IAP","PACA-AGP","60350","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Emrich-Rambo","Camargo, O. R.","1956","04","10","Brasil","Santa Maria","Estação Exp. de Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,"SEM MATERIAL Habitat: In silva campestri Fenofase: fruto","PACA060350",NA,"Magnoliophyta","Rosales","539",NA,"RS",NA,NA,NA,"1957","37819","auto","Magnoliatae",NA,"04","30",NA,NA,NA
"68","2019-08-27 13:32:12-03","IAP","PACA-AGP","57391","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Emrich-Rambo","Camargo, O. R.","1955","12","23","Brasil","Santa Maria","Estação Exp. de Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,"Habitat: In silva campestri Fenofase: estéril","PACA057391",NA,"Magnoliophyta","Rosales","58",NA,"RS",NA,NA,NA,"1957","37819","auto","Magnoliatae",NA,"05","15",NA,NA,NA
"69","2019-08-27 13:32:12-03","IAP","PACA-AGP","71054","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","A. Sehnem","Sehnem, A.","1975","03","30","Brasil","Santana da Boa Vista","Faz. Sto. Antonio","-53.1152992248535","-30.8719005584717",NA,NA,"Habitat: Arbor in silvula campestri","PACA071054",NA,"Magnoliophyta","Rosales","14588",NA,"RS",NA,NA,NA,"1975","47489","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"70","2019-08-27 13:32:12-03","IAP","PACA-AGP","104556","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"Jagmin, N.","1995","08","09","Brasil","São Francisco de Paula","Flona","-50.5835990905762","-29.4480991363525",NA,NA,"Xiloteca nº 666&nf;Altura: 9,50m; Circunferência: 43cm; Fuste: 2,50m.","PACA104556",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"71","2019-08-27 13:32:12-03","IAP","PACA-AGP","96895","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","L. Amaral & J. Larocca","L. Amaral","2001","04","01","Brasil","Sapiranga","Alto Ferrabraz","-51.0069007873535","-29.6380996704102",NA,NA,"HASU 16057","PACA096895",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,NA,"11711","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"72","2019-08-27 13:32:12-03","IAP","PACA-AGP","96899","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","C. Steffen","C. Steffen","1989","01","15","Brasil","Sapiranga","Picada Verão","-51.0069007873535","-29.6380996704102",NA,NA,"HEDU 266","PACA096899",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,NA,"11711","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"73","2019-08-27 13:32:12-03","IAP","PACA-AGP","99314","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"M.B. Wiesbauer","2004","01","16","Brasil","Viamão","Parque Estadual de Viamão, estrada de acesso à Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,"ICN 132343 Habitat: beira de estrada Fenofase: flor amarelada Hábito: árvore","PACA099314",NA,"Magnoliophyta","Rosales","48",NA,"RS",NA,NA,NA,NA,"41667","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"74","2019-08-27 13:32:12-03","IAP","PACA-AGP","87518","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","R. Záchia","R. A. Zachia","1994","07","04","Brasil","Amaral Ferrador",NA,"-52.2574996948242","-30.8782997131348",NA,NA,"Habitat: Margem do rio Camaquã","PACA087518",NA,"Magnoliophyta","Rosales","1598",NA,"RS",NA,NA,NA,NA,"29758","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"75","2019-08-27 13:32:12-03","IAP","PACA-AGP","15752","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","A. sehnem","Sehnem, A.","1978","01","10","Brasil","Arroio do Tigre","Sr. A. Eichner","-53.0932998657227","-29.332799911499",NA,NA,"Habitat: Arbor parva in dumetis","PACA015752",NA,"Magnoliophyta","Rosales","15752",NA,"RS",NA,"500","500","1978","23386","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"76","2019-08-27 13:32:12-03","IAP","PACA-AGP","96891","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","J. Larocca","J. Larocca","1990","08","29","Brasil","Barra do Ribeiro","Horto Barba Negra - Riocell","-51.3011016845703","-30.2910995483398",NA,NA,"HEDU 2528 Habitat: Em beira de mata Hábito: arvoreta","PACA096891",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,NA,"31686","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"77","2019-08-27 13:32:12-03","IAP","PACA-AGP","51925","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Emrich-Rambo","Rambo, B.","1952","01","15","Brasil","Bom Jesus","Passo da Guarda","-50.4166984558105","-28.6678009033203",NA,NA,"Habitat: In araucarieto Fenofase: flor","PACA051925",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,"1954","55856","auto","Magnoliatae",NA,"09","12",NA,NA,NA
"78","2019-08-27 13:32:12-03","IAP","PACA-AGP","96898","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","C. Mondin","C. Mondin et al.","1998","08","27","Brasil","Caçapava do Sul","Guaritas, Arroio joão Dias","-53.4914016723633","-30.5121994018555",NA,NA,"HASU 6816&nf;com ca. 10m alt. Habitat: Mata ciliar Hábito: árvore","PACA096898",NA,"Magnoliophyta","Rosales","1404",NA,"RS",NA,NA,NA,"1998","50525","auto","Magnoliatae",NA,"09",NA,NA,NA,NA
"79","2019-08-27 13:32:12-03","IAP","PACA-AGP","28820","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Emrich-Rambo","Emrich, K.","1945","03",NA,"Brasil","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,"SEM MATERIAL Habitat: In araucarieto Fenofase: fruto maturo","PACA028820",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,"1954","16452","auto","Magnoliatae",NA,"09","12",NA,NA,NA
"80","2019-08-27 13:32:12-03","IAP","PACA-AGP","4814","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Emrich-Rambo","Rambo, B.","1941","02","10","Brasil","Canela","Passo do Inferno","-50.815601348877","-29.3656005859375",NA,NA,"SEM MATERIAL Habitat: In silvula campestri Fenofase: flor","PACA004814",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,"1954","16452","auto","Magnoliatae",NA,"09","12",NA,NA,NA
"81","2019-08-27 13:32:12-03","IAP","PACA-AGP","96897","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","C. Mondin","C. Mondin & A. Iob","1999","01","13","Brasil","Caraá","Fraga, Rio dos Sinos","-50.435001373291","-29.7900009155273",NA,NA,"HASU 7204&nf;c/ ca. 4 m alt. Hábito: árvore","PACA096897",NA,"Magnoliophyta","Rosales","1705",NA,"RS",NA,NA,NA,"1999","21250","auto","Magnoliatae",NA,"01","13",NA,NA,NA
"82","2019-08-27 13:32:12-03","IAP","PACA-AGP","104086","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Sobral, M.","Jagmin, N.","1990","12",NA,"Brasil","Caxias do Sul",NA,"-51.1794013977051","-29.1681003570557",NA,NA,"Xiloteca nº 292 (026A)","PACA104086",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"83","2019-08-27 13:32:12-03","IAP","PACA-AGP","86290","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","A. Sehnem","Sehnem, A.","1971","02","11","Brasil","Lavras do Sul","arredores da cidade","-53.8950004577637","-30.8131008148193",NA,NA,"Habitat: arbor in pacuis","PACA086290",NA,"Magnoliophyta","Rosales","11886",NA,"RS",NA,NA,NA,"1971","76406","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"84","2019-08-27 13:32:12-03","IAP","PACA-AGP","33208","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Emrich-Rambo","Henz, E.","1945","01","15","Brasil","Montenegro","Pareci","-51.4611015319824","-29.6886005401611",NA,NA,"Habitat: In silva campresti Fenofase: flor","PACA033208",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,"1954","21601","auto","Magnoliatae",NA,"09","12",NA,NA,NA
"85","2019-08-27 13:32:12-03","IAP","PACA-AGP","36395","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Emrich-Rambo","Rambo, B.","1948","02",NA,"Brasil","São Francisco de Paula","Cambará","-50.5835990905762","-29.4480991363525",NA,NA,"Habitat: In araucarieto Fenofase: estéril","PACA036395",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,"1954","76715","auto","Magnoliatae",NA,"09","21",NA,NA,NA
"86","2019-08-27 13:32:12-03","IAP","PACA-AGP","52071","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Emrich-Rambo","Rambo, B.","1952","02","20","Brasil","São Francisco de Paula","Jaquirana","-50.5835990905762","-29.4480991363525",NA,NA,"SEM MATERIAL Habitat: In araucarieto Fenofase: flor","PACA052071",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,"1954","76715","auto","Magnoliatae",NA,"09","12",NA,NA,NA
"87","2019-08-27 13:32:12-03","IAP","PACA-AGP","10965","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Emrich-Rambo","Rambo, B.","1943","12",NA,"Brasil","São Leopoldo","Tannenwald","-51.1472015380859","-29.7602996826172",NA,NA,"Habitat: In araucarieto Fenofase: estéril","PACA010965",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,"1954","10287","auto","Magnoliatae",NA,"09","12",NA,NA,NA
"88","2019-08-27 13:32:12-03","IAP","PACA-AGP","9158","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Emrich-Rambo","Rambo, B.","1942","01","26","Brasil","Tupanciretã","Jari","-53.8358001708984","-29.0806007385254",NA,NA,"Habitat: In silvula campestri Fenofase: estéril","PACA009158",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,"1954","59498","auto","Magnoliatae",NA,"09","12",NA,NA,NA
"89","2019-08-27 13:32:12-03","IAP","PACA-AGP","51552","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Emrich-Rambo","Rambo, B.","1951","12","26","Brasil","Vacaria","Passo do Socorro","-50.9338989257812","-28.5121994018555",NA,NA,"Habitat: In araucarieto Fenofase: estéril","PACA051552",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,"1954","63451","auto","Magnoliatae",NA,"09","12",NA,NA,NA
"90","2019-08-27 13:32:12-03","IAP","PACA-AGP","96896","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"M. Haussen et al.","1989","06","11","Brasil","Viamão","Parque Estadual de Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,"HEDU 530&nf;Com frutos passados Habitat: Beira da estrada - morro da grota Hábito: árvore","PACA096896",NA,"Magnoliophyta","Rosales",NA,NA,"RS",NA,NA,NA,NA,"41667","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"91","2019-08-27 13:32:12-03","IAP","PACA-AGP","105956","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","A. L. de Gasper","M. Verdi et al","2008","01","22","Brasil","Ibiam",NA,"-51.2369003295898","-27.1814002990723",NA,NA,"florística IFFSC 496 (ponto descartado). FOM","PACA105956",NA,"Magnoliophyta","Rosales","22738",NA,"SC",NA,"791","791","2008","13703","auto","Magnoliatae",NA,"09","18",NA,NA,NA
"92","2020-02-27 16:44:21-03","UFSC","CTBS","4044","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Scipioni, M.C.","Scipioni, M.C.","2008","12","19","Brasil","Encruzilhada do Sul",NA,"-52.521900177002","-30.5438995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,NA,NA,"2008","62084","auto",NA,NA,"12","19",NA,NA,NA
"93","2021-03-24 17:09:51-03","UFES","SAMES","4814","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Verdi,M.","Verdi,M.; Hasckel,R.P.;Klemz,G.","2009","01","27","Brasil","Cerro Negro","Araça. Florística IFFSC 1195.","-50.8758010864258","-27.7952995300293",NA,NA,"Flor: branca Tipo Veget: Ecótono Floresta Estacional Decidual/ Floresta Ombrófila Mista Estádio: Inicial a Médio.","SAMES04814",NA,NA,NA,"1463",NA,"Santa Catarina",NA,"995","995","2009","26434","auto",NA,NA,"01","27",NA,NA,NA
