"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","maximumElevationInMeters","identifiedBy","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"134","2015-09-03 20:46:16-03","MNHN","RECOLNAT_MNHN_P","P01797300","PreservedSpecimen",NA,NA,NA,"Arecaceae","Attalea","amylacea","Attalea amylacea","(Barb.Rodr.) Zona","Glaziou, A.",NA,"1887","1","15",NA,"Brasil",NA,NA,NA,"hb","Cult. Jardin botanique. Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797300' target='other'> <mi>dwc_moreinfo</mi></a>","P01797300","P01797300_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16484",NA,NA
"135","2015-09-03 20:46:16-03","MNHN","RECOLNAT_MNHN_P","P01797301","PreservedSpecimen",NA,NA,NA,"Arecaceae","Attalea","amylacea","Attalea amylacea","(Barb.Rodr.) Zona","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Brésil. Province de Rio Janeiro. Cultivée",NA,"hb","reçu le 3 Novembre 1887 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797301' target='other'> <mi>dwc_moreinfo</mi></a>","P01797301","P01797301_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16484",NA,NA
"136","2015-09-03 20:46:16-03","MNHN","RECOLNAT_MNHN_P","P01797303","PreservedSpecimen",NA,NA,NA,"Arecaceae","Attalea","amylacea","Attalea amylacea","(Barb.Rodr.) Zona","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,"Brésil",NA,"hb","Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907. Reçu le 10 Novembro 1892 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797303' target='other'> <mi>dwc_moreinfo</mi></a>","P01797303","P01797303_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18587",NA,NA
"137","2015-09-03 20:46:16-03","MNHN","RECOLNAT_MNHN_P","P01797306","PreservedSpecimen",NA,NA,NA,"Arecaceae","Attalea","amylacea","Attalea amylacea","(Barb.Rodr.) Zona","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,"Province de Brésil",NA,"hb","Reçu le 3 novembro 1887. Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797306' target='other'> <mi>dwc_moreinfo</mi></a>","P01797306","P01797306_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16486",NA,NA
"138","2015-09-03 20:46:16-03","MNHN","RECOLNAT_MNHN_P","P01797313","PreservedSpecimen",NA,NA,NA,"Arecaceae","Attalea","amylacea","Attalea amylacea","(Barb.Rodr.) Zona","Glaziou, A.",NA,"1885","11","15",NA,"Brasil","Rio de Janeiro","Brésil. Lagoa de Freitas, au Jardin Botanique.",NA,"hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797313' target='other'> <mi>dwc_moreinfo</mi></a>","P01797313","P01797313_01","Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16485",NA,NA
"139","2015-09-03 20:46:16-03","MNHN","RECOLNAT_MNHN_P","P01797307","PreservedSpecimen",NA,NA,NA,"Arecaceae","Attalea","amylacea","Attalea amylacea","(Barb.Rodr.) Zona","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Brésil. Lagoa de Freitas, au Jardin Botanique.",NA,"hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797307' target='other'> <mi>dwc_moreinfo</mi></a>","P01797307","P01797307_01","Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16486",NA,NA
"140","2015-09-03 20:46:16-03","MNHN","RECOLNAT_MNHN_P","P01797311","PreservedSpecimen",NA,NA,NA,"Arecaceae","Attalea","amylacea","Attalea amylacea","(Barb.Rodr.) Zona","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Brésil. Lagoa de Rodrigo de Freitas. Jardin Botanique",NA,"hb","Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797311' target='other'> <mi>dwc_moreinfo</mi></a>","P01797311","P01797311_01","Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16485",NA,NA
"141","2015-09-03 20:46:16-03","MNHN","RECOLNAT_MNHN_P","P01797302","PreservedSpecimen",NA,NA,NA,"Arecaceae","Attalea","amylacea","Attalea amylacea","(Barb.Rodr.) Zona","Glaziou, A.",NA,"1890","11","1",NA,"Brasil","Rio de Janeiro","Brésil, Sete Pontes, cult.",NA,"hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797302' target='other'> <mi>dwc_moreinfo</mi></a>","P01797302","P01797302_01","São Gonçalo","-43.0539016723633","-22.8269004821777","16990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18587",NA,NA
"142","2015-09-03 20:46:16-03","MNHN","RECOLNAT_MNHN_P","P01797299","PreservedSpecimen",NA,NA,NA,"Arecaceae","Attalea","amylacea","Attalea amylacea","(Barb.Rodr.) Zona","Glaziou, A.",NA,"1887","1","15",NA,"Brasil","Rio de Janeiro","Ciltiv. Jardim Botanique",NA,"hb","Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797299' target='other'> <mi>dwc_moreinfo</mi></a>","P01797299","P01797299_01","Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16484",NA,NA
"143","2015-09-03 20:46:16-03","MNHN","RECOLNAT_MNHN_P","P01797304","PreservedSpecimen",NA,NA,NA,"Arecaceae","Attalea","amylacea","Attalea amylacea","(Barb.Rodr.) Zona","Glaziou",NA,"1887","1","15",NA,"Brasil","Rio de Janeiro","Cult. in Jard. Bot.",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797304' target='other'> <mi>dwc_moreinfo</mi></a>","P01797304","P01797304_01","Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16484",NA,NA
"144","2015-09-03 20:46:16-03","MNHN","RECOLNAT_MNHN_P","P01797312","PreservedSpecimen",NA,NA,NA,"Arecaceae","Attalea","amylacea","Attalea amylacea","(Barb.Rodr.) Zona","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Lagoa de Freitas, au jardin botanique",NA,"hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797312' target='other'> <mi>dwc_moreinfo</mi></a>","P01797312","P01797312_01","Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16485",NA,NA
"145","2015-09-03 20:43:22-03","MNHN","RECOLNAT_MNHN_P","P01743276","PreservedSpecimen",NA,NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Weddell, H.A.",NA,"1844","1","1",NA,"Brasil",NA,"Brésil central. Salinas. Brasil, América do Sul",NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01743276' target='other'> <mi>dwc_moreinfo</mi></a>","P01743276","P01743276_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2030",NA,NA
"146","2015-09-03 20:43:22-03","MNHN","RECOLNAT_MNHN_P","P01743277","PreservedSpecimen",NA,NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Weddell, H.A.",NA,"1844","1","1",NA,"Brasil",NA,"Brésil central. Brasil, América do Sul",NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01743277' target='other'> <mi>dwc_moreinfo</mi></a>","P01743277","P01743277_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2030",NA,NA
"147","2015-09-03 20:43:22-03","MNHN","RECOLNAT_MNHN_P","P01743280","PreservedSpecimen",NA,NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Glaziou, A.",NA,"1894","8","21",NA,"Brasil",NA,"Brésil. Goyaz, prés de Morinhos. Brasil, América do Sul",NA,"hb",". . donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01743280' target='other'> <mi>dwc_moreinfo</mi></a>","P01743280","P01743280_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22268",NA,NA
"148","2015-09-03 20:43:22-03","MNHN","RECOLNAT_MNHN_P","P01743281","PreservedSpecimen",NA,NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Glaziou, A.",NA,"1894","8","21",NA,"Brasil",NA,"Brésil (Goyaz) Pres de Morinhos. Brasil, América do Sul",NA,"hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01743281' target='other'> <mi>dwc_moreinfo</mi></a>","P01743281","P01743281_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22268",NA,NA
"149","2015-09-03 20:43:22-03","MNHN","RECOLNAT_MNHN_P","P01743282","PreservedSpecimen",NA,NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Glaziou, A.",NA,"1894","8","21",NA,"Brasil",NA,"Brésil. (Goyaz) Prés de Morinhos. [Muz] Dona Barbara. Brasil, América do Sul",NA,"hb",". . Nom. vulgo: coco de guriri. Donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01743282' target='other'> <mi>dwc_moreinfo</mi></a>","P01743282","P01743282_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22268",NA,NA
"150","2015-09-03 20:46:17-03","MNHN","RECOLNAT_MNHN_P","P01797320","PreservedSpecimen",NA,NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Weddell, H.A.",NA,"1844","4","1",NA,"Brasil",NA,"Brésil. Goyaz",NA,"hb","Nome vulgar: acuri <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797320' target='other'> <mi>dwc_moreinfo</mi></a>","P01797320","P01797320_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2640",NA,NA
"151","2020-12-11 11:43:25-03","UFMG","BHCB","56498","PreservedSpecimen","Plantae","Monocotyledon",NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Lombardi, JA","4203","2001","01","07","Southern America","Brasil","Mato Grosso do Sul","Balneário do Sol",NA,NA,"Frutos na carpoteca; 'Pacuri'. Palmeira monocaule, inerme, base dos pecíolos persistentes no caule, folíolos cartáceos, frutos imaturos verdes; Área arborizada de lazer.","BHCB050132","BHCB050132 BHCB050132_1 BHCB050132_10 BHCB050132_11 BHCB050132_12 BHCB050132_13 BHCB050132_14 BHCB050132_2 BHCB050132_3 BHCB050132_4 BHCB050132_5 BHCB050132_6 BHCB050132_7 BHCB050132_8 BHCB050132_9","Bonito","-56.433333","-21",NA,NA,NA,NA,"-56.433333","-21",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-11 11:43:25-03","UFMG","BHCB","102733","PreservedSpecimen","Plantae","Monocotyledon",NA,"Arecaceae","Scheelea","phalerata","Scheelea phalerata",NA,"Noblick, LR","4889","1992","06","04","Southern America","Brasil","Mato Grosso do Sul","Assentamento Taquaral, 10km south of the city","110",NA,"Acurí is the common name.; Solitary palm with 1 m x 70 trunk with persistent leaf bases. 20-25 LEAVES in crown, spirally arranged and spreading. Leaf sheath plus petiole is 50-100 cm long with a true leaf petiole only 7-10 cm long wit","BHCB050429","BHCB050429 BHCB050429_1","Corumbá","-57.65","-19.016667",NA,NA,"120",NA,"-57.65","-19.016667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-11 11:43:25-03","UFMG","BHCB","33465","PreservedSpecimen","Plantae","Monocotyledon",NA,"Arecaceae","Scheelea","phalerata","Scheelea phalerata",NA,"Tameirão Neto, E","1989","1996","03","04","Southern America","Brasil","Minas Gerais","UHE Capim Branco",NA,NA,"Frutos e escapo floral na carpoteca.; Arbóreo; Floresta semidecidual","BHCB050430","BHCB050430 BHCB050430_1 BHCB050430_2 BHCB050430_3 BHCB050430_4 BHCB050430_5","Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-02-11 17:17:56-03","UFPR","UPCB","46144","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart.) Burret","Souza, M.C.","125","2002","02","02",NA,"Brasil","Mato Grosso","RPPN SESC Pantanal",NA,NA,"Inflorescência masculina arroxeada. Nome vulgar: acuri..",NA,NA,"Barão de Melgaço","-55.9674987792969","-16.1944007873535","145819","auto",NA,"Zaniolo, S.R.",NA,NA,"2002","01","01",NA,NA,NA,NA,NA,NA
"155","2017-08-29 08:06:00-03","MO","MOBOT","1474337","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Elsa M. Zardini|Leongino Guerrero","Zardini 54047","2000","5","8","South America","Paraguay","Amambay","Trail to Arroyo Estrella.",NA,NA,NA,NA,NA,NA,"-56.4380555","-22.1211111",NA,NA,NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,"1203","4",NA
"156","2012-06-19 08:59:00-03","MO","MOBOT","100480968","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","G.A. Parada|Y. Inturias|M. Betancur|H. Fernandez|M.T. Martinez","Parada-Gutierrez 4495","2012","5","10","South America","Bolivia","Santa Cruz","Camino entre Mosquera-Petacas.","720.00000000",NA,NA,NA,NA,"Vallegrande","-63.6580556","-18.7027778",NA,NA,NA,"G. A. Parada (USZ) 2012",NA,NA,NA,NA,NA,NA,NA,NA,"12-9","1",NA
"157","2020-05-13 13:00:00-03","MO","MOBOT","100943517","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Jan Salick","Salick 10003","1984",NA,NA,"South America","Peru","Pasco","Rio Palcazu, Peru",NA,NA,NA,NA,NA,"Pasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"158","2017-08-02 14:12:00-03","MO","MOBOT","100990488","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Rainer W. Bussmann","Bussmann s.n.",NA,NA,NA,"South America","Peru","Amazonas","Peru, Madre de Dios, Palma Real, Ese Eja people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rainer Bussmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"159","2017-08-02 14:31:00-03","MO","MOBOT","100990495","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Rainer W. Bussmann","Bussmann s.n.",NA,NA,NA,"South America","Peru","Amazonas","Peru, Madre de Dios, Palma Real, Ese Eja people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rainer Bussmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"160","2017-08-30 21:53:00-03","MO","MOBOT","100995297","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Rainer W. Bussmann","Bussmann s.n.",NA,NA,NA,"South America","Peru","Madre de Dios","Peru, Madre de Dios, Palma Real, Ese Eja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bussmann, Rainer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"161","2017-08-31 09:54:00-03","MO","MOBOT","100995340","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Rainer W. Bussmann","Bussmann s.n.",NA,NA,NA,"South America","Peru","Madre de Dios","Peru, Madre de Dios, Palma Real, Ese Eja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bussmann, Rainer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"162","2019-01-17 16:38:00-02","MO","MOBOT","101094889","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Rainer W. Bussmann","Bussmann s.n.",NA,NA,NA,"South America","Bolivia",NA,"San José of Uchupiamonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"163","2019-01-25 10:54:00-02","MO","MOBOT","101096375","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Rainer W. Bussmann","Bussmann s.n.",NA,NA,NA,"South America","Peru",NA,"Iquitos region",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"164","2019-01-25 15:21:00-02","MO","MOBOT","101096431","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Rainer W. Bussmann","Bussmann s.n.",NA,NA,NA,"South America","Peru",NA,"Iquitos region",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"165","2019-01-29 12:07:00-02","MO","MOBOT","101096783","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Rainer W. Bussmann","Bussmann s.n.",NA,NA,NA,"South America","Peru",NA,"Iquitos region.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"166","2019-01-29 14:24:00-02","MO","MOBOT","101096817","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Rainer W. Bussmann","Bussmann s.n.",NA,NA,NA,"South America","Peru",NA,"Iquitos region.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"167","2019-01-29 14:44:00-02","MO","MOBOT","101096824","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Rainer W. Bussmann","Bussmann s.n.",NA,NA,NA,"South America","Peru",NA,"Iquitos region.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"168","2019-01-30 10:27:00-02","MO","MOBOT","101096948","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Rainer W. Bussmann","Bussmann s.n.",NA,NA,NA,"South America","Peru",NA,"Iquitos region.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"169","2019-02-15 15:45:00-02","MO","MOBOT","101101999","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Rainer W. Bussmann","Bussmann s.n.",NA,NA,NA,"South America","Peru","San Martín","San Martin de Tipishca, Peru.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"170","2013-10-15 12:28:00-03","MO","MOBOT","1418831","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Elsa M. Zardini|Pedro Báez","Zardini 52420","1999","11","10","South America","Paraguay","Amambay","National Park Cerro Corá. On creek along foot trail to Naranja-Jai.",NA,NA,NA,NA,NA,NA,"-55.9925","-22.6386111",NA,NA,NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,"1187","4",NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","1522530","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Michael H. Nee","Nee 35453","1987","7","30","South America","Bolivia","Santa Cruz","The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","375.00000000",NA,NA,NA,NA,"Ichilo","-63.61666","-17.58333",NA,NA,NA,"M. Moraes Ramírez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","1523660","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Michael H. Nee","Nee 31605","1985","8","27","South America","Bolivia","La Paz","a lo largo del Río Madre de Dios, aguas arriba de Esperanza y bajo la salida del arroyo Asunta, 19 km (por aire) ENE de Puerto Heath","140.00000000",NA,NA,NA,NA,"Abel Iturralde","-68.5","-12.43333",NA,NA,NA,"M. Moraes Ramírez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-02-05 04:12:00-03","MO","MOBOT","1995891","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Rodrigo Bernal G.","Bernal González 2929","2001","8","26","South America","Colombia","Amazonas","Parque Nacional Natural Amacayacu, behind the visitor center at Mocagua.","118.00000000",NA,NA,NA,NA,NA,"-70.21946","-3.84659",NA,NA,NA,"Caldasia 24: 290",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"174","2013-03-29 11:18:00-03","MO","MOBOT","2520161","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Calvin R. Sperling|Robert M. King","Sperling 6548","1982","8","10","South America","Bolivia","Pando","dos horas aguas arribas del cruce de pontón del Río Manuripi en camino a Chivé","150.00000000",NA,NA,NA,NA,"Manuripi","-68.65","-11.8833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"175","2012-06-11 04:57:00-03","MO","MOBOT","2520162","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","A. M.","Stearman 52","1991","4","26","South America","Bolivia","Cochabamba","Río Chimoré",NA,NA,NA,NA,NA,"Carrasco","-64.9333333","-16.7833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"176","2014-08-12 10:37:00-03","MO","MOBOT","286377","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","William J. Hahn","Hahn 2440","1984","5","4","South America","Paraguay","Concepción","Horqueta. Medium tall forest.",NA,NA,NA,NA,NA,NA,"-57.0833333","-23.4166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-47","10",NA
"177","2009-05-08 03:32:00-03","MO","MOBOT","288668","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Alwyn H. Gentry|Bonifacio Mostacedo C.","Gentry 75540","1991","11","4","South America","Bolivia","Santa Cruz","El Encanto Camp, near El Encanto waterfall, edge of Huanchaco plateau. Transect 1","280.00000000",NA,NA,NA,NA,NA,"-60.7","-14.63333",NA,NA,NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,"790","1",NA
"178","2015-08-12 05:58:00-03","MO","MOBOT","2890824","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","H. Balslev|Cesár A. Grández","Balslev 6546","2003","7","29","South America","Peru","Loreto","Dtto. Pastaza. Rio Pastaza, Sungachi. Lowland tropical rainforest - mostly innundated.","180.00000000",NA,NA,NA,NA,"Alto Amazonas","-76.43333","-3.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2009-05-08 03:32:00-03","MO","MOBOT","289728","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Alwyn H. Gentry|Percy Núñez V.","Gentry 69344","1990","2","20","South America","Peru","Madre de Dios","Cusco Amazónico, 15 km E of Puerto Maldonado.","200.00000000",NA,NA,NA,NA,"Tambopata","-69.08333","-12.58333",NA,NA,NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,"415","4",NA
"180","2014-08-12 10:38:00-03","MO","MOBOT","3002511","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Aurelio Schinini|Eugenia Bordas","Schinini Cacace 20668","1980","8","25","South America","Paraguay","Amambay","Bella Vista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"181","2014-08-12 10:36:00-03","MO","MOBOT","3002990","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Nélida Soria|Renée H. Fortunato|Nélida M. Bacigalupo","Soria Rey 3808","1989","5","7","South America","Paraguay","Amambay","Ao. Estrella. Prop. DR. Haiseke.",NA,NA,NA,NA,NA,NA,"-56.3333333","-22.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"182","2014-08-12 10:37:00-03","MO","MOBOT","3003222","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Émile Hassler","Hassler 7165",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
