"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","typeStatus","minimumElevationInMeters","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"46","2019-10-09 11:24:42-03","UFBA","ALCB","59425","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Guedes, ML; et al.","9738","2002","02","Southern America","Brasil","Bahia","Extremo Sul, Mata secundária",NA,"de ca. 5 m. Ramos , pecíolos e face abaxial dos folíolos pubescentes. Inflorescência axilar. Flores de cor creme.; Mata secundária, parcela nº 7.","ALCB065376",NA,"Ferrucci, MS; Perdiz, R","04","Caravelas","-39.754444","-17.735278",NA,NA,NA,NA,NA,NA,"2010","11","-39.754444","-17.735278","16",NA,NA,NA
"47","2019-10-09 11:24:42-03","UFBA","ALCB","60086","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Hatschbach, G","46765","1983","08","Southern America","Brasil","Espírito Santo","Ponta do Mansarás",NA,"Frutos vermelhos.","ALCB065392",NA,"Ferrucci, MS; Perdiz, R","06","Linhares","-40.066667","-19.383333",NA,NA,NA,NA,NA,NA,"2010",NA,"-40.066667","-19.383333",NA,NA,NA,NA
"48","2019-10-09 11:24:42-03","UFBA","ALCB","64860","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Ferrucci, MS; Amorim, AMA; Sant'Ana, SC de","1064","1996","08","Southern America","Brasil","Bahia","Litoral Sul, Serra Pancadinho. Borde del camino",NA,"frutos imaturos.","ALCB065393",NA,"Ferrucci, MS","15","Almadina","-39.633333","-14.7",NA,NA,NA,NA,NA,NA,"1996",NA,"-39.633333","-14.7",NA,NA,NA,NA
"49","2019-10-09 11:24:42-03","UFBA","ALCB","137052","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Moreira, DM; Vitório, CDP; Simões, SS","236","2017","08","Southern America","Brasil","Bahia","Serra da Copioba.",NA,NA,"ALCB067245","ALCB067245",NA,"30","São Felipe","-39.128611","-13.3925",NA,NA,NA,NA,NA,NA,NA,NA,"-39.128611","-13.3925",NA,NA,NA,NA
"50","2019-10-09 11:24:42-03","UFBA","ALCB","69037","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Guedes, ML; Accioly, M","11477","2005","06","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Baia de Aratú, área da antiga fábrica de Cimento Aratú",NA,"com gavinha. Folhas discolores, cartácea. Frutos jovens vilosos verdes e maduros vermelhos.; Área antropizada em regeneração.","ALCB065380",NA,"Guedes, ML","04","Simões Filho","-38.452778","-12.800556",NA,NA,NA,NA,NA,NA,"2005","06","-38.452778","-12.800556",NA,NA,NA,NA
"51","2019-10-09 11:24:42-03","UFBA","ALCB","69834","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Costa, MA; Guedes, ML","09","2005","05","Southern America","Brasil","Bahia","Recôncavo Sul, entrada da porteira da Fazenda Acaju",NA,"lenhosa, com gavinha. Folhas com folíolos membranáceos, discolores. Inflorescência com botões verdes, flores cremes.; remanescente","ALCB065387",NA,"Guedes, ML; Costa, MA","27","Amargosa","-39.6","-13.016667",NA,NA,NA,NA,NA,NA,"2005","07","-39.6","-13.016667",NA,NA,NA,NA
"52","2019-10-09 11:24:42-03","UFBA","ALCB","69861","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Costa, MA; Guedes, ML","37","2005","05","Southern America","Brasil","Bahia","Recôncavo Sul, entrada da porteira da Fazenda Acaju",NA,"lenhosa. Folhas com folíolos membranáceos, discolores, com a face abaxial tomentosa. Inflorescência axilar, botões esverdeados.; remanescente","ALCB065391",NA,NA,"28","Amargosa","-39.6","-13.016667",NA,NA,NA,NA,NA,NA,NA,NA,"-39.6","-13.016667",NA,NA,NA,NA
"53","2019-10-09 11:24:42-03","UFBA","ALCB","70017","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Costa, MA; Guedes, ML; Valadão, RM; Campos, G","193","2005","10","Southern America","Brasil","Bahia","Recôncavo Sul",NA,"Com gavinhas. Folhas com folíolos cartáceos, discolores. Inflorescência axilar. Botões esverdeados, flores alvas.",NA,NA,"Ferrucci, MS; Perdiz, R","30","Amargosa","-39.6","-13.016667",NA,NA,NA,NA,NA,NA,"2010",NA,"-39.6","-13.016667",NA,NA,NA,NA
"54","2019-10-09 11:24:42-03","UFBA","ALCB","78755","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Valadão, RM; Guedes, ML","542","2006","06","Southern America","Brasil","Bahia","Litoral Sul, Mata do Pacangê",NA,"com gavinhas. Folhas com folíolos cartáceos discolores. Inflorescências axilares com botões esverdeados e flores alvas.; Arbórea.","ALCB065379",NA,"Guedes, ML; Valadão, RM","24","Ituberá/Grapiúna",NA,NA,NA,NA,NA,NA,NA,NA,"2007","01",NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:24:42-03","UFBA","ALCB","99405","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Guedes, ML; Silva, LM; Akita, AST; Gomes, FS","18275","2011","05","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Próximo à cidade de Caboto, nas imediações do Porto de Aratu",NA,"Folíolos cartáceos, discolores. Frutos imaturos verdes, maduros vermelhos.; Área antropizada.",NA,NA,"Guedes, ML","15","Candeias","-38.498611","-12.758889","7",NA,"7",NA,NA,NA,"2011","05","-38.498611","-12.758889",NA,NA,NA,NA
"56","2019-10-09 11:24:42-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Ferrucci, MS; Amorim, AMA; Sant'Ana, SC de","1064","1996","08","Southern America","Brasil","Bahia","Litoral Sul, Serra Pancadinho. Borde del camino",NA,"frutos imaturos.",NA,NA,"Ferrucci, MS","15","Almadina","-39.633333","-14.7",NA,NA,NA,NA,NA,NA,"1996",NA,"-39.633333","-14.7",NA,NA,NA,NA
"57","2019-10-09 11:24:42-03","UFBA","ALCB","66293","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Mattos Silva, LA; B.R. dos Santos","4536","2002","06","Southern America","Brasil","Bahia","Litoral Sul, Propriedade 'Assentamento Dois Irmãos' (460,7 ha), situada no Km 36 da Rod. Ilhéus/ Buerarema (BA 251), 9 Km antes da cidade de Buerarema",NA,"Sobre arbustos e árvores. Folhas com as faces adaxial verde-escuro e a abaxial verde-claro. Flores com cálice verde e corola creme a verde-pálido.; Mata Atlântica. Solo argiloso.","ALCB065383",NA,NA,"15","Buerarema","-39.2997016906738","-14.959400177002",NA,NA,NA,NA,"14251","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:24:42-03","UFBA","ALCB","100799","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; et al.","18247","2011","03","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Paralela, entrada pela Rua Carnaúba",NA,"com ramos com pélos hirtos. Folhas cartáceas, discolores. Inflorescência terminal, raque pilosa , botões pequenos pilosos.","ALCB065385",NA,"Guedes, ML","14","Salvador","-39.516667","-12.933333",NA,NA,NA,NA,NA,NA,"2011","08","-39.516667","-12.933333",NA,NA,NA,NA
"59","2019-10-09 11:24:42-03","UFBA","ALCB","99405","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Guedes, ML; Silva, LM; Akita, AST; Gomes, FS","18275","2011","05","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Próximo à cidade de Caboto, nas imediações do Porto de Aratu",NA,"Folíolos cartáceos, discolores. Frutos imaturos verdes, maduros vermelhos.; Área antropizada.","ALCB065386",NA,"Guedes, ML","15","Candeias","-38.498611","-12.758889","7",NA,"7",NA,NA,NA,"2011","05","-38.498611","-12.758889",NA,NA,NA,NA
"60","2019-10-09 11:24:42-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Mattos Silva, LA; B.R. dos Santos","4536","2002","06","Southern America","Brasil","Bahia","Litoral Sul, Propriedade 'Assentamento Dois Irmãos' (460,7 ha), situada no Km 36 da Rod. Ilhéus/ Buerarema (BA 251), 9 Km antes da cidade de Buerarema",NA,"Sobre arbustos e árvores. Folhas com as faces adaxial verde-escuro e a abaxial verde-claro. Flores com cálice verde e corola creme a verde-pálido.; Mata Atlântica. Solo argiloso.",NA,NA,NA,"15","Buerarema","-39.2997016906738","-14.959400177002",NA,NA,NA,NA,"14251","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:24:42-03","UFBA","ALCB","98879","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Lisboa, MS; Guedes, ML","120","2010","08","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Ilha das fontes",NA,"com gavinhas. Flores discolores, cartáceas. Frutos secos.","ALCB065389",NA,"Guedes, ML","30","São Francisco do Conde","-38.6800003051758","-12.6274995803833",NA,NA,NA,NA,"19587","auto","2011","04",NA,NA,NA,NA,NA,NA
"62","2020-02-08 10:32:58-03","NBC","NL-BOTANY","L 0198807","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Martius CFP von",NA,NA,NA,"Southern America","Brazil",NA,"Brazil",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200198807 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0198807","NL-L0198807",NA,NA,NA,NA,NA,NA,"type",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,"9082701",NA,NA
"63","2020-02-08 10:32:58-03","NBC","NL-BOTANY","L 0599639","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Martius CFP von",NA,NA,NA,"Southern America","Brazil",NA,"Brazil",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200599639 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0599639","NL-L0599639",NA,NA,NA,NA,NA,NA,"type",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,"9082691007",NA,NA
"64","2020-02-08 10:32:58-03","NBC","NL-BOTANY","U.1595094","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Lindeman JC; Haas JH de",NA,"1967","05","Southern America","Brazil","Paraná",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1595094 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1595094","NL-U1595094","Kramer KU","17",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,"U 0039344",NA,NA
"65","2020-02-08 10:32:58-03","NBC","NL-BOTANY","L.4221701","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Paullinia","riodocensis","Paullinia riodocensis",NA,"Maas PJM; et al.",NA,"2009","05","Southern America","Brazil",NA,"Esperito Santo Linhares, Reserva do Vale de Rio Doce, Estrada Aceiro Arlindinho.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4221701 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4221701","NL-L4221701",NA,"07",NA,"-40.05","-19.15",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,"-40.05","-19.15",NA,NA,NA,NA
"66","2020-11-04 11:19:29-03","ESALQ","ESA","104135","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta",NA,"Paula-Souza, J.","5730.0","2006","04",NA,"Brasil","Espírito Santo",NA,NA,NA,"ESA104135","ESA104135","Somner, G.V.","11","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto","2014","08",NA,NA,"12",NA,NA,NA
"67","2020-11-04 11:19:29-03","ESALQ","ESA","104193","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta",NA,"Freire, G.Q.","27.0","2006","04",NA,"Brasil","Espírito Santo",NA,NA,NA,"ESA104193","ESA104193","Somner, G.V.","05","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto","2014","08",NA,NA,"12",NA,NA,NA
"68","2020-11-04 11:19:29-03","ESALQ","ESA","115149","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta",NA,"Lopes, J.C.","212.0","2011","04",NA,"Brasil","Espírito Santo",NA,NA,NA,"ESA115149","ESA115149","Somner, G.V.","17","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto","2014","08",NA,NA,"12",NA,NA,NA
"69","2020-11-04 11:19:29-03","ESALQ","ESA","127438","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Aona, L.Y.S. et al.","2286.0","2013","03",NA,"Brasil","Bahia",NA,NA,NA,"ESA127438","ESA127438","Acevedo, P.","06","Apuarema","-39.7439002990723","-13.8563995361328",NA,NA,NA,NA,"13543","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:19:29-03","ESALQ","ESA","115132","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta",NA,"Lopes, J.C.","194.0","2011","04",NA,"Brasil","Espírito Santo",NA,NA,NA,"ESA115132","ESA115132","Somner, G.V.","17","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto","2014","08",NA,NA,"12",NA,NA,NA
"71","2020-11-04 11:19:29-03","ESALQ","ESA","110478","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta",NA,"Ferrucci, M.S.","2926.0","2009","05",NA,"Brasil","Espírito Santo",NA,NA,NA,"ESA110478","ESA110478","Somner, G.V.","13","Sooretama","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"33715","auto","2014","08",NA,NA,"12",NA,NA,NA
"72","2020-11-04 11:19:29-03","ESALQ","ESA","127446","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Aona, L.Y.S. et al.","2884.0","2013","07",NA,"Brasil","Bahia",NA,NA,NA,"ESA127446","ESA127446","Acevedo, P.","21","Ubirataia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:19:29-03","ESALQ","ESA","103939","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta",NA,"Romão, G.O.","1262.0","2006","04",NA,"Brasil","Espírito Santo",NA,NA,NA,"ESA103939","ESA103939","Somner, G.V.","07","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto","2014","08",NA,NA,"12",NA,NA,NA
"74","2020-11-04 11:19:29-03","ESALQ","ESA","104172","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta",NA,"Freire, G.Q.",NA,"2006","04",NA,"Brasil","Espírito Santo",NA,NA,NA,"ESA104172","ESA104172","Somner, G.V.","05","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto","2014","08",NA,NA,"12",NA,NA,NA
"75","2020-11-04 11:19:29-03","ESALQ","ESA","115263","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta",NA,"Meirelles, J.","528.0","2011","04",NA,"Brasil","Espírito Santo",NA,NA,NA,"ESA115263","ESA115263","Somner, G.V.","15","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto","2014","08",NA,NA,"12",NA,NA,NA
"76","2020-11-04 11:19:29-03","ESALQ","ESA","110651","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta",NA,"Flores, T.B.","208.0","2009","08",NA,"Brasil","Espírito Santo",NA,NA,NA,"ESA110651","ESA110651 ESA110651_v1 ESA110651_v2","Somner, G.V.","26","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto","2014","08",NA,NA,"12",NA,NA,NA
"77","2020-11-04 11:19:29-03","ESALQ","ESA","105131","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta",NA,"Rando, J.G.","201.0","2006","04",NA,"Brasil","Espírito Santo",NA,NA,NA,"ESA105131","ESA105131","Somner, G.V.","08","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto","2014","08",NA,NA,"12",NA,NA,NA
"78","2020-11-04 11:19:29-03","ESALQ","ESA","115476","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta",NA,"Lima, D.F.","241.0","2011","04",NA,"Brasil","Espírito Santo",NA,NA,NA,"ESA115476","ESA115476_1 ESA115476_2","Somner, G.V.","18","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto","2014","08",NA,NA,"12",NA,NA,NA
"79","2020-11-04 11:19:29-03","ESALQ","ESA","114987","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta",NA,"Morokawa, R.","360.0","2011","04",NA,"Brasil","Espírito Santo",NA,NA,NA,"ESA114987","ESA114987","Somner, G.V.","16","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto","2014","08",NA,NA,"12",NA,NA,NA
"80","2020-11-04 11:19:29-03","ESALQ","ESA","110480","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Ferrucci, M.S.","2928.0","2009","05",NA,"Brasil","Espírito Santo",NA,NA,NA,"ESA110480","ESA110480","Acevedo, P.","13","Sooretama","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"33715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:19:29-03","ESALQ","ESA","110473","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta",NA,"Ferrucci, M.S.","2921.0","2009","05",NA,"Brasil","Espírito Santo",NA,NA,NA,"ESA110473","ESA110473","Somner, G.V.","13","Sooretama","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"33715","auto","2014","08",NA,NA,"12",NA,NA,NA
"82","2020-11-04 11:19:29-03","ESALQ","ESA","120428","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta",NA,"Flores, T.B.","1245.0","2012","08",NA,"Brasil","Espírito Santo","Estrada sentido Riacho Doce (litoral) - Campo nativo.",NA,"Trepadeira, frutos vermelhos.","ESA120428","ESA120428 ESA120428_v","Somner, G.V.","01","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"41644","auto","2014","08",NA,NA,"12",NA,NA,NA
"83","2020-11-04 11:19:29-03","ESALQ","ESA","115057","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta",NA,"Devecchi, M.F.","112.0","2011","04",NA,"Brasil","Espírito Santo",NA,NA,NA,"ESA115057","ESA115057","Somner, G.V.","20","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto","2014","08",NA,NA,"12",NA,NA,NA
"84","2020-11-04 11:19:29-03","ESALQ","ESA","104729","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta",NA,"Pinho-Ferreira, M.A.M.","612.0","2006","04",NA,"Brasil","Espírito Santo",NA,NA,NA,"ESA104729","ESA104729","Somner, G.V.","08","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto","2014","08",NA,NA,"12",NA,NA,NA
"85","2020-11-04 11:19:29-03","ESALQ","ESA","110657","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta",NA,"Flores, T.B.","211.0","2009","08",NA,"Brasil","Espírito Santo",NA,NA,NA,"ESA110657","ESA110657 ESA110657_v1 ESA110657_v2","Somner, G.V.","26","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto","2014","08",NA,NA,"12",NA,NA,NA
"86","2020-11-04 11:19:29-03","ESALQ","ESA","110481","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Ferrucci, M.S.","2929.0","2009","05",NA,"Brasil","Espírito Santo",NA,NA,NA,"ESA110481","ESA110481","Acevedo, P.","13","Sooretama","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"33715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-20 21:19:24-03","UFV","VIC","23264","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Simonelli, M.","626","1997","04",NA,"Brasil","Espírito Santo","Estrada do Flamengo km 4,5, Mussununga",NA,"Trepadeira, flores brancas","VIC023264","VIC023264",NA,"04","Reserva Florestal de Linhares",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-20 21:19:24-03","UFV","VIC","23265","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Simonelli, M.","629","1997","04",NA,"Brasil","Espírito Santo","Estrada do Flamengo km 4,5, Mussununga",NA,"Trepadeira, flores brancas","VIC023265","VIC023265",NA,"04","Reserva Florestal de Linhares",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-24 17:09:59-03","UFES","SAMES","6821","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Pereira,O.J.; Quinqui,C.F.;Ribeiro,I.F.;Cribari,R.S.","8160","2017","05",NA,"Brasil","Espírito Santo",NA,NA,"Flor creme. Habito: t","SAMES06821",NA,NA,"23","Guriri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-184319445.0",NA,NA,NA,NA
"90","2021-03-24 17:09:59-03","UFES","SAMES","10153","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Pereira, O.J.; Lemes, B.X.; Penha, J.S.","9186","2019","08",NA,"Brasil","Espírito Santo",NA,NA,"Fruto verde e vermelho. Habitat: Restinga Holocênica. Formação arbustiva aberta não imundável Habito: Trepadeira","SAMES10153",NA,NA,"08","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"41644","auto",NA,NA,"-397450000.0","-186783334.0",NA,NA,NA,NA
"91","2021-03-24 17:10:01-03","UFES","SAMES","9691","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Pereira,O.J.; Lemes,B.X.;Penha,J.S.","9286","2019","09",NA,"Brasil","Espírito Santo",NA,NA,"Trepadeira. Fruto verde-amarelado. Habitat: Restinga holocênica. Formação arbustiva fechada não inundável. Habito: Trepadeira","SAMES09691",NA,NA,"05","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"41644","auto",NA,NA,"-397338889.0","-186236111.0",NA,NA,NA,NA
"92","2021-03-24 17:09:59-03","UFES","SAMES","8166","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Oliveira,S.M.; Duarte, D. A.; Penha, E. A.","70","2018","01",NA,"Brasil","Espírito Santo","Quadrado. 70. APA De Conceição da Barra",NA,"Vegetação em moitas não inundavel de restinga Habitat: Restinga","SAMES08166",NA,"Ribeiro,M.","15","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"41644","auto","2019","04","-397938889.0","-186941666.0","09",NA,NA,NA
"93","2021-03-24 17:10:01-03","UFES","SAMES","9654","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Pereira,O.J.; Lemes,B.X.;Penha,J.S.; Firmino, A.","9258","2019","08",NA,"Brasil","Espírito Santo",NA,NA,"Trepadeira. Fruto verde-amarelado. Habitat: Restinga holocênica. Formação florestal não inundável. Habito: Trepadeira","SAMES09654",NA,NA,"22","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto",NA,NA,"-398883333.0","-196688889.0",NA,NA,NA,NA
"94","2021-03-24 17:09:59-03","UFES","SAMES","9323","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Pereira, O.J.; Lemes, B.X.; Penha, J.S.","9066","2019","04",NA,"Brasil","Espírito Santo","Cacimbas. Restinga Holocênica.",NA,NA,"SAMES09323",NA,NA,"23","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto",NA,NA,"-397366666.0","-194808334.0",NA,NA,NA,NA
"95","2021-03-24 17:09:59-03","UFES","SAMES","9328","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Paullinia","revoluta","Paullinia revoluta","Radlk.","Pereira, O.J.; Lemes, B.X.; Penha, J.S.; Firmino,A.","9126","2019","07",NA,"Brasil","Espírito Santo","Cacimbas. Restinga Holocênica.",NA,"Trepadeira. Fruto verde-vermelho.","SAMES09328",NA,NA,"23","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto",NA,NA,"-397372222.0","-194794445.0",NA,NA,NA,NA
