"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"291","2017-11-24 14:11:50-02","UFLA","ESAL","15133","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell",NA,"Oliveira Filho, AT",NA,NA,NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Mata Camarinha","-43.3210983276367","-19.414400100708",NA,NA,NA,NA,"arvoreta; 4,0; ;; floresta",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA
"292","2017-11-24 14:11:50-02","UFLA","ESAL","16900","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell",NA,"Botrel, RT",NA,NA,NA,"Brasil","Minas Gerais","Ingaí",NA,"-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA
"293","2017-11-24 14:11:50-02","UFLA","ESAL","16036","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Ary T. Oliveira Filho","Fontes, MAL",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoica","-43.793098449707","-21.8425006866455",NA,NA,"1","1","árvore; 4.50m; ;; floresta",NA,NA,NA,NA,NA,NA,"153",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"294","2017-11-24 14:11:50-02","UFLA","ESAL","25355","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell",NA,"Naves, RP",NA,NA,NA,"Brasil","Minas Gerais","Varginha","Parque São Francisco","-45.4303016662598","-21.551399230957",NA,NA,NA,NA,"árvore; 5m; ;; floresta",NA,NA,NA,NA,NA,NA,"56",NA,NA,NA,NA,"17646","auto",NA,NA,NA,NA,NA
"295","2017-11-24 14:11:50-02","UFLA","ESAL","1585","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell",NA,"Augusto Gabriel",NA,NA,NA,"Brasil","São Paulo","Marília","Bosque Rangel Pietraróia","-49.939998626709","-22.2099990844727",NA,NA,"6","6","; ; ;; floresta",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"38865","auto",NA,NA,NA,NA,NA
"296","2019-12-19 11:19:55-03","UFG","UFG","502","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Furlan, A.","Rizzo, J.A.; Barbosa, A.","1968","10","05","Brasil","Goiás","Goiânia","Morro do Mendanha, Nas proximidades da estrada para Trindade. Mata primitiva.","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"Árvore de 10m de altura.",NA,NA,"1995",NA,NA,NA,"2531",NA,NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA
"297","2021-01-26 13:56:52-03","IMA","MAC","38296","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","E.C.O.Chagas","Chagas-Mota; L.M.Leão","2009","04","23","Brasil","Alagoas","Inhapi","Serra do Grude.","-37.7486000061035","-9.22138977050781",NA,NA,NA,NA,"Árvore ca. 7 m de altura. Inflorescência verde.; Caatinga.","MAC0038296",NA,"2009","04","23",NA,"3008",NA,NA,NA,NA,"22926","auto",NA,NA,NA,NA,NA
"298","2021-01-26 13:56:52-03","IMA","MAC","45446","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","E.C.O.Chagas","Chagas-Mota","2010","01","21","Brasil","Alagoas","Maribondo","Fazenda Boca da Mata.","-36.3053016662598","-9.57721996307373",NA,NA,NA,NA,"Árvore ca. 5 m de altura. Botões verdes.; Mata Atlântica.","MAC0045446",NA,"2010","01","21",NA,"6950",NA,NA,NA,NA,"12497","auto",NA,NA,NA,NA,NA
"299","2021-01-26 13:56:52-03","IMA","MAC","45255","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","E.C.O.Chagas","Chagas-Mota; S.Brasileiro; E.Gonçalves","2010","01","15","Brasil","Alagoas","Mata Grande","Mata do Pau Grande.","-37.7322006225586","-9.11750030517578",NA,NA,NA,NA,"Árvore ca. 6 m de altura. Frutos roxos.; Caatinga.","MAC0045255",NA,"2010","01","15",NA,"6759",NA,NA,NA,NA,"30053","auto",NA,NA,NA,NA,NA
"300","2021-01-26 13:56:52-03","IMA","MAC","45197","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","E.C.O.Chagas","Chagas-Mota; S.Brasileiro; E.Gonçalves","2010","01","15","Brasil","Alagoas","Mata Grande","Mata do Pau Grande.","-37.7322006225586","-9.11750030517578",NA,NA,NA,NA,"Árvore ca. 7 m de altura. Flores marrons.; Caatinga.","MAC0045197",NA,"2010","01","15",NA,"6701",NA,NA,NA,NA,"30053","auto",NA,NA,NA,NA,NA
"301","2021-01-26 13:56:52-03","IMA","MAC","45886","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","E.C.O.Chagas","Chagas-Mota","2010","01","30","Brasil","Alagoas","Minador do Negrão","Fazenda Pedra Talhada.","-36.8647003173828","-9.30527973175049",NA,NA,NA,NA,"Árvore ca. 6 m de altura. Flores verdes.; Caatinga.","MAC0045886",NA,"2010","01","30",NA,"7390",NA,NA,NA,NA,"11111","auto",NA,NA,NA,NA,NA
"302","2021-01-26 13:56:52-03","IMA","MAC","52012","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","E.C.O.Chagas","Chagas-Mota; J.W.Alves-Silva; R.C.Pinto","2011","03","16","Brasil","Alagoas","Quebrangulo","Reserva Biológica Pedra Talhada.","-36.4710998535156","-9.31888961791992",NA,NA,NA,NA,"Árvore ca. 7 m de altura. Botões verdes.; Mata Atlântica.","MAC0052012",NA,"2011","03","16",NA,"10299",NA,NA,NA,NA,"16583","auto",NA,NA,NA,NA,NA
"303","2021-01-26 13:56:52-03","IMA","MAC","50272","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","E.C.O.Chagas","Chagas-Mota","2010","11","11","Brasil","Alagoas","São José da Laje","BR 104.","-36.0583000183105","-9.00971984863281",NA,NA,NA,NA,"Árvore ca. 8 m de altura. Estéril.; Mata Atlântica.","MAC0050272",NA,"2010","11","11",NA,"9311",NA,NA,NA,NA,"16954","auto",NA,NA,NA,NA,NA
"304","2021-01-26 13:56:52-03","IMA","MAC","36751","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","E.C.O.Chagas","Chagas-Mota","2009","02","22","Brasil","Alagoas","Traipu","Mata das Amesclas.","-37.0032997131348","-9.97056007385254",NA,NA,NA,NA,"Árvore ca. 4,5 m de altura. Flores e frutos verdes.; Brejo de altitude.","MAC0036751",NA,NA,NA,NA,NA,"2121",NA,NA,NA,NA,"30834","auto",NA,NA,NA,NA,NA
"305","2021-01-26 13:56:52-03","IMA","MAC","36735","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","E.C.O.Chagas","Chagas-Mota","2009","02","21","Brasil","Alagoas","Batalha","Margens do Rio Traipu.","-37.124698638916","-9.67778015136719",NA,NA,NA,NA,"Árvore ca. 4 m de altura. Inflorescência arroxeada.; Caatinga.","MAC0036735",NA,NA,NA,NA,NA,"2105",NA,NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA
"306","2021-01-26 13:56:52-03","IMA","MAC","45324","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","E.C.O.Chagas","Chagas-Mota","2010","01","21","Brasil","Alagoas","Maribondo","Fazenda Boca da Mata.","-36.3053016662598","-9.57721996307373",NA,NA,NA,NA,"Árvore ca. 5 m de altura. Flores verdes.; Mata Atlântica.","MAC0045324",NA,"2010","01","21",NA,"6828",NA,NA,NA,NA,"12497","auto",NA,NA,NA,NA,NA
"307","2021-01-26 13:56:52-03","IMA","MAC","37623","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","E.C.O.Chagas","Chagas-Mota; S.P.Gomes","2009","03","27","Brasil","Alagoas","Palmeira dos Índios","Serra das Pias, Fazenda Fortaleza.","-36.627498626709","-9.40721988677979",NA,NA,NA,NA,"Árvore ca. 6 m de altura. Botões florais verdes.; Brejo de Altitude.","MAC0037623",NA,"2009","03","27",NA,"2338",NA,NA,NA,NA,"19641","auto",NA,NA,NA,NA,NA
"308","2021-01-26 13:56:52-03","IMA","MAC","49824","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","E.C.O.Chagas","Chagas-Mota","2010","10","05","Brasil","Alagoas","Quebrangulo","Reserva Biológica Pedra Talhada.","-36.4710998535156","-9.31888961791992",NA,NA,NA,NA,"Árvore ca. 5 m de altura. Flores verdes.; Mata Atlântica.","MAC0049824",NA,"2010","10","05",NA,"8863",NA,NA,NA,NA,"16583","auto",NA,NA,NA,NA,NA
"309","2021-01-26 13:56:52-03","IMA","MAC","46171","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","E.C.O.Chagas","Chagas-Mota; M.Caju","2010","03","06","Brasil","Alagoas","São Sebastião","Fazenda Indiana.","-36.55419921875","-9.93360996246338",NA,NA,NA,NA,"Árvore ca. 5 m de altura. Flores cremes.; Mata Atlântica.","MAC0046171",NA,"2010","03","06",NA,"7675",NA,NA,NA,NA,"16608","auto",NA,NA,NA,NA,NA
"310","2014-09-09 14:08:45-03","UNIVILLE","JOIW","687","S","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","J.Cordeiro & E. Barbosa","J.C.F.Melo Jr.","2008","01","18","Brasil","SC","Guaramirim- Vila Amizade -BR-283","Floresta Ombrófila Densa Sub-Montana - Estágio Médio de Regeneração",NA,"-26.448889","48°0,58'40,2 W","26°26'56 S","35","35","Árvore, MAD=galho; CB=0,13cm; h=2,5m.",NA,NA,NA,NA,NA,NA,"803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-02-04 10:29:32-03","UFRPE","HST","13805","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","F.S.Souza","A.M.Miranda; et al.","1999","11","27","Brasil","Paraíba","Lagoa Seca",NA,"-35.8535995483398","-7.17082977294922",NA,NA,NA,NA,"Arbusto ca. 1 m alt.; caule amarronzado; raras folhas jovens; flores brancas em senescência avermelhada","HST013805",NA,"2014","06",NA,NA,"3621",NA,NA,NA,NA,"10323","auto",NA,NA,NA,NA,NA
"312","2021-02-04 10:29:32-03","UFRPE","HST","1643","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","A.M.Miranda","G.Teixeira","1965","03","20","Brasil","Pernambuco","Vicência","Engenho Canavieiras","-35.3266983032227","-7.65693998336792",NA,NA,NA,NA,"Árvore.","HST001643",NA,"2019","12","16",NA,"2641",NA,NA,NA,NA,"21084","auto",NA,NA,NA,NA,NA
"313","2021-02-04 10:29:32-03","UFRPE","HST","1648","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","A.M.Miranda","G.Teixeira","1965","03","24","Brasil","Pernambuco","Vicência","Engenho Canavieiras","-35.3266983032227","-7.65693998336792",NA,NA,NA,NA,"Árvore de pequeno porte, material somente em botões.","HST001648",NA,"2019","12","12",NA,"2647",NA,NA,NA,NA,"21084","auto",NA,NA,NA,NA,NA
"314","2021-02-25 10:11:45-03","CVRD","CVRD","13728","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Geovane S. Siqueira","Siqueira, G.S.","2012","03","30","BRASIL","ES","Linhares",NA,"-39.958917","-19.094861","39°57'32,1W","19°05'41,5S","41","41","Foto da Fruto <ll>dwc_commonname:</ll> João mirim","CVRD013728","CVRD013728_v1 CVRD013728_v2 CVRD013728_v3","2012","04","04",NA,"724","Magnoliophyta","Caryophyllales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"315","2021-02-25 10:11:45-03","CVRD","CVRD","6176","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Cyl Farney Catarino Sá","Folli, D.A.","1999","03","09","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> João mirim","CVRD006176",NA,"2016","10","04",NA,"3371","Magnoliophyta","Caryophyllales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"316","2021-02-25 10:11:45-03","CVRD","CVRD","15044","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Geovane S. Siqueira","Lombardi, J.A.","2012","12","06","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Prensado em álcool, amostra em sílica. Floresta atlântica de restinga. Arvoreta ca. 3 m, folhas cartáceas, inflorescências, botões e flores vermelhos, estigmas brancos <ll>dwc_commonname:</ll> João mirim","CVRD015044","CVRD015044","2014","09","10",NA,"9666","Magnoliophyta","Caryophyllales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"317","2021-02-25 10:11:45-03","CVRD","CVRD","9577","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Cyl Farney Catarino Sá","Folli, D.A.","2006","05","24","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> João mirim","CVRD009577","CVRD009577","2016","10","04",NA,"5282","Magnoliophyta","Caryophyllales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"318","2021-02-25 10:11:45-03","CVRD","CVRD","12435","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Geovane S. Siqueira","Maas, P.J.M.","2009","05","08","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> João mirim","CVRD012435",NA,"2009","07","02",NA,"9835","Magnoliophyta","Caryophyllales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"319","2021-02-25 10:11:45-03","CVRD","CVRD","16220","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","J.R. Mangueira & R.R. Rodrigues","Lopes, J.C.","2011","04","16","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","39,91997 W","19,11667 S",NA,NA,"Pedicelo e cálice vermelhos. <ll>dwc_commonname:</ll> João mirim","CVRD016220",NA,"2011","04","16",NA,"179","Magnoliophyta","Caryophyllales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"320","2021-02-25 10:11:44-03","CVRD","CVRD","11849","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Sampaio, D.","Freire, G.Q.","2006","04","04","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Arbusto, 2,5m alt., botão floral amarelo e pedúnculo da inflorecência rosa <ll>dwc_commonname:</ll> João mirim","CVRD011849",NA,"2006","04","13",NA,"2","Magnoliophyta","Caryophyllales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"321","2021-02-25 10:11:44-03","CVRD","CVRD","11850","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Sampaio, D.","Freire, G.Q.","2006","04","09","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Arbusto; interior de mata; 2,1m alt.;botões amarelos; flores bertas com corola creme e filetes brancos <ll>dwc_commonname:</ll> João mirim","CVRD011850",NA,"2006","04","14",NA,"108","Magnoliophyta","Caryophyllales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"322","2021-02-25 10:11:44-03","CVRD","CVRD","11499","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Cyl Farney Catarino Sá","Ferreira-Pinho, M.A.","2006","04","08","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Arbusto, 1,5 m. Corola avermalhada. <ll>dwc_commonname:</ll> João mirim","CVRD011499",NA,"2016","10","04",NA,"623","Magnoliophyta","Caryophyllales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"323","2021-02-25 10:11:45-03","CVRD","CVRD","11853","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Sampaio, D.","Freire, G.Q.","2006","04","09","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Arbusto; borda de mata; 2,5m alt. <ll>dwc_commonname:</ll> João mirim","CVRD011853",NA,"2006","05","04",NA,"114","Magnoliophyta","Caryophyllales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"324","2021-02-25 10:11:45-03","CVRD","CVRD","11852","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Sampaio, D.","Freire, G.Q.","2006","04","09","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Arbusto; borda de mata; 2,1m alt.; flores de corola branca e floras de corola rosa <ll>dwc_commonname:</ll> João mirim","CVRD011852",NA,"2006","04","14",NA,"111","Magnoliophyta","Caryophyllales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"325","2021-02-25 10:11:45-03","CVRD","CVRD","11868","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Sampaio, D.","Rando, J.G.","2006","04","07","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Arbusto com 1,8m alt. <ll>dwc_commonname:</ll> João mirim","CVRD011868",NA,"2006","04","10",NA,"181","Magnoliophyta","Caryophyllales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"326","2021-02-25 10:11:44-03","CVRD","CVRD","11851","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Sampaio, D.","Freire, G.Q.","2006","04","09","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Arbusto; borda de mata; 2m alt. <ll>dwc_commonname:</ll> João mirim","CVRD011851",NA,"2006","04","14",NA,"110","Magnoliophyta","Caryophyllales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"327","2021-03-01 11:49:43-03","UFPE","UFP","36743","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell",NA,"Lopes, MS; Pietrobom, MRS","2001","04","28","Brasil","Alagoas","São José da Lage",NA,"-36.123056","-8.990833","-36.123056","-8.990833","458","458",NA,"UFP036743",NA,NA,NA,NA,NA,"138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2021-03-01 11:49:43-03","UFPE","UFP","30234","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell",NA,"Siqueira-Filho, JA","2000","11","03","Brasil","Pernambuco","Jaqueira",NA,"-35.833611","-8.710278","-35.833611","-8.710278","750","750","Entre casca branca. Folhas menores e mais afiladas que a outra Guapira sp.","UFP030234",NA,NA,NA,NA,NA,"1126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-03-01 11:49:43-03","UFPE","UFP","37835","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Oliveira, M","Oliveira, M; Grillo, AA","2003","01","25","Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,"Arvoreta de 4 m alt.","UFP037835",NA,"2006","10",NA,NA,"1241",NA,NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA
"330","2021-03-01 11:49:43-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell",NA,"Nusbaumer, L; Ammann, LN","2014","05","11","Brasil","Alagoas","Quebrangulo",NA,"-36.4710998535156","-9.31888961791992",NA,NA,NA,NA,"COORD.: (WGS 84): 9.255706ºS - 36.430829ºW.; Forêt ambrophile submontagnarde de pente; arbuste. 3m; fl. verte-jaune, lavées de rose (post-fécondation?) en trompette à environ 7 stexsertes; récolte photographiée in situ; échantillon séché à l'air chau",NA,NA,NA,NA,NA,NA,"LN4006",NA,NA,NA,NA,"16583","auto",NA,NA,NA,NA,NA
"331","2021-03-01 11:49:43-03","UFPE","UFP","35841","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell",NA,"Lucena, MFA; Falcão, M","2001","12","23","Brasil","Pernambuco","Saloá",NA,"-36.6875","-8.975830078125",NA,NA,NA,NA,"Árvore ca. 6 m alt., botões florais verdes. Frequente.; Vegetação arbórea densa. Solo areno-argiloso.","UFP035841",NA,NA,NA,NA,NA,"941",NA,NA,NA,NA,"26837","auto",NA,NA,NA,NA,NA
"332","2021-03-01 11:49:43-03","UFPE","UFP","77243","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell",NA,"Nusbaumer, L; Ammann, LN","2014","05","11","Brasil","Alagoas","Quebrangulo",NA,"-36.4710998535156","-9.31888961791992",NA,NA,NA,NA,"COORD.: (WGS 84): 9.255706ºS - 36.430829ºW.; Forêt ambrophile submontagnarde de pente; arbuste. 3m; fl. verte-jaune, lavées de rose (post-fécondation?) en trompette à environ 7 stexsertes; récolte photographiée in situ; échantillon séc","UFP077243",NA,NA,NA,NA,NA,"LN4006",NA,NA,NA,NA,"16583","auto",NA,NA,NA,NA,NA
"333","2020-09-12 05:00:02-03","US","US","2841779","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","opposita","Guapira opposita warmingii","Reitz",NA,"R. M. Klein","1955","11","3","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"250",NA,NA,"US01341268","US01341268_01",NA,NA,NA,"warmingii","1754",NA,"Caryophyllales","South America - Neotropics",NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1"
"334","2020-09-12 05:00:02-03","US","US","2027817","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","opposita","Guapira opposita warmingii","Reitz",NA,"R. Reitz","1949","11","13","Brazil","Santa Catarina","Brusque","Maria Mole","-48.9174995422363","-27.0981006622314",NA,NA,"5",NA,NA,"US01341272","US01341272_01",NA,NA,NA,"warmingii","3207",NA,"Caryophyllales","South America - Neotropics",NA,"19684","auto","Dicotyledonae",NA,NA,NA,"1"
"335","2020-09-12 05:00:02-03","US","US","2281890","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","opposita","Guapira opposita warmingii","Reitz",NA,"R. M. Klein","1955","9","29","Brazil","Santa Catarina","Itajaí",NA,"-48.6618995666504","-26.9078006744385",NA,NA,"10",NA,NA,"US01341270","US01341270_01",NA,NA,NA,"warmingii","1613",NA,"Caryophyllales","South America - Neotropics",NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1"
"336","2020-09-12 05:00:02-03","US","US","2174112","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","opposita","Guapira opposita warmingii","Reitz",NA,"R. M. Klein","1955","4","14","Brazil","Santa Catarina","Itajaí","Cunhas. Orla da mata.","-48.6618995666504","-26.9078006744385",NA,NA,"15",NA,NA,"US01341269","US01341269_01",NA,NA,NA,"warmingii","1284",NA,"Caryophyllales","South America - Neotropics",NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1"
"337","2020-09-12 05:00:02-03","US","US","2174109","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","opposita","Guapira opposita warmingii","Reitz",NA,"R. M. Klein","1954","11","29","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,"5",NA,NA,"US01341271","US01341271_01",NA,NA,NA,"warmingii","854",NA,"Caryophyllales","South America - Neotropics",NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1"
"338","2020-09-02 16:34:12-03","Cenargen","CEN","97201","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","cf. hirsuta","Guapira cf. hirsuta","(Choisy) Lundell","Maurício Figueira","Anderson Cássio Sevilha","2008","12","11","Brasil","MG","RIO PARDO DE MINAS","Vereda Funda. Ponto 05 - Cabeceira Mata dos Cavalos.","-42.458333","-15.936944","-42.458333","-15.936944","969","969","Cálice verde.","CEN00097201","CEN00097201","2020","03",NA,NA,"5019",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"4"
"339","2019-12-09 17:30:34-03","UFPR","EFC","3754","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell","Cruz, K.B.","Portes, M.C.; Kuniyoshi, Y.S.","1993","11","15","Brasil","Paraná","Morretes","Vila Sambaqui","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"__COMMOM_NAME__: MARIA - MOLE","EFC003754",NA,"2019","08","14",NA,"126",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
