"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"778","2012-04-07 05:12:00-03","MO","MOBOT","2297052","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Schinini, A., //",NA,NA,NA,"Aurelio Schinini|Carlos Saravia T.|Robert Neumann","Schinini Cacace 33140","1997","11","2","Argentina","Salta","Orán","Finca San Andrés. Quebrada de las Cuevas","-64.8713889","-23.1111111",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","2011-04-03 21:11:00-03","MO","MOBOT","2412127","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Schinini, A., //",NA,NA,NA,"A. Di Giácomo","Di Giácomo 534","2001","10","15","Argentina","Formosa","Laishí","Reserva El Bagual","-58.95","-26.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2008-05-27 22:02:00-03","MO","MOBOT","2412516","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","A. Fuentes (USZ)",NA,NA,NA,"K. Wendelberger|et al.","Wendelberger 282","2000","1","12","Bolivia","Chuquisaca","Hernando Siles","Where path levels, Cerro Urkhal path before 2nd river crossing, municipally protected area, Monteagudo. Understory, rocky, hillside on the drier side of a cloud forest valley.","-63.95","-19.8",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","2017-08-25 05:21:00-03","MO","MOBOT","2431239","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Tressens, S. G., //",NA,NA,NA,"Sara G. Tressens|H. A. Keller|Victor Maruñak|V. Revilla|F. Robledo","Tressens 6441","1999","11","2","Argentina","Misiones","Guaraní","Predio Guaraní. Borde del arroyo Yaguareté-ruzú","-54.3","-26.91638",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","2015-04-16 21:38:00-03","MO","MOBOT","2458637","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral, A.",NA,NA,NA,"A. Bresolin","Bresolin 682","1973","2","8","Brazil","Santa Catarina",NA,"Benedito Novo. Nascentes do Rio Zinco",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2013-02-07 10:08:00-02","MO","MOBOT","2492160","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"Aurelio Schinini|Guillermo Caballero M.","Schinini Cacace 29969","1995","10","9","Paraguay","Alto Paraná",NA,"24-26 Km E de Itaquyry. En bosque, cerrado arboreo con suelo arenoso",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"784","2011-12-22 05:01:00-02","MO","MOBOT","2492173","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"Teodoro Rojas","Rojas 2798","1917",NA,NA,"Paraguay","Alto Paraguay",NA,"Puerto Casado, chaco paraguayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","2011-02-19 16:04:00-02","MO","MOBOT","2492184","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Schinini, A., //",NA,NA,NA,"Aurelio Schinini|Ricardo O. Vanni|Sergio Cáceres M.","Schinini Cacace 28230","1993","3","28","Paraguay","Alto Paraná",NA,"Camino a Itakiri, ca. 64 Km NE de Hernandarias. Cñia. Laguna","-55","-25",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","2012-04-20 05:09:00-03","MO","MOBOT","2492197","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Schinini, A., //",NA,NA,NA,"Aurelio Schinini|Marita Dematteis|Guillermo Caballero M.","Schinini Cacace 31427","1996","10","15","Paraguay","Alto Paraná",NA,"Reserva Biológica Limoy, cerca del río Limoy y Embalse de la Represa Itaipú en el río Paraná","-54.75","-24.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2018-05-17 05:29:00-03","MO","MOBOT","2492209","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Múlgura, M. E. & Martínez, S., VI-",NA,NA,NA,"María E. Múlgura|C. Calviño|S. Martínez|Nataly O'Leary","Múlgura 3669","2003","12","11","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, Monumento a los héroes, suelo rojizo, río Aquidaban Niqui",NA,NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2018-05-17 05:29:00-03","MO","MOBOT","2492221","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Múlgura, M. E. & Martínez, S., VI-",NA,NA,NA,"María E. Múlgura|C. Calviño|S. Martínez|Nataly O'Leary","Múlgura 3575","2003","12","7","Paraguay","Canindeyú",NA,"Reserva Natural Mbaracayú, puesto Aguará Nú, alrededores de la casa",NA,NA,NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2015-10-20 15:05:00-02","MO","MOBOT","2492232","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Degen, R.",NA,NA,NA,"Rosa Degen","Degen 2965","1992","12","11","Paraguay","Boquerón",NA,"Garrapatal, Sitio Histórico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"790","2012-05-01 15:41:00-03","MO","MOBOT","2794948","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman",NA,NA,NA,"F. Javier Fernández Casas|J. Molero","Fernández Casas 6247","1982","2","12","Paraguay","Amambay",NA,"A pocos km de Bellavista en dirección a San Carlos, prados con rodales de bosquete, abundante ganado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"791","2015-08-23 05:45:00-03","MO","MOBOT","2795047","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"S.A. Renvoize","Renvoize 3273","1978","10","26","Argentina","Misiones","Iguazú","Ruta Nacional 12. R. Uruguay. Dense subtropical forest. Riverbank, forest shade.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"792","2012-04-27 10:30:00-03","MO","MOBOT","2795097","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","A. Schinini",NA,NA,NA,"Rosa Degen|Elsa M. Zardini","Degen 519","1987","11","27","Paraguay","Cordillera",NA,"Cerro Tobati. Habitat: En el bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"793","2009-08-25 17:37:00-03","MO","MOBOT","2795206","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman",NA,NA,NA,"Luciano Bernardi","Bernardi 18361","1978","11","1","Paraguay","Canindeyú",NA,"Circa Ypé-jhu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2009-08-25 17:37:00-03","MO","MOBOT","2795349","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman",NA,NA,NA,"Luciano Bernardi","Bernardi 18166","1978","10","25","Paraguay","Canindeyú",NA,"In lapidosis basaltis fluminis Paraná, circa Salto del Guairá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2008-05-27 22:02:00-03","MO","MOBOT","2795447","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman",NA,NA,NA,"Per Dusén","Dusén 1232","1914",NA,NA,"Brazil","Paraná",NA,"Villa Velha, in campo.",NA,NA,NA,NA,"875.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2008-05-27 22:02:00-03","MO","MOBOT","2795538","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman",NA,NA,NA,"Per Dusén","Dusén 15972","1914",NA,NA,"Brazil","Paraná",NA,"Jaguariahyra opp., ad marginem silvalae.",NA,NA,NA,NA,"740.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2013-03-09 05:41:00-03","MO","MOBOT","2796002","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","G. Navarro",NA,NA,NA,"G. Navarro","Navarro Sánchez 2126","1993","12","11","Bolivia","Santa Cruz","Cordillera","Estancia Cerro Colorado, camino hacia el Sur del puesto Cerro Colorado. Bosque xérico chaqueño estacionalmente anegado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","2009-11-20 06:16:00-02","MO","MOBOT","2796135","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman",NA,NA,NA,"Gert G. Hatschbach|R. Kummrow","Hatschbach 48433","1984","10","14","Brazil","Mato Grosso do Sul",NA,"Amambai, rod. p/Cel. Sapucaia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","2011-03-01 17:05:00-03","MO","MOBOT","2796150","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","B. Serarv",NA,NA,NA,"Nélida M. Bacigalupo|A. Martínez|Roberto Gómez Cadret","Bacigalupo 9420","1971",NA,NA,"Argentina","Chaco",NA,"Dpto. de Mayo, Colonia Benítez, Reserva Biológica I.N.T.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","2014-03-26 20:41:00-03","MO","MOBOT","2796318","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Wm. Hahn",NA,NA,NA,"Milan Vavrek","Vavrek 160","1981","1","26","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, camino a calle a Colonia Lorito cerce del Cerro Tuyá, exposición al norte, suelo arenoso, tipo de vegetación bosque.",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","2010-04-13 14:53:00-03","MO","MOBOT","2796402","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman",NA,NA,NA,"F. Javier Fernández Casas|William J. Hahn|Aurelio Schinini","Fernández Casas 7657","1982",NA,NA,"Paraguay","Canindeyú",NA,"40 km al Sur de Catueté, unos 3 km al Norte del río Ytambeí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","2010-04-13 14:53:00-03","MO","MOBOT","2796541","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman",NA,NA,NA,"F. Javier Fernández Casas|William J. Hahn|Aurelio Schinini","Fernández Casas 7541","1982",NA,NA,"Paraguay","Caaguazú",NA,"Cerca de Yhú, unos 4 km al Norte, en campos de Butia, suelo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","2015-07-07 17:23:00-03","MO","MOBOT","2796569","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman",NA,NA,NA,"Patricia C. Wright","Wright 23","1982","6","30","Paraguay","Presidente Hayes",NA,"Región Occidental. Las Golondrinas. Espinoza's Ranch. (Meadow).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"804","2009-07-10 17:56:00-03","MO","MOBOT","2796696","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T.M. Pedersen",NA,NA,NA,"Troels M. Pedersen","Pedersen 9492","1969","12","7","Paraguay","Central",NA,"Near Villeta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2012-05-01 15:43:00-03","MO","MOBOT","2796771","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman",NA,NA,NA,"F. Javier Fernández Casas|J. Molero","Fernández Casas 6254","1982","2","12","Paraguay","Amambay",NA,"A pocos km de Bellavista en dirección a San Carlos, prados con rodales de bosquete, abundante ganado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"806","2012-04-27 11:33:00-03","MO","MOBOT","2796777","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","N. Hensold",NA,NA,NA,"Reinilda Duré","Duré Rodas 456","1984","11","23","Paraguay","Chaco",NA,"Chaco. Parque Nacional Defensores del Chaco. Cerro León. Zona pelada. Vegetación tipo cerrado, con predominancia de gramíneas y ejemplares aislados de Tabebuia caraiba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"807","2011-04-19 05:51:00-03","MO","MOBOT","2796842","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","S.B. Sorarv",NA,NA,NA,"A.M. Faggi|Roberto Gómez Cadret|M.C. Romanczuk","Faggi 14032","1973",NA,NA,"Argentina","Buenos Aires",NA,"Prov. Corrientes, dpto. Paso delos Libres, Paso de Los Libres, Laguna Mansa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2012-05-08 09:01:00-03","MO","MOBOT","2797059","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"Charles M. Evrard","Evrard 8278","1977","10","23","Bolivia","Santa Cruz",NA,"Route San José-San Ignacio, km. 27.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","2015-10-20 14:06:00-02","MO","MOBOT","2797087","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","N. Hensold",NA,NA,NA,"Reinilda Duré","Duré Rodas 446","1984","11","21","Paraguay","Chaco",NA,"Parque Nacional Defensores del Chaco. Cerro León. Misión Tribu Nueva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"810","2015-08-23 05:45:00-03","MO","MOBOT","2797165","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"S.A. Renvoize","Renvoize 3668","1978","11","29","Argentina",NA,NA,"Ruta Nacíonal 12-Santa Ana, Grazed grassland with scattered bushes; on heavy loam soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"811","2015-08-23 05:45:00-03","MO","MOBOT","2797208","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"S.A. Renvoize","Renvoize 3273","1978","10","26","Argentina","Misiones","Iguazú","Ruta Nacional 12. R. Uruguay. Dense subtropical forest. Riverbank, forest shade.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"812","2015-08-23 05:45:00-03","MO","MOBOT","2797327","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"S.A. Renvoize","Renvoize 3273","1978","10","26","Argentina","Misiones","Iguazú","Ruta Nacional 12. R. Uruguay. Dense subtropical forest. Riverbank, forest shade.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"813","2010-04-13 14:53:00-03","MO","MOBOT","2797484","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman",NA,NA,NA,"F. Javier Fernández Casas|William J. Hahn|Aurelio Schinini","Fernández Casas 7512","1982",NA,NA,"Paraguay","Caaguazú",NA,"Cerca y al Sur de Yhú, no lejos de la desviación a San Joaquín, en cerrado, suelo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2009-07-10 17:56:00-03","MO","MOBOT","2798188","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T.M. Pedersen",NA,NA,NA,"Troels M. Pedersen","Pedersen 7019","1964","4","12","Argentina","Corrientes","Concepción","Estancia  Santa Catalina ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2009-07-10 17:56:00-03","MO","MOBOT","2798337","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T.M. Pedersen",NA,NA,NA,"Troels M. Pedersen","Pedersen 7086","1964","10","8","Argentina","Corrientes",NA,"Itati.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2015-08-23 05:45:00-03","MO","MOBOT","2798802","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"S.A. Renvoize","Renvoize 3668","1978","11","29","Argentina","Corrientes",NA,"Ruta Nacional 12-Santa Ana. Grazed grassland with scattered bushes; on heavy loam soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"817","2008-05-27 22:02:00-03","MO","MOBOT","2799059","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 43194","1980","9","30","Brazil","Paraná",NA,"Sete Quedas (mun. Guaira).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2009-05-15 13:24:00-03","MO","MOBOT","2799222","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman",NA,NA,NA,"Pedro Jörgensen","Jörgensen 3459","1928",NA,NA,"Paraguay",NA,NA,"V. River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2015-08-23 05:45:00-03","MO","MOBOT","2799329","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"S.A. Renvoize","Renvoize 3668","1978","11","29","Argentina","Corrientes",NA,"Ruta Nacional 12-Santa Ana. Grazed grassland with scattered bushes; on heavy loam soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"820","2012-04-21 05:08:00-03","MO","MOBOT","2799331","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman",NA,NA,NA,"Benkt Sparre|Federico B. Vervoorst","Sparre 1421","1950",NA,NA,"Paraguay","Cordillera",NA,"Tobalí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2013-02-07 12:11:00-02","MO","MOBOT","2799943","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","W.D. Stevens",NA,NA,NA,"Fátima Mereles","Mereles H. 003917","1990","6","11","Paraguay","Cordillera",NA,"Arroyos y Esteros. Suelo arenoso.","-57.0833333","-25.0833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"822","2013-02-07 12:10:00-02","MO","MOBOT","2800054","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","W.D. Stevens",NA,NA,NA,"F. Javier Fernández Casas|J. Molero","Fernández Casas 3799","1980","9","22","Paraguay","Caaguazú",NA,"Cerca de Caaguazú, en matorrales sabanoides sobre suelo arenoso suelto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"823","2010-01-25 20:07:00-02","MO","MOBOT","2800127","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman",NA,NA,NA,"Troels M. Pedersen","Pedersen 4806","1958",NA,NA,"Argentina","Corrientes","Mburucuyá","Estancia  Santa María .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2016-11-15 05:15:00-02","MO","MOBOT","2800209","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal|Luisa Z. Ahumada","Krapovickas 13958","1968",NA,NA,"Paraguay","San Pedro",NA,"36 Km N de San Estanislao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2009-07-10 17:56:00-03","MO","MOBOT","2800387","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman",NA,NA,NA,"Troels M. Pedersen","Pedersen 1311","1951","11","5","Argentina","Corrientes","Empedrado","Estancia La Yela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2010-12-01 17:54:00-02","MO","MOBOT","2800614","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","T. Plowman",NA,NA,NA,"L.A. Mroginski|Aurelio Schinini|H.J. Pueyo","Mroginski 645","1972",NA,NA,"Argentina","Corrientes","General Paz","12 Km E de Itá Ibaté, costa río Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2014-01-15 11:32:00-02","MO","MOBOT","2800716","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"Luisa M. Anzotegui|Aurelio Schinini","Anzotegui 297","1975","10","31","Argentina","Corrientes","Capital","Molina Punta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
