"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","class","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber","typeStatus"
"151","2008-05-27 22:02:00-03","MO","MOBOT","598166","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|H. Velázquez","Zardini 25919","1991","1","12","South America","Paraguay","Caaguazú","Arroyo Guaranunga-Arroyo Yuquyry, 5 km N of Arroyo Guaranunga. Cerrado scrub.","-55.91666","-25.31666",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","525",NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","598185","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|Rosa Degen","Zardini 5221","1988","6","28","South America","Paraguay","Cordillera","Cerro Ybitú Silla, 1 km S of Tobatí. In cerrado vegetation.","-57.11666","-25.2","297.00000000",NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","88-38",NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","598283","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|E. Velázquez","Zardini 19723","1990","3","3","South America","Paraguay","Cordillera","Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Inundated savanna on clay.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","305",NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","811859","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|Leongino Guerrero","Zardini 38471","1994","2","23","South America","Paraguay","Misiones","Between San Juan Bautista and road San Ignacio-Pilar. Lafuente cué, 20 km SE of San Juan Bautista. Forest.","-57.26666","-26.7",NA,NA,NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","881",NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","811886","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|Leongino Guerrero","Zardini 38492","1994","2","23","South America","Paraguay","Misiones","Between San Juan Bautista and road San Ignacio-Pilar. Lafuente cué, 20 km SE of San Juan Bautista. Forest.","-57.26666","-26.7",NA,NA,NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","881",NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","813251","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|Leongino Guerrero","Zardini 38786","1994","3","15","South America","Paraguay","Concepción","Arroyo Tagatiyá-Guazu. Gallery forest on limestones.","-57.41666","-22.78333",NA,NA,NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","889",NA
"157","2011-06-09 17:35:00-03","MO","MOBOT","813534","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|Tulio Tillería","Zardini 38950","1994","3","16","South America","Paraguay","Concepción","2 km NE of Arroyo Tagatiyá-Mí, on road to Isla Real. Savanna woodland on limestones.","-57.55","-22.6",NA,NA,NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","894",NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","813539","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|Leongino Guerrero","Zardini 38954","1994","3","16","South America","Paraguay","Concepción","Estancia Santa Maria. Savanna on limestones.","-57.46666","-22.73333",NA,NA,NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","895",NA
"159","2013-10-09 05:41:00-03","MO","MOBOT","569309","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Elsa M. Zardini|Ramón Velásquez","Zardini 9900","1989","1","26","South America","Paraguay","Paraguarí","Cerro Mbatoví. Forest along northern slope, in regeneration.","-57.11666","-25.41666",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","18",NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","2196712","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","DAVINA","DAVINA 147","1993","2","11","South America","Argentina","Misiones","Campo Grande","-54.98333","-27.23333",NA,NA,NA,NA,NA,NA,"Rodríguez, M.","Cainguás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2009-10-18 08:02:00-02","MO","MOBOT","2196739","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","F. M. Rodríguez","Rodríguez 172","1910","3","16","South America","Argentina","Misiones","Santa Ana","-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,"Cabrera, A. L.","Candelaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-04-30 04:37:00-03","MO","MOBOT","2196766","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","RODRÍGUEZ","RODRÍGUEZ 15","1930","1","10","South America","Argentina","Misiones","Posadas","-55.9","-27.38333",NA,NA,NA,NA,NA,NA,"Cabrera, A. L.","Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","2252346","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","Angel L. Cabrera","Cabrera 29054","1978","2","9","South America","Argentina","Misiones","Azara","-55.68333","-28.06666",NA,NA,NA,NA,NA,NA,NA,"Apóstoles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2011-02-18 21:13:00-02","MO","MOBOT","2289459","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","Sara G. Tressens|M. Silvia Ferrucci|Anita Radovancich","Tressens 3814","1991","2","12","South America","Argentina","Corrientes","Ruta 38 y rio Aguapey",NA,NA,NA,NA,NA,NA,NA,NA,"Cristóbal, C. L., //","Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2011-02-02 12:54:00-02","MO","MOBOT","2342195","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","Gustavo Niederlein","Niederlein 481",NA,NA,NA,"South America","Argentina","Misiones","bei Loreto","-55.53333","-27.31666",NA,NA,NA,NA,NA,NA,NA,"Candelaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2010-02-15 15:39:00-02","MO","MOBOT","2440905","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","F. Biganzoli|Paola Peralta|G. Irrazabal|G. Massaccesi|B. Zucchino","Biganzoli 933","2000","3","17","South America","Argentina","Misiones","Predio UNLP Reserva Privada. Campito 5","-54.98861","-27.11555",NA,NA,NA,NA,NA,NA,"Sáenz, A. A.","Cainguás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2009-07-21 23:34:00-03","MO","MOBOT","2454250","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","Per Dusén","Dusén 16706","1915","2","17","South America","Brazil","Paraná","Jaguariaiva. Jaguariahyva in campo",NA,NA,"720.00000000",NA,NA,NA,NA,NA,"Dusén, P. K. H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-07-16 16:08:00-03","MO","MOBOT","2454267","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","Karner Hagelund","Hagelund 657","1963","5","12","South America","Brazil","Rio Grande do Sul","Giruá, Granja Sodal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","2492275","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","ARENAS","ARENAS 116",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2009-07-31 17:12:00-03","MO","MOBOT","2492312","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","Ricardo O. Vanni|Anita Radovancich|Aurelio Schinini","Vanni 2418","1991","2","27","South America","Paraguay","Boquerón","Lolita. 50 Km S del cruce Loma Plata con ruta Trans-Chaco",NA,NA,NA,NA,NA,NA,NA,NA,"Cristóbal, C. L., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2011-02-19 16:04:00-02","MO","MOBOT","2492326","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","Aurelio Schinini|Ricardo O. Vanni|Sergio Cáceres M.","Schinini Cacace 28132","1993","3","27","South America","Paraguay","Caaguazú","14 km N de Caaguazú. Camino a Ihú","-56","-25.41666",NA,NA,NA,NA,NA,NA,"Cristóbal, C. L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2013-12-10 05:33:00-02","MO","MOBOT","2492340","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","M. Gabriela López|Ricardo O. Vanni|Marizza Quintana|Brigitte Marazzi","López 196","2003","2","5","South America","Paraguay","Caaguazú","Alrededores de la ciudad. 3,5 Km al N de Caaguazú, camino a Yhú",NA,NA,NA,NA,NA,NA,NA,NA,"Dematteis, M., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2010-01-25 20:07:00-02","MO","MOBOT","2492566","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","Troels M. Pedersen","Pedersen 11171","1975","2","25","South America","Paraguay","San Pedro","Lima. Estancia Carumbé",NA,NA,NA,NA,NA,NA,NA,NA,"Cabrera, A. L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2009-12-04 15:26:00-02","MO","MOBOT","3350532","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","Gert G. Hatschbach|Maria M. Hatschbach|E.L. Barbosa","Hatschbach 74590","2003",NA,NA,"South America","Brazil","Mato Grosso do Sul","Rod MS-471, trevo da Rod. Br-267 para Bela Vista, entre 10-20 (Mun. Bela Vista)",NA,NA,NA,NA,NA,NA,NA,NA,"M. Dematteis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2010-11-21 08:54:00-02","MO","MOBOT","3353433","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","G.J. Schwarz","Schwarz 3893","1947","1","17","South America","Argentina","Misiones","Arroyo Cluco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"San Javier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2010-12-01 17:34:00-02","MO","MOBOT","3353588","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","Aurelio Schinini|Ricardo O. Vanni","Schinini Cacace 26089","1988","2","3","South America","Paraguay","Misiones","Ea. La Soledad, 3 Km S de Santiago, 56º46'W y 27º10'S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2008-05-27 22:02:00-03","MO","MOBOT","3353934","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","* GAELZER","GAELZER 103","1977","2","15","South America","Brazil",NA,"RS; Santo Augusto.",NA,NA,NA,NA,NA,NA,NA,NA,"M. Gaelzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2016-11-15 05:15:00-02","MO","MOBOT","3354070","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","Antonio C. Krapovickas","Krapovickas 14827","1969","2","10","South America","Argentina","Misiones","Bonland, El Edén.",NA,NA,NA,NA,NA,NA,NA,NA,"Samuel B. Jones","Candelaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2012-06-11 09:56:00-03","MO","MOBOT","3354195","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","J.E. Simonis|L.F. Pérez|William J. Hahn|Reinilda Duré","Simonis 159","1983",NA,NA,"South America","Paraguay","Amambay","Bella Vista, dry deciduous forest along Rio Apa; alt. 200m.",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2009-05-15 13:24:00-03","MO","MOBOT","3354352","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","Pedro Jörgensen","Jörgensen 3513","1928","1","15","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Samuel B. Jones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2010-03-01 18:55:00-03","MO","MOBOT","3354525","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","F. Javier Fernández Casas|J. Molero","Fernández Casas 5698","1982","1","31","South America","Paraguay","Alto Paraná","Cerca de Hernandarias, 300m, al borde de la carretera.",NA,NA,NA,NA,NA,NA,NA,NA,"R.D. Noyes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2009-08-07 05:34:00-03","MO","MOBOT","3354614","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","Thomas Morong","Morong 165","1888",NA,NA,"South America","Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N. Soria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2009-07-17 07:39:00-03","MO","MOBOT","3355075","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","Émile Hassler","Hassler 6867",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N. Soria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2012-04-12 13:13:00-03","MO","MOBOT","3356528","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","Lidia Pérez de Molas|Milan Vavrek","Pérez de Molas 23","1982","1","27","South America","Paraguay","Central","Ñemby. Suelo arenoso, al costado del camino.",NA,NA,NA,NA,NA,NA,NA,NA,"N. Soria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2008-05-27 22:02:00-03","MO","MOBOT","573077","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","William J. Hahn|et al.","Hahn 1225","1983","3","18","South America","Paraguay","Amambay","Parque Nacional Cerro Corá. Roadside secondary growth, mixture of cerrado, forest and secondary growth species.","-56.08333","-22.66666",NA,NA,NA,NA,NA,NA,"N. Soria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","83-18",NA
"186","2008-05-27 22:02:00-03","MO","MOBOT","981217","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","Nélida Soria","Soria Rey 6167","1993",NA,NA,"South America","Paraguay","Amambay","Parque Nacional Cerro Corá, 1 km de la entrada.",NA,NA,NA,NA,NA,NA,NA,NA,"N. Soria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"187","2011-04-03 14:38:00-03","MO","MOBOT","2492799","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","profusa","Vernonia profusa","Dematt. & Cabrera","Aurelio Schinini|et al.","Schinini Cacace 30440","1996","3","13","South America","Paraguay","Amambay","Alrededores de P.J. Caballero","-55.73333","-22.56666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-08-31 08:53:00-03","INPA","INPA","218728","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Hatschbach, GG","74623","2003","03","11","Southern America","Brasil","Mato Grosso do Sul","Rodovia MS-472, trevo da Rodovia BR-267 para Bela Vista, entre Km 10-20. Campo limpo.","-56.5210990905762","-22.1089000701904",NA,NA,NA,NA,"INPA0218728","INPA0218728 INPA0218728_e","Dematteis, M","Bela Vista",NA,NA,"66197","auto","2005",NA,NA,NA,NA,NA,NA,NA
"189","2021-03-01 11:53:19-03","UFPE","UFP","27036","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","Ribas, OS; Pereira, S","UFP27036","1997","02","11",NA,"Brasil","Paraná",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,"Ereta, 1,5m de altura, capítulo lilás.; Ereta, 1,5m de altura, capítulo lilás.","UFP027036",NA,"Robinson, H","Jaguariaíva",NA,NA,"44368","auto","1998",NA,NA,NA,NA,NA,NA,NA
"190","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.",NA,"165","1888",NA,NA,"South America","Paraguay","Central","Central Paraguay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"191","2020-09-12 05:00:02-03","US","US","1574575","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","F. M. Rodriguez","15",NA,NA,NA,"South America","Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,"US01631468",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"192","2020-09-12 05:00:02-03","US","US","3198516","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","E. M. Zardini & C. Velásquez","10839","1989","2","17","South America","Paraguay","Guaira","Guaira: Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento. Tororo.","-56.25","-25.92",NA,NA,NA,NA,"US01631021","US01631021_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"193","2020-09-12 05:00:02-03","US","US","2280598","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","J. E. Montes","1761",NA,NA,NA,"South America","Argentina","Misiones","Loreto, Dept. Candelaria",NA,NA,NA,NA,NA,NA,"US01631471",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"194","2020-09-12 05:00:02-03","US","US","2280600","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","J. E. Montes","1740",NA,NA,NA,"South America","Argentina","Misiones","Dept. Candelaria: Mbisionos, Dept. Canodaria, Snura Hua, Arbusto f.m. Hills, Hl mor. Hab abras Lug [interpreted]",NA,NA,"216",NA,NA,NA,"US01631469",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"195","2020-09-12 05:00:02-03","US","US","2481331","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","A. Krapovickas, C. L. Cristóbal & R. Palacios","12141","1966","1","29","South America","Paraguay","Central","Dep. Central. Ita'- Granja Isapy - Orilla del Arroyo Lazarillo.",NA,NA,NA,NA,NA,NA,"US01631039","US01631039_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"196","2020-09-12 05:00:02-03","US","US","3473182","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","O. S. Ribas & L. B. Pereira","2447","1998","2","2","South America - Neotropics","Brazil","Mato Grosso do Sul","Rod. BR-060, 7km N de Bela Vista (Mun. Bela Vista) Mato Grosso do Sul.",NA,NA,NA,NA,NA,NA,"US01631038","US01631038_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"197","2020-09-12 05:00:02-03","US","US","3198513","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","E. M. Zardini & U. Velázquez","18929","1990","2","10","South America","Paraguay","Central","Central. Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Savanna.","-57.47","-25.33",NA,NA,NA,NA,"US01630980","US01630980_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"198","2020-09-12 05:00:02-03","US","US","1483877","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","P. Jörgensen","3513","1930","1","15","South America","Paraguay",NA,"[illegible text]",NA,NA,NA,NA,NA,NA,"US01631042","US01631042_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"199","2020-09-12 05:00:02-03","US","US","1403554","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.",NA,"165","1888",NA,NA,"South America","Paraguay","Central","Central Paraguay.",NA,NA,NA,NA,NA,NA,"US01631029",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"200","2020-09-12 05:00:02-03","US","US","3031597","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","E. Bordas & G. Schmeda","3723","1985","3","10","South America","Paraguay","Cordillera","Departamento Cordillera. Emboscada. (Estancia Doña Luz, right-hard margin of Guilé creek)",NA,NA,NA,NA,NA,NA,"US01631024",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"201","2020-09-12 05:00:02-03","US","US","3208946","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","G. Hatschbach","14250","1966","4","28","South America","Brazil","Paraná","Fda. Lagôa (mun. Cianorte) Paraná.",NA,NA,NA,NA,NA,NA,"US01631041","US01631041_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"202","2020-09-12 05:00:02-03","US","US","3473179","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","O. S. Ribas & L. B. Pereira","2407","1998","2","3","South America - Neotropics","Brazil","Mato Grosso do Sul","Rio Formoso (Mun. Bonito) Mato Grosso do Sul.",NA,NA,NA,NA,NA,NA,"US01631037","US01631037_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"203","2020-09-12 05:00:02-03","US","US","3198514","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","I. Basualdo","002174",NA,NA,NA,"South America","Paraguay","Caazapa","Caazapa, Tavai. Prop de la Flia Bogado.","-55.33","-26.17",NA,NA,NA,NA,"US01631019",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"204","2020-09-12 05:00:02-03","US","US","3031618","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","E. Bordas","3684","1985","3","7","South America","Paraguay","Central","Departamento Central. Ñemby. (Barrio Industrial, Segunda Etapa).",NA,NA,NA,NA,NA,NA,"US01631025",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"205","2020-09-12 05:00:02-03","US","US","3198518","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","E. M. Zardini & R. Degen","4285","1988","1","28","South America","Paraguay","Cordillera","Prov. Cordillera: Cerro Tobatí. En suelo arenoso.",NA,NA,NA,NA,NA,NA,"US01631023","US01631023_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"206","2020-09-12 05:00:02-03","US","US","3075709","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","G. Schmeda","840","1987","2","13","South America","Paraguay","Guaira","Estancia JC, Independencia, Depto. Guairá.",NA,NA,NA,NA,NA,NA,"US01631026",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
