"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount","sex"
"331","2019-01-23 11:11:35-02","F","FMNH-SEEDPLANTS","V0068747F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","vauthieri","Chomelia vauthieri",NA,NA,NA,NA,NA,"A.-C. Vauthier","235","1833",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0068747F","V0068747F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,"Isotype",NA,NA,NA
"332","2015-03-13 19:02:23-03","F","FMNH-SEEDPLANTS","V0265924F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","vauthieri","Chomelia vauthieri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0265924F","V0265924F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"333","2015-03-07 08:18:51-03","F","FMNH-SEEDPLANTS","V0265925F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","vauthieri","Chomelia vauthieri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0265925F","V0265925F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"334","2015-03-07 08:18:51-03","F","FMNH-SEEDPLANTS","V0265926F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","vauthieri","Chomelia vauthieri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0265926F","V0265926F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"335","2020-04-29 16:30:20-03","UFVJM","HDJF","1090","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Otoni, TJO","2010","08",NA,"Otoni, TJO; Marques, IC","s.n.","2010","07","14","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Área de preservação do PERP","-42.594722","-19.221389","-42.594722","-19.221389",NA,"HDJF001090","HDJF001090_01",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-04-29 16:30:20-03","UFVJM","HDJF","1091","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Otoni, TJO","2010","08",NA,"Otoni, TJO; Marques, IC","s.n.","2010","07","14","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Área de preservação do PERP","-42.594722","-19.221389","-42.594722","-19.221389",NA,"HDJF001091","HDJF001091_01",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-04-29 16:30:20-03","UFVJM","HDJF","1089","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Otoni, TJO","2010","08",NA,"Otoni, TJO; Marques, IC","s.n.","2010","07","14","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Área de preservação do PERP","-42.594722","-19.221389","-42.594722","-19.221389",NA,"HDJF001089","HDJF001089_01",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-11-23 11:39:25-03","IAC","IAC","27689","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","M.C.R. Pessoa","2015","06","30","M.R.F. Melo & J.A. Corrêa","923","1989","09","22","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147","Material botânico coletado do indivíduo nº 1673, amostrado na parcela instalada pela coletora para estudo fitossciologico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-11-23 11:39:25-03","IAC","IAC","27791","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","M.C.R. Pessoa","2015","06","30","E. Forero; et al.","8716","1980","10","09","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Rio Jacareu, Morro Jacareu","-47.9267","-25.0147","-47.9267","-25.0147","DOADO PELO INSTITUTO DE BOTÂNICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-11-23 11:39:25-03","IAC","IAC","27811","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","M.C.R. Pessoa","2015","06","30","S.J.G. Silva & M. Kirizawa","89","1990","10","18","Brasil","São Paulo","Cananéia","Reserva do Parque Estadual da Ilha do Cardoso, Morro da Captação","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-11-23 11:39:25-03","IAC","IAC","27813","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","M.C.R. Pessoa","2015","06","30","S.L. Jung-Mendaçolli; et al.","339","1980","10","07","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147","DOAÇÃO DO INSTITUTO DE BOTÂNICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-11-23 11:39:25-03","IAC","IAC","27836","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","M.C.R. Pessoa","2015","06","30","M. Kirizawa; et al.","1784","1986","10","14","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, morro do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147","DOAÇÃO DO INSTITUTO DE BOTÂNICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-11-23 11:39:25-03","IAC","IAC","27846","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","M.C.R. Pessoa","2015","06","30","M. Kirizawa","1540","1985","10","31","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147","DOAÇÃO DO INSTITUTO DE BOTÂNICA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-11-23 11:39:25-03","IAC","IAC","27894","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","M.C.R. Pessoa","2015","06","30","S.L. Jung-Mendaçolli; E. Forero; M.M.R.F. Melo & F. Barros","345","1980","10","09","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Rio Jacareu, Morro Jacareu, 0-200m de altitude","-47.9267","-25.0147","-47.9267","-25.0147","Brevistila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-11-23 11:39:25-03","IAC","IAC","27895","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","M.C.R. Pessoa","2015","06","30","F. Barros","501","1980","10","09","Brasil","São Paulo","Cananéia","ILHA DO CARDOSO, MORRO DO JACAREU","-47.9267","-25.0147","-47.9267","-25.0147","DOAÇÃO DO INSTITUTO DE BOTÂNICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-11-23 11:39:25-03","IAC","IAC","28237","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","M.R.V. Barbosa","1999",NA,NA,"M. Kullmann",NA,"1944","03","15","Brasil","São Paulo","São Paulo","Água Funda, mata do Dep. de Ind. Animal","-46.6361","-23.5475","-46.6361","-23.5475","identificação confirmada por M.C. Pessoa em 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-11-23 11:39:25-03","IAC","IAC","28370","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","M.C.R. Pessoa",NA,NA,NA,"M. Kirizawa","1864","1987","08","18","Brasil","São Paulo","Ubatuba","Estrada para São Luís do Paraitinga, serra de Ubatuba, parte alta da serra","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-02-20 14:37:37-03","IAC","IAC","50409","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","2007","10","03","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","537","2007","10","03","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009","-45.083511","-23.367009","subparcela 35, indivíduo I 0685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-02-20 14:37:37-03","IAC","IAC","50557","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","J.A.M.A. Gomes et al.","2006","06","11","J.A.M.A. Gomes; O.A. Santos & S. Santos","708","2006","06","11","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela J (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.084167","-23.366111","-45.084167","-23.366111","23°21#?#58#?##?#S , 45°05#?#03#?##?#W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-02-20 14:37:37-03","IAC","IAC","53602","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","M.R.V. Barbosa","2007","06","16","J. Paula-Souza;J.A. Zandoval & P.H. Miyagi","134","1995","02","16","Brasil","São Paulo","Tapiraí","Cachoeira do Chá, á 12 km de Tapiraí em direção a Juquiá","-47.5072","-23.9636","-47.5072","-23.9636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-06-24 08:11:52-03","IAC","IAC","33267","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","catharinae","Chomelia catharinae","(L.B.Sm. & Downs) Steyerm.","S.L. Jung-Mendaçolli","1980","10","16","M. Kuhlmann & J.M.F. Toledo","3381","1946","04","09","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-06-24 08:11:52-03","IAC","IAC","33268","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","catharinae","Chomelia catharinae","(L.B.Sm. & Downs) Steyerm.","J.H. Kirkbride Jr.","1978","06","15","M. Kuhlmann","2733","1951","11","15","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-06-24 08:11:52-03","IAC","IAC","33274","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","catharinae","Chomelia catharinae","(L.B.Sm. & Downs) Steyerm.","S.L. Jung-Mendaçolli","1980","10","16","F.C. Hoehne","s/nº","1931","10","31","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-06-24 08:11:52-03","IAC","IAC","40629","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","catharinae","Chomelia catharinae","(L.B.Sm. & Downs) Reitz","S.L. Jung-Mendaçolli","1999","03","21","Érica Hasui","s/nº","1999","03","21","Brasil","São Paulo",NA,"Parque Estadual Intervales",NA,NA,NA,NA,"EH60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-02-20 14:37:37-03","IAC","IAC","40996","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","catharinae","Chomelia catharinae","(L.B.Sm. & Downs) Steyerm.","S.L. Jung-Mendaçolli","2001","04","30","L.C. Bernacci; G.F. Árbocz & E. Furlan","2977","2000","12","05","Brasil","São Paulo","Ibiúna","Próximo ao Distrito de Caucaia do Alto (Cotia - SP), fragmento Pedroso","-47.073021","-23.737679","-47.073021","-23.737679","próximo ao ponto O 23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-02-20 14:37:37-03","IAC","IAC","41037","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","catharinae","Chomelia catharinae","(L.B.Sm. & Downs) Steyerm.","S.L. Jung-Mendaçolli","2001","04","30","L.C. Bernacci; G. Durigan; G.F. Árbocz & E. Furlan","3018","2001","01","11","Brasil","São Paulo","Ibiúna","Próximo ao Distrito de Caucaia do Alto (Cotia - SP), fragmento Beto Borracheiro","-47.072921","-23.715509","-47.072921","-23.715509","próximo ao ponto G 45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-02-20 14:37:37-03","IAC","IAC","43536","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","catharinae","Chomelia catharinae","(L.B.Sm. & Downs) Steyerm.","L.C. Bernacci & S.L. Jung-Mendaçolli","2002","04","20","R.G. Udulutsch; A. Berndt; M. Giannotti; M.R.A. Muniz; R.T. Brotel; S. Vieira; R.R. Rodrigues; V.C. Souza; J.Y. Tamashiro; G.A.D.C. Franco; W. Forster & N.M. Ivanauskas","554","2002","04","20","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, Núcleo S.M. Arcanjo","-47.9688889","-24.0675001","-47.9688889","-24.0675001","Coordenadas do material: 24°04#?#03S 47°58#?#08W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-02-20 14:37:37-03","IAC","IAC","44181","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","catharinae","Chomelia catharinae","(L.B.Sm. & Downs) Steyerm.","M. Kuhlmann","1944","03","15","M. Kuhlmann","s/nº","1944","03","15","Brasil","São Paulo","São Paulo","Água Funda","-46.6361","-23.5475","-46.6361","-23.5475","Mata do Departamento de Indústria animal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-02-20 14:37:37-03","IAC","IAC","48166","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","catharinae","Chomelia catharinae","(L.B.Sm. & Downs) Steyerm.","S.L. Jung-Mendaçolli","1989","10","10","M. Kirizawa; G.L. Webster & I. Cordeiro","1784","1986","10","14","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147","Parte alta do morro, em local úmido, à margem de riacho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-02-20 14:37:37-03","IAC","IAC","50473","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","catharinae","Chomelia catharinae","(L.B.Sm. & Downs) Steyerm.","F.A.R.P. Arzolla","2004","10","04","F.A.R.P. Arzolla; G.C.R. Paula & T.H. Condez","633","2004","09","23","Brasil","São Paulo","São Paulo","Parque Estadual da Cantareira, proximidades da Pedra Grande","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-11-23 11:39:25-03","IAC","IAC","27226","S","Plantae","Rubiaceae-308.Cinchonoideae-Guettardeae","Chomelia","vauthieri","Chomelia vauthieri","Müll.Arg.",NA,NA,NA,NA,"J.A.C. Loefgren",NA,"1895","07","26","Brasil","São Paulo","São Sebastião",NA,"-45.4097","-23.7601","-45.4097","-23.7601","Planta doada por José de Campos Novaes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-07-23 12:20:10-03","CEPLAC","CEPEC","17412","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana",NA,"M. C. Pessoa",NA,NA,NA,"A. C. Brade","18421","1946","05","27","Brasil","Espírito Santo","ITAGUAÇÚ","Jatiboca.","-40.855598449707","-19.8019008636475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26990","auto",NA,"30/07/2012",NA,NA,NA,NA,NA
"363","2020-07-23 12:20:10-03","CEPLAC","CEPEC","154311","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana",NA,"M. Gomes",NA,NA,NA,"C. Baez","561",NA,NA,NA,"Brasil","Rio de Janeiro","rio de janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"364","2020-11-19 14:06:30-03","Unimontes","MCMG","5851","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.(A./R.)",NA,NA,NA,NA,"Oliveira,O.S .; Tolentino, G.S.",NA,"2017","03","21","Brasil","Minas Gerais","Mariana","Monsenhor Horta","-43.4160995483398","-20.377799987793","43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#","Mata Atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA
"365","2021-04-08 17:13:09-03","UESB","HUESB","11084","S","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","Macedo, G.E.L.","2015","04",NA,"Macedo, G.E.L.; Silva, G.S.; Silva, G.S.","2496","2014","12","26","Brasil","Bahia","Lajedinho","Morrinhos, Parcela 4. Entrando pela cancela; próximo à casa velha.","-41.016889","-12.459056","-41.016889","-12.459056","Árvore, caule lenhoso. Folhas simples, verde, memranáceas, presença de tricomas em ambas as faces. Frutos imaturos, verde, cálice persistente de flor de ovário ínfero, bicarpelar.; Caatinga.","HUESB000011084",NA,"622","622",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-07-02 15:56:32-03","UEM","HUEM","10798","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","(A.Rich.) Standl.","G.Hatschbach","1995","09","17","S.R.Ziller; W.Maschio","962","1995","09","20","Brasil","Paraná","Guaraqueçaba","Serra Negra, Fazenda GUAM, Planta coletada à margem do córrego","-48.3288993835449","-25.3066997528076",NA,NA,"Arvoreta 5m de altura; Flores brancas; ramos opostos cruados; Floresta Ombrófila Densa Submotana","HUEM000010997","HUEM000010997","350","350",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"367","2015-02-26 09:30:24-03","NHMLondon","NHM-LONDON-BOT","BM000832443","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Paul Carpenter Standley; b.1884; d.1963; Standl.",NA,NA,NA,"Ynes Enriquetta Julietta Mexia; b.1870; d.1938; Mexia","5426","1930","12","19","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4334467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2015-02-26 09:30:24-03","NHMLondon","NHM-LONDON-BOT","BM000832442","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Paul Carpenter Standley; b.1884; d.1963; Standl.",NA,NA,NA,"Ynes Enriquetta Julietta Mexia; b.1870; d.1938; Mexia","5301","1930","11","14","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4334468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2016-08-23 09:45:56-03","NHMLondon","NHM-LONDON-BOT","BM000832444","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Paul Carpenter Standley; b.1884; d.1963; Standl.",NA,NA,NA,"Ynes Enriquetta Julietta Mexia; b.1870; d.1938; Mexia","5155","1930","10","08","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4334466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2015-02-26 09:30:24-03","NHMLondon","NHM-LONDON-BOT","BM000832465","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Ludwig Riedel; b.1790; d.1861; Riedel","650","1832","01","01","Brasil","Rio de Janeiro",NA,NA,"-42.64735","-22.531489","-42.64735","-22.531489",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4334431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2015-02-26 09:30:24-03","NHMLondon","NHM-LONDON-BOT","BM000832466","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"John Miers; b.1789; d.1879; Miers","8092",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"-43.237642","-22.938617","-43.237642","-22.938617",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4334428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2016-08-23 09:45:56-03","NHMLondon","NHM-LONDON-BOT","BM000832467","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Collaboration; J. Bowie & A. Cunningham","s.n.","1815","02","03","Brasil","Rio de Janeiro",NA,NA,"-43.188119","-22.917686","-43.188119","-22.917686",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4334423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2015-02-26 09:30:24-03","NHMLondon","NHM-LONDON-BOT","BM000832469","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Collaboration; J. Bowie & A. Cunningham","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4334426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-11-12 16:59:56-03","UEL","FUEL","36893","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","(A.Rich.) Standl.","Hatschbach, G","1999",NA,NA,"Silva, JM; et al.","3071","1999","09","29","Brasil","Paraná","Morretes","Serra da Prata, trilha para o cume, trilha para o cume","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales","30514","auto",NA,NA,NA,NA,NA,NA,NA
"375","2020-11-12 16:59:56-03","UEL","FUEL","41729","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","(A.Rich.) Standl.","Ribas, OS","2005","02","25","Vieira, FCS","53","2004","10","26","Brasil","Santa Catarina","Joinville","Castelo dos Bugres","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales","37150","auto",NA,NA,NA,NA,NA,NA,NA
"376","2020-11-12 16:59:56-03","UEL","FUEL","41974","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","catharinae","Chomelia catharinae","(L.B.Sm. & Downs) Steyerm.","Jung-Mendaçolli, SL","1980","10","09","Jung-Mendaçolli, SL; et al.","34","1980","10","09","Brasil","São Paulo","Cananéia","Parque Estadual Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"200",NA,NA,NA,"Tracheophyta","Gentianales","37574","auto",NA,NA,NA,NA,NA,NA,NA
"377","2020-11-12 16:59:56-03","UEL","FUEL","39486","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","catharinae","Chomelia catharinae","(L.B.Sm. & Downs) Steyerm.","Pastore, JA","2006","07","27","Dias, AC","s.n.","1985","10","21","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales","27904","auto",NA,NA,NA,NA,NA,NA,NA
"378","2019-11-01 15:08:48-03","UnB","UB","166777","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","Barboza, MRV","2012","11",NA,"Borges, RAX; et al.","695","2007","01","23","Brasil","Bahia","Camacan","RPPN Serra Bonita. 9,7km W de Camacã na estrada para Jacarecí, daí 6km SW na estrada para a RPPN e Torre da Embratel","-39.565278","-15.391667","-39.565278","-15.391667","Floresta ombrófila densa montana",NA,NA,"835","835","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-11-01 15:08:48-03","UnB","UB","166710","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","Barboza, MRV","2012","11",NA,"Kuhlmann","VIC2736","1935","05","07","Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
