"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus","sex"
"1823","2020-09-12 05:00:02-03","US","US","1664416","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"Y. Mexia","1931","12","15","Peru","Loreto",NA,"Sierra del Pongo.",NA,NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,"6273",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1824","2020-09-12 05:00:02-03","US","US","1832340","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"A. Ducke","1942","11","22","Brazil","Amazônas",NA,"Manaos, Cachoeira Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1048",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1825","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Wurdack, K. J.","K. J. Wurdack, C. Perry, E. Liverpool, P. Benjamin, C. E. Hinchliff & K. M. Redden","2006","9","15","Guyana","Potaro-Siparuni",NA,"Micobe road outside village, disturbed","-58.9807","5.34125",NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,"4388",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1826","2020-09-12 05:00:02-03","US","US","2141388","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"L. B. Smith","1952","3","14","Brazil","Santa Catarina",NA,"Palhoca.","-48.67","-27.67",NA,NA,"50","700",NA,NA,NA,NA,NA,NA,"6205",NA,"Euphorbiales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1827","2020-09-12 05:00:02-03","US","US","1901929","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Croizat, Léon Camille Marius","B. Maguire","1944","10","6","Suriname",NA,NA,"Saramacca River Headwaters, Tafelberg Creek","-56.05","4.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24899",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1828","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Prévost, M.-F.","D. Sabatier & J. Molino","1997","7","6","French Guiana",NA,NA,"Paracou, site expérimental","-52.91","5.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4401",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1829","2020-09-12 05:00:02-03","US","US","1464149","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"E. P. Killip & A. C. Smith","1929","11","3","Brazil","Para",NA,"Ilha do Mosqueiro, near Para.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30483",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1830","2020-09-12 05:00:02-03","US","US","2224827","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"E. Asplund","1940","10","27","Peru","Loreto","Iquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14099",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1831","2020-09-12 05:00:02-03","US","US","3470373","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","McPherson, G. D., (MO), Missouri Botanical Garden","J. S. Miller & W. Hauk","1998","2","2","Suriname","Sipaliwini",NA,"Blanche Marie falls, vic., on Nickerie R., along the entrance road to Blanche Marie Guest House","-56.87","4.75",NA,NA,"60",NA,NA,NA,NA,NA,NA,NA,"9265",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1832","2020-09-12 05:00:02-03","US","US","3214846","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Gillespie, L. J.","C. H. L. Sastre, D. A. Bell & F. Crozier","1986","8","30","French Guiana",NA,NA,"Fleuve Lawa, Papaichton, layon de la source","-54.1667","3.81667",NA,NA,"80","120",NA,NA,NA,NA,NA,NA,"8148",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1833","2020-09-12 05:00:02-03","US","US","1483012","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Lanjouw, J.","Collector illegible","1916","2","9","Suriname",NA,NA,"Sectie O","-55.26","5.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1602",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1834","2020-09-12 05:00:02-03","US","US","1876448","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Secco, R. de S.","Ll. Williams","1942","6","12","Venezuela","Amazonas",NA,"Tamatama, Alto Río Orinoco","-65.83","3.15",NA,NA,"125",NA,NA,NA,NA,NA,NA,NA,"15833",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1835","2020-09-12 05:00:02-03","US","US","1456017","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"G. Klug","1930","2",NA,"Peru","Loreto","Mishuyacu","Near Iquitos.",NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,"1042",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1836","2020-09-12 05:00:02-03","US","US","USw38471","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"B. A. Krukoff",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8726",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1837","2020-09-12 05:00:02-03","US","US","1801468","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Killip, E. P.","Ll. Williams","1940","5","31","Venezuela","Amazonas",NA,"Isla de El Ratón, Alto Orinoco","-65.72","3.14",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,"13184",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1838","2020-09-12 05:00:02-03","US","US","2514546","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"C. Vargas C.","1965","11","26","Peru","Paucartambo",NA,"Dep. Cuzco.",NA,NA,NA,NA,"780","850",NA,NA,NA,NA,NA,NA,"16886",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1839","2020-09-12 05:00:02-03","US","US","1833531","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Smith, S. F., (US), NMNH","Ll. Williams","1942","1","27","Venezuela","Amazonas",NA,"Yavita","-67.43","2.92",NA,NA,"128",NA,NA,NA,NA,NA,NA,NA,"14015",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1840","2020-09-12 05:00:02-03","US","US","2860546","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"C. C. Berg, W. C. Steward, J. F. Ramos, O. P. Monteiro & J. F. Lima","1973","10","14","Brazil","Mato Grosso",NA,"Near Humboldt Centre, along road to Rio Aripuana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pl 8514",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1841","2020-09-12 05:00:02-03","US","US","USw13093","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"G. Stahel",NA,NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"294",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1842","2020-09-12 05:00:02-03","US","US","1515375","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"Ll. Williams","1929","5",NA,"Peru","Loreto",NA,"Lower Rio Nanay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"356",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1843","2020-09-12 05:00:02-03","US","US","2406055","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"P. Cazalet & T. D. Pennington","1962","1","25","Ecuador","Santiago-Zamora",NA,"Taisha.",NA,NA,NA,NA,"457",NA,NA,NA,NA,NA,NA,NA,"7507",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1844","2020-09-12 05:00:02-03","US","US","2989150","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"S. Lowrie, B. Lowy, B. Nelson, C. A. Cid Ferreira, A. Rosas, M. Morreira & V. M. Souza","1980","10","25","Brazil","Acre",NA,"8 km from Rio Branco on Rio Branco-Porto Velho road.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"643",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1845","2020-09-12 05:00:02-03","US","US","2977749","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"H. Cuadros V.","1983","5","20","Colombia","Bolívar",NA,"Mpio de Achi, corregimiento La Raya.",NA,NA,NA,NA,"80",NA,NA,NA,NA,NA,NA,NA,"1523",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1846","2020-09-12 05:00:02-03","US","US","2486360","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Wurdack, J. J., (US), US (UNITED STATES)","J. A. Steyermark","1961","12","27","Venezuela","Bolívar",NA,"Sierra Ichún, N del Salto María Espuma (Salto Ichún) del Río Ichún (tributary of río Paragua)","-63.3","4.76",NA,NA,"625","725",NA,NA,NA,NA,NA,NA,"90260",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1847","2020-09-12 05:00:02-03","US","US","3654745","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"O. Branco & O. Branco","1983","11","8","Brazil","Para",NA,"Area do Rio Gelado. Mun de Maraba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4543",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1848","2020-09-12 05:00:02-03","US","US","3285575","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Punt, W.","R. Oldeman","1967","1","28","French Guiana",NA,NA,"Approuague, rives en amont de Crique Tortue","-52.4","4.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2406",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1849","2020-09-12 05:00:02-03","US","US","2279517","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"M. B. Silva","1942","9","29","Brazil","Para",NA,"Belem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1850","2020-09-12 05:00:02-03","US","US","2279504","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"A. S. Silva","1943","12","31","Brazil","Para",NA,"Belem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1851","2020-09-12 05:00:02-03","US","US","2708243","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"G. T. Prance, W. C. Steward, L. G. Farias & J. F. Ramos","1969","2","6","Brazil","Roraima",NA,NA,NA,NA,NA,NA,"760","800",NA,NA,NA,NA,NA,NA,"9669",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1852","2020-09-12 05:00:02-03","US","US","2985723","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"S. Lowrie, B. Lowy & V. M. Souza","1980","9","30","Brazil","Acre",NA,"8 km from Rio Branco on Rio Branco-Porto Velho road.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"285",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1853","2020-09-12 05:00:02-03","US","US","2555485","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"G. Eiten, L. T. Eiten & G. M. Felippe","1963","1","29","Brazil","Amazônas",NA,"Mun de Manaus: Ponta Negra, N shore of the Rio Negro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5195",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1854","2020-09-12 05:00:02-03","US","US","3205432","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Huft, M. J.","G. Davidse & J. S. Miller","1984","7","9","Venezuela","Amazonas","Río Negro","Neblina Massif, Canyon Grande, along Río Mawarinuma, 7 airline km E-NE of Puerto Chimo","-66.03","0.83",NA,NA,"350",NA,NA,NA,NA,NA,NA,NA,"27249",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1855","2020-09-12 05:00:02-03","US","US","3236322","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"S. McDaniel & B. Marcos","1968","10","19","Peru","Loreto",NA,"Requena: Rio Tepiche, Callao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11365",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1856","2020-09-12 05:00:02-03","US","US","930750","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"E. H. Ule","1888","11",NA,"Brazil","Santa Catarina",NA,"Blumenau.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"992",NA,"Euphorbiales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1857","2020-09-12 05:00:02-03","US","US","2965851","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"E. L. Little Jr., A. T. Ortega U., A. V. Samaniego & F. A. Vivar C.","1975","10","1","Ecuador","Morona-Santiago",NA,"Puerto Morona, Este rio Morona.","-77.68","-2.87",NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,"535",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1858","2020-09-12 05:00:02-03","US","US","1661733","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"O. L. Haught","1935","1","18","Colombia","Santander",NA,"Vicinity of Barranca Bermeja, Magdalena Valley, between Sogamoso and Colorado Rivers.",NA,NA,NA,NA,"100","500",NA,NA,NA,NA,NA,NA,"1522",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1859","2020-09-12 05:00:02-03","US","US","3266216","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"S. McDaniel","1970","6","27","Peru","Loreto","Iquitos","Prov. Maynas. Picuruyacu, lower Rio Nanay.",NA,NA,NA,NA,"120",NA,NA,NA,NA,NA,NA,NA,"13683",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1860","2020-09-12 05:00:02-03","US","US","3373993","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Murillo, J.","P. Mutchnick & S. Tiwari","1995","5","31","Guyana","Potaro-Siparuni",NA,"Northern Pakaraima Mts. Ciong Valley, 9 km N of Kato Village","-59.8461","4.71",NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,"1428",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1861","2020-09-12 05:00:02-03","US","US","1660892","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"B. A. Krukoff","1934","10","12","Brazil","Amazônas",NA,"Basin of Rio Madeira. Mun Humayta, near Livramento on Rio Livramento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6826",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1862","2020-09-12 05:00:02-03","US","US","3292896","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"W. Palacios","1989","1","9","Ecuador","Pastaza",NA,"A 10 km del limite provincial con Napo. Estacion Petrolera.","-76.92","-1.25",NA,NA,"320",NA,NA,NA,NA,NA,NA,NA,"3451",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1863","2020-09-12 05:00:02-03","US","US","3006264","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"R. Oldeman","1970","1","24","French Guiana",NA,NA,"Crique Matarony, basse Approuague","-52.16","4.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B 2848",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1864","2020-09-12 05:00:02-03","US","US","3195257","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"J. F. Pruski, E. Batista & R. P. Lima","1987","9","14","Brazil","Amazônas",NA,"Manaus, SW corner of Ducke Forest Reserve.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3241",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1865","2020-09-12 05:00:02-03","US","US","2708235","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"G. T. Prance, E. Forero, B. L. Wrigley, J. F. Ramos & L. G. Farias","1968","7","25","Brazil","Rondônia",NA,"Basin of Rio Madeira. 1 km S of Riberao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6443",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1866","2020-09-12 05:00:02-03","US","US","2199527","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"A. Fernández","1955","2","3","Colombia","Vaupés",NA,"Riberas del Rio Inirida. Rio Papunaua.",NA,NA,NA,NA,"180",NA,NA,NA,NA,NA,NA,NA,"2111",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1867","2020-09-12 05:00:02-03","US","US","3373976","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Murillo, J.","P. Mutchnick","1995","5","28","Guyana","Potaro-Siparuni",NA,"Northern Pakaraima Mts. Kato","-59.8092","4.66333",NA,NA,"850",NA,NA,NA,NA,NA,NA,NA,"1402 a",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1868","2020-09-12 05:00:02-03","US","US","2400019","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"J. M. Pires","1961","9",NA,"Brazil","Para",NA,"Vicinity of Belem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51902",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1869","2020-09-12 05:00:02-03","US","US","1997043","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"R. E. Schultes & F. López","1948","6",NA,"Colombia","Vaupés",NA,"Rio Guainia basin, Rio Naquieni, vicinity of Cerro Monachi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10111",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1870","2020-09-12 05:00:02-03","US","US","3349643","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Liesner, R. L.","R. Evans & G. Lewis","1994","7","1","Suriname","Para",NA,"Zanderij, road to Kraka, 4.4 km from intersection with Zanderij Hwy., 0.5 km before bridge over Sabokoe Creek","-55.19","5.42",NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,"1850",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1871","2020-09-12 05:00:02-03","US","US","3258398","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"B. M. Boom, D. Gopaul & P. Taylor","1987","6","20","Guyana","Cuyuni-Mazaruni",NA,"Kamarang, upper Mazaruni R., trail W of airstrip","-60.66","5.83",NA,NA,"505","545",NA,NA,NA,NA,NA,NA,"8114",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1872","2020-09-12 05:00:02-03","US","US","3018056","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"Collector unknown","1982","5","30","Ecuador","Napo",NA,"Anangu. Parque Nacional Yasuni.","-76.38","-0.5256",NA,NA,"260","350",NA,NA,NA,NA,NA,NA,"9240",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1873","2020-09-12 05:00:02-03","US","US","2514653","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"G. T. Prance & T. D. Pennington","1965","8","31","Brazil","Para",NA,"Mata da Serraria, grounds of IAN, Belem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1256",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1874","2020-09-12 05:00:02-03","US","US","2220665","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"R. Reitz & Klein, --","1956","1","10","Brazil","Santa Catarina",NA,"Luis Alves, Itajai.",NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,"2377",NA,"Euphorbiales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1875","2020-09-12 05:00:02-03","US","US","1461072","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"E. P. Killip & A. C. Smith","1929","8","3","Peru","Loreto","Iquitos",NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,"27298",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1876","2020-09-12 05:00:02-03","US","US","3174127","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Granville, J. J. de, (CAY), Institut de Recherche pour le Developpement (IRD) (FRENCH GUIANA)","J.-J. de Granville, G. Cremers, J. Hagemann, B. E. Leuenberger & M. S. Sangrey","1989","1","17","French Guiana",NA,NA,"Mont Atachi Bacca, région de l'Inini, versant nord, 9km au SE de Gobaya Soula, environs du camp 3","-53.91","3.55",NA,NA,"550",NA,NA,NA,NA,NA,NA,NA,"10754",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
