"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","year","month","day","decimalLongitude","decimalLatitude","imagecode","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","previousCatalogNumber"
"543","2018-12-26 20:47:34-02","F","FMNH-SEEDPLANTS","V0372757F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum",NA,"RRC ID Flag","M. Goes & M. G. L. Wanderley","s.n.","South America","Brazil","São Paulo",NA,NA,NA,"V0372757F","1977","11","23","-49","-22","V0372757F_01 V0372757F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"132 A",NA,NA
"544","2019-06-11 13:02:23-03","F","FMNH-SEEDPLANTS","V0372758F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum",NA,"RRC ID Flag","G. Klug","3947","South America","Peru","Loreto","Maucallacta, Rio Paranapura",NA,NA,"V0372758F","1935","1",NA,NA,NA,"V0372758F_01 V0372758F_02",NA,NA,NA,NA,NA,NA,NA,NA,"200",NA,"Dicotyledoneae",NA,NA,"3947",NA,NA
"545","2020-10-14 16:35:23-03","UFVJM","HDJF","7548","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,"Paixão, FA","R16P18","Southern America","Brasil","Minas Gerais","Rio Doce, Margem Esquerda",NA,NA,"HDJF007548","2018","10","25","-42.438167","-19.445444","HDJF007548_01","Santana do Paraíso",NA,NA,"-42.438167","-19.445444",NA,NA,NA,"241","241",NA,NA,NA,NA,NA,NA
"546","2020-10-14 16:35:23-03","UFVJM","HDJF","7545","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,"Paixão, FA","23P18","Southern America","Brasil","Minas Gerais","Rio Doce, Margem Esquerda",NA,NA,"HDJF007545","2018","10","25","-42.438167","-19.445444","HDJF007545_01","Santana do Paraíso",NA,NA,"-42.438167","-19.445444",NA,NA,NA,"241","241",NA,NA,NA,NA,NA,NA
"547","2019-01-25 15:41:03-02","IAC","IAC","12914","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","M.J. Silva","C. Pacheco","s/nº",NA,"Brasil","São Paulo","IAC, Av. Barão de Itapura, Parque",NA,NA,NA,"1950","07","21","-47.065751","-22.9056",NA,"Campinas",NA,NA,"-47.065751","-22.9056","2007","04","03",NA,NA,NA,NA,NA,NA,NA,NA
"548","2019-01-25 15:41:03-02","IAC","IAC","20097","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","H.F. Leitão Filho","H.F. Leitão Filho","500",NA,"Brasil","São Paulo",NA,NA,"Nome popular: cabreuva",NA,"1968","08","24","-48.1606","-22.5672",NA,"Santa Maria da Serra",NA,NA,"-48.1606","-22.5672","1968","08","24",NA,NA,NA,NA,NA,NA,NA,NA
"549","2019-01-25 15:41:03-02","IAC","IAC","20306","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","H.F. Leitão Filho","S. Panizza","s/nº",NA,"Brasil","São Paulo","Jardim do Departamento de Botânica - Cidade Universitaria",NA,"Nome popular: cabreuva-falsa, pau-balsamo",NA,"1968","10","31",NA,NA,NA,NA,NA,NA,NA,NA,"1968","10","31",NA,NA,NA,NA,NA,NA,NA,NA
"550","2019-01-25 15:41:03-02","IAC","IAC","2119","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A.L.B. Sartori","O.T. Mendes Sobrinho","s/nº",NA,"Brasil","São Paulo","IAC, Estação Experimental",NA,NA,NA,"1937","08","10","-48.901072","-21.220292",NA,"Pindorama",NA,NA,"-48.901072","-21.220292","1997","11","24",NA,NA,NA,NA,NA,NA,NA,NA
"551","2019-01-25 15:41:03-02","IAC","IAC","21511","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","H.F. Leitão Filho","H.F. Leitão Filho","58",NA,NA,NA,NA,NA,"Nome popular: pau-balsamo",NA,"1967","08","31",NA,NA,NA,NA,NA,NA,NA,NA,"1967","08","31",NA,NA,NA,NA,NA,NA,NA,NA
"552","2019-01-25 15:41:03-02","IAC","IAC","25575","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Savina","Savina","319",NA,"Brasil","São Paulo","Parque Portugal",NA,"Nome popular: óleo-vermelho, cabreuva-vermelha, pau-vermelho",NA,"1985","09","09","-47.0608","-22.9056",NA,"Campinas",NA,NA,"-47.0608","-22.9056","1985","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"553","2019-01-25 15:41:03-02","IAC","IAC","26800","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","s/det.","s/col.","s/nº",NA,NA,NA,NA,NA,"Origem: Equador, Peru, Brasil. Nome popular: cabreúva-vermelha, óleo-vermelho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2019-01-25 15:41:03-02","IAC","IAC","46448","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","J.A.M.A. Gomes & J. Pena Filho","J.A.M.A. Gomes & J. Pena Filho","105",NA,"Brasil","São Paulo","Bosque dos Jequitibás",NA,"ind. 130 fitossoc.",NA,"2003","10","30","-47.042331","-22.801017",NA,"Campinas",NA,NA,"-47.042331","-22.801017","2003","10","30",NA,NA,NA,NA,NA,NA,NA,NA
"555","2019-01-25 15:41:03-02","IAC","IAC","47516","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","R.B. Torres et al.","R.B. Torres; A. Geremias & E.J. Moro","1767",NA,"Brasil","São Paulo","IAC, Estação Experimental",NA,"Nome popular: Cabreúva",NA,"2006","09","12","-46.998695","-21.423489",NA,"Mococa",NA,NA,"-46.998695","-21.423489","2006","09","12",NA,NA,NA,NA,NA,NA,NA,NA
"556","2019-01-25 15:41:03-02","IAC","IAC","51641","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","L.C. Bernacci","R.B. Torres & N. Figueiredo","371",NA,"Brasil","São Paulo","Estação Experimental do Instituto Florestal",NA,NA,NA,"1987","08","20","-48.5928","-23.7975",NA,"Buri",NA,NA,"-48.5928","-23.7975","2016","03","29",NA,NA,NA,NA,NA,NA,NA,NA
"557","2019-01-25 15:41:03-02","IAC","IAC","51686","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","R.B. Torres","R.B. Torres & N. Figueiredo","371",NA,"Brasil","São Paulo","Estação Experimental do Instituto Florestal",NA,NA,NA,"1987","08","20","-48.5928","-23.7975",NA,"Buri",NA,NA,"-48.5928","-23.7975","2012","12","20",NA,NA,NA,NA,NA,NA,NA,NA
"558","2019-01-25 15:41:03-02","IAC","IAC","6861","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","O. Handro","A.S. Lima","s/nº",NA,"Brasil","São Paulo","Jardim Prça Imprensa Fluminense",NA,"Sementes na caixa de papelão pequena n.25, colhidas em 04/01/1944, Julho as flores",NA,"1942","12","18","-47.0608","-22.9056",NA,"Campinas",NA,NA,"-47.0608","-22.9056","1950","07","10",NA,NA,NA,NA,NA,NA,NA,NA
"559","2019-01-25 15:41:03-02","IAC","IAC","7690","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A.L.B. Sartori","M. Koscinski","23",NA,"Brasil","São Paulo","Horto Florestal",NA,"Material recebido do Sr Bento Picke; em fevereiro de 1945. Nome popular: cabreúva-vermelha",NA,"1936","08","15","-46.6361","-23.5475",NA,"São Paulo",NA,NA,"-46.6361","-23.5475","1997","11","24",NA,NA,NA,NA,NA,NA,NA,NA
"560","2020-07-23 12:07:54-03","CEPLAC","CEPEC","131238","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum",NA,"R. D. Ribeiro","R. D. Ribeiro","661",NA,"Brasil","Rio de Janeiro","Entre o Bairro de Santa Catarina e o Quilombo Machadinha.",NA,"<ll>dwc_commonname:</ll> Óleo-vermelho",NA,"2009","05","09","-41.4721984863281","-22.1067008972168",NA,"quissamã","33509","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2020-07-23 12:07:54-03","CEPLAC","CEPEC","3232","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum",NA,"G. P. Lewis","R. S. Pinheiro","280",NA,"Brasil","Bahia","Rod. Palmira/Itajú.",NA,"<ll>dwc_commonname:</ll> Bálsamo, Pau-de-bálsamo",NA,"1967","10","14","-39.7243995666504","-15.1424999237061",NA,"ITAJÚ DO COLÔNIA","26963","auto","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,"21/02/1980",NA,NA,NA,NA
"562","2020-07-23 12:07:54-03","CEPLAC","CEPEC","66641","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum",NA,"O. Handro","O. Handro","2329",NA,"Brasil","São Paulo","Jardim Botanico. Cabreúva.",NA,"<ll>dwc_commonname:</ll> Cabreuva",NA,"1985","09","05","-46.6300010681152","-23.5400009155273",NA,"SÃO PAULO","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/1985",NA,NA,NA,NA
"563","2020-07-23 12:07:54-03","CEPLAC","CEPEC","66630","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum",NA,"W. Mantovani","M. Goes",NA,NA,"Brasil","São Paulo","Parq. Est. das Fontes do Ipiranga, Jardim Botanico. Planta 132, area 6.",NA,NA,NA,"1977","12","23","-46.6300010681152","-23.5400009155273",NA,"SÃO PAULO","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1979",NA,NA,NA,NA
"564","2020-07-23 12:07:54-03","CEPLAC","CEPEC","66605","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum",NA,"W. Mantovani","A. C. Filho","1196",NA,"Brasil","São Paulo","Parq. do Estado.",NA,NA,NA,"1981","09","01","-46.6300010681152","-23.5400009155273",NA,"SÃO PAULO","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/10/1985",NA,NA,NA,NA
"565","2019-02-27 14:02:10-03","UFSJ","HUFSJ","1679","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Sobral, M","Sobral, M","13649",NA,"Brasil","Minas Gerais","Praça do Chafariz",NA,"Árvore 7-8 m, cultivada; frutos imaturos.","HUFSJ001679","2010","08","19",NA,NA,NA,"São João del-Rei",NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2020-09-22 13:48:50-03","USP","SPFW","6122","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A. Sartori","Freire, G.Q.","349",NA,"Brasil","Rio Grande do Norte","RPPN Stoessel de Britto",NA,NA,NA,"2009","10","15","-37.034083","-6.223417",NA,"Jucurutú",NA,NA,"37º02'02,7''W","06º13'24,3''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2020-09-22 13:48:50-03","USP","SPFW","5381","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Administration National De Bo","s.n.",NA,"Argentina","Jujuy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2020-09-22 13:48:50-03","USP","SPFW","6118","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A. Sartori","Freire, G.Q. Domingos, N.B.; Cardim, R.H.H.","340",NA,"Brasil","São Paulo",NA,NA,NA,NA,"2009","06","18","-47.973889","-21.301944",NA,"Ribeirão Preto",NA,NA,"47º58'26''W","21º18'07''S",NA,NA,NA,"526","526",NA,NA,NA,NA,NA,NA
"569","2020-09-22 13:48:50-03","USP","SPFW","6126","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A. Sartori","Freire, G.Q. Roque, A.","353",NA,"Brasil","Rio Grande do Norte","Serra do Estreito",NA,NA,NA,"2009","10","16","-37.03275","-6.20975",NA,"Jucurutú",NA,NA,"37º01'57,9''W","06º12'35,1''S",NA,NA,NA,"296","296",NA,NA,NA,NA,NA,NA
"570","2020-09-22 13:48:50-03","USP","SPFW","5380","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Instituto Florestal de São Paulo","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2020-09-22 13:48:50-03","USP","SPFW","6115","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A.L.B. Sartori","Freire, G.Q. Gedeon; Benedito.","334",NA,"Brasil","São Paulo","Cidade Universitária Armando de Salles Oliveira",NA,NA,NA,"2008","08","20","-46.6300010681152","-23.5400009155273",NA,"São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2020-09-22 13:48:50-03","USP","SPFW","5361","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","G.M. Locosselli","Locosselli, G.M. Ceccantini, G.C.T.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","224",NA,"Brasil","São Paulo","Estação Ecológica de Caetetus",NA,"Voucher: No. Canopy height (m): Indeterminated. Number of cores: 2. Core A/B/C/D: W->E/NE->Sw./Indeterminated/Indeterminated. Site quality: Disturbed.",NA,"2013","08","31","-49.699528","-22.388944",NA,"Gália",NA,NA,"49º41'58,3''W","22º23'20,2''S",NA,NA,NA,"622","622",NA,NA,NA,NA,NA,NA
"573","2020-09-22 13:48:50-03","USP","SPFW","6117","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A.L.B. Sartori","Freire, G.Q. Brito, N.; Cardim, R.H.H.","341",NA,"Brasil","São Paulo",NA,NA,NA,NA,"2009","06","18","-47.974444","-21.301944",NA,"Ribeirão Preto",NA,NA,"47º58'28''W","21º18'07''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2020-09-22 13:48:50-03","USP","SPFW","5383","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Universidad Nacional Agraria La Molina, Lima","s.n.",NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2020-09-22 13:48:50-03","USP","SPFW","6123","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A. Sartori","Freire, G.Q. Roque, A.","350",NA,"Brasil","Rio Grande do Norte","Serra do Estreito",NA,NA,NA,"2009","10","15","-37.033194","-6.208944",NA,"Jucurutú",NA,NA,"37º01'59,5''W","06º12'32,2''S",NA,NA,NA,"232","232",NA,NA,NA,NA,NA,NA
"576","2020-09-22 13:48:50-03","USP","SPFW","5362","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","G.M. Locosselli","Locosselli, G.M. Ceccantini, G.C.T.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","225",NA,"Brasil","São Paulo","Estação Ecológica de Caetetus",NA,"Voucher: No. Canopy height (m): Indeterminated. Number of cores: 2. Core A/B/C/D: N->S/S->N/Indeterminated/Indeterminated. Site quality: Not disturbed.",NA,"2013","08","31","-49.699333","-22.389444",NA,"Gália",NA,NA,"49º41'57,6''W","22º23'22''S",NA,NA,NA,"567","567",NA,NA,NA,NA,NA,NA
"577","2020-09-22 13:48:50-03","USP","SPFW","5382","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Smith, A.C.","s.n.",NA,"Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2020-09-22 13:48:50-03","USP","SPFW","6119","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A. Sartori","Freire, G.Q. Domingos, N.B.; Cardim, R.H.H.","344",NA,"Brasil","São Paulo",NA,NA,NA,NA,"2009","06","18","-47.806389","-21.094167",NA,"Ribeirão Preto",NA,NA,"47º48'23''W","21º05'39''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2020-09-22 13:48:50-03","USP","SPFW","6127","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A. Sartori","Freire, G.Q. Roque, A.","354",NA,"Brasil","Rio Grande do Norte","Serra do Estreito",NA,NA,NA,"2009","10","16","-37.033083","-6.208944",NA,"Jucurutú",NA,NA,"37º01'59,1''W","06º12'32,2''S",NA,NA,NA,"252","252",NA,NA,NA,NA,NA,NA
"580","2020-09-22 13:48:50-03","USP","SPFW","6133","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A. Sartori","Freire, G.Q. Ceccantini, G.C.T.; Siqueira, G.","370",NA,"Brasil","Espirito Santo","Reserva Natural da Vale do Rio Doce",NA,NA,NA,"2009","12","09","-40.0722007751465","-19.3910999298096",NA,"Linhares","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2020-09-22 13:48:50-03","USP","SPFW","6139","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A. Sartori","Freire, G.Q. Domingos, N.B.; Melo, A.","382",NA,"Brasil","São Paulo","Cidade Universitária Armando de Salles Oliveira",NA,NA,NA,"2010","07","19","-46.6300010681152","-23.5400009155273",NA,"São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2020-09-22 13:48:50-03","USP","SPFW","6113","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A.L.B. Sartori","Freire, G.Q. Brito,N.; Melo, A.","332",NA,"Brasil","São Paulo","Cidade Universitária Armando de Salles Oliveira",NA,NA,NA,"2010","07","19","-46.6300010681152","-23.5400009155273",NA,"São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2020-09-22 13:48:50-03","USP","SPFW","6114","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A.L.B. Sartori","Freire, G.Q. Brito,N.; Melo, A.","333B",NA,"Brasil","São Paulo","Cidade Universitária Armando de Salles Oliveira",NA,NA,NA,"2010","07","19","-46.6300010681152","-23.5400009155273",NA,"São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2020-09-22 13:48:50-03","USP","SPFW","6128","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A. Sartori","Freire, G.Q. Roque, A.","356",NA,"Brasil","Rio Grande do Norte","Serra do Estreito",NA,NA,NA,"2009","10","16","-37.032944","-6.210333",NA,"Jucurutú",NA,NA,"37º01'58,6''W","06º12'37,2''S",NA,NA,NA,"288","288",NA,NA,NA,NA,NA,NA
"585","2020-09-22 13:48:50-03","USP","SPFW","6125","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A. Sartori","Freire, G.Q. Roque, A.","352",NA,"Brasil","Rio Grande do Norte","Serra do Estreito",NA,NA,NA,"2009","10","16","-37.033222","-6.209389",NA,"Jucurutú",NA,NA,"37º01'59,6''W","06º12'33,8''S",NA,NA,NA,"250","250",NA,NA,NA,NA,NA,NA
"586","2020-09-22 13:48:50-03","USP","SPFW","6120","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A. Sartori","Freire, G.Q. Domingos, N.B.; Cardim, R.H.H.","345",NA,"Brasil","São Paulo",NA,NA,NA,NA,"2009","06","19","-47.846111","-21.223056",NA,"Ribeirão Preto",NA,NA,"47º50'46''W","21º13'23''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2020-09-22 13:48:50-03","USP","SPFW","5359","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","G.M. Locosselli","Locosselli, G.M. Ceccantini, G.C.T.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","222",NA,"Brasil","São Paulo","Estação Ecológica de Caetetus",NA,"Voucher: No. Canopy height (m): Indeterminated. Number of cores: 2. Core A/B/C/D: S->N/N->S/Indeterminated/Indeterminated. Site quality: Not disturbed.",NA,"2013","08","31","-49.699611","-22.388389",NA,"Gália",NA,NA,"49º41'58,6''W","22º23'18,2''S",NA,NA,NA,"679","679",NA,NA,NA,NA,NA,NA
"588","2020-09-22 13:48:50-03","USP","SPFW","6121","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A. Sartori","Freire, G.Q.","348",NA,"Brasil","Rio Grande do Norte","RPPN Stoessel de Britto",NA,NA,NA,"2009","10","15","-37.034083","-6.223417",NA,"Jucurutú",NA,NA,"37º02'02,7''W","06º13'24,3''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2020-09-22 13:48:50-03","USP","SPFW","5360","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","G.M. Locosselli","Locosselli, G.M. Ceccantini, G.C.T.; Krottenthaler, S.; Broschek, H.; Pitch, P.; Esborini, S.A.","223",NA,"Brasil","São Paulo","Estação Ecológica de Caetetus",NA,"Voucher: No. Canopy height (m): Indeterminated. Number of cores: 2. Core A/B/C/D: N->S/S->N/Indeterminated/Indeterminated. Site quality: Not disturbed.",NA,"2013","08","31","-49.698472","-22.388139",NA,"Gália",NA,NA,"49º41'54,5''W","22º23'17,3''S",NA,NA,NA,"611","611",NA,NA,NA,NA,NA,NA
"590","2020-09-22 13:48:50-03","USP","SPFW","6134","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A. Sartori","Freire, G.Q. Ceccantini, G.C.T.; Siqueira, G.","371",NA,"Brasil","Espirito Santo","Reserva Natural da Vale do Rio Doce",NA,NA,NA,"2009","12","09","-40.0722007751465","-19.3910999298096",NA,"Linhares","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2020-09-22 13:48:50-03","USP","SPFW","6129","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A. Sartori","Freire, G.Q. Ceccantini, G.C.T.; Siqueira, G.","366",NA,"Brasil","Espirito Santo","Reserva Natural da Vale do Rio Doce",NA,NA,NA,"2009","12","09","-40.0722007751465","-19.3910999298096",NA,"Linhares","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2020-09-22 13:48:50-03","USP","SPFW","6135","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A. Sartori","Freire, G.Q. Ceccantini, G.C.T.; Siqueira, G.","372",NA,"Brasil","Espirito Santo","Reserva Natural da Vale do Rio Doce",NA,NA,NA,"2009","12","09","-40.0722007751465","-19.3910999298096",NA,"Linhares","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2020-09-22 13:48:50-03","USP","SPFW","6131","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A. Sartori","Freire, G.Q. Ceccantini, G.C.T.; Siqueira, G.","368",NA,"Brasil","Espirito Santo","Reserva Natural da Vale do Rio Doce",NA,NA,NA,"2009","12","09","-40.0722007751465","-19.3910999298096",NA,"Linhares","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2020-09-22 13:48:50-03","USP","SPFW","6136","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A. Sartori","Freire, G.Q. Ceccantini, G.C.T.; Siqueira, G.","373",NA,"Brasil","Espirito Santo","Reserva Natural da Vale do Rio Doce",NA,NA,NA,"2009","12","09","-40.0722007751465","-19.3910999298096",NA,"Linhares","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2020-09-22 13:48:50-03","USP","SPFW","6130","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A. Sartori","Freire, G.Q. Ceccantini, G.C.T.; Siqueira, G.","367",NA,"Brasil","Espirito Santo","Reserva Natural da Vale do Rio Doce",NA,NA,NA,"2009","12","09","-40.0722007751465","-19.3910999298096",NA,"Linhares","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
