"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"684","2021-03-25 13:52:21-03","UNIVILLE","JOI","4732","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"F.C.S. Vieira","1398","2005","11","15","Brasil","Santa Catarina","Garuva","Monte Cristo, Rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,NA,"30","30","; HABITAT: mata ciliar; HABITO: árvore, terrestre; TIPO VEGETACIONAL: FODTB","JOI004732",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"685","2019-10-07 09:22:56-03","UEFS","HUEFS","152115","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Moraes, P.L.R.de","2620","2009","04","02","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica de Santa Lúcia","-40.529444","-19.9725","40W31'46''","19S58'21''",NA,NA,NA,"HUEFS0152115","HUEFS0152115",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"686","2019-10-07 09:22:56-03","UEFS","HUEFS","152117","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Moraes, P.L.R.de","2622","2009","04","03","Brasil","Espírito Santo","Santa Teresa","Bonfim","-40.589444","-19.933889","40W35'22''","19S56'2''",NA,NA,NA,"HUEFS0152117","HUEFS0152117",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"687","2019-11-22 16:08:21-03","UEFS","HUEFS","166896","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L.R.Moraes",NA,"5313","2006","07","03","Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Trilha do Aceiro Talimã.","-39.991667","-19.160833","39W59'30''","19S9'39''","36","36","Mata de tabuleiro.","HUEFS0166896","HUEFS0166896",NA,NA,NA,"Angiospermae","Laurales","2009","10",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"688","2019-10-07 09:22:56-03","UEFS","HUEFS","166897","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L.R.Moraes","Siqueira, G.S.","232","2006","07","03","Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Trilha do Aceiro Calimã.","-39.991667","-19.160833","39W59'30''","19S9'39''","36","36","Mata de tabuleiro.","HUEFS0166897","HUEFS0166897",NA,NA,NA,"Angiospermae","Laurales","2009","10",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"689","2019-10-07 09:22:56-03","UEFS","HUEFS","232092","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","M.L.Brotto","Silva, J.M.","9526","2016","10","28","Brasil","Paraná","Castro","PCH Rio Iapó, Fazenda do Pulo.","-50.142222","-24.716111","50W8'32''","24S42'58''","975","975","Floresta Ombrófila Mista.","HUEFS0232092","HUEFS0232092",NA,NA,NA,"Angiospermae","Laurales","2016","11",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"690","2019-10-07 09:22:56-03","UEFS","HUEFS","232100","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","M.L.Brotto","Silva, J.","9454","2016","09","27","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas, estrada.","-48.682778","-24.843889","48W40'58''","24S50'38''","874","874","Floresta Ombrófila Densa Montana.","HUEFS0232100","HUEFS0232100",NA,NA,NA,"Angiospermae","Laurales","2016","11",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"691","2019-10-07 09:22:56-03","UEFS","HUEFS","232106","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","M.L.Brotto","Silva, J.M.","9527","2016","10","28","Brasil","Paraná","Castro","PCH Rio Iapó, Fazenda do Pulo.","-50.142222","-24.716111","50W8'32''","24S42'58''","975","975","Floresta Ombrófila Mista.","HUEFS0232106","HUEFS0232106",NA,NA,NA,"Angiospermae","Laurales","2016","11",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"692","2019-10-07 09:22:56-03","UEFS","HUEFS","15020","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Hatschbach, G.","55766","1991","10","15","Brasil","Paraná","Palmital",NA,"-52.2028007507324","-24.8931007385254",NA,NA,"850","850",NA,"HUEFS0015020","HUEFS0015020",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,"30294","auto","Magnolianae",NA,NA,NA,NA,NA
"693","2019-10-07 09:22:56-03","UEFS","HUEFS","165052","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Reis, G.C.","248","2010","03","18","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasilia. Lago Sul.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Interior da mata de galeria","HUEFS0165052","HUEFS0165052",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,"70570","auto","Magnolianae",NA,NA,NA,NA,NA
"694","2019-10-07 09:22:56-03","UEFS","HUEFS","173795","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Silva, J.M.","3166","2000","02","21","Brasil","Paraná","Adrianópolis","Fazenda Primavera.","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"Floresta Atlântica.","HUEFS0173795","HUEFS0173795",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,"49901","auto","Magnolianae",NA,NA,NA,NA,NA
"695","2019-10-07 09:22:56-03","UEFS","HUEFS","75626","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Francisco, E.M.","FUEL33091","1999","12","15","Brasil","Paraná","Ortigueira","Fazenda Santa Rita.","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,"HUEFS0075626","HUEFS0075626",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,"46016","auto","Magnolianae",NA,NA,NA,NA,NA
"696","2019-10-07 09:22:56-03","UEFS","HUEFS","166895","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L.R.Moraes","Moraes, P.L.R.de","2543","2005","05","18","Brasil","Espírito Santo","Linhares","Fazenda Tapui.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Mata de tabuleiro.","HUEFS0166895","HUEFS0166895",NA,NA,NA,"Angiospermae","Laurales","2005","05",NA,"48094","auto","Magnolianae",NA,NA,NA,NA,NA
"697","2019-10-07 09:22:56-03","UEFS","HUEFS","166894","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L.R.Moraes","Moraes, P.L.R.de","2544","2005","05","18","Brasil","Espírito Santo","Linhares","Fazenda Tapui.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Mata de tabuleiro.","HUEFS0166894","HUEFS0166894",NA,NA,NA,"Angiospermae","Laurales","2005","05",NA,"48094","auto","Magnolianae",NA,NA,NA,NA,NA
"698","2019-10-07 09:22:56-03","UEFS","HUEFS","30851","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Hatschbach, G.","50354","1986","02","15","Brasil","Paraná","Irati","Irati,aredores Paraná","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Mata.","HUEFS0030851","HUEFS0030851",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,"47271","auto","Magnolianae",NA,NA,NA,NA,NA
"699","2019-06-11 12:38:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana",NA,"RRC ID Flag","G. G. Hatschbach","12799","1965","9","17","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"12799",NA
"700","2019-09-04 18:43:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana",NA,NA,"F. Sellow","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isotype"
"701","2019-07-03 14:49:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana",NA,"RRC ID Flag","H. van der Werff","8611","1986","3","9","Peru","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"8611",NA
"702","2019-01-23 11:05:30-02","F","FMNH-SEEDPLANTS","V0061380F","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana",NA,NA,"F. Sellow","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0061380F","V0061380F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isotype"
"703","2015-03-07 08:32:46-03","F","FMNH-SEEDPLANTS","V0152107F","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0152107F","V0152107F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"704","2015-03-07 08:32:46-03","F","FMNH-SEEDPLANTS","V0152108F","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0152108F","V0152108F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"705","2015-03-07 08:32:46-03","F","FMNH-SEEDPLANTS","V0152109F","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0152109F","V0152109F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"706","2015-03-07 08:32:46-03","F","FMNH-SEEDPLANTS","V0152110F","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0152110F","V0152110F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"707","2015-03-07 08:32:46-03","F","FMNH-SEEDPLANTS","V0152111F","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0152111F","V0152111F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"708","2015-03-07 08:32:46-03","F","FMNH-SEEDPLANTS","V0152112F","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0152112F","V0152112F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"709","2015-03-07 08:32:47-03","F","FMNH-SEEDPLANTS","V0152113F","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0152113F","V0152113F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"710","2015-03-07 08:32:47-03","F","FMNH-SEEDPLANTS","V0152114F","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0152114F","V0152114F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"711","2015-03-07 08:32:47-03","F","FMNH-SEEDPLANTS","V0152115F","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0152115F","V0152115F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"712","2015-03-07 08:32:47-03","F","FMNH-SEEDPLANTS","V0152116F","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0152116F","V0152116F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"713","2015-03-07 08:32:47-03","F","FMNH-SEEDPLANTS","V0152117F","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0152117F","V0152117F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"714","2015-03-07 08:32:47-03","F","FMNH-SEEDPLANTS","V0152118F","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0152118F","V0152118F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"715","2015-03-07 08:33:29-03","F","FMNH-SEEDPLANTS","V0157100F","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0157100F","V0157100F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"716","2020-10-14 16:35:24-03","UFVJM","HDJF","7576","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Machado, ELM","Paixão, FA","50P23","2018","11","12","Brasil","Minas Gerais","Marliéria","Rio Doce, Margem Esquerda","-42.500389","-19.712806","-42.500389","-19.712806","243","243",NA,"HDJF007576","HDJF007576_01","Southern America",NA,NA,"Dicotyledoneae",NA,"2020","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2020-04-29 16:29:56-03","UFVJM","HDJF","679","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Machado, ELM","Magalhães, M; Machado, ELM","s.n.","2012","05",NA,"Brasil","Minas Gerais","Diamantina","Campus JK, MGT 367.","-43.571111","-18.193333","-43.571111","-18.193333",NA,NA,NA,"HDJF000679","HDJF000679_01","Southern America",NA,NA,"Dicotyledoneae",NA,"2012","05","11",NA,NA,NA,NA,NA,NA,NA,NA
"718","2020-10-14 16:35:24-03","UFVJM","HDJF","7828","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Paixão, FA","3P97","2019","07","30","Brasil","Espírito Santo","Linhares","Rio Doce, Margem Direita","-40.191167","-19.473056","-40.191167","-19.473056","18","18",NA,"HDJF007828","HDJF007828_01","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2019-01-25 15:35:12-02","IAC","IAC","18044","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","J.B. Baitello","C. Pacheco","s/nº","1955","09","10","Brasil","São Paulo","Campinas","Recanto Infantil Chapadão","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Ident. ant.: nectandra sp., por d.M. dedecca em 1955",NA,NA,NA,NA,NA,NA,NA,"1998","03","26",NA,NA,NA,NA,NA,NA,NA,NA
"720","2019-01-25 15:41:45-02","IAC","IAC","35906","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","J.B. Baitello","F. Chagas et al.","1827","1995","09","08","Brasil","Paraná","São Jerônimo da Serra",NA,"-50.7411","-23.7275","-50.7411","-23.7275",NA,NA,"Ident. ant.: ocotea sp.",NA,NA,NA,NA,NA,NA,NA,"1998","03","26",NA,NA,NA,NA,NA,NA,NA,NA
"721","2019-01-25 15:35:12-02","IAC","IAC","40711","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","L.C. Bernacci et al.","L.C. Bernacci et al.","3082","2001","02","06","Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Beto Borracheiro","-47.072921","-23.715509","-47.072921","-23.715509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","02","06",NA,NA,NA,NA,NA,NA,NA,NA
"722","2019-01-25 15:41:45-02","IAC","IAC","44914","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","J.A.M.A. Gomes & J. Pena Filho","J.A.M.A. Gomes & J. Pena Filho","27","2004","10","18","Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.042331","-22.801017","-47.042331","-22.801017",NA,NA,"ind. 804 fitossoc.",NA,NA,NA,NA,NA,NA,NA,"2004","10","18",NA,NA,NA,NA,NA,NA,NA,NA
"723","2019-01-25 15:41:45-02","IAC","IAC","46392","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","J.A.M.A. Gomes & J. Pena Filho","J.A.M.A. Gomes & J. Pena Filho","11","2004","10","18","Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.042331","-22.801017","-47.042331","-22.801017",NA,NA,"ind. 423 fitossoc.",NA,NA,NA,NA,NA,NA,NA,"2004","10","18",NA,NA,NA,NA,NA,NA,NA,NA
"724","2019-01-25 15:41:45-02","IAC","IAC","46850","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","A. Simão et al.","A. Simão; E.L. João & E.G. Lima","s/nº","2004","10","15","Brasil","São Paulo","Campinas","Bosque dos Italianos","-47.072823","-22.886276","-47.072823","-22.886276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","10","15",NA,NA,NA,NA,NA,NA,NA,NA
"725","2019-01-25 15:41:45-02","IAC","IAC","46967","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","L.C. Bernacci et al.","L.C. Bernacci; M.D. Soares-Scott; G.S. Pasquali & J.F. Benedito","4158","2006","04","28","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, mata.","-47.067278","-22.863972","-47.067278","-22.863972",NA,NA,"Vegetativo na ocasião.",NA,NA,NA,NA,NA,NA,NA,"2006","04","28",NA,NA,NA,NA,NA,NA,NA,NA
"726","2019-06-24 08:12:59-03","IAC","IAC","48104","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","C.F. Nardin et al.","C.F. Nardin; L.C. Bernacci; R.B. Torres; F.R.G. Amaral; J.F. Benedito; M.D. Soares-Scott; C.A. Colombo; L.L. Haber; M.O.M. Marques & V.M. Quecini","74","2007","03","14","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, mata, no lado esquerdo a partir do início da estrada","-47.067361","-22.864611","-47.067361","-22.864611",NA,NA,"47o04#?#02.5W, 22o51#?#52.6S, LP 07031408",NA,NA,NA,NA,NA,NA,NA,"2007","03","14",NA,NA,NA,NA,NA,NA,NA,NA
"727","2020-07-23 12:09:28-03","CEPLAC","CEPEC","63077","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana",NA,"H. van der Werff","H. Q. B. Fernandes","2602","1997","11","08","Brasil","Espírito Santo","SANTA TERESA","Valsununga Velha. Estação Biológica de Sta. Lucia. Margem esquerda do Rio Timbuí.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,"30/01/1990",NA,NA,NA,NA
"728","2020-06-24 11:42:23-03","URICER","HPBR","8211","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","LONGHI, S. J.","MALINOSWKI, R. et al.",NA,"2002","04","25","Brasil","RS","Benjamim Constant do Sul","RESERVA INDIGENA DO VOTOURO",NA,NA,NA,NA,NA,NA,NA,"HPBR008211",NA,NA,NA,NA,NA,NA,"2002","06","12",NA,NA,NA,NA,NA,"1",NA,NA
"729","2020-03-11 11:30:38-03","URICER","HPBR","8317","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","LONGHI, S. J.","MALINOSWKI, R. et al.",NA,"2002","05","22","Brasil","RS","Benjamim Constant do Sul","RESERVA INDIGENA DO VOTOURO",NA,NA,NA,NA,NA,NA,NA,"HPBR008317",NA,NA,NA,NA,NA,NA,"2002","06","12",NA,NA,NA,NA,NA,"3",NA,NA
"730","2019-04-02 09:32:09-03","URICER","HPBR","4231","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"GERHARDT,H.J.",NA,"1990","05","07","Brasil","Rs","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"10 metros de altura","HPBR004231",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,"1",NA,NA
"731","2020-03-11 11:30:38-03","URICER","HPBR","6907","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez.",NA,"TOMAZIN, A.",NA,"2000","09","01","Brasil","RS","Erechim","PARQ. MUNIC LONGINES MALINOWSKI","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR006907",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,"2",NA,NA
"732","2020-03-11 11:30:38-03","URICER","HPBR","7202","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez.","BUTZKE, A.","BUTZKE, A. et al",NA,"1993","10","21","Brasil","RS","Erechim","UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES - URI ERECHIM","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"20m de altura","HPBR007202",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,"1",NA,NA
"733","2019-04-02 09:32:09-03","URICER","HPBR","8520","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"SCARIOT, C. R.",NA,"2003","01","25","Brasil","RS","Getúlio Vargas","PARQUE MUNIC. DAS ÁGUAS","-52.2275009155273","-27.8903007507324",NA,NA,NA,NA,NA,"HPBR008520",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18803","auto",NA,NA,NA,"1",NA,NA
"734","2020-11-19 14:06:19-03","Unimontes","MCMG","3724","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,NA,NA,NA,NA,NA,"Brasil",NA,"Hotel Casa Alpina, Itamonte MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2020-11-19 14:06:19-03","Unimontes","MCMG","2986","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","NUNES,YRF","NUNES,YRF |",NA,NA,NA,NA,"Brasil","Minas gerais","Lavras","UFLAReserva florestal","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA
"736","2020-11-19 14:06:19-03","Unimontes","MCMG","3055","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","NUNES,YRF","NUNES,YRF |",NA,NA,NA,NA,"Brasil","Minas gerais","Lavras","UFLAReserva florestal","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA
"737","2020-11-19 14:06:19-03","Unimontes","MCMG","5857","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez (A.)",NA,"Oliveira,O.S .; Tolentino, G.S.",NA,"2017","03","21","Brasil","Minas Gerais","Mariana","Águas Claras","-43.4160995483398","-20.377799987793","43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,"Mata Atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA
