"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","coordinatePrecision","occurrenceRemarks","geoFlag","phylum","class","order","individualCount","continentOcean","preparationType","infraspecificEpithet","relationshipType","relatedCatalogItem","fieldNumber","previousCatalogNumber","typeStatus"
"141","2020-12-21 16:38:42-03","MBM","MBM","8427","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum longipes","(Lindl.) Teuscher","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1968","11","28","Brazil","Paraná","Jaguariaíva","Rio do Sabiá","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM008427","MBM008427","20452","44368","Epífita.","auto",NA,NA,NA,NA,"Southern America",NA,"longipes",NA,NA,NA,NA,NA
"142","2020-12-21 16:38:42-03","MBM","MBM","16587","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum longipes","(Lindl.) Teuscher","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","1970","11","18","Brazil","Paraná","Jaguariaíva","Sertão de Cima","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM016587","MBM016587","25494","44368","Epífita.","auto",NA,NA,NA,NA,"Southern America",NA,"longipes",NA,NA,NA,NA,NA
"143","2020-12-21 16:38:42-03","MBM","MBM","62731","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum longipes","(Lindl.) Teuscher","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1978","11","30","Brazil","Paraná","São José dos Pinhais","Malhada","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM062731","MBM062731","41878","45291","Epífita.","auto",NA,NA,NA,NA,"Southern America",NA,"longipes",NA,NA,NA,NA,NA
"144","2020-12-21 16:38:42-03","MBM","MBM","113246","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum","Booth.","Waechter, J.L.",NA,NA,NA,"Hagelund, K.","1978","09","27","Brazil","Rio Grande do Sul","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"MBM113246","MBM113246","12459","29956",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:38:42-03","MBM","MBM","106093","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum confipes","Benth.",NA,NA,NA,NA,"Buttura, E.","1981","11","19","Brazil","Paraná","Guaíra","Parque nacional Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,"MBM106093","MBM106093","775","33984",NA,"auto",NA,NA,NA,NA,"Southern America",NA,"confipes",NA,NA,NA,NA,NA
"146","2020-12-21 16:38:42-03","MBM","MBM","14510","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum longipes","(Lindl.) Teuscher","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1970","01","15","Brazil","Paraná","Paranaguá","Pico Torto","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM014510","MBM014510","23332","24916","Epífita.","auto",NA,NA,NA,NA,"Southern America",NA,"longipes",NA,NA,NA,NA,NA
"147","2020-12-21 16:38:42-03","MBM","MBM","8448","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum longipes","(Lindl.) Teuscher","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1968","11","21","Brazil","Paraná","Bocaiúva do Sul","Serra Virgem Maria","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM008448","MBM008448","20260","61623","Epífita.","auto",NA,NA,NA,NA,"Southern America",NA,"longipes",NA,NA,NA,NA,NA
"148","2020-12-21 16:38:42-03","MBM","MBM","2164","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum longipes","(Lindl.) Teuscher","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1966","11","23","Brazil","Paraná","Campina Grande do Sul","Caminho ao Cerro Verde","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM002164","MBM002164","15262","55154","Epífita.","auto",NA,NA,NA,NA,"Southern America",NA,"longipes",NA,NA,NA,NA,NA
"149","2020-12-21 16:38:42-03","MBM","MBM","6255","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum longipes","(Lindl.) Teuscher","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1968","03","08","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM006255","MBM006255","18689","37295","Epífita.","auto",NA,NA,NA,NA,"Southern America",NA,"longipes",NA,NA,NA,NA,NA
"150","2020-12-21 16:38:42-03","MBM","MBM","120478","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum longipes","(Lindl.) Teuscher","Hatschbach, G.",NA,NA,NA,"Kummrow, R.; Ribas, O.S.; Ribas, O.S.","1988","01","14","Brazil","Paraná","Ponta Grossa","Rio Tibagi","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM120478","MBM120478","3003","46557","Epífita.","auto",NA,NA,NA,NA,"Southern America",NA,"longipes",NA,NA,NA,NA,NA
"151","2020-12-21 16:38:42-03","MBM","MBM","102080","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum uniflorum","Lindl.","Pabst, G.",NA,NA,NA,"Klein, R.M.","1966","12","20","Brazil","Santa Catarina","Florianópolis","Morro do Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM102080","MBM102080","6975","27000",NA,"auto",NA,NA,NA,NA,"Southern America",NA,"uniflorum",NA,NA,NA,NA,NA
"152","2015-09-03 19:26:36-03","MNHN","RECOLNAT_MNHN_P","P00437358","PreservedSpecimen",NA,"Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Smith, L.B.|Klein, R.M.|Hatschbach, G.","1965","1","15","Brésil",NA,NA,"Parana : Municipalite Castro, Carambei by Rio Sao Joao","-50.03333","-24.5",NA,NA,"950",NA,"P00437358","P00437358_01",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437358' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"14517",NA,NA
"153","2015-09-03 19:59:23-03","MNHN","RECOLNAT_MNHN_P","P00437359","PreservedSpecimen",NA,"Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Regnell, A.F.","1872","3","21","Brésil",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00437359","P00437359_01",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437359' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"1667",NA,NA
"154","2015-09-05 06:05:22-03","MNHN","RECOLNAT_MNHN_P","P00437360","PreservedSpecimen",NA,"Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Gaudichaud, C.","1833",NA,NA,"Brésil",NA,NA,"Brésil : Prov. de San-Paolo",NA,NA,NA,NA,NA,NA,"P00437360","P00437360_01",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437360' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"187",NA,NA
"155","2015-09-03 19:59:23-03","MNHN","RECOLNAT_MNHN_P","P00437361","PreservedSpecimen",NA,"Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Dusén, P.","1909","2","4","Brésil",NA,NA,"Parana : Capao Grande",NA,NA,NA,NA,NA,NA,"P00437361","P00437361_01",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437361' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"7627",NA,NA
"156","2015-09-04 13:11:42-03","MNHN","RECOLNAT_MNHN_P","P00437362","PreservedSpecimen",NA,"Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Sello, F.","1861",NA,NA,"Brésil",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00437362","P00437362_01",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437362' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA
"157","2020-10-01 14:25:52-03","JBB","HEPH","30631","S","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","Mancinelli, WS","2011","04",NA,"Meyer, FS; Comitti, EJ","2001","03","08","Brasil","Santa Catarina","São Bento do Sul","Arredores CEPA Rugendas","-49.306831","-26.32375","-49.306831","-26.32375",NA,NA,NA,NA,"1007",NA,NA,NA,"Monocotyledon",NA,"Asparagales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"158","2020-12-11 11:44:33-03","UFMG","BHCB","169958","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","longipes","Gomesa longipes","(Lindl.) Chase",NA,"2016",NA,NA,"Reis, AFS; Damasceno, L","2014","01","13","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"Planta em cultivo no Museu de História Natural da UFMG",NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"159","2020-12-11 11:44:33-03","UFMG","BHCB","179291","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","longipes","Gomesa longipes","(Lindl.) Chase",NA,"2015","11",NA,"Barbosa, AR; Batista, JAN; Ramalho, AJ","2009","01","31","Brasil","Minas Gerais","Caldas","Morro do Ferro","-46.524444","-21.910833","-46.524444","-21.910833","1378","1378","BHCB031802",NA,"s.n.",NA,"Erva epifita. Sépalas e pétalas castanhas com faixas e ápice castanho claro; labelo amarelo, calo com manchas alaranjadas e área em torno do calo alaranjado.; Em mata mesofitica.",NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"160","2020-12-11 11:44:33-03","UFMG","BHCB","180192","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","longipes","Gomesa longipes","(Lindl.) Chase",NA,"2014","04","11","Batista, JAN; Carvalho, BM de; Ferreira, C; Fernandes, FM","2014","04","11","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, RPPNs Brumas do Espinhaço e Ermos dos Gerais.Trilha entre a parte de cima da cachoeira Bicame em direção a sede da RPPN","-43.701967","-19.035861","-43.701967","-19.035861","1331","1331","BHCB032489",NA,"3333",NA,"Erva epifita.Sépalas e pétalas castanhas; labelo amarelo, istmo e calo com manchas alaranjadas; Sobre arvores baixas em mata mesofitica.",NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:44:33-03","UFMG","BHCB","180299","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","longipes","Gomesa longipes","(Lindl.) Chase",NA,"2016","05","31","Reis, AFS; Damasceno, L",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BHCB051964",NA,"35",NA,"Planta em cultivo no Museu de História Natural e Jardim Botânico da UFMG número MHNJB02126.",NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:44:33-03","UFMG","BHCB","82161","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","longipes","Gomesa longipes","(Lindl.) Chase",NA,NA,NA,NA,"Mota, RC da; Viana, PL","2003","03","19","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo","-43.615167","-19.073806","-43.615167","-19.073806",NA,NA,NA,NA,"2026",NA,"erva epífita em borda de mata de galeria. Tépalas castanhas com algumas manchas amrelas. Ápice do labelo amarelo, base amarela com máculas castanhas, calosidade amarelo-clara com máculas vináceas.",NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"163","2020-12-11 11:44:33-03","UFMG","BHCB","181009","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","longipes","Gomesa longipes","(Lindl.) Chase",NA,"2016",NA,NA,"Reis, AFS; Damasceno, L",NA,NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,"68","25710","Planta em cultivo no Museu de História Natural da UFMG","auto","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"164","2020-12-11 11:44:33-03","UFMG","BHCB","180997","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams",NA,NA,NA,NA,"Reis, AFS; Damasceno, L","2016","06","03","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63",NA,"Planta em cultivo no Museu de História Natural da UFMG",NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"165","2021-02-11 17:20:56-03","UFPR","UPCB","93052","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","longipes","Gomesa longipes","(Lindl.) M.W. Chase & N.H. Williams","Smidt, E.C.","2019",NA,NA,"Meijer, A.A.R.","2019","01","09","Brasil","Paraná","Carambei","Faz. Alto Carambei","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"UPCB0036175","UPCB0036175","s.n","26641",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-02-11 17:20:57-03","UFPR","UPCB","73207","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, T.E.C.","2017",NA,NA,"Cadorin, T.J.","2009","11","02","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Parque Estadual Serra do Tabuleira, Morro da Queimada.","-48.776111","-27.716944","-48.776111","-27.716944","470","470","UPCB0032991","UPCB0032991","358",NA,"Epífita. Floresta ombrófila densa..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-11 17:20:57-03","UFPR","UPCB","85867","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, T.E.C.","2017",NA,NA,"Caglioni, E. et al.","2012","12","03","Brasil","Santa Catarina","Blumenau","Floresta Ombrófila Densa. Parque Nacional da Serra do Itajaí","-49.078","-27.059","-49.078","-27.059","320","320","UPCB0032975","UPCB0032975","75",NA,"Epífito em floresta secundário, com flores com labelo amarelo, pétalas e sépalas amarelas com marrom claro..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-02-11 17:20:57-03","UFPR","UPCB","89667","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Caglioni, E.","2015","02","16","Caglioni, E. | Junckes, A.R.","2015","02","16","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú","-48.9325","-26.798333","-48.932500","-26.798333","650","650","UPCB0029545","UPCB0029545","506",NA,"Floresta Ombrófila Densa. Epífito com flores de coloração amarela com marrom. Coletada em galho caído, em floresta em estágio avançado de regeneração..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-11 17:20:57-03","UFPR","UPCB","89806","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Ceolin, L. M.","2016","06","15","Caglioni, E. | Caglioni, G.","2016","04","30","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú","-48.933889","-26.803333","-48.933889","-26.803333","540","540","UPCB0029637","UPCB0029637","635",NA,"Floresta Ombrófila Densa. Epífito com fruto, coletado em subosque de floresta em estágio avaçado de conservação..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-02-11 17:20:57-03","UFPR","UPCB","72448","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, T.E.C.","2017",NA,NA,"Mancinelli, W.S.","2010","11","30","Brasil","Paraná","Tibagi","Canyon do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"UPCB0033003","UPCB0033003","1356","56988","Epífita, flor amarela..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-02-11 17:20:57-03","UFPR","UPCB","5073","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, T.E.C.","2017",NA,NA,"Hatschbach, G.","1965","01","15","Brasil","Paraná","Castro","Carambeí, Rio São João","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"UPCB0033015","UPCB0033015","12147","50779","Epífita, labelo amarelo, sépalas e pétalas amarelas com máculas castanhas. Mata de galeria..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-02-11 17:20:57-03","UFPR","UPCB","54406","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, T.E.C.","2017",NA,NA,"Dombrowski, L.T.","1981","01","28","Brasil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"UPCB0033000","UPCB0033000","12465","35166","Epífita, interior do capão, frequente..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-02-11 17:20:57-03","UFPR","UPCB","77936","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, T.E.C.","2017",NA,NA,"Kersten, R.A.","2003","11","20","Brasil","Paraná","Piraquara","Haras Santo antônio","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"UPCB0032984","UPCB0032984","733","12577","Epífita na transição F.O.M./F.O.D..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-11 17:20:57-03","UFPR","UPCB","50730","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, T.E.C.","2017",NA,NA,"Reginato, M.","2004","11",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"UPCB0032997","UPCB0032997","120","12577","Epífita à 4m, tépalas marrons com extremidade verde, labelo amarelo..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-11 17:20:57-03","UFPR","UPCB","3575","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, T.E.C.","2017",NA,NA,"Hatschbach, G.","1961","12","07","Brasil","Paraná","Tijucas do Sul","Matulão","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"UPCB0032990","UPCB0032990","8704","25228","Epífita, flor amarela, sépalos e pétalos com máculas acastanhadas. Mata..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-11 17:20:57-03","UFPR","UPCB","72450","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, T.E.C.","2017",NA,NA,"Mancinelli, W.S.","2010","12","11","Brasil","Santa Catarina","Joinville","Morro da Tromba","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"UPCB0032987","UPCB0032987","1364","37150","Epífita, flor amarela..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-11 17:20:57-03","UFPR","UPCB","59865","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, T.E.C.","2017",NA,NA,"Kersten, R.","2004","02","05","Brasil","Paraná","Porto Amazonas","Ponte dos Arcos","-49.8903007507324","-25.5447006225586",NA,NA,NA,NA,"UPCB0032978","UPCB0032978","776","14684","Epífita, floresta ciliar do Rio Iguaçu..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-11 17:20:57-03","UFPR","UPCB","40525","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, T.E.C.","2017",NA,NA,"Gatti, G.","1999","11","29","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Trilha da Onça","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"UPCB0033014","UPCB0033014","616","37295","Epífita, flor amarela com detalhes marrons. Floresta ombrófila densa submontana, floresta primária alterada, local sombreado..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-02-11 17:20:57-03","UFPR","UPCB","71648","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, T.E.C.","2017",NA,NA,"Smidt, E.C.","2010","02",NA,"Brasil","Paraná","Bocaiúva do Sul","Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"UPCB0032973","UPCB0032973","978","61623","Foto e banco de DNA..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-02-11 17:20:57-03","UFPR","UPCB","47651","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, T.E.C.","2017",NA,NA,"Kersten, R.","2003","11","20","Brasil","Paraná","Piraquara","Haras Santo Antonio","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"UPCB0033013","UPCB0033013","733","12577","Epífita na transição floresta ombrófila mista/floresta ombrófila densa..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-11 17:20:57-03","UFPR","UPCB","44356","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, T.E.C.","2017",NA,NA,"Isernhagen, I.","2000","01","09","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"UPCB0033020","UPCB0033020","239","49901","Epífita, flores com labelo amarelo, tépalas amareladas com manchas castanhas, a 3,0m do solo em floresta secundária..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-02-11 17:20:59-03","UFPR","UPCB","56102","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.","Reginato, M.","2005","01","01","Reginato, M.","2005","12","10","Brasil","Paraná","Piraquara","Mananciais da Serra, Represa do Carvalhinho","-48.983333","-25.483333","-48.983333","-25.483333","1100","1100","UPCB0032989","UPCB0032989","642",NA,"Epífita, flor amarela com extremidade marrom. FOM/FODM..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
