"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","infraspecificEpithet","individualCount","typeStatus","eventTime","fieldNumber"
"242","2020-09-12 05:00:02-03","US","US","2321023","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"R. Reitz & D. Klein",NA,"1956","2","24","Brazil","Santa Catarina","Palhoça","Pilões.","-48.6678009033203","-27.645299911499",NA,NA,"200",NA,NA,"US01906340","US01906340_01 US01906340_02",NA,NA,NA,"31105","auto",NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"243","2020-09-12 05:00:02-03","US","US","2248639","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"R. Reitz & D. Klein",NA,"1951","9","19","Brazil","Santa Catarina","Laguna",NA,"-48.7807998657227","-28.4825000762939",NA,NA,"5",NA,NA,"US01906344","US01906344_01 US01906344_02",NA,NA,NA,"21199","auto",NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"244","2020-09-12 05:00:02-03","US","US","2981184","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"A. Krapovickas & C. L. Cristóbal",NA,"1983","2","10","Brazil","Rio Grande do Sul",NA,"BR 101, Km 6. Campo Bonito (c. 8 Km SW de Torres)",NA,NA,NA,NA,NA,NA,NA,"US01906348","US01906348_01 US01906348_02",NA,NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"245","2020-09-12 05:00:02-03","US","US","2592402A","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"G. Hatschbach & C. Kocziki",NA,"1970","11","28","Brazil","Paraná","Paranaguá","Ilha do Mel.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"US01906325","US01906325_01 US01906325_02",NA,NA,NA,"24916","auto",NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"246","2020-09-12 05:00:02-03","US","US","2526909","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"J. A. Steyermark & Cora Steyermark","100212","1967","11","3","Venezuela","Miranda",NA,"Cultivated on terrace garden of J.A. and Cora Steyermark, at Residencia Magnolia, Calle no.2.",NA,NA,NA,NA,NA,NA,NA,"US02919037",NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"247","2020-09-12 05:00:02-03","US","US","2483874","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"O. Guimarães",NA,"1964","10",NA,"Brazil","Santa Catarina","Gaspar",NA,"-48.9589004516602","-26.9314002990723",NA,NA,NA,NA,NA,"US01906337","US01906337_01 US01906337_02",NA,NA,NA,"19036","auto",NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"248","2020-09-12 05:00:02-03","US","US","2404786","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"R. M. Klein",NA,"1961","12","4","Brazil","Bahia","Nova Canaã",NA,"-40.1425018310547","-14.7941999435425",NA,NA,"5",NA,NA,"US01906338","US01906338_01 US01906338_02",NA,NA,NA,"27564","auto",NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"249","2020-09-12 05:00:02-03","US","US","2120158","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"R. M. Klein",NA,"1951","1","16","Brazil","Santa Catarina","Itajaí",NA,"-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"US01906345","US01906345_01 US01906345_02",NA,NA,NA,"27253","auto",NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"250","2020-09-12 05:00:02-03","US","US","389750","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"C. Novaes",NA,NA,NA,NA,"Brazil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"US01906329","US01906329_01 US01906329_02",NA,NA,NA,"23900","auto",NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"251","2020-09-12 05:00:02-03","US","US","2220245","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"R. Reitz",NA,"1952","12","22","Brazil","Santa Catarina","Palhoça",NA,"-48.6678009033203","-27.645299911499",NA,NA,"5",NA,NA,"US01906341","US01906341_01 US01906341_02",NA,NA,NA,"31105","auto",NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"252","2020-09-12 05:00:02-03","US","US","3084410","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"G. A. Aymard, F. J. Ortega & R. Rivero","4231","1985","10","17","Venezuela","Portuguesa",NA,"Estado Portuguesa. Dtto. Sucre. A lo largo de la carretera Guayabital, Caserío Las Flores.",NA,NA,NA,NA,"400","800",NA,"US02919034","US02919034_01",NA,NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"253","2020-09-12 05:00:02-03","US","US","2958727","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"H. García Barriga","21320","1982","1","16","Venezuela","Aragua",NA,"Estado de Aragua, carretera de la Victoria a Colonia Tovar.",NA,NA,NA,NA,"1700","1843",NA,"US02919032",NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"254","2020-09-12 05:00:02-03","US","US","3308817","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"R. Fonnegra, J. Rincón, M. Girón, B. Corral & E. Ortíz","3171","1989","6","22","Colombia","Antioquia",NA,"Municipio Santa Bárbara: Verede La Ursula.",NA,NA,NA,NA,"1700",NA,NA,"US02919031",NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"255","2020-09-12 05:00:02-03","US","US","3241253","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"A. Krapovicas & C. L. Cristóbal",NA,"1991","1","17","Brazil","Santa Catarina","Descanso",NA,"-53.5017013549805","-26.826099395752",NA,NA,NA,NA,NA,"US01906330","US01906330_01 US01906330_02",NA,NA,NA,"16299","auto",NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"256","2020-09-12 05:00:02-03","US","US","2567516","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"R. M. Klein, S. Sob. & -- Bresolin",NA,"1965","12","22","Brazil","Santa Catarina","Florianópolis","Canasvieiras","-48.5491981506348","-27.596700668335",NA,NA,"2",NA,NA,"US01906335","US01906335_01 US01906335_02",NA,NA,NA,"27000","auto",NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"257","2020-09-12 05:00:02-03","US","US","2451128","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"E. Pereira & G. F. Pabst",NA,"1964","1","11","Brazil","São Paulo","São Vicente","Praia Grande","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,"US01906327","US01906327_01 US01906327_02",NA,NA,NA,"25482","auto",NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"258","2020-09-12 05:00:02-03","US","US","2623357","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"A. P. Duarte & J. Falcao",NA,"1950","12","8","Brazil","Santa Catarina","Florianópolis","Ilha de Santa Catarina, Estrada da Base, prope Florianópolis.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"US01906346","US01906346_01 US01906346_02",NA,NA,NA,"27000","auto",NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"259","2020-09-12 05:00:02-03","US","US","2197713","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"L. Smith & R. Reitz",NA,"1952","2","28","Brazil","Santa Catarina","Jaguaruna","Dunes, Camacho.","-48.88","-28.6",NA,NA,NA,NA,NA,"US01906343","US01906343_01 US01906343_02",NA,NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"260","2020-09-12 05:00:02-03","US","US","2756004","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"P. Occhioni",NA,"1972","11","24","Brazil","Santa Catarina","Florianópolis","Rio Vermelho","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"US01906324","US01906324_01 US01906324_02",NA,NA,NA,"27000","auto",NA,"Myrtales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"261","2020-09-12 05:00:02-03","US","US","2340333","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana glandulifera","Wurdack",NA,"R. M. Klein","882","1954","11","29","Brazil","Santa Catarina",NA,"Ararangua, Cunhas, Itajai, Capoeira.",NA,NA,NA,NA,"15","15",NA,"US00120105","US00120105_01",NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,"Dicotyledonae",NA,"glandulifera","1","Holotype",NA,NA
"262","2019-12-09 17:30:17-03","UFPR","EFC","5343","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Gatti, G.; Kuniyoshi, Y.S.","79","1997","01","24","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917","20","20","Arbusto 2 m, flores roxas, beira de caminho. __COMMOM_NAME__: jacatirão, quaresmeira","EFC005343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-12-09 17:30:17-03","UFPR","EFC","13527","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Völtz, R.R.","Völtz, R.R.","453","2015","01","09","Brasil","Santa Catarina","São Francisco do Sul","Balneário Enseada","-48.4971","-26.2281","-48.4971","-26.2281","20","20","Subarbusto 0,3m alt.; flores com pétalas roxas; vegetação herbácea-arbustiva de costão. __COMMOM_NAME__: Orelha-de-gato","EFC013527",NA,"2015","01","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-12-09 17:30:17-03","UFPR","EFC","12131","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Bizarro, O.M.R.","Bizarro, O.M.R.","12","2014","01","06","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.3132","-25.5306","-48.3132","-25.5306",NA,NA,"Arbusto com 3 m de altura; Flores roxas; Restinga.","EFC012131",NA,"2014","02","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-13 11:26:01-03","USP","SPF","187263","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Weiers, MS","Weiers, MS","32","2008","01","23","Brasil","Santa Catarina",NA,"BR - 280 próximo ao trevo de barra do Sul.","-48.680111","-26.369833","-48.680111","-26.369833","34","34",NA,"SPF00187263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-13 11:26:01-03","USP","SPF","183945","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Melo Jr, JCF","Melo Jr, JCF","681","2007","12","18","Brasil","Santa Catarina","Jaraguá do Sul",NA,"-48.809444","-26.442417","-48.809444","-26.442417",NA,NA,NA,"SPF00183945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-13 11:26:01-03","USP","SPF","81174","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Toledo, JF","Hoehne, FC","s.n.","1932","01","02","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00081174",NA,"1948","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-13 11:26:01-03","USP","SPF","81158","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Toledo, JF","Hoehne, FC","s.n.","1929","10","22","Brasil","Santa Catarina","Florianópolis","Palhoça","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"SPF00081158",NA,"1948","03",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-03-25 13:52:41-03","UNIVILLE","JOI","9289","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meyer, F.S.","Meyer, F.S.","537","2008","01","13","Brasil","Santa Catarina","Balneário Piçarras","Praia das Palmeiras.",NA,NA,NA,NA,NA,NA,"; HABITAT: terreno abandonado; HABITO: arbusto bastante ramificado","JOI009289",NA,"2009","07","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-03-25 13:52:41-03","UNIVILLE","JOI","6905","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","J. Meirelles","M.S. Weiers","32","2008","01","23","Brasil",NA,"Brasil","BR-280 - próximo ao trevo de Barra do Sul.",NA,NA,NA,NA,NA,NA,NA,"JOI006905",NA,"2008","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-03-25 13:52:41-03","UNIVILLE","JOI","9326","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meyer, F.S.","Meyer, F.S.","529","2007","12","31","Brasil","Santa Catarina","Balneário Piçarras","Praia das Palmeiras","-48.671389","-26.764167","48º40'17''W","26º45'51''S",NA,NA,"Espécie Nativa, Flores com pétalas roxas","JOI009326",NA,"2009","07","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-03-25 13:52:41-03","UNIVILLE","JOI","15255","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","A. Stival-Santos","A. Stival-Santos","1184","2009","11","17","Brasil","Santa Catarina","Brusque","Barracão.","-48.869722","-27.005556","48º52'11''W","27º0'20''S","45","45","; HABITAT: entorno do fragmento; HABITO: arbustiva, comum no local; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI015255",NA,"2009","11","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-03-25 13:52:41-03","UNIVILLE","JOI","9325","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meyer, F.S.","Meyer, F.S.","534","2007","01","31","Brasil","Santa Catarina","Balneário Piçarras","Praia das Palmeiras.",NA,NA,NA,NA,NA,NA,"; HABITAT: cultivada em residência; HABITO: arbusto","JOI009325",NA,"2009","07","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-03-25 13:52:41-03","UNIVILLE","JOI","6942","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Melo-Júnior, J.C.F.","681","2007","12","18","Brasil",NA,"Brasil","Jaraguá do Sul - Guaramirim, BR-280.",NA,NA,NA,NA,NA,NA,"; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI006942",NA,"2008","04","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-03-25 13:52:41-03","UNIVILLE","JOI","10298","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meyer, F.S.","R. Wasum","4593","2010","02","19","Brasil","Rio Grande do Sul","Caxias do Sul","Bairro Madureira.","-51.1794013977051","-29.1681003570557",NA,NA,"790","790","; HABITAT: terreno baldio","JOI010298",NA,"2010","04","19","49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-03-25 13:52:41-03","UNIVILLE","JOI","5151","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meyer, F.S.","Bächtold, A.","54","2004","10","19","Brasil","Santa Catarina","Araquari","Ilha dos Papagaios.","-48.7221984863281","-26.3700008392334",NA,NA,"3","3","; HABITO: terrícola","JOI005151",NA,"2008","02","19","25329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-03-25 13:52:41-03","UNIVILLE","JOI","5153","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meyer, F.S.","D. Minatti","21","2004","06","03","Brasil","Santa Catarina","Araquari","Ilha dos Papagaios.","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,"; HABITO: terrícola","JOI005153",NA,"2008","02","03","25329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-03-25 13:52:41-03","UNIVILLE","JOI","639","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meyer, F.S.","Hering-Rinnert, C.","294","2002",NA,NA,"Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,NA,"JOI000639",NA,"2008","02","01","8793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-03-25 13:52:41-03","UNIVILLE","JOI","330","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meyer, F.S.","Hering-Rinnert, C.","295","2002",NA,NA,"Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,NA,"JOI000330",NA,"2008","02","01","8793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-03-25 13:52:41-03","UNIVILLE","JOI","3795","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meyer, F.S.","Roseli R. Passold",NA,"1990","12","14","Brasil","Santa Catarina","Blumenau","Área B - FURB.","-49.0661010742188","-26.9193992614746",NA,NA,"20","20","; HABITO: arbusto, terrestre","JOI003795",NA,"2009","12","14","34291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-03-25 13:52:41-03","UNIVILLE","JOI","3181","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meyer, F.S.","F.C.S. Vieira","824","2005","02","21","Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,"900","900","; HABITAT: rodovia; HABITO: arbusto, terrestre; TIPO VEGETACIONAL: floresta altomontana","JOI003181",NA,"2009","12","21","37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-03-25 13:52:41-03","UNIVILLE","JOI","3182","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meyer, F.S.","F.C.S. Vieira","389","2004","06","24","Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,"900","900","; HABITAT: mata nebular; HABITO: árvore, terrestre","JOI003182",NA,"2009","12","24","37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-03-25 13:52:41-03","UNIVILLE","JOI","7810","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meirelles, J","Meirelles, J.","207","2008","09","29","Brasil","Santa Catarina","São Bento do Sul","Ilha dos Barcos.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"; HABITAT: borda da mata; HABITO: arvoreta; TIPO VEGETACIONAL: FODTB","JOI007810",NA,"2008","09","29","23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-03-25 13:52:41-03","UNIVILLE","JOI","12899","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meirelles, J","Meirelles, J.","821","2012","10","06","Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"2 m de alt; HABITO: arvoreta com ca.","JOI012899",NA,"2012","10","06","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-03-25 13:52:41-03","UNIVILLE","JOI","6482","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meyer, F.S.","Meirelles, J.","41","2007","08","14","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo de Dentro.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITAT: costão rochoso; HABITO: arvoreta","JOI006482",NA,"2008","02","14","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-03-25 13:52:41-03","UNIVILLE","JOI","6321","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meirelles, J","Meirelles, J.","137","2007","09","11","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo do Meio.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITAT: mata capoeira; HABITO: arbusto","JOI006321",NA,"2007","09","11","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-03-25 13:52:41-03","UNIVILLE","JOI","6649","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meirelles, J","Meirelles, J.","149","2007","12","10","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo do Meio.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITAT: capoeira; HABITO: arbusto","JOI006649",NA,"2007","12","10","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-03-25 13:52:41-03","UNIVILLE","JOI","5682","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meyer, F.S.","Mancinelli, W.S.","24","2004","10","04","Brasil","Santa Catarina","São Francisco do Sul","Ilha da Rita.","-48.6380996704102","-26.2432994842529",NA,NA,"25","25","Folha (aspecto): pilosa; HABITAT: capoeira; HABITO: fanerófita, terrestre","JOI005682",NA,"2008","02","04","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-03-25 13:52:41-03","UNIVILLE","JOI","6575","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meirelles, J","Meirelles, J.","144","2007","09","11","Brasil","Santa Catarina","São Francisco do Sul","Ilha da Rita.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITAT: mata secundária; HABITO: arbusto","JOI006575",NA,"2007","09","11","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-03-25 13:52:41-03","UNIVILLE","JOI","14767","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","J.C.F. Melo Jr.","Melo-Júnior, J.C.F.","1301",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","Tapera.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"Data de coleta: julho/2014; HABITAT: Ambiente degradado em antigo aterro sanitário; HABITO: arbusto","JOI014767",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
