"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"219","2020-12-21 16:44:10-03","MBM","MBM","150632","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Mattos Silva, L.A.; et al.; et al.","2747",NA,NA,NA,"Southern America","Brazil","Bahia","Lençóis","Estrada que liga Lençóis a Rod. BR-242","-41.3899993896484","-12.563099861145",NA,NA,NA,"MBM150632","MBM150632",NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-21 16:44:10-03","MBM","MBM","65449","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Kallunki, J.","Anderson, W.R.","8014",NA,NA,NA,"Southern America","Brazil","Goiás","Cristalina","12km by road of Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,NA,"MBM065449","MBM065449",NA,NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-21 16:44:10-03","MBM","MBM","50349","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Kallunki, J.","Irwin, H.S.; et al.; et al.","13455",NA,NA,NA,"Southern America","Brazil","Goiás","Cristalina","Serra dos Cristais","-47.6136016845703","-16.7686004638672",NA,NA,NA,"MBM050349","MBM050349",NA,NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-12-21 16:44:10-03","MBM","MBM","174810","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Hatschbach, G.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","62077",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Perdizes","Rod. BR-452, 18km L de Santa Juliana","-47.2928009033203","-19.3528003692627",NA,NA,NA,"MBM174810","MBM174810",NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-21 16:44:10-03","MBM","MBM","268861","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Carneiro-Torres, D.S.; Oliveira, A.; França, F.; Melo, E.; Oliveira, A.; França, F.; Melo, E.","204","2000","07","11","Southern America","Brazil","Bahia","Morro do Chapéu","35 Km L de Morro do Chapéu na estrada BA 052","-40.870278","-11.661944","870",NA,"Arbusto ca. 4 m de altura. Folhas coriáceas, discolores. Flores com cálice vináceo, corola, filetes e estigma vinoso, anteras amarelas e ovário verde. Frutos imaturos verde.; Mata estacional antropizada","MBM268861","MBM268861","870",NA,"-40.870278","-11.661944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:44:10-03","MBM","MBM","393813","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Guedes, M.L.","Guedes, M.L.","20876","2013","07","27","Southern America","Brazil","Bahia","Mucugê","Caminho para Igatu","-41.366667","-13",NA,NA,"Árvore, folhas coriáceas, discolores. Inflorescência com flores vermelhas.; Cerrado.","MBM393813","MBM393813",NA,NA,"-41.366667","-13",NA,NA,"2013",NA,"08",NA,NA,NA,NA,NA
"225","2020-12-21 16:44:10-03","MBM","MBM","49855","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Pirani, J.R.","Hatschbach, G.","36698",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Rod. GO-060, próximo de Taguatinga",NA,NA,NA,NA,NA,"MBM049855","MBM049855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:44:10-03","MBM","MBM","86576","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Nascimento, A.","Vilela, U.U.A.","39",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Córrego Melchior, Taguatinga",NA,NA,NA,NA,NA,"MBM086576","MBM086576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-21 16:44:10-03","MBM","MBM","103239","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Lima, J.C.; Veras, R.M.","Lima, J.C.; Santos, M.M.; Santos, M.M.","162",NA,NA,NA,"Southern America","Brazil","Bahia","Encruzilhada","Estrada Divisa Alegre - Divinópolis","-40.9094009399414","-15.5313997268677",NA,NA,NA,"MBM103239","MBM103239",NA,NA,NA,NA,"49333","auto",NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-12-21 16:44:10-03","MBM","MBM","164387","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Amorim, A.M.A.","Amorim, A.M.A.; Sant'Ana, S.C.; Jardim, J.G.; Santos, E.B.; Sant'Ana, S.C.; Jardim, J.G.; Santos, E.B.","1332","1993","09","13","Southern America","Brazil","Bahia","Una","Reserva Biológica do Mico-leão","-39.0752983093262","-15.2932996749878",NA,NA,"Árvore com ca. 12,0 m de altura. Folhas verdes, a face superior escura e brilhante, coriáceas. Botões em cálice verde e bordos lilazes, corola rósea na face interna.; Região da Mata Higrófila Sul Baiana.","MBM164387","MBM164387",NA,NA,NA,NA,"36070","auto","1993",NA,NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:44:10-03","MBM","MBM","68917","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Hatschbach, G.","Hatschbach, G.","43860",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Uberlândia","Rod. BR-040, 20km L","-48.2771987915039","-18.9186000823975",NA,NA,NA,"MBM068917","MBM068917",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-12-21 16:44:10-03","MBM","MBM","321186","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Farias, D.S.","367","1995","04","15","Southern America","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas, Entre a Br101 e a ponte da linha férrea","-42.3917007446289","-22.6508007049561",NA,NA,"Arv. de gde. porte, ca. 20m de alt. e 80cm de DAP. Ritidoma pardo-acinz., aspero, fissurado. Casca viva amarela. Infl. terminal em cimeira, botões valvares, rosados; parte superior do pedúnculo avermelhado.","MBM321186","MBM321186",NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-12-21 16:44:10-03","MBM","MBM","105130","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Pirani, J.R.","Furlan, A.; Pirani, J.R.; Cordeiro, I.; Menezes, N.L.; Pirani, J.R.; Cordeiro, I.; Menezes, N.L.","447","1980","12","06","Southern America","Brazil","Bahia","Andaraí","Estrada Velha Andaraí - Mucugê","-41.3314018249512","-12.8072004318237",NA,NA,"Árvore de 8 m, flores cor-de-rosa, filetes vermelhos, ovário verde, frutos verdes. Nome popular: Lima d'anta. Alimento de pacas e cotias.; Mata.","MBM105130","MBM105130",NA,NA,NA,NA,"58558","auto","1981",NA,NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:44:10-03","MBM","MBM","62985","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Benson, W.","Benson, W.; et al.; et al.","9865",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Araxá","Perdizes","-46.940601348877","-19.5932998657227",NA,NA,NA,"MBM062985","MBM062985",NA,NA,NA,NA,"29994","auto",NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:44:10-03","MBM","MBM","60642","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Hatschbach, G.","Hatschbach, G.","41486",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Cristália","Cristália, arredores","-42.8622016906738","-16.8003005981445",NA,NA,NA,"MBM060642","MBM060642",NA,NA,NA,NA,"30029","auto",NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:44:10-03","MBM","MBM","302154","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Groppo Junior, M.","Groppo Junior, M.; Ulwin, M.; Ulwin, M.","655","2001","03","26","Southern America","Brazil","Minas Gerais","Mariana","Estrada de terra para o distrito de Santa Rita Durão, cerca de 3 km de Santa Rita Durão","-43.4160995483398","-20.377799987793",NA,NA,"Árvore, cerca de 8 m. Ramos eretos com ceiro adocicado quando cortado. Folhas coriáceas, lustrosas, concentrada no ápice dos ramos, as de baixo espiradas e maiores. Botões com pétalas crassas, rosa-claro, tricomas e estamos alvos, ov","MBM302154","MBM302154",NA,NA,NA,NA,"33524","auto","2004",NA,NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:44:10-03","MBM","MBM","331835","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Mendes, S.; et al.; et al.","30","2002","05","17","Southern America","Brazil","Minas Gerais","Perdizes","Estrada para mata da Zilda, Estação Ambiental Galheiro","-47.2928009033203","-19.3528003692627",NA,NA,"Mata semi-decídua. Arvoreta com cerca de 1,5m. Cálice verde, corola rosa e estames verdes-claro","MBM331835","MBM331835",NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-11-01 15:28:39-03","PUC-RIO","FCAB","5225","PreservedSpecimen","Plantae",NA,"Angiospermae","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"E. Melo; F. Franca","576","1991","04","06",NA,"Brasil",NA,NA,"Distrito Federal: Estrada Taguatinga - Brazlandia",NA,NA,NA,NA,"Arbusto 80cm alt., flores vermelhas em corimbos de 20cm de diametro.; Cerrado alterado, beira de estrada.","005225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-08-15 09:04:16-03","UESC","UESC","23072","S","Plantae","Angiospermae","Florideophycidae","Rutaceae","Hortia","arborea","Hortia arborea","Engl.",NA,"ECOA","213","2008","05","16",NA,"Brasil","Bahia","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,NA,"Habito arbóreo","UESC0023072",NA,NA,NA,NA,NA,"47076","auto",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"238","2015-10-28 17:58:35-02","MNHN","RECOLNAT_MNHN_P","P00673878","PreservedSpecimen",NA,NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Groppo","s.c.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,NA,"hb","Misit ex olyssipone D. Vandelli 1790 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00673878' target='other'> <mi>dwc_moreinfo</mi></a>","P00673878","P00673878_01",NA,"holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2015-12-08 11:13:15-02","MNHN","RECOLNAT_MNHN_P","P00673879","PreservedSpecimen",NA,NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"s.c.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,NA,"hb","Misit ex olyssipone D. Vandelli 1790 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00673879' target='other'> <mi>dwc_moreinfo</mi></a>","P00673879","P00673879_01",NA,"holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2015-09-15 17:38:25-03","MNHN","RECOLNAT_MNHN_P","P02274464","PreservedSpecimen",NA,NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Riedel, L.",NA,NA,NA,NA,NA,"Brazil",NA,NA,"in provincia Rio de Janeiro in silvis ad Macahé",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02274464' target='other'> <mi>dwc_moreinfo</mi></a>","P02274464","P02274464_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"468",NA,NA
"241","2015-09-05 06:22:05-03","MNHN","RECOLNAT_MNHN_P","P04702083","PreservedSpecimen",NA,NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Irwin, H.S.|Soderstrom, T.R.",NA,"1964","9","4",NA,"Brasil","Distrito Federal",NA,"Ca. 32 km S.W. of Brasília on road to Anápolis.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04702083' target='other'> <mi>dwc_moreinfo</mi></a>","P04702083","P04702083_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5998",NA,NA
"242","2015-09-04 19:44:40-03","MNHN","RECOLNAT_MNHN_P","P06678846","PreservedSpecimen",NA,NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06678846' target='other'> <mi>dwc_moreinfo</mi></a>","P06678846","P06678846_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18174",NA,NA
"243","2015-09-04 19:44:41-03","MNHN","RECOLNAT_MNHN_P","P06678851","PreservedSpecimen",NA,NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Glaziou, A.",NA,NA,"5","4",NA,"Brasil","Minas Gerais",NA,"Brésil (Minas) Serrinha a S. Barbara.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06678851' target='other'> <mi>dwc_moreinfo</mi></a>","P06678851","P06678851_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18972",NA,NA
"244","2015-09-04 19:44:40-03","MNHN","RECOLNAT_MNHN_P","P06678847","PreservedSpecimen",NA,NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,"1974","1","28",NA,"Brasil","Bahia",NA,"ca. 6km N of Barra da Estiva on Ibicoara road.","-41.3","-13.58333","1100","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06678847' target='other'> <mi>dwc_moreinfo</mi></a>","P06678847","P06678847_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15567",NA,NA
"245","2015-09-04 19:44:41-03","MNHN","RECOLNAT_MNHN_P","P06678848","PreservedSpecimen",NA,NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Mexia, Y.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Viçosa","Agricultural College lands; abouve Chacha Valley.","-42.8819007873535","-20.7539005279541",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06678848' target='other'> <mi>dwc_moreinfo</mi></a>","P06678848","P06678848_01",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,"4612",NA,NA
"246","2015-09-04 19:44:41-03","MNHN","RECOLNAT_MNHN_P","P06678850","PreservedSpecimen",NA,NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Glaziou, A.",NA,"1880","5","3",NA,"Brasil","Rio de Janeiro","Teresópolis","Brésil. Rio de Janeiro. Theresópolis.","-42.9655990600586","-22.4122009277344",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06678850' target='other'> <mi>dwc_moreinfo</mi></a>","P06678850","P06678850_01",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,"11849",NA,NA
"247","2020-10-01 14:25:00-03","JBB","HEPH","17237","S","Plantae","Dicotyledon","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex A.DC.","Ramos, AE","Ramos, AE","1500","2000","11","18","Southern America","Brasil","Distrito Federal","Riacho Fundo","Riacho Fundo próximo ao Córrego Cana do Reino-DF","-49.135278","-15.789722",NA,NA,"Em grandes moitas. Folhas com cheiro citrico quando amassados",NA,NA,NA,NA,"-49.135278","-15.789722",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA
"248","2020-10-01 14:25:00-03","JBB","HEPH","25683","S","Plantae","Dicotyledon","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex A.DC.","Ramos, AE","Ramos, AE; Jesus, FPR de","1871","2009","08","05","Southern America","Brasil","Distrito Federal","Recanto das Emas","Núcleo Rural Monjolo","-48.083333","-15.929722",NA,NA,NA,NA,NA,NA,NA,"-48.083333","-15.929722",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"249","2020-10-01 14:25:00-03","JBB","HEPH","19276","S","Plantae","Dicotyledon","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex A.DC.","Fonseca, ML","Fonseca, ML","4607","2003","04","29","Southern America","Brasil","Distrito Federal","Brasília","APA Gama e Cabeça de Veado Arie do Córrego Cedro","-47.957222","-15.910556","1050",NA,"Formando moitas, folhas discolores, glabras",NA,NA,"1050",NA,"-47.957222","-15.910556",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA
"250","2020-10-01 14:25:00-03","JBB","HEPH","20112","S","Plantae","Dicotyledon","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex A.DC.","Salles, AEH","Salles, AEH","2868","2003","12","17","Southern America","Brasil","Goiás","Pirenópolis","BR 070 beira da estrada sentido Parque dos Pirineus","-48.874444","-15.804722","129",NA,NA,NA,NA,"129",NA,"-48.874444","-15.804722",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA
"251","2020-10-01 14:25:00-03","JBB","HEPH","27552","S","Plantae","Dicotyledon","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex A.DC.","Oliveira, MS","Carvalho, FJ de; Moreira, HJC","282","2010","11","26","Southern America","Brasil","Distrito Federal","Gama","Ponte Alta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"252","2020-10-01 14:25:00-03","JBB","HEPH","18937","S","Plantae","Dicotyledon","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex A.DC.","Nóbrega, MGG","Nóbrega, MGG","1872","2003",NA,NA,"Southern America","Brasil","Distrito Federal","Brasília","BR 080 próximo a Brazlândia","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto","2003",NA,NA,NA,NA,NA,NA,NA
"253","2020-10-01 14:25:00-03","JBB","HEPH","11402","S","Plantae","Dicotyledon","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex A.DC.","Nóbrega, MGG","Proença, CEB","462","1985","04","04","Southern America","Brasil","Goiás","Campo Alegre de Goiás","BR 050 a 35km ao Norte de Campo Alegre","-47.7783012390137","-17.6331005096436",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53964","auto","2003",NA,NA,NA,NA,NA,NA,NA
"254","2020-10-01 14:25:00-03","JBB","HEPH","7583","S","Plantae","Dicotyledon","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex A.DC.","Oliveira, PEAM de","Oliveira, PEAM de","1583","1991","09","12","Southern America","Brasil","Goiás","Corumbá de Goiás","Cocalzinho Levantamento do Santuário do Morro do Cabeludo","-48.8086013793945","-15.9236001968384",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41388","auto","1991",NA,NA,NA,NA,NA,NA,NA
"255","2020-10-01 14:25:00-03","JBB","HEPH","5976","S","Plantae","Dicotyledon","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex A.DC.","Equipe do Jardim Botânico de Brasília","Equipe do Jardim Botânico de Brasília","1042","1987","12","01","Southern America","Brasil","Goiás","Pirenópolis","GO 225 a 10km de Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,"Folhas subcoriaceas",NA,NA,NA,NA,NA,NA,"40887","auto","1987",NA,NA,NA,NA,NA,NA,NA
"256","2020-12-11 11:41:11-03","UFMG","BHCB","154025","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.",NA,"Gontijo, FD","s.n.","2011","11","30","Southern America","Brasil","Minas Gerais","Mariana","Mina de Fábrica Nova, Ampliação da mina de Fábrica Nova; Cava norte","-43.435833","-20.198333","1043",NA,"Floresta Estacional Semidecidual; Árvore",NA,NA,"1043",NA,"-43.435833","-20.198333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-12-11 11:41:11-03","UFMG","BHCB","157224","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.",NA,"Gontijo, FD","206","2011","11","30","Southern America","Brasil","Minas Gerais","Mariana","Cava Leste, Mina de Fábrica Nova, Complexo Mariana.Floresta Estacional Semidecidual.","-43.435278","-20.197778","1043",NA,"Árvore.",NA,NA,"1043",NA,"-43.435278","-20.197778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-12-11 11:41:11-03","UFMG","BHCB","83286","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.",NA,"Mattos, G","s.n.","1970","05","22","Southern America","Brasil","Minas Gerais","São Francisco do Jataí","Perto de Quatro Patacas.",NA,NA,NA,NA,NA,"BHCB013126",NA,NA,NA,NA,NA,NA,NA,"1970",NA,"06","26",NA,NA,NA,NA
"259","2020-12-11 11:41:11-03","UFMG","BHCB","179667","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Carmo, FF","5193","2010","09","20","Southern America","Brasil","Minas Gerais","Rio Pardo Minas","Peixe Bravo","-42.702778","-16.010667","980",NA,"Coletada em afloramento de canga","BHCB038138",NA,"980",NA,"-42.702778","-16.010667",NA,NA,"2015",NA,"11","17",NA,NA,NA,NA
"260","2020-12-11 11:41:11-03","UFMG","BHCB","113169","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Rezende, SG; Rezende, EG","1827","2006","11","28","Southern America","Brasil","Bahia","Prado","Fazenda Riacho das Ostras","-39.254167","-17.215014",NA,NA,"Habitat: Floresta Ombrófila Densa secundária, Hábito: arbustivo",NA,NA,NA,NA,"-39.254167","-17.215014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-12-11 11:41:11-03","UFMG","BHCB","139318","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Santos, MF; Martins, EG","169","2007","08","25","Southern America","Brasil","Minas Gerais","Itambé do Mato Dentro","Distrito de Santana do Rio Preto (Cabeça de Boi), Trilha da Peroba","-43.431333","-19.414444",NA,NA,"Árvore, 11 m. Folhas brilhantes, face adaxial verde-escura. Frutos imaturos verdes.",NA,NA,NA,NA,"-43.431333","-19.414444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-12-11 11:41:11-03","UFMG","BHCB","174449","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Kamino, LHY; Campos, IC","1846","2014","03","27","Southern America","Brasil","Minas Gerais","Jequitinhonha",NA,"-41.175833","-16.474722","700",NA,"PROJETO DESENVOLVIDO PELO INSTITUTO PRÍSTINO; Vegetação sobre chapada, Floresta Estacional Semidecidual.","BHCB036076",NA,"700",NA,"-41.175833","-16.474722",NA,NA,"2014",NA,"05","10",NA,NA,NA,NA
"263","2020-12-11 11:41:11-03","UFMG","BHCB","177395","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2239","2015","05","13","Southern America","Brasil","Minas Gerais","Mariana","RPPN Horto Alegria","-43.436667","-20.153611",NA,NA,"Árvore; ca. 12,0m alt; flores vermelhas.; Floresta Estacional Semidecidual próximo a curso d'água",NA,NA,NA,NA,"-43.436667","-20.153611",NA,NA,"2015",NA,"06","01",NA,NA,NA,NA
