"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","previousCatalogNumber","fieldNumber","sex"
"1370","2021-02-11 17:21:13-03","UFPR","UPCB","37368","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","Kunth","Callejas, R.","1992","01","01","Zardini, E.M.","1989","01","13","Paraguai",NA,NA,"Paraguari, Cordillera Ybytyruzú, valley between Cerro Peró, Cerro Acatí and Cerro Muy Muy",NA,NA,NA,NA,NA,NA,"Shrub 1,5m, infrutescence green. Base of cerros forest. 25°55'S 56°15'W..",NA,NA,NA,"9453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371","2021-02-11 17:21:13-03","UFPR","UPCB","37369","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","Kunth","Callejas, R.","1992","01","01","Zardini, E.M.","1988","12","17","Paraguai",NA,NA,"Guaira, Cordillera de Ybytyruzú, Cerro Peró, 1km W of Destac. Tororó","-56.25","-25.916667","-56.25","-25.916667",NA,NA,"Shrub 1,5m, inflorescence green. Forest along western slope..",NA,NA,NA,"8929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1372","2021-02-11 17:21:13-03","UFPR","UPCB","37370","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","Kunth","Callejas, R.","1992","01","01","Zardini, E.M.","1989","01","26","Paraguai",NA,NA,"Paraguari, Cerro Mbatoví","-57.116667","-25.416667","-57.116667","-25.416667",NA,NA,"Shrub 1,5m, inflorescence green. Forest along northern slope, in regeneration..",NA,NA,NA,"9881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373","2021-02-11 17:21:13-03","UFPR","UPCB","38425","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","Kunth","Callejas, R.","1992","01","01","Zardini, E.M.","1989","09","20","Paraguai",NA,NA,"Guaira, Cordillera de Ybytyruzú, road to Cantera Jhú, 25°48'S 56°20'W","-56.333333","-25.8","-56.333333","-25.8",NA,NA,"Shrub 1,5m. Tall forest 5km S from route..",NA,NA,NA,"14272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374","2021-02-11 17:21:13-03","UFPR","UPCB","79453","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.","Cervigne, N.S.","2007","03","22","Marestoni, T.M. | Cervigne, N.S. | Fracisco, E.M.","2007","02","13","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.05","-23.266667","-51.050000","-23.266667",NA,NA,"Arbusto 2m, inflorescência esverdeada. Presença de estípulas..",NA,NA,NA,"151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375","2021-02-11 17:21:13-03","UFPR","UPCB","79456","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","(Jacq.) Juncker","Guimarães, E.F.","2009","08","10","Francisco, E.M. | Ferreira, J.A.","2001","05","10","Brasil","Paraná","Congoinhas","Sítio Santa Bárbara.",NA,NA,NA,NA,NA,NA,"Arbusto 2m, frutos imaturos verdes; borda de mata..",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1376","2021-02-11 17:21:13-03","UFPR","UPCB","89367","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.","Queiroz, G.A.","2019","08","20","Forzza, R.C. et al.","2012","10","09","Brasil","Paraná","Capanema","Margem esquerda do rio Iguaçu. Floresta Estacional Semidecidual alterada com afloramentos rochosos na calha do rio","-53.671667","-25.508611","-53.671667","-25.508611",NA,NA,"Arbusto, 1,7-2 m alt. Inflorescência alva, ereta. Frutos verdes..","UPCB0029091","UPCB0029091",NA,"7398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377","2021-02-11 17:21:13-03","UFPR","UPCB","86230","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.","Hatschbach, G.",NA,NA,NA,"Carneiro, J.","2001","11","14","Brasil","Paraná","Alvorada do Sul","Arredores","-51.2310981750488","-22.7803001403809",NA,NA,NA,NA,"Arbusto da floresta.",NA,NA,NA,"1242",NA,NA,"20708",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1378","2021-02-11 17:21:13-03","UFPR","UPCB","52260","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","Kunth","Ribas, O.S.","2003","01","01","Ribas, O.S.","2003","10","11","Brasil","Paraná","São Pedro do Ivaí","Fazenda Barbacena","-51.8563995361328","-23.8652992248535",NA,NA,NA,NA,"Arvoreta 3m, espiga creme. Floresta estacional semidecidual..",NA,NA,NA,"5582",NA,NA,"16604",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1379","2021-02-11 17:21:13-03","UFPR","UPCB","49952","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","Kunth",NA,NA,NA,NA,"Barbosa, A.C.","2004","11","12","Brasil","Paraná","Fênix","Parque Estadual de Vila Rica do Espírito Santo","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"Arbusto, 3m..",NA,NA,NA,NA,NA,NA,"16297",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1380","2021-02-11 17:21:13-03","UFPR","UPCB","76391","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","L.","Guimarães, E. F.","2008",NA,NA,"Amorim, A.M.A.","2008","05","10","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo, estrada para Pedra do Elefante. Floresta Estacional.","-40.439","-18.774","-40.439","-18.774",NA,NA,"Arvortea ca. 6m alt. Folhas verdes, frutos imaturos verdes..",NA,NA,"medium","7416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1381","2021-02-11 17:21:13-03","UFPR","UPCB","2280","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Silva, S.M.","1999","11","17","Tessmann, G.","1949","02","24","Brasil","Paraná",NA,"Fazenda Rio Vermelho, N do Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"var. medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1382","2021-02-11 17:21:13-03","UFPR","UPCB","34005","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Borgo, M.","2000","03","25","Cervi, A.C.","1995","11","23","Brasil","Paraná","Guabirobal","Estrada Tomazina para Anta",NA,NA,NA,NA,NA,NA,"Sublenhosa com inflorescência alva. Beira da mata..",NA,NA,"var. medium","6094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1383","2021-02-11 17:21:14-03","UFPR","UPCB","65127","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Silva, S.M.","1999","11","17","Tessmann, G.","1949","02","24","Brasil","Paraná",NA,"Fazenda Rio Vermelho, N do Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"var. medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1384","2021-02-11 17:21:14-03","UFPR","UPCB","37840","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Hatschbach, G.","1998","01","01","Silva, J.M.","1998","09","07","Brasil","Paraná","Diamante do Norte","Estação Ecológica de Caiuá","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"Arbusto 2m, espiga alva. Mata..",NA,NA,"var. medium","2475",NA,NA,"16110",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1385","2021-02-11 17:21:13-03","UFPR","UPCB","29587","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Silva, S.M.","1997","02",NA,"Silva, S.M.","1996","02","13","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Arbusto, 1,8m, flor verde. Subosque da floresta estacional semidecidual..",NA,NA,"var. medium",NA,NA,NA,"20625",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1386","2021-02-11 17:21:14-03","UFPR","UPCB","50877","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Slusarski, S.R.","2003","01","01","Estevan, D.A.","2003","02","12","Brasil","Paraná","Londrina","Fazenda Figueira-Paiquerê","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Arbusto 2m, dispersa por morcegos, beira da estrada..",NA,NA,"var. medium","253",NA,NA,"63728",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1387","2021-02-11 17:21:13-03","UFPR","UPCB","2331","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Silva, S.M.","1999","11","17","Braga, R.","1959","11","01","Brasil","Paraná","Douradina","Fazenda Santa Rosa","-53.2916984558105","-23.3808002471924",NA,NA,NA,NA,"Arbusto com 1,5m, margem da picada..",NA,NA,"var. medium","120",NA,NA,"20318",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1388","2021-02-11 17:21:14-03","UFPR","UPCB","68162","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Silva, S.M.","1999","11","17","Braga, R.","1959","11","01","Brasil","Paraná","Douradina","Fazenda Santa Rosa","-53.2916984558105","-23.3808002471924",NA,NA,NA,NA,"Arbusto com 1,5m, margem da picada..",NA,NA,"var. medium","120",NA,NA,"20318",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1389","2021-02-11 17:21:14-03","UFPR","UPCB","89760","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Silva, S.M.","1999","11","17","Braga, R.","1959","11","01","Brasil","Paraná","Douradina","Fazenta Santa Rosa","-53.2916984558105","-23.3808002471924",NA,NA,NA,NA,"Arbusto 1,5m, margem da picada..","UPCB0029263","UPCB0029263","var. medium","120",NA,NA,"20318",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1390","2021-02-11 17:21:13-03","UFPR","UPCB","2705","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Silva, S.M.","1999","11","17","Braga, R.","1959","11","01","Brasil","Paraná","Douradina","Fazenta Santa Rosa","-53.2916984558105","-23.3808002471924",NA,NA,NA,NA,"Arbusto 1,5m, margem da picada..",NA,NA,"var. medium","120",NA,NA,"20318",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1391","2021-02-11 17:21:13-03","UFPR","UPCB","2923","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Silva, S.M.","1999","11","17","Braga, R.","1961","01","20","Brasil","Paraná","Umuarama","Ivaté","-53.3250007629395","-23.7663993835449",NA,NA,NA,NA,"Subarbustiva 2m, orla da picada..",NA,NA,"var. medium","1549",NA,NA,"46517",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1392","2021-02-11 17:21:13-03","UFPR","UPCB","32345","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Silva, S.M. et al.","1998","01",NA,"Mikich, S.B.","1996","03","13","Brasil","Paraná","Fênix","Parque Estadual de Vila Rica do Espírito Santo","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"Arbusto de folhas lisas, inflorescência ereta..",NA,NA,"var. medium",NA,NA,NA,"16297",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1393","2021-02-11 17:21:13-03","UFPR","UPCB","32346","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Silva, S.M. et al.","1998","01",NA,"Mikich, S.B.","1995","07","14","Brasil","Paraná","Fênix","Parque Estadual de Vila Rica do Espírito Santo","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"Arbusto ± 2m, inflorescência ereta. Borda de floresta..",NA,NA,"var. medium",NA,NA,NA,"16297",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1394","2021-02-11 17:21:14-03","UFPR","UPCB","4931","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Yuncker, T.G.",NA,NA,NA,"Hatschbach, G.","1963","02","18","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"200","200","Arbusto. Mata..",NA,NA,"var. medium","9734",NA,NA,"39570",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1395","2021-02-11 17:21:13-03","UFPR","UPCB","27773","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Cervi, A.C.","1996","06",NA,"Cervi, A.C.","1992","12","17","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, trilha do Macuco","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Arbusto, ereto, ca. 4m, inflorescência esbranquiçada. Interior da floresta..",NA,NA,"var. medium","3918",NA,NA,"39570",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1396","2021-02-11 17:21:14-03","UFPR","UPCB","65693","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Barbosa, E. & Lozano, E.",NA,NA,NA,"Caxambú, M.G.",NA,NA,NA,"Brasil","Mato Grosso do Sul","Corumbá","Passo do Lontra, Bai da Medalha.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Arbusto ramificado..",NA,NA,"var. medium","2300",NA,NA,"295160",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1397","2021-02-11 17:21:14-03","UFPR","UPCB","71017","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","L.","Silva, T.M.","2016","08",NA,"Kollmann, L. et al.","2008","02","14","Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas, trilha do pescador. Floresta Ombrófila Densa Montana.","-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,"Arbusto 4m, espiga verde. Material prensado em alcool..",NA,NA,"var. medium","10607",NA,NA,"18507",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1398","2021-02-11 17:21:13-03","UFPR","UPCB","20829","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Silva, S.M.","1993","05",NA,"Britez, R.M.","1993","02","23","Brasil","Paraná","Três Barras do Paraná","Serra do Facão","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,"Arbusto, ca. 5m. Floresta secundária..",NA,NA,"var. medium",NA,NA,NA,"20611",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1399","2021-02-11 17:21:13-03","UFPR","UPCB","79472","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","(Jacq.) Yunck.","Guimarães, E.F.","2009","08","10","Donato, L.T.","1987","07","11","Brasil","Paraná","Londrina","Vivendas do Arvoredo BR 369","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árboreo 2,5m; inflorescência em espádice com bráctea, cremes, nativa, beira da mata..",NA,NA,"var. medium","s.n.",NA,NA,"63728",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1400","2021-02-11 17:21:13-03","UFPR","UPCB","76391","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","L.","Guimarães, E. F.","2008",NA,NA,"Amorim, A.M.A.","2008","05","10","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo, estrada para Pedra do Elefante. Floresta Estacional.","-40.439","-18.774","-40.439","-18.774",NA,NA,"Arvortea ca. 6m alt. Folhas verdes, frutos imaturos verdes..",NA,NA,"medium","7416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1401","2021-02-11 17:21:13-03","UFPR","UPCB","2280","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Silva, S.M.","1999","11","17","Tessmann, G.","1949","02","24","Brasil","Paraná",NA,"Fazenda Rio Vermelho, N do Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"var. medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1402","2021-02-11 17:21:13-03","UFPR","UPCB","34005","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Borgo, M.","2000","03","25","Cervi, A.C.","1995","11","23","Brasil","Paraná","Guabirobal","Estrada Tomazina para Anta",NA,NA,NA,NA,NA,NA,"Sublenhosa com inflorescência alva. Beira da mata..",NA,NA,"var. medium","6094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1403","2021-02-11 17:21:14-03","UFPR","UPCB","65127","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Silva, S.M.","1999","11","17","Tessmann, G.","1949","02","24","Brasil","Paraná",NA,"Fazenda Rio Vermelho, N do Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"var. medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1404","2021-02-11 17:21:14-03","UFPR","UPCB","37840","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Hatschbach, G.","1998","01","01","Silva, J.M.","1998","09","07","Brasil","Paraná","Diamante do Norte","Estação Ecológica de Caiuá","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"Arbusto 2m, espiga alva. Mata..",NA,NA,"var. medium","2475",NA,NA,"16110",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1405","2021-02-11 17:21:13-03","UFPR","UPCB","29587","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Silva, S.M.","1997","02",NA,"Silva, S.M.","1996","02","13","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Arbusto, 1,8m, flor verde. Subosque da floresta estacional semidecidual..",NA,NA,"var. medium",NA,NA,NA,"20625",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1406","2021-02-11 17:21:14-03","UFPR","UPCB","50877","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Slusarski, S.R.","2003","01","01","Estevan, D.A.","2003","02","12","Brasil","Paraná","Londrina","Fazenda Figueira-Paiquerê","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Arbusto 2m, dispersa por morcegos, beira da estrada..",NA,NA,"var. medium","253",NA,NA,"63728",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1407","2021-02-11 17:21:13-03","UFPR","UPCB","2331","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Silva, S.M.","1999","11","17","Braga, R.","1959","11","01","Brasil","Paraná","Douradina","Fazenda Santa Rosa","-53.2916984558105","-23.3808002471924",NA,NA,NA,NA,"Arbusto com 1,5m, margem da picada..",NA,NA,"var. medium","120",NA,NA,"20318",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1408","2021-02-11 17:21:14-03","UFPR","UPCB","68162","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Silva, S.M.","1999","11","17","Braga, R.","1959","11","01","Brasil","Paraná","Douradina","Fazenda Santa Rosa","-53.2916984558105","-23.3808002471924",NA,NA,NA,NA,"Arbusto com 1,5m, margem da picada..",NA,NA,"var. medium","120",NA,NA,"20318",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1409","2021-02-11 17:21:14-03","UFPR","UPCB","89760","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Silva, S.M.","1999","11","17","Braga, R.","1959","11","01","Brasil","Paraná","Douradina","Fazenta Santa Rosa","-53.2916984558105","-23.3808002471924",NA,NA,NA,NA,"Arbusto 1,5m, margem da picada..","UPCB0029263","UPCB0029263","var. medium","120",NA,NA,"20318",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1410","2021-02-11 17:21:13-03","UFPR","UPCB","2705","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Silva, S.M.","1999","11","17","Braga, R.","1959","11","01","Brasil","Paraná","Douradina","Fazenta Santa Rosa","-53.2916984558105","-23.3808002471924",NA,NA,NA,NA,"Arbusto 1,5m, margem da picada..",NA,NA,"var. medium","120",NA,NA,"20318",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1411","2021-02-11 17:21:13-03","UFPR","UPCB","2923","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Silva, S.M.","1999","11","17","Braga, R.","1961","01","20","Brasil","Paraná","Umuarama","Ivaté","-53.3250007629395","-23.7663993835449",NA,NA,NA,NA,"Subarbustiva 2m, orla da picada..",NA,NA,"var. medium","1549",NA,NA,"46517",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1412","2021-02-11 17:21:13-03","UFPR","UPCB","32345","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Silva, S.M. et al.","1998","01",NA,"Mikich, S.B.","1996","03","13","Brasil","Paraná","Fênix","Parque Estadual de Vila Rica do Espírito Santo","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"Arbusto de folhas lisas, inflorescência ereta..",NA,NA,"var. medium",NA,NA,NA,"16297",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1413","2021-02-11 17:21:13-03","UFPR","UPCB","32346","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Silva, S.M. et al.","1998","01",NA,"Mikich, S.B.","1995","07","14","Brasil","Paraná","Fênix","Parque Estadual de Vila Rica do Espírito Santo","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"Arbusto ± 2m, inflorescência ereta. Borda de floresta..",NA,NA,"var. medium",NA,NA,NA,"16297",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1414","2021-02-11 17:21:14-03","UFPR","UPCB","4931","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Yuncker, T.G.",NA,NA,NA,"Hatschbach, G.","1963","02","18","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"200","200","Arbusto. Mata..",NA,NA,"var. medium","9734",NA,NA,"39570",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1415","2021-02-11 17:21:13-03","UFPR","UPCB","27773","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Cervi, A.C.","1996","06",NA,"Cervi, A.C.","1992","12","17","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, trilha do Macuco","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Arbusto, ereto, ca. 4m, inflorescência esbranquiçada. Interior da floresta..",NA,NA,"var. medium","3918",NA,NA,"39570",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1416","2021-02-11 17:21:14-03","UFPR","UPCB","65693","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Barbosa, E. & Lozano, E.",NA,NA,NA,"Caxambú, M.G.",NA,NA,NA,"Brasil","Mato Grosso do Sul","Corumbá","Passo do Lontra, Bai da Medalha.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Arbusto ramificado..",NA,NA,"var. medium","2300",NA,NA,"295160",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1417","2021-02-11 17:21:14-03","UFPR","UPCB","71017","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","L.","Silva, T.M.","2016","08",NA,"Kollmann, L. et al.","2008","02","14","Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas, trilha do pescador. Floresta Ombrófila Densa Montana.","-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,"Arbusto 4m, espiga verde. Material prensado em alcool..",NA,NA,"var. medium","10607",NA,NA,"18507",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1418","2021-02-11 17:21:13-03","UFPR","UPCB","20829","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","Kunth","Silva, S.M.","1993","05",NA,"Britez, R.M.","1993","02","23","Brasil","Paraná","Três Barras do Paraná","Serra do Facão","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,"Arbusto, ca. 5m. Floresta secundária..",NA,NA,"var. medium",NA,NA,NA,"20611",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1419","2021-02-11 17:21:13-03","UFPR","UPCB","79472","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago var. medium","(Jacq.) Yunck.","Guimarães, E.F.","2009","08","10","Donato, L.T.","1987","07","11","Brasil","Paraná","Londrina","Vivendas do Arvoredo BR 369","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árboreo 2,5m; inflorescência em espádice com bráctea, cremes, nativa, beira da mata..",NA,NA,"var. medium","s.n.",NA,NA,"63728",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"1420","2008-05-27 22:02:00-03","MO","MOBOT","1497796","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"Michael H. Nee","1998","1","11","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,"Nee 47906",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"1421","2017-11-16 13:26:00-02","MO","MOBOT","101005968","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.","A. Bornstein",NA,NA,NA,"Ricardo Callejas|A.M. de Carvalho|L.M. Silva","1983","10","28","Brazil","Bahia","Una","Km 9 da estrada São José de Burarema-Una. Mata higrofila Sul Baiana.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,"Callejas Posada 1559",NA,NA,"36070","1","auto","South America",NA,NA,NA,NA,NA,NA,NA
"1422","2017-11-16 12:20:00-02","MO","MOBOT","101005966","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.","A. Bornstein",NA,NA,NA,"Ronaldo Wasum|A. Jasper","1992","2","10","Brazil","Rio Grande do Sul","Imigrante","Bugenfelz.","-51.7769012451172","-29.3553009033203",NA,NA,"600.00000000",NA,NA,NA,NA,NA,"Wasum 8166",NA,NA,"9400","1","auto","South America",NA,NA,NA,NA,NA,NA,NA
