"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","country","individualCount","occurrenceRemarks","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","year","month","dayIdentified","recordedBy","recordNumber","day","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","typeStatus","fieldNumber","relatedCatalogItem","previousCatalogNumber","sex"
"402","2020-12-11 11:44:33-03","UFMG","BHCB","188635","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) & Chase",NA,"Brasil",NA,"Erva. Saxícola. Frutos imaturos verdes.; Afloramento Rochoso em Floresta Estacional Semidecidual","Minas Gerais","Santa Bárbara","Fazenda Manoel José","-43.638611","-20.088333","-43.638611","-20.088333",NA,NA,NA,NA,"2017","07",NA,"Paiva, JAM; Souza, JAM; Silva, E","1364","25","Southern America","1082","1082",NA,"BHCB188635",NA,NA,NA,NA,NA,NA
"403","2020-12-11 11:44:33-03","UFMG","BHCB","196164","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) & Chase",NA,"Brasil",NA,"Subarbusto, ca. 1,10 m de altura. Terrícola. Flores amarelas com detalhes vináceo-amarronzados.; Canga","Minas Gerais","Belo Horizonte","Parque da Serra do Curral, Trilha ecológica na crista da Serra","-43.913333","-19.961944","-43.913333","-19.961944",NA,NA,"2018","08","2018","01","31","Lopes, ADC; Stehmann, JR","158","18","Southern America","1399","1399",NA,"BHCB196164","BHCB196164 BHCB196164_v1 BHCB196164_v2 BHCB196164_v3 BHCB196164_v4",NA,NA,NA,NA,NA
"404","2020-12-11 11:44:33-03","UFMG","BHCB","196987","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) & Chase",NA,"Brasil",NA,"Erva terrícula; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","Minas Gerais","Rio Acima","Serra do Gandarela","-43.7","-20.093611","-43.7","-20.093611",NA,NA,NA,NA,"2018","01",NA,"Rezende, SG; Justo, AG","6694","23","Southern America","1376","1376",NA,"BHCB196987",NA,NA,NA,NA,NA,NA
"405","2020-12-11 11:44:47-03","UFMG","BHCB","149171","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb",NA,"Brasil",NA,"Transição entre o campo rupestre sobre canga couraçada e a floresta estacional semidecidual, herbáceo.","Minas Gerais","Caeté","Serra da Gandarela, Projeto Mina Apolo.","-49.671944","-20.015833","-49.671944","-20.015833",NA,NA,NA,NA,"2011","01",NA,"Tameirão Neto, E; Mansur, T","4896","13","Southern America","1548","1548",NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-12-11 11:44:47-03","UFMG","BHCB","149171","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb",NA,"Brasil",NA,"Transição entre o campo rupestre sobre canga couraçada e a floresta estacional semidecidual, herbáceo","Minas Gerais","Caeté","Serra Gandarela, Projeto Mina Apolo","-49.672067","-20.01595","-49.672067","-20.01595",NA,NA,"2011","03","2011","01",NA,"Tameirão Neto, E; Mansur, T","4896","13","Southern America","1548","1548",NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-12-11 11:44:47-03","UFMG","BHCB","152030","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb",NA,"Brasil",NA,"Herbáceo; Formação de canga","Minas Gerais","Rio Acima","Rio do Peixe, Região da mina de Capitão do Mato","-43.911944","-20.128333","-43.911944","-20.128333",NA,NA,NA,NA,"2010","04",NA,"Mendes, MS","s.n.","15","Southern America","1327","1327",NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-12-11 11:44:47-03","UFMG","BHCB","138578","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb",NA,"Brasil",NA,"Granito; rúpícula, flores amarelas com pintas liláses.","Minas Gerais","Moeda","Serra da Moeda","-43.970556","-20.284514","-43.970556","-20.284514",NA,NA,NA,NA,"2009","05",NA,"Nunes, GFS; Camargos, JC; Silva, MS; Castro, EDP; Ferreira, DS","57","23","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-12-11 11:44:47-03","UFMG","BHCB","138609","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb",NA,"Brasil",NA,"Granito; flores amarelas.","Minas Gerais","Moeda","Serra da Moeda","-43.970556","-20.284514","-43.970556","-20.284514",NA,NA,NA,NA,"2009","05",NA,"Nunes, GFS; Camargos, JC; Silva, MS; Castro, EDP; Ferreira, DS","88","23","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-12-11 11:44:47-03","UFMG","BHCB","146296","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb",NA,"Brasil",NA,"Herbáceo; Floresta estacional semidecidual sub-montana","Minas Gerais","Rio Acima","Rio do Peixe, Bacia do córrego Fazenda Velha","-43.826944","-20.156389","-43.826944","-20.156389",NA,NA,NA,NA,"2010","06",NA,"Rezende, SG; Mendes, MS; Neves, GS","4130","30","Southern America","825","825",NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-12-11 11:44:47-03","UFMG","BHCB","147700","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb",NA,"Brasil",NA,"Erva em campo de altitude. Inflorescência ereta. Flores amarelas com máculas marrons.","Minas Gerais","Delfim Moreira","Fazenda da Onça (área mantida pelo Exército Brasil, Trilha de subida para o Pico do Carrasco.","-45.33825","-22.612333","-45.33825","-22.612333",NA,NA,NA,NA,"2011","03",NA,"Giacomin, LL; Massensini Júnior, A; A.; Assis, FC; Paixão, LC; Batista, JAN","1452","17","Southern America","1907","1907",NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-12-11 11:44:47-03","UFMG","BHCB","151550","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb",NA,"Brasil",NA,"Campo Rupestre Ferruginoso; Floresta Estacional Semidecidual; Erva rupícola","Minas Gerais","Mariana","Mina de Fábrica Nova, Ampliação da mina de Fábrica Nova","-43.436389","-20.201944","-43.436389","-20.201944",NA,NA,NA,NA,"2011","07",NA,"Mota, RC da","s.n.","12","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-12-11 11:44:47-03","UFMG","BHCB","151550","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb",NA,"Brasil",NA,"Campo Rupestre Ferruginoso; Floresta Estacional Semidecidual; Erva rupícola","Minas Gerais","Mariana","Mina de Fábrica Nova, Ampliação da mina de Fábrica Nova","-43.436389","-20.201944","-43.436389","-20.201944",NA,NA,NA,NA,"2011","07",NA,"Mota, RC da","s.n.","12","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-12-11 11:44:47-03","UFMG","BHCB","155663","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb",NA,"Brasil",NA,"Herbáceo; Campo rupestre sobre canga","Bahia","Jacobina","Mineração de Ouro Yamana Gold","-40.513056","-11.244444","-40.513056","-11.244444",NA,NA,NA,NA,"2010","11",NA,"Giorni, VT","s.n.","25","Southern America","800","800",NA,"BHCB029306",NA,NA,NA,NA,NA,NA
"415","2020-12-11 11:44:47-03","UFMG","BHCB","195982","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb",NA,"Brasil",NA,"Coletado em fendas de afloramento de gnaisse.","Minas Gerais","Moeda","Serra da Moeda","-43.957778","-20.283333","-43.957778","-20.283333",NA,NA,"2013","12","2009","05","18","Carmo, FF","4656","10","Southern America","1260","1260",NA,"BHCB195982",NA,NA,NA,NA,NA,NA
"416","2020-12-11 11:44:47-03","UFMG","BHCB","149171","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb",NA,"Brasil",NA,"Transição entre o campo rupestre sobre canga couraçada e a floresta estacional semidecidual, herbáceo.","Minas Gerais","Caeté","Serra da Gandarela, Projeto Mina Apolo.","-49.671944","-20.015833","-49.671944","-20.015833",NA,NA,NA,NA,"2011","01",NA,"Tameirão Neto, E; Mansur, T","4896","13","Southern America","1548","1548",NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-12-11 11:44:47-03","UFMG","BHCB","149171","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb",NA,"Brasil",NA,"Transição entre o campo rupestre sobre canga couraçada e a floresta estacional semidecidual, herbáceo","Minas Gerais","Caeté","Serra Gandarela, Projeto Mina Apolo","-49.672067","-20.01595","-49.672067","-20.01595",NA,NA,"2011","03","2011","01",NA,"Tameirão Neto, E; Mansur, T","4896","13","Southern America","1548","1548",NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-12-11 11:44:47-03","UFMG","BHCB","152030","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb",NA,"Brasil",NA,"Herbáceo; Formação de canga","Minas Gerais","Rio Acima","Rio do Peixe, Região da mina de Capitão do Mato","-43.911944","-20.128333","-43.911944","-20.128333",NA,NA,NA,NA,"2010","04",NA,"Mendes, MS","s.n.","15","Southern America","1327","1327",NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-12-11 11:44:47-03","UFMG","BHCB","138578","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb",NA,"Brasil",NA,"Granito; rúpícula, flores amarelas com pintas liláses.","Minas Gerais","Moeda","Serra da Moeda","-43.970556","-20.284514","-43.970556","-20.284514",NA,NA,NA,NA,"2009","05",NA,"Nunes, GFS; Camargos, JC; Silva, MS; Castro, EDP; Ferreira, DS","57","23","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-12-11 11:44:47-03","UFMG","BHCB","138609","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb",NA,"Brasil",NA,"Granito; flores amarelas.","Minas Gerais","Moeda","Serra da Moeda","-43.970556","-20.284514","-43.970556","-20.284514",NA,NA,NA,NA,"2009","05",NA,"Nunes, GFS; Camargos, JC; Silva, MS; Castro, EDP; Ferreira, DS","88","23","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-12-11 11:44:47-03","UFMG","BHCB","146296","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb",NA,"Brasil",NA,"Herbáceo; Floresta estacional semidecidual sub-montana","Minas Gerais","Rio Acima","Rio do Peixe, Bacia do córrego Fazenda Velha","-43.826944","-20.156389","-43.826944","-20.156389",NA,NA,NA,NA,"2010","06",NA,"Rezende, SG; Mendes, MS; Neves, GS","4130","30","Southern America","825","825",NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-12-11 11:44:47-03","UFMG","BHCB","147700","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb",NA,"Brasil",NA,"Erva em campo de altitude. Inflorescência ereta. Flores amarelas com máculas marrons.","Minas Gerais","Delfim Moreira","Fazenda da Onça (área mantida pelo Exército Brasil, Trilha de subida para o Pico do Carrasco.","-45.33825","-22.612333","-45.33825","-22.612333",NA,NA,NA,NA,"2011","03",NA,"Giacomin, LL; Massensini Júnior, A; A.; Assis, FC; Paixão, LC; Batista, JAN","1452","17","Southern America","1907","1907",NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-12-11 11:44:47-03","UFMG","BHCB","151550","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb",NA,"Brasil",NA,"Campo Rupestre Ferruginoso; Floresta Estacional Semidecidual; Erva rupícola","Minas Gerais","Mariana","Mina de Fábrica Nova, Ampliação da mina de Fábrica Nova","-43.436389","-20.201944","-43.436389","-20.201944",NA,NA,NA,NA,"2011","07",NA,"Mota, RC da","s.n.","12","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-12-11 11:44:47-03","UFMG","BHCB","151550","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb",NA,"Brasil",NA,"Campo Rupestre Ferruginoso; Floresta Estacional Semidecidual; Erva rupícola","Minas Gerais","Mariana","Mina de Fábrica Nova, Ampliação da mina de Fábrica Nova","-43.436389","-20.201944","-43.436389","-20.201944",NA,NA,NA,NA,"2011","07",NA,"Mota, RC da","s.n.","12","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-12-11 11:44:47-03","UFMG","BHCB","155663","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb",NA,"Brasil",NA,"Herbáceo; Campo rupestre sobre canga","Bahia","Jacobina","Mineração de Ouro Yamana Gold","-40.513056","-11.244444","-40.513056","-11.244444",NA,NA,NA,NA,"2010","11",NA,"Giorni, VT","s.n.","25","Southern America","800","800",NA,"BHCB029306",NA,NA,NA,NA,NA,NA
"426","2020-12-11 11:44:47-03","UFMG","BHCB","195982","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb",NA,"Brasil",NA,"Coletado em fendas de afloramento de gnaisse.","Minas Gerais","Moeda","Serra da Moeda","-43.957778","-20.283333","-43.957778","-20.283333",NA,NA,"2013","12","2009","05","18","Carmo, FF","4656","10","Southern America","1260","1260",NA,"BHCB195982",NA,NA,NA,NA,NA,NA
"427","2021-02-11 17:20:57-03","UFPR","UPCB","65797","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, T.E.C.","Brasil",NA,"Erva rupícola. Pseudobulbo amarelado, lâmina foliar verde escura. Flores com sépalas e pétalas amarelas com manchas castanhas, labelo amarelo com calo acastanhado..","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"9999","9999",NA,NA,"2017",NA,"2009","01",NA,"Fraga, C.N.","2369","21",NA,"1500","1700",NA,"UPCB0032998","UPCB0032998",NA,NA,NA,NA,NA
"428","2021-02-11 17:20:57-03","UFPR","UPCB","72417","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, T.E.C.","Brasil",NA,"Rupícola, flores amarelas com marrom, ocorrente em Campo Rupestre..","São Paulo","Itararé","Canyon da Cachoeira da Invernada","-49.3400001525879","-24.1100006103516",NA,NA,"27729","auto","2017",NA,"2010","01",NA,"Mancinelli, W.S.","1126","13",NA,NA,NA,NA,"UPCB0033012","UPCB0033012",NA,NA,NA,NA,NA
"429","2021-02-11 17:20:57-03","UFPR","UPCB","71191","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, T.E.C.","Brasil",NA,"Rupícola, flor amarela. Campo rupestre..","Paraná","Jaguariaíva","Fazenda Rondom.","-49.7057991027832","-24.2511005401611",NA,NA,"44368","auto","2017",NA,"2007","02",NA,"Barbosa, E.","2095","27",NA,NA,NA,NA,"UPCB0032985","UPCB0032985",NA,NA,NA,NA,NA
"430","2021-02-11 17:20:57-03","UFPR","UPCB","50451","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, T.E.C.","Brasil",NA,"Pétalas amarelas, sobre o solo. Refúgio vegetacional..","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto","2017",NA,"2004","11",NA,"Stange, E.J.","82","02",NA,NA,NA,NA,"UPCB0032993","UPCB0032993",NA,NA,NA,NA,NA
"431","2021-02-11 17:20:57-03","UFPR","UPCB","34492","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, T.E.C.","Brasil",NA,"Erva com cerca de 40cm, flores amarelas com máculas marrons. Campo de altitude, 1200m de altitude..","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"41937","auto","2017",NA,"1997","12",NA,"Santos, E.P.","432","05",NA,NA,NA,NA,"UPCB0033018","UPCB0033018",NA,NA,NA,NA,NA
"432","2021-02-11 17:20:57-03","UFPR","UPCB","89892","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, T.E.C.","Brasil",NA,NA,"Paraná","Tijucas do Sul","Serra do Araçatuba","-49.1988983154297","-25.9281005859375",NA,NA,"25228","auto","2017",NA,"2016","12",NA,"Santos, T.F. | Kujaski, K.","240","18",NA,NA,NA,NA,"UPCB0028260","UPCB0028260",NA,NA,NA,NA,NA
"433","2021-02-11 17:20:57-03","UFPR","UPCB","85996","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, T.E.C.","Brasil",NA,"Rupícola. Flores com tépalas marrom e labelo creme.","Paraná","Ponta Grossa","P. E. de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"46557","auto","2017",NA,"2005","03",NA,"Reginato, M.","235","05",NA,NA,NA,NA,"UPCB0033001","UPCB0033001",NA,NA,NA,NA,NA
"434","2021-02-11 17:20:57-03","UFPR","UPCB","36005","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H Williams","Meneguzzo, T.E.C.","Brasil",NA,"Erva terrestre, ± 60 cm, flores amarelas com máculas marrom. Campo rupestre, 1100 m de altitude.","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"41937","auto","2017",NA,"1998","12",NA,"Santos, E.P.","694","10",NA,NA,NA,NA,"UPCB0032983","UPCB0032983",NA,NA,NA,NA,NA
"435","2021-02-11 17:20:57-03","UFPR","UPCB","34494","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, T.E.C.","Brasil",NA,"Erva terrestre, flores amarelas. Campo de altitude a 1250m de altitude..","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"41937","auto","2017",NA,"1996","11",NA,"Santos, E.P.","305","23",NA,NA,NA,NA,"UPCB0032974","UPCB0032974",NA,NA,NA,NA,NA
"436","2021-02-11 17:20:57-03","UFPR","UPCB","72444","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, T.E.C.","Brasil",NA,"Erva terrícola, ocorrente em Campos de Altitude..","Santa Catarina","Garuva","Serra Quiriri","-48.8549995422363","-26.0266990661621",NA,NA,"22441","auto","2017",NA,"2010","11",NA,"Mancinelli, W.S.","1328","03",NA,"1100","1100",NA,"UPCB0033019","UPCB0033019",NA,NA,NA,NA,NA
"437","2011-06-09 17:53:00-03","MO","MOBOT","1961934","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","batemannianum","Oncidium batemannianum","Parm. ex Knowles & Westc.",NA,"Peru",NA,NA,"Cusco","La Convención","Hda Potrero, Sapan Sacha.",NA,NA,NA,NA,NA,NA,NA,NA,"1942","3",NA,"C. Vargas C.","Vargas Calderón 2530","5","South America","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2014-04-04 05:47:00-03","MO","MOBOT","664047","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","batemannianum","Oncidium batemannianum","Parm. ex Knowles & Westc.","E.A. Christenson (MO)","Peru","2",NA,"Junín",NA,"Tarma-San Ramon road, 35 km from Tarma, roadside.",NA,NA,NA,NA,NA,NA,NA,NA,"1983","1",NA,"Alwyn H. Gentry|David N. Smith|Blanca León|Rodolfo Vásquez","Gentry 39774","29","South America","2060.00000000",NA,NA,NA,NA,NA,"83-27",NA,NA,NA
"439","2011-06-09 17:53:00-03","MO","MOBOT","1961934","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","batemannianum","Oncidium batemannianum","Parm. ex Knowles & Westc.",NA,"Peru",NA,NA,"Cusco","La Convención","Hda Potrero, Sapan Sacha.",NA,NA,NA,NA,NA,NA,NA,NA,"1942","3",NA,"C. Vargas C.","Vargas Calderón 2530","5","South America","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2014-04-04 05:47:00-03","MO","MOBOT","664047","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","batemannianum","Oncidium batemannianum","Parm. ex Knowles & Westc.","E.A. Christenson (MO)","Peru","2",NA,"Junín",NA,"Tarma-San Ramon road, 35 km from Tarma, roadside.",NA,NA,NA,NA,NA,NA,NA,NA,"1983","1",NA,"Alwyn H. Gentry|David N. Smith|Blanca León|Rodolfo Vásquez","Gentry 39774","29","South America","2060.00000000",NA,NA,NA,NA,NA,"83-27",NA,NA,NA
"441","2008-05-27 22:02:00-03","MO","MOBOT","2833421","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.",NA,"Brazil",NA,NA,NA,NA,"Serre du Rivage.",NA,NA,NA,NA,NA,NA,NA,NA,"1881",NA,NA,"Kranzl","Kranzl 25490",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2008-05-27 22:02:00-03","MO","MOBOT","1678585","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.",NA,"Brazil",NA,NA,"Minas Gerais",NA,"Terrestrial, the inflorescences to 2m. Tall. Perianth yellow, the spotted Brown-violet. Among rocks at gallery margin. Gallery forest and adjacent Cerrado, ca. 24 Km. Sw of diamantina, on road to gouveia",NA,NA,NA,NA,NA,NA,NA,NA,"1969","1",NA,"Howard S. Irwin|et al.","Irwin 22340","20","South America","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2012-03-29 05:23:00-03","MO","MOBOT","2834801","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","E.A. Christenson","Brazil",NA,NA,NA,NA,"Estado de Sao Paulo: vicinity of Capelinha, Municipio de Jacupilanga, 250 km SW from Sao Paul, along the Rt. BR-116.",NA,NA,NA,NA,NA,NA,NA,NA,"1987","12",NA,"Shunsuke Tsugaru|Yasuharu Fujimoto|T. Tariki","Tsugaru B-2356","9","South America","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2009-07-31 17:15:00-03","MO","MOBOT","2834924","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","G. Pabst","Brazil",NA,NA,"Espírito Santo",NA,"Serra do Espinhaco at Lapinha, Minas Gerais, ca. 18 km N. of Sârro on road (MG 2) to Diamantina.",NA,NA,NA,NA,NA,NA,NA,NA,"1968","2",NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 20718","23","South America","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2015-08-13 05:50:00-03","MO","MOBOT","2835069","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","G. Pabst","Brazil",NA,NA,"Minas Gerais",NA,"Steep iron-rich rocky slopes, near summit of Serra da Piedade, 35 km E. of Belo Horizonte, near BR-31.",NA,NA,NA,NA,NA,NA,NA,NA,"1971","1",NA,"Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 30251","13","South America","1800.00000000","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"446","2015-08-13 05:50:00-03","MO","MOBOT","2835183","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","G. Pabst","Brazil",NA,NA,"Minas Gerais",NA,"Steep iron-rich rocky slopesm near summit of Serra da Piedade, ca. 35 km E. of Belo Horizonte, near BR-31.",NA,NA,NA,NA,NA,NA,NA,NA,"1971","1",NA,"Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 30251","13","South America","1800.00000000","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"447","2009-10-21 07:13:00-02","MO","MOBOT","2835436","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","G. Pabst","Brazil",NA,NA,"Minas Gerais",NA,"Municipio de Diamantina, ca. 5 km SW of Diamantina, Km. 305 on M.G. 259; gently sloping open hillside with sandy soil and sandstone boulders, mostly wet with seeping water, and rocky area along rushing stream at base of hill.",NA,NA,NA,NA,NA,NA,NA,NA,"1972","2",NA,"William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 35456","5","South America","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2015-08-10 05:49:00-03","MO","MOBOT","2835621","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","Pabst","Brazil",NA,NA,"Minas Gerais",NA,"Saraweuls; O Prets.",NA,NA,NA,NA,NA,NA,NA,NA,"1950","12",NA,"Amaro Macedo","Macedo 2728","23","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2008-05-27 22:02:00-03","MO","MOBOT","672714","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb. f.","C.H. Dodson","Ecuador","3",NA,"Carchi",NA,"Paramo and low forest along road Tulcanñ El Carmelo.","-77.63333","0.7",NA,NA,NA,NA,NA,NA,"1989","8",NA,"H. van der Werff|Edgar Gudiño","van der Werff 11039","8","South America","3300.00000000",NA,NA,NA,NA,NA,"33",NA,NA,NA
