"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","imagecode","infraspecificEpithet","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"259","2021-02-08 21:33:09-03","UFBA","ALCB","110912","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Rigueira, D","s/n","2011","11",NA,"Southern America","Brasil","Bahia","Itapetinga",NA,NA,NA,"Indivíduo nº 7673 de 4 m de altura, 10 cm de diâmetro. Látex branco.",NA,"Dicotyledon",NA,"(Engl.) Eyma",NA,NA,NA,"Mariano-Neto, E","-39.939167","-15.253333",NA,NA,NA,NA,"-39.939167","-15.253333","2011","12",NA,NA,NA,NA,NA,NA
"260","2019-10-09 11:24:58-03","UFBA","ALCB","121240","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Gomes, FS","1459","2013","03","25","Southern America","Brasil","Bahia","Una",NA,NA,NA,"Folha com um longo cuspide. 24.1, parcela 01","ALCB049592","Dicotyledon",NA,"(Engl.) Eyma",NA,"ALCB049592",NA,"Gomes, FS","-39.218333","-15.172222",NA,NA,NA,NA,"-39.218333","-15.172222","2013","11",NA,NA,NA,NA,NA,NA
"261","2019-10-09 11:24:58-03","UFBA","ALCB","133214","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Gomes, FS","1689","2013","03","25","Southern America","Brasil","Bahia","Belmonte",NA,NA,NA,"Látex leitoso. Folhas coriáceas, discolores.","ALCB052817","Dicotyledon",NA,"(Engl.) Eyma",NA,"ALCB052817",NA,"Gomes, FS","-39.238611","-15.894444",NA,NA,NA,NA,"-39.238611","-15.894444","2013","12",NA,NA,NA,NA,NA,NA
"262","2019-10-09 11:24:58-03","UFBA","ALCB","133232","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Gomes, FS","1707","2013","03","25","Southern America","Brasil","Bahia","Belmonte",NA,NA,NA,"Látex leitoso.Folhas cartáceas. 187.3. parcela 02.","ALCB052835","Dicotyledon",NA,"(Engl.) Eyma",NA,"ALCB052835",NA,"Gomes, FS","-39.227778","-15.900833",NA,NA,NA,NA,"-39.227778","-15.900833","2013","12",NA,NA,NA,NA,NA,NA
"263","2019-10-09 11:24:58-03","UFBA","ALCB","40025","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Hind, DJN; Harley, RM; Bautista, HP","PCD&nf;4249","1996","11","14","Southern America","Brasil","Bahia","Rio de Contas","Chapada Diamantina, Cachoeira do Fraga",NA,NA,"até 3 m. Folhas coriáceas, discolores, sendo verde mais clara na face inferior. Frutos imaturos verdes, com pelos ferrugíneos. Látex branco-rosado, porém não abundante. Frequente.; Substrato litólico e arenoso.",NA,"Dicotyledon",NA,"(Engl.) Eyma",NA,NA,NA,"Guedes, ML","-41.828056","-13.597778","1000","1000",NA,NA,"-41.828056","-13.597778","2017","06",NA,NA,NA,NA,NA,NA
"264","2020-08-11 00:16:44-03","UFBA","ALCB","59255","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Jardim, JG; Aguiar, C; Sant'Ana, SC de; Juchum, F; Paixão, JL da","2915","2000","02","25","Southern America","Brasil","Bahia",NA,"Rod. Amargosa/Brejões ca. 28km. Margem da rodovia.",NA,NA,"Ca. 6m alt. Folhas verdes com a face inferior mais clara. Frutos maduros roxos quase negros. Látex branco.; Arbórea.",NA,"Dicotyledon",NA,"(Engl.) Eyma",NA,NA,NA,"Almeida, ES","-39.780278","-13.063056","700","700",NA,NA,"-39.780278","-13.063056","2017","03","24",NA,NA,NA,NA,NA
"265","2020-02-08 09:04:10-03","NBC","NL-BOTANY","U.1731524","PreservedSpecimen","Plantae","Sapotaceae","Franchetella","anibifolia","Franchetella anibifolia","Rosa NA; Bahia RP; Salomao RP",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Serra dos Carajás. Zoológical trilha das emas e das oncas.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1731524 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1731524",NA,"Ericales","(A.C.Sm.) Aubrév.",NA,"NL-U1731524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"266","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U.1593355","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Assunção PACL",NA,"1997","08","22","Southern America","Brazil","Amazonas",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593355 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593355",NA,"Ericales","(Engl.) Eyma",NA,"NL-U1593355",NA,"Pennington TD","-59.966667","-2.883333",NA,NA,NA,NA,"-59.966667","-2.883333","1998","02","01","Magnoliopsidae","U 0132936",NA,NA,NA
"267","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U.1593359","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Ek RC",NA,"1994","03","24","Southern America","Guyana","West Piribi",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593359 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593359",NA,"Ericales","(Engl.) Eyma",NA,"NL-U1593359",NA,"Pennington TD","-58.166667","5.333333",NA,NA,NA,NA,"-58.166667","5.333333",NA,NA,NA,"Magnoliopsidae","U 0086475",NA,NA,NA
"268","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U.1593358","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Assunção PACL; Pereira EC; Silva CF da; Souza MAD",NA,"1997","11","27","Southern America","Brazil","Amazonas",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593358 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593358",NA,"Ericales","(Engl.) Eyma",NA,"NL-U1593358",NA,"Pennington TD","-59.966667","-2.883333",NA,NA,NA,NA,"-59.966667","-2.883333","1998","02","01","Magnoliopsidae","U 0060387",NA,NA,NA
"269","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U.1593352","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Nascimento JR",NA,"1994","12","22","Southern America","Brazil","Amazonas",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593352 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593352",NA,"Ericales","(Engl.) Eyma",NA,"NL-U1593352",NA,"Pennington TD","-59.966667","-2.883333",NA,NA,NA,NA,"-59.966667","-2.883333","1995","11","01","Magnoliopsidae","U 0131469",NA,NA,NA
"270","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U.1592914","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Pennington RT; Harrison GJ; Monro AK; Rowe EC",NA,"1988","07","29","Southern America","Bolivia","Pando",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1592914 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1592914",NA,"Ericales","(Engl.) Eyma",NA,"NL-U1592914",NA,NA,"-69.116667","-11.166667",NA,NA,NA,NA,"-69.116667","-11.166667",NA,NA,NA,"Magnoliopsidae","U 0159630",NA,NA,NA
"271","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U.1592916","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Schulz JP",NA,"1966","05","06","Southern America","Venezuela",NA,NA,"Edo. Barinas, Dto. Pedraza; Ticoporo, cerca del Rio Micray.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1592916 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1592916",NA,"Ericales","(Engl.) Eyma",NA,"NL-U1592916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"272","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U.1593353","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Handro O",NA,"1949","08","18","Southern America","Brazil","São Paulo",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593353 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593353",NA,"Ericales","(Engl.) Eyma",NA,"NL-U1593353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0038344",NA,NA,NA
"273","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U.1593354","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Jansen-Jacobs MJ",NA,"1995","07","16","Southern America","Guyana",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593354 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593354",NA,"Ericales","(Engl.) Eyma",NA,"NL-U1593354",NA,"Pennington TD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0038433",NA,NA,NA
"274","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U.1593356","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Clarke HD",NA,"1997","05","10","Southern America","Guyana","Upper Takutu-Upper Essequibo",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593356 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593356",NA,"Ericales","(Engl.) Eyma",NA,"NL-U1593356",NA,"Pennington TD","-59.2","1.983333",NA,NA,NA,NA,"-59.2","1.983333",NA,NA,NA,"Magnoliopsidae","U 0069677",NA,NA,NA
"275","2020-02-08 09:04:40-03","NBC","NL-BOTANY","L 0705143","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Forest Department (Guyana)",NA,"1949","01","01","Southern America","Guyana",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200705143 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0705143",NA,"Ericales","(Engl.) Eyma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"276","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U.1593361","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Boom BM; Pacheco M; Palheta E; Souza S de",NA,"1988","11","25","Southern America","Brazil",NA,NA,"Brazil, Amazonas: distrito agropecuario, resreva 1501 ( 'km 41') of the WWF / INPA MCS Project. Non flooded moist forest.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593361 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593361",NA,"Ericales","(Engl.) Eyma",NA,"NL-U1593361",NA,NA,"-59.740833","-2.413083",NA,NA,NA,NA,"-59.740833","-2.413083",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"277","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U.1593357","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Nascimento JR; Pereira EC; Silva CF da",NA,"1995","03","07","Southern America","Brazil","Amazonas",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593357 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593357",NA,"Ericales","(Engl.) Eyma",NA,"NL-U1593357",NA,"Pennington TD","-59.966667","-2.883333",NA,NA,NA,NA,"-59.966667","-2.883333","1997","08","01","Magnoliopsidae","U 0061293",NA,NA,NA
"278","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U.1593334","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Krukoff BA",NA,"1933","08","21","Southern America","Brazil","Acre",NA,"Basin of Rio Purus",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593334 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593334",NA,"Ericales",NA,NA,"NL-U1593334","reticulata",NA,"-69","-9.333333",NA,NA,NA,NA,"-69.0","-9.333333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"279","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U.1593349","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Krukoff BA",NA,"1933","06","04","Southern America","Brazil","Amazonas",NA,"Basin of Rio Jurua",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593349 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593349",NA,"Ericales",NA,NA,"NL-U1593349","reticulata",NA,"-70.25","-7.5",NA,NA,NA,NA,"-70.25","-7.5",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"280","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U.1593350","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Krukoff BA",NA,"1933","06","26","Southern America","Brazil","Amazonas",NA,"Basin of Rio Jurua",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593350 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593350",NA,"Ericales",NA,NA,"NL-U1593350","reticulata",NA,"-70.25","-7.5",NA,NA,NA,NA,"-70.25","-7.5",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"281","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U.1593348","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Krukoff BA",NA,"1933","07","01","Southern America","Brazil","Amazonas",NA,"Basin of Rio Jurua",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593348 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593348",NA,"Ericales",NA,NA,"NL-U1593348","reticulata",NA,"-70.25","-7.5",NA,NA,NA,NA,"-70.25","-7.5",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"282","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U.1593331","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Berg CC; Nelson BW; Henderson AJ; Bahia RP",NA,"1977","10","15","Southern America","Brazil",NA,NA,"Brazilian amazonia, state of para, serra dos carajas, serra norte, 5km NE of AMZA Exploration camp.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593331 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593331",NA,"Ericales",NA,NA,"NL-U1593331","reticulata",NA,"-50","-6",NA,NA,NA,NA,"-50.0","-6.0",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"283","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U.1593332","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Silva M; Souza R",NA,"1969","08","28","Southern America","Brazil",NA,NA,"Brazilian amzonia, state of para, santarem, km 35 da estrada do palhao, arredores do acampamento do igarape curupira, mata, terra firme.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593332 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593332",NA,"Ericales",NA,NA,"NL-U1593332","reticulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"284","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U.1593337","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Prance GT; et al.",NA,"1971","02","10","Southern America","Brazil",NA,NA,"Brazilian amazonia, territorio do roraima, indian trail from Surucucu to Uaica, between Botamatatedi & Maita, forest on terra firme.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593337 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593337",NA,"Ericales",NA,NA,"NL-U1593337","reticulata",NA,"-63.391667","3.125",NA,NA,NA,NA,"-63.391667","3.125",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"285","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U.1593351","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Krukoff BA",NA,"1934","10","12","Southern America","Brazil","Amazonas",NA,"Basin of Rio Madeira Humaytá",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593351 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593351",NA,"Ericales",NA,NA,"NL-U1593351","reticulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"286","2020-02-08 09:04:40-03","NBC","NL-BOTANY","L.2661497","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Ule EHG",NA,"1910","10","01","Southern America","Brazil",NA,NA,"Serra de Maranguape, Estado de Ceará.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2661497 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2661497",NA,"Ericales",NA,NA,"NL-L2661497","reticulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"287","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U 0006694","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Krukoff BA",NA,"1931","11","01","Southern America","Brazil","Mato Grosso",NA,"State of Matto Grosso: near Tabajara, upper Machado River region.",NA,NA,"on varzia land, river-shore.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200006694 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0006694",NA,"Ericales",NA,"isotype","NL-U0006694","reticulata","Pennington TD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","7913 A",NA,NA,NA
"288","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U 0006695","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Krukoff BA",NA,"1931","11","01","Southern America","Brazil","Mato Grosso",NA,"State of Matto Grosso: near Tabajara, upper Machado River region.",NA,NA,"on varzia land, river-shore.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200006695 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0006695",NA,"Ericales",NA,NA,NA,"reticulata","Pennington TD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","19359",NA,NA,NA
"289","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U 0232405","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Mori SA; Bolten A",NA,"1976","10","12","Southern America","Surinam","Marowijne",NA,"Lely Mountains. 175km. SSE of Paramaribo. East slope of plateau no. 1. Alt. 500-700 m. (1640.4-2296.6 ft.)",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200232405 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0232405",NA,"Ericales",NA,NA,NA,"reticulata","Pennington TD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"290","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U.1593339","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Fróes RL; Krukoff BA",NA,"1932","08","30","Southern America","Brazil",NA,NA,"On high rocky land near sea coast. Ilha do Trauira. State of Maranhao: maracassume river region.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593339 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593339",NA,"Ericales",NA,NA,"NL-U1593339","reticulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"291","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U.1593340","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Fróes RL; Krukoff BA",NA,"1939","02","01","Southern America","Brazil",NA,NA,"Estrada do Tirical, terra firme, high land, rocky soil, old clearing, state of maranhao: island of sao luiz.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593340 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593340",NA,"Ericales",NA,NA,"NL-U1593340","reticulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"292","2020-02-08 09:04:40-03","NBC","NL-BOTANY","U.1593341","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Fróes RL; Krukoff BA",NA,"1939","02","01","Southern America","Brazil",NA,NA,"Estrada do sacavem, terra firme, high land, state of maranhao: island of sao luiz.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1593341 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1593341",NA,"Ericales",NA,NA,"NL-U1593341","reticulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
