"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","dayIdentified","class","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"88","2019-10-07 09:33:51-03","UEFS","HUEFS","71140","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham",NA,"Mello-Silva, R.","2151","2003","02","05",NA,"Brasil","Bahia","Morro do Chapéu","Alto do Morro do Chapéu, 6,7 km da estra Morro do Chapéu - Utinga, próximo à torre repetidoradeTv.","-41.2075","-11.591389",NA,NA,"HUEFS0071140","HUEFS0071140","1210","1210",NA,NA,NA,NA,"41W12'27''","11S35'29''",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"89","2019-10-07 09:33:51-03","UEFS","HUEFS","71272","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","A.C.Mota","Queiroz, L.P.de","7794","2003","05","11",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.1275","-11.328611",NA,"Campo arenoso.","HUEFS0071272","HUEFS0071272","1016","1016","2008","07",NA,NA,"41W7'39''","11S19'43''",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"90","2019-10-07 09:33:51-03","UEFS","HUEFS","19700","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","T.B.Cavalcanti","Queiroz, L.P.de","4282","1995","03","14",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.1561012268066","-11.5500001907349",NA,NA,"HUEFS0019700","HUEFS0019700",NA,NA,"1999","01","98143","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"91","2019-10-07 09:33:51-03","UEFS","HUEFS","17712","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","T.B.Cavalcanti","Queiroz, L.P.de","4029","1994","06","19",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.1561012268066","-11.5500001907349",NA,NA,"HUEFS0017712","HUEFS0017712",NA,NA,"1999","01","98143","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"92","2019-10-07 09:33:51-03","UEFS","HUEFS","17692","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","T.B.Cavalcanti","Queiroz, L.P.de","4009","1994","06","18",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.1561012268066","-11.5500001907349",NA,NA,"HUEFS0017692","HUEFS0017692",NA,NA,"1999","01","98143","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"93","2019-10-07 09:33:51-03","UEFS","HUEFS","31693","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","A.C.Mota","Amorim, A.M.","1049","1993","02","22",NA,"Brasil","Bahia","Morro do Chapéu","Estrada p/ o Morroda Torre de transmissão, ca. de 10km a partir da Sede do Município.","-41.1561012268066","-11.5500001907349",NA,NA,"HUEFS0031693","HUEFS0031693","1100","1100","2008","07","98143","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"94","2020-07-23 12:10:23-03","CEPLAC","CEPEC","138938","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis",NA,"E. Melo","L.C. Marinho","916","2014","10","14",NA,"Brasil","Bahia","MORRO DO CHAPÉU","Morrão da Antena.","-41","-11.166667",NA,"Fotos <ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"41W0'","11S10'",NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-07-23 12:10:26-03","CEPLAC","CEPEC","36991","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","sessilifolia","Cuphea sessilifolia bahiensis",NA,"T. B. Cavalcanti","L. R. Noblick","3478","1984","11","16",NA,"Brasil","Bahia","MORRO DO CHAPÉU","1-2Km ao S cidade, estrada p/ Utinga.","-41.15","-11.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W9'","11S33'",NA,NA,"bahiensis",NA,NA,NA,"30/09/1992",NA
"96","2020-07-23 12:10:26-03","CEPLAC","CEPEC","57152","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","sessilifolia","Cuphea sessilifolia bahiensis",NA,"T. B. Cavalcanti","A. M. Amorim","1049","1993","02","22",NA,"Brasil","Bahia","MORRO DO CHAPÉU","Estrada para o morro da torre de transmissão. Ca. 10Km a partir da sede do municiípio.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,"bahiensis",NA,NA,NA,"30/04/1994",NA
"97","2019-11-01 15:02:22-03","UnB","UB","213381","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A. Graham","Facco, MG","Roque, N","4555","2014","11","15","Southern America","Brasil","Bahia","Morro do Chapéu","Utinga - Tabuleiro do morrinho (Areial)","-41.1625","-11.600556",NA,"Arbusto; ca. 40cm alt. Folha discolores, cálice verde com lista vináceae, corola magenta; Areial",NA,NA,NA,NA,"2017","05",NA,NA,"-41.1625","-11.600556","16",NA,NA,NA,NA,NA,NA,NA
"98","2019-11-01 15:02:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A. Graham",NA,"Facco, MG; Moreira, GL; Pereira-Silva, G; Braunner, LM","483","2016","08","07","Southern America","Brasil","Bahia","Morro do Chapéu","Morro das Antenas (Morrão), próximo á antena, caminho no interior do mato","-41.208889","-11.590278",NA,"Arbustiva; Campo rupestre - caatinga. Solo arenoso",NA,NA,NA,NA,NA,NA,NA,NA,"-41.208889","-11.590278",NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-01 15:02:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A. Graham","Facco, MG","Irwin, HS; Harley, RM; Smith, GL","32556","1971","02","19","Southern America","Brasil","Bahia","Serra do Tombador",NA,NA,NA,NA,"Slender brittle subshrub ca. 75 cm tall. Corolla rose-pink; Cerrado and low woodland, ca. 5km S of morro do Chapéu",NA,NA,NA,NA,"2017","05",NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA
"100","2021-04-05 12:35:21-03","UNIVASF","HVASF","21576","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","D.S. Fernandes","D.S. Fernandes","106","2013","09","05","América do Sul","Brasil","Bahia","Sento Sé","Área proposta do Parque Nacional Boqueirão da Onça, Povoado Alegre, Nascente Marcelina",NA,NA,NA,"Erva ca. de 90 cm alt.. Folhas aromáticas, inflorescência terminal, flores lilás, tubulosas, labiadas.","HVASF021576",NA,"1164","1164","2013","09",NA,NA,"9999.000000","9999.000000","05",NA,NA,NA,NA,NA,NA,"U"
"101","2021-04-05 12:35:21-03","UNIVASF","HVASF","15654","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","T. Lacerda","N.M.P. Braga","108","2012","06","14","América do Sul","Brasil","Bahia","Sento Sé","Povoado Alegre, margem do riacho do Alegre",NA,NA,NA,"Erva ca. de 60cm alt.. Folhas simples, opostas. Flores cor de rosa.","HVASF015654",NA,"1142","1142","2019","02",NA,NA,"9999.000000","9999.000000","19",NA,NA,NA,NA,NA,NA,"U"
"102","2021-04-05 12:35:21-03","UNIVASF","HVASF","6129","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lour.) T.B.Cavalc. & S.A.Graham","T.B. Cavalcanti","D. Araújo","716","2009","05","28","América do Sul","Brasil","Bahia","Morro do Chapéu","Morrão, próximo as antenas. Cerradão com estrato arbóreo de ca. 10m alt. Afloramentos de campos rupestres.","-41.207416","-11.590722",NA,"Erva ereta. Flores roxas.","HVASF006129",NA,"1278","1278","2012","01",NA,NA,"-41.207416","-11.590722","24",NA,NA,NA,NA,NA,NA,"U"
"103","2020-05-07 17:14:44-03","IBt","SP","262519","S","Plantae",NA,NA,"Lythraceae","Cuphea","bahiensis","Cuphea bahiensis","(Lourteig) T.B.Cavalc. & S.A.Graham",NA,"Arbo, MM","5376","1992","02","28",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.216667","-11.583333",NA,NA,NA,NA,"1100","1100",NA,NA,NA,NA,"-41.216667","-11.583333",NA,NA,NA,NA,NA,NA,NA,NA
